stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE
development,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A context-aware,frame-adaptive,3,0.3,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.114147202171119,0.450503989277356,0,0,9.59020645799871,12.9114699020804,0,1.03663661297521,0.176229961304588,0.44,0.6,0.74,0.429231619679381,0.253001658374793,1140,2298,377,6,204,4179,596,3583,1273,204,1069,0,0,0,1835,0.796440972222222,0,257,1418,45,2,32,32,0,0,0,0,6,1260,192,0.776083333333341,6,4,0,0.745754656866153,0.821821955088242,0,0,0,0,0,0.766999999999953,9.19199999999943,0.012,0.32256,3.65699999999965,1541,1.84079999999989,31.4166666666667,49.6666666666667,17,0.0182821180555557,0.0459999999999994,0.0615686274509805,0.13365,0.978479226188427,4615,13,0.310942578548212,0.384615384615385,0.310784869188469,0.306778870188302,4.4048389,0,667079878446,21838512080,110997405,0,133877018,adaptive,frame-aware,legacy-adaptive,1,stressed,nominal,0.2,4,NaN,,0,0,0,0
development,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A context-aware,context-aware,4,0.3,context-aware-broadcast,Context-aware feasibility/value,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.112512699601942,0.45498253534188,0,0,9.59020645799871,12.9114699020804,0,1.03664768849852,0.162222222222222,0.44,0.6584,0.860000000000001,0.406788280818131,0.24456605859591,1143,2254,393,0,213,4104,614,3490,1309,213,1096,0,0,0,1771,0.785714285714286,0,266,1380,46,1,32,32,0,0,0,0,0,1309,207,0.77250000000001,0,13,0,0.735260515892884,0.79658230371627,0,0,0,0,0,0.751333333333288,9.01599999999945,0,0.335104,3.65699999999965,1489,1.80319999999989,32.75,51.1666666666667,17.75,0.017977373558119,0.0450000000000011,0.0631549295774649,0.1454,0.981781775418746,4570,0,0.312910284463895,0,0.310784869188469,0.306778870188302,3.6650661,0,667079878446,21838512080,110997405,0,164372146,context-aware,frame-aware,feasibility-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,13,0,0,13
development,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A context-aware,legacy-selector,1,0.3,mac-aware-broadcast,Legacy MAC-only selector,adaptive,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.524107255550643,0.38476756515496,1,0,9.61522993311779,13.4597951169502,0,1.0358324059697,0.932504145936982,4.152,5.5984,5.96,5.83111111111111,4.89860696517415,1121,3119,91,33,20,5638,140,5496,333,20,313,1,2,0,3027,0.960342639593909,0,79,2077,12,2,32,32,0,0,0,0,33,298,13,0.763750000000016,33,20,0,0.685318155436339,0.783505054649403,0,0,0,0,0,1.04258333333326,12.4759999999991,0.035,0.0762880000000002,3.65699999999965,2398,2.50219999999981,7.58333333333333,11.6666666666667,1.66666666666667,0.0110615482233503,0.0269999999999994,0.0398500000000004,0.0602500000000001,0.878620689655172,5760,35,0.316666666666667,0.285714285714286,0.310784869188469,0.306778870188302,4.5810078,0,667079878446,21838512080,110997405,0,133871127,adaptive,legacy-n,mac-selector,1,stressed,nominal,0.2,4,NaN,,0,0,0,0
development,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A context-aware,frame-piggyback,2,0.3,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.313551317007494,0.201971943925915,1,0,9.88383940619649,13.709331348196,0,1.03638627771019,0.502476506357103,1.28,1.6184,1.82,1.55825317855169,1.05577667219459,1123,1418,130,0,45,2527,214,2312,765,45,720,1,1,0,1257,0.886459802538787,0,768,1066,46,1,32,32,0,0,0,0,0,765,464,0.573000000000037,0,0,0,0.572715415092068,0.639679241802804,0,0,0,0,0,0.472666666666652,5.67199999999982,0,0.195840000000002,3.65699999999965,1098,1.13439999999996,10.8333333333333,17.8333333333333,3.75,0.0267926657263753,0.0589999999999998,0.155133333333333,0.4012,0.857432775240994,2873,0,0.319526627218935,0,0.310784869188469,0.306778870188302,3.5408636,0,667079878446,21838512080,110997405,0,133898585,piggyback,frame-aware,piggyback,1,stressed,nominal,0.2,4,NaN,,0,0,0,0
development,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A context-aware,frame-adaptive,3,0.3,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.357081599801624,0.189306456776994,1,0,9.88383940619649,13.709331348196,0,1.03636572053454,0.495865118850193,1.28,1.68,2.04,2.01489220563847,1.51902708678828,1129,1407,132,10,45,2501,216,2284,752,45,706,1,1,1,1252,0.883556810162315,0,770,1052,54,2,32,32,0,0,0,0,10,742,481,0.570666666666703,11,0,0,0.569131082764029,0.648127274865978,0,0,0,0,0,0.469833333333319,5.62799999999982,0.01,0.189952000000002,3.65699999999965,1097,1.12759999999996,11,18,3.75,0.0275928016937192,0.0590000000000011,0.142422222222222,0.3532,0.849951219512195,2848,10,0.31811797752809,0.4,0.310784869188469,0.306778870188302,3.6536009,0,667079878446,21838512080,110997405,0,133903889,adaptive,frame-aware,legacy-adaptive,1,stressed,nominal,0.2,4,NaN,,0,0,0,0
development,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A context-aware,context-aware,4,0.3,context-aware-broadcast,Context-aware feasibility/value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.313551317007494,0.201971943925915,1,0,9.88383940619649,13.709331348196,0,1.03638627771019,0.502476506357103,1.28,1.6184,1.82,1.55825317855169,1.05577667219459,1123,1418,130,1,44,2527,214,2312,758,44,714,1,1,0,1258,0.886539816772375,0,768,1066,46,1,32,32,0,0,0,0,1,757,460,0.573000000000037,1,21,0,0.572715415092068,0.639679241802804,0,0,0,0,0,0.472749999999985,5.67199999999982,0.001,0.193792000000002,3.65699999999965,1099,1.13459999999996,10.8333333333333,17.8333333333333,3.66666666666667,0.0267751937984497,0.0589999999999997,0.149295454545455,0.35785,0.857432775240994,2873,1,0.319526627218935,1,0.310784869188469,0.306778870188302,3.4532483,0,667079878446,21838512080,110997405,0,164399017,context-aware,frame-aware,feasibility-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,22,1,0,21
development,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A context-aware,legacy-selector,1,0,causal-broadcast,Legacy MAC-only selector,piggyback,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.090505001852905,0.509432256221291,0,0,NaN,NaN,NaN,NaN,0.0827386875148069,0.18,0.239999999999998,0.34,0.157550343520493,0.074811656005686,1610,1955,1358,0,1614,4235,2708,1527,2537,1614,923,0,0,0,558,0.28542199488491,0,170,517,13,1,32,32,0,0,0,0,0,2537,251,0.554000000000034,0,0,0,0.503844607769342,0.576485576324691,0,0,0,0,0,0.651666666666632,7.81999999999958,0,0.649471999999997,0,0,1.56399999999992,113.166666666667,225.666666666667,134.5,0.018687979539642,0.0520000000000002,0.0579442379182157,0.114000000000001,0.991262188108062,4903,0,0.096063634509484,0,0.101378103649392,0.0970313281119813,4.94641850000001,0,2586590200207,84901243225,410907084,0,144168932,piggyback,legacy-n,mac-selector,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A context-aware,frame-piggyback,2,0,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.090505001852905,0.509432256221291,0,0,NaN,NaN,NaN,NaN,0.0827386875148069,0.18,0.239999999999998,0.34,0.157550343520493,0.074811656005686,1610,1955,1358,0,1614,4235,2708,1527,2537,1614,923,0,0,0,558,0.28542199488491,0,170,517,13,1,32,32,0,0,0,0,0,2537,251,0.554000000000034,0,0,0,0.503844607769342,0.576485576324691,0,0,0,0,0,0.651666666666632,7.81999999999958,0,0.649471999999997,0,0,1.56399999999992,113.166666666667,225.666666666667,134.5,0.018687979539642,0.0520000000000002,0.0579442379182157,0.114000000000001,0.991262188108062,4903,0,0.096063634509484,0,0.101378103649392,0.0970313281119813,4.7814123,0,2586590200207,84901243225,410907084,0,144168245,piggyback,frame-aware,piggyback,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A context-aware,frame-adaptive,3,0,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0917332439898476,0.509592939410056,0,0,NaN,NaN,NaN,NaN,0.0828997867803837,0.18,0.24,0.359999999999999,0.14940061596778,0.0665008291873965,1534,1858,1359,74,1701,4032,2714,1318,2479,1701,778,0,0,0,480,0.248447204968944,0,116,440,5,2,32,32,0,0,0,0,74,2313,153,0.550416666666701,74,0,0,0.499571356894603,0.586247437420286,0,0,0,0,0,0.631333333333302,7.43199999999962,0.144,0.592127999999998,0,0,1.51519999999993,113.25,226.166666666667,141.75,0.0182784679089028,0.0519999999999996,0.0584444444444446,0.118,0.990661860547447,4657,166,0.105003220957698,0.0963855421686747,0.101378103649392,0.0970313281119813,5.3226087,0,2586590200207,84901243225,410907084,0,144173549,adaptive,frame-aware,legacy-adaptive,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A context-aware,context-aware,4,0,context-aware-broadcast,Context-aware feasibility/value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0898556830890364,0.510079839406733,0,0,NaN,NaN,NaN,NaN,0.0820990286661928,0.18,0.220000000000001,0.32,0.150921582563374,0.0688225538971809,1535,1821,1359,45,1673,3929,2720,1207,2379,1673,705,1,2,1,430,0.230439442658092,0,114,404,5,2,32,32,0,0,0,0,45,2281,143,0.539833333333363,45,56,0,0.489138808617376,0.564033604519752,0,0,0,0,0,0.614083333333303,7.28399999999964,0.0850000000000001,0.583935999999998,0,0,1.47379999999993,113.25,226.666666666667,139.416666666667,0.0182411575562702,0.052,0.0563962940824866,0.112,0.992088031327722,4583,98,0.0992799476325551,0.0918367346938776,0.101378103649392,0.0970313281119813,5.1628187,0,2586590200207,84901243225,410907084,0,212102558,context-aware,frame-aware,feasibility-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,101,45,0,56
development,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A context-aware,legacy-selector,1,0,mac-aware-broadcast,Legacy MAC-only selector,adaptive,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.456466358413388,0.189694489511569,1,0,NaN,NaN,NaN,NaN,0.513447050461976,1.76,2.26,2.74,3.59610518834399,3.08265813788201,1933,5169,257,9,80,11095,517,10578,1368,80,1288,0,0,0,4910,0.948242564696794,0,239,3477,21,1,32,32,0,0,0,0,9,1358,99,0.82908333333331,9,194,0,0.813894308130055,0.859164459709631,0,0,0,0,0,1.72383333333335,20.6760000000002,0.01,0.347647999999998,0,0,4.13720000000005,21.4166666666667,43.0833333333333,6.66666666666667,0.0194542294322133,0.0460000000000003,0.0649125000000002,0.125200000000002,0.942076736556839,11515,10,0.100911854103343,0,0.101378103649392,0.0970313281119813,6.0540032,0,2586590200207,84901243225,410907084,0,144167658,adaptive,legacy-n,mac-selector,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A context-aware,frame-piggyback,2,0,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.211899619348796,0.408454289495961,0,0,NaN,NaN,NaN,NaN,0.195162283819,0.5,0.720000000000001,1.32,0.374143567874911,0.178981284055911,2089,1418,637,0,654,3049,1258,1790,1562,654,907,1,1,1,771,0.543723554301834,0,1395,732,28,1,32,32,0,0,0,0,0,1562,1717,0.383249999999981,0,0,0,0.378500218230594,0.448133869925035,0,0,0,0,0,0.472666666666652,5.67199999999982,0,0.399872,0,0,1.13439999999996,53.0833333333333,104.833333333333,54.5,0.0274520451339917,0.0589999999999993,0.116891437308869,0.2744,0.992415682246191,3442,0,0.0961650203370134,0,0.101378103649392,0.0970313281119813,4.0226339,0,2586590200207,84901243225,410907084,0,143657714,piggyback,frame-aware,piggyback,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A context-aware,frame-adaptive,3,0,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.216517470806757,0.400544029133331,0,0,NaN,NaN,NaN,NaN,0.201558872305141,0.520000000000001,0.74,1.32,0.381028192371476,0.179469320066335,2087,1334,619,92,652,2906,1227,1678,1468,652,815,1,1,1,735,0.515427769985975,0,1411,666,30,2,32,32,0,0,0,0,93,1347,1611,0.373333333333312,100,0,0,0.369780357706375,0.436069112648934,0,0,0,0,0,0.454499999999988,5.33599999999986,0.118,0.344832000000001,0,0,1.09079999999997,51.5833333333333,102.25,54.3333333333333,0.0306016830294531,0.0630000000000004,0.113271472392638,0.2659,0.990361601488795,3250,121,0.0966153846153846,0.0991735537190083,0.101378103649392,0.0970313281119813,4.3508416,0,2586590200207,84901243225,410907084,0,143663018,adaptive,frame-aware,legacy-adaptive,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A context-aware,context-aware,4,0,context-aware-broadcast,Context-aware feasibility/value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.208353861168704,0.398705989378167,1,0,NaN,NaN,NaN,NaN,0.205406301824212,0.52,0.74,1.36,0.383117744610282,0.17771144278607,2084,1355,619,88,670,2945,1237,1708,1487,670,817,0,0,0,749,0.519057519057519,0,1410,688,30,2,32,32,0,0,0,0,89,1378,1593,0.375749999999979,96,6,0,0.371902854652508,0.451155660061156,0,0,0,0,0,0.460749999999987,5.41999999999985,0.109,0.352768,0,0,1.10579999999997,51.5833333333333,103.083333333333,55.8333333333333,0.0297318087318089,0.0659999999999998,0.112989552238806,0.2772,0.989594256050001,3296,109,0.0964805825242718,0.137614678899083,0.101378103649392,0.0970313281119813,4.3295532,0,2586590200207,84901243225,410907084,0,211592027,context-aware,frame-aware,feasibility-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,102,96,0,6
development,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A context-aware,legacy-selector,1,0.3,causal-broadcast,Legacy MAC-only selector,piggyback,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.271036102476408,0.343508463556792,1,0,NaN,NaN,NaN,NaN,0.25590618336887,0.66,1.04,1.42,0.771480691779199,0.515574508410329,2114,3067,472,0,331,6513,925,5586,2275,331,1944,1,2,0,2584,0.842517117704597,0,1195,2152,71,1,32,32,0,0,0,0,0,2275,1080,0.862916666666623,0,0,0,0.860641593809516,0.896098657819128,0,0,0,0,0,1.02233333333326,12.2679999999991,0,0.582399999999998,3.66899999999964,2058,2.45359999999982,39.3333333333333,77.0833333333333,27.5833333333333,0.0257218780567331,0.0559999999999992,0.104691842900302,0.297,0.992091200570004,7085,0,0.100635144671842,0,0.101378103649392,0.0970313281119813,5.0978611,0,2586590200207,84901243225,410907084,0,144386217,piggyback,legacy-n,mac-selector,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A context-aware,frame-piggyback,2,0.3,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.271036102476408,0.343508463556792,1,0,NaN,NaN,NaN,NaN,0.25590618336887,0.66,1.04,1.42,0.771480691779199,0.515574508410329,2114,3067,472,0,331,6513,925,5586,2275,331,1944,1,2,0,2584,0.842517117704597,0,1195,2152,71,1,32,32,0,0,0,0,0,2275,1080,0.862916666666623,0,0,0,0.860641593809516,0.896098657819128,0,0,0,0,0,1.02233333333326,12.2679999999991,0,0.582399999999998,3.66899999999964,2058,2.45359999999982,39.3333333333333,77.0833333333333,27.5833333333333,0.0257218780567331,0.0559999999999992,0.104691842900302,0.297,0.992091200570004,7085,0,0.100635144671842,0,0.101378103649392,0.0970313281119813,4.9408554,0,2586590200207,84901243225,410907084,0,144385530,piggyback,frame-aware,piggyback,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A context-aware,frame-adaptive,3,0.3,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.271036102476408,0.343508463556792,1,0,NaN,NaN,NaN,NaN,0.25590618336887,0.66,1.04,1.42,0.771480691779199,0.515574508410329,2114,3067,472,0,331,6513,925,5586,2275,331,1944,1,2,0,2584,0.842517117704597,0,1195,2152,71,1,32,32,0,0,0,0,0,2275,1080,0.862916666666623,0,2,0,0.860641593809516,0.896098657819128,0,0,0,0,0,1.02233333333326,12.2679999999991,0,0.582399999999998,3.66899999999964,2058,2.45359999999982,39.3333333333333,77.0833333333333,27.5833333333333,0.0257218780567331,0.0559999999999992,0.104691842900302,0.297,0.992091200570004,7085,0,0.100635144671842,0,0.101378103649392,0.0970313281119813,5.2991161,0,2586590200207,84901243225,410907084,0,144390834,adaptive,frame-aware,legacy-adaptive,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A context-aware,context-aware,4,0.3,context-aware-broadcast,Context-aware feasibility/value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.271036102476408,0.343508463556792,1,0,NaN,NaN,NaN,NaN,0.25590618336887,0.66,1.04,1.42,0.771480691779199,0.515574508410329,2114,3067,472,0,331,6513,925,5586,2275,331,1944,1,2,0,2584,0.842517117704597,0,1195,2152,71,1,32,32,0,0,0,0,0,2275,1080,0.862916666666623,0,2,0,0.860641593809516,0.896098657819128,0,0,0,0,0,1.02233333333326,12.2679999999991,0,0.582399999999998,3.66899999999964,2058,2.45359999999982,39.3333333333333,77.0833333333333,27.5833333333333,0.0257218780567331,0.0559999999999992,0.104691842900302,0.297,0.992091200570004,7085,0,0.100635144671842,0,0.101378103649392,0.0970313281119813,5.1692892,0,2586590200207,84901243225,410907084,0,212319843,context-aware,frame-aware,feasibility-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,2,0,0,2
development,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A context-aware,legacy-selector,1,0.3,mac-aware-broadcast,Legacy MAC-only selector,adaptive,10,ring2,di,aloha,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.775449932289263,0.288902388138212,1,0,NaN,NaN,NaN,NaN,1.48298981284056,4.4,6.116,6.96,8.29398720682303,6.81099739398254,1640,4466,69,1,7,9776,146,9630,444,7,437,0,0,0,4396,0.984105663756436,0,228,3055,26,1,32,32,0,0,0,0,1,443,43,0.853833333333298,1,108,0,0.841567312411692,0.885232821060579,0,0,0,0,0,1.48874999999994,17.8639999999993,0.001,0.113408000000001,3.66899999999964,3389,3.57299999999986,5.75,12.1666666666667,0.583333333333333,0.019829639579136,0.048,0.0447142857142856,0.0872,0.9,9940,1,0.0974849094567404,0,0.101378103649392,0.0970313281119813,5.7653962,0,2586590200207,84901243225,410907084,0,144384943,adaptive,legacy-n,mac-selector,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A context-aware,frame-piggyback,2,0.3,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.578382605381041,0.150768097749409,1,0,NaN,NaN,NaN,NaN,0.769296375266525,2.08,2.816,3.34,1.87612887941246,1.10683250414594,1827,1558,160,0,120,3339,337,3001,1347,120,1225,1,1,2,1395,0.895378690629012,0,1522,1260,54,1,32,32,0,0,0,0,0,1347,1515,0.59366666666671,0,0,0,0.592774855084246,0.647596057799695,0,0,0,0,0,0.519333333333313,6.23199999999976,0,0.344832,3.66899999999964,1211,1.24639999999995,13.3333333333333,28.0833333333333,10,0.0358003851091144,0.0839999999999996,0.320175,0.8348,0.963855421686747,3748,0,0.0915154749199573,0,0.101378103649392,0.0970313281119813,3.948742,0,2586590200207,84901243225,410907084,0,143874999,piggyback,frame-aware,piggyback,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A context-aware,frame-adaptive,3,0.3,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.579238834942428,0.151176445006688,1,0,NaN,NaN,NaN,NaN,0.777232883203032,2.08,2.816,3.34,2.04426439232409,1.26703150912106,1830,1557,159,9,117,3336,335,3000,1328,117,1209,1,1,2,1399,0.893358876117497,0,1522,1256,54,2,32,32,0,0,0,0,9,1316,1487,0.594250000000043,11,0,0,0.593199022834639,0.648089037965937,0,0,0,0,0,0.519916666666646,6.22799999999976,0.011,0.336896,3.66899999999964,1213,1.24779999999995,13.25,27.9166666666667,9.75,0.0365146871008941,0.0847500000000001,0.311777777777778,0.8432,0.963820053373999,3741,12,0.090884790163058,0.0833333333333333,0.101378103649392,0.0970313281119813,4.1988724,0,2586590200207,84901243225,410907084,0,143880303,adaptive,frame-aware,legacy-adaptive,1,moderate,nominal,0.1,4,NaN,,0,0,0,0
development,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A context-aware,context-aware,4,0.3,context-aware-broadcast,Context-aware feasibility/value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.578385881919757,0.150770951418313,1,0,NaN,NaN,NaN,NaN,0.769296375266525,2.08,2.816,3.34,1.87612887941246,1.10683250414594,1827,1557,160,4,122,3337,337,2999,1338,122,1214,1,1,2,1395,0.893657911595131,0,1522,1259,54,2,32,32,0,0,0,0,4,1331,1505,0.594000000000043,4,13,0,0.592791011971846,0.647600630891207,0,0,0,0,0,0.51949999999998,6.22799999999976,0.006,0.340736,3.66899999999964,1211,1.24679999999995,13.3333333333333,28.0833333333333,10.1666666666667,0.0358263933376042,0.0839999999999996,0.314196721311476,0.8309,0.963855421686747,3746,7,0.091564335290977,0,0.101378103649392,0.0970313281119813,4.1014297,0,2586590200207,84901243225,410907084,0,211809312,context-aware,frame-aware,feasibility-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,17,4,0,13
development,16024004,n10-stressed-bg0,N10 Stressed bg0,EXP18A context-aware,legacy-selector,1,0,causal-broadcast,Legacy MAC-only selector,piggyback,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.109738436858799,0.492583557690921,0,0,NaN,NaN,NaN,NaN,0.0993366500829186,0.26,0.4,0.619999999999999,0.205050935797204,0.105714285714286,1856,2219,1391,0,1211,4802,2380,2422,2399,1211,1188,0,0,0,660,0.297431275349256,0,262,625,10,1,32,32,0,0,0,0,0,2399,321,0.62333333333339,0,0,0,0.584351597547561,0.654811678338315,0,0,0,0,0,0.739666666666622,8.87599999999947,0,0.614143999999997,0,0,1.77519999999989,115.916666666667,198.333333333333,100.916666666667,0.0179342045966653,0.0490000000000004,0.0582122213047069,0.119999999999999,0.971418458587918,5416,0,0.310376661742984,0,0.302049658390268,0.296963006165639,4.9822107,0,2586590200207,87270965635,419797754,0,142442626,piggyback,legacy-n,mac-selector,1,stressed,nominal,0.1,4,NaN,,0,0,0,0
