stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY,EXP21C_TRACE_HASH_EXACT,CONTINUOUS_START_OPPORTUNITIES,CONTINUOUS_START_ATTEMPTS,CONTINUOUS_GUARD_SEC,CONTINUOUS_SLOT_SEC,CONTINUOUS_SYNC_SEC,CONTINUOUS_MAX_CLOCK_RESIDUAL,CONTINUOUS_MAX_OFFSET_BOUND_SEC,CONTINUOUS_MAX_DRIFT_BOUND_PPM,CONTINUOUS_REALIZED_MAX_DRIFT_PPM,CONTINUOUS_EXACT_AIRTIME
development-model-integration,16032014,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-zero-clock,2,0,periodic,Continuous local TDMA zero clock,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.102125216650116,0.501541805175422,0,0,NaN,NaN,NaN,NaN,0.0914285714285715,0.199999999999999,0.26,0.500000000000001,NaN,NaN,1000,1000,968,0,0,2100,1886,214,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.255999999999957,0,0,0,0.253935998187155,0.296877789893317,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,80.6666666666667,157.166666666667,0,0.0158214399999992,0.0300799999999948,NaN,NaN,0.997470725995316,2100,0,0.107619047619048,0,0.0984802532911181,0.102443759373438,2.4240734,0,734110,84916328266,410907084,0,260121582,aloha,integration-zero,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.06666666666667,7.08333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,0,1950905581988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692224563697,3888,1000,0,0.003072,0.5,8.88178419700125e-16,0,0,0,1
development-model-integration,16032014,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-clock-unguarded,3,0,periodic,Continuous local TDMA unguarded clock,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.619851570601485,0.240861063497024,1,0,NaN,NaN,NaN,NaN,0.671130063965885,1.88,5.476,6.32,NaN,NaN,1000,2595,236,0,0,5481,445,5036,0,0,0,0,0,0,2350,0.905587668593449,0,0,1595,0,1,32,32,0,0,0,0,0,0,0,0.644385665035757,0,0,0,0.62912439621772,0.73198243472655,0,0,0,0,0,0.664320000000041,7.97184000000049,0,0,0,0,1.5943680000001,19.6666666666667,37.0833333333333,0,0.0443476993694682,0.0885048922469711,NaN,NaN,0.927339327339327,5481,0,0.0994344097792374,0,0.0984802532911181,0.102443759373438,3.2851985,0,734110,84916328266,410907084,0,260642166,aloha,integration-witness,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,1.96666666666667,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2595,NaN,NaN,NaN,0,0,1,2350,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.664320000000041,2595,nominal,full,0,0,1950905581988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692224563697,3876,2595,0,0.003072,0.5,8.88178419700125e-16,0.00025,40,39.5307880347645,1
development-model-integration,16032014,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-clock-safe-guard,4,1,periodic,Continuous local TDMA safe guard,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.104653742561969,0.498192373496453,0,0,NaN,NaN,NaN,NaN,0.0939303482587067,0.200000000000001,0.260000000000002,0.399999999999999,NaN,NaN,1000,1000,969,0,0,2100,1889,211,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.255999999999969,0,0,0,0.255933712433242,0.308744583798923,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,80.75,157.416666666667,0,0.0182727978087681,0.0346289631958339,NaN,NaN,0.997737729653912,2100,0,0.105714285714286,0,0.0984802532911181,0.102443759373438,2.3045498,0,734110,84916328266,410907084,0,260667948,aloha,integration-safe,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.075,7.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,0,1950905581988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692224563697,3300,1000,0.000540021600864035,0.00361202160086403,0.5,8.88178419700125e-16,0.00025,40,39.5307880347645,1
development-model-integration,16032015,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,ideal-tdma-p8p333,1,NaN,periodic,Ideal TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0792302603140159,0.499300692630411,0,0,9.9388415807316,12.4940248186198,0,1.03646313680636,0.124179104477612,0.34,0.48,0.6,NaN,NaN,500,500,427,0,0,900,639,261,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,35.5833333333333,53.25,0,0.00800000000000013,0.016,NaN,NaN,0.984630754691508,900,0,0.305555555555556,0,0.294590901516414,0.297943676053991,1.8886872,0,697246,21786433910,110997405,0,251621776,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,7.11666666666667,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,nominal,full,0,1,503397334536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1,188870817951,0,0,0,0,Inf,0,0,0,0,0
development-model-integration,16032015,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-zero-clock,2,0,periodic,Continuous local TDMA zero clock,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0845696647528135,0.493036671124475,0,0,9.72916024182561,12.4611523409937,0,1.03646461668867,0.125174129353234,0.34,0.478400000000001,0.720000000000001,NaN,NaN,500,500,421,0,0,900,644,256,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999981,0,0,0,0.12672260559751,0.159579767396601,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,35.0833333333333,53.6666666666667,0,0.00797183999999964,0.0149119999999998,NaN,NaN,0.974628137802095,900,0,0.301111111111111,0,0.294590901516414,0.297943676053991,2.1953982,0,697246,21786433910,110997405,0,249801667,aloha,integration-zero,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,7.01666666666667,5.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,0,503397334536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188870817951,3888,500,0,0.003072,0.5,8.88178419700125e-16,0,0,0,1
development-model-integration,16032015,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-clock-unguarded,3,0,periodic,Continuous local TDMA unguarded clock,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.331600227155141,0.0807433661738614,1,0,9.95836863739159,13.0022698104626,0,1.03647695724316,0.876749585406302,2.36,3.3584,3.72,NaN,NaN,500,1240,128,0,0,2233,194,2039,0,0,0,0,0,0,1090,0.879032258064516,0,0,740,0,1,32,32,0,0,0,0,0,0,0,0.309476996798426,0,0,0,0.326207840043645,0.413020013483949,0,0,0,0,0,0.317439999999997,3.80927999999996,0,0,0,0,0.761855999999993,10.6666666666667,16.1666666666667,0,0.021891199673395,0.0442404504829402,NaN,NaN,0.975238095238095,2233,0,0.303627407075683,0,0.294590901516414,0.297943676053991,2.5462201,0,697246,21786433910,110997405,0,250322251,aloha,integration-witness,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,2.13333333333333,1.58333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1240,NaN,NaN,NaN,0,0,1,1090,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.317439999999997,1240,nominal,full,0,0,503397334536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188870817951,3876,1240,0,0.003072,0.5,8.88178419700125e-16,0.00025,40,31.297881211486,1
development-model-integration,16032015,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-clock-safe-guard,4,1,periodic,Continuous local TDMA safe guard,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0829267912183457,0.488730393552045,0,0,9.72916024182561,12.9959051801246,0,1.03650231088277,0.118474295190713,0.3,0.4184,0.48,NaN,NaN,500,500,429,0,0,900,644,256,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999985,0,0,0,0.127727866258565,0.161136658200531,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,35.75,53.6666666666667,0,0.00901411784625665,0.0171060155068701,NaN,NaN,0.984676707418207,900,0,0.293333333333333,0,0.294590901516414,0.297943676053991,1.804104,0,697246,21786433910,110997405,0,250348033,aloha,integration-safe,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,7.15,5.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,0,503397334536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188870817951,3300,500,0.000540021600864035,0.00361202160086403,0.5,8.88178419700125e-16,0.00025,40,31.297881211486,1
development-model-integration,16032015,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,ideal-tdma-p8p333,1,NaN,periodic,Ideal TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.101040989552684,0.502824010561509,0,0,NaN,NaN,NaN,NaN,0.0915422885572141,0.200000000000001,0.26,0.380000000000001,NaN,NaN,1000,1000,969,0,0,2100,1888,212,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,80.75,157.333333333333,0,0.0180000000000001,0.036,NaN,NaN,0.996953802703248,2100,0,0.104761904761905,0,0.100152474587569,0.0967247125479087,2.2491511,0,1029582,84890643307,410907084,0,261941693,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,8.075,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333333333333334,1000,nominal,full,0,1,1950320677992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1,692121839109,0,0,0,0,Inf,0,0,0,0,0
development-model-integration,16032015,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-zero-clock,2,0,periodic,Continuous local TDMA zero clock,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.101539995890871,0.496238641478235,0,0,NaN,NaN,NaN,NaN,0.0949253731343284,0.219999999999999,0.300000000000001,0.379999999999999,NaN,NaN,1000,1000,970,0,0,2100,1883,217,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.255999999999957,0,0,0,0.253935998187155,0.296877789893317,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,80.8333333333333,156.916666666667,0,0.0158214399999992,0.0300799999999948,NaN,NaN,0.998811065582472,2100,0,0.101428571428571,0,0.100152474587569,0.0967247125479087,2.4202713,0,1029582,84890643307,410907084,0,260121584,aloha,integration-zero,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.08333333333333,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,0,1950320677992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692121839109,3888,1000,0,0.003072,0.5,8.88178419700125e-16,0,0,0,1
development-model-integration,16032015,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-clock-unguarded,3,0,periodic,Continuous local TDMA unguarded clock,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.555054522216939,0.170274878049848,1,0,NaN,NaN,NaN,NaN,0.787462686567164,2.14,2.7,3,NaN,NaN,1000,2529,259,0,0,5401,464,4937,0,0,0,0,0,0,2260,0.893633847370502,0,0,1529,0,1,32,32,0,0,0,0,0,0,0,0.629078280227002,0,0,0,0.625158863788493,0.71877987462487,0,0,0,0,0,0.647424000000038,7.76908800000046,0,0,0,0,1.55381760000009,21.5833333333333,38.6666666666667,0,0.0440910745496389,0.0884203021297449,NaN,NaN,0.920304568527919,5401,0,0.103129050175893,0,0.100152474587569,0.0967247125479087,3.2924086,0,1029582,84890643307,410907084,0,260642168,aloha,integration-witness,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,2.15833333333333,1.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2529,NaN,NaN,NaN,0,0,1,2260,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.647424000000038,2529,nominal,full,0,0,1950320677992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692121839109,3875,2529,0,0.003072,0.5,8.88178419700125e-16,0.00025,40,39.8244449743544,1
development-model-integration,16032015,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-clock-safe-guard,4,1,periodic,Continuous local TDMA safe guard,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.103707474507688,0.499403263836531,0,0,NaN,NaN,NaN,NaN,0.0938450604122247,0.200000000000001,0.260000000000002,0.380000000000001,NaN,NaN,1000,1000,980,0,0,2100,1891,209,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.25599999999997,0,0,0,0.255388144840754,0.302337628187915,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,81.6666666666667,157.583333333333,0,0.0184503444067308,0.0348911388699627,NaN,NaN,0.999126128750364,2100,0,0.1,0,0.100152474587569,0.0967247125479087,2.3059228,0,1029582,84890643307,410907084,0,260667950,aloha,integration-safe,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.16666666666667,7.58333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,0,1950320677992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692121839109,3299,1000,0.000540021600864035,0.00361202160086403,0.5,8.88178419700125e-16,0.00025,40,39.8244449743544,1
development-model-integration,16032016,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,ideal-tdma-p8p333,1,NaN,periodic,Ideal TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0764360555566709,0.502382082040139,0,0,9.9388415807316,13.7158121530037,0,1.03664239417975,0.118606965174129,0.319999999999999,0.44,0.600000000000001,NaN,NaN,500,500,434,0,0,900,650,250,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,36.1666666666667,54.1666666666667,0,0.00800000000000013,0.016,NaN,NaN,0.984662031470542,900,0,0.285555555555556,0,0.290264955840693,0.32074654224296,1.7606552,0,1065313,21807994602,110997405,0,251621778,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,7.23333333333333,5.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,nominal,full,0,1,503536206563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1,188788157721,0,0,0,0,Inf,0,0,0,0,0
development-model-integration,16032016,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-zero-clock,2,0,periodic,Continuous local TDMA zero clock,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0788273493147915,0.497143590722965,0,0,9.9388415807316,12.5207424769242,0,1.03656365632519,0.121194029850746,0.32,0.4,0.48,NaN,NaN,500,500,426,0,0,900,637,263,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999981,0,0,0,0.12672260559751,0.159579767396601,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,35.5,53.0833333333333,0,0.00797183999999964,0.0149119999999998,NaN,NaN,0.980050764162661,900,0,0.285555555555556,0,0.290264955840693,0.32074654224296,2.061276,0,1065313,21807994602,110997405,0,249801669,aloha,integration-zero,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,7.1,5.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,0,503536206563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188788157721,3888,500,0,0.003072,0.5,8.88178419700125e-16,0,0,0,1
development-model-integration,16032016,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-clock-unguarded,3,0,periodic,Continuous local TDMA unguarded clock,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.369632317688611,0.188828733306652,1,0,10.0329424832116,13.972200041265,0,1.03656182328826,0.51860696517413,1.36,2.5184,2.88,NaN,NaN,500,1215,125,0,0,2211,181,2030,0,0,0,0,0,0,1058,0.870781893004115,0,0,715,0,1,32,32,0,0,0,0,0,0,0,0.302707722085462,0,0,0,0.30135033394921,0.400521576720695,0,0,0,0,0,0.311039999999997,3.73247999999996,0,0,0,0,0.746495999999993,10.4166666666667,15.0833333333333,0,0.021685797676471,0.0438862335592463,NaN,NaN,0.98116169544741,2211,0,0.280868385345997,0,0.290264955840693,0.32074654224296,2.4373832,0,1065313,21807994602,110997405,0,250322253,aloha,integration-witness,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,2.08333333333333,1.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1215,NaN,NaN,NaN,0,0,1,1058,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.311039999999997,1215,nominal,full,0,0,503536206563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188788157721,3874,1215,0,0.003072,0.5,8.88178419700125e-16,0.00025,40,29.1652458585423,1
development-model-integration,16032016,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-clock-safe-guard,4,1,periodic,Continuous local TDMA safe guard,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0793000523088995,0.494735430717089,0,0,10.0329424832116,13.1269271563201,0,1.03650624565476,0.126102819237147,0.34,0.458400000000001,0.6,NaN,NaN,500,500,415,0,0,900,625,275,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999984,0,0,0,0.127174056924068,0.161641878943248,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,34.5833333333333,52.0833333333333,0,0.00895565110813437,0.0170899803398253,NaN,NaN,0.982430620917829,900,0,0.285555555555556,0,0.290264955840693,0.32074654224296,1.8613808,0,1065313,21807994602,110997405,0,250348035,aloha,integration-safe,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,6.91666666666667,5.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,0,503536206563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188788157721,3298,500,0.000540021600864035,0.00361202160086403,0.5,8.88178419700125e-16,0.00025,40,29.1652458585423,1
