seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16040050,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113111223750,113111223750,2670725,4051621,503260245,NaN,NaN,NaN,NaN,NaN,1,1,18,0.96725,0,0,0,0,NaN,NaN,NaN,2374,2124,3406,4498,37584,19903,1094,16587,3869,19,10093,10093,0,0,42,38,0,4,0,2,0.554437402947274,0.355228270481316,1,0,0
16040050,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113111223750,113111223750,2004003,732668,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,182,182,582,2274,2274,0,0,799,618,2798,2798,0,0,1357,1190,0,167,0,120,0.16579606289099,0.14685970313187,1,0,0
16040050,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113111223750,74472218121,2282117,4400663,500741664,1,2,421,0,0,0,1,NaN,0.87525,0,0,0,0,NaN,NaN,NaN,2488,2119,3519,4607,38553,21638,250,16665,3501,92,9371,9371,0,0,187,183,0,4,0,2,0.527816723285903,0.367337935327275,1,0,0
16040050,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113111223750,113111223750,2015273,4053954,503494450,NaN,NaN,NaN,NaN,NaN,1,1,18,0.9765,0,0,0,0,NaN,NaN,4,2301,2120,3432,4421,36903,20385,0,16518,3906,10,10187,10187,0,0,24,20,0,4,0,2,0.554677537944219,0.353787460499643,1,0,0
16040050,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113111223750,113111223750,2015276,4056429,515818765,NaN,NaN,NaN,NaN,NaN,1,1,18,0.96175,0,0,0,0,221,220,NaN,2333,2149,3490,4482,37426,20727,0,16699,3847,19,10034,10034,0,0,48,40,0,8,0,4,0.551624392983057,0.371728975271418,1,0,0
16040051,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30354332438,30354332438,1319555,537718,177003214,NaN,NaN,NaN,NaN,NaN,1,1,15,0.9865,0,0,0,0,NaN,NaN,NaN,1090,784,1100,1874,6310,3896,0,2414,1973,10,4739,4739,0,0,20,16,0,4,0,4,0.489363217149805,0.458086007821554,1,0,0
16040051,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30354332438,30354332438,2306929,537718,177003214,NaN,NaN,NaN,NaN,NaN,1,1,15,0.9865,0,0,0,0,NaN,NaN,NaN,1090,784,1100,1874,6310,3896,0,2414,1973,10,4739,4506,233,0,20,14,2,4,0,4,0.489363217149805,0.458086007821554,1,0,0
16040051,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30354332438,30354332438,1975425,537322,176920302,NaN,NaN,NaN,NaN,NaN,1,1,15,0.985,0,0,0,0,NaN,NaN,NaN,1101,791,1088,1892,6394,3783,197,2414,1970,13,4732,4732,0,0,27,23,0,4,0,4,0.490489196685622,0.459399650613341,1,0,0
16040051,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30354332438,30354332438,1319109,589141,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,154,154,554,1370,1370,0,0,799,484,1998,1998,0,0,1006,884,0,122,0,122,0.275427105344572,0.255284582537179,1,0,0
16040051,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30354332438,20653349144,1586817,1020804,175465610,1,2,421,0,0,0,1,NaN,0.7825,0,0,0,0,NaN,NaN,NaN,1286,892,1248,2178,7504,4733,279,2492,1565,178,3916,3916,0,0,359,350,0,9,0,7,0.4633405789887,0.430937390124633,1,0,0
16040051,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30354332438,30354332438,1319673,537489,176988208,NaN,NaN,NaN,NaN,NaN,1,1,15,0.9855,0,0,0,0,NaN,NaN,2,1089,781,1095,1870,6296,3888,0,2408,1971,10,4735,4735,0,0,20,16,0,4,0,4,0.48873767296324,0.457523018053646,1,0,0
16040051,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30354332438,30354332438,1319676,521723,178435084,NaN,NaN,NaN,NaN,NaN,0,1,15,0.8745,0,0,0,0,221,220,NaN,1179,934,1243,2113,7220,4672,0,2548,1749,100,4280,4280,0,0,205,201,0,4,0,4,0.479166846908795,0.446263222695476,1,0,0
16040051,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113094340257,113094340257,2014855,4032304,503584094,NaN,NaN,NaN,NaN,NaN,1,1,18,0.9785,0,0,0,0,NaN,NaN,NaN,2251,1997,3180,4248,35392,19845,0,15547,3914,14,10200,10200,0,0,33,29,0,4,0,2,0.549977753004003,0.3501511305459,1,0,0
16040051,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113094340257,113094340257,3002229,4032304,503584094,NaN,NaN,NaN,NaN,NaN,1,1,18,0.9785,0,0,0,0,NaN,NaN,NaN,2251,1997,3180,4248,35392,19845,0,15547,3914,14,10200,9681,519,0,33,29,0,4,0,2,0.549977753004003,0.3501511305459,1,0,0
16040051,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113094340257,113094340257,2670725,4032642,503304720,NaN,NaN,NaN,NaN,NaN,1,1,18,0.9695,0,0,0,0,NaN,NaN,NaN,2330,2032,3210,4362,36356,19318,977,16061,3878,21,10100,10100,0,0,53,49,0,4,0,2,0.550903987992221,0.352655395514044,1,0,0
16040051,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113094340257,113094340257,2004003,733773,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,174,174,574,2218,2218,0,0,799,659,2798,2798,0,0,1453,1289,0,164,0,124,0.169741137840806,0.149501188098269,1,0,0
16040051,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113094340257,74353503414,2282117,4384652,500727297,1,2,421,0,0,0,1,NaN,0.87175,0,0,0,0,NaN,NaN,NaN,2468,2038,3336,4506,37634,21175,272,16187,3487,88,9333,9333,0,0,184,180,0,4,0,2,0.522499448353541,0.363289945378767,1,0,0
16040051,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113094340257,113094340257,2015273,4032120,503467428,NaN,NaN,NaN,NaN,NaN,1,1,18,0.977,0,0,0,0,NaN,NaN,6,2252,1994,3183,4246,35382,19872,0,15510,3908,14,10188,10188,0,0,33,29,0,4,0,2,0.549291653012731,0.350185435545463,1,0,0
16040051,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113094340257,113094340257,2015276,4033649,515831792,NaN,NaN,NaN,NaN,NaN,1,1,18,0.9625,0,0,0,0,221,220,NaN,2277,2005,3238,4282,35704,20160,0,15544,3850,23,10043,10043,0,0,56,50,0,6,0,4,0.545483798061169,0.367303630327711,1,0,0
16040052,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30307154274,30307154274,1319555,539298,176764053,NaN,NaN,NaN,NaN,NaN,1,1,20,0.9795,0,0,0,0,NaN,NaN,NaN,1123,848,1186,1971,6604,3940,0,2664,1959,22,4714,4714,0,0,41,37,0,4,0,4,0.495055669247546,0.460775847823784,1,0,0
16040052,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30307154274,30307154274,2306929,539298,176764053,NaN,NaN,NaN,NaN,NaN,1,1,20,0.9795,0,0,0,0,NaN,NaN,NaN,1123,848,1186,1971,6604,3940,0,2664,1959,22,4714,4472,242,0,41,36,1,4,0,4,0.495055669247546,0.460775847823784,1,0,0
16040052,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30307154274,30307154274,1975425,539372,176744442,NaN,NaN,NaN,NaN,NaN,1,1,20,0.974,0,0,0,0,NaN,NaN,NaN,1145,851,1163,1996,6698,3800,216,2682,1948,28,4691,4691,0,0,51,47,0,4,0,4,0.495681213434111,0.46102606549841,1,0,0
16040052,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30307154274,30307154274,1319109,587776,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,161,161,561,1405,1405,0,0,799,446,1998,1998,0,0,948,860,0,88,0,88,0.268733782548327,0.253345395558828,1,0,0
16040052,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30307154274,20697908870,1586817,1022474,175444958,1,2,421,0,0,0,1,NaN,0.779,0,0,0,0,NaN,NaN,NaN,1307,934,1321,2241,7666,4693,243,2730,1558,177,3912,3912,0,0,351,341,0,10,0,10,0.465780201316304,0.430311845938068,1,0,0
16040052,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30307154274,30307154274,1319673,539295,176749047,NaN,NaN,NaN,NaN,NaN,1,1,20,0.9785,0,0,0,0,NaN,NaN,2,1123,849,1187,1972,6612,3948,0,2664,1957,22,4710,4710,0,0,41,37,0,4,0,4,0.494742897154264,0.460525630149158,1,0,0
16040052,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30307154274,30307154274,1319676,523992,178418233,NaN,NaN,NaN,NaN,NaN,0,1,20,0.881,0,0,0,0,221,220,NaN,1195,985,1326,2180,7436,4712,0,2724,1762,96,4304,4304,0,0,195,191,0,4,0,4,0.485046962262506,0.450391814326805,1,0,0
16040052,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113467363818,113467363818,2014855,4057666,503753654,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9755,0,0,0,0,NaN,NaN,NaN,2307,2042,3342,4349,36219,19791,0,16428,3902,21,10172,10172,0,0,46,46,0,0,0,0,0.552927982966475,0.352449565516662,1,0,0
16040052,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113467363818,113467363818,3002229,4057666,503753654,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9755,0,0,0,0,NaN,NaN,NaN,2307,2042,3342,4349,36219,19791,0,16428,3902,21,10172,9630,542,0,46,41,5,0,0,0,0.552927982966475,0.352449565516662,1,0,0
16040052,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113467363818,113467363818,2670725,4050730,503438252,NaN,NaN,NaN,NaN,NaN,1,1,18,0.96925,0,0,0,0,NaN,NaN,NaN,2358,2070,3335,4428,36938,19488,969,16481,3877,29,10106,10106,0,0,65,65,0,0,0,0,0.553888522954256,0.355331185480007,1,0,0
16040052,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113467363818,113467363818,2004003,734305,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,178,178,578,2246,2246,0,0,799,652,2798,2798,0,0,1443,1249,0,194,0,137,0.169157952848225,0.148643563109178,1,0,0
16040052,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113467363818,74648588062,2282117,4405799,500955523,1,2,421,0,0,0,1,NaN,0.87125,0,0,0,0,NaN,NaN,NaN,2505,2059,3411,4564,38074,20895,273,16906,3485,105,9328,9328,0,0,216,216,0,0,0,0,0.526032863308594,0.365862820346039,1,0,0
16040052,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113467363818,113467363818,2015273,4057448,503681826,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9745,0,0,0,0,NaN,NaN,4,2306,2041,3342,4347,36207,19800,0,16407,3898,21,10164,10164,0,0,46,46,0,0,0,0,0.552447712972584,0.352449565516662,1,0,0
16040052,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113467363818,113467363818,2015276,4057974,516125044,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9645,0,0,0,0,221,220,NaN,2323,2055,3347,4378,36488,20007,0,16481,3858,33,10060,10060,0,0,74,61,0,13,0,7,0.550629547995712,0.369979420293674,1,0,0
16040053,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30420325030,30420325030,1319555,538290,177161343,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9845,0,0,0,0,NaN,NaN,NaN,1095,782,1104,1877,6350,3872,0,2478,1969,13,4724,4724,0,0,35,35,0,0,0,0,0.489363217149805,0.45852388875215,1,0,0
16040053,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30420325030,30420325030,2306929,538290,177161343,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9845,0,0,0,0,NaN,NaN,NaN,1095,782,1104,1877,6350,3872,0,2478,1969,13,4724,4522,202,0,35,33,2,0,0,0,0.489363217149805,0.45852388875215,1,0,0
16040053,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30420325030,30420325030,1975425,537136,177069393,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9845,0,0,0,0,NaN,NaN,NaN,1100,773,1056,1873,6360,3717,207,2436,1969,10,4726,4726,0,0,27,27,0,0,0,0,0.48855000970727,0.45833622549618,1,0,0
16040053,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30420325030,30420325030,1319109,589780,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,151,151,551,1355,1355,0,0,799,523,1998,1998,0,0,1091,973,0,118,0,118,0.282558309071413,0.260163827192386,1,0,0
16040053,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30420325030,20743332495,1586817,1020520,175706147,1,2,421,0,0,0,1,NaN,0.7845,0,0,0,0,NaN,NaN,NaN,1287,883,1239,2170,7498,4681,279,2538,1569,150,3926,3926,0,0,305,299,0,6,0,4,0.45833622549618,0.426245808725395,1,0,0
16040053,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30420325030,30420325030,1319673,538116,177130704,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9805,0,0,0,0,NaN,NaN,8,1094,782,1104,1876,6348,3876,0,2472,1961,14,4708,4708,0,0,37,37,0,0,0,0,0.487987019939362,0.457210245960363,1,0,0
16040053,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30420325030,30420325030,1319676,519762,178504543,NaN,NaN,NaN,NaN,NaN,0,1,8,0.8755,0,0,0,0,221,220,NaN,1162,917,1218,2079,7156,4588,0,2568,1751,87,4285,4285,0,0,177,175,0,2,0,2,0.47497570085881,0.443072947343994,1,0,0
16040053,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113304714962,113304714962,2014855,4061261,503795109,NaN,NaN,NaN,NaN,NaN,1,1,17,0.9765,0,0,0,0,NaN,NaN,NaN,2316,2063,3342,4379,36497,20304,0,16193,3906,19,10175,10175,0,0,44,42,0,2,0,2,0.554162962950765,0.353169970507498,1,0,0
16040053,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113304714962,113304714962,3002229,4061261,503795109,NaN,NaN,NaN,NaN,NaN,1,1,17,0.9765,0,0,0,0,NaN,NaN,NaN,2316,2063,3342,4379,36497,20304,0,16193,3906,19,10175,9683,492,0,44,40,2,2,0,2,0.554162962950765,0.353169970507498,1,0,0
16040053,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113304714962,113304714962,2670725,4060282,503266760,NaN,NaN,NaN,NaN,NaN,0,1,17,0.96025,0,0,0,0,NaN,NaN,NaN,2391,2090,3329,4481,37357,19852,1037,16468,3841,34,10007,10007,0,0,82,78,0,4,0,4,0.552516322971711,0.35450786549048,1,0,0
16040053,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113304714962,113304714962,2004003,735629,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,185,185,585,2295,2295,0,0,799,687,2798,2798,0,0,1500,1347,0,153,0,125,0.173000112799351,0.152725858057249,1,0,0
16040053,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113304714962,74632068659,2282117,4410997,500998753,1,2,421,0,0,0,1,NaN,0.8705,0,0,0,0,NaN,NaN,NaN,2510,2071,3443,4581,38255,21352,257,16646,3482,98,9303,9303,0,0,207,203,0,4,0,4,0.525586898314267,0.366068650343421,1,0,0
16040053,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113304714962,113304714962,2015273,4061114,503678443,NaN,NaN,NaN,NaN,NaN,1,1,17,0.975,0,0,0,0,NaN,NaN,6,2316,2060,3347,4376,36474,20268,0,16206,3900,19,10163,10163,0,0,44,42,0,2,0,2,0.553442557959929,0.353067055508807,1,0,0
16040053,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113304714962,113304714962,2015276,4062848,516039708,NaN,NaN,NaN,NaN,NaN,1,1,17,0.96075,0,0,0,0,221,220,NaN,2340,2080,3399,4420,36864,20556,0,16308,3843,30,10017,10017,0,0,70,68,0,2,0,2,0.550217888000949,0.370253860290183,1,0,0
16040054,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30484270602,30484270602,1319555,538213,177222479,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9925,0,0,0,0,NaN,NaN,NaN,1083,785,1110,1868,6332,3972,0,2360,1985,4,4767,4767,0,0,9,9,0,0,0,0,0.490113870173683,0.460087749218562,1,0,0
16040054,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30484270602,30484270602,2306929,538213,177222479,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9925,0,0,0,0,NaN,NaN,NaN,1083,785,1110,1868,6332,3972,0,2360,1985,4,4767,4539,228,0,9,8,1,0,0,0,0.490113870173683,0.460087749218562,1,0,0
16040054,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30484270602,30484270602,1975425,539421,177046888,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9775,0,0,0,0,NaN,NaN,NaN,1118,807,1130,1925,6524,3901,187,2436,1955,18,4700,4700,0,0,39,39,0,0,0,0,0.490676859941591,0.459712422706623,1,0,0
16040054,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30484270602,30484270602,1319109,588736,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,149,149,549,1345,1345,0,0,799,464,1998,1998,0,0,957,825,0,132,0,132,0.2713610681319,0.250342783463316,1,0,0
16040054,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30484270602,20818587576,1586817,1021523,175772202,1,2,421,0,0,0,1,NaN,0.793,0,0,0,0,NaN,NaN,NaN,1276,903,1275,2179,7550,4824,288,2438,1586,150,3969,3969,0,0,301,301,0,0,0,0,0.46208949061557,0.431250162217916,1,0,0
16040054,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30484270602,30484270602,1319673,537880,177157813,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9895,0,0,0,0,NaN,NaN,6,1081,781,1103,1862,6320,3984,0,2336,1979,7,4755,4755,0,0,15,15,0,0,0,0,0.489175553893835,0.459462205031997,1,0,0
16040054,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30484270602,30484270602,1319676,522516,178653103,NaN,NaN,NaN,NaN,NaN,0,1,10,0.882,0,0,0,0,221,220,NaN,1177,921,1260,2098,7200,4668,0,2532,1764,102,4307,4307,0,0,206,199,0,7,0,5,0.481418805980429,0.448953062697705,1,0,0
16040054,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113296272784,113296272784,2014855,4046330,503636985,NaN,NaN,NaN,NaN,NaN,1,1,18,0.981,0,0,0,0,NaN,NaN,NaN,2305,2066,3341,4371,36243,19944,0,16299,3924,12,10223,10223,0,0,29,27,0,2,0,2,0.555020587939856,0.35224373551928,1,0,0
16040054,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113296272784,113296272784,3002229,4046330,503636985,NaN,NaN,NaN,NaN,NaN,1,1,18,0.981,0,0,0,0,NaN,NaN,NaN,2305,2066,3341,4371,36243,19944,0,16299,3924,12,10223,9691,532,0,29,26,1,2,0,2,0.555020587939856,0.35224373551928,1,0,0
16040054,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113296272784,113296272784,2670725,4047410,503076050,NaN,NaN,NaN,NaN,NaN,1,1,16,0.97025,0,0,0,0,NaN,NaN,NaN,2371,2081,3330,4452,36944,19389,987,16568,3881,24,10107,10107,0,0,60,58,0,2,0,2,0.554608927945092,0.353341495505316,1,0,0
16040054,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113296272784,113296272784,2004003,731944,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,177,177,577,2239,2239,0,0,799,627,2798,2798,0,0,1419,1288,0,131,0,102,0.166550772881389,0.148266208113978,1,0,0
16040054,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113296272784,74388103052,2282117,4394905,500834405,1,2,421,0,0,0,1,NaN,0.87675,0,0,0,0,NaN,NaN,NaN,2484,2080,3453,4564,37940,21216,258,16466,3507,88,9378,9378,0,0,185,181,0,4,0,4,0.526547438302049,0.365279635353457,1,0,0
16040054,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113296272784,113296272784,2015273,4046400,503609979,NaN,NaN,NaN,NaN,NaN,1,1,18,0.9805,0,0,0,0,NaN,NaN,2,2304,2067,3345,4371,36245,19962,0,16283,3922,12,10219,10219,0,0,29,27,0,2,0,2,0.554814757942474,0.352278040518844,1,0,0
16040054,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113296272784,113296272784,2015276,4046338,515792120,NaN,NaN,NaN,NaN,NaN,1,1,18,0.96125,0,0,0,0,221,220,NaN,2340,2072,3357,4412,36606,20106,0,16500,3845,32,10020,10020,0,0,82,72,0,10,0,6,0.550355107999203,0.369704980297165,1,0,0
16040055,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30401171166,30401171166,1319555,532851,176611986,NaN,NaN,NaN,NaN,NaN,1,1,12,0.986,0,0,0,0,NaN,NaN,NaN,1112,767,1079,1879,6282,3772,0,2510,1972,12,4732,4732,0,0,26,24,0,2,0,2,0.489863652499057,0.457210245960363,1,0,0
16040055,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30401171166,30401171166,2306929,532851,176611986,NaN,NaN,NaN,NaN,NaN,1,1,12,0.986,0,0,0,0,NaN,NaN,NaN,1112,767,1079,1879,6282,3772,0,2510,1972,12,4732,4506,226,0,26,21,3,2,0,2,0.489863652499057,0.457210245960363,1,0,0
16040055,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30401171166,30401171166,1975425,536429,176765294,NaN,NaN,NaN,NaN,NaN,1,1,12,0.9825,0,0,0,0,NaN,NaN,NaN,1131,780,1084,1911,6402,3647,209,2546,1965,16,4711,4711,0,0,38,36,0,2,0,2,0.491302404128156,0.45833622549618,1,0,0
16040055,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30401171166,30401171166,1319109,588931,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,158,158,558,1390,1390,0,0,799,491,1998,1998,0,0,999,899,0,100,0,100,0.276990965810985,0.256535670910309,1,0,0
16040055,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30401171166,20681838883,1586817,1015204,175088325,1,2,421,0,0,0,1,NaN,0.7865,0,0,0,0,NaN,NaN,NaN,1300,868,1210,2168,7406,4530,270,2606,1573,170,3941,3941,0,0,341,337,0,4,0,4,0.462715034802135,0.428873094308968,1,0,0
16040055,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30401171166,30401171166,1319673,532827,176596980,NaN,NaN,NaN,NaN,NaN,1,1,12,0.985,0,0,0,0,NaN,NaN,2,1112,768,1079,1880,6286,3776,0,2510,1970,12,4728,4728,0,0,26,24,0,2,0,2,0.489550880405774,0.456897473867081,1,0,0
16040055,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30401171166,30401171166,1319676,521158,178438554,NaN,NaN,NaN,NaN,NaN,0,1,12,0.881,0,0,0,0,221,220,NaN,1199,920,1232,2119,7196,4512,0,2684,1762,107,4294,4294,0,0,219,209,0,10,0,8,0.483295438540124,0.448264964092484,1,0,0
16040055,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113105777702,113105777702,2014855,4045966,503384076,NaN,NaN,NaN,NaN,NaN,1,1,22,0.969,0,0,0,0,NaN,NaN,NaN,2328,2022,3324,4350,36050,19404,0,16646,3876,19,10103,10103,0,0,44,40,0,4,0,2,0.550080668002694,0.3497737755507,1,0,0
