seed,N,caseId,caseKind,erasureProbability,selectorAdmissible,selectorReason,selectorHash,rawTraceHash,finalTraceHash,stateHash,slotChanged,oldSlot,newSlot,addedEdges,removedEdges,unionEdges,unionWitnessCovered,maxIncidentEntriesAtWitness,maxMigrationResponseBytes,eventFrame,eligibleFrame,activationFrame,reacquired,firstReacquiredFrame,finalSuppressed,finalSlot,transactionOpen,acceptedEntries,requiredEntries,responseEntriesAttempted,unsupportedConcurrent,actualSubsetUnion,scheduledCollisionFrames,scheduledCollisionEdges,unsafeReuseFrames,claimAttempts,lockProofAttempts,responseAttempts,revokeAttempts,claimBytes,lockProofBytes,responseBytes,revokeBytes,controlAttempts,controlBytes,controlAirtimeSec,recipientAttempts,recipientSuccess,recipientErasure,recipientCollision,attemptBound,byteBound,attemptBoundRatio,byteBoundRatio,futureRandomReads,receiverTruthReads
16084011,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3315369482,3316065814,4430511,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,0,52,52,0,1,2,2,1,28,56,52,24,6,160,0.00512,24,17,7,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084011,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3315369482,3315375551,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084011,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3315369482,3315369482,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084011,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3315369482,3315369482,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,2,2,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084011,10,zero-loss-valid,valid,0,1,admissible,511308,12918686651,1174228485,15255863,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,54,54,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084011,10,iid20-valid,valid,0.2,1,admissible,511308,12918686651,12918686651,15421152,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,81,64,17,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084011,10,iid40-valid,valid,0.4,1,admissible,511308,12918686651,12918686651,15421152,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,81,47,34,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084011,10,response-blackout,response-blackout,0.2,1,admissible,511308,12918686651,12684177894,16201459,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,49,0,1,0,0,0,49,98,49,1,1372,2744,1274,24,197,5414,0.173248,1773,1372,401,0,246,6688,0.800813008130081,0.80950956937799,0,0
16084011,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12918686651,12913891302,15421152,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,81,57,24,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084011,10,stale-response,stale-response,0.2,1,admissible,511308,12918686651,12918202531,15469203,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,97,0,1,0,0,0,49,98,97,1,1372,2744,2522,24,245,6662,0.213184,2205,1759,446,0,246,6688,0.995934959349594,0.996112440191388,0,0
16084011,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12918686651,12919242999,15421152,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,4,2,1,56,112,52,24,9,244,0.007808,81,64,17,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084011,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12918686651,12918690774,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084011,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12918686651,12918686651,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084011,10,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,488460,12918686651,12918686651,14740603,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,9,7,2,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084011,20,zero-loss-valid,valid,0,1,admissible,6447123,51252130712,4719194398,56460023,1,2,3,1,1,20,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,114,114,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084011,20,iid20-valid,valid,0.2,1,admissible,6447123,51252130712,51252130712,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,138,33,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084011,20,iid40-valid,valid,0.4,1,admissible,6447123,51252130712,51252130712,56370721,1,2,3,1,1,20,1,1,26,8,12,9,1,15,0,3,0,2,2,2,0,1,0,0,0,4,8,2,1,112,224,52,24,15,412,0.013184,285,167,118,0,246,6688,0.0609756097560976,0.0616028708133971,0,0
16084011,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51252130712,50772091019,56628339,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,49,0,1,0,0,0,49,98,49,1,1372,2744,1274,24,197,5414,0.173248,3743,2967,776,0,246,6688,0.800813008130081,0.80950956937799,0,0
16084011,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51252130712,51245090863,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,122,49,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084011,20,stale-response,stale-response,0.2,1,admissible,6447123,51252130712,51250042332,57105070,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,97,0,1,0,0,0,49,98,97,1,1372,2744,2522,24,245,6662,0.213184,4655,3747,908,0,246,6688,0.995934959349594,0.996112440191388,0,0
16084011,20,incomplete-union,incomplete-union,0.2,1,admissible,6447123,51252130712,51253039516,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,138,33,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084011,20,concurrent-migration,concurrent,0.2,1,admissible,6447123,51252130712,51252137024,55418803,1,2,3,1,1,20,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084011,20,missing-witness,missing-witness,0.2,0,union_witness_uncovered,6006032,51252130712,51252130712,55452543,1,2,3,1,1,20,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084011,20,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,6358735,51252130712,51252130712,55452543,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,19,16,3,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084012,5,zero-loss-valid,valid,0,1,admissible,55956,3285437330,275675799,4430511,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,24,24,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084012,5,iid20-valid,valid,0.2,1,admissible,55956,3285437330,3285437330,4603877,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,6,2,1,84,168,52,24,12,328,0.010496,48,40,8,0,246,6688,0.0487804878048781,0.0490430622009569,0,0
16084012,5,iid40-valid,valid,0.4,1,admissible,55956,3285437330,3285437330,4745722,1,1,3,1,1,5,1,1,26,8,12,9,1,15,0,3,0,2,2,4,0,1,0,0,0,4,8,4,1,112,224,104,24,17,464,0.014848,68,43,25,0,246,6688,0.0691056910569106,0.069377990430622,0,0
16084012,5,response-blackout,response-blackout,0.2,1,admissible,55956,3285437330,3153826642,4671254,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,1,2,49,0,1,0,0,0,49,98,49,1,1372,2744,1274,24,197,5414,0.173248,788,587,201,0,246,6688,0.800813008130081,0.80950956937799,0,0
16084012,5,revoke-blackout,revoke-blackout,0.2,1,admissible,55956,3285437330,3284372904,4603877,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,6,2,1,84,168,52,24,12,328,0.010496,48,37,11,0,246,6688,0.0487804878048781,0.0490430622009569,0,0
16084012,5,stale-response,stale-response,0.2,1,admissible,55956,3285437330,3283487865,4853747,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,0,2,95,0,1,0,0,0,49,98,95,1,1372,2744,2470,24,243,6610,0.21152,972,768,204,0,246,6688,0.98780487804878,0.988337320574163,0,0
16084012,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3285437330,3286133662,4603877,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,0,52,52,0,3,6,2,1,84,168,52,24,12,328,0.010496,48,40,8,0,246,6688,0.0487804878048781,0.0490430622009569,0,0
16084012,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3285437330,3285443399,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084012,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3285437330,3285437330,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084012,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3285437330,3285437330,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,3,1,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084012,10,zero-loss-valid,valid,0,1,admissible,511308,12865430793,1174228485,15255863,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,54,54,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084012,10,iid20-valid,valid,0.2,1,admissible,511308,12865430793,12865430793,15586439,1,2,3,1,1,10,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,6,2,1,84,168,52,24,12,328,0.010496,108,84,24,0,246,6688,0.0487804878048781,0.0490430622009569,0,0
16084012,10,iid40-valid,valid,0.4,1,admissible,511308,12865430793,12865430793,15751724,1,2,3,1,1,10,1,1,26,8,12,9,1,15,0,3,0,2,2,2,0,1,0,0,0,4,8,2,1,112,224,52,24,15,412,0.013184,135,70,65,0,246,6688,0.0609756097560976,0.0616028708133971,0,0
16084012,10,response-blackout,response-blackout,0.2,1,admissible,511308,12865430793,12633036693,16149242,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,48,0,1,0,0,0,49,98,48,1,1372,2744,1248,24,196,5388,0.172416,1764,1369,395,0,246,6688,0.796747967479675,0.805622009569378,0,0
16084012,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12865430793,12861390432,15586439,1,2,3,1,1,10,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,6,2,1,84,168,52,24,12,328,0.010496,108,77,31,0,246,6688,0.0487804878048781,0.0490430622009569,0,0
16084012,10,stale-response,stale-response,0.2,1,admissible,511308,12865430793,12864946673,15416986,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,96,0,1,0,0,0,49,98,96,1,1372,2744,2496,24,244,6636,0.212352,2196,1736,460,0,246,6688,0.991869918699187,0.992224880382775,0,0
16084012,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12865430793,12865987141,15586439,1,2,3,1,1,10,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,0,52,52,0,3,6,2,1,84,168,52,24,12,328,0.010496,108,84,24,0,246,6688,0.0487804878048781,0.0490430622009569,0,0
16084012,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12865430793,12865434916,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084012,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12865430793,12865430793,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084012,10,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,488460,12865430793,12865430793,14740603,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,9,7,2,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084012,20,zero-loss-valid,valid,0,1,admissible,6447123,51261495292,4719194398,56460023,1,2,3,1,1,20,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,114,114,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084012,20,iid20-valid,valid,0.2,1,admissible,6447123,51261495292,51261495292,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,140,31,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084012,20,iid40-valid,valid,0.4,1,admissible,6447123,51261495292,51261495292,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,103,68,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084012,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51261495292,50771587150,56628339,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,49,0,1,0,0,0,49,98,49,1,1372,2744,1274,24,197,5414,0.173248,3743,2956,787,0,246,6688,0.800813008130081,0.80950956937799,0,0
16084012,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51261495292,51252734236,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,124,47,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084012,20,stale-response,stale-response,0.2,1,admissible,6447123,51261495292,51259406912,57105070,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,97,0,1,0,0,0,49,98,97,1,1372,2744,2522,24,245,6662,0.213184,4655,3744,911,0,246,6688,0.995934959349594,0.996112440191388,0,0
16084012,20,incomplete-union,incomplete-union,0.2,1,admissible,6447123,51261495292,51262404096,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,140,31,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084012,20,concurrent-migration,concurrent,0.2,1,admissible,6447123,51261495292,51261501604,55418803,1,2,3,1,1,20,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084012,20,missing-witness,missing-witness,0.2,0,union_witness_uncovered,6006032,51261495292,51261495292,55452543,1,2,3,1,1,20,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084012,20,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,6358735,51261495292,51261495292,55452543,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,19,16,3,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084013,5,zero-loss-valid,valid,0,1,admissible,55956,3292688434,275675799,4430511,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,24,24,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084013,5,iid20-valid,valid,0.2,1,admissible,55956,3292688434,3292688434,4517652,1,1,3,1,1,5,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,36,30,6,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,5,iid40-valid,valid,0.4,1,admissible,55956,3292688434,3292688434,4517652,1,1,3,1,1,5,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,36,24,12,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,5,response-blackout,response-blackout,0.2,1,admissible,55956,3292688434,3164186428,4700010,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,1,2,50,0,1,0,0,0,49,98,50,1,1372,2744,1300,24,198,5440,0.17408,792,593,199,0,246,6688,0.804878048780488,0.813397129186603,0,0
16084013,5,revoke-blackout,revoke-blackout,0.2,1,admissible,55956,3292688434,3290120152,4517652,1,1,3,1,1,5,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,36,26,10,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,5,stale-response,stale-response,0.2,1,admissible,55956,3292688434,3290738969,4909311,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,0,2,97,0,1,0,0,0,49,98,97,1,1372,2744,2522,24,245,6662,0.213184,980,784,196,0,246,6688,0.995934959349594,0.996112440191388,0,0
16084013,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3292688434,3293384766,4517652,1,1,3,1,1,5,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,4,2,1,56,112,52,24,9,244,0.007808,36,30,6,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3292688434,3292694503,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084013,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3292688434,3292688434,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084013,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3292688434,3292688434,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,4,0,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084013,10,zero-loss-valid,valid,0,1,admissible,511308,12874520536,1174228485,15255863,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,54,54,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084013,10,iid20-valid,valid,0.2,1,admissible,511308,12874520536,12874520536,15421152,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,81,68,13,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,10,iid40-valid,valid,0.4,1,admissible,511308,12874520536,12874520536,15421152,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,81,55,26,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,10,response-blackout,response-blackout,0.2,1,admissible,511308,12874520536,12639584452,16201459,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,49,0,1,0,0,0,49,98,49,1,1372,2744,1274,24,197,5414,0.173248,1773,1373,400,0,246,6688,0.800813008130081,0.80950956937799,0,0
16084013,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12874520536,12870277953,15421152,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,81,60,21,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,10,stale-response,stale-response,0.2,1,admissible,511308,12874520536,12874036416,15469203,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,97,0,1,0,0,0,49,98,97,1,1372,2744,2522,24,245,6662,0.213184,2205,1759,446,0,246,6688,0.995934959349594,0.996112440191388,0,0
16084013,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12874520536,12875076884,15421152,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,4,2,1,56,112,52,24,9,244,0.007808,81,68,13,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12874520536,12874524659,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084013,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12874520536,12874520536,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084013,10,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,488460,12874520536,12874520536,14740603,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,9,8,1,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084013,20,zero-loss-valid,valid,0,1,admissible,6447123,51253909436,4719194398,56460023,1,2,3,1,1,20,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,114,114,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084013,20,iid20-valid,valid,0.2,1,admissible,6447123,51253909436,51253909436,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,141,30,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,20,iid40-valid,valid,0.4,1,admissible,6447123,51253909436,51253909436,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,113,58,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51253909436,50762451081,56628339,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,49,0,1,0,0,0,49,98,49,1,1372,2744,1274,24,197,5414,0.173248,3743,2927,816,0,246,6688,0.800813008130081,0.80950956937799,0,0
16084013,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51253909436,51244091903,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,123,48,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,20,stale-response,stale-response,0.2,1,admissible,6447123,51253909436,51251821056,57105070,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,97,0,1,0,0,0,49,98,97,1,1372,2744,2522,24,245,6662,0.213184,4655,3690,965,0,246,6688,0.995934959349594,0.996112440191388,0,0
16084013,20,incomplete-union,incomplete-union,0.2,1,admissible,6447123,51253909436,51254818240,56779782,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,4,2,1,56,112,52,24,9,244,0.007808,171,141,30,0,246,6688,0.0365853658536585,0.0364832535885167,0,0
16084013,20,concurrent-migration,concurrent,0.2,1,admissible,6447123,51253909436,51253915748,55418803,1,2,3,1,1,20,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6688,0,0,0,0
16084013,20,missing-witness,missing-witness,0.2,0,union_witness_uncovered,6006032,51253909436,51253909436,55452543,1,2,3,1,1,20,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,197,5904,0.0050761421319797,0.0040650406504065,0,0
16084013,20,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,6358735,51253909436,51253909436,55452543,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,19,18,1,0,246,6688,0.0040650406504065,0.00358851674641148,0,0
16084014,5,zero-loss-valid,valid,0,1,admissible,55956,3288372037,275675799,4430511,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,2,2,1,28,56,52,24,6,160,0.00512,24,24,0,0,246,6688,0.024390243902439,0.0239234449760766,0,0
16084014,5,iid20-valid,valid,0.2,1,admissible,55956,3288372037,3288372037,4779297,1,1,3,1,1,5,1,1,26,8,12,9,1,16,0,3,0,2,2,2,0,1,0,0,0,5,10,2,1,140,280,52,24,18,496,0.015872,72,52,20,0,246,6688,0.0731707317073171,0.0741626794258373,0,0
