seed,N,syncPeriodSec,guardFactor,maxOffsetSec,maxDriftPpm,safeGuardSec,guardTimeSec,dataAirtimeSec,slotDurationSec,frameDurationSec,transmissions,collisionFrames,temporalOverlapPairs,offeredAirtimeSec,busyTimeSec,offeredUtilization,channelUtilization,maxClockEquationResidual,collisionWitnessValid,guardAtOrAboveBound,clockDrawHash,configHash,realizationHash
16031024,10,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.03072,3906,3854,2483,11.999232,11.3617314656814,0.999936,0.946810955473452,2.22044604925031e-16,1,0,132597304,16344898,9519922224
16031024,10,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0416704380175207,2880,0,0,8.84736,8.8473599999999,0.73728,0.737279999999992,0,1,0,132597304,16437840,7259459280
16031024,10,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0453205840233609,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,132597304,17167868,6508668922
16031024,10,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0489707300292012,2450,0,0,7.5264,7.52639999999992,0.6272,0.627199999999993,0,1,1,132597304,16849325,5995102352
16031025,5,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.01536,3879,3112,1953,11.916288,11.5957236922664,0.993024,0.966310307688869,8.88178419700125e-16,1,0,63068022,70946919,7930275706
16031025,5,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0173850810032401,3423,90,45,10.515456,10.5135289145183,0.876288,0.876127409543195,8.88178419700125e-16,1,0,63068022,71756951,7042944070
16031025,5,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0180601080043202,3303,0,0,10.146816,10.1468159999999,0.845568,0.845567999999991,8.88178419700125e-16,1,1,63068022,70978390,6880854330
16031025,5,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0187351350054002,3183,0,0,9.778176,9.77817599999989,0.814848,0.814847999999991,8.88178419700125e-16,1,1,63068022,71248400,6473207447
16031025,5,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.01536,3906,3518,1956,11.999232,11.440068889227,0.999936,0.953339074102246,0,1,0,63068022,12065872,8912165234
16031025,5,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0208352190087603,2880,0,0,8.84736,8.8473599999999,0.73728,0.737279999999992,4.44089209850063e-16,1,0,63068022,12158814,6798176744
16031025,5,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0226602920116805,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,63068022,12888842,6248470330
16031025,5,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0244853650146006,2450,0,0,7.5264,7.52639999999991,0.6272,0.627199999999993,8.88178419700125e-16,1,1,63068022,12570299,5621655390
16031025,10,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.03072,3880,3175,1947,11.91936,11.5893984579027,0.99328,0.965783204825229,8.88178419700125e-16,1,0,137793278,145488141,8648276659
16031025,10,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0347701620064803,3424,124,62,10.518528,10.5160159858488,0.876544,0.8763346654874,8.88178419700125e-16,1,0,137793278,146298173,7536944754
16031025,10,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0361202160086403,3304,0,0,10.149888,10.1498879999999,0.845824,0.845823999999991,8.88178419700125e-16,1,1,137793278,145519612,7298669934
16031025,10,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0374702700108004,3184,0,0,9.781248,9.78124799999989,0.815104,0.815103999999991,8.88178419700125e-16,1,1,137793278,145789622,7079104892
16031025,10,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.03072,3906,2540,1368,11.999232,11.4997817866229,0.999936,0.95831514888524,0,1,0,137793278,17149695,9451512764
16031025,10,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0416704380175207,2880,0,0,8.84736,8.8473599999999,0.73728,0.737279999999992,0,1,0,137793278,17242637,7267625172
16031025,10,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0453205840233609,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,137793278,17972665,6509628698
16031025,10,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0489707300292012,2450,0,0,7.5264,7.52639999999992,0.6272,0.627199999999993,0,1,1,137793278,17654122,6006512061
16031026,5,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.01536,3875,3533,2234,11.904,11.5824930978393,0.992,0.965207758153278,8.88178419700125e-16,1,0,65260444,71370257,7879087630
16031026,5,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0173850810032401,3419,0,0,10.503168,10.5031679999999,0.875264,0.87526399999999,8.88178419700125e-16,1,0,65260444,72180289,7118581667
16031026,5,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0180601080043202,3299,0,0,10.134528,10.1345279999999,0.844544,0.844543999999991,8.88178419700125e-16,1,1,65260444,71401728,6810488671
16031026,5,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0187351350054002,3179,0,0,9.765888,9.76588799999989,0.813824,0.813823999999991,8.88178419700125e-16,1,1,65260444,71671738,6475271536
16031026,5,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.01536,3906,3906,2395,11.999232,11.6640537285451,0.999936,0.972004477378758,0,1,0,65260444,10409912,8993256552
16031026,5,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0208352190087603,2879,0,0,8.844288,8.8442879999999,0.737024,0.737023999999992,0,1,0,65260444,10502854,6764073865
16031026,5,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0226602920116805,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,65260444,11232882,6201546345
16031026,5,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0244853650146006,2450,0,0,7.5264,7.52639999999992,0.6272,0.627199999999993,0,1,1,65260444,10914339,5582797612
16031026,10,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.03072,3878,3172,1840,11.913216,11.5889277216381,0.992768,0.965743976803179,8.88178419700125e-16,1,0,131085077,135545865,8572253748
16031026,10,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0347701620064803,3422,128,64,10.512384,10.5107188472135,0.876032,0.87589323726779,8.88178419700125e-16,1,0,131085077,136355897,7544081088
16031026,10,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0361202160086403,3302,0,0,10.143744,10.1437439999999,0.845312,0.84531199999999,8.88178419700125e-16,1,1,131085077,135577336,7333336029
16031026,10,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0374702700108004,3182,0,0,9.775104,9.77510399999989,0.814592,0.814591999999991,9.43689570931383e-16,1,1,131085077,135847346,6968688206
16031026,10,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.03072,3906,2394,1378,11.999232,11.543346364113,0.999936,0.961945530342748,0,1,0,131085077,16859467,9420248768
16031026,10,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0416704380175207,2879,0,0,8.844288,8.8442879999999,0.737024,0.737023999999992,0,1,0,131085077,16952409,7254379765
16031026,10,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0453205840233609,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,131085077,17682437,6498481230
16031026,10,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0489707300292012,2450,0,0,7.5264,7.52639999999991,0.6272,0.627199999999993,4.44089209850063e-16,1,1,131085077,17363894,6017713819
16031027,5,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.01536,3877,3290,1935,11.910144,11.6207655641519,0.992512,0.968397130345992,8.88178419700125e-16,1,0,64210503,69872787,7876452500
16031027,5,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0173850810032401,3421,110,55,10.509312,10.5067080384893,0.875776,0.875559003207446,9.43689570931383e-16,1,0,64210503,70682819,7038776473
16031027,5,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0180601080043202,3301,0,0,10.140672,10.1406719999999,0.845056,0.84505599999999,9.43689570931383e-16,1,1,64210503,69904258,6842752587
16031027,5,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0187351350054002,3181,0,0,9.772032,9.77203199999989,0.814336,0.814335999999991,8.88178419700125e-16,1,1,64210503,70174268,6474212298
16031027,5,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.01536,3906,3905,2343,11.999232,11.2730223627601,0.999936,0.939418530230009,0,1,0,64210503,9217619,8969997220
16031027,5,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0208352190087603,2879,0,0,8.844288,8.8442879999999,0.737024,0.737023999999992,0,1,0,64210503,9310561,6767249225
16031027,5,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0226602920116805,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,64210503,10040589,6169226421
16031027,5,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0244853650146006,2450,0,0,7.5264,7.52639999999992,0.6272,0.627199999999993,0,1,1,64210503,9722046,5603591822
16031027,10,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.03072,3877,3128,1841,11.910144,11.5626392136172,0.992512,0.963553267801433,8.88178419700125e-16,1,0,128567619,134947196,8639680454
16031027,10,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0347701620064803,3421,142,71,10.509312,10.5071566811433,0.875776,0.875596390095275,8.88178419700125e-16,1,0,128567619,135757228,7522086387
16031027,10,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0361202160086403,3301,0,0,10.140672,10.1406719999999,0.845056,0.845055999999991,8.88178419700125e-16,1,1,128567619,134978667,7331035220
16031027,10,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0374702700108004,3181,0,0,9.772032,9.77203199999989,0.814336,0.814335999999991,8.88178419700125e-16,1,1,128567619,135248677,6996247631
16031027,10,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.03072,3906,3290,2118,11.999232,11.6163502481141,0.999936,0.968029187342843,0,1,0,128567619,15386802,9466681841
16031027,10,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0416704380175207,2880,0,0,8.84736,8.8473599999999,0.73728,0.737279999999992,2.22044604925031e-16,1,0,128567619,15479744,7247083408
16031027,10,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0453205840233609,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,128567619,16209772,6485773365
16031027,10,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0489707300292012,2450,0,0,7.5264,7.52639999999992,0.6272,0.627199999999993,0,1,1,128567619,15891229,6042524038
16031028,5,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.01536,3877,3345,2052,11.910144,11.599584960068,0.992512,0.966632080005669,8.88178419700125e-16,1,0,65891679,71780384,7898481481
16031028,5,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0173850810032401,3421,58,29,10.509312,10.5089736105039,0.875776,0.875747800875321,8.88178419700125e-16,1,0,65891679,72590416,7052806851
16031028,5,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0180601080043202,3301,0,0,10.140672,10.1406719999999,0.845056,0.845055999999991,8.88178419700125e-16,1,1,65891679,71811855,6816933904
16031028,5,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0187351350054002,3181,0,0,9.772032,9.77203199999989,0.814336,0.814335999999991,8.88178419700125e-16,1,1,65891679,72081865,6549049850
16031028,5,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.01536,3906,3530,2558,11.999232,11.6819934851984,0.999936,0.973499457099869,0,1,0,65891679,9473616,8905751658
16031028,5,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0208352190087603,2880,0,0,8.84736,8.8473599999999,0.73728,0.737279999999992,0,1,0,65891679,9566558,6817202399
16031028,5,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0226602920116805,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,65891679,10296586,6240507187
16031028,5,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0244853650146006,2450,0,0,7.5264,7.52639999999992,0.6272,0.627199999999993,0,1,1,65891679,9978043,5614279191
16031028,10,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.03072,3877,3100,1882,11.910144,11.5965916852616,0.992512,0.966382640438467,8.88178419700125e-16,1,0,129560497,135824636,8639886101
16031028,10,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0347701620064803,3421,142,71,10.509312,10.5075853461928,0.875776,0.875632112182733,8.88178419700125e-16,1,0,129560497,136634668,7569944998
16031028,10,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0361202160086403,3301,0,0,10.140672,10.1406719999999,0.845056,0.84505599999999,8.88178419700125e-16,1,1,129560497,135856107,7326797888
16031028,10,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0374702700108004,3181,0,0,9.772032,9.77203199999989,0.814336,0.814335999999991,8.88178419700125e-16,1,1,129560497,136126117,7029594140
16031028,10,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.03072,3905,3271,2100,11.99616,11.5750944608353,0.99968,0.964591205069607,1.73472347597681e-18,1,0,129560497,17049246,9473443567
16031028,10,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0416704380175207,2879,0,0,8.844288,8.8442879999999,0.737024,0.737023999999992,0,1,0,129560497,17142188,7271220645
16031028,10,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0453205840233609,2647,0,0,8.131584,8.13158399999991,0.677632,0.677631999999992,0,1,1,129560497,17872216,6481126683
16031028,10,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0489707300292012,2449,0,0,7.523328,7.52332799999992,0.626944,0.626943999999993,8.88178419700125e-16,1,1,129560497,17553673,5995594243
16031029,5,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.01536,3875,3255,1978,11.904,11.603353821789,0.992,0.966946151815749,8.88178419700125e-16,1,0,63744534,68803802,7908126043
16031029,5,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0173850810032401,3419,114,57,10.503168,10.5028014274559,0.875264,0.875233452287991,8.88178419700125e-16,1,0,63744534,69613834,7115066009
16031029,5,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0180601080043202,3299,0,0,10.134528,10.1345279999999,0.844544,0.844543999999991,8.88178419700125e-16,1,1,63744534,68835273,6826470453
16031029,5,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0187351350054002,3179,0,0,9.765888,9.76588799999989,0.813824,0.813823999999991,8.88178419700125e-16,1,1,63744534,69105283,6485646157
16031029,5,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.01536,3905,3904,2342,11.99616,11.5165083580186,0.99968,0.959709029834882,0,1,0,63744534,8404032,8998787566
16031029,5,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0208352190087603,2879,0,0,8.844288,8.8442879999999,0.737024,0.737023999999992,0,1,0,63744534,8496974,6797228307
16031029,5,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0226602920116805,2647,0,0,8.131584,8.13158399999991,0.677632,0.677631999999992,0,1,1,63744534,9227002,6229049910
16031029,5,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0244853650146006,2449,0,0,7.523328,7.52332799999992,0.626944,0.626943999999993,0,1,1,63744534,8908459,5597725114
16031029,10,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.03072,3879,3188,1945,11.916288,11.611434097491,0.993024,0.96761950812425,8.88178419700125e-16,1,0,131865821,136939681,8585092460
16031029,10,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0347701620064803,3423,176,88,10.515456,10.5131534456704,0.876288,0.876096120472536,8.88178419700125e-16,1,0,131865821,137749713,7569038235
16031029,10,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0361202160086403,3303,0,0,10.146816,10.1468159999999,0.845568,0.845567999999991,8.88178419700125e-16,1,1,131865821,136971152,7337868934
16031029,10,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0374702700108004,3183,0,0,9.778176,9.77817599999989,0.814848,0.814847999999991,8.88178419700125e-16,1,1,131865821,137241162,7018043874
16031029,10,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.03072,3905,3126,1687,11.99616,11.4201938833222,0.99968,0.951682823610183,0,1,0,131865821,14806862,9428759970
16031029,10,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0416704380175207,2878,0,0,8.841216,8.8412159999999,0.736768,0.736767999999992,0,1,0,131865821,14899804,7255948413
16031029,10,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0453205840233609,2646,0,0,8.128512,8.12851199999991,0.677376,0.677375999999993,0,1,1,131865821,15629832,6433279320
16031029,10,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0489707300292012,2449,0,0,7.523328,7.52332799999991,0.626944,0.626943999999993,0,1,1,131865821,15311289,5970298052
16031030,5,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.01536,3881,3199,1950,11.922432,11.6024418362303,0.993536,0.966870153019192,8.88178419700125e-16,1,0,63040185,69537845,7912547446
16031030,5,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0173850810032401,3425,116,58,10.5216,10.5193876453465,0.8768,0.876615637112205,8.88178419700125e-16,1,0,63040185,70347877,7130714719
16031030,5,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0180601080043202,3305,0,0,10.15296,10.1529599999999,0.84608,0.846079999999991,9.43689570931383e-16,1,1,63040185,69569316,6864886691
16031030,5,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0187351350054002,3185,0,0,9.78432,9.78431999999989,0.81536,0.815359999999991,8.88178419700125e-16,1,1,63040185,69839326,6518107049
16031030,5,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.01536,3906,3583,2182,11.999232,11.426570032471,0.999936,0.95221416937258,0,1,0,63040185,10417299,8977544245
16031030,5,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0208352190087603,2880,0,0,8.84736,8.8473599999999,0.73728,0.737279999999992,0,1,0,63040185,10510241,6768653059
16031030,5,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0226602920116805,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,63040185,11240269,6267980624
16031030,5,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0244853650146006,2450,0,0,7.5264,7.52639999999992,0.6272,0.627199999999993,0,1,1,63040185,10921726,5607518139
16031030,10,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.03072,3879,3246,1932,11.916288,11.581166472516,0.993024,0.965097206042999,8.88178419700125e-16,1,0,128892694,134029650,8611041829
16031030,10,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0347701620064803,3423,140,70,10.515456,10.5132035511014,0.876288,0.876100295925118,8.88178419700125e-16,1,0,128892694,134839682,7594154958
16031030,10,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0361202160086403,3303,0,0,10.146816,10.1468159999999,0.845568,0.845567999999991,8.88178419700125e-16,1,1,128892694,134061121,7303418353
16031030,10,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0374702700108004,3183,0,0,9.778176,9.77817599999989,0.814848,0.814847999999991,8.88178419700125e-16,1,1,128892694,134331131,6971022090
16031030,10,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.03072,3905,3498,2044,11.99616,11.6290025816628,0.99968,0.969083548471903,0,1,0,128892694,14834581,9497691495
16031030,10,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0416704380175207,2879,0,0,8.844288,8.8442879999999,0.737024,0.737023999999992,0,1,0,128892694,14927523,7270150113
16031030,10,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0453205840233609,2647,0,0,8.131584,8.13158399999991,0.677632,0.677631999999992,0,1,1,128892694,15657551,6412575054
16031030,10,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0489707300292012,2449,0,0,7.523328,7.52332799999992,0.626944,0.626943999999993,0,1,1,128892694,15339008,6011823145
16031031,5,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.01536,3874,3332,1939,11.900928,11.5483345950718,0.991744,0.962361216255979,8.88178419700125e-16,1,0,69944628,75805601,8016049876
16031031,5,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0173850810032401,3418,226,113,10.500096,10.4961438578046,0.875008,0.874678654817046,8.88178419700125e-16,1,0,69944628,76615633,7089883270
16031031,5,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0180601080043202,3298,0,0,10.131456,10.1314559999999,0.844288,0.84428799999999,8.88178419700125e-16,1,1,69944628,75837072,6837532080
16031031,5,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0187351350054002,3178,0,0,9.762816,9.76281599999989,0.813568,0.813567999999991,8.88178419700125e-16,1,1,69944628,76107082,6478504091
16031031,5,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.01536,3906,3198,1636,11.999232,11.5594039225197,0.999936,0.963283660209978,2.22044604925031e-16,1,0,69944628,9806612,8938033249
16031031,5,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0208352190087603,2880,0,0,8.84736,8.8473599999999,0.73728,0.737279999999992,0,1,0,69944628,9899554,6793041277
16031031,5,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0226602920116805,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,69944628,10629582,6238648899
16031031,5,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0244853650146006,2450,0,0,7.5264,7.52639999999992,0.6272,0.627199999999993,0,1,1,69944628,10311039,5615884109
16031031,10,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.03072,3879,3185,1941,11.916288,11.592552470469,0.993024,0.966046039205751,8.88178419700125e-16,1,0,123009582,129765080,8624362660
16031031,10,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0347701620064803,3423,176,88,10.515456,10.5114121762171,0.876288,0.875951014684761,8.88178419700125e-16,1,0,123009582,130575112,7558450167
16031031,10,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0361202160086403,3303,0,0,10.146816,10.1468159999999,0.845568,0.84556799999999,8.88178419700125e-16,1,1,123009582,129796551,7283825386
16031031,10,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0374702700108004,3183,0,0,9.778176,9.77817599999989,0.814848,0.814847999999991,8.88178419700125e-16,1,1,123009582,130066561,7000969055
16031031,10,Inf,0,0.00025,40,0.00146005840233609,0,0.003072,0.003072,0.03072,3906,2843,1671,11.999232,11.5949987428786,0.999936,0.966249895239887,0,1,0,123009582,16749594,9431877500
16031031,10,Inf,0.75,0.00025,40,0.00146005840233609,0.00109504380175207,0.003072,0.00416704380175207,0.0416704380175207,2879,0,0,8.844288,8.8442879999999,0.737024,0.737023999999992,0,1,0,123009582,16842536,7269360381
16031031,10,Inf,1,0.00025,40,0.00146005840233609,0.00146005840233609,0.003072,0.00453205840233609,0.0453205840233609,2648,0,0,8.134656,8.13465599999991,0.677888,0.677887999999992,0,1,1,123009582,17572564,6522038110
16031031,10,Inf,1.25,0.00025,40,0.00146005840233609,0.00182507300292012,0.003072,0.00489707300292012,0.0489707300292012,2450,0,0,7.5264,7.52639999999991,0.6272,0.627199999999993,0,1,1,123009582,17254021,5998273181
16031032,5,0.5,0,0.00025,40,0.000540021600864035,0,0.003072,0.003072,0.01536,3879,3213,1879,11.916288,11.5722882866827,0.993024,0.964357357223556,8.88178419700125e-16,1,0,65942747,72048761,7976869132
16031032,5,0.5,0.75,0.00025,40,0.000540021600864035,0.000405016200648026,0.003072,0.00347701620064803,0.0173850810032401,3423,226,113,10.515456,10.5129499120074,0.876288,0.876079159333946,8.88178419700125e-16,1,0,65942747,72858793,7069896356
16031032,5,0.5,1,0.00025,40,0.000540021600864035,0.000540021600864035,0.003072,0.00361202160086403,0.0180601080043202,3303,0,0,10.146816,10.1468159999999,0.845568,0.84556799999999,8.88178419700125e-16,1,1,65942747,72080232,6825258062
16031032,5,0.5,1.25,0.00025,40,0.000540021600864035,0.000675027001080043,0.003072,0.00374702700108004,0.0187351350054002,3183,0,0,9.778176,9.77817599999989,0.814848,0.814847999999991,8.88178419700125e-16,1,1,65942747,72350242,6515273080
