stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES
development-only,16026019,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.052228295030672,0.535135499543594,0,0,9.5759631477534,12.3510769628364,0,1.03666725562501,0.0713101160862353,0.16,0.219999999999999,0.279999999999999,0.139712548369265,0.0684024322830293,681,681,649,0,773,1252,1130,122,864,773,91,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,864,0,0.226999999999984,0,0,0,0.206872639232401,0.247916773045783,0,0,0,0,0,0.227,2.724,0,0.221184000000002,0,0,0.5448,54.0833333333333,94.1666666666667,64.4166666666667,0.00243759177679893,0.00800000000000001,0.0425407503234154,0.0880000000000001,0.988653514382621,1571,0,0.0999363462762572,0,0.104795867355441,0.103046158973504,1.3065758,0,667135857654,21216712889,105363559,0,137613254,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,10.8166666666667,9.16666666666667,2.48333333333333,0.833333333333332,681,649,0,17,32,0.280000000000001,681,292,154,0.527397260273973,1096,0,1,0
development-only,16026019,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0766413020325201,0.501939662625272,0,0,9.54369888891859,12.9484324604774,0,1.0365982233348,0.112459922609176,0.279999999999999,0.42,0.639999999999999,NaN,NaN,375,375,349,0,0,675,602,73,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.124999999999993,0,0,0,0.124840320672559,0.162645274846126,0,0,0,0,0,0.125,1.5,0,0,0,0,0.3,29.0833333333333,50.1666666666667,0,0.00800000000000011,0.016,NaN,NaN,0.996123492128399,675,0,0.122962962962963,0,0.104795867355441,0.103046158973504,0.9825732,0,667135857654,21216712889,105363559,0,136968441,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.81666666666667,5.33333333333333,-2.51666666666667,-3,375,349,0,12,26,0.639999999999999,375,0,0,0,0,0,1,0
development-only,16026019,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0600431355593484,0.523389478761796,0,0,9.72916024182561,12.452700880589,0,1.03660190609229,0.08636815920398,0.200000000000001,0.279999999999999,0.360000000000001,NaN,NaN,500,500,474,0,0,900,813,87,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,39.5,67.75,0,0.00800000000000013,0.016,NaN,NaN,0.997451720310766,900,0,0.104444444444444,0,0.104795867355441,0.103046158973504,1.0008552,0,667135857654,21216712889,105363559,0,137709793,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,7.9,7.41666666666667,-0.433333333333335,-0.916666666666667,500,474,0,12,26,0.36,500,0,0,0,0,0,1,0
development-only,16026019,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0540841599984441,0.53134680473726,0,0,9.75706648975728,12.5213456626712,0,1.03663952690039,0.0726368159203978,0.18,0.24,0.300000000000001,NaN,NaN,600,600,571,0,0,1080,973,107,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.199999999999984,0,0,0,0.19984747759072,0.233206941122285,0,0,0,0,0,0.2,2.4,0,0,0,0,0.48,47.5833333333333,81.0833333333333,0,0.00800000000000012,0.016,NaN,NaN,0.997937039927766,1080,0,0.106481481481481,0,0.104795867355441,0.103046158973504,0.9487712,0,667135857654,21216712889,105363559,0,137550816,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,9.51666666666667,8.91666666666667,1.18333333333333,0.583333333333332,600,571,0,14,29,0.300000000000001,600,0,0,0,0,0,1,0
development-only,16026019,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0465879882149387,0.541062723135419,0,0,9.46980071677596,12.4024461465363,0,1.03669589073006,0.0602321724709784,0.140000000000001,0.198400000000001,0.32,NaN,NaN,750,750,710,0,0,1350,1220,130,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.2498549540291,0.280749984560226,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,59.1666666666667,101.666666666667,0,0.00800000000000014,0.016,NaN,NaN,0.9972896512157,1350,0,0.112592592592593,0,0.104795867355441,0.103046158973504,0.987649900000001,0,667135857654,21216712889,105363559,0,137400087,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,11.8333333333333,11,3.5,2.66666666666667,750,710,0,19,40,0.24,750,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0904894749547756,0.471612707478131,0,0,9.91602607884138,13.7002596539255,0,1.03653319353328,0.135489220563847,0.34,0.538400000000001,0.859999999999999,0.291464897733554,0.155975677169707,1046,980,516,0,367,1806,792,1014,846,367,479,0,0,0,386,0.393877551020408,0,425,361,14,1,32,32,0,0,0,0,0,846,432,0.286499999999972,0,0,0,0.279682864391734,0.368457163022799,0,0,0,0,0,0.326666666666667,3.92,0,0.216576000000002,0,0,0.784000000000001,43,66,30.5833333333333,0.0234591836734695,0.0559999999999992,0.0733160762942781,0.155,0.959861566747179,2086,0,0.286193672099712,0,0.301009831694718,0.3048791868022,1.3735599,0,667135857654,21812775872,110997405,0,139400119,aloha,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,8.6,6.16666666666667,0.266666666666664,-2.16666666666667,1046,516,425,120,530,0.567,0,0,0,0,0,0,1,386
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0904894749547756,0.471612707478131,0,0,9.91602607884138,13.7002596539255,0,1.03653319353328,0.135489220563847,0.34,0.538400000000001,0.859999999999999,0.291464897733554,0.155975677169707,1046,980,516,0,367,1806,792,1014,846,367,479,0,0,0,386,0.393877551020408,0,425,361,14,1,32,32,0,0,0,0,0,846,432,0.286499999999972,0,293,0,0.279682864391734,0.368457163022799,0,0,0,0,0,0.326666666666667,3.92,0,0.216576000000002,0,0,0.784000000000001,43,66,30.5833333333333,0.0234591836734695,0.0559999999999992,0.0733160762942781,0.155,0.959861566747179,2086,0,0.286193672099712,0,0.301009831694718,0.3048791868022,1.4325846,0,667135857654,21812775872,110997405,0,199487525,aloha,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,8.6,6.16666666666667,0.266666666666664,-2.16666666666667,1046,516,425,120,530,0.567,0,0,0,0,0,0,1,386
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.062561149051075,0.517827859689516,0,0,9.73817281470802,12.5367921665212,0,1.03667365415352,0.0858153676064123,0.219999999999999,0.318400000000002,0.459999999999999,0.178618021006081,0.0928026533996684,830,830,710,0,593,1550,1085,465,840,593,247,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,840,0,0.276666666666645,0,0,0,0.243385252811742,0.276505018450953,0,0,0,0,0,0.276666666666667,3.32,0,0.215040000000002,0,0,0.664000000000001,59.1666666666667,90.4166666666667,49.4166666666667,0.00351566265060252,0.01,0.0425935919055651,0.104000000000001,0.950307280473551,1855,0,0.305660377358491,0,0.301009831694718,0.3048791868022,1.3299652,0,667135857654,21812775872,110997405,0,135860099,aloha,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,11.8333333333333,8.33333333333333,3.5,0,830,710,0,43,120,0.460999999999999,830,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0600678466804871,0.522319623199796,0,0,9.67454635295449,12.6454978155481,0,1.03669033236735,0.0818463239358762,0.200000000000001,0.279999999999999,0.380000000000001,0.184842454394693,0.102996130458817,854,854,733,0,599,1606,1138,468,867,599,268,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,867,0,0.284666666666645,0,0,0,0.240200470015933,0.285223873277556,0,0,0,0,0,0.284666666666667,3.416,0,0.221952000000002,0,0,0.683200000000001,61.0833333333333,94.8333333333333,49.9166666666667,0.00267447306791582,0.0080000000000009,0.0435392320534225,0.104,0.949315782499227,1928,0,0.312240663900415,0,0.301009831694718,0.3048791868022,1.2550797,0,667135857654,21812775872,110997405,0,135886466,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,12.2166666666667,8.66666666666667,3.88333333333333,0.333333333333332,854,733,0,43,121,0.44,854,399,282,0.706766917293233,0,0,1,0
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0620812153631562,0.516169322185375,0,0,9.68012757121028,12.5420879190478,0,1.03667935056605,0.0882808181315643,0.22,0.359999999999999,0.699999999999999,0.175157545605307,0.0868767274737425,815,815,707,0,598,1533,1085,448,860,598,262,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,860,0,0.271666666666646,0,0,0,0.237579394775888,0.279672286078861,0,0,0,0,0,0.271666666666667,3.26,0,0.220160000000002,0,0,0.652000000000001,58.9166666666667,90.4166666666667,49.8333333333333,0.00250306748466268,0.00800000000000001,0.0397190635451506,0.0840000000000007,0.954320080187103,1844,0,0.299349240780911,0,0.301009831694718,0.3048791868022,1.2955257,0,667135857654,21812775872,110997405,0,135887090,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,11.7833333333333,8.58333333333333,3.45,0.25,815,707,0,40,108,0.396,815,362,179,0.494475138121547,1325,0,1,0
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.104932246257744,0.467615658780829,0,0,9.85855817110222,13.0848595765276,0,1.03659594486567,0.151376451077943,0.399999999999999,0.48,0.640000000000001,NaN,NaN,375,375,317,0,0,675,477,198,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.124999999999993,0,0,0,0.124840320672559,0.162645274846126,0,0,0,0,0,0.125,1.5,0,0,0,0,0.3,26.4166666666667,39.75,0,0.00800000000000011,0.016,NaN,NaN,0.980428313576272,675,0,0.311111111111111,0,0.301009831694718,0.3048791868022,0.9549353,0,667135857654,21812775872,110997405,0,135242277,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.28333333333333,4.25,-3.05,-4.08333333333333,375,317,0,25,58,0.64,375,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0790736948834585,0.498552089524278,0,0,9.72916024182561,13.4357260497948,0,1.03658547848839,0.114626865671642,0.280000000000001,0.42,0.48,NaN,NaN,500,500,431,0,0,900,654,246,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,35.9166666666667,54.5,0,0.00800000000000013,0.016,NaN,NaN,0.988221838010374,900,0,0.286666666666667,0,0.301009831694718,0.3048791868022,0.9891126,0,667135857654,21812775872,110997405,0,135983629,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,7.18333333333333,6.08333333333333,-1.15,-2.25,500,431,0,27,69,0.48,500,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.074013806783984,0.505105330601593,0,0,9.75706648975728,12.6503489578773,0,1.03656976154779,0.106467661691542,0.300000000000001,0.48,0.699999999999999,NaN,NaN,600,600,516,0,0,1080,755,325,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.199999999999984,0,0,0,0.19984747759072,0.233206941122285,0,0,0,0,0,0.2,2.4,0,0,0,0,0.48,43,62.9166666666667,0,0.00800000000000012,0.016,NaN,NaN,0.989909655351898,1080,0,0.309259259259259,0,0.301009831694718,0.3048791868022,0.9832857,0,667135857654,21812775872,110997405,0,135824652,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,8.6,7.41666666666667,0.266666666666666,-0.916666666666667,600,516,0,32,84,0.5,600,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0613845296006664,0.522130188172418,0,0,9.79765110263439,13.0972267147894,0,1.03666963413042,0.0817247097844112,0.200000000000001,0.280000000000001,0.4,NaN,NaN,750,750,639,0,0,1350,966,384,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.2498549540291,0.280749984560226,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,53.25,80.5,0,0.00800000000000014,0.016,NaN,NaN,0.983775644191734,1350,0,0.299259259259259,0,0.301009831694718,0.3048791868022,0.993504700000001,0,667135857654,21812775872,110997405,0,135673923,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,10.65,9,2.31666666666667,0.666666666666666,750,639,0,43,111,0.4,750,0,0,0,0,0,1,0
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0921884212058416,0.47634996851661,0,0,9.80457020717839,13.4504465796708,0,1.03664535539891,0.13167495854063,0.34,0.440000000000001,0.6,0.345494748479823,0.213819789939193,1084,2171,452,0,319,3988,789,3199,1520,319,1201,0,0,0,1696,0.781206817134961,0,241,1329,33,1,32,32,0,0,0,0,0,1520,214,0.75783333333335,0,0,0,0.742898909946627,0.820576057615792,0,0,0,0,0,0.723666666666624,8.68399999999949,0,0.389119999999999,3.64999999999963,1442,1.7367999999999,37.6666666666667,65.75,26.5833333333333,0.0181427913403962,0.0460000000000003,0.0579184952978057,0.1252,0.986594552829824,4521,0,0.105065251050653,0,0.104795867355441,0.103046158973504,1.7644483,0,667135857654,21216712889,105363559,0,141316980,csma,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,7.53333333333333,5.83333333333333,-0.8,-2.5,1084,452,241,140,632,0.672,0,0,0,0,0,0,1,254
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0921884212058416,0.47634996851661,0,0,9.80457020717839,13.4504465796708,0,1.03664535539891,0.13167495854063,0.34,0.440000000000001,0.6,0.345494748479823,0.213819789939193,1084,2171,452,0,319,3988,789,3199,1520,319,1201,0,0,0,1696,0.781206817134961,0,241,1329,33,1,32,32,0,0,0,0,0,1520,214,0.75783333333335,0,15,0,0.742898909946627,0.820576057615792,0,0,0,0,0,0.723666666666624,8.68399999999949,0,0.389119999999999,3.64999999999963,1442,1.7367999999999,37.6666666666667,65.75,26.5833333333333,0.0181427913403962,0.0460000000000003,0.0579184952978057,0.1252,0.986594552829824,4521,0,0.105065251050653,0,0.104795867355441,0.103046158973504,1.5627738,0,667135857654,21216712889,105363559,0,196967628,csma,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,7.53333333333333,5.83333333333333,-0.8,-2.5,1084,452,241,140,632,0.672,0,0,0,0,0,0,1,254
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0680429712122042,0.513415977284713,0,0,9.72252205310683,12.5930168357084,0,1.03665454431021,0.0959203980099502,0.220000000000001,0.32,0.42,0.262244333886125,0.166323935876175,922,1780,596,0,501,3309,1052,2254,1598,501,1097,1,3,0,1162,0.652808988764045,0,94,952,11,1,32,32,0,0,0,0,0,1598,93,0.764500000000014,0,0,0,0.754326314734212,0.872434555969437,0,0,0,0,0,0.593333333333305,7.11999999999966,0,0.409088,3.64999999999963,1162,1.42399999999993,49.6666666666667,87.6666666666667,41.75,0.0169365168539327,0.0410000000000004,0.0529760479041917,0.107,0.98028479964676,3890,0,0.109768637532134,0,0.104795867355441,0.103046158973504,1.7263161,0,667135857654,21216712889,105363559,0,137803831,csma,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,9.93333333333333,8.08333333333333,1.6,-0.25,922,596,94,79,326,0.409,1780,0,0,0,0,0,1,0
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0696255681607856,0.511312988664557,0,0,9.60049917339586,12.3179089573748,0,1.03661322461624,0.102852404643449,0.24,0.380000000000001,0.539999999999999,0.225583195135434,0.122730790491985,956,1833,575,0,498,3406,1019,2387,1679,498,1181,0,0,0,1234,0.673213311511184,0,99,976,17,1,32,32,0,0,0,0,0,1679,126,0.773250000000011,0,0,0,0.741623570864204,0.821077030869176,0,0,0,0,0,0.61099999999997,7.33199999999964,0,0.429824,3.64999999999963,1234,1.46639999999993,47.9166666666667,84.9166666666667,41.5,0.0108767048554284,0.0330000000000013,0.0523132530120483,0.11215,0.971726256080177,4045,0,0.0993819530284302,0,0.104795867355441,0.103046158973504,1.587824,0,667135857654,21216712889,105363559,0,137830198,csma,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,9.58333333333333,7,1.25,-1.33333333333333,956,575,99,83,381,0.51,1833,1131,802,0.709106984969054,0,0,1,0
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0684016185677965,0.510153610602674,0,0,9.60049917339586,12.5182141013906,0,1.03663875234012,0.0955334438916527,0.24,0.379999999999999,0.52,0.202686567164179,0.107153123272526,887,1778,568,0,546,3292,980,2312,1804,546,1258,0,0,0,1182,0.664791901012373,0,54,945,8,1,32,32,0,0,0,0,0,1804,46,0.761416666666684,0,0,0,0.731243028209177,0.80558875375186,0,0,0,0,0,0.592666666666638,7.11199999999966,0,0.461824,3.64999999999963,1182,1.42239999999993,47.3333333333333,81.6666666666667,45.5,0.0107131608548932,0.032,0.0519945054945056,0.11075,0.979905236301786,3934,0,0.0993899339095069,0,0.104795867355441,0.103046158973504,1.61006,0,667135857654,21216712889,105363559,0,137830822,csma,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,9.46666666666667,7.66666666666667,1.13333333333333,-0.666666666666667,887,568,54,72,319,0.51,1778,1034,576,0.55705996131528,3452,0,1,0
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.142923384126756,0.416120445912597,0,0,9.73933828163865,13.5894089427307,0,1.03662518654674,0.222929795467109,0.580000000000001,0.978400000000001,1.3,NaN,NaN,375,816,236,0,0,1458,400,1058,0,0,0,0,0,0,564,0.691176470588235,0,0,441,0,1,32,32,0,0,0,0,0,0,0,0.511333333333352,0,0,0,0.520365176752558,0.58784069806992,0,0,0,0,0,0.272,3.264,0,0,3.64999999999963,564,0.6528,19.6666666666667,33.3333333333333,0,0.0240085784313727,0.052,NaN,NaN,0.990855719622843,1458,0,0.106310013717421,0,0.104795867355441,0.103046158973504,1.0802929,0,667135857654,21216712889,105363559,0,137186009,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,3.93333333333333,3.25,-4.4,-5.08333333333333,375,236,0,37,139,1.156,816,0,0,0,0,0,1,0
