arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,reliabilityCertificateHash,transactionHorizonFeasible,transactionFailureUpperBound,completionProbabilityLowerBound,prepareFailureUpperBound,evidenceFailureUpperBound,responseFailureUpperBound,commitFailureUpperBound,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,maxCommandPairRadialContraction,maxLeaderPairRadialContraction,maxOtherPairRadialContraction,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
closure-commit-blackout-emergency,closure,commit-blackout,16094212,964512,14802113,14802113,0,1593165,610566,18678783549,51835503,656883806,139592278,139592278,1,1,3,1,4,1,1,48,56,1,1,1,22,1,0,1,3,0,1,4.51491969950798,0.514919699507979,1,0.989521451004366,1,0.989521451004366,1,13418,0.787378409224746,1,0.178156291085745,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.128582766607154,0.218536161361655,0.10884735961048,0.0693882012367169,0.181097034121692,0.0706573602593208,1,1,326,1,1,1,92,92,7,29,147,37,0,0,0,0,0,0,0,1005,1005,243,243,141,141,4682,0.149824,0.149824,1,4.44089209850063e-16,0,0,0.140299039341397,0.142420831023285,1.03263106386658,0,0,1.47455999999999,0.149824,0.154703238095237
closure-iid20-emergency,closure,none,16094213,396984,12826863,12826863,0,991516,610566,18727449482,51982527,655900216,139586578,139586578,1,1,3,1,4,1,1,48,56,1,1,1,21,1,1,4,0,0,0,4.29992352334093,0.299923523340933,1,0.95212498475414,1,0.95212498475414,1,13396,0.805910658425105,1,0.189420263095597,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.134313512017926,0.216155827104596,0.104733748322955,0.0653940630489618,0.185359451437774,0.0603736956869474,1,1,326,1,1,1,25,25,6,7,43,7,0,0,0,0,0,0,0,1015,1015,233,233,130,130,4456,0.142592,0.142592,1,0,0,0,0.140784459905077,0.14218053348971,1.02436984412677,0,0,1.47455999999999,0.142592,0.154014476190475
closure-response-blackout-emergency,closure,response-blackout,16094213,396984,12826863,12826863,0,991516,610566,18480052990,50097097,656309093,139586578,139586578,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,0.936158665204156,1,0.936158665204156,1,13396,0.804034582515609,1,0.189420263095597,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.132696533373576,0.214307042466575,0.102977453172457,0.0650742169036289,0.18492795397859,0.0605085919407218,1,1,326,1,1,1,116,116,29,29,181,51,0,0,0,0,0,0,0,1002,1002,246,246,303,303,12634,0.404287999999999,0.404288,1,0,0,0,0.142193558875218,0.143682802062962,1.02358187462757,0,0,1.47455999999999,0.404287999999999,0.178937904761904
closure-response-blackout-no-emergency,closure,response-blackout,16094213,396984,12826863,12826863,0,991516,610566,18480052990,50097097,429187757,139586578,139586578,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,7.25335279105301,0,7.25335279105301,0,13396,6.28963954515187,0,-0.107365348353431,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.467674893934137,0.864601347160338,0.797868807015832,0.237887824477243,0.421344350893337,0.691860349966706,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,821,821,195,195,303,303,12634,0.404287999999999,0.404288,1,0,0,0,0.361509857033927,0.373680499670373,0.766409521317804,0,0,1.11820799999999,0.404287999999999,0.144999619047618
closure-prepare-blackout-emergency,closure,prepare-blackout,16094213,396984,12826863,12826863,0,991516,610566,18704864201,49664386,656258474,139586578,139586578,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.936200706686071,1,0.936200706686071,1,14018,0.804050826289026,1,0.14884529260844,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.133976134996944,0.214295943730305,0.102982077735468,0.0752125690730219,0.184931690046476,0.0604398001521427,1,1,326,1,1,1,87,87,0,29,135,39,0,0,0,0,0,0,0,1003,1003,245,245,9,9,384,0.012288,0.012288,1,0,0,0,0.139763792821688,0.154440737060327,1.0580048782002,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094213,396984,12826863,12826863,0,991516,610566,18657420735,52521845,656000506,139586578,139586578,1,1,3,1,4,1,1,48,56,1,1,1,21,1,0,1,3,0,1,4.29992352334093,0.299923523340933,1,0.932846122550201,1,0.932846122550201,1,13396,0.804038313451493,1,0.189420263095597,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.132455517750903,0.214030343795413,0.102613073480522,0.0654345906982714,0.184928812093843,0.0605758163324719,1,1,326,1,1,1,93,93,6,29,151,35,0,0,0,0,0,0,0,1007,1007,241,241,134,134,4568,0.146176,0.146176,1,0,0,0,0.141161937174285,0.142582975175482,1.02210251718941,0,0,1.47455999999999,0.146176,0.154355809523809
closure-iid20-emergency,closure,none,16094214,232054,16363029,16363029,0,1267404,610566,18758958850,52563224,656596689,139609378,139609378,1,1,3,1,4,1,1,48,56,1,1,1,22,1,1,4,0,0,0,4.51491969950798,0.514919699507979,1,0.955443600904643,1,0.955443600904643,1,13418,0.825385561673321,1,0.190350457670425,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.126183704728799,0.219009601599725,0.105098796099511,0.0800174736764558,0.189838679184864,0.0568804187970438,1,1,326,1,1,1,34,34,8,10,62,6,0,0,0,0,0,0,0,1015,1015,233,233,140,140,4912,0.157184,0.157184,1,1.11022302462516e-16,0,0,0.139218665803802,0.140867896785799,1.03100738215139,0,0,1.47455999999999,0.157184,0.15540419047619
closure-response-blackout-emergency,closure,response-blackout,16094214,232054,16363029,16363029,0,1267404,610566,18511562358,50570666,657047137,139609378,139609378,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,0.949119827529286,1,0.949119827529286,1,13418,0.824631337651489,1,0.190350457670425,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.122928881706794,0.218297560331736,0.104295860220809,0.0776920637579561,0.189665207659842,0.054900198488991,1,1,326,1,1,1,116,116,29,29,193,39,0,0,0,0,0,0,0,1007,1007,241,241,305,305,12766,0.408511999999999,0.408512,1,8.88178419700125e-16,0,0,0.138842542202272,0.140469041635868,1.02731605628071,0,0,1.47455999999999,0.408511999999999,0.179340190476189
closure-response-blackout-no-emergency,closure,response-blackout,16094214,232054,16363029,16363029,0,1267404,610566,18511562358,50570666,430434469,139609378,139609378,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,7.61934176348943,0,7.61934176348943,0,13418,6.68609674638155,0,-0.134173736107584,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.511037399601523,0.901074868741662,0.838127593983837,0.228882551349813,0.427243450446798,0.73547064210197,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,814,814,202,202,305,305,12766,0.408511999999999,0.408512,1,8.88178419700125e-16,0,0,0.363513904651872,0.375937448416031,0.786779213075739,0,0,1.11820799999999,0.408511999999999,0.145401904761904
closure-prepare-blackout-emergency,closure,prepare-blackout,16094214,232054,16363029,16363029,0,1267404,610566,18733390863,49752327,656880321,139609378,139609378,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.949484469737535,1,0.949484469737535,1,14018,0.824642860610831,1,0.146916333305659,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.124762297414157,0.218381428039633,0.1044235265798,0.0785940020766205,0.189667857940491,0.0550305481994369,1,1,326,1,1,1,87,87,0,29,145,29,0,0,0,0,0,0,0,1008,1008,240,240,10,10,408,0.013056,0.013056,1,1.11022302462516e-16,0,0,0.135923127815674,0.14952471350995,1.05767323547673,0,0,1.47455999999999,0.013056,0.141677714285713
closure-commit-blackout-emergency,closure,commit-blackout,16094214,232054,16363029,16363029,0,1267404,610566,18679516564,51938470,656805047,139609378,139609378,1,1,3,1,4,1,1,48,56,1,1,1,22,1,0,1,3,0,1,4.51491969950798,0.514919699507979,1,0.953860172715868,1,0.953860172715868,1,13418,0.824690443416951,1,0.190350457670425,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.123482270559232,0.218790730874251,0.104924618998745,0.0790685740567088,0.189678801985899,0.0550254432602779,1,1,326,1,1,1,95,95,8,29,162,28,0,0,0,0,0,0,0,1011,1011,237,237,143,143,4996,0.159872,0.159872,1,1.11022302462516e-16,0,0,0.138967045669549,0.140601525640644,1.02968404093893,0,0,1.47455999999999,0.159872,0.15566019047619
closure-iid20-emergency,closure,none,16094215,890109,15304705,15304705,0,1461950,610566,18785051181,52316441,657072255,139622678,139622678,1,1,3,1,4,1,1,48,56,1,1,1,24,1,1,4,0,0,0,4.94491205184207,0.944912051842072,1,0.973866612518524,1,0.973866612518524,1,13462,0.881365463873695,1,0.180573305221416,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.139599224864388,0.218989010878701,0.107125327377038,0.0769142597276471,0.20271405669095,0.0623585779933853,1,1,326,1,1,1,32,32,8,8,48,16,0,0,0,0,0,0,0,962,962,286,286,129,129,4312,0.137984,0.137984,1,8.88178419700125e-16,0,0,0.147893271577969,0.151149609996433,1.01730928383248,0,0,1.47455999999999,0.137984,0.153575619047618
closure-response-blackout-emergency,closure,response-blackout,16094215,890109,15304705,15304705,0,1461950,610566,18537654689,50074651,657041596,139622678,139622678,1,1,3,1,4,1,1,48,56,1,1,1,24,0,0,0,4,0,0,4.94491205184207,0.944912051842072,1,0.940106282770441,1,0.931015339101719,1,13462,0.881208704317215,1,0.187459120199279,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.139418987510818,0.216224445037202,0.101362502630987,0.0774697140642977,0.202678001992959,0.0632305789458871,1,1,326,1,1,1,116,116,29,29,170,62,0,0,0,0,0,0,0,957,957,291,291,308,308,12922,0.413503999999999,0.413504,1,8.88178419700125e-16,0,0,0.143020191207622,0.146012156332768,1.02107855971781,0,0,1.47455999999999,0.413503999999999,0.179815619047618
closure-response-blackout-no-emergency,closure,response-blackout,16094215,890109,15304705,15304705,0,1461950,610566,18537654689,50074651,429799354,139622678,139622678,1,1,3,1,4,1,1,48,56,1,1,1,24,0,0,0,4,0,0,4.94491205184207,0.944912051842072,1,7.33429276116125,0,7.33429276116125,0,13462,6.34605383410388,0,-0.113581415027772,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.506321287847289,0.883976986384498,0.806772203727737,0.206816534054498,0.429969035114535,0.698065921751426,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,787,787,229,229,308,308,12922,0.413503999999999,0.413504,1,8.88178419700125e-16,0,0,0.356352626566308,0.369076802749754,0.762400432220826,0,0,1.11820799999999,0.413503999999999,0.145877333333333
closure-prepare-blackout-emergency,closure,prepare-blackout,16094215,890109,15304705,15304705,0,1461950,610566,18762295534,49752327,657260420,139622678,139622678,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.937855132780975,1,0.931174396956427,1,14018,0.881215557124864,1,0.140418381786768,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.139399375469893,0.215706680539624,0.101409761090172,0.0850809771095458,0.202679578138719,0.0627320569379175,1,1,326,1,1,1,87,87,0,29,125,49,0,0,0,0,0,0,0,958,958,290,290,10,10,408,0.013056,0.013056,1,4.44089209850063e-16,0,0,0.140130224757569,0.153867329326501,1.03080776720526,0,0,1.47455999999999,0.013056,0.141677714285713
closure-commit-blackout-emergency,closure,commit-blackout,16094215,890109,15304705,15304705,0,1461950,610566,18714268256,51901619,656682436,139622678,139622678,1,1,3,1,4,1,1,48,56,1,1,1,24,1,0,1,3,0,1,4.94491205184207,0.944912051842072,1,0.932006310671457,1,0.931031637445824,1,13462,0.881058630523245,1,0.18322271955079,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.138890586635234,0.214361451454435,0.101426311412891,0.0758659691356298,0.202643485020346,0.0609228993690643,1,1,326,1,1,1,95,95,8,29,141,49,0,0,0,0,0,0,0,961,961,287,287,134,134,4452,0.142464,0.142464,1,8.88178419700125e-16,0,0,0.145937702724638,0.149090556524917,1.02236673580831,0,0,1.47455999999999,0.142464,0.154002285714285
closure-iid20-emergency,closure,none,16094216,712388,14735928,14735928,0,1546506,610566,18771738503,52211343,655827286,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,21,1,1,4,0,0,0,4.29992352334093,0.299923523340933,1,1.01907825098695,0,1.01907825098695,0,13396,0.934710698185182,1,0.191040350944244,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.122241803584467,0.234387997726999,0.101851343697886,0.105244312787625,0.214983460582592,0.0594748216396632,1,1,326,1,1,1,30,30,7,9,52,8,0,0,0,0,0,0,0,1006,1006,242,242,136,136,4798,0.153536,0.153536,1,4.44089209850063e-16,0,0,0.145922706508115,0.146310351914248,1.02741047264137,0,0,1.47455999999999,0.153536,0.155056761904761
closure-response-blackout-emergency,closure,response-blackout,16094216,712388,14735928,14735928,0,1546506,610566,18524342011,50215997,656477813,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,1.02535904209303,0,1.02535904209303,0,13396,0.938878335672857,1,0.191040350944244,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.123631321034487,0.235832579681397,0.102529862618776,0.10560081382081,0.215942017204757,0.0593249523913459,1,1,326,1,1,1,116,116,29,29,191,41,0,0,0,0,0,0,0,1007,1007,241,241,302,302,12668,0.405375999999999,0.405376,1,4.44089209850063e-16,0,0,0.144447975167053,0.144726694531688,1.0246472786272,0,0,1.47455999999999,0.405375999999999,0.179041523809523
closure-response-blackout-no-emergency,closure,response-blackout,16094216,712388,14735928,14735928,0,1546506,610566,18524342011,50215997,429159853,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,7.48440075011522,0,7.48440075011522,0,13396,6.61019519019363,0,-0.105844296852067,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.462433238169883,0.875724287062115,0.823284082512674,0.293118756131819,0.422068670942611,0.727121470921299,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,816,816,200,200,302,302,12668,0.405375999999999,0.405376,1,4.44089209850063e-16,0,0,0.363381118511088,0.375103667837794,0.766524750693159,0,0,1.11820799999999,0.405375999999999,0.145103238095237
closure-prepare-blackout-emergency,closure,prepare-blackout,16094216,712388,14735928,14735928,0,1546506,610566,18748506131,49664386,655813942,139607478,139607478,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.02556718360142,0,1.02556718360142,0,14018,0.938890853455853,1,0.150040864913385,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.123904752865286,0.235880452228327,0.102719518318012,0.106387573320869,0.215944896294846,0.0595625027024815,1,1,326,1,1,1,87,87,0,29,140,34,0,0,0,0,0,0,0,1005,1005,243,243,9,9,384,0.012288,0.012288,1,4.44089209850063e-16,0,0,0.141525413430969,0.154250393979859,1.06357834368005,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094216,712388,14735928,14735928,0,1546506,610566,18701188912,52640430,656698050,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,21,1,0,1,3,0,1,4.29992352334093,0.299923523340933,1,1.02553669955369,0,1.02553669955369,0,13396,0.938929185087111,1,0.191040350944244,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.124077893251048,0.235873440897349,0.102477793491692,0.105642229719879,0.215953712570035,0.059229629460821,1,1,326,1,1,1,94,94,7,29,157,31,0,0,0,0,0,0,0,1008,1008,240,240,139,139,4882,0.156224,0.156224,1,4.44089209850063e-16,0,0,0.143235661516633,0.143423150159054,1.0235737647233,0,0,1.47455999999999,0.156224,0.155312761904761
closure-iid20-emergency,closure,none,16094217,604084,12332169,12332169,0,1578619,610566,18745792099,52615730,656715204,139596078,139596078,1,1,3,1,4,1,1,48,56,1,1,1,23,1,1,4,0,0,0,4.72991587567503,0.729915875675026,1,0.977817374610471,1,0.977817374610471,1,13440,0.963931541671192,1,0.14917961087684,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.120509998211533,0.224897996160408,0.0984170690185914,0.0972940916190788,0.221704254584374,0.0754992853394956,1,1,326,1,1,1,41,41,10,11,68,14,0,0,0,0,0,0,0,1014,1014,234,234,146,146,5230,0.16736,0.16736,1,8.88178419700125e-16,0,0,0.138753361270408,0.141142880552977,1.02007957632097,0,0,1.47455999999999,0.16736,0.156373333333332
closure-response-blackout-emergency,closure,response-blackout,16094217,604084,12332169,12332169,0,1578619,610566,18498395607,49682391,657293822,139596078,139596078,1,1,3,1,4,1,1,48,56,1,1,1,23,0,0,0,4,0,0,4.72991587567503,0.729915875675026,1,0.971390131455671,1,0.971390131455671,1,13440,0.958413462290511,1,0.166070551654453,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.11609422121999,0.223419730234804,0.0972381757065078,0.0965265525741197,0.220435096326818,0.0639991461100573,1,1,326,1,1,1,116,116,29,29,181,51,0,0,0,0,0,0,0,1007,1007,241,241,306,306,12812,0.409983999999999,0.409984,1,8.88178419700125e-16,0,0,0.139581305281596,0.142019184853539,1.02871628221061,0,0,1.47455999999999,0.409983999999999,0.17948038095238
closure-response-blackout-no-emergency,closure,response-blackout,16094217,604084,12332169,12332169,0,1578619,610566,18498395607,49682391,429857218,139596078,139596078,1,1,3,1,4,1,1,48,56,1,1,1,23,0,0,0,4,0,0,4.72991587567503,0.729915875675026,1,7.23149934484996,0,7.23149934484996,0,13440,6.42402084589529,0,-0.119196992749879,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.492044333198386,0.876829725053574,0.795464927933496,0.229694642882027,0.430612966387319,0.706642293048482,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,826,826,190,190,306,306,12812,0.409983999999999,0.409984,1,8.88178419700125e-16,0,0,0.363417866324646,0.376182515599809,0.776608455367879,0,0,1.11820799999999,0.409983999999999,0.145542095238095
closure-prepare-blackout-emergency,closure,prepare-blackout,16094217,604084,12332169,12332169,0,1578619,610566,18723094292,49664386,657378316,139596078,139596078,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.971340319351865,1,0.971340319351865,1,14018,0.958367650521289,1,0.150605188430708,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.117698548986671,0.223408273450929,0.0972293111924834,0.09917238843853,0.220424559619896,0.0647765901893325,1,1,326,1,1,1,87,87,0,29,135,39,0,0,0,0,0,0,0,1010,1010,238,238,9,9,384,0.012288,0.012288,1,4.44089209850063e-16,0,0,0.136614002229086,0.150594348092449,1.06575959588582,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094217,604084,12332169,12332169,0,1578619,610566,18673937025,52085397,657460046,139596078,139596078,1,1,3,1,4,1,1,48,56,1,1,1,23,1,0,1,3,0,1,4.72991587567503,0.729915875675026,1,0.971382461439381,1,0.971382461439381,1,13440,0.958399571019774,1,0.16448249862991,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.117453357825583,0.223417966131058,0.097236981667954,0.0968155537151114,0.220431901334548,0.0640088736123268,1,1,326,1,1,1,97,97,10,29,150,44,0,0,0,0,0,0,0,1008,1008,240,240,150,150,5342,0.170944,0.170944,1,8.88178419700125e-16,0,0,0.139623656256456,0.142063989431203,1.02696659697796,0,0,1.47455999999999,0.170944,0.156714666666666
closure-iid20-emergency,closure,none,16094218,746754,14394520,14394520,0,1506385,610566,18720566262,51761654,656002039,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,21,1,1,4,0,0,0,4.29992352334093,0.299923523340933,1,1.03129646057565,0,1.03129646057565,0,13396,0.911072796409358,1,0.159227966689205,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.118461556208808,0.228518667477169,0.113442610663322,0.0917065204770426,0.209546743174152,0.0596171798847722,1,1,326,1,1,1,24,24,5,8,39,9,0,0,0,0,0,0,0,989,989,259,259,124,124,4100,0.1312,0.1312,1,4.44089209850063e-16,0,0,0.15571938929218,0.157296875131813,1.03717343116507,0,0,1.47455999999999,0.1312,0.152929523809523
closure-response-blackout-emergency,closure,response-blackout,16094218,746754,14394520,14394520,0,1506385,610566,18473169770,50215997,656698421,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,1.0087624978773,0,1.0087624978773,0,13396,0.902472158493618,1,0.159538512369959,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.115066479876468,0.224851002060495,0.110963874766502,0.0913634062117104,0.207568596453532,0.0582783424738011,1,1,326,1,1,1,116,116,29,29,184,48,0,0,0,0,0,0,0,991,991,257,257,302,302,12668,0.405375999999999,0.405376,1,4.44089209850063e-16,0,0,0.155984257423155,0.157580891675054,1.03613364332148,0,0,1.47455999999999,0.405375999999999,0.179041523809523
closure-response-blackout-no-emergency,closure,response-blackout,16094218,746754,14394520,14394520,0,1506385,610566,18473169770,50215997,429731111,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,7.36182590732993,0,7.36182590732993,0,13396,6.45048295631563,0,-0.100806123554026,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.502582160766579,0.888262760143675,0.809800849806292,0.216517128595772,0.447897763875953,0.709553125194719,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,807,807,209,209,302,302,12668,0.405375999999999,0.405376,1,4.44089209850063e-16,0,0,0.379969496404586,0.392577285821196,0.777935030125025,0,0,1.11820799999999,0.405375999999999,0.145103238095237
closure-prepare-blackout-emergency,closure,prepare-blackout,16094218,746754,14394520,14394520,0,1506385,610566,18698071783,49664386,656552169,139607478,139607478,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.00853316885881,0,1.00853316885881,0,14018,0.902498307765343,1,0.154526296971691,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.116951527426842,0.224846234285329,0.11093864857447,0.091942129857173,0.207574610786029,0.0583121593869704,1,1,326,1,1,1,87,87,0,29,134,40,0,0,0,0,0,0,0,988,988,260,260,9,9,384,0.012288,0.012288,1,4.44089209850063e-16,0,0,0.153959399422434,0.1669823425477,1.06546370260612,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094218,746754,14394520,14394520,0,1506385,610566,18653810505,52092000,656473708,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,21,1,0,1,3,0,1,4.29992352334093,0.299923523340933,1,1.00866250053216,0,1.00866250053216,0,13396,0.902518588934491,1,0.159227966689205,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.11539822938931,0.22485366372123,0.110952875058538,0.0912515976862389,0.207579275454933,0.0582717995348254,1,1,326,1,1,1,92,92,5,29,146,38,0,0,0,0,0,0,0,991,991,257,257,126,126,4156,0.132992,0.132992,1,4.44089209850063e-16,0,0,0.155764900811753,0.157345308109764,1.03603995143571,0,0,1.47455999999999,0.132992,0.153100190476189
closure-iid20-emergency,closure,none,16094219,1316119,12187840,12187840,0,1307761,610566,18732502878,51995901,656636240,139611278,139611278,1,1,3,1,4,1,1,48,56,1,1,1,22,1,1,4,0,0,0,4.51491969950798,0.514919699507979,1,0.951517084746661,1,0.951517084746661,1,13418,0.848586769955975,1,0.190895246116827,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.12316816575238,0.218848929491732,0.0933584821864164,0.0901574527863596,0.195174957089874,0.0475129036090731,1,1,326,1,1,1,24,24,5,7,39,9,0,0,0,0,0,0,0,1001,1001,247,247,127,127,4184,0.133888,0.133888,1,8.88178419700125e-16,0,0,0.140865242545475,0.142324507203367,1.04033922684751,0,0,1.47455999999999,0.133888,0.153185523809523
