seed,method,mode,scenario,RMSE,MAXERR,MINSEP,SAFEFAIL,DIVERGED,ROLLPEAK,PITCHPEAK,THRUSTSAT,TORQUESAT,SATURATION,PERDRONEPEAKSAT,CONTROLEFFORT,DATARATE,ACKRATE,TRUEAOI,ESTAOI,HARDRATIO,ADAPTRATIO,REFRESHRATIO,TRACEHASH,ACKTRACEHASH
6,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,1.0511403744207e+15,1.95916053258876e+15
7,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,2.42142589291734e+15,1.1694130222566e+15
8,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,2.17681925559292e+15,1.77122241898851e+15
9,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,3.52641823707388e+15,1.43725196717923e+15
10,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,1.42417264048688e+15,905496342827099
11,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,8.21844410526524e+15,8.86164039925052e+15
12,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,134636756429275,1.78538751722172e+15
13,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,2.52837766734396e+15,8.54957230128495e+15
14,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,2.33492398818352e+15,1.20828425750691e+15
15,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.7710254396783e+15,1.20278804859696e+15
16,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,1.1765613730968e+15,1.17139212757552e+15
17,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,1.31328043396169e+15,1.64473200496905e+15
18,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,2.61649036505712e+15,9.00016583612707e+15
19,P10,6DOF,Clean,0.056791319703351,0.0865428964180135,0.526886432626638,0,0,9.62155146868244,12.321896930365,0,0,0,0,1.01532592243915,230,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,2.80046145338505e+15,2.22266347574588e+15
