stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,factorAdaptiveAck,factorLoadGuard,factorAccessScaling,basePAccess
development,16017011,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0881208044498094,0.483427787357664,0,0,9.95450588953055,12.5190414611237,0,1.0365285701082,0.109707020453289,0.280000000000001,0.4,0.539999999999999,0.217346600331675,0.107639579878386,956,2179,437,330,407,4043,758,3285,1106,407,699,0,0,0,1840,0.73335990434436,0,52,1275,5,2,32,32,0,0,0,0,330,686,17,0.495916666666687,0,0,0,0.400902808572735,0.51914529124947,0,0,0,0,0,0.76108333333329,8.71599999999948,0.417,0.175616000000002,0,0,1.8265999999999,36.4166666666667,63.1666666666667,33.9166666666667,0.00922160223196501,0.0249999999999994,0.0345872235872237,0.0549999999999997,0.980660898143631,4315,420,0.0989571263035921,0.0857142857142857,0.0985402432927845,0.0923412764539243,1.126402,0,667666142396,21185931292,105363559,0,135031832,0,0,0,0.2
development,16017011,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0922110163739313,0.473962087884281,0,0,9.95450588953055,12.5190414611237,0,1.03633862337476,0.13485903814262,0.4,0.779999999999999,1.08,0.24089552238806,0.10603648424544,947,2156,437,315,418,3958,772,3186,1190,418,772,0,0,0,1815,0.734520437070012,0,60,1269,12,2,32,32,0,0,0,0,315,788,34,0.486583333333351,315,13,0,0.392047041054203,0.503746059958921,0,0,0,0,0,0.751666666666625,8.62399999999949,0.396,0.201728000000003,0,0,1.8039999999999,36.4166666666667,64.3333333333333,34.8333333333333,0.00923391339538655,0.024,0.036232057416268,0.0581500000000005,0.974157675925217,4344,402,0.0936924493554328,0.119402985074627,0.0985402432927845,0.0923412764539243,1.1070292,0,667666142396,21185931292,105363559,0,135033819,1,0,0,0.2
development,16017011,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.072757615638932,0.504730519784556,0,0,9.95836863739159,12.9373959260741,0,1.03650519068895,0.104742951907131,0.26,0.360000000000001,0.459999999999999,0.197855168601437,0.0931122166943064,894,2095,433,367,421,3884,768,3116,1046,421,625,0,0,0,1783,0.724207961007311,0,2,1203,6,2,32,32,0,0,0,0,367,591,3,0.487750000000018,0,0,0,0.4047400638581,0.54552815830198,88,9,82,85,3,0.73599999999996,8.37999999999952,0.452,0.151296000000002,0,0,1.7663999999999,36.0833333333333,64,35.0833333333333,0.00933915515840789,0.025,0.0351163895486937,0.056,0.975819085538814,4077,455,0.0966396860436596,0.0703296703296703,0.0985402432927845,0.0923412764539243,1.0660588,0,667666142396,21185931292,105363559,0,135031842,0,1,0,0.2
development,16017011,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0854691489014254,0.479609513407854,0,0,9.95836863739159,12.9373959260741,0,1.0364808059687,0.11012714206744,0.279999999999999,0.44,0.58,0.212581536760641,0.102454394693201,910,2110,427,312,403,3920,746,3174,1076,403,673,0,0,0,1761,0.727085053674649,0,2,1202,6,2,32,32,0,0,0,0,312,665,3,0.488916666666686,312,5,0,0.404290821876998,0.539522816363857,82,7,78,82,0,0.73699999999996,8.43999999999951,0.404,0.170240000000002,0,0,1.7687999999999,35.5833333333333,62.1666666666667,33.5833333333333,0.00959083402146993,0.0259999999999998,0.0347493796526056,0.0570000000000004,0.9817149010634,4141,411,0.099009900990099,0.0997566909975669,0.0985402432927845,0.0923412764539243,1.082482,0,667666142396,21185931292,105363559,0,135033829,1,1,0,0.2
development,16017011,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0881208044498094,0.483427787357664,0,0,9.95450588953055,12.5190414611237,0,1.0365285701082,0.109707020453289,0.280000000000001,0.4,0.539999999999999,0.217346600331675,0.107639579878386,956,2179,437,330,407,4043,758,3285,1106,407,699,0,0,0,1840,0.73335990434436,0,52,1275,5,2,32,32,0,0,0,0,330,686,17,0.495916666666687,0,0,0,0.400902808572735,0.51914529124947,0,0,0,0,0,0.76108333333329,8.71599999999948,0.417,0.175616000000002,0,0,1.8265999999999,36.4166666666667,63.1666666666667,33.9166666666667,0.00922160223196501,0.0249999999999994,0.0345872235872237,0.0549999999999997,0.980660898143631,4315,420,0.0989571263035921,0.0857142857142857,0.0985402432927845,0.0923412764539243,1.0790898,0,667666142396,21185931292,105363559,0,135031845,0,0,1,0.2
development,16017011,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0922110163739313,0.473962087884281,0,0,9.95450588953055,12.5190414611237,0,1.03633862337476,0.13485903814262,0.4,0.779999999999999,1.08,0.24089552238806,0.10603648424544,947,2156,437,315,418,3958,772,3186,1190,418,772,0,0,0,1815,0.734520437070012,0,60,1269,12,2,32,32,0,0,0,0,315,788,34,0.486583333333351,315,13,0,0.392047041054203,0.503746059958921,0,0,0,0,0,0.751666666666625,8.62399999999949,0.396,0.201728000000003,0,0,1.8039999999999,36.4166666666667,64.3333333333333,34.8333333333333,0.00923391339538655,0.024,0.036232057416268,0.0581500000000005,0.974157675925217,4344,402,0.0936924493554328,0.119402985074627,0.0985402432927845,0.0923412764539243,1.1131078,0,667666142396,21185931292,105363559,0,135033832,1,0,1,0.2
development,16017011,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.072757615638932,0.504730519784556,0,0,9.95836863739159,12.9373959260741,0,1.03650519068895,0.104742951907131,0.26,0.360000000000001,0.459999999999999,0.197855168601437,0.0931122166943064,894,2095,433,367,421,3884,768,3116,1046,421,625,0,0,0,1783,0.724207961007311,0,2,1203,6,2,32,32,0,0,0,0,367,591,3,0.487750000000018,0,0,0,0.4047400638581,0.54552815830198,88,9,82,85,3,0.73599999999996,8.37999999999952,0.452,0.151296000000002,0,0,1.7663999999999,36.0833333333333,64,35.0833333333333,0.00933915515840789,0.025,0.0351163895486937,0.056,0.975819085538814,4077,455,0.0966396860436596,0.0703296703296703,0.0985402432927845,0.0923412764539243,1.0664077,0,667666142396,21185931292,105363559,0,135031855,0,1,1,0.2
development,16017011,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0854691489014254,0.479609513407854,0,0,9.95836863739159,12.9373959260741,0,1.0364808059687,0.11012714206744,0.279999999999999,0.44,0.58,0.212581536760641,0.102454394693201,910,2110,427,312,403,3920,746,3174,1076,403,673,0,0,0,1761,0.727085053674649,0,2,1202,6,2,32,32,0,0,0,0,312,665,3,0.488916666666686,312,5,0,0.404290821876998,0.539522816363857,82,7,78,82,0,0.73699999999996,8.43999999999951,0.404,0.170240000000002,0,0,1.7687999999999,35.5833333333333,62.1666666666667,33.5833333333333,0.00959083402146993,0.0259999999999998,0.0347493796526056,0.0570000000000004,0.9817149010634,4141,411,0.099009900990099,0.0997566909975669,0.0985402432927845,0.0923412764539243,1.0707521,0,667666142396,21185931292,105363559,0,135033842,1,1,1,0.2
development,16017011,n10-ring2,N10 ring2,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0905485813986658,0.506307270479904,0,0,NaN,NaN,NaN,NaN,0.0828144989339018,0.18,0.220000000000001,0.34,0.132693674484719,0.0498791755508174,1563,2488,1181,962,1539,5418,2410,3008,3064,1539,1525,0,0,0,1617,0.468695652173913,0,164,1090,23,2,32,32,0,0,0,0,962,1782,178,0.69591666666672,0,0,0,0.620004446587554,0.759566734488331,0,0,0,0,0,0.934499999999944,9.95199999999935,1.26199999999999,0.456191999999995,0,0,2.24279999999987,98.4166666666667,200.833333333333,128.25,0.0127156521739131,0.0369999999999999,0.0418200129954517,0.0759999999999996,0.987476370844986,5866,1282,0.0975110808046369,0.0975039001560062,0.0993542742876187,0.102543742709548,1.5561866,0,2586826019746,84923732985,410907084,0,143539788,0,0,0,0.2
development,16017011,n10-ring2,N10 ring2,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.086187260873088,0.514020212366079,0,0,NaN,NaN,NaN,NaN,0.0755792466240225,0.16,0.220000000000001,0.34,0.143980099502487,0.068400852878465,1651,2564,1258,89,1485,5477,2500,2977,2920,1485,1435,0,0,0,1296,0.488503580851866,0,188,1102,11,2,32,32,0,0,0,0,89,2718,163,0.628833333333395,89,8,0,0.529478203449605,0.647833351884602,0,0,0,0,0,0.86941666666661,10.2559999999993,0.177,0.695807999999999,0,0,2.08659999999986,104.833333333333,208.333333333333,123.75,0.0139460987561252,0.0380000000000001,0.0524464646464648,0.107,0.994785210515067,6196,202,0.0934473854099419,0.0445544554455446,0.0993542742876187,0.102543742709548,1.5941672,0,2586826019746,84923732985,410907084,0,143541775,1,0,0,0.2
development,16017011,n10-ring2,N10 ring2,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0915816414997122,0.506926561459907,0,0,NaN,NaN,NaN,NaN,0.0826486614546315,0.18,0.24,0.42,0.136337360814973,0.0536886993603413,1349,2252,1172,1010,1566,4916,2399,2517,2813,1566,1247,0,0,0,1388,0.425505824647456,0,0,903,6,2,32,32,0,0,0,0,1010,1435,4,0.670583333333402,0,0,0,0.617042960650733,0.737570288722044,423,269,194,380,43,0.863333333333286,9.00799999999945,1.35199999999998,0.367359999999999,0,0,2.07199999999989,97.6666666666667,199.916666666667,130.5,0.0132501532801963,0.04,0.0420925925925927,0.0760000000000001,0.9808932116486,5322,1378,0.0930101465614431,0.112481857764877,0.0993542742876187,0.102543742709548,1.4320807,0,2586826019746,84923732985,410907084,0,143539798,0,1,0,0.2
development,16017011,n10-ring2,N10 ring2,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0863354855085506,0.511388834323717,0,0,NaN,NaN,NaN,NaN,0.0765790097133379,0.16,0.220000000000001,0.32,0.147420042643923,0.0708410329305853,1454,2254,1299,99,1597,4836,2613,2223,2837,1597,1240,0,0,0,945,0.401614959626009,0,1,801,6,1,32,32,0,0,0,0,99,2609,7,0.595416666666717,99,4,0,0.539982726891469,0.662043398848982,245,159,117,230,15,0.767499999999954,9.01599999999945,0.194,0.667903999999997,0,0,1.84199999999989,108.25,217.75,133.083333333333,0.0149328516787081,0.044,0.0536981840951786,0.111000000000001,0.990241368989983,5521,228,0.0936424560767977,0.12280701754386,0.0993542742876187,0.102543742709548,1.3640197,0,2586826019746,84923732985,410907084,0,143541785,1,1,0,0.2
development,16017011,n10-ring2,N10 ring2,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0964709526870294,0.504328361652451,0,0,NaN,NaN,NaN,NaN,0.0871262733949299,0.18,0.24,0.399999999999999,0.144463397299218,0.0573371239042882,1576,2022,1256,789,1661,4335,2525,1810,2845,1661,1184,0,0,0,969,0.344717182497332,0,243,690,10,2,32,32,0,0,0,0,791,1774,298,0.633750000000056,0,0,0,0.582500071852737,0.653791301164533,0,0,0,0,0,0.761249999999963,8.08799999999955,1.047,0.454143999999997,0,0,1.82699999999991,104.666666666667,210.416666666667,138.416666666667,0.0191305585200997,0.0515000000000008,0.0525942203491874,0.0960000000000001,0.987243416441374,4825,1071,0.0918134715025907,0.133520074696545,0.0993542742876187,0.102543742709548,1.4223912,0,2586826019746,84923732985,410907084,0,143817244,0,0,1,0.2
development,16017011,n10-ring2,N10 ring2,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0878825065949135,0.511504538069779,0,0,NaN,NaN,NaN,NaN,0.081246150201374,0.18,0.220000000000001,0.48,0.15168917318171,0.0704430229803366,1577,1906,1354,82,1641,4034,2728,1306,2497,1641,856,0,0,0,534,0.268611670020121,0,157,487,4,2,32,32,0,0,0,0,82,2311,195,0.55708333333337,82,1,0,0.512293020256409,0.613087567510155,0,0,0,0,0,0.648666666666634,7.6239999999996,0.16,0.591616,0,0,1.55679999999992,112.833333333333,227.333333333333,136.75,0.0184934607645876,0.0510000000000002,0.0576788543570994,0.117,0.991431785243029,4681,186,0.0916470839564196,0.0752688172043011,0.0993542742876187,0.102543742709548,1.3862865,0,2586826019746,84923732985,410907084,0,143541788,1,0,1,0.2
development,16017011,n10-ring2,N10 ring2,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0954566675481251,0.506289263574571,0,0,NaN,NaN,NaN,NaN,0.0885003553660269,0.180000000000001,0.279999999999999,0.520000000000001,0.15150912106136,0.063008765695333,1353,1989,1250,811,1618,4359,2519,1840,2710,1618,1092,0,0,0,963,0.343928571428571,0,8,646,8,2,32,32,0,0,0,0,812,1611,18,0.627083333333389,0,0,0,0.566437929288016,0.656049275852832,579,21,567,559,20,0.75241666666663,7.95599999999957,1.073,0.412415999999998,0,0,1.80579999999991,104.166666666667,209.916666666667,134.833333333333,0.0221803571428572,0.0680000000000001,0.054428306551298,0.10515,0.987162153624544,4809,1099,0.0898315658140986,0.120109190172884,0.0993542742876187,0.102543742709548,1.4195938,0,2586826019746,84923732985,410907084,0,143539811,0,1,1,0.2
development,16017011,n10-ring2,N10 ring2,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.090196814818137,0.511972869377782,0,0,NaN,NaN,NaN,NaN,0.0812840559109215,0.18,0.24,0.32,0.150433546552949,0.0691494906420281,1450,1969,1353,69,1644,4211,2695,1516,2479,1644,835,0,0,0,586,0.287536800785083,0,7,527,3,2,32,32,0,0,0,0,69,2323,18,0.563000000000039,69,0,0,0.497831979754252,0.607234318326561,311,19,297,301,10,0.667333333333298,7.87599999999958,0.132,0.594687999999998,0,0,1.60159999999992,112.75,224.583333333333,137,0.0233851815505398,0.0749999999999998,0.0604038929440391,0.12,0.989267051073511,4815,156,0.0967808930425753,0.115384615384615,0.0993542742876187,0.102543742709548,1.3508062,0,2586826019746,84923732985,410907084,0,143541798,1,1,1,0.2
development,16017011,n20-ring2,N20 ring2,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.507514802350602,0.182249684938567,1,0,NaN,NaN,NaN,NaN,0.537637897469175,1.44,2.38,2.94,3.00696950032446,2.46933160285529,3648,8523,494,154,152,19839,1093,18746,2828,152,2676,0,0,0,8165,0.9409934309093,0,1044,5931,80,2,32,32,0,0,0,0,154,2661,515,0.977166666666561,0,0,0,0.984968455281743,0.996071130574147,0,0,0,0,0,2.85491666666691,34.0920000000029,0.167,0.681216000000005,0,0,6.85180000000057,41.1666666666667,91.0833333333333,12.6666666666667,0.0257914025584881,0.0579999999999998,0.0808947368421054,0.161,0.96411188369153,20518,167,0.0986450921142411,0.0898203592814371,0.100065614064323,0.101014205965672,2.3079974,0,10201698908205,339914767655,1676201720,0,169351646,0,0,0,0.2
development,16017011,n20-ring2,N20 ring2,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.504630211464444,0.181192848553163,1,0,NaN,NaN,NaN,NaN,0.510975556997619,1.46,2.52,3.06,2.73445598096474,2.22348042396712,3682,8548,504,0,189,20002,1145,18857,3304,189,3115,0,0,0,8028,0.939167056621432,0,1073,5948,91,1,32,32,0,0,0,0,0,3304,613,0.979333333333226,0,3,0,0.986827595312922,0.996461156399941,0,0,0,0,0,2.84933333333357,34.1920000000028,0,0.845824000000013,0,0,6.83840000000056,42,95.4166666666667,15.75,0.0257106925596631,0.0579999999999998,0.0870052910052911,0.167599999999999,0.965987222391238,20978,0,0.0978167604156736,0,0.100065614064323,0.101014205965672,2.3107537,0,10201698908205,339914767655,1676201720,0,169353633,1,0,0,0.2
development,16017011,n20-ring2,N20 ring2,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.429783371390043,0.17256640139614,1,0,NaN,NaN,NaN,NaN,0.365684620376379,0.960000000000001,1.5,2.26,0.910434782608696,0.544750162232316,2115,5835,659,709,610,13805,1441,12364,2041,610,1431,0,0,0,5487,0.838477995110024,0,1,3733,2,2,32,32,0,0,0,0,709,1245,1,0.807916666666655,0,0,0,0.808268331012817,0.859511482584344,4800,4633,979,4713,87,2.01116666666676,23.3400000000011,0.794000000000001,0.31872,0,0,4.82680000000023,54.9166666666667,120.083333333333,50.8333333333333,0.0284755501222494,0.0739999999999998,0.0888147540983607,0.14155,0.962288943053401,14158,796,0.102839384093799,0.100502512562814,0.100065614064323,0.101014205965672,2.06343,0,10201698908205,339914767655,1676201720,0,169351656,0,1,0,0.2
development,16017011,n20-ring2,N20 ring2,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.402963096803489,0.293848297841647,1,0,NaN,NaN,NaN,NaN,0.372346960847935,0.98,1.96,2.88,1.12358208955224,0.751235128704303,2333,6515,720,0,508,15184,1589,13595,3635,508,3127,0,0,0,5787,0.888257866462011,0,1,4195,5,1,32,32,0,0,0,0,0,3635,1,0.801999999999991,0,31,0,0.802072336439497,0.842116787084989,4542,4328,984,4524,18,2.17166666666684,26.060000000002,0,0.930560000000017,0,0,5.21200000000041,60,132.416666666667,42.3333333333333,0.0310756715272449,0.0759999999999996,0.124405511811024,0.209,0.980777962766763,16119,0,0.101929400086854,0,0.100065614064323,0.101014205965672,2.0884442,0,10201698908205,339914767655,1676201720,0,169353643,1,1,0,0.2
development,16017011,n20-ring2,N20 ring2,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,20,ring2,di,csma,0.05,0.05,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.206619752131979,0.424229109334516,0,0,NaN,NaN,NaN,NaN,0.164594419208307,0.440000000000001,0.68,0.960000000000001,0.304741509842094,0.140147090633788,3989,3398,1496,298,1762,7909,3214,4695,4226,1762,2464,0,0,0,2033,0.550054112554113,0,2328,1753,64,2,32,32,0,0,0,0,300,3857,3021,0.81816666666665,0,0,0,0.823136663338242,0.872037593287337,0,0,0,0,0,1.16299999999991,13.5919999999989,0.364,0.987391999999994,0,0,2.79119999999979,124.666666666667,267.833333333333,146.833333333333,0.0291528679653681,0.069,0.0953297389330306,0.216950000000001,0.992626760813256,8803,369,0.102919459275247,0.0813008130081301,0.100065614064323,0.101014205965672,1.8947276,0,10201698908205,339914767655,1676201720,0,169243537,0,0,1,0.2
development,16017011,n20-ring2,N20 ring2,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.196737418882586,0.445445092555441,0,0,NaN,NaN,NaN,NaN,0.15977936404932,0.42,0.58,0.74,0.304120700843608,0.14434133679429,4003,3482,1613,1,1868,8128,3448,4680,4281,1868,2413,0,0,0,1842,0.52885443583118,0,2226,1720,61,2,32,32,0,0,0,0,1,4278,3097,0.814499999999985,1,18,0,0.812174913486867,0.860455548640612,0,0,0,0,0,1.16083333333324,13.9279999999989,0.002,1.09516800000001,0,0,2.78599999999978,134.416666666667,287.333333333333,155.666666666667,0.0272828021820271,0.0590000000000002,0.0939700214132763,0.208,0.993807821297336,9086,3,0.0985031917235307,0,0.100065614064323,0.101014205965672,1.7272539,0,10201698908205,339914767655,1676201720,0,169353646,1,0,1,0.2
development,16017011,n20-ring2,N20 ring2,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.264054000745768,0.396736911339347,1,0,NaN,NaN,NaN,NaN,0.197784988102964,0.459999999999999,0.62,0.819999999999999,0.356947869348908,0.159162881245944,1890,3183,1449,418,1596,7404,3066,4338,3610,1596,2014,0,0,0,1914,0.531519022493752,0,126,1432,61,2,32,32,0,0,0,0,421,3036,284,0.791499999999997,0,0,0,0.795010654218656,0.819684050234715,6006,2979,4742,5973,33,1.10774999999992,12.731999999999,0.561,0.777215999999996,0,0,2.65859999999981,120.75,255.5,133,0.064530408219939,0.171,0.129327694235589,0.26325,0.991547107438017,8063,574,0.100830956219769,0.102787456445993,0.100065614064323,0.101014205965672,1.6758697,0,10201698908205,339914767655,1676201720,0,169351669,0,1,1,0.2
development,16017011,n20-ring2,N20 ring2,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.241593158184687,0.417583932052187,0,0,NaN,NaN,NaN,NaN,0.196779147739564,0.44,0.58,0.8,0.349061215660826,0.152282067921264,2003,3346,1578,1,1814,7804,3377,4427,3979,1814,2165,0,0,0,1742,0.520466089034957,0,127,1477,53,1,32,32,0,0,0,0,1,3976,298,0.790499999999998,1,56,0,0.793868547553347,0.820269948608571,5638,2825,4318,5611,27,1.11549999999991,13.383999999999,0.002,1.017856,0,0,2.67719999999979,131.5,281.416666666667,151.166666666667,0.0683403047505229,0.177,0.135326350606395,0.28335,0.994426606603728,8681,3,0.0995277041815459,0,0.100065614064323,0.101014205965672,1.7572463,0,10201698908205,339914767655,1676201720,0,169353656,1,1,1,0.2
development,16017012,n5-csma,N5 CSMA,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0569934768242168,0.528182202203598,0,0,9.65451595779366,12.6210939082938,0,1.03665439899506,0.077822001105583,0.16,0.219999999999999,0.280000000000001,0.116185737976783,0.0383637368711996,593,694,571,546,816,1267,996,270,1017,816,201,1,1,0,172,0.138709677419355,0,0,101,0,2,32,32,0,0,0,0,546,298,0,0.270416666666645,0,0,0,0.244187223565235,0.295375852496257,0,0,0,0,0,0.29,2.776,0.704000000000001,0.0762880000000001,0,0,0.696000000000001,47.5833333333333,83,68,0.00622903225806454,0.0190500000000017,0.0324742647058824,0.0529999999999999,0.993134223792626,1359,719,0.0838852097130243,0.0904033379694019,0.0936110648225296,0.104019330111648,0.9793698,0,666771833674,21196038190,105363559,0,134591234,0,0,0,0.2
