stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p8p333,4,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.102021357969679,0.503511849255866,0,0,NaN,NaN,NaN,NaN,0.0929068941009241,0.200000000000001,0.26,0.380000000000001,NaN,NaN,1000,1000,978,0,0,2100,1895,205,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,81.5,157.916666666667,0,0.0180000000000001,0.036,NaN,NaN,0.998980636266789,2100,0,0.105714285714286,0,0.0991101483086152,0.0995059156807199,1.2145352,0,2586434807910,84917878234,410907084,0,182820982,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,8.15,7.5,-0.183333333333335,-0.833333333333334,1000,978,0,11,22,0.359999999999999,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333334,1000
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p10,5,10,periodic,Periodic TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0912019159116837,0.515763278531327,0,0,NaN,NaN,NaN,NaN,0.0797678275290217,0.18,0.220000000000001,0.4,NaN,NaN,1200,1200,1166,0,0,2520,2252,268,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,97.1666666666667,187.666666666667,0,0.0180000000000001,0.036,NaN,NaN,0.997853913451941,2520,0,0.106746031746032,0,0.0991101483086152,0.0995059156807199,1.3022032,0,2586434807910,84917878234,410907084,0,182657254,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,9.71666666666667,8.5,1.38333333333333,0.166666666666666,1200,1166,0,19,34,0.4,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399999999999993,1200
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p12p5,6,12.5,periodic,Periodic TDMA 12.5 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0791178502169001,0.523541952100096,0,0,NaN,NaN,NaN,NaN,0.067320540156361,0.140000000000001,0.180000000000001,0.260000000000002,NaN,NaN,1500,1500,1460,0,0,3150,2824,326,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.500000000000015,0,0,0,0.499801418484798,0.539914884555565,0,0,0,0,0,0.499999999999982,5.99999999999978,0,0,0,0,1.19999999999996,121.666666666667,235.333333333333,0,0.0180000000000001,0.036,NaN,NaN,0.998014832571728,3150,0,0.111428571428571,0,0.0991101483086152,0.0995059156807199,1.3588736,0,2586434807910,84917878234,410907084,0,182510022,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,12.1666666666667,10.8333333333333,3.83333333333333,2.5,1500,1460,0,21,40,0.32,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.499999999999982,1500
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-common-view,7,NaN,periodic,DTSA common-view reference,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.09828312138199,0.464410756390678,0,0,NaN,NaN,NaN,NaN,4.29867330016584,11.54,11.92,12,NaN,NaN,6000,3000,2921,0,0,7200,6462,738,0,0,0,0,0,0,0,0,0,2995,0,0,1,32,32,0,0,0,0,0,0,0,0.999999999999881,0,0,0,0.999999999999996,0.999999999999986,0,0,0,0,0,0.999999999999927,11.9999999999991,0,0,0,0,2.39999999999982,243.416666666667,538.5,0,0.00800000000000013,0.016,NaN,NaN,0.499071491200107,7200,0,0.11,0,0.0991101483086152,0.0995059156807199,1.8913491,0,2586434807910,84917878234,410907084,0,180691631,aloha,prior-art-reference,none,dtsa-common,none,dtsa-common,0,NaN,8.33333333333333,24.3416666666667,0,16.0083333333333,-8.33333333333333,6000,2921,2995,600,3079,11.999,3000,0,0,0,30000,0,1,0,0,3000,0,0,0,0,0,0,0,0,0.999999999999927,3000
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-private-view,8,NaN,periodic,DTSA private-view projection,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.70859979507357,0.258640884310114,1,0,NaN,NaN,NaN,NaN,10,11.8,11.96,12,NaN,NaN,6000,17975,4,0,0,37749,10,37739,0,0,0,0,0,0,17970,0.999721835883171,0,5,11980,0,1,32,32,0,0,0,0,0,0,0,0.600666666666729,0,0,0,0.59037563330201,0.590375633302003,0,0,0,0,0,5.99166666666633,71.8999999999959,0,0,0,0,14.3799999999992,0.333333333333333,0.833333333333333,0,0.00400111265646741,0.0080000000000009,NaN,NaN,0.4,37749,0,0.103578902752391,0,0.0991101483086152,0.0995059156807199,4.2007222,0,2586434807910,84917878234,410907084,0,180699610,aloha,prior-art-projection,none,dtsa-private,none,dtsa-private,0,NaN,8.33333333333333,0.0333333333333333,0,-8.3,-8.33333333333333,6000,4,5,600,5996,11.999,1802,0,0,0,0,0,1,17970,1,1802,1797,0.997225305216426,0,0,0,0,0,0,5.99166666666633,1802
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,chen-age-gain-private,9,NaN,periodic-feedback,Chen age-gain private projection,piggyback,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0944764921262062,0.502437017431973,0,0,NaN,NaN,NaN,NaN,0.0855058043117742,0.220000000000001,0.359999999999999,0.56,0.18409381663113,0.0985880123193556,6000,3194,1630,0,1371,6959,3322,3635,3040,1371,1669,1,2,0,1523,0.47683155917345,0,4155,1357,149,1,32,32,0,0,0,0,0,3040,5610,0.788416666666666,0,0,0,0.800831026328288,0.851943716533113,0,0,0,0,0,1.06466666666659,12.775999999999,0,0.778239999999997,0,0,2.55519999999981,135.833333333333,276.833333333333,114.25,0.00883469004383232,0.0180000000000007,0.0466695842450767,0.1135,0.974208357166953,7879,0,0.103058763802513,0,0.0991101483086152,0.0995059156807199,2.4294576,0,2586434807910,84917878234,410907084,0,181500790,aloha,prior-art-projection,private-cumulative-piggyback,age-gain-thinning,private-delayed,age-gain-thinning,0,NaN,8.33333333333333,13.5833333333333,9.08333333333333,5.25,0.75,6000,1630,4155,491,4370,0.522,2366,0,0,0,0,0,1,1523,1,0,0,0,32705,0,0,0,0,0,1.06466666666659,2366
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,zmac-like-hybrid,10,NaN,state-event,Z-MAC-like hybrid,none,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.173468850847555,0.421442315316228,0,0,NaN,NaN,NaN,NaN,0.165335228618811,0.4,0.5,0.719999999999999,NaN,NaN,564,617,541,0,0,1309,1068,241,0,0,0,0,0,0,53,0.0858995137763371,0,0,53,0,1,32,32,0,0,0,0,0,0,0,0.196666666666654,0,0,0,0.162951065813707,0.225626559542483,0,0,0,0,0,0.205666666666667,2.468,0,0,0,0,0.4936,45.0833333333333,89,0,0.00655753646677485,0.0192000000000001,NaN,NaN,0.99527663481484,1309,0,0.101604278074866,0,0.0991101483086152,0.0995059156807199,1.1773737,0,2586434807910,84917878234,410907084,0,182077313,aloha,prior-art-projection,none,zmac-like,none,zmac-like,0,NaN,8.33333333333333,4.50833333333333,3.91666666666667,-3.825,-4.41666666666667,564,541,0,10,23,0.819,590,0,0,0,0,0,1,53,1,0,0,0,0,393,224,0,0,0,0.205666666666667,590
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,delta-public-projection,11,NaN,state-event,DELTA public-feedback projection,none,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.233542820520039,0.397799496359164,1,0,NaN,NaN,NaN,NaN,0.210206112295665,0.460000000000001,0.66,1.04,NaN,NaN,553,724,477,0,0,1506,917,589,0,0,0,0,0,0,236,0.325966850828729,0,35,211,0,1,32,32,0,0,0,0,0,0,0,0.200666666666652,0,0,0,0.181498454407538,0.292294177572183,0,0,0,0,0,0.241333333333334,2.896,0,0,0,0,0.5792,39.75,76.4166666666667,0,0.039200276243094,0.21,NaN,NaN,0.996142900923777,1506,0,0.106905710491368,0,0.0991101483086152,0.0995059156807199,1.4516839,0,2586434807910,84917878234,410907084,0,182102184,aloha,prior-art-projection,public-slot-feedback,delta-public,charged-public-minislot,delta-public,0,NaN,8.33333333333333,3.975,3.66666666666667,-4.35833333333333,-4.66666666666667,553,477,35,13,76,1.21,602,0,0,0,20734,0,1,236,1,0,0,0,0,0,0,2,602,0.602,0.2915,602
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,delta-private-projection,12,NaN,periodic-feedback,DELTA private-delayed projection,piggyback,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0949867860034385,0.503787608675642,0,0,NaN,NaN,NaN,NaN,0.0762757640369578,0.199999999999999,0.26,0.32,0.185164652925847,0.108888888888889,6000,4115,1535,0,1183,9018,3113,5903,3658,1183,2475,1,2,0,2530,0.614823815309842,0,3985,2105,189,1,32,32,0,0,0,0,0,3658,5461,0.889166666666611,0,0,0,0.903076973262113,0.939725398857483,0,0,0,0,0,1.37166666666657,16.4599999999988,0,0.936447999999998,0,0,3.29199999999977,127.916666666667,259.416666666667,98.5833333333333,0.00883329283110584,0.0180000000000002,0.0430701606086222,0.102,0.982919442509292,10097,0,0.106665346142419,0,0.0991101483086152,0.0995059156807199,2.6468777,0,2586434807910,84917878234,410907084,0,181496254,aloha,prior-art-projection,private-cumulative-piggyback,delta-private,private-delayed,delta-private,0,NaN,8.33333333333333,12.7916666666667,9.33333333333333,4.45833333333333,1,6000,1535,3985,488,4465,0.392,2668,0,0,0,0,0,1,2530,1,0,0,0,0,0,0,0,0,0,1.37166666666657,2668
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,oracle-deficit-maxweight,13,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0786275180774101,0.52274044295265,0,0,NaN,NaN,NaN,NaN,0.0674153044302297,0.140000000000001,0.199999999999999,0.32,0.132854773750296,0.0654394693200666,1390,1389,1358,0,1790,3017,2725,292,1973,1790,183,0,0,0,0,0,0,1,0,0,1,32,32,0,0,0,0,0,1973,0,0.463000000000014,0,0,0,0.41613118525675,0.468205083326937,0,0,0,0,0,0.462999999999986,5.55599999999983,0,0.505088,0,0,1.11119999999997,113.166666666667,227.083333333333,149.166666666667,0.00503671706263509,0.016,0.0453340782122906,0.0960000000000001,0.986954520641784,3558,0,0.10061832490163,0,0.0991101483086152,0.0995059156807199,1.6029631,0,2586434807910,84917878234,410907084,0,182747406,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.3166666666667,8.75,2.98333333333333,0.416666666666666,1390,1358,1,16,32,0.32,1389,885,402,0.454237288135593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.462999999999986,1389
development-falsification,16027021,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,oracle-urgency-maxweight,14,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0795826044102594,0.520407599389379,0,0,NaN,NaN,NaN,NaN,0.0695948827292109,0.140000000000001,0.200000000000001,0.300000000000001,0.135702440180052,0.0661075574508413,1391,1389,1352,0,1845,3015,2712,303,2068,1845,223,0,0,0,0,0,0,1,0,0,1,32,32,0,0,0,0,0,2068,0,0.463000000000014,0,0,0,0.412899463878771,0.476156946458335,0,0,0,0,0,0.462999999999986,5.55599999999983,0,0.529408,0,0,1.11119999999997,112.666666666667,226,153.75,0.00510871130309584,0.016,0.0468097560975611,0.0999999999999979,0.987170430856637,3567,0,0.104289318755257,0,0.0991101483086152,0.0995059156807199,1.6913848,0,2586434807910,84917878234,410907084,0,182748533,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,11.2666666666667,9.08333333333333,2.93333333333333,0.75,1391,1352,1,20,39,0.295999999999999,1389,898,479,0.533407572383073,3173,0,1,0,0,0,0,0,0,0,0,0,0,0,0.462999999999986,1389
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.269632848373122,0.308248562224833,1,0,NaN,NaN,NaN,NaN,0.26997867803838,0.76,1.14,1.94,0.600516465292585,0.330537787254206,2094,1298,589,0,436,2754,978,1772,1161,436,724,2,4,1,625,0.481510015408321,0,1387,597,21,1,32,32,0,0,0,0,0,1161,1536,0.359333333333307,0,0,0,0.35088347727942,0.431846889836172,0,0,0,0,0,0.432666666666656,5.19199999999987,0,0.297216000000002,0,0,1.03839999999997,49.0833333333333,81.5,36.3333333333333,0.0265385208012328,0.0570000000000004,0.132449541284404,0.318750000000001,0.98503932536415,3028,0,0.305812417437252,0,0.298041993001166,0.298773537743709,1.5332475,0,2586434807910,87283468680,419797754,0,155052519,aloha,current,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,4.90833333333333,3.83333333333333,-3.425,-4.5,2094,589,1387,183,1505,0.996,0,0,0,0,0,0,1,625,0,0,0,0,0,0,0,0,0,0,0.432666666666656,0
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,collision-free-rr-piggyback,2,NaN,causal-broadcast,Collision-free RR piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0946984040227184,0.511193944315827,0,0,NaN,NaN,NaN,NaN,0.0848661454631604,0.219999999999999,0.296000000000003,0.5,0.18436863302535,0.0995024875621892,1699,1684,1502,0,1455,3694,2560,1134,2047,1455,592,0,0,0,0,0,0,15,0,0,1,32,32,0,0,0,0,0,2047,7,0.561333333333378,0,0,0,0.518998252891283,0.576489693623552,0,0,0,0,0,0.561333333333308,6.7359999999997,0,0.524031999999999,0,0,1.34719999999994,125.166666666667,213.333333333333,121.25,0.00845546318289798,0.0190000000000001,0.0473725085910654,0.0999999999999996,0.966938974943638,4253,0,0.30754761344933,0,0.298041993001166,0.298773537743709,1.7751788,0,2586434807910,87283468680,419797754,0,179609797,aloha,scheduled-current,piggyback,round-robin,piggyback,round-robin,0,NaN,8.33333333333333,12.5166666666667,8.25,4.18333333333333,-0.0833333333333339,1699,1502,15,46,197,0.393,1684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.561333333333308,1684
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p6p25,3,6.25,periodic,Periodic TDMA 6.25 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.181678143540758,0.439968935337581,0,0,NaN,NaN,NaN,NaN,0.167600094764274,0.42,0.619999999999999,0.96,NaN,NaN,750,750,649,0,0,1575,1083,492,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.249719137562264,0.312785786719132,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,54.0833333333333,90.25,0,0.0180000000000001,0.036,NaN,NaN,0.985058116419935,1575,0,0.314920634920635,0,0.298041993001166,0.298773537743709,1.1525917,0,2586434807910,87283468680,419797754,0,180352489,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.40833333333333,4,-2.925,-4.33333333333333,750,649,0,28,101,0.799999999999999,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,750
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p8p333,4,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.13703041233498,0.466000945505831,0,0,NaN,NaN,NaN,NaN,0.127221037668799,0.32,0.48,0.620000000000001,NaN,NaN,1000,1000,890,0,0,2100,1490,610,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,74.1666666666667,124.166666666667,0,0.0180000000000001,0.036,NaN,NaN,0.989753842309134,2100,0,0.306190476190476,0,0.298041993001166,0.298773537743709,1.2689218,0,2586434807910,87283468680,419797754,0,181095072,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,7.41666666666667,5.91666666666667,-0.916666666666667,-2.41666666666667,1000,890,0,29,110,0.6,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333334,1000
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p10,5,10,periodic,Periodic TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.121673860847529,0.48386963691775,0,0,NaN,NaN,NaN,NaN,0.10968964700308,0.279999999999999,0.399999999999999,0.52,NaN,NaN,1200,1200,1047,0,0,2520,1761,759,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,87.25,146.75,0,0.0180000000000001,0.036,NaN,NaN,0.989081574649692,2520,0,0.307539682539683,0,0.298041993001166,0.298773537743709,1.2957249,0,2586434807910,87283468680,419797754,0,180931344,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,8.725,6.91666666666667,0.391666666666666,-1.41666666666667,1200,1047,0,38,153,0.4,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399999999999993,1200
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p12p5,6,12.5,periodic,Periodic TDMA 12.5 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.104345481381319,0.504590808976574,0,0,NaN,NaN,NaN,NaN,0.0925657427149963,0.239999999999998,0.32,0.640000000000001,NaN,NaN,1500,1500,1323,0,0,3150,2210,940,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.500000000000015,0,0,0,0.499801418484798,0.539914884555565,0,0,0,0,0,0.499999999999982,5.99999999999978,0,0,0,0,1.19999999999996,110.25,184.166666666667,0,0.0180000000000001,0.036,NaN,NaN,0.989115557841082,3150,0,0.305079365079365,0,0.298041993001166,0.298773537743709,1.3501125,0,2586434807910,87283468680,419797754,0,180784112,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,11.025,8.83333333333333,2.69166666666667,0.5,1500,1323,0,45,177,0.4,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.499999999999982,1500
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-common-view,7,NaN,periodic,DTSA common-view reference,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.09886817124465,0.460184711536408,0,0,NaN,NaN,NaN,NaN,4.30386164416015,11.54,11.92,12,NaN,NaN,6000,3000,2695,0,0,7200,5165,2035,0,0,0,0,0,0,0,0,0,2995,0,0,1,32,32,0,0,0,0,0,0,0,0.999999999999881,0,0,0,0.999999999999996,0.999999999999986,0,0,0,0,0,0.999999999999927,11.9999999999991,0,0,0,0,2.39999999999982,224.583333333333,430.416666666667,0,0.00800000000000013,0.016,NaN,NaN,0.493272956333642,7200,0,0.295277777777778,0,0.298041993001166,0.298773537743709,1.9235348,0,2586434807910,87283468680,419797754,0,178965721,aloha,prior-art-reference,none,dtsa-common,none,dtsa-common,0,NaN,8.33333333333333,22.4583333333333,0,14.125,-8.33333333333333,6000,2695,2995,600,3305,11.999,3000,0,0,0,30000,0,1,0,0,3000,0,0,0,0,0,0,0,0,0.999999999999927,3000
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-private-view,8,NaN,periodic,DTSA private-view projection,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.70859979507357,0.258640884310114,1,0,NaN,NaN,NaN,NaN,10,11.8,11.96,12,NaN,NaN,6000,17975,3,0,0,37749,8,37741,0,0,0,0,0,0,17970,0.999721835883171,0,5,11980,0,1,32,32,0,0,0,0,0,0,0,0.600666666666729,0,0,0,0.59037563330201,0.590375633302003,0,0,0,0,0,5.99166666666633,71.8999999999959,0,0,0,0,14.3799999999992,0.25,0.666666666666667,0,0.00400111265646741,0.0080000000000009,NaN,NaN,0.3,37749,0,0.301994754827942,0,0.298041993001166,0.298773537743709,4.4812834,0,2586434807910,87283468680,419797754,0,178973700,aloha,prior-art-projection,none,dtsa-private,none,dtsa-private,0,NaN,8.33333333333333,0.025,0,-8.30833333333333,-8.33333333333333,6000,3,5,600,5997,11.999,1802,0,0,0,0,0,1,17970,1,1802,1797,0.997225305216426,0,0,0,0,0,0,5.99166666666633,1802
