seed,cell,arm,N,rho,lambda,epsilon,slots,burnIn,MEAN_AOII,MEAN_MAX_AOII,ATTEMPTS,ATTEMPT_RATE,SUCCESSES,SUCCESS_RATE,COLLISIONS,COLLISION_SLOT_RATE,ERASURES,FEEDBACK_GENERATED,FEEDBACK_DELIVERED,FEEDBACK_DROPPED,FEEDBACK_EVENT_RATE,PHASE_DIVERGENCE_FRACTION,MAX_FEEDBACK_QUEUE,FUTURE_FEEDBACK_READS,DRAW_HASH_EXACT
16027117,n20-rho50-eps20,round-robin,20,0.5,0.025,0.2,20000,1000,3.4949425,28.1129,9448,0.449904761904762,7635,0.363571428571429,0,0,1813,0,0,0,0,0,0,0,891505633663
16027118,n5-rho20-eps05,delta-public,5,0.2,0.04,0.05,20000,1000,10786.9,10811.5,53,0.00252380952380952,49,0.00233333333333333,1,4.76190476190476e-05,2,52,260,0,0.00247619047619048,0,0,0,231422702011
16027118,n5-rho20-eps05,delta-private-delayed,5,0.2,0.04,0.05,20000,1000,10848.5,10907.5,40,0.0019047619047619,38,0.00180952380952381,0,0,2,200,181,19,0.00952380952380952,0.00080952380952381,3,0,231422702011
16027118,n5-rho20-eps05,zero-wait,5,0.2,0.04,0.05,20000,1000,1.09273,4.3469,4293,0.204428571428571,3441,0.163857142857143,329,0.0156666666666667,180,0,0,0,0,0,0,0,231422702011
16027118,n5-rho20-eps05,max-age-first,5,0.2,0.04,0.05,20000,1000,0.00708,0.0326,4361,0.207666666666667,4167,0.198428571428571,0,0,194,0,0,0,0,0,0,0,231422702011
16027118,n5-rho20-eps05,round-robin,5,0.2,0.04,0.05,20000,1000,0.20639,0.93275,4038,0.192285714285714,3829,0.182333333333333,0,0,209,0,0,0,0,0,0,0,231422702011
16027118,n5-rho20-eps20,delta-public,5,0.2,0.04,0.2,20000,1000,10843.9,10884.5,40,0.0019047619047619,33,0.00157142857142857,0,0,7,40,200,0,0.0019047619047619,0,0,0,231422702011
16027118,n5-rho20-eps20,delta-private-delayed,5,0.2,0.04,0.2,20000,1000,10816.3,10884.5,48,0.00228571428571429,40,0.0019047619047619,0,0,8,240,217,23,0.0114285714285714,0.996190476190476,3,0,231422702011
16027118,n5-rho20-eps20,zero-wait,5,0.2,0.04,0.2,20000,1000,1.58785,6.12065,5028,0.239428571428571,3281,0.156238095238095,461,0.021952380952381,800,0,0,0,0,0,0,0,231422702011
16027118,n5-rho20-eps20,max-age-first,5,0.2,0.04,0.2,20000,1000,0.02296,0.10015,5091,0.242428571428571,4119,0.196142857142857,0,0,972,0,0,0,0,0,0,0,231422702011
16027118,n5-rho20-eps20,round-robin,5,0.2,0.04,0.2,20000,1000,0.42529,1.8754,4623,0.220142857142857,3704,0.176380952380952,0,0,919,0,0,0,0,0,0,0,231422702011
16027118,n5-rho50-eps05,delta-public,5,0.5,0.1,0.05,20000,1000,10898.7,10908.5,40,0.0019047619047619,38,0.00180952380952381,0,0,2,40,200,0,0.0019047619047619,0,0,0,231422702011
16027118,n5-rho50-eps05,delta-private-delayed,5,0.5,0.1,0.05,20000,1000,10423.9,10439.5,711,0.0338571428571429,199,0.00947619047619048,216,0.0102857142857143,12,2135,1928,207,0.101666666666667,0.990333333333333,4,0,231422702011
16027118,n5-rho50-eps05,zero-wait,5,0.5,0.1,0.05,20000,1000,3.19717,10.2953,9779,0.465666666666667,6234,0.296857142857143,1537,0.0731904761904762,310,0,0,0,0,0,0,0,231422702011
16027118,n5-rho50-eps05,max-age-first,5,0.5,0.1,0.05,20000,1000,0.04835,0.2039,10652,0.507238095238095,10157,0.483666666666667,0,0,495,0,0,0,0,0,0,0,231422702011
16027118,n5-rho50-eps05,round-robin,5,0.5,0.1,0.05,20000,1000,0.47182,1.8803,8927,0.425095238095238,8498,0.404666666666667,0,0,429,0,0,0,0,0,0,0,231422702011
16027118,n5-rho50-eps20,delta-public,5,0.5,0.1,0.2,20000,1000,10898.7,10908.5,40,0.0019047619047619,33,0.00157142857142857,0,0,7,40,200,0,0.0019047619047619,0,0,0,231422702011
16027118,n5-rho50-eps20,delta-private-delayed,5,0.5,0.1,0.2,20000,1000,10183.3,10209.5,987,0.047,262,0.0124761904761905,281,0.0133809523809524,63,3030,2725,305,0.144285714285714,0.0299047619047619,4,0,231422702011
16027118,n5-rho50-eps20,zero-wait,5,0.5,0.1,0.2,20000,1000,4.52251,13.87995,10923,0.520142857142857,5590,0.266190476190476,1862,0.0886666666666667,1384,0,0,0,0,0,0,0,231422702011
16027118,n5-rho50-eps20,max-age-first,5,0.5,0.1,0.2,20000,1000,0.12706,0.48065,12156,0.578857142857143,9770,0.465238095238095,0,0,2386,0,0,0,0,0,0,0,231422702011
16027118,n5-rho50-eps20,round-robin,5,0.5,0.1,0.2,20000,1000,0.93399,3.562,9812,0.467238095238095,7867,0.374619047619048,0,0,1945,0,0,0,0,0,0,0,231422702011
16027118,n10-rho20-eps05,delta-public,10,0.2,0.02,0.05,20000,1000,10841.9,10931.5,36,0.00171428571428571,33,0.00157142857142857,0,0,3,36,360,0,0.00171428571428571,0,0,0,451440296084
16027118,n10-rho20-eps05,delta-private-delayed,10,0.2,0.02,0.05,20000,1000,9824.83632,9882.9134,1004,0.0478095238095238,373,0.0177619047619048,278,0.0132380952380952,19,6700,6028,672,0.319047619047619,0.977571428571429,4,0,451440296084
16027118,n10-rho20-eps05,zero-wait,10,0.2,0.02,0.05,20000,1000,2.57197,16.6936,4367,0.207952380952381,3403,0.162047619047619,384,0.0182857142857143,173,0,0,0,0,0,0,0,451440296084
16027118,n10-rho20-eps05,max-age-first,10,0.2,0.02,0.05,20000,1000,0.003885,0.0355,4393,0.209190476190476,4191,0.199571428571429,0,0,202,0,0,0,0,0,0,0,451440296084
16027118,n10-rho20-eps05,round-robin,10,0.2,0.02,0.05,20000,1000,0.41152,3.2444,4004,0.190666666666667,3805,0.181190476190476,0,0,199,0,0,0,0,0,0,0,451440296084
16027118,n10-rho20-eps20,delta-public,10,0.2,0.02,0.2,20000,1000,10816.7,10892.5,44,0.0020952380952381,32,0.00152380952380952,2,9.52380952380952e-05,8,42,420,0,0.002,0,0,0,451440296084
16027118,n10-rho20-eps20,delta-private-delayed,10,0.2,0.02,0.2,20000,1000,10705.8,10765.5,268,0.0127619047619048,55,0.00261904761904762,78,0.00371428571428571,14,1470,1322,148,0.07,0.994571428571429,4,0,451440296084
16027118,n10-rho20-eps20,zero-wait,10,0.2,0.02,0.2,20000,1000,3.865455,24.14365,5098,0.242761904761905,3240,0.154285714285714,519,0.0247142857142857,779,0,0,0,0,0,0,0,451440296084
16027118,n10-rho20-eps20,max-age-first,10,0.2,0.02,0.2,20000,1000,0.012845,0.11345,5210,0.248095238095238,4174,0.198761904761905,0,0,1036,0,0,0,0,0,0,0,451440296084
16027118,n10-rho20-eps20,round-robin,10,0.2,0.02,0.2,20000,1000,0.830765,6.2842,4579,0.218047619047619,3682,0.175333333333333,0,0,897,0,0,0,0,0,0,0,451440296084
16027118,n10-rho50-eps05,delta-public,10,0.5,0.05,0.05,20000,1000,10889.9,10931.5,36,0.00171428571428571,33,0.00157142857142857,0,0,3,36,360,0,0.00171428571428571,0,0,0,451440296084
16027118,n10-rho50-eps05,delta-private-delayed,10,0.5,0.05,0.05,20000,1000,9032.11111,9068.3793,3254,0.154952380952381,593,0.0282380952380952,1023,0.0487142857142857,29,16450,14778,1672,0.783333333333333,0.978333333333333,5,0,451440296084
16027118,n10-rho50-eps05,zero-wait,10,0.5,0.05,0.05,20000,1000,7.24184,33.90375,9488,0.451809523809524,5911,0.28147619047619,1538,0.0732380952380952,300,0,0,0,0,0,0,0,451440296084
16027118,n10-rho50-eps05,max-age-first,10,0.5,0.05,0.05,20000,1000,0.03343,0.25645,10769,0.512809523809524,10254,0.488285714285714,0,0,515,0,0,0,0,0,0,0,451440296084
16027118,n10-rho50-eps05,round-robin,10,0.5,0.05,0.05,20000,1000,0.94352,5.78295,8656,0.412190476190476,8236,0.392190476190476,0,0,420,0,0,0,0,0,0,0,451440296084
16027118,n10-rho50-eps20,delta-public,10,0.5,0.05,0.2,20000,1000,10883,10917.5,40,0.0019047619047619,30,0.00142857142857143,1,4.76190476190476e-05,8,39,390,0,0.00185714285714286,0,0,0,451440296084
16027118,n10-rho50-eps20,delta-private-delayed,10,0.5,0.05,0.2,20000,1000,9251.92748,9321.5708,2388,0.113714285714286,468,0.0222857142857143,731,0.0348095238095238,155,13540,12152,1388,0.644761904761905,0.982380952380952,5,0,451440296084
16027118,n10-rho50-eps20,zero-wait,10,0.5,0.05,0.2,20000,1000,10.25438,45.9094,10633,0.506333333333333,5303,0.25252380952381,1888,0.0899047619047619,1267,0,0,0,0,0,0,0,451440296084
16027118,n10-rho50-eps20,max-age-first,10,0.5,0.05,0.2,20000,1000,0.08858,0.6027,12468,0.593714285714286,10010,0.476666666666667,0,0,2458,0,0,0,0,0,0,0,451440296084
16027118,n10-rho50-eps20,round-robin,10,0.5,0.05,0.2,20000,1000,1.82221,10.6063,9508,0.452761904761905,7650,0.364285714285714,0,0,1858,0,0,0,0,0,0,0,451440296084
16027118,n20-rho20-eps05,delta-public,20,0.2,0.01,0.05,20000,1000,10566.85,10695.5,106,0.00504761904761905,89,0.00423809523809524,7,0.000333333333333333,3,99,1980,0,0.00471428571428571,0,0,0,891822432737
16027118,n20-rho20-eps05,delta-private-delayed,20,0.2,0.01,0.05,20000,1000,7434.612555,7523.6723,4997,0.237952380952381,1295,0.0616666666666667,1462,0.0696190476190476,62,56380,50622,5758,2.6847619047619,0.967142857142857,5,0,891822432737
16027118,n20-rho20-eps05,zero-wait,20,0.2,0.01,0.05,20000,1000,5.5566,52.31175,4488,0.213714285714286,3424,0.163047619047619,428,0.0203809523809524,190,0,0,0,0,0,0,0,891822432737
16027118,n20-rho20-eps05,max-age-first,20,0.2,0.01,0.05,20000,1000,0.00245,0.044,4546,0.21647619047619,4308,0.205142857142857,0,0,238,0,0,0,0,0,0,0,891822432737
16027118,n20-rho20-eps05,round-robin,20,0.2,0.01,0.05,20000,1000,0.825595,10.3303,4069,0.193761904761905,3882,0.184857142857143,0,0,187,0,0,0,0,0,0,0,891822432737
16027118,n20-rho20-eps20,delta-public,20,0.2,0.01,0.2,20000,1000,10489.65,10606.5,589,0.028047619047619,95,0.00452380952380952,177,0.00842857142857143,31,303,6060,0,0.0144285714285714,0,0,0,891822432737
16027118,n20-rho20-eps20,delta-private-delayed,20,0.2,0.01,0.2,20000,1000,10339,10436.5,825,0.0392857142857143,140,0.00666666666666667,242,0.0115238095238095,48,8600,7712,888,0.40952380952381,0.992142857142857,4,0,891822432737
16027118,n20-rho20-eps20,zero-wait,20,0.2,0.01,0.2,20000,1000,7.7586475,66.7704,5212,0.248190476190476,3284,0.156380952380952,551,0.0262380952380952,800,0,0,0,0,0,0,0,891822432737
16027118,n20-rho20-eps20,max-age-first,20,0.2,0.01,0.2,20000,1000,0.007745,0.13005,5374,0.255904761904762,4295,0.20452380952381,0,0,1079,0,0,0,0,0,0,0,891822432737
16027118,n20-rho20-eps20,round-robin,20,0.2,0.01,0.2,20000,1000,1.835835,21.7109,4721,0.224809523809524,3737,0.177952380952381,0,0,984,0,0,0,0,0,0,0,891822432737
16027118,n20-rho50-eps05,delta-public,20,0.5,0.025,0.05,20000,1000,10837.6,10897.5,69,0.00328571428571429,52,0.00247619047619048,6,0.000285714285714286,4,62,1240,0,0.00295238095238095,0,0,0,891822432737
16027118,n20-rho50-eps05,delta-private-delayed,20,0.5,0.025,0.05,20000,1000,7870.8226675,7949.42975,4951,0.235761904761905,1080,0.0514285714285714,1539,0.0732857142857143,59,53560,48088,5472,2.55047619047619,0.982952380952381,5,0,891822432737
16027118,n20-rho50-eps05,zero-wait,20,0.5,0.025,0.05,20000,1000,14.45013,87.2722,9503,0.45252380952381,5798,0.276095238095238,1596,0.076,318,0,0,0,0,0,0,0,891822432737
16027118,n20-rho50-eps05,max-age-first,20,0.5,0.025,0.05,20000,1000,0.01883,0.27985,10861,0.517190476190476,10297,0.490333333333333,0,0,564,0,0,0,0,0,0,0,891822432737
16027118,n20-rho50-eps05,round-robin,20,0.5,0.025,0.05,20000,1000,1.881455,15.846,8528,0.406095238095238,8111,0.386238095238095,0,0,417,0,0,0,0,0,0,0,891822432737
16027118,n20-rho50-eps20,delta-public,20,0.5,0.025,0.2,20000,1000,10838.05,10921.5,79,0.00376190476190476,46,0.00219047619047619,9,0.000428571428571429,11,66,1320,0,0.00314285714285714,0,0,0,891822432737
16027118,n20-rho50-eps20,delta-private-delayed,20,0.5,0.025,0.2,20000,1000,5793.187385,5878.7128,7969,0.37947619047619,1701,0.081,2393,0.113952380952381,397,89820,80788,9032,4.27714285714286,0.969571428571429,5,0,891822432737
16027118,n20-rho50-eps20,zero-wait,20,0.5,0.025,0.2,20000,1000,19.4856725,108.0899,10599,0.504714285714286,5283,0.251571428571429,1891,0.090047619047619,1259,0,0,0,0,0,0,0,891822432737
16027118,n20-rho50-eps20,max-age-first,20,0.5,0.025,0.2,20000,1000,0.05325,0.67605,12674,0.60352380952381,10160,0.483809523809524,0,0,2514,0,0,0,0,0,0,0,891822432737
16027118,n20-rho50-eps20,round-robin,20,0.5,0.025,0.2,20000,1000,3.73222,30.5012,9402,0.447714285714286,7518,0.358,0,0,1884,0,0,0,0,0,0,0,891822432737
16027119,n5-rho20-eps05,delta-public,5,0.2,0.04,0.05,20000,1000,10562.9,10593.5,149,0.0070952380952381,101,0.00480952380952381,19,0.000904761904761905,4,124,620,0,0.0059047619047619,0,0,0,231052989437
16027119,n5-rho20-eps05,delta-private-delayed,5,0.2,0.04,0.05,20000,1000,6469.52916,6487.67095,4792,0.228190476190476,1571,0.0748095238095238,1346,0.0640952380952381,81,14990,13526,1464,0.713809523809524,0.898619047619048,5,0,231052989437
16027119,n5-rho20-eps05,zero-wait,5,0.2,0.04,0.05,20000,1000,1.12494,4.4431,4404,0.209714285714286,3475,0.16547619047619,357,0.017,196,0,0,0,0,0,0,0,231052989437
16027119,n5-rho20-eps05,max-age-first,5,0.2,0.04,0.05,20000,1000,0.00779,0.03635,4414,0.210190476190476,4186,0.199333333333333,0,0,228,0,0,0,0,0,0,0,231052989437
16027119,n5-rho20-eps05,round-robin,5,0.2,0.04,0.05,20000,1000,0.2118,0.9534,4070,0.193809523809524,3843,0.183,0,0,227,0,0,0,0,0,0,0,231052989437
16027119,n5-rho20-eps20,delta-public,5,0.2,0.04,0.2,20000,1000,10880.7,10899.5,40,0.0019047619047619,31,0.00147619047619048,0,0,9,40,200,0,0.0019047619047619,0,0,0,231052989437
16027119,n5-rho20-eps20,delta-private-delayed,5,0.2,0.04,0.2,20000,1000,10303.1,10324.5,724,0.0344761904761905,190,0.00904761904761905,219,0.0104285714285714,45,2270,2049,221,0.108095238095238,0.0237619047619048,5,0,231052989437
16027119,n5-rho20-eps20,zero-wait,5,0.2,0.04,0.2,20000,1000,1.66487,6.36335,5158,0.245619047619048,3328,0.15847619047619,477,0.0227142857142857,846,0,0,0,0,0,0,0,231052989437
16027119,n5-rho20-eps20,max-age-first,5,0.2,0.04,0.2,20000,1000,0.02467,0.1096,5171,0.246238095238095,4130,0.196666666666667,0,0,1041,0,0,0,0,0,0,0,231052989437
16027119,n5-rho20-eps20,round-robin,5,0.2,0.04,0.2,20000,1000,0.43615,1.9141,4663,0.222047619047619,3704,0.176380952380952,0,0,959,0,0,0,0,0,0,0,231052989437
16027119,n5-rho50-eps05,delta-public,5,0.5,0.1,0.05,20000,1000,10860.3,10863.5,84,0.004,51,0.00242857142857143,13,0.000619047619047619,4,68,340,0,0.00323809523809524,0,0,0,231052989437
16027119,n5-rho50-eps05,delta-private-delayed,5,0.5,0.1,0.05,20000,1000,2730.95139,2745.647,15174,0.722571428571429,3747,0.178428571428571,4719,0.224714285714286,218,43420,39156,4264,2.06761904761905,0.870619047619048,5,0,231052989437
16027119,n5-rho50-eps05,zero-wait,5,0.5,0.1,0.05,20000,1000,3.16171,10.19485,9791,0.466238095238095,6258,0.298,1507,0.0717619047619048,340,0,0,0,0,0,0,0,231052989437
16027119,n5-rho50-eps05,max-age-first,5,0.5,0.1,0.05,20000,1000,0.05295,0.219,10625,0.505952380952381,10090,0.480476190476191,0,0,535,0,0,0,0,0,0,0,231052989437
16027119,n5-rho50-eps05,round-robin,5,0.5,0.1,0.05,20000,1000,0.48658,1.9201,8915,0.42452380952381,8432,0.40152380952381,0,0,483,0,0,0,0,0,0,0,231052989437
16027119,n5-rho50-eps20,delta-public,5,0.5,0.1,0.2,20000,1000,10896.5,10901.5,40,0.0019047619047619,31,0.00147619047619048,0,0,9,40,200,0,0.0019047619047619,0,0,0,231052989437
16027119,n5-rho50-eps20,delta-private-delayed,5,0.5,0.1,0.2,20000,1000,10483.5,10495.5,570,0.0271428571428571,155,0.00738095238095238,164,0.00780952380952381,54,1865,1680,185,0.0888095238095238,0.0166190476190476,5,0,231052989437
16027119,n5-rho50-eps20,zero-wait,5,0.5,0.1,0.2,20000,1000,4.50611,13.9091,10917,0.519857142857143,5619,0.267571428571429,1820,0.0866666666666667,1426,0,0,0,0,0,0,0,231052989437
16027119,n5-rho50-eps20,max-age-first,5,0.5,0.1,0.2,20000,1000,0.13085,0.49275,12098,0.576095238095238,9668,0.460380952380952,0,0,2430,0,0,0,0,0,0,0,231052989437
16027119,n5-rho50-eps20,round-robin,5,0.5,0.1,0.2,20000,1000,0.96416,3.6447,9828,0.468,7796,0.371238095238095,0,0,2032,0,0,0,0,0,0,0,231052989437
16027119,n10-rho20-eps05,delta-public,10,0.2,0.02,0.05,20000,1000,10700.4,10748.5,107,0.0050952380952381,67,0.00319047619047619,17,0.00080952380952381,4,88,880,0,0.00419047619047619,0,0,0,451077864568
16027119,n10-rho20-eps05,delta-private-delayed,10,0.2,0.02,0.05,20000,1000,3144.6197,3174.59685,11526,0.548857142857143,3176,0.151238095238095,3384,0.161142857142857,158,67180,60566,6614,3.19904761904762,0.868857142857143,5,0,451077864568
16027119,n10-rho20-eps05,zero-wait,10,0.2,0.02,0.05,20000,1000,2.404995,15.6171,4260,0.202857142857143,3378,0.160857142857143,346,0.0164761904761905,166,0,0,0,0,0,0,0,451077864568
16027119,n10-rho20-eps05,max-age-first,10,0.2,0.02,0.05,20000,1000,0.00416,0.03785,4380,0.208571428571429,4162,0.198190476190476,0,0,218,0,0,0,0,0,0,0,451077864568
16027119,n10-rho20-eps05,round-robin,10,0.2,0.02,0.05,20000,1000,0.423695,3.35215,3998,0.190380952380952,3782,0.180095238095238,0,0,216,0,0,0,0,0,0,0,451077864568
16027119,n10-rho20-eps20,delta-public,10,0.2,0.02,0.2,20000,1000,10779.2,10837.5,82,0.0039047619047619,46,0.00219047619047619,11,0.000523809523809524,9,66,660,0,0.00314285714285714,0,0,0,451077864568
16027119,n10-rho20-eps20,delta-private-delayed,10,0.2,0.02,0.2,20000,1000,10321.9,10400.5,706,0.0336190476190476,209,0.00995238095238095,188,0.00895238095238095,52,4490,4047,443,0.213809523809524,0.992523809523809,4,0,451077864568
16027119,n10-rho20-eps20,zero-wait,10,0.2,0.02,0.2,20000,1000,3.34045,20.4121,4968,0.236571428571429,3240,0.154285714285714,453,0.0215714285714286,784,0,0,0,0,0,0,0,451077864568
16027119,n10-rho20-eps20,max-age-first,10,0.2,0.02,0.2,20000,1000,0.01372,0.11625,5183,0.246809523809524,4136,0.196952380952381,0,0,1047,0,0,0,0,0,0,0,451077864568
16027119,n10-rho20-eps20,round-robin,10,0.2,0.02,0.2,20000,1000,0.87845,6.6318,4604,0.219238095238095,3655,0.174047619047619,0,0,949,0,0,0,0,0,0,0,451077864568
16027119,n10-rho50-eps05,delta-public,10,0.5,0.05,0.05,20000,1000,10833.2,10841.5,78,0.00371428571428571,56,0.00266666666666667,9,0.000428571428571429,2,67,670,0,0.00319047619047619,0,0,0,451077864568
16027119,n10-rho50-eps05,delta-private-delayed,10,0.5,0.05,0.05,20000,1000,1916.350915,1947.21455,19994,0.952095238095238,3929,0.187095238095238,6285,0.299285714285714,225,104390,93974,10416,4.97095238095238,0.903095238095238,5,0,451077864568
16027119,n10-rho50-eps05,zero-wait,10,0.5,0.05,0.05,20000,1000,7.04868,32.8995,9585,0.456428571428571,5949,0.283285714285714,1553,0.0739523809523809,302,0,0,0,0,0,0,0,451077864568
16027119,n10-rho50-eps05,max-age-first,10,0.5,0.05,0.05,20000,1000,0.03355,0.2575,10803,0.514428571428571,10272,0.489142857142857,0,0,531,0,0,0,0,0,0,0,451077864568
16027119,n10-rho50-eps05,round-robin,10,0.5,0.05,0.05,20000,1000,0.96584,5.81885,8709,0.414714285714286,8266,0.393619047619048,0,0,443,0,0,0,0,0,0,0,451077864568
16027119,n10-rho50-eps20,delta-public,10,0.5,0.05,0.2,20000,1000,10865.5,10882.5,49,0.00233333333333333,36,0.00171428571428571,2,9.52380952380952e-05,9,47,470,0,0.00223809523809524,0,0,0,451077864568
16027119,n10-rho50-eps20,delta-private-delayed,10,0.5,0.05,0.2,20000,1000,9854.09777,9896.10965,1496,0.0712380952380952,322,0.0153333333333333,436,0.0207619047619048,78,8360,7512,848,0.398095238095238,0.989428571428571,5,0,451077864568
16027119,n10-rho50-eps20,zero-wait,10,0.5,0.05,0.2,20000,1000,9.928885,43.0363,10757,0.512238095238095,5349,0.254714285714286,1894,0.0901904761904762,1289,0,0,0,0,0,0,0,451077864568
16027119,n10-rho50-eps20,max-age-first,10,0.5,0.05,0.2,20000,1000,0.089425,0.60665,12483,0.594428571428571,9994,0.475904761904762,0,0,2489,0,0,0,0,0,0,0,451077864568
16027119,n10-rho50-eps20,round-robin,10,0.5,0.05,0.2,20000,1000,1.88838,10.90655,9620,0.458095238095238,7670,0.365238095238095,0,0,1950,0,0,0,0,0,0,0,451077864568
16027119,n20-rho20-eps05,delta-public,20,0.2,0.01,0.05,20000,1000,10281.9,10386.5,281,0.0133809523809524,146,0.00695238095238095,59,0.00280952380952381,8,213,4260,0,0.0101428571428571,0,0,0,891557758066
16027119,n20-rho20-eps05,delta-private-delayed,20,0.2,0.01,0.05,20000,1000,17.3517925,87.4762,28776,1.37028571428571,6862,0.326761904761905,8755,0.416904761904762,351,319360,287662,31698,15.207619047619,0.817,5,0,891557758066
16027119,n20-rho20-eps05,zero-wait,20,0.2,0.01,0.05,20000,1000,5.0405175,47.9803,4389,0.209,3400,0.161904761904762,400,0.019047619047619,160,0,0,0,0,0,0,0,891557758066
16027119,n20-rho20-eps05,max-age-first,20,0.2,0.01,0.05,20000,1000,0.0022025,0.039,4435,0.211190476190476,4240,0.201904761904762,0,0,195,0,0,0,0,0,0,0,891557758066
16027119,n20-rho20-eps05,round-robin,20,0.2,0.01,0.05,20000,1000,0.836315,10.5108,4033,0.192047619047619,3833,0.18252380952381,0,0,200,0,0,0,0,0,0,0,891557758066
16027119,n20-rho20-eps20,delta-public,20,0.2,0.01,0.2,20000,1000,10603.1,10715.5,167,0.00795238095238095,65,0.0030952380952381,31,0.00147619047619048,20,116,2320,0,0.00552380952380952,0,0,0,891557758066
16027119,n20-rho20-eps20,delta-private-delayed,20,0.2,0.01,0.2,20000,1000,10230.65,10361.5,982,0.0467619047619048,179,0.00852380952380952,277,0.0131904761904762,51,10140,9133,1007,0.482857142857143,0.992476190476191,5,0,891557758066
16027119,n20-rho20-eps20,zero-wait,20,0.2,0.01,0.2,20000,1000,7.45931,66.2353,5119,0.243761904761905,3269,0.155666666666667,536,0.0255238095238095,734,0,0,0,0,0,0,0,891557758066
16027119,n20-rho20-eps20,max-age-first,20,0.2,0.01,0.2,20000,1000,0.006935,0.11505,5209,0.248047619047619,4224,0.201142857142857,0,0,985,0,0,0,0,0,0,0,891557758066
16027119,n20-rho20-eps20,round-robin,20,0.2,0.01,0.2,20000,1000,1.654955,19.5181,4615,0.219761904761905,3699,0.176142857142857,0,0,916,0,0,0,0,0,0,0,891557758066
16027119,n20-rho50-eps05,delta-public,20,0.5,0.025,0.05,20000,1000,10703.95,10732.5,202,0.00961904761904762,98,0.00466666666666667,40,0.0019047619047619,8,146,2920,0,0.00695238095238095,0,0,0,891557758066
16027119,n20-rho50-eps05,delta-private-delayed,20,0.5,0.025,0.05,20000,1000,1674.3370875,1772.96675,21573,1.02728571428571,4069,0.193761904761905,6640,0.316190476190476,211,218400,196706,21694,10.4,0.930238095238095,5,0,891557758066
16027119,n20-rho50-eps05,zero-wait,20,0.5,0.025,0.05,20000,1000,14.961845,90.8077,9675,0.460714285714286,5766,0.274571428571429,1682,0.0800952380952381,290,0,0,0,0,0,0,0,891557758066
16027119,n20-rho50-eps05,max-age-first,20,0.5,0.025,0.05,20000,1000,0.020675,0.29945,10945,0.521190476190476,10434,0.496857142857143,0,0,511,0,0,0,0,0,0,0,891557758066
16027119,n20-rho50-eps05,round-robin,20,0.5,0.025,0.05,20000,1000,1.8930975,15.78515,8599,0.40947619047619,8180,0.38952380952381,0,0,419,0,0,0,0,0,0,0,891557758066
16027119,n20-rho50-eps20,delta-public,20,0.5,0.025,0.2,20000,1000,10785.45,10856.5,122,0.00580952380952381,52,0.00247619047619048,19,0.000904761904761905,20,91,1820,0,0.00433333333333333,0,0,0,891557758066
16027119,n20-rho50-eps20,delta-private-delayed,20,0.5,0.025,0.2,20000,1000,9659.92243,9773.0007,2040,0.0971428571428571,370,0.0176190476190476,614,0.0292380952380952,90,21480,19325,2155,1.02285714285714,0.990428571428571,5,0,891557758066
16027119,n20-rho50-eps20,zero-wait,20,0.5,0.025,0.2,20000,1000,21.2627,119.91455,10909,0.51947619047619,5195,0.247380952380952,2066,0.0983809523809524,1227,0,0,0,0,0,0,0,891557758066
16027119,n20-rho50-eps20,max-age-first,20,0.5,0.025,0.2,20000,1000,0.0612425,0.73735,12764,0.607809523809524,10266,0.488857142857143,0,0,2498,0,0,0,0,0,0,0,891557758066
16027119,n20-rho50-eps20,round-robin,20,0.5,0.025,0.2,20000,1000,3.59328,28.62425,9471,0.451,7584,0.361142857142857,0,0,1887,0,0,0,0,0,0,0,891557758066
16027120,n5-rho20-eps05,delta-public,5,0.2,0.04,0.05,20000,1000,10854.9,10872.5,48,0.00228571428571429,40,0.0019047619047619,3,0.000142857142857143,2,45,225,0,0.00214285714285714,0,0,0,231361016225
16027120,n5-rho20-eps05,delta-private-delayed,5,0.2,0.04,0.05,20000,1000,10283.3,10370.5,763,0.0363333333333333,223,0.0106190476190476,218,0.0103809523809524,14,2275,2031,244,0.108333333333333,0.984476190476191,5,0,231361016225
16027120,n5-rho20-eps05,zero-wait,5,0.2,0.04,0.05,20000,1000,1.1823,4.70055,4467,0.212714285714286,3550,0.169047619047619,342,0.0162857142857143,218,0,0,0,0,0,0,0,231361016225
16027120,n5-rho20-eps05,max-age-first,5,0.2,0.04,0.05,20000,1000,0.00777,0.03605,4553,0.216809523809524,4304,0.204952380952381,0,0,249,0,0,0,0,0,0,0,231361016225
16027120,n5-rho20-eps05,round-robin,5,0.2,0.04,0.05,20000,1000,0.21746,0.9813,4206,0.200285714285714,3990,0.19,0,0,216,0,0,0,0,0,0,0,231361016225
16027120,n5-rho20-eps20,delta-public,5,0.2,0.04,0.2,20000,1000,10884.1,10900.5,38,0.00180952380952381,30,0.00142857142857143,0,0,8,38,190,0,0.00180952380952381,0,0,0,231361016225
16027120,n5-rho20-eps20,delta-private-delayed,5,0.2,0.04,0.2,20000,1000,10888.5,10908.5,35,0.00166666666666667,28,0.00133333333333333,0,0,7,175,149,26,0.00833333333333333,0.997380952380952,3,0,231361016225
16027120,n5-rho20-eps20,zero-wait,5,0.2,0.04,0.2,20000,1000,1.78668,6.7017,5220,0.248571428571429,3386,0.161238095238095,460,0.0219047619047619,883,0,0,0,0,0,0,0,231361016225
