communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,relativeAdvantageO1,meaningfulO1Advantage,scenarioId,costModel
3.26647272727273,0.316515973485348,0.302582470372233,0.0139335031131158,-0.0460486131135588,0,S3,C0
3.3786,0.304922309413297,0.29614410835124,0.00877820106205673,-0.0296416535548477,0,S3,C0
3.49072727272728,0.293328645341245,0.292456572403542,0.000872072937703416,-0.0029818886631144,0,S3,C0
3.60285454545455,0.286786650850724,0.288769036455843,-0.00198238560511954,0.00686495210653472,0,S3,C0
3.71498181818182,0.283166789263774,0.285081500508145,-0.00191471124437015,0.00671636441143064,0,S3,C0
3.82710909090909,0.279546927676825,0.281393964560446,-0.00184703688362081,0.00656388237219654,0,S3,C0
3.93923636363637,0.275927066089876,0.277706428612748,-0.00177936252287147,0.00640735085521818,0,S3,C0
4.05136363636364,0.272307204502927,0.274018892665049,-0.00171168816212203,0.00624660637620462,0,S3,C0
4.16349090909091,0.268687342915978,0.270331356717351,-0.00164401380137258,0.00608147653063978,0,S3,C0
4.27561818181819,0.265067481329029,0.266643820769653,-0.0015763394406233,0.00591177937697293,0,S3,C0
4.38774545454546,0.26144761974208,0.262956284821954,-0.00150866507987385,0.00573732276790934,0,S3,C0
4.49987272727273,0.257827758155131,0.259268748874256,-0.00144099071912451,0.00555790362464158,0,S3,C0
4.612,0.254207896568182,0.255581212926557,-0.00137331635837507,0.0053733071482437,0,S3,C0
4.72412727272728,0.250588034981233,0.251893676978859,-0.00130564199762573,0.0051833059618059,0,S3,C0
4.83625454545455,0.246968173394284,0.24820614103116,-0.00123796763687631,0.00498765917609142,0,S3,C0
4.94838181818182,0.243348311807335,0.244518605083462,-0.00117029327612697,0.00478611137065629,0,S3,C0
5.0605090909091,0.239728450220386,0.241289558009854,-0.00156110778946836,0.00646985224866052,0,S3,C0
5.17263636363637,0.236108588633437,0.238451631703537,-0.00234304307010041,0.00982607270649118,0,S3,C0
5.28476363636364,0.232488727046488,0.23561370539722,-0.0031249783507325,0.0132631433534994,0,S3,C0
5.39689090909091,0.228868865459539,0.232775779090903,-0.00390691363136458,0.0167840212870208,0,S3,C0
5.50901818181819,0.22524900387259,0.229937852784586,-0.00468884891199664,0.0203918095920871,1,S3,C0
5.62114545454546,0.221629142285641,0.227099926478269,-0.0054707841926287,0.024089766463012,1,S3,C0
