seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16041046,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30445921942,30445921942,1386763,553901,177321397,NaN,NaN,NaN,NaN,NaN,1,1,6,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,792,1894,1789,7156,6795,361,0,1989,3,4775,4775,0,0,7,7,0,0,0,0,0.485735060867728,0.485735060867728,1,0,0
16041046,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30445921942,30445921942,1061943,590965,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,479,1998,1998,0,0,981,857,0,124,0,124,0.277366292322924,0.259162956493882,1,0,0
16041046,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30445921942,20726948032,1160338,1042620,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,155,3979,3979,0,0,311,309,0,2,0,2,0.464716776199143,0.464529112943174,1,0,0
16041046,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30445921942,30445921942,1062516,556609,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,9,9,0,0,0,0,0.486110387379667,0.486110387379667,1,0,0
16041046,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30445921942,30445921942,1062519,555065,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,15,4697,4697,0,0,31,31,0,0,0,0,0.481293697143116,0.481106033887147,1,0,0
16041046,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113167801309,113167801309,1759940,4137715,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,10295,0,0,18,14,0,4,0,4,0.537319208165026,0.374713510233454,1,0,0
16041046,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113167801309,113167801309,2415810,4137715,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,9767,528,0,18,14,0,4,0,4,0.537319208165026,0.374713510233454,1,0,0
16041046,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113167801309,113167801309,2084306,4123570,503982236,NaN,NaN,NaN,NaN,NaN,1,1,13,0.98475,0,0,0,0,NaN,NaN,NaN,0,1974,1777,5610,3751,33759,32047,1712,0,3939,8,10257,10257,0,0,18,14,0,4,0,4,0.534883553196009,0.373101175253963,1,0,0
16041046,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113167801309,113167801309,1749024,734778,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,631,2798,2798,0,0,1363,1199,0,164,0,129,0.167751447866116,0.149638408096523,1,0,0
16041046,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113167801309,74465382113,1857881,4496640,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,75,9497,9497,0,0,152,148,0,4,0,4,0.516667598427725,0.394816239977737,1,0,0
16041046,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113167801309,113167801309,1760359,4137676,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,8,10291,10291,0,0,18,14,0,4,0,4,0.537147683167208,0.374747815233017,1,0,0
16041046,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113167801309,113167801309,1760362,4140072,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,11,10235,10235,0,0,25,21,0,4,0,4,0.537147683167208,0.394198749985591,1,0,0
16041047,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30225013427,30225013427,1062397,556633,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,9,9,0,0,0,0,0.486423159472949,0.486423159472949,1,0,0
16041047,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30225013427,30225013427,1718267,556633,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4543,234,0,9,9,0,0,0,0,0.486423159472949,0.486423159472949,1,0,0
16041047,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30225013427,30225013427,1386763,554422,177385263,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,789,1898,1785,7140,6823,317,0,1990,4,4777,4777,0,0,9,9,0,0,0,0,0.485860169705041,0.485860169705041,1,0,0
16041047,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30225013427,30225013427,1061943,591187,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,500,1998,1998,0,0,1010,896,0,114,0,114,0.281307220698284,0.262916221613272,1,0,0
16041047,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30225013427,20573177133,1160338,1042792,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,165,3979,3979,0,0,331,331,0,0,0,0,0.466593408758838,0.466593408758838,1,0,0
16041047,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30225013427,30225013427,1062516,556631,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,11,11,0,0,0,0,0.486298050635636,0.486298050635636,1,0,0
16041047,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30225013427,30225013427,1062519,555183,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,16,4697,4697,0,0,30,26,0,4,0,4,0.481481360399086,0.480918370631177,1,0,0
16041047,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,112983858542,112983858542,1759940,4137752,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,10295,0,0,21,15,0,6,0,4,0.537422123163717,0.374816425232144,1,0,0
16041047,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,112983858542,112983858542,2415810,4137752,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,9801,494,0,21,15,0,6,0,4,0.537422123163717,0.374816425232144,1,0,0
16041047,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,112983858542,112983858542,2084306,4125931,504134199,NaN,NaN,NaN,NaN,NaN,1,1,13,0.98575,0,0,0,0,NaN,NaN,NaN,0,1980,1779,5643,3759,33831,32196,1635,0,3943,13,10266,10266,0,0,30,24,0,6,0,4,0.536084228180736,0.373787275245236,1,0,0
16041047,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,112983858542,112983858542,1749024,735651,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,643,2798,2798,0,0,1413,1228,0,185,0,140,0.168986427850407,0.150358813087359,1,0,0
16041047,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,112983858542,74380539775,1857881,4497310,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,91,9497,9497,0,0,185,177,0,8,0,6,0.518314238406779,0.3963599649581,1,0,0
16041047,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,112983858542,112983858542,1760359,4137713,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,9,10291,10291,0,0,21,15,0,6,0,4,0.537250598165899,0.374850730231708,1,0,0
16041047,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,112983858542,112983858542,1760362,4140372,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,17,10235,10235,0,0,36,28,0,8,0,6,0.537765173159353,0.394610409980355,1,0,0
16041048,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30430156212,30430156212,1062397,556611,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4777,0,0,6,6,0,0,0,0,0.48623549621698,0.48623549621698,1,0,0
16041048,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30430156212,30430156212,1718267,556611,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4510,267,0,6,6,0,0,0,0,0.48623549621698,0.48623549621698,1,0,0
16041048,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30430156212,30430156212,1386763,554428,177379230,NaN,NaN,NaN,NaN,NaN,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,997,794,1895,1791,7164,6832,332,0,1988,4,4773,4773,0,0,8,8,0,0,0,0,0.485860169705041,0.485860169705041,1,0,0
16041048,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30430156212,30430156212,1061943,590673,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,481,1998,1998,0,0,1003,893,0,110,0,110,0.277741618834863,0.261227252309547,1,0,0
16041048,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30430156212,20719343516,1160338,1042506,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,152,3979,3979,0,0,304,304,0,0,0,0,0.464153786431235,0.464153786431235,1,0,0
16041048,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30430156212,30430156212,1062516,556609,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,8,8,0,0,0,0,0.486110387379667,0.486110387379667,1,0,0
16041048,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30430156212,30430156212,1062519,555387,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,22,4697,4697,0,0,43,32,0,11,0,7,0.482607339934903,0.481856686911025,1,0,0
16041048,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113265707878,113265707878,1759940,4137522,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,10295,0,0,14,14,0,0,0,0,0.537216293166335,0.374816425232144,1,0,0
16041048,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113265707878,113265707878,2415810,4137522,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,9755,540,0,14,14,0,0,0,0,0.537216293166335,0.374816425232144,1,0,0
16041048,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113265707878,113265707878,2084306,4126948,504255190,NaN,NaN,NaN,NaN,NaN,1,1,11,0.988,0,0,0,0,NaN,NaN,NaN,0,1980,1784,5659,3764,33876,32245,1631,0,3952,8,10287,10287,0,0,17,17,0,0,0,0,0.536667413173317,0.374370460237817,1,0,0
16041048,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113265707878,113265707878,1749024,735138,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,646,2798,2798,0,0,1431,1257,0,174,0,124,0.169295172846479,0.151490878072959,1,0,0
16041048,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113265707878,74556560791,1857881,4496854,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,85,9497,9497,0,0,170,170,0,0,0,0,0.517696748414634,0.396051219962027,1,0,0
16041048,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113265707878,113265707878,1760359,4137520,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,8,10291,10291,0,0,16,16,0,0,0,0,0.537147683167208,0.374953645230399,1,0,0
16041048,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113265707878,113265707878,1760362,4139805,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,8,10235,10235,0,0,16,16,0,0,0,0,0.536838938171136,0.3940958349869,1,0,0
16041049,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30561427048,30561427048,1062397,556567,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4777,0,0,3,3,0,0,0,0,0.485860169705041,0.485860169705041,1,0,0
16041049,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30561427048,30561427048,1718267,556567,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4561,216,0,3,3,0,0,0,0,0.485860169705041,0.485860169705041,1,0,0
16041049,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30561427048,30561427048,1386763,554058,177262754,NaN,NaN,NaN,NaN,NaN,1,1,9,0.992,0,0,0,0,NaN,NaN,NaN,0,994,789,1880,1783,7132,6752,380,0,1984,2,4764,4764,0,0,3,3,0,0,0,0,0.484233754819972,0.484046091564002,1,0,0
16041049,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30561427048,30561427048,1061943,589949,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,459,1998,1998,0,0,952,852,0,100,0,100,0.273613027203534,0.258599966725974,1,0,0
16041049,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30561427048,20777896095,1160338,1042836,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,167,3979,3979,0,0,335,335,0,0,0,0,0.466968735270777,0.466968735270777,1,0,0
16041049,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30561427048,30561427048,1062516,556543,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,1,4773,4773,0,0,3,3,0,0,0,0,0.485547397611758,0.485547397611758,1,0,0
16041049,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30561427048,30561427048,1062519,555185,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,15,4697,4697,0,0,29,23,0,6,0,5,0.481293697143116,0.480730707375208,1,0,0
16041049,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113374563921,113374563921,1759940,4137596,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,10295,0,0,22,22,0,0,0,0,0.537422123163717,0.375022255229526,1,0,0
16041049,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113374563921,113374563921,2415810,4137596,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,9800,495,0,22,22,0,0,0,0,0.537422123163717,0.375022255229526,1,0,0
16041049,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113374563921,113374563921,2084306,4125237,504239453,NaN,NaN,NaN,NaN,NaN,1,1,11,0.988,0,0,0,0,NaN,NaN,NaN,0,1981,1783,5639,3764,33876,32183,1693,0,3952,9,10288,10288,0,0,22,22,0,0,0,0,0.536770328172008,0.374576290235199,1,0,0
16041049,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113374563921,113374563921,1749024,736463,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,666,2798,2798,0,0,1471,1278,0,193,0,139,0.171353472820297,0.151490878072959,1,0,0
16041049,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113374563921,74507878671,1857881,4496784,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,81,9497,9497,0,0,166,164,0,2,0,2,0.517285088419871,0.395536644968573,1,0,0
16041049,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113374563921,113374563921,1760359,4137557,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,9,10291,10291,0,0,22,22,0,0,0,0,0.537250598165899,0.37505656022909,1,0,0
16041049,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113374563921,113374563921,1760362,4140290,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,19,10235,10235,0,0,43,39,0,4,0,2,0.537971003156735,0.394919154976427,1,0,0
16041050,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30320957805,30320957805,1062397,556567,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4777,0,0,2,2,0,0,0,0,0.485860169705041,0.485860169705041,1,0,0
16041050,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30320957805,30320957805,1718267,556567,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4542,235,0,2,2,0,0,0,0,0.485860169705041,0.485860169705041,1,0,0
16041050,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30320957805,30320957805,1386763,554300,177372892,NaN,NaN,NaN,NaN,NaN,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,996,791,1887,1787,7148,6792,356,0,1988,1,4772,4772,0,0,2,2,0,0,0,0,0.485046962262506,0.485046962262506,1,0,0
16041050,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30320957805,30320957805,1061943,590163,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,460,1998,1998,0,0,961,853,0,108,0,108,0.273800690459503,0.258224640214035,1,0,0
16041050,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30320957805,20722416153,1160338,1042374,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,146,3979,3979,0,0,292,292,0,0,0,0,0.463027806895418,0.463027806895418,1,0,0
16041050,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30320957805,30320957805,1062516,556543,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,1,4773,4773,0,0,2,2,0,0,0,0,0.485547397611758,0.485547397611758,1,0,0
16041050,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30320957805,30320957805,1062519,555087,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,16,4697,4697,0,0,32,32,0,0,0,0,0.481481360399086,0.481293697143116,1,0,0
16041050,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113510490742,113510490742,1759940,4137781,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,10295,0,0,32,32,0,0,0,0,0.537936698157172,0.37543391522429,1,0,0
16041050,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113510490742,113510490742,2415810,4137781,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,9817,478,0,32,31,1,0,0,0,0.537936698157172,0.37543391522429,1,0,0
16041050,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113510490742,113510490742,2084306,4123651,503999978,NaN,NaN,NaN,NaN,NaN,1,1,12,0.9845,0,0,0,0,NaN,NaN,NaN,0,1975,1780,5566,3755,33795,32087,1708,0,3938,16,10255,10255,0,0,36,36,0,0,0,0,0.5357411781851,0.374164630240436,1,0,0
16041050,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113510490742,113510490742,1749024,732878,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,606,2798,2798,0,0,1331,1189,0,142,0,104,0.165178572898845,0.147580108122706,1,0,0
16041050,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113510490742,74615799102,1857881,4497002,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,89,9497,9497,0,0,182,182,0,0,0,0,0.518108408409397,0.396257049959409,1,0,0
16041050,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113510490742,113510490742,1760359,4137779,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,15,10291,10291,0,0,34,34,0,0,0,0,0.537868088158044,0.375571135222544,1,0,0
16041050,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113510490742,113510490742,1760362,4140327,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,20,10235,10235,0,0,46,42,0,4,0,2,0.538073918155426,0.395124984973809,1,0,0
16041051,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30223035964,30223035964,1062397,556655,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4777,0,0,12,12,0,0,0,0,0.486610822728919,0.486610822728919,1,0,0
