seed,scenario,residualLoss,pAccess,method,thetaTagged,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,MAX_QUEUE,MAX_HISTORY,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_ONEWAY_DELAY,P95_ONEWAY_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT
12012001,Clean,0,1,State-event,0,0.173048996223454,0.361338864042723,1,0.330854816824966,1.36,1.8,10,9.66914518317503,298,542,176,0,0,1177,394,783,366,0.675276752767528,0,0,244,1,32,0.0289166666666667,0.0451666666666667,0.542,0,0.1084,14.6666666666667,32.8333333333333,0,0.000675276752767647,0.00200000000000067,0.00100000000000001,0.00100000000000122,NaN,NaN,0.980563469452358,0.2471978,0,188682226496
12012001,Clean,0,1,Causal-Broadcast,0,0.347085049293397,0.17121851107708,1,0.591252826775215,1.38,1.56,3.25781094527363,2.66655811849842,1102,2976,165,155,34,6627,363,6264,2951,0.942510380070265,0,0,1874,1,32,0.104249999999998,0.260916666666649,2.97599999999978,0.155,0.626199999999957,13.75,30.25,2.83333333333333,0.00089779623123613,0.00200000000000067,0.00100000000000007,0.00100000000000122,0.0197647058823531,0.0220000000000002,0.94679186228482,0.4273093,0,188682226496
12012001,Moderate,0.1,0.1,Periodic-P10,0.06561,0.0523942279662846,0.531325273625323,0,0.0758932609678877,0.16,0.200000000000001,10,9.92410673903211,600,721,593,0,0,1579,1187,392,126,0.174757281553398,0,0,121,1,32,0.0547499999999994,0.0600833333333334,0.721000000000001,0,0.1442,49.4166666666667,98.9166666666667,0,0.0110957004160888,0.0320000000000009,0.0129300758213985,0.0350000000000001,NaN,NaN,0.999926068102652,0.2636492,0,188682226496
12012001,Moderate,0.1,0.1,State-event,0.06561,0.10572210361583,0.466588025077782,0,0.155802804161013,0.280000000000001,0.540000000000001,10,9.84419719583898,304,307,302,0,0,674,610,64,4,0.0130293159609121,0,0,4,1,32,0.0254166666666663,0.0255833333333334,0.307,0,0.0614,25.1666666666667,50.8333333333333,0,0.0091856677524431,0.0280000000000005,0.0101770491803279,0.0290000000000004,NaN,NaN,0.998292469352014,0.2329993,0,188682226496
12012001,Moderate,0.1,0.1,Causal-Broadcast,0.06561,0.0554015335918781,0.530523229815134,0,0.0791497060153774,0.16,0.219999999999999,0.119746720940751,0.0405970149253732,623,685,615,606,1022,1514,1232,282,120,0.0929512006196747,0,4,67,2,32,0.10258333333333,0.107583333333333,0.685,0.606,0.2582,51.25,102.666666666667,85.1666666666667,0.0100100697134005,0.0300000000000007,0.011674512987013,0.0329999999999999,0.0351956947162427,0.0649999999999995,0.998495228289708,0.4066352,0,188682226496
12012001,Moderate,0.1,0.2,Periodic-P10,0.08192,0.053114062380035,0.532366706876546,0,0.0791044776119402,0.199999999999999,0.280000000000001,10,9.92089552238806,600,915,578,0,0,2005,1146,859,330,0.360655737704918,0,0,315,1,32,0.0615833333333331,0.0762500000000001,0.915000000000001,0,0.183,48.1666666666667,95.5,0,0.00532349726775966,0.016,0.00780279232111694,0.0190000000000001,NaN,NaN,0.99986232903361,0.2754156,0,188682226496
12012001,Moderate,0.1,0.2,State-event,0.08192,0.110500924472958,0.450917572756775,0,0.177232021709634,0.46,0.659999999999999,10,9.82276797829037,302,316,298,0,0,691,587,104,14,0.0443037974683544,0,0,14,1,32,0.02575,0.0263333333333334,0.316,0,0.0632,24.8333333333333,48.9166666666667,0,0.00425949367088616,0.0140000000000005,0.00544974446337308,0.0150000000000015,NaN,NaN,0.998807783151502,0.2318402,0,188682226496
12012001,Moderate,0.1,0.2,Causal-Broadcast,0.08192,0.0522276193121486,0.534197746797492,0,0.0750610583446403,0.140000000000001,0.200000000000001,0.109570330167345,0.0345092718227046,617,722,609,638,978,1598,1224,374,193,0.141911764705882,0,0,105,2,32,0.10508333333333,0.113333333333333,0.722000000000001,0.638,0.272,50.75,102,81.5,0.00434044117647064,0.014,0.00573447712418302,0.01585,0.0256278118609408,0.0410000000000004,0.997005336093227,0.3942001,0,188682226496
12012001,Moderate,0.1,0.4,Periodic-P10,0.05184,0.0854350930246664,0.488221002511931,0,0.124785165083673,0.32,0.578,10,9.87521483491633,600,1408,414,0,0,3103,839,2264,993,0.705255681818182,0,0,808,1,32,0.0680833333333334,0.11733333333333,1.40799999999996,0,0.281599999999991,34.5,69.9166666666667,0,0.00305113636363647,0.0080000000000009,0.00602741358760431,0.0119999999999999,NaN,NaN,0.996836105618239,0.2987904,0,188682226496
12012001,Moderate,0.1,0.4,State-event,0.05184,0.105108416397813,0.455228202005535,0,0.169868837630032,0.42,0.66,10,9.83013116236996,303,370,292,0,0,806,591,215,75,0.202702702702703,0,0,67,1,32,0.0275833333333334,0.0308333333333334,0.37,0,0.0740000000000001,24.3333333333333,49.25,0,0.00195945945945956,0.0060000000000012,0.00309644670050763,0.0079999999999999,NaN,NaN,0.999109444574643,0.2314488,0,188682226496
