stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,factorMacAloha,factorAdaptive,coreFlag,channelRegime,contextModifier,basePAccess
holdout,16023032,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP17 operating envelope,aloha-piggyback,4,0,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0988764103492117,0.465774676188878,0,0,9.9993244408649,13.5217105651904,0,1.03652111149852,0.152426755113322,0.539999999999999,0.6584,0.82,0.330735212824765,0.178308457711443,1015,2448,429,0,318,4537,746,3791,1395,318,1077,0,0,0,2004,0.818627450980392,0,33,1466,5,1,32,32,0,0,0,0,0,1395,8,0.507083333333357,0,0,0,0.313876615470732,0.446009394338117,0,0,0,0,0,0.815999999999947,9.79199999999937,0,0.35712,0,0,1.95839999999987,35.75,62.1666666666667,26.5,0.0102663398692812,0.0256500000000001,0.0507169811320756,0.111149999999999,0.987370905871939,5028,0,0.106404136833731,0,0.0992567905349108,0.105735710714881,2.3575371,0,667057251809,21211462771,105363559,0,106839446,piggyback,1,0,0,moderate,hidden-terminal,0.2
holdout,16023033,n5-moderate-bg0,N5 Moderate bg0,EXP17 operating envelope,csma-adaptive,1,0,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0552280083984379,0.530722304664455,0,0,9.60414399434925,12.4269723049224,0,1.03666742346146,0.0736318407960198,0.16,0.220000000000001,0.319999999999999,0.138164731896075,0.0645328911000553,698,825,671,64,740,1508,1153,355,947,740,207,0,0,0,139,0.156355455568054,0,1,128,0,2,32,32,0,0,0,0,64,814,3,0.262166666666645,64,0,0,0.23603623879136,0.287787939803578,0,0,0,0,0,0.2855,3.3,0.126,0.208384000000002,0,0,0.6852,55.9166666666667,96.0833333333333,61.6666666666667,0.00692013498312718,0.0209999999999999,0.0450297297297298,0.104,0.989899633933185,1811,133,0.0949751518498067,0.0827067669172932,0.105839026828862,0.0985335777370438,2.1707699,0,667523823813,21206868141,105363559,0,136462670,adaptive,0,1,1,moderate,nominal,0.2
holdout,16023033,n5-moderate-bg0,N5 Moderate bg0,EXP17 operating envelope,csma-piggyback,2,0,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0532616025942475,0.532728665393182,0,0,9.60414399434925,12.4269723049224,0,1.03664918014687,0.0711000552791597,0.16,0.200000000000001,0.26,0.143173023770039,0.072072968490879,717,833,683,0,714,1522,1171,351,926,714,212,0,0,0,125,0.150060024009604,0,5,121,0,1,32,32,0,0,0,0,0,926,3,0.256333333333313,0,0,0,0.221151900261711,0.264490883882443,0,0,0,0,0,0.277666666666667,3.332,0,0.237056000000002,0,0,0.666400000000001,56.9166666666667,97.5833333333333,59.5,0.00703361344537823,0.02,0.0467128851540617,0.104,0.989382708194148,1875,0,0.109333333333333,0,0.105839026828862,0.0985335777370438,2.057157,0,667523823813,21206868141,105363559,0,106815279,piggyback,0,0,1,moderate,nominal,0.2
holdout,16023033,n5-moderate-bg0,N5 Moderate bg0,EXP17 operating envelope,aloha-adaptive,3,0,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0753513987676575,0.502944900979142,0,0,9.61073395840429,13.1679317300161,0,1.03631349585766,0.111376451077943,0.279999999999999,0.42,0.56,0.185118850193477,0.0737423991155335,975,2307,418,282,381,4208,738,3468,1117,381,736,1,2,0,1971,0.761297798377752,0,26,1359,7,2,32,32,0,0,0,0,282,752,11,0.508333333333358,282,10,0,0.379762282210897,0.523552601885316,0,0,0,0,0,0.799166666666619,9.22799999999943,0.362,0.192512000000002,0,0,1.91799999999989,34.8333333333333,61.5,31.75,0.00923831595210511,0.024,0.0336115485564305,0.0540000000000003,0.972255300205887,4518,365,0.101372288623285,0.115068493150685,0.105839026828862,0.0985335777370438,2.5390353,0,667523823813,21206868141,105363559,0,136465550,adaptive,1,1,1,moderate,nominal,0.2
holdout,16023033,n5-moderate-bg0,N5 Moderate bg0,EXP17 operating envelope,aloha-piggyback,4,0,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0708158152319612,0.50572275528729,0,0,9.61073395840429,13.1679317300161,0,1.03659871044106,0.10016583747927,0.26,0.4184,0.540000000000001,0.217490326147042,0.117324488667772,1025,2345,469,0,357,4277,829,3447,1459,357,1101,1,1,1,1857,0.791897654584222,0,46,1368,8,1,32,32,0,0,0,0,0,1459,19,0.489500000000019,0,0,0,0.382459495887527,0.495775025198918,0,0,0,0,0,0.781666666666618,9.37999999999941,0,0.373504000000002,0,0,1.87599999999988,39.0833333333333,69.0833333333333,29.75,0.0100191897654585,0.0250000000000001,0.0489551820728292,0.1052,0.966288136710084,4846,0,0.100701609574907,0,0.105839026828862,0.0985335777370438,2.3827233,0,667523823813,21206868141,105363559,0,106818265,piggyback,1,0,1,moderate,nominal,0.2
holdout,16023033,n5-moderate-bg30,N5 Moderate bg0.30,EXP17 operating envelope,csma-adaptive,1,0.3,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0843752410504395,0.490949228171169,0,0,9.58285428182762,12.5573770373048,0,1.03653228578054,0.1285682697623,0.32,0.479999999999999,0.68,0.303095632946379,0.17452736318408,1064,2141,471,8,349,3893,813,3080,1604,349,1255,0,0,0,1649,0.767333643555142,0,212,1290,19,2,32,32,0,0,0,0,8,1586,191,0.751583333333354,8,4,0,0.715646193044871,0.786843383041985,0,0,0,0,0,0.714916666666625,8.5639999999995,0.015,0.406015999999999,3.61699999999965,1394,1.7157999999999,39.25,67.75,29.0833333333333,0.0170093066542579,0.0440000000000005,0.0588309455587393,0.1216,0.990781804783279,4437,18,0.105251295920667,0.111111111111111,0.105839026828862,0.0985335777370438,2.5854761,0,667523823813,21206868141,105363559,0,136679897,adaptive,0,1,1,moderate,nominal,0.2
holdout,16023033,n5-moderate-bg30,N5 Moderate bg0.30,EXP17 operating envelope,csma-piggyback,2,0.3,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0806164394346359,0.496201453275491,0,0,9.58285428182762,12.5573770373048,0,1.03653258407496,0.123051409618574,0.299999999999999,0.44,0.58,0.302819237147595,0.179767827529022,1071,2141,477,0,341,3919,825,3094,1613,341,1272,0,0,0,1643,0.767398411957029,0,211,1281,20,1,32,32,0,0,0,0,0,1613,198,0.752250000000021,0,0,0,0.711937345971519,0.777885834223382,0,0,0,0,0,0.713666666666625,8.5639999999995,0,0.412928,3.61699999999965,1388,1.7127999999999,39.75,68.75,28.4166666666667,0.0176258757589912,0.0450000000000017,0.0562639296187685,0.117000000000001,0.993858518793544,4468,0,0.10810205908684,0,0.105839026828862,0.0985335777370438,2.5617365,0,667523823813,21206868141,105363559,0,107032506,piggyback,0,0,1,moderate,nominal,0.2
holdout,16023033,n5-moderate-bg30,N5 Moderate bg0.30,EXP17 operating envelope,aloha-adaptive,3,0.3,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.216564515485161,0.309247201590522,1,0,9.61073395840429,13.4462264023671,0,1.03627378501342,0.389972360420122,1.12,1.6384,2,1.89348811498065,1.50351575456053,1155,3269,134,45,34,5939,235,5704,557,34,523,0,0,0,3162,0.954133977066989,0,50,2164,7,2,32,32,0,0,0,0,45,506,11,0.764250000000015,45,16,0,0.736446498425568,0.78742349653639,0,0,0,0,0,1.09391666666658,13.075999999999,0.051,0.129536000000001,3.61699999999965,2508,2.6253999999998,11.1666666666667,19.5833333333333,2.83333333333333,0.0114565479782741,0.0279999999999997,0.0460882352941178,0.06645,0.952067868504772,6156,51,0.102664067576348,0.117647058823529,0.105839026828862,0.0985335777370438,2.756789,0,667523823813,21206868141,105363559,0,136682777,adaptive,1,1,1,moderate,nominal,0.2
holdout,16023033,n5-moderate-bg30,N5 Moderate bg0.30,EXP17 operating envelope,aloha-piggyback,4,0.3,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.233042287329079,0.297770826140904,1,0,9.61073395840429,13.4462264023671,0,1.03621320709186,0.370624654505252,1,1.34,1.48,2.07146489773355,1.7008402432283,1142,3221,141,0,39,5874,236,5637,631,39,590,1,1,2,3076,0.954982924557591,0,51,2131,7,1,32,32,0,0,0,0,0,631,12,0.757166666666686,0,0,0,0.730014747906892,0.80574741420397,0,0,0,0,0,1.07366666666659,12.883999999999,0,0.161536000000002,3.61699999999965,2465,2.57679999999981,11.75,19.6666666666667,3.25,0.0112899720583671,0.0269999999999997,0.053820512820513,0.1171,0.977673961150725,6060,0,0.102970297029703,0,0.105839026828862,0.0985335777370438,2.407425,0,667523823813,21206868141,105363559,0,107035492,piggyback,1,0,1,moderate,nominal,0.2
holdout,16023033,n5-stressed-bg0,N5 Stressed bg0,EXP17 operating envelope,csma-adaptive,1,0,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0600296388898407,0.523546208261324,0,0,9.62089881971844,12.2640934794073,0,1.03661142784638,0.0850525152017688,0.219999999999999,0.32,0.48,0.200685461580984,0.115632946379215,881,1035,735,38,568,1931,1136,795,1008,568,440,0,0,0,178,0.165890027958993,0,13,167,0,2,32,32,0,0,0,0,38,928,13,0.321666666666639,38,0,0,0.278961917290128,0.32664242622966,0,0,0,0,0,0.351166666666666,4.13999999999999,0.0740000000000001,0.237568000000003,0,0,0.842799999999997,61.25,94.6666666666667,47.3333333333333,0.00705778191985095,0.02,0.0444542253521128,0.1046,0.950222065872213,2256,80,0.313829787234043,0.2625,0.307142142976171,0.295174137643726,2.2143302,0,667523823813,21799018240,110997405,0,134736422,adaptive,0,1,1,stressed,nominal,0.2
holdout,16023033,n5-stressed-bg0,N5 Stressed bg0,EXP17 operating envelope,csma-piggyback,2,0,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0622000116541674,0.519224315291007,0,0,9.62089881971844,12.2640934794073,0,1.03660880604586,0.0886677722498617,0.220000000000001,0.300000000000001,0.4,0.191686014372581,0.10301824212272,893,1069,733,0,563,1988,1132,856,1010,563,447,0,0,0,200,0.187090739008419,0,13,189,0,1,32,32,0,0,0,0,0,1010,13,0.321666666666639,0,0,0,0.273230970001518,0.3425319452041,0,0,0,0,0,0.356333333333331,4.27599999999997,0,0.258560000000003,0,0,0.855199999999995,61.0833333333333,94.3333333333333,46.9166666666667,0.0077352666043032,0.024,0.0462486678507994,0.104,0.952547180682735,2346,0,0.313725490196078,0,0.307142142976171,0.295174137643726,2.1275948,0,667523823813,21799018240,110997405,0,105089031,piggyback,0,0,1,stressed,nominal,0.2
holdout,16023033,n5-stressed-bg0,N5 Stressed bg0,EXP17 operating envelope,aloha-adaptive,3,0,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.104322131065991,0.465986065067261,0,0,9.61073395840429,13.5217105651904,0,1.03649899206794,0.175710337202874,0.491999999999998,0.72,0.859999999999999,0.347871752349364,0.17216141514649,1057,2530,385,239,258,4684,600,4084,923,258,665,0,0,0,2173,0.784759841097869,0,56,1529,12,2,32,32,0,0,0,0,240,631,9,0.542500000000034,240,24,0,0.460231575067688,0.558360689695487,0,0,0,0,0,0.867499999999944,10.1199999999993,0.29,0.161536000000002,0,0,2.08199999999987,32.0833333333333,50,21.5,0.00959949440231137,0.0240000000000009,0.036232558139535,0.0581500000000014,0.968316184876694,4932,292,0.298053527980535,0.284246575342466,0.307142142976171,0.295174137643726,2.5963774,0,667523823813,21799018240,110997405,0,134739302,adaptive,1,1,1,stressed,nominal,0.2
holdout,16023033,n5-stressed-bg0,N5 Stressed bg0,EXP17 operating envelope,aloha-piggyback,4,0,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0963229808252124,0.474884485175133,0,0,9.61073395840429,13.5217105651904,0,1.03648929032368,0.151829740187949,0.42,0.638400000000002,0.780000000000001,0.379049198452183,0.227219458264235,1089,2558,415,0,232,4686,634,4052,1229,232,997,0,0,0,2071,0.809616888193902,0,56,1525,12,1,32,32,0,0,0,0,0,1229,9,0.527166666666696,0,0,0,0.428806502860979,0.522848993302841,0,0,0,0,0,0.85266666666661,10.2319999999993,0,0.314624,0,0,2.04639999999986,34.5833333333333,52.8333333333333,19.3333333333333,0.00988350273651301,0.0250000000000004,0.048219827586207,0.112,0.949342667364882,5142,0,0.294049008168028,0,0.307142142976171,0.295174137643726,2.4232834,0,667523823813,21799018240,110997405,0,105092017,piggyback,1,0,1,stressed,nominal,0.2
holdout,16023033,n5-stressed-bg30,N5 Stressed bg0.30,EXP17 operating envelope,csma-adaptive,1,0.3,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.105913301486693,0.436661182902283,0,0,9.58091877879688,12.5702819025727,0,1.03641100769619,0.164201216141515,0.459999999999999,0.719999999999999,0.9,0.616561636263129,0.452360420121615,1132,2307,441,1,219,4229,683,3546,1421,219,1202,0,0,0,1790,0.775563258232236,0,235,1412,18,1,32,32,0,0,0,0,1,1419,197,0.77683333333334,1,6,0,0.754926913795154,0.803594676911312,0,0,0,0,0,0.769166666666619,9.22799999999943,0.002,0.363263999999999,3.61699999999965,1518,1.84599999999989,36.75,56.9166666666667,18.25,0.0185489601386483,0.0469999999999994,0.0611187214611873,0.1173,0.966341208914064,4741,2,0.306475427125079,0,0.307142142976171,0.295174137643726,2.6026132,0,667523823813,21799018240,110997405,0,134953649,adaptive,0,1,1,stressed,nominal,0.2
holdout,16023033,n5-stressed-bg30,N5 Stressed bg0.30,EXP17 operating envelope,csma-piggyback,2,0.3,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.111335399972453,0.45626287549189,0,0,9.58091877879688,12.5702819025727,0,1.03641804944275,0.169519071310116,0.44,0.578400000000002,0.68,0.523957987838585,0.354438916528469,1121,2294,432,0,226,4248,656,3592,1361,226,1135,0,0,0,1787,0.77898866608544,0,234,1407,19,1,32,32,0,0,0,0,0,1361,196,0.77150000000001,0,0,0,0.737993274346869,0.802552915031323,0,0,0,0,0,0.764666666666619,9.17599999999943,0,0.348415999999999,3.61699999999965,1504,1.83519999999989,36,54.6666666666667,18.8333333333333,0.018343068875327,0.0463500000000006,0.0668938053097346,0.14275,0.982800568750329,4720,0,0.307415254237288,0,0.307142142976171,0.295174137643726,2.5502578,0,667523823813,21799018240,110997405,0,105306258,piggyback,0,0,1,stressed,nominal,0.2
holdout,16023033,n5-stressed-bg30,N5 Stressed bg0.30,EXP17 operating envelope,aloha-adaptive,3,0.3,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.300322394122858,0.154734515590016,1,0,9.61073395840429,13.972200041265,0,1.03653171880366,0.539391929242675,1.5,1.9984,2.36,3.13823106688778,2.5988391376451,1196,3370,120,43,25,6074,190,5883,416,25,390,1,1,1,3251,0.952534427190155,0,57,2233,8,2,32,32,0,0,0,0,43,372,5,0.783583333333338,43,35,0,0.754197993545398,0.844029286536868,0,0,0,0,0,1.12699999999991,13.479999999999,0.044,0.0952320000000006,3.61699999999965,2585,2.70479999999979,10,15.8333333333333,2.08333333333333,0.0113006152944625,0.027000000000001,0.04216,0.0772000000000011,0.916613621896881,6210,44,0.303542673107891,0.409090909090909,0.307142142976171,0.295174137643726,2.7496931,0,667523823813,21799018240,110997405,0,134956529,adaptive,1,1,1,stressed,nominal,0.2
holdout,16023033,n5-stressed-bg30,N5 Stressed bg0.30,EXP17 operating envelope,aloha-piggyback,4,0.3,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.378954993677832,0.163732176909904,1,0,9.61073395840429,13.972200041265,0,1.03652587263629,0.756108347153124,2.452,2.88,3.16,4.69496959646213,3.93886124930902,1172,3315,109,0,15,6012,166,5846,439,15,424,0,0,0,3186,0.961085972850679,0,58,2201,8,1,32,32,0,0,0,0,0,439,6,0.768416666666679,0,0,0,0.715212257741022,0.82003521829801,0,0,0,0,0,1.10499999999992,13.259999999999,0,0.112384000000001,3.61699999999965,2548,2.6519999999998,9.08333333333333,13.8333333333333,1.25,0.0113131221719458,0.0270000000000004,0.0393999999999999,0.0661999999999998,0.960857258390619,6153,0,0.305216967333008,0,0.307142142976171,0.295174137643726,2.4480268,0,667523823813,21799018240,110997405,0,105309244,piggyback,1,0,1,stressed,nominal,0.2
holdout,16023033,n10-moderate-bg0,N10 Moderate bg0,EXP17 operating envelope,csma-adaptive,1,0,mac-aware-broadcast,CSMA adaptive,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0914295921883161,0.509743934186031,0,0,NaN,NaN,NaN,NaN,0.0826818289504855,0.18,0.24,0.359999999999999,0.151788675669273,0.0691068467187872,1539,1946,1336,85,1689,4142,2704,1438,2584,1689,895,0,0,0,599,0.294928606597735,0,130,537,7,2,32,32,0,0,0,0,85,2392,193,0.561250000000038,85,0,0,0.513846302698702,0.619170772453132,0,0,0,0,0,0.662499999999966,7.78399999999959,0.166,0.612351999999998,0,0,1.58999999999992,111.333333333333,225.333333333333,140.75,0.0185002461841458,0.052,0.058069271758437,0.1176,0.992733987407951,4823,192,0.0883267675720506,0.0520833333333333,0.100411598066989,0.0994309281786369,3.1087221,0,2586653332682,84933766244,410907084,0,145250094,adaptive,0,1,1,moderate,nominal,0.1
holdout,16023033,n10-moderate-bg0,N10 Moderate bg0,EXP17 operating envelope,csma-piggyback,2,0,causal-broadcast,CSMA piggyback-only,piggyback,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.087723687244379,0.513484880625882,0,0,NaN,NaN,NaN,NaN,0.0803269367448471,0.16,0.239999999999998,0.359999999999999,0.14862828713575,0.0683013503909028,1533,1818,1333,0,1698,3901,2716,1185,2434,1698,736,0,0,0,448,0.246424642464246,0,131,419,10,1,32,32,0,0,0,0,0,2434,173,0.529000000000029,0,0,0,0.487505474714391,0.562574816168834,0,0,0,0,0,0.60599999999997,7.27199999999964,0,0.623103999999998,0,0,1.45439999999993,111.083333333333,226.333333333333,141.5,0.0171281628162817,0.049,0.057183745583039,0.111150000000001,0.986212695575919,4540,0,0.0889867841409692,0,0.100411598066989,0.0994309281786369,2.7852185,0,2586653332682,84933766244,410907084,0,115602703,piggyback,0,0,1,moderate,nominal,0.1
holdout,16023033,n10-moderate-bg0,N10 Moderate bg0,EXP17 operating envelope,aloha-adaptive,3,0,mac-aware-broadcast,ALOHA adaptive,adaptive,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.456169983351673,0.241204912957189,1,0,NaN,NaN,NaN,NaN,0.541307746979389,1.46,3.056,3.9,4.154513148543,3.6132054015636,1947,5198,245,9,69,11131,491,10634,1274,69,1205,3,6,0,4950,0.950643364701364,0,222,3473,28,1,32,32,0,0,0,0,9,1263,71,0.833333333333309,9,180,0,0.839886546790359,0.891697308983887,0,0,0,0,0,1.73358333333336,20.7920000000003,0.011,0.323328,0,0,4.16060000000006,20.4166666666667,40.9166666666667,5.75,0.0191271365469561,0.0469999999999997,0.0582318840579712,0.1146,0.97872166965596,11480,11,0.0912020905923345,0,0.100411598066989,0.0994309281786369,3.4852503,0,2586653332682,84933766244,410907084,0,145252974,adaptive,1,1,1,moderate,nominal,0.1
holdout,16023033,n10-moderate-bg0,N10 Moderate bg0,EXP17 operating envelope,aloha-piggyback,4,0,causal-broadcast,ALOHA piggyback-only,piggyback,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.424140748133043,0.232255512785115,1,0,NaN,NaN,NaN,NaN,0.405202558635395,1.16,1.736,2.3,3.39720445392087,2.99200189528548,1991,5355,232,0,68,11406,476,10926,1299,68,1228,2,4,3,5117,0.955555555555556,0,241,3609,22,1,32,32,0,0,0,0,0,1299,97,0.851749999999965,0,0,0,0.841304541239527,0.904071940919137,0,0,0,0,0,1.78500000000004,21.4200000000005,0,0.332544000000001,0,0,4.2840000000001,19.3333333333333,39.6666666666667,5.66666666666667,0.0186900093370683,0.0449999999999999,0.0625000000000001,0.13965,0.955681818181818,11813,0,0.0906628290865995,0,0.100411598066989,0.0994309281786369,3.3938719,0,2586653332682,84933766244,410907084,0,115605689,piggyback,1,0,1,moderate,nominal,0.1
holdout,16023033,n10-moderate-bg30,N10 Moderate bg0.30,EXP17 operating envelope,csma-adaptive,1,0.3,mac-aware-broadcast,CSMA adaptive,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.278462554404474,0.328768086545151,1,0,NaN,NaN,NaN,NaN,0.264747690120825,0.74,1.036,1.26,0.610049751243781,0.345302061122957,2130,3169,461,1,360,6779,943,5836,2635,360,2275,0,0,0,2692,0.849211356466877,0,1231,2277,79,2,32,32,0,0,0,0,1,2634,1297,0.867833333333289,1,4,0,0.866453160007722,0.892661916359348,0,0,0,0,0,1.05641666666659,12.675999999999,0.001,0.674303999999998,3.62199999999965,2084,2.53539999999981,38.4166666666667,78.5833333333333,30,0.026145425867508,0.0560000000000009,0.111875,0.2515,0.971346953699895,7479,1,0.0926594464500602,0,0.100411598066989,0.0994309281786369,3.1637292,0,2586653332682,84933766244,410907084,0,145467379,adaptive,0,1,1,moderate,nominal,0.1
holdout,16023033,n10-moderate-bg30,N10 Moderate bg0.30,EXP17 operating envelope,csma-piggyback,2,0.3,causal-broadcast,CSMA piggyback-only,piggyback,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.278462554404474,0.328768086545151,1,0,NaN,NaN,NaN,NaN,0.264747690120825,0.74,1.036,1.26,0.610049751243781,0.345302061122957,2130,3170,461,0,360,6784,943,5841,2635,360,2275,0,0,0,2693,0.849526813880126,0,1231,2278,79,1,32,32,0,0,0,0,0,2635,1297,0.867916666666622,0,0,0,0.866453160007722,0.892661916359348,0,0,0,0,0,1.05666666666659,12.679999999999,0,0.674559999999998,3.62199999999965,2085,2.53599999999981,38.4166666666667,78.5833333333333,30,0.0261495268138802,0.0560000000000009,0.111883333333333,0.2515,0.971346953699895,7484,0,0.0927311598075895,0,0.100411598066989,0.0994309281786369,3.019299,0,2586653332682,84933766244,410907084,0,115819988,piggyback,0,0,1,moderate,nominal,0.1
holdout,16023033,n10-moderate-bg30,N10 Moderate bg0.30,EXP17 operating envelope,aloha-adaptive,3,0.3,mac-aware-broadcast,ALOHA adaptive,adaptive,10,ring2,di,aloha,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.828946937072056,0.227026190077884,1,0,NaN,NaN,NaN,NaN,1.36107557450841,5.28,6.96,7.38,7.9014451551765,6.54036958066812,1636,4452,90,0,9,9682,178,9500,539,9,530,2,4,0,4358,0.978885893980234,0,222,3039,28,1,32,32,0,0,0,0,0,539,51,0.857083333333295,0,123,0,0.845037176322172,0.88695752367221,0,0,0,0,0,1.48399999999994,17.8079999999993,0,0.137984000000002,3.62199999999965,3365,3.56159999999986,7.5,14.8333333333333,0.75,0.0192142857142858,0.0464499999999999,0.0935555555555559,0.137,0.838509316770186,9858,0,0.0914992899168188,0,0.100411598066989,0.0994309281786369,3.2442772,0,2586653332682,84933766244,410907084,0,145470259,adaptive,1,1,1,moderate,nominal,0.1
