seed,method,topology,N,scenario,RMSE,AOI,MINEVAL,NDATA,NACK,MISSION,VIOL,FORMFAIL,SAFEFAIL,numEdges,meanDegree,minDegree,lambda2,nChannels
16,State-event,sparse4,20,Moderate,0.459204366922497,0.295296031092242,0.141764119202874,9500,0,30,0,1,1,48,4.8,4,0.89697385380051,86
17,State-event,sparse4,20,Moderate,0.454899790550172,0.293367762921657,0.12737500323026,9560,0,30,0,1,1,48,4.8,4,0.89697385380051,86
18,State-event,sparse4,20,Moderate,0.45402249855339,0.290221785691654,0.125472360519432,9549,0,30,0,1,1,48,4.8,4,0.89697385380051,86
19,State-event,sparse4,20,Moderate,0.451862791727024,0.289220792936654,0.143597488809401,9541,0,30,0,1,1,48,4.8,4,0.89697385380051,86
20,State-event,sparse4,20,Moderate,0.458188502683599,0.293600743510128,0.12999364766848,9487,0,30,0,1,1,48,4.8,4,0.89697385380051,86
1,Causal-v3,sparse4,20,Moderate,0.239629508094671,0.143533574129227,0.358067254846213,32520,25937,30,0,1,0,48,4.8,4,0.89697385380051,86
2,Causal-v3,sparse4,20,Moderate,0.240616418235896,0.144163867942462,0.35244078169043,32537,25819,30,0,1,0,48,4.8,4,0.89697385380051,86
3,Causal-v3,sparse4,20,Moderate,0.239853988896588,0.143428806792979,0.353783781771285,32507,25997,30,0,1,0,48,4.8,4,0.89697385380051,86
4,Causal-v3,sparse4,20,Moderate,0.240092597110424,0.143608770039921,0.35465949842274,32579,25937,30,0,1,0,48,4.8,4,0.89697385380051,86
5,Causal-v3,sparse4,20,Moderate,0.239606222539258,0.143673615951672,0.353318605350489,32441,25899,30,0,1,0,48,4.8,4,0.89697385380051,86
6,Causal-v3,sparse4,20,Moderate,0.240315020636563,0.143641721056967,0.355751412827566,32522,25885,30,0,1,0,48,4.8,4,0.89697385380051,86
7,Causal-v3,sparse4,20,Moderate,0.240399783943198,0.144141478148829,0.353174337424718,32450,25880,30,0,1,0,48,4.8,4,0.89697385380051,86
8,Causal-v3,sparse4,20,Moderate,0.240346407982354,0.144112540396679,0.35403507091934,32529,25906,30,0,1,0,48,4.8,4,0.89697385380051,86
9,Causal-v3,sparse4,20,Moderate,0.238820952228254,0.143353188433348,0.355640999398264,32489,25991,30,0,1,0,48,4.8,4,0.89697385380051,86
10,Causal-v3,sparse4,20,Moderate,0.239258333216711,0.143267431299242,0.354151029124634,32413,25983,30,0,1,0,48,4.8,4,0.89697385380051,86
11,Causal-v3,sparse4,20,Moderate,0.240543828145766,0.144386709756458,0.351715058035602,32560,25884,30,0,1,0,48,4.8,4,0.89697385380051,86
12,Causal-v3,sparse4,20,Moderate,0.238623966336164,0.142889339501088,0.355390245889345,32412,26030,30,0,1,0,48,4.8,4,0.89697385380051,86
13,Causal-v3,sparse4,20,Moderate,0.240346634768267,0.143763386350675,0.353762935686309,32480,25901,30,0,1,0,48,4.8,4,0.89697385380051,86
14,Causal-v3,sparse4,20,Moderate,0.239680063677372,0.143750924107048,0.353347885063029,32395,25877,30,0,1,0,48,4.8,4,0.89697385380051,86
15,Causal-v3,sparse4,20,Moderate,0.240373848282041,0.143991297551908,0.355169421706382,32446,25886,30,0,1,0,48,4.8,4,0.89697385380051,86
16,Causal-v3,sparse4,20,Moderate,0.240132446291225,0.143796548592189,0.357493378279144,32494,25899,30,0,1,0,48,4.8,4,0.89697385380051,86
17,Causal-v3,sparse4,20,Moderate,0.239748134797493,0.143602644530342,0.356025604021451,32375,25893,30,0,1,0,48,4.8,4,0.89697385380051,86
18,Causal-v3,sparse4,20,Moderate,0.239571473557595,0.143794225123038,0.355572260518363,32524,25931,30,0,1,0,48,4.8,4,0.89697385380051,86
19,Causal-v3,sparse4,20,Moderate,0.240673288460308,0.144066915911539,0.352414699105239,32524,25938,30,0,1,0,48,4.8,4,0.89697385380051,86
20,Causal-v3,sparse4,20,Moderate,0.239316681483333,0.143371353737617,0.354706285545344,32365,25897,30,0,1,0,48,4.8,4,0.89697385380051,86
1,P10,sparse6,20,Moderate,0.288990356608504,0.154835340306466,0.308403460574038,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
2,P10,sparse6,20,Moderate,0.28887387130633,0.154907855029152,0.313913323669097,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
3,P10,sparse6,20,Moderate,0.289859713477233,0.155650581582725,0.310185316187807,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
4,P10,sparse6,20,Moderate,0.288407722417762,0.154757698280156,0.312026879241803,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
5,P10,sparse6,20,Moderate,0.289921941873458,0.155516539216548,0.308164953962263,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
6,P10,sparse6,20,Moderate,0.288361040137078,0.154337259382965,0.305404273151107,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
7,P10,sparse6,20,Moderate,0.288687651439486,0.155001611438282,0.309620552209497,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
8,P10,sparse6,20,Moderate,0.289506945449402,0.155020655708886,0.312266403314472,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
9,P10,sparse6,20,Moderate,0.288312758766018,0.154801646596935,0.310925898142291,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
10,P10,sparse6,20,Moderate,0.289404722040231,0.155188391784595,0.314556197967683,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
11,P10,sparse6,20,Moderate,0.288727120076691,0.154794321877472,0.310469459036243,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
12,P10,sparse6,20,Moderate,0.287942609710847,0.154644165128475,0.312774108866208,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
13,P10,sparse6,20,Moderate,0.288088149517936,0.154823620755325,0.306703799209255,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
14,P10,sparse6,20,Moderate,0.288872958681621,0.15467126659049,0.311963609840844,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
15,P10,sparse6,20,Moderate,0.289443134265589,0.155187659312648,0.311477963822187,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
16,P10,sparse6,20,Moderate,0.289868711174794,0.155753860127157,0.307074710427758,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
17,P10,sparse6,20,Moderate,0.288580774117444,0.154464709501626,0.312201355586248,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
18,P10,sparse6,20,Moderate,0.288587742604098,0.154610471418945,0.311635109687904,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
19,P10,sparse6,20,Moderate,0.288896083235175,0.155245524596408,0.310021355910086,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
20,P10,sparse6,20,Moderate,0.289346519592818,0.155271893586476,0.30714141146229,37200,0,30,0,1,0,66,6.6,6,1.61242402873909,124
1,P20,sparse6,20,Moderate,0.219845451802021,0.118124285839852,0.379257924548945,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
2,P20,sparse6,20,Moderate,0.220034635569856,0.118233277665465,0.381416516602084,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
3,P20,sparse6,20,Moderate,0.219996219724611,0.118253640385573,0.381279121839235,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
4,P20,sparse6,20,Moderate,0.219827835778162,0.118120476985731,0.380545811915163,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
5,P20,sparse6,20,Moderate,0.22005549596835,0.118277225982245,0.380073820232609,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
6,P20,sparse6,20,Moderate,0.219859224639786,0.118104069614134,0.378355931640549,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
7,P20,sparse6,20,Moderate,0.219698438944704,0.1181127127831,0.380939930770865,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
8,P20,sparse6,20,Moderate,0.219840533654682,0.118081362983798,0.380569606193901,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
9,P20,sparse6,20,Moderate,0.219757267994341,0.118222730069438,0.379335997093585,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
10,P20,sparse6,20,Moderate,0.219928868675444,0.118188157393572,0.380668553768562,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
11,P20,sparse6,20,Moderate,0.219358727555028,0.117811227329993,0.380439749106729,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
12,P20,sparse6,20,Moderate,0.219737123209199,0.118089273680818,0.381143366014327,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
13,P20,sparse6,20,Moderate,0.219609755676448,0.118110222378483,0.379485598891682,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
14,P20,sparse6,20,Moderate,0.220229712282499,0.118175265887317,0.380062619529825,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
15,P20,sparse6,20,Moderate,0.220116384845126,0.118247634115613,0.379982984680422,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
16,P20,sparse6,20,Moderate,0.220132887905336,0.11829802818552,0.379444811433217,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
17,P20,sparse6,20,Moderate,0.219883046322868,0.118055579971287,0.380334180172404,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
18,P20,sparse6,20,Moderate,0.219722152465599,0.118058216870294,0.380910443373633,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
19,P20,sparse6,20,Moderate,0.219781356727473,0.118159005010108,0.379492956066618,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
20,P20,sparse6,20,Moderate,0.220011402332235,0.118236940025197,0.38022112534999,74400,0,30,0,1,0,66,6.6,6,1.61242402873909,124
1,State-event,sparse6,20,Moderate,0.513193454347651,0.294699540007617,0.0857357164084389,13177,0,30,0,1,1,66,6.6,6,1.61242402873909,124
2,State-event,sparse6,20,Moderate,0.516912037882475,0.297286044944478,0.0795103223960353,13167,0,30,0,1,1,66,6.6,6,1.61242402873909,124
3,State-event,sparse6,20,Moderate,0.511951327882449,0.295824323928393,0.0812705710105923,13150,0,30,0,1,1,66,6.6,6,1.61242402873909,124
4,State-event,sparse6,20,Moderate,0.513937690586582,0.294200433623392,0.0876582590108627,13178,0,30,0,1,1,66,6.6,6,1.61242402873909,124
5,State-event,sparse6,20,Moderate,0.516206690268994,0.296555477425214,0.0823165548349968,13174,0,30,0,1,1,66,6.6,6,1.61242402873909,124
6,State-event,sparse6,20,Moderate,0.51931086708881,0.301183088687703,0.085545841792664,13168,0,30,0,1,1,66,6.6,6,1.61242402873909,124
7,State-event,sparse6,20,Moderate,0.516756589964229,0.297754387506958,0.0892793341408475,13161,0,30,0,1,1,66,6.6,6,1.61242402873909,124
8,State-event,sparse6,20,Moderate,0.520984503376479,0.301850370630805,0.0863639061989512,13114,0,30,0,1,1,66,6.6,6,1.61242402873909,124
9,State-event,sparse6,20,Moderate,0.514524755922559,0.29683528170871,0.0894764797909615,13191,0,30,0,1,1,66,6.6,6,1.61242402873909,124
10,State-event,sparse6,20,Moderate,0.52208009862256,0.303849286572324,0.0551690100680724,13138,0,30,0,1,1,66,6.6,6,1.61242402873909,124
11,State-event,sparse6,20,Moderate,0.522899284780373,0.302297910990009,0.064201036367428,13097,0,30,0,1,1,66,6.6,6,1.61242402873909,124
12,State-event,sparse6,20,Moderate,0.521589710735852,0.300313058509859,0.0760195470829965,13126,0,30,0,1,1,66,6.6,6,1.61242402873909,124
13,State-event,sparse6,20,Moderate,0.516943064410164,0.298680378541502,0.0789867812274782,13172,0,30,0,1,1,66,6.6,6,1.61242402873909,124
14,State-event,sparse6,20,Moderate,0.516059820590377,0.298059535319797,0.0938673805254402,13190,0,30,0,1,1,66,6.6,6,1.61242402873909,124
15,State-event,sparse6,20,Moderate,0.521610800353149,0.299863906712373,0.0795172700490382,13115,0,30,0,1,1,66,6.6,6,1.61242402873909,124
16,State-event,sparse6,20,Moderate,0.522295984816484,0.30402947467112,0.0870731029505697,13129,0,30,0,1,1,66,6.6,6,1.61242402873909,124
17,State-event,sparse6,20,Moderate,0.520496148832081,0.300812457882863,0.0871938825848372,13185,0,30,0,1,1,66,6.6,6,1.61242402873909,124
18,State-event,sparse6,20,Moderate,0.519384099782445,0.298847821628432,0.0892008677052416,13191,0,30,0,1,1,66,6.6,6,1.61242402873909,124
19,State-event,sparse6,20,Moderate,0.516248624798622,0.2982641879816,0.100522089898199,13178,0,30,0,1,1,66,6.6,6,1.61242402873909,124
20,State-event,sparse6,20,Moderate,0.520754241663021,0.297901028390613,0.0978398279607293,13143,0,30,0,1,1,66,6.6,6,1.61242402873909,124
1,Causal-v3,sparse6,20,Moderate,0.272287807655387,0.144096276112625,0.327019553910925,46217,37087,30,0,1,0,66,6.6,6,1.61242402873909,124
2,Causal-v3,sparse6,20,Moderate,0.273051544459878,0.144330813629838,0.325975175466819,46207,36903,30,0,1,0,66,6.6,6,1.61242402873909,124
3,Causal-v3,sparse6,20,Moderate,0.273062310095743,0.144281445020656,0.32636028931671,46343,36994,30,0,1,0,66,6.6,6,1.61242402873909,124
4,Causal-v3,sparse6,20,Moderate,0.272388676216202,0.143897629720782,0.328477784962693,46210,36984,30,0,1,0,66,6.6,6,1.61242402873909,124
5,Causal-v3,sparse6,20,Moderate,0.273536195756632,0.144401863408631,0.326222452636785,46315,36914,30,0,1,0,66,6.6,6,1.61242402873909,124
6,Causal-v3,sparse6,20,Moderate,0.272834559516352,0.144203949488735,0.324966556643445,46310,36958,30,0,1,0,66,6.6,6,1.61242402873909,124
7,Causal-v3,sparse6,20,Moderate,0.272789345087355,0.144027716738449,0.326731718776442,46235,37026,30,0,1,0,66,6.6,6,1.61242402873909,124
8,Causal-v3,sparse6,20,Moderate,0.27377944561968,0.144617503149629,0.328052921899562,46402,36837,30,0,1,0,66,6.6,6,1.61242402873909,124
9,Causal-v3,sparse6,20,Moderate,0.272548496150934,0.144156338812223,0.328028443221684,46233,37006,30,0,1,0,66,6.6,6,1.61242402873909,124
10,Causal-v3,sparse6,20,Moderate,0.272677655672421,0.143981131522663,0.327441619977925,46315,37002,30,0,1,0,66,6.6,6,1.61242402873909,124
11,Causal-v3,sparse6,20,Moderate,0.272409998945486,0.143897043743225,0.326878027350107,46212,36980,30,0,1,0,66,6.6,6,1.61242402873909,124
12,Causal-v3,sparse6,20,Moderate,0.273375114836204,0.144293750549354,0.327986496290959,46350,36927,30,0,1,0,66,6.6,6,1.61242402873909,124
13,Causal-v3,sparse6,20,Moderate,0.273483650842978,0.144500747121385,0.324671011797959,46257,36931,30,0,1,0,66,6.6,6,1.61242402873909,124
14,Causal-v3,sparse6,20,Moderate,0.273249381922107,0.144508804312795,0.3264030673981,46290,36910,30,0,1,0,66,6.6,6,1.61242402873909,124
15,Causal-v3,sparse6,20,Moderate,0.273156643579699,0.144340775248308,0.326861462445404,46196,36956,30,0,1,0,66,6.6,6,1.61242402873909,124
16,Causal-v3,sparse6,20,Moderate,0.273016902958185,0.14439424570039,0.32616043690345,46328,36921,30,0,1,0,66,6.6,6,1.61242402873909,124
17,Causal-v3,sparse6,20,Moderate,0.27267720751242,0.14407928276347,0.327823470583776,46270,37017,30,0,1,0,66,6.6,6,1.61242402873909,124
18,Causal-v3,sparse6,20,Moderate,0.27297688871151,0.144227974568574,0.327330028323651,46217,37018,30,0,1,0,66,6.6,6,1.61242402873909,124
19,Causal-v3,sparse6,20,Moderate,0.273310550108608,0.144331692596173,0.32824411988218,46336,36909,30,0,1,0,66,6.6,6,1.61242402873909,124
20,Causal-v3,sparse6,20,Moderate,0.272996499683529,0.144418270780229,0.32662050349147,46316,36907,30,0,1,0,66,6.6,6,1.61242402873909,124
1,P10,geometric,20,Moderate,0.16985125163465,0.155864365728126,0.421076197790623,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
2,P10,geometric,20,Moderate,0.168835609128527,0.15540115046927,0.418707003524521,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
3,P10,geometric,20,Moderate,0.169017418539866,0.154922797456857,0.417148689761237,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
4,P10,geometric,20,Moderate,0.168917329784821,0.154736603088102,0.423467101106794,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
5,P10,geometric,20,Moderate,0.169580104647368,0.156046018770814,0.421090211252516,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
6,P10,geometric,20,Moderate,0.168701960156335,0.154485316379049,0.420534954044549,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
7,P10,geometric,20,Moderate,0.169323633666629,0.155275507114744,0.419218745551593,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
8,P10,geometric,20,Moderate,0.168621538175125,0.154788071450197,0.422167387524327,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
9,P10,geometric,20,Moderate,0.169506017214587,0.155382985165001,0.422642817975987,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
10,P10,geometric,20,Moderate,0.168462044626456,0.155116560702392,0.423068884794461,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
11,P10,geometric,20,Moderate,0.170343264185258,0.156247350893127,0.420850983583421,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
12,P10,geometric,20,Moderate,0.169114694727009,0.154800181653043,0.423495835328355,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
13,P10,geometric,20,Moderate,0.16941098524896,0.155186194368756,0.420090777791087,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
14,P10,geometric,20,Moderate,0.169773758953286,0.155349682107175,0.422945915672383,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
15,P10,geometric,20,Moderate,0.168322494556237,0.154533757190433,0.423556118796502,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
16,P10,geometric,20,Moderate,0.169405975220827,0.155417801998183,0.420490718561503,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
17,P10,geometric,20,Moderate,0.168617980809383,0.15455949137148,0.419982532812591,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
18,P10,geometric,20,Moderate,0.169125517530604,0.15482591583409,0.419029961854037,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
19,P10,geometric,20,Moderate,0.169320439777854,0.155463215258856,0.41992753332128,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
20,P10,geometric,20,Moderate,0.168875141037291,0.154981834695731,0.422215613987402,18000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
1,P20,geometric,20,Moderate,0.128745452489153,0.118499545867393,0.463496778197877,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
2,P20,geometric,20,Moderate,0.128454001390161,0.118232515894641,0.464003738907047,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
3,P20,geometric,20,Moderate,0.128548738871849,0.11827974568574,0.46211376370999,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
4,P20,geometric,20,Moderate,0.128231838121809,0.118114744171965,0.465420537275537,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
5,P20,geometric,20,Moderate,0.128610660557475,0.118436572812595,0.464828251225004,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
6,P20,geometric,20,Moderate,0.128268516662122,0.118066303360581,0.463543797387208,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
7,P20,geometric,20,Moderate,0.128542541439326,0.118503481683318,0.464306801132942,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
8,P20,geometric,20,Moderate,0.128447541273486,0.118401755979413,0.463911492402939,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
9,P20,geometric,20,Moderate,0.128498456922438,0.11827974568574,0.465053929300882,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
10,P20,geometric,20,Moderate,0.128328317818381,0.11829548894944,0.463834519932662,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
11,P20,geometric,20,Moderate,0.128804706959185,0.118571601574326,0.462990993907366,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
12,P20,geometric,20,Moderate,0.128473549735828,0.118196790796246,0.464855299626878,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
13,P20,geometric,20,Moderate,0.128233061658852,0.118087496215562,0.464325641736632,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
14,P20,geometric,20,Moderate,0.128424216711177,0.118161368452922,0.46396857120397,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
15,P20,geometric,20,Moderate,0.128348556214505,0.118222827732365,0.463649196801953,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
16,P20,geometric,20,Moderate,0.128619999439299,0.118239176506207,0.463449165386458,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
17,P20,geometric,20,Moderate,0.128251079737886,0.117993339388435,0.464731181818845,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
18,P20,geometric,20,Moderate,0.128346683795436,0.118104147744475,0.462688642533757,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
19,P20,geometric,20,Moderate,0.128654975765569,0.118399031183772,0.463242642674588,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
20,P20,geometric,20,Moderate,0.128252215485641,0.118186799878898,0.46426405923073,36000,0,30,0,1,0,35,3.5,1,0.696473718148361,60
1,State-event,geometric,20,Moderate,0.297314451371768,0.278363003330306,0.286115878502264,7241,0,30,0,1,0,35,3.5,1,0.696473718148361,60
2,State-event,geometric,20,Moderate,0.297798739433853,0.277447471995156,0.287959243240581,7249,0,30,0,1,0,35,3.5,1,0.696473718148361,60
3,State-event,geometric,20,Moderate,0.298790406899197,0.281361792310021,0.268319738688702,7247,0,30,0,1,0,35,3.5,1,0.696473718148361,60
4,State-event,geometric,20,Moderate,0.294900513598891,0.278110202845898,0.29219550419988,7268,0,30,0,1,0,35,3.5,1,0.696473718148361,60
5,State-event,geometric,20,Moderate,0.29968367290071,0.278583409022101,0.281078021475429,7244,0,30,0,1,0,35,3.5,1,0.696473718148361,60
6,State-event,geometric,20,Moderate,0.292570773215249,0.272778686042991,0.293585428435522,7264,0,30,0,1,0,35,3.5,1,0.696473718148361,60
7,State-event,geometric,20,Moderate,0.296595912192475,0.279509536784741,0.2723419966922,7251,0,30,0,1,0,35,3.5,1,0.696473718148361,60
8,State-event,geometric,20,Moderate,0.292834300906713,0.273966999697245,0.299420135488774,7253,0,30,0,1,0,35,3.5,1,0.696473718148361,60
9,State-event,geometric,20,Moderate,0.298722154829889,0.278830457160157,0.285415984617764,7244,0,30,0,1,0,35,3.5,1,0.696473718148361,60
10,State-event,geometric,20,Moderate,0.302134371508957,0.280388737511353,0.284924631380967,7247,0,30,0,1,0,35,3.5,1,0.696473718148361,60
11,State-event,geometric,20,Moderate,0.300631545376264,0.280307599152286,0.295566297926708,7257,0,30,0,1,0,35,3.5,1,0.696473718148361,60
12,State-event,geometric,20,Moderate,0.298379860639253,0.27820314865274,0.287529144408813,7245,0,30,0,1,0,35,3.5,1,0.696473718148361,60
13,State-event,geometric,20,Moderate,0.296480578717158,0.277912201029367,0.285439647587461,7251,0,30,0,1,0,35,3.5,1,0.696473718148361,60
14,State-event,geometric,20,Moderate,0.301867551258264,0.281674538298516,0.291208590308373,7242,0,30,0,1,0,35,3.5,1,0.696473718148361,60
15,State-event,geometric,20,Moderate,0.299353486003308,0.280276718135029,0.286891452307901,7261,0,30,0,1,0,35,3.5,1,0.696473718148361,60
16,State-event,geometric,20,Moderate,0.297179583096888,0.276353920678171,0.287869894170433,7260,0,30,0,1,0,35,3.5,1,0.696473718148361,60
17,State-event,geometric,20,Moderate,0.295542385094185,0.277483802603694,0.280865136844375,7259,0,30,0,1,0,35,3.5,1,0.696473718148361,60
18,State-event,geometric,20,Moderate,0.297078314109936,0.278763245534362,0.274942574663706,7239,0,30,0,1,0,35,3.5,1,0.696473718148361,60
19,State-event,geometric,20,Moderate,0.295257902816851,0.277060248259158,0.297489163067116,7254,0,30,0,1,0,35,3.5,1,0.696473718148361,60
20,State-event,geometric,20,Moderate,0.297149467520313,0.279494701786255,0.281400896211877,7257,0,30,0,1,0,35,3.5,1,0.696473718148361,60
1,Causal-v3,geometric,20,Moderate,0.155225520809925,0.142462912503784,0.436667170761112,23706,18815,30,0,1,0,35,3.5,1,0.696473718148361,60
2,Causal-v3,geometric,20,Moderate,0.154679617225185,0.141700272479564,0.437028296147214,23656,18821,30,0,1,0,35,3.5,1,0.696473718148361,60
3,Causal-v3,geometric,20,Moderate,0.155490473494541,0.142098092643052,0.434088378238554,23787,18841,30,0,1,0,35,3.5,1,0.696473718148361,60
4,Causal-v3,geometric,20,Moderate,0.153974930322102,0.141217983651226,0.437866446937696,23689,18949,30,0,1,0,35,3.5,1,0.696473718148361,60
5,Causal-v3,geometric,20,Moderate,0.154328788483934,0.141622161671208,0.440108534886212,23629,18906,30,0,1,0,35,3.5,1,0.696473718148361,60
6,Causal-v3,geometric,20,Moderate,0.15504985624812,0.141966696942174,0.436194579384284,23756,18820,30,0,1,0,35,3.5,1,0.696473718148361,60
7,Causal-v3,geometric,20,Moderate,0.154697280185877,0.14180199818347,0.435600082719689,23625,18860,30,0,1,0,35,3.5,1,0.696473718148361,60
8,Causal-v3,geometric,20,Moderate,0.155125156712076,0.142196488041175,0.437794389198824,23629,18830,30,0,1,0,35,3.5,1,0.696473718148361,60
9,Causal-v3,geometric,20,Moderate,0.154640595741337,0.14182591583409,0.440369951739253,23624,18833,30,0,1,0,35,3.5,1,0.696473718148361,60
10,Causal-v3,geometric,20,Moderate,0.154647157992777,0.141823796548592,0.441005986868963,23658,18926,30,0,1,0,35,3.5,1,0.696473718148361,60
11,Causal-v3,geometric,20,Moderate,0.154918493890689,0.142039055404178,0.43729530434592,23720,18836,30,0,1,0,35,3.5,1,0.696473718148361,60
12,Causal-v3,geometric,20,Moderate,0.154754439857792,0.141743263699667,0.438908484729485,23703,18890,30,0,1,0,35,3.5,1,0.696473718148361,60
13,Causal-v3,geometric,20,Moderate,0.154988283682813,0.142027853466546,0.438001573214853,23701,18863,30,0,1,0,35,3.5,1,0.696473718148361,60
14,Causal-v3,geometric,20,Moderate,0.154571672552712,0.14167029972752,0.440385016489604,23643,18879,30,0,1,0,35,3.5,1,0.696473718148361,60
15,Causal-v3,geometric,20,Moderate,0.154604206142344,0.141631244323343,0.440771290489303,23703,18905,30,0,1,0,35,3.5,1,0.696473718148361,60
16,Causal-v3,geometric,20,Moderate,0.154449056810253,0.141664547381169,0.439116001375415,23636,18906,30,0,1,0,35,3.5,1,0.696473718148361,60
17,Causal-v3,geometric,20,Moderate,0.154116121243971,0.141193157735392,0.437782661505051,23613,18902,30,0,1,0,35,3.5,1,0.696473718148361,60
18,Causal-v3,geometric,20,Moderate,0.154669249487901,0.141612776264002,0.439021156200801,23727,18909,30,0,1,0,35,3.5,1,0.696473718148361,60
19,Causal-v3,geometric,20,Moderate,0.154359145055306,0.141549500454133,0.437327218799329,23689,18930,30,0,1,0,35,3.5,1,0.696473718148361,60
20,Causal-v3,geometric,20,Moderate,0.154214986667618,0.141448077505298,0.437741719557447,23648,18939,30,0,1,0,35,3.5,1,0.696473718148361,60
1,P10,ring2,50,Moderate,0.19297998760892,0.154967989189429,0.400218166072865,36900,0,30,0,1,0,73,2.92,2,0.450388976413079,123
2,P10,ring2,50,Moderate,0.193022212773295,0.154942882671333,0.403142604039905,36900,0,30,0,1,0,73,2.92,2,0.450388976413079,123
3,P10,ring2,50,Moderate,0.19331172496714,0.155337202690828,0.404713471451079,36900,0,30,0,1,0,73,2.92,2,0.450388976413079,123
4,P10,ring2,50,Moderate,0.192871714443309,0.155032970765675,0.399320715734532,36900,0,30,0,1,0,73,2.92,2,0.450388976413079,123
