scenarioId,seed,lambda,time_s,inEventWindow,dataAttempts,scheduledActions,cumulativeScheduledActions,stepMaxValue,predictedSaturationFraction
S6,27020002,3e-06,24.24,0,4,4,2932,0.000528813789607015,0
S6,27020002,3e-06,24.26,0,1,1,2933,0.000610547149461033,0
S6,27020002,3e-06,24.28,0,2,2,2935,0.000619139333351662,0
S6,27020002,3e-06,24.3,0,3,3,2938,0.000687019909509581,0
S6,27020002,3e-06,24.32,0,4,4,2942,0.000557225180646687,0
S6,27020002,3e-06,24.34,0,1,1,2943,0.000624019949831899,0
S6,27020002,3e-06,24.36,0,2,2,2945,0.000354130446265388,0
S6,27020002,3e-06,24.38,0,3,3,2948,0.000418169308511785,0
S6,27020002,3e-06,24.4,0,4,4,2952,0.000423829609022611,0
S6,27020002,3e-06,24.42,0,1,1,2953,0.000500281480781992,0
S6,27020002,3e-06,24.44,0,2,2,2955,0.000479175950664795,0
S6,27020002,3e-06,24.46,0,3,3,2958,0.0005361207735339,0
S6,27020002,3e-06,24.48,0,4,4,2962,0.000375695843447399,0
S6,27020002,3e-06,24.5,0,1,1,2963,0.000464881958073275,0
S6,27020002,3e-06,24.52,0,2,2,2965,0.000537703129198033,0
S6,27020002,3e-06,24.54,0,3,3,2968,0.000610386296655912,0
S6,27020002,3e-06,24.56,0,4,4,2972,0.000659049104779312,0
S6,27020002,3e-06,24.58,0,1,1,2973,0.00074988225098169,0
S6,27020002,3e-06,24.6,0,2,2,2975,0.000488246239541617,0
S6,27020002,3e-06,24.62,0,3,3,2978,0.000544064969718896,0
S6,27020002,3e-06,24.64,0,4,4,2982,0.000573637213301211,0
S6,27020002,3e-06,24.66,0,1,1,2983,0.000625904669031423,0
S6,27020002,3e-06,24.68,0,2,2,2985,0.000664880701197335,0
S6,27020002,3e-06,24.7,0,3,3,2988,0.000726153698254435,0
S6,27020002,3e-06,24.72,0,4,4,2992,0.000769528268729914,0
S6,27020002,3e-06,24.74,0,1,1,2993,0.000529871147218352,0
S6,27020002,3e-06,24.76,0,2,2,2995,0.000590870761061153,0
S6,27020002,3e-06,24.78,0,3,3,2998,0.000663203369234657,0
S6,27020002,3e-06,24.8,0,4,4,3002,0.000380499410766837,0
S6,27020002,3e-06,24.82,0,1,1,3003,0.000465292796534786,0
S6,27020002,3e-06,24.84,0,2,2,3005,0.000350814572831567,0
S6,27020002,3e-06,24.86,0,3,3,3008,0.000417943054113638,0
S6,27020002,3e-06,24.88,0,4,4,3012,0.000484397399739154,0
S6,27020002,3e-06,24.9,0,1,1,3013,0.0005878113767459,0
S6,27020002,3e-06,24.92,0,2,2,3015,0.000593684600844452,0
S6,27020002,3e-06,24.94,0,3,3,3018,0.000452521015555676,0
S6,27020002,3e-06,24.96,0,4,4,3022,0.000518189895110175,0
S6,27020002,3e-06,24.98,0,1,1,3023,0.000595819086149641,0
S6,27020003,3e-06,11,0,1,1,1304,0.00286892196881568,0
S6,27020003,3e-06,11.02,0,3,3,1307,0.00308282121310475,0
S6,27020003,3e-06,11.04,0,6,6,1313,0.00174460421863981,0
S6,27020003,3e-06,11.06,0,0,0,1313,0.00190658557315933,0
S6,27020003,3e-06,11.08,0,1,1,1314,0.00206501117739581,0
S6,27020003,3e-06,11.1,0,3,3,1317,0.00215734280266977,0
S6,27020003,3e-06,11.12,0,6,6,1323,0.0022779029545675,0
S6,27020003,3e-06,11.14,0,0,0,1323,0.00244756746456204,0
S6,27020003,3e-06,11.16,0,1,1,1324,0.00262162664191804,0
S6,27020003,3e-06,11.18,0,3,3,1327,0.0015267759925401,0
S6,27020003,3e-06,11.2,0,6,6,1333,0.00166722899168059,0
S6,27020003,3e-06,11.22,0,0,0,1333,0.00189538609330992,0
S6,27020003,3e-06,11.24,0,1,1,1334,0.00114380790673014,0
S6,27020003,3e-06,11.26,0,3,3,1337,0.00131580014229485,0
S6,27020003,3e-06,11.28,0,6,6,1343,0.00106169018769734,0
S6,27020003,3e-06,11.3,0,0,0,1343,0.001274482430667,0
S6,27020003,3e-06,11.32,0,1,1,1344,0.00129696841173467,0
S6,27020003,3e-06,11.34,0,3,3,1347,0.00143024863957665,0
S6,27020003,3e-06,11.36,0,6,6,1353,0.00100290700449481,0
S6,27020003,3e-06,11.38,0,0,0,1353,0.00120669439838796,0
S6,27020003,3e-06,11.4,0,1,1,1354,0.00139891842574511,0
S6,27020003,3e-06,11.42,0,3,3,1357,0.00157083428701842,0
S6,27020003,3e-06,11.44,0,6,6,1363,0.00168572506748264,0
S6,27020003,3e-06,11.46,0,0,0,1363,0.0018922114703956,0
S6,27020003,3e-06,11.48,0,1,1,1364,0.00148070078606099,0
S6,27020003,3e-06,11.5,0,3,3,1367,0.00160935395253226,0
S6,27020003,3e-06,11.52,0,6,6,1373,0.00175362480779147,0
S6,27020003,3e-06,11.54,0,0,0,1373,0.00191348251045932,0
S6,27020003,3e-06,11.56,0,1,1,1374,0.00206519690914809,0
S6,27020003,3e-06,11.58,0,3,3,1377,0.0021964821796456,0
S6,27020003,3e-06,11.6,0,6,6,1383,0.002318436927678,0
S6,27020003,3e-06,11.62,0,0,0,1383,0.00248992351022686,0
S6,27020003,3e-06,11.64,0,1,1,1384,0.00265193418228941,0
S6,27020003,3e-06,11.66,0,3,3,1387,0.00234391880588666,0
S6,27020003,3e-06,11.68,0,6,6,1393,0.00128987489395729,0
S6,27020003,3e-06,11.7,0,0,0,1393,0.00144453182694456,0
S6,27020003,3e-06,11.72,0,1,1,1394,0.00157744897176759,0
S6,27020003,3e-06,11.74,0,3,3,1397,0.00144280405097187,0
S6,27020003,3e-06,11.76,0,6,6,1403,0.0015811399749705,0
S6,27020003,3e-06,11.78,0,0,0,1403,0.00182453419583551,0
S6,27020003,3e-06,11.8,0,1,1,1404,0.00203700969261562,0
S6,27020003,3e-06,11.82,0,3,3,1407,0.00225497078756195,0
S6,27020003,3e-06,11.84,0,6,6,1413,0.00192527699118965,0
S6,27020003,3e-06,11.86,0,0,0,1413,0.00220190159048648,0
S6,27020003,3e-06,11.88,0,1,1,1414,0.00245366494593995,0
S6,27020003,3e-06,11.9,0,3,3,1417,0.00266723601910108,0
S6,27020003,3e-06,11.92,0,6,6,1423,0.00140312099209781,0
S6,27020003,3e-06,11.94,0,0,0,1423,0.00163571640872866,0
S6,27020003,3e-06,11.96,0,1,1,1424,0.0018559286332741,0
S6,27020003,3e-06,11.98,0,3,3,1427,0.00204294253801821,0
S6,27020003,3e-06,12,1,6,6,1433,0.00215658375391274,0
S6,27020003,3e-06,12.02,1,0,0,1433,0.00236728711627244,0
S6,27020003,3e-06,12.04,1,1,1,1434,0.00168294266825277,0
S6,27020003,3e-06,12.06,1,3,3,1437,0.00194579028010448,0
S6,27020003,3e-06,12.08,1,6,6,1443,0.00105207894361592,0
S6,27020003,3e-06,12.1,1,0,0,1443,0.00124400062519174,0
S6,27020003,3e-06,12.12,1,1,1,1444,0.00140995480971222,0
S6,27020003,3e-06,12.14,1,3,3,1447,0.00157712120504251,0
S6,27020003,3e-06,12.16,1,6,6,1453,0.00130909667304501,0
S6,27020003,3e-06,12.18,1,0,0,1453,0.00150561498993599,0
S6,27020003,3e-06,12.2,1,1,1,1454,0.00167548132192542,0
S6,27020003,3e-06,12.22,1,3,3,1457,0.00182929073757521,0
S6,27020003,3e-06,12.24,1,6,6,1463,0.00111146220857158,0
S6,27020003,3e-06,12.26,1,0,0,1463,0.00120558819692133,0
S6,27020003,3e-06,12.28,1,1,1,1464,0.00128385309668463,0
S6,27020003,3e-06,12.3,1,3,3,1467,0.00145791311896207,0
S6,27020003,3e-06,12.32,1,6,6,1473,0.00163890249202182,0
S6,27020003,3e-06,12.34,1,0,0,1473,0.00189858171223607,0
S6,27020003,3e-06,12.36,1,1,1,1474,0.00212992514681504,0
S6,27020003,3e-06,12.38,1,3,3,1477,0.00235109665185064,0
S6,27020003,3e-06,12.4,1,6,6,1483,0.000873736241767031,0
S6,27020003,3e-06,12.42,1,0,0,1483,0.00111879828359575,0
S6,27020003,3e-06,12.44,1,1,1,1484,0.00134073477847275,0
S6,27020003,3e-06,12.46,1,3,3,1487,0.0015380632971351,0
S6,27020003,3e-06,12.48,1,6,6,1493,0.00154372201465772,0
S6,27020003,3e-06,12.5,1,0,0,1493,0.0017656292255726,0
S6,27020003,3e-06,12.52,1,1,1,1494,0.00195903993051462,0
S6,27020003,3e-06,12.54,1,3,3,1497,0.00214044536735268,0
S6,27020003,3e-06,12.56,1,6,6,1503,0.00136075859480593,0
S6,27020003,3e-06,12.58,1,0,0,1503,0.00153072575030486,0
S6,27020003,3e-06,12.6,1,1,1,1504,0.0016848951511143,0
S6,27020003,3e-06,12.62,1,3,3,1507,0.00181200180576902,0
S6,27020003,3e-06,12.64,1,6,6,1513,0.000666743592576822,0
S6,27020003,3e-06,12.66,1,0,0,1513,0.000845745772793426,0
S6,27020003,3e-06,12.68,1,1,1,1514,0.00102649387919346,0
S6,27020003,3e-06,12.7,1,3,3,1517,0.00118425374057101,0
S6,27020003,3e-06,12.72,1,6,6,1523,0.00122843814221744,0
S6,27020003,3e-06,12.74,1,0,0,1523,0.00138213364371735,0
S6,27020003,3e-06,12.76,1,1,1,1524,0.00153600089852065,0
S6,27020003,3e-06,12.78,1,3,3,1527,0.00110600948265789,0
S6,27020003,3e-06,12.8,1,6,6,1533,0.00116173454784789,0
S6,27020003,3e-06,12.82,1,0,0,1533,0.00132662375444299,0
S6,27020003,3e-06,12.84,1,1,1,1534,0.00149619043677545,0
S6,27020003,3e-06,12.86,1,3,3,1537,0.00165776117747875,0
S6,27020003,3e-06,12.88,1,6,6,1543,0.00156572296093133,0
S6,27020003,3e-06,12.9,1,0,0,1543,0.00172688386084666,0
S6,27020003,3e-06,12.92,1,1,1,1544,0.00189339921185448,0
S6,27020003,3e-06,12.94,1,3,3,1547,0.00205901166470775,0
S6,27020003,3e-06,12.96,1,6,6,1553,0.000868897521556028,0
S6,27020003,3e-06,12.98,1,0,0,1553,0.00108097447433589,0
S6,27020003,3e-06,13,1,1,1,1554,0.00125707928189393,0
S6,27020003,3e-06,13.02,1,2,2,1556,0.00137777650097384,0
S6,27020003,3e-06,13.04,1,6,6,1562,0.00130942727578831,0
S6,27020003,3e-06,13.06,1,0,0,1562,0.00147521871272805,0
S6,27020003,3e-06,13.08,1,2,2,1564,0.00164354807891459,0
S6,27020003,3e-06,13.1,1,2,2,1566,0.0018184582289653,0
S6,27020003,3e-06,13.12,1,6,6,1572,0.00198359527779458,0
S6,27020003,3e-06,13.14,1,0,0,1572,0.00216807436870345,0
S6,27020003,3e-06,13.16,1,2,2,1574,0.00235404790837552,0
S6,27020003,3e-06,13.18,1,2,2,1576,0.00188996906954089,0
S6,27020003,3e-06,13.2,1,6,6,1582,0.00123360534073586,0
S6,27020003,3e-06,13.22,1,0,0,1582,0.00141137643148991,0
S6,27020003,3e-06,13.24,1,2,2,1584,0.00158665830442226,0
S6,27020003,3e-06,13.26,1,2,2,1586,0.00177441285211275,0
S6,27020003,3e-06,13.28,1,6,6,1592,0.0014321886528552,0
S6,27020003,3e-06,13.3,1,0,0,1592,0.00163588581291357,0
S6,27020003,3e-06,13.32,1,2,2,1594,0.00184434166205194,0
S6,27020003,3e-06,13.34,1,2,2,1596,0.00204085455872312,0
S6,27020003,3e-06,13.36,1,6,6,1602,0.00125045935740716,0
S6,27020003,3e-06,13.38,1,0,0,1602,0.00146264366041194,0
S6,27020003,3e-06,13.4,1,2,2,1604,0.00168211356618989,0
S6,27020003,3e-06,13.42,1,2,2,1606,0.00190383166444047,0
S6,27020003,3e-06,13.44,1,6,6,1612,0.00210423237564737,0
S6,27020003,3e-06,13.46,1,0,0,1612,0.00238645496805085,0
S6,27020003,3e-06,13.48,1,2,2,1614,0.00267294906057905,0
S6,27020003,3e-06,13.5,1,2,2,1616,0.00295315378758876,0
S6,27020003,3e-06,13.52,1,6,6,1622,0.0031813010839506,0
S6,27020003,3e-06,13.54,1,0,0,1622,0.0035221625990306,0
S6,27020003,3e-06,13.56,1,2,2,1624,0.00345407900335242,0
S6,27020003,3e-06,13.58,1,2,2,1626,0.00382587260020754,0
S6,27020003,3e-06,13.6,1,6,6,1632,0.00180474751504425,0
S6,27020003,3e-06,13.62,1,0,0,1632,0.00221579530710785,0
S6,27020003,3e-06,13.64,1,2,2,1634,0.00216569182228105,0
S6,27020003,3e-06,13.66,1,2,2,1636,0.00236104583714538,0
S6,27020003,3e-06,13.68,1,6,6,1642,0.00265517704174723,0
S6,27020003,3e-06,13.7,1,0,0,1642,0.00307253941374537,0
S6,27020003,3e-06,13.72,1,2,2,1644,0.00213500262156597,0
S6,27020003,3e-06,13.74,1,2,2,1646,0.00252111190596106,0
S6,27020003,3e-06,13.76,1,6,6,1652,0.00289570556978129,0
S6,27020003,3e-06,13.78,1,0,0,1652,0.00351006392115549,0
S6,27020003,3e-06,13.8,1,2,2,1654,0.00259882839677113,0
S6,27020003,3e-06,13.82,1,2,2,1656,0.0031608586072439,0
S6,27020003,3e-06,13.84,1,6,6,1662,0.00362514094170567,0
S6,27020003,3e-06,13.86,1,0,0,1662,0.0041941933589966,0
S6,27020003,3e-06,13.88,1,2,2,1664,0.00468802082488121,0
S6,27020003,3e-06,13.9,1,2,2,1666,0.00513183131269863,0
S6,27020003,3e-06,13.92,1,6,6,1672,0.00435650761203274,0
S6,27020003,3e-06,13.94,1,0,0,1672,0.00496858530435964,0
S6,27020003,3e-06,13.96,1,2,2,1674,0.00284917635674801,0
S6,27020003,3e-06,13.98,1,2,2,1676,0.00340290484407964,0
S6,27020003,3e-06,14,1,6,6,1682,0.00405788209239945,0
S6,27020003,3e-06,14.02,1,0,0,1682,0.00483827805107697,0
S6,27020003,3e-06,14.04,1,2,2,1684,0.00477050125759154,0
S6,27020003,3e-06,14.06,1,2,2,1686,0.00544161978203862,0
S6,27020003,3e-06,14.08,1,6,6,1692,0.00426119543955697,0
S6,27020003,3e-06,14.1,1,0,0,1692,0.00514298479460236,0
S6,27020003,3e-06,14.12,1,2,2,1694,0.00411474411784175,0
S6,27020003,3e-06,14.14,1,2,2,1696,0.00483942363860164,0
S6,27020003,3e-06,14.16,1,6,6,1702,0.00458908052747526,0
S6,27020003,3e-06,14.18,1,0,0,1702,0.00552889512936369,0
S6,27020003,3e-06,14.2,1,2,2,1704,0.00394480258580329,0
S6,27020003,3e-06,14.22,1,2,2,1706,0.00472305555612314,0
S6,27020003,3e-06,14.24,1,6,6,1712,0.00492437939757861,0
S6,27020003,3e-06,14.26,1,0,0,1712,0.00589194983272307,0
S6,27020003,3e-06,14.28,1,2,2,1714,0.00492950632262713,0
S6,27020003,3e-06,14.3,1,2,2,1716,0.00558175018817485,0
S6,27020003,3e-06,14.32,1,6,6,1722,0.00605634792839333,0
S6,27020003,3e-06,14.34,1,0,0,1722,0.00677247138656996,0
S6,27020003,3e-06,14.36,1,2,2,1724,0.00744425077444189,0
S6,27020003,3e-06,14.38,1,2,2,1726,0.00811603070231341,0
S6,27020003,3e-06,14.4,1,6,6,1732,0.00854790195327147,0
S6,27020003,3e-06,14.42,1,0,0,1732,0.00927028986939103,0
S6,27020003,3e-06,14.44,1,2,2,1734,0.00407077768043767,0
S6,27020003,3e-06,14.46,1,2,2,1736,0.00481931108123142,0
S6,27020003,3e-06,14.48,1,6,6,1742,0.00493356409318746,0
S6,27020003,3e-06,14.5,1,0,0,1742,0.00578296326209684,0
S6,27020003,3e-06,14.52,1,2,2,1744,0.00658304615757464,0
S6,27020003,3e-06,14.54,1,2,2,1746,0.00730804653818903,0
S6,27020003,3e-06,14.56,1,6,6,1752,0.00790368131002127,0
S6,27020003,3e-06,14.58,1,0,0,1752,0.0086943982010819,0
S6,27020003,3e-06,14.6,1,2,2,1754,0.00799048363104491,0
S6,27020003,3e-06,14.62,1,2,2,1756,0.00867887953653457,0
S6,27020003,3e-06,14.64,1,6,6,1762,0.00399965825584343,0
S6,27020003,3e-06,14.66,1,0,0,1762,0.0048724884866722,0
S6,27020003,3e-06,14.68,1,2,2,1764,0.00376405800967628,0
S6,27020003,3e-06,14.7,1,2,2,1766,0.00440075477443884,0
S6,27020003,3e-06,14.72,1,6,6,1772,0.00423626912322413,0
S6,27020003,3e-06,14.74,1,0,0,1772,0.00505050235155781,0
S6,27020003,3e-06,14.76,1,2,2,1774,0.00343837225330205,0
S6,27020003,3e-06,14.78,1,2,2,1776,0.00399608134776407,0
S6,27020003,3e-06,14.8,1,6,6,1782,0.00416444055980934,0
S6,27020003,3e-06,14.82,1,0,0,1782,0.00492311054746324,0
S6,27020003,3e-06,14.84,1,2,2,1784,0.00443594254593917,0
S6,27020003,3e-06,14.86,1,2,2,1786,0.00469798550064904,0
S6,27020003,3e-06,14.88,1,6,6,1792,0.00382072642753921,0
S6,27020003,3e-06,14.9,1,0,0,1792,0.00428540325406953,0
S6,27020003,3e-06,14.92,1,2,2,1794,0.00453825450526896,0
S6,27020003,3e-06,14.94,1,2,2,1796,0.00496132375628395,0
S6,27020003,3e-06,14.96,1,6,6,1802,0.0028239175887705,0
S6,27020003,3e-06,14.98,1,0,0,1802,0.00342384776641877,0
S6,27020003,3e-06,15,1,2,2,1804,0.00268484644387797,0
S6,27020003,3e-06,15.02,1,2,2,1806,0.00306356135058988,0
S6,27020003,3e-06,15.04,1,6,6,1812,0.00288681946294755,0
S6,27020003,3e-06,15.06,1,0,0,1812,0.00326255181982976,0
S6,27020003,3e-06,15.08,1,2,2,1814,0.00346365507896813,0
S6,27020003,3e-06,15.1,1,2,2,1816,0.00371637689068302,0
S6,27020003,3e-06,15.12,1,6,6,1822,0.00388403783318742,0
S6,27020003,3e-06,15.14,1,0,0,1822,0.00408417534929209,0
S6,27020003,3e-06,15.16,1,2,2,1824,0.0033144998573527,0
S6,27020003,3e-06,15.18,1,2,2,1826,0.00354993692640107,0
S6,27020003,3e-06,15.2,1,6,6,1832,0.00372476206856032,0
S6,27020003,3e-06,15.22,1,0,0,1832,0.00407743404022563,0
S6,27020003,3e-06,15.24,1,2,2,1834,0.00434702194910796,0
S6,27020003,3e-06,15.26,1,2,2,1836,0.00462274117508373,0
S6,27020003,3e-06,15.28,1,6,6,1842,0.00484946486584771,0
S6,27020003,3e-06,15.3,1,0,0,1842,0.00516830726368822,0
S6,27020003,3e-06,15.32,1,2,2,1844,0.00540353108892521,0
S6,27020003,3e-06,15.34,1,2,2,1846,0.00134089845054021,0
S6,27020003,3e-06,15.36,1,6,6,1852,0.00129801127765835,0
S6,27020003,3e-06,15.38,1,0,0,1852,0.00152798738550373,0
S6,27020003,3e-06,15.4,1,2,2,1854,0.0016278726011456,0
S6,27020003,3e-06,15.42,1,2,2,1856,0.00126363434212163,0
S6,27020003,3e-06,15.44,1,6,6,1862,0.00145460117028264,0
S6,27020003,3e-06,15.46,1,0,0,1862,0.00167050058974866,0
S6,27020003,3e-06,15.48,1,2,2,1864,0.00181882233608447,0
S6,27020003,3e-06,15.5,1,2,2,1866,0.00195654156101933,0
S6,27020003,3e-06,15.52,1,6,6,1872,0.000792198650203754,0
S6,27020003,3e-06,15.54,1,0,0,1872,0.000999644450052291,0
S6,27020003,3e-06,15.56,1,2,2,1874,0.00117109174671267,0
S6,27020003,3e-06,15.58,1,2,2,1876,0.00133366772834669,0
S6,27020003,3e-06,15.6,1,6,6,1882,0.0014586639643212,0
S6,27020003,3e-06,15.62,1,0,0,1882,0.00164992280268765,0
S6,27020003,3e-06,15.64,1,2,2,1884,0.00181779782205797,0
S6,27020003,3e-06,15.66,1,2,2,1886,0.000888760696869856,0
S6,27020003,3e-06,15.68,1,6,6,1892,0.000988659848895661,0
S6,27020003,3e-06,15.7,1,0,0,1892,0.00111652036735575,0
S6,27020003,3e-06,15.72,1,2,2,1894,0.00118736621120963,0
S6,27020003,3e-06,15.74,1,2,2,1896,0.00125748271586522,0
S6,27020003,3e-06,15.76,1,6,6,1902,0.00130729055208602,0
S6,27020003,3e-06,15.78,1,0,0,1902,0.00141431461889401,0
S6,27020003,3e-06,15.8,1,2,2,1904,0.00149172856446164,0
S6,27020003,3e-06,15.82,1,2,2,1906,0.00154578660676698,0
S6,27020003,3e-06,15.84,1,4,4,1910,0.000463793093284094,0
S6,27020003,3e-06,15.86,1,0,0,1910,0.000559048204374916,0
S6,27020003,3e-06,15.88,1,2,2,1912,0.000685085539165572,0
S6,27020003,3e-06,15.9,1,2,2,1914,0.000562432728574797,0
S6,27020003,3e-06,15.92,1,4,4,1918,0.000524671039006311,0
S6,27020003,3e-06,15.94,1,0,0,1918,0.000641730452430061,0
S6,27020003,3e-06,15.96,1,1,1,1919,0.000744746748857996,0
S6,27020003,3e-06,15.98,1,2,2,1921,0.000473903574590801,0
S6,27020003,3e-06,16,0,4,4,1925,0.000534176661251718,0
S6,27020003,3e-06,16.02,0,1,1,1926,0.000603255087054843,0
S6,27020003,3e-06,16.04,0,1,1,1927,0.00066934882847912,0
S6,27020003,3e-06,16.06,0,3,3,1930,0.000708190717520602,0
S6,27020003,3e-06,16.08,0,4,4,1934,0.000377829701898147,0
S6,27020003,3e-06,16.1,0,1,1,1935,0.000449887958282779,0
S6,27020003,3e-06,16.12,0,1,1,1936,0.000526373660339043,0
S6,27020003,3e-06,16.14,0,2,2,1938,0.000348855427383715,0
S6,27020003,3e-06,16.16,0,4,4,1942,0.000351797984826898,0
S6,27020003,3e-06,16.18,0,1,1,1943,0.000423408169793141,0
S6,27020003,3e-06,16.2,0,1,1,1944,0.000496114175952519,0
S6,27020003,3e-06,16.22,0,2,2,1946,0.00055492909379472,0
S6,27020003,3e-06,16.24,0,5,5,1951,0.000617892673077341,0
S6,27020003,3e-06,16.26,0,1,1,1952,0.000688202951584047,0
S6,27020003,3e-06,16.28,0,1,1,1953,0.000762404212385233,0
S6,27020003,3e-06,16.3,0,2,2,1955,0.000505212498020457,0
S6,27020003,3e-06,16.32,0,5,5,1960,0.000364848175518359,0
S6,27020003,3e-06,16.34,0,1,1,1961,0.000414318718163744,0
S6,27020003,3e-06,16.36,0,2,2,1963,0.000468685257869883,0
S6,27020003,3e-06,16.38,0,2,2,1965,0.000483707300044738,0
S6,27020003,3e-06,16.4,0,5,5,1970,0.000507571030943823,0
S6,27020003,3e-06,16.42,0,1,1,1971,0.000556690760777012,0
S6,27020003,3e-06,16.44,0,2,2,1973,0.000596800035499544,0
S6,27020003,3e-06,16.46,0,2,2,1975,0.000506512288805973,0
S6,27020003,3e-06,16.48,0,5,5,1980,0.00056128603211936,0
S6,27020003,3e-06,16.5,0,1,1,1981,0.000632848528243425,0
S6,27020003,3e-06,16.52,0,2,2,1983,0.000705530227148431,0
S6,27020003,3e-06,16.54,0,2,2,1985,0.000244376786679496,0
S6,27020003,3e-06,16.56,0,5,5,1990,0.000305858646388853,0
S6,27020003,3e-06,16.58,0,1,1,1991,0.000372444143803213,0
S6,27020003,3e-06,16.6,0,2,2,1993,0.000440381995363533,0
S6,27020003,3e-06,16.62,0,2,2,1995,0.000502146952234678,0
S6,27020003,3e-06,16.64,0,5,5,2000,0.000556360869997154,0
S6,27020003,3e-06,16.66,0,1,1,2001,0.000626152354934543,0
S6,27020003,3e-06,16.68,0,2,2,2003,0.000701023812792311,0
S6,27020003,3e-06,16.7,0,2,2,2005,0.000418304601096155,0
S6,27020003,3e-06,16.72,0,5,5,2010,0.000302458676782129,0
S6,27020003,3e-06,16.74,0,1,1,2011,0.000369417532894159,0
S6,27020003,3e-06,16.76,0,2,2,2013,0.000439242393548145,0
S6,27020003,3e-06,16.78,0,2,2,2015,0.000440176738807733,0
S6,27020003,3e-06,16.8,0,5,5,2020,0.000301728771964909,0
S6,27020003,3e-06,16.82,0,1,1,2021,0.000370421817814797,0
S6,27020003,3e-06,16.84,0,2,2,2023,0.000440884473473341,0
S6,27020003,3e-06,16.86,0,2,2,2025,0.000505458915190454,0
S6,27020003,3e-06,16.88,0,5,5,2030,0.000571439709488784,0
S6,27020003,3e-06,16.9,0,1,1,2031,0.000647178308324987,0
S6,27020003,3e-06,16.92,0,2,2,2033,0.000727907565831869,0
S6,27020003,3e-06,16.94,0,2,2,2035,0.000470049215628813,0
S6,27020003,3e-06,16.96,0,5,5,2040,0.00031220611391027,0
S6,27020003,3e-06,16.98,0,1,1,2041,0.000382987660941688,0
S6,27020003,3e-06,19,0,2,2,2293,0.00146011821512251,0
S6,27020003,3e-06,19.02,0,2,2,2295,0.00159884147782455,0
S6,27020003,3e-06,19.04,0,5,5,2300,0.00174639007555197,0
S6,27020003,3e-06,19.06,0,1,1,2301,0.00192552893158165,0
S6,27020003,3e-06,19.08,0,2,2,2303,0.00210423795511293,0
S6,27020003,3e-06,19.1,0,2,2,2305,0.00225592880701976,0
S6,27020003,3e-06,19.12,0,5,5,2310,0.00158202537015896,0
S6,27020003,3e-06,19.14,0,1,1,2311,0.00181641927774903,0
S6,27020003,3e-06,19.16,0,2,2,2313,0.00205286780204215,0
S6,27020003,3e-06,19.18,0,2,2,2315,0.00226474486316283,0
S6,27020003,3e-06,19.2,0,5,5,2320,0.00241244396840863,0
S6,27020003,3e-06,19.22,0,1,1,2321,0.00266057679790276,0
S6,27020003,3e-06,19.24,0,2,2,2323,0.00123109491119237,0
S6,27020003,3e-06,19.26,0,2,2,2325,0.00136251629594637,0
S6,27020003,3e-06,19.28,0,5,5,2330,0.00124923018249303,0
S6,27020003,3e-06,19.3,0,1,1,2331,0.0014028559560643,0
S6,27020003,3e-06,19.32,0,2,2,2333,0.000986315611677136,0
S6,27020003,3e-06,19.34,0,2,2,2335,0.00115516743130434,0
S6,27020003,3e-06,19.36,0,5,5,2340,0.0012801033510998,0
S6,27020003,3e-06,19.38,0,1,1,2341,0.0014287944444454,0
S6,27020003,3e-06,19.4,0,2,2,2343,0.0015068532754103,0
S6,27020003,3e-06,19.42,0,2,2,2345,0.00162414192718264,0
S6,27020003,3e-06,19.44,0,5,5,2350,0.00181355994854439,0
S6,27020003,3e-06,19.46,0,1,1,2351,0.00202296857033157,0
S6,27020003,3e-06,19.48,0,2,2,2353,0.00220823988881408,0
S6,27020003,3e-06,19.5,0,2,2,2355,0.00237625745566146,0
S6,27020003,3e-06,19.52,0,5,5,2360,0.00196084166909564,0
S6,27020003,3e-06,19.54,0,1,1,2361,0.00106366926265955,0
S6,27020003,3e-06,19.56,0,2,2,2363,0.00113723852553585,0
S6,27020003,3e-06,19.58,0,2,2,2365,0.00134174160711792,0
S6,27020003,3e-06,19.6,0,5,5,2370,0.00150488290847611,0
S6,27020003,3e-06,19.62,0,1,1,2371,0.00170929849114027,0
S6,27020003,3e-06,19.64,0,2,2,2373,0.001871805981234,0
S6,27020003,3e-06,19.66,0,2,2,2375,0.00203579019007205,0
S6,27020003,3e-06,19.68,0,5,5,2380,0.00214789476336861,0
S6,27020003,3e-06,19.7,0,1,1,2381,0.00167626092794542,0
S6,27020003,3e-06,19.72,0,2,2,2383,0.001457265028457,0
S6,27020003,3e-06,19.74,0,2,2,2385,0.0015815190926537,0
S6,27020003,3e-06,19.76,0,5,5,2390,0.00171691989131542,0
S6,27020003,3e-06,19.78,0,1,1,2391,0.00187427958022121,0
S6,27020003,3e-06,19.8,0,2,2,2393,0.00203344437548967,0
S6,27020003,3e-06,19.82,0,2,2,2395,0.00143565138520932,0
S6,27020003,3e-06,19.84,0,5,5,2400,0.00154245794932689,0
S6,27020003,3e-06,19.86,0,1,1,2401,0.00156467603577064,0
S6,27020003,3e-06,19.88,0,2,2,2403,0.00176478612394654,0
S6,27020003,3e-06,19.9,0,2,2,2405,0.00194758862576521,0
S6,27020003,3e-06,19.92,0,5,5,2410,0.00187983300940272,0
S6,27020003,3e-06,19.94,0,1,1,2411,0.00211101271725887,0
S6,27020003,3e-06,19.96,0,2,2,2413,0.00164798259267039,0
