seed,packetLoss,delay,RMSE,MAXERR,MINFULL,MINEVAL,PDR,AOI,SAFETYFAIL,FORMATIONFAIL
11,0.6,0.08,0.186742130899762,0.284527433025892,0.240796675224675,0.3299364202337,0.396388888888889,0.292092037541629,0,1
12,0.6,0.08,0.169195584986904,0.262379611201318,0.245435203678162,0.346438612349439,0.408333333333333,0.270187708144111,0,1
13,0.6,0.08,0.172168176770497,0.237776638538226,0.235075150875127,0.375405306914768,0.398055555555556,0.278097184377838,0,1
14,0.6,0.08,0.162068954803489,0.238096379471995,0.22925611113651,0.395302835965893,0.414166666666667,0.262210112019376,0,1
15,0.6,0.08,0.169215876596401,0.272580818925763,0.18118389820555,0.359264482377462,0.407777777777778,0.265653950953678,0,1
16,0.6,0.08,0.172499317880431,0.250068846808062,0.242149143888045,0.391801155367467,0.404444444444444,0.281707538601272,0,1
17,0.6,0.08,0.16900674059608,0.243159964004957,0.201715072181816,0.379759683989901,0.394722222222222,0.270301241295792,0,1
18,0.6,0.08,0.175591972209414,0.258156259759314,0.21606947764305,0.394357737622073,0.394444444444444,0.281760520738722,0,1
19,0.6,0.08,0.170732720228679,0.271982059680071,0.242099416299537,0.38764632182403,0.410277777777778,0.279368755676658,0,1
20,0.6,0.08,0.170073758146732,0.268193856207732,0.239258821511983,0.35875890978289,0.390555555555556,0.272458371177717,0,1
1,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
2,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
3,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
4,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
5,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
6,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
7,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
8,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
9,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
10,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
11,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
12,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
13,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
14,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
15,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
16,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
17,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
18,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
19,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
20,0,0.12,0.105038567554341,0.133380612290599,0.247479567816624,0.468449539169445,1,0.170036330608538,0,1
1,0.2,0.12,0.120293740723708,0.153670995780645,0.248644408294868,0.450023604360306,0.796388888888889,0.195513169845595,0,1
2,0.2,0.12,0.12011989372743,0.156835985011679,0.245311184714827,0.450211236633327,0.806388888888889,0.194650317892825,0,1
3,0.2,0.12,0.119254937205188,0.154049125858612,0.243114619672208,0.452495938177078,0.802222222222222,0.194188616409325,0,1
4,0.2,0.12,0.122807860788633,0.173552859273914,0.238249462514052,0.443834404175331,0.793333333333333,0.196550105964275,0,1
5,0.2,0.12,0.120422461053845,0.15796585888495,0.24592355461638,0.447555047638299,0.7975,0.196270057523463,0,1
6,0.2,0.12,0.119058205986798,0.165202421543794,0.244731855759288,0.443167428521556,0.805277777777778,0.192462912503784,0,1
7,0.2,0.12,0.121476184171776,0.157198180047357,0.248101120399638,0.448521623009994,0.793055555555556,0.19669391462307,0,1
8,0.2,0.12,0.119802774324908,0.156348198030471,0.236987528952166,0.458341582153728,0.798888888888889,0.19479412655162,0,1
9,0.2,0.12,0.120952020149131,0.161003915839024,0.215187562548449,0.448102434636258,0.7925,0.195513169845595,0,1
10,0.2,0.12,0.121196801553586,0.16117513301812,0.24948155345253,0.449191860973998,0.8075,0.195414774447472,0,1
11,0.2,0.12,0.120628105074437,0.158379455227228,0.236980430227133,0.451092154715031,0.803888888888889,0.194953072963972,0,1
12,0.2,0.12,0.118990728993992,0.151969017926611,0.237899520790057,0.451630369122009,0.807777777777778,0.193620950650923,0,1
13,0.2,0.12,0.120380090624427,0.154513113688569,0.226724227678414,0.450715836880887,0.803611111111111,0.196512261580381,0,1
14,0.2,0.12,0.1200292321251,0.159119664392069,0.246794372480207,0.451361591545681,0.798611111111111,0.195006055101423,0,1
15,0.2,0.12,0.11953180704343,0.157984118850679,0.242195898155753,0.444935084183048,0.798055555555556,0.194900090826521,0,1
16,0.2,0.12,0.120899952403792,0.162206091692793,0.24285085384864,0.437879779671335,0.807222222222222,0.195581289736603,0,1
17,0.2,0.12,0.12027240023574,0.156865572312084,0.251342995960934,0.44434886584743,0.803611111111111,0.194324856191341,0,1
18,0.2,0.12,0.119256598443033,0.155605711211866,0.248768139160638,0.450665448116731,0.805555555555556,0.193431728731456,0,1
19,0.2,0.12,0.120753649884503,0.160088404710497,0.230083387190868,0.450279494257288,0.796944444444444,0.195732667272177,0,1
20,0.2,0.12,0.121648855340071,0.158497864541815,0.243552111198419,0.450270217211267,0.796111111111111,0.196224644262791,0,1
1,0.4,0.12,0.14833432841317,0.203102652924965,0.241828341140209,0.412357462481213,0.5925,0.243204662428096,0,1
2,0.4,0.12,0.149859457572714,0.202673736180223,0.242885133850158,0.425169705743452,0.609444444444444,0.242076899788072,0,1
3,0.4,0.12,0.146317784454517,0.197248670758938,0.239050255544097,0.417897925852121,0.590833333333333,0.23978353012413,0,1
4,0.4,0.12,0.147678443863402,0.207265618177296,0.238200900533762,0.429123672525686,0.593888888888889,0.24093399939449,0,1
5,0.4,0.12,0.143843178309785,0.193397792550622,0.239815808816231,0.41535370973825,0.600833333333333,0.23367544656373,0,1
6,0.4,0.12,0.143964708495796,0.191447897886706,0.239169894551419,0.422197545957806,0.611944444444444,0.232683923705722,0,1
7,0.4,0.12,0.145224398458745,0.201719779771502,0.23074390873639,0.415958240556119,0.604166666666667,0.235075688767787,0,1
8,0.4,0.12,0.14507847164834,0.197090512778011,0.23212647779252,0.426122174777521,0.605833333333333,0.235386012715713,0,1
9,0.4,0.12,0.141229867570702,0.196956199072336,0.227497955834951,0.403067268695534,0.621388888888889,0.233244020587345,0,1
10,0.4,0.12,0.151513734154944,0.212060496704349,0.231282417172857,0.410797669899985,0.588611111111111,0.243068422646079,0,1
11,0.4,0.12,0.144879571331601,0.191106206945417,0.231945110641892,0.417631566669022,0.601111111111111,0.233720859824402,0,1
12,0.4,0.12,0.147397556193465,0.202974144706135,0.241840903607759,0.399729624394079,0.592222222222222,0.239715410233121,0,1
13,0.4,0.12,0.149146692166232,0.239728197252473,0.23727532143296,0.41486571406872,0.5975,0.241463820768998,0,1
14,0.4,0.12,0.147286212718911,0.200284744569953,0.241838931893103,0.402950101385186,0.593888888888889,0.239753254617015,0,1
15,0.4,0.12,0.143745810785817,0.191754669416871,0.231951444156698,0.417323647618133,0.6075,0.236763548289434,0,1
16,0.4,0.12,0.145841126190025,0.234720756140252,0.24644017025456,0.414884910035806,0.603888888888889,0.235900696336664,0,1
17,0.4,0.12,0.147521790827625,0.202952938517961,0.243221787291559,0.402947914490623,0.589722222222222,0.2406463820769,0,1
18,0.4,0.12,0.143911652019226,0.204971545597206,0.23543459343722,0.416631612441957,0.605555555555556,0.233690584317287,0,1
19,0.4,0.12,0.146886845837245,0.21396494480554,0.228889996494795,0.405008534606067,0.604722222222222,0.236354828943385,0,1
20,0.4,0.12,0.145374607443503,0.201318818457742,0.223846744489821,0.422814055560556,0.606944444444445,0.232736905843173,0,1
1,0.6,0.12,0.192929602655458,0.274630903373757,0.222361620265162,0.325699731973442,0.403055555555556,0.316365425370875,0,1
2,0.6,0.12,0.199705727589517,0.322906930810444,0.180274845674238,0.347642895382482,0.401666666666667,0.318567968513473,0,1
3,0.6,0.12,0.189727024625484,0.263138967904071,0.187401976184328,0.369399736180343,0.404166666666667,0.311824099303663,0,1
4,0.6,0.12,0.19239911416004,0.276920939581488,0.222180462901824,0.351907432770348,0.403333333333333,0.31507114744172,0,1
5,0.6,0.12,0.198621269102419,0.299982889790579,0.19954335896577,0.342715583344413,0.4075,0.320119588253103,0,1
6,0.6,0.12,0.194082305014908,0.25941031604894,0.217387853787642,0.346767178213035,0.392222222222222,0.319324856191341,0,1
7,0.6,0.12,0.193154388754898,0.251660142362242,0.239834284359795,0.364078405507727,0.403611111111111,0.317349379352104,0,1
8,0.6,0.12,0.196374084275728,0.260217688163263,0.233416443228253,0.365152437759961,0.403611111111111,0.316660611565244,0,1
9,0.6,0.12,0.193883925525562,0.260981611278268,0.213278347546174,0.339236165359671,0.401111111111111,0.317175295186194,0,1
10,0.6,0.12,0.200601739189533,0.286114952771527,0.195630884429875,0.362537045624643,0.395277777777778,0.329315773539207,0,1
11,0.6,0.12,0.198824497079034,0.290942853456203,0.19907231960928,0.334518113366499,0.399722222222222,0.31772025431426,0,1
12,0.6,0.12,0.196140845894708,0.262741628151446,0.23348780068968,0.372329705437046,0.390277777777778,0.323964577656676,0,1
13,0.6,0.12,0.188056518791333,0.259585253676125,0.211632465878413,0.370527997006116,0.412222222222222,0.305731153496821,0,1
14,0.6,0.12,0.19592166210503,0.271252942970185,0.239706042979603,0.363746018135837,0.398333333333333,0.319188616409325,0,1
15,0.6,0.12,0.198694878664214,0.301349766305946,0.227146984043449,0.353375605338153,0.376666666666667,0.321164093248562,0,1
16,0.6,0.12,0.195419993631928,0.28708108170019,0.225401103806615,0.364659924489141,0.410555555555556,0.315086285195277,0,1
17,0.6,0.12,0.19677590120308,0.277967022280754,0.197713331703327,0.357970666390514,0.400833333333333,0.323866182258553,0,1
18,0.6,0.12,0.202829765017516,0.283702097607455,0.235377084595534,0.344666364150944,0.393333333333333,0.330799273387829,0,1
19,0.6,0.12,0.199577115351539,0.281180844916099,0.189816018736148,0.360777538573903,0.387777777777778,0.330844686648501,0,1
20,0.6,0.12,0.192422021401301,0.28595056884037,0.222918670590678,0.356173840651445,0.406944444444444,0.306624280956706,0,1
1,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
2,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
3,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
4,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
5,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
6,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
7,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
8,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
9,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
10,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
11,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
12,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
13,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
14,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
15,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
16,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
17,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
18,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
19,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
20,0,0.2,0.155871169682989,0.200583554996524,0.229908204677123,0.405333559235251,1,0.249963669391462,0,1
1,0.2,0.2,0.170720167796399,0.21702810643175,0.226674349484069,0.383158801259615,0.798611111111111,0.274592794429307,0,1
2,0.2,0.2,0.171425800732469,0.221368297193551,0.224285009633364,0.386130390584012,0.791944444444444,0.276212534059945,0,1
3,0.2,0.2,0.170444170301373,0.221366366492748,0.225122053938575,0.38413339960316,0.801666666666667,0.274623069936421,0,1
4,0.2,0.2,0.170761183029941,0.221190773480355,0.218042980504371,0.380515169631026,0.813888888888889,0.273601271571299,0,1
5,0.2,0.2,0.171284781021043,0.220244893467754,0.209644847014703,0.383073357848669,0.798611111111111,0.27445655464729,0,1
6,0.2,0.2,0.169768039902117,0.219759192710423,0.225023558508918,0.387865869328681,0.800833333333333,0.273714804722979,0,1
7,0.2,0.2,0.170296878338795,0.217869714965854,0.22593257983493,0.387402655368904,0.803611111111111,0.274464123524069,0,1
8,0.2,0.2,0.170410779229437,0.217312066290035,0.223272328230238,0.38622970541865,0.800277777777778,0.275304268846503,0,1
9,0.2,0.2,0.17081139528298,0.220565616899799,0.22072813781335,0.388046337739973,0.789722222222222,0.275478353012413,0,1
10,0.2,0.2,0.172027359843071,0.225864977748187,0.231108765845801,0.38543285411151,0.797222222222222,0.275334544353618,0,1
11,0.2,0.2,0.171252366482767,0.224421912378004,0.225872649569124,0.384556261324655,0.799166666666667,0.2741689373297,0,1
12,0.2,0.2,0.171143810169798,0.22001130384167,0.223836400876832,0.388795289130769,0.795833333333333,0.275084771419921,0,1
13,0.2,0.2,0.170931129706966,0.219975726422629,0.190855309222104,0.38517264186477,0.799166666666667,0.275183166818044,0,1
14,0.2,0.2,0.171237252568597,0.218038708130368,0.227945413937855,0.384246294613015,0.7975,0.275357250983954,0,1
15,0.2,0.2,0.169042273013931,0.221314118223406,0.223878714296787,0.387093551293579,0.809166666666667,0.271224644262791,0,1
16,0.2,0.2,0.172378998315103,0.223606518029135,0.23156487379311,0.377563923619128,0.793888888888889,0.27635634271874,0,1
17,0.2,0.2,0.170927240700536,0.226384981657521,0.228196574799939,0.389304373837439,0.810555555555556,0.274706327580987,0,1
18,0.2,0.2,0.171630802249093,0.222893384748556,0.230252731475784,0.386342282860146,0.799166666666667,0.276439600363306,0,1
19,0.2,0.2,0.170284132066904,0.220122459480548,0.230255233462541,0.389712568033232,0.803055555555556,0.274464123524069,0,1
20,0.2,0.2,0.170733508614033,0.223284498924311,0.224774719673779,0.381892770234289,0.803333333333333,0.274729034211323,0,1
1,0.4,0.2,0.19534473620156,0.253935284968769,0.224010304505187,0.363582509199318,0.618055555555556,0.315699364214351,0,1
2,0.4,0.2,0.194858816194187,0.260022382749965,0.217474279797182,0.359967720692909,0.603888888888889,0.314246139872843,0,1
3,0.4,0.2,0.19499238572646,0.253367904073128,0.206130454238422,0.352484428922802,0.599722222222222,0.317152588555858,0,1
4,0.4,0.2,0.195938611434006,0.259550458296335,0.218618103088451,0.34415005982319,0.599444444444444,0.315752346351802,0,1
5,0.4,0.2,0.196700651471178,0.260334522965527,0.209432674531141,0.34106227795437,0.588888888888889,0.318401453224342,0,1
6,0.4,0.2,0.196987897189028,0.262595165375106,0.209399939782142,0.357596295165917,0.603333333333333,0.319339993944898,0,1
7,0.4,0.2,0.196361625389833,0.270971355648915,0.213632529598091,0.354148209209686,0.603611111111111,0.317122313048744,0,1
8,0.4,0.2,0.193374910452175,0.249870194398523,0.211966347969024,0.355921624390741,0.606388888888889,0.31616106569785,0,1
9,0.4,0.2,0.202110442677389,0.266844972694288,0.2187302613849,0.350122188563804,0.582222222222222,0.323835906751438,0,1
10,0.4,0.2,0.194163753605247,0.254649773149624,0.198948870074921,0.367065069159431,0.613888888888889,0.313723887375113,0,1
11,0.4,0.2,0.1986183138943,0.262487338886802,0.227086313643017,0.358606422581505,0.591111111111111,0.320429912201029,0,1
12,0.4,0.2,0.196213218590876,0.255108365072209,0.201831308819994,0.352809324788394,0.592777777777778,0.319355131698456,0,1
13,0.4,0.2,0.19338636522792,0.256867140887641,0.224637163365132,0.356587767845997,0.620833333333333,0.310189221919467,0,1
14,0.4,0.2,0.193732838106059,0.260306381425285,0.221385845989032,0.356814563672091,0.617777777777778,0.312656675749319,0,1
15,0.4,0.2,0.194427936456478,0.259972696004969,0.187254563163741,0.358800405243067,0.603611111111111,0.314965183166818,0,1
16,0.4,0.2,0.192249036515051,0.249988396624245,0.201436055138255,0.362778186143042,0.612222222222222,0.311521344232516,0,1
17,0.4,0.2,0.197490013847194,0.270583790627559,0.214340371231754,0.337326052467838,0.595,0.315600968816228,0,1
18,0.4,0.2,0.196945784833087,0.281799409053847,0.224825585652973,0.33841353431441,0.601944444444444,0.317288828337875,0,1
19,0.4,0.2,0.200391245740263,0.262354982372291,0.224759900400666,0.350158512418152,0.592222222222222,0.323026036936119,0,1
20,0.4,0.2,0.196239351005233,0.255002571271589,0.226209635322901,0.355317868015303,0.600277777777778,0.316274598849531,0,1
1,0.6,0.2,0.240542421777694,0.323905439518259,0.197224062308613,0.289901362243138,0.401388888888889,0.394014532243415,0,1
2,0.6,0.2,0.240141095834436,0.326641011047328,0.209458801509649,0.27629627635912,0.401388888888889,0.395868907054193,0,1
3,0.6,0.2,0.238897210505067,0.348460761337643,0.201016400672482,0.325285686479511,0.413333333333333,0.380761429003936,0,1
4,0.6,0.2,0.243622927402453,0.34195096827932,0.214280819404028,0.300129432673488,0.398888888888889,0.399025128670905,0,1
5,0.6,0.2,0.250995686760692,0.357937976274264,0.201582731265181,0.26018661542192,0.3925,0.405549500454133,0,1
6,0.6,0.2,0.242955339465616,0.335166414391247,0.215562012218012,0.29506561388856,0.400833333333333,0.405935513169845,0,1
7,0.6,0.2,0.242701043457408,0.340006816234341,0.206020255019081,0.302219574081535,0.412222222222222,0.39738268240993,0,1
8,0.6,0.2,0.235340651105052,0.3125906987475,0.184790376068569,0.299868609311281,0.4075,0.380980926430518,0,1
9,0.6,0.2,0.246003650659344,0.334777979280604,0.190815368116732,0.268457566927266,0.409722222222222,0.403044202240388,0,1
10,0.6,0.2,0.235465899174706,0.310949746220771,0.224215431172644,0.311486927697041,0.421388888888889,0.382305479866788,0,1
11,0.6,0.2,0.240378640957987,0.335484906448142,0.208508593152069,0.313469547089043,0.400833333333333,0.394627611262489,0,1
12,0.6,0.2,0.24477683410089,0.33434633431077,0.221936374096985,0.29407112886225,0.400277777777778,0.403483197093551,0,1
13,0.6,0.2,0.243994363602214,0.353144983113455,0.215352448421295,0.271306539593097,0.406111111111111,0.402355434453527,0,1
14,0.6,0.2,0.246594598203643,0.331834606517545,0.216450317178513,0.280494451669978,0.405277777777778,0.398714804722979,0,1
15,0.6,0.2,0.243229526306917,0.322502555410165,0.194487988310745,0.27750370006355,0.405833333333333,0.394317287314562,0,1
16,0.6,0.2,0.243475280592643,0.334695485580974,0.196342704157676,0.267877413155225,0.403055555555556,0.398714804722979,0,1
17,0.6,0.2,0.241100200438427,0.337543160937371,0.189017585244718,0.323221327055607,0.409166666666667,0.392985165001514,0,1
18,0.6,0.2,0.235588858073468,0.309789486096379,0.183449789357466,0.296753386416334,0.413611111111111,0.381571298819255,0,1
19,0.6,0.2,0.244488946103664,0.340199865542943,0.220777306506851,0.300729623574997,0.400277777777778,0.399025128670905,0,1
20,0.6,0.2,0.248184918793662,0.368477227937531,0.220366700146618,0.256019713926903,0.402222222222222,0.3962927641538,0,1
1,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
2,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
3,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
4,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
5,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
6,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
7,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
8,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
9,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
10,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
11,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
12,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
13,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
14,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
15,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
16,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
17,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
18,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
19,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
20,0,0.3,0.2161957259928,0.27861716603079,0.203458376812979,0.330937041061076,1,0.349963669391462,0,1
1,0.2,0.3,0.230999868173813,0.303143123786517,0.197032364788888,0.31049822626044,0.800833333333333,0.375304268846503,0,1
2,0.2,0.3,0.229930728975031,0.293422715766128,0.195770377512167,0.315500960645769,0.802777777777778,0.374320314865274,0,1
3,0.2,0.3,0.231514742413365,0.295899959794168,0.177285959774044,0.311462698545496,0.793333333333333,0.376727217680896,0,1
4,0.2,0.3,0.230536294245878,0.298457602952316,0.192518143522414,0.311261663268156,0.803888888888889,0.373858613381774,0,1
5,0.2,0.3,0.231569468626702,0.294477963166522,0.199297633098762,0.314807292545713,0.797777777777778,0.375720557069331,0,1
6,0.2,0.3,0.231053345571545,0.297259049539152,0.203826278770418,0.313300680963527,0.799444444444444,0.375077202543142,0,1
7,0.2,0.3,0.231175272214393,0.296455978066265,0.198318899436686,0.308631468057058,0.798055555555556,0.374327883742053,0,1
8,0.2,0.3,0.23111350493305,0.300104716181066,0.199673201458765,0.317412522292646,0.799444444444444,0.375342113230397,0,1
9,0.2,0.3,0.231141646681833,0.29735686355017,0.19579814300917,0.308866394572253,0.796944444444444,0.375213442325159,0,1
10,0.2,0.3,0.231109420070783,0.296410194152163,0.202115714753371,0.310064232181882,0.8,0.374850136239782,0,1
11,0.2,0.3,0.231255641360814,0.296100842677553,0.200610187964194,0.314312468667954,0.809722222222222,0.374759309718438,0,1
12,0.2,0.3,0.231555450854826,0.298887229813371,0.203190549059474,0.312675151457885,0.786666666666667,0.376182258552831,0,1
13,0.2,0.3,0.230681201245248,0.301446960374722,0.198023807422199,0.313749259038656,0.805,0.373866182258553,0,1
14,0.2,0.3,0.231346344603657,0.298321438953447,0.19483934609314,0.310185198929457,0.795,0.374532243415077,0,1
15,0.2,0.3,0.231113134982428,0.296581859564668,0.200236549104446,0.309039390023407,0.800555555555556,0.374554950045413,0,1
16,0.2,0.3,0.232519948732936,0.299576561093151,0.199297633098762,0.303606134694509,0.791944444444444,0.377552225249773,0,1
17,0.2,0.3,0.232124842842618,0.296626030051877,0.196242723536736,0.315329717410372,0.790555555555556,0.376356342718741,0,1
18,0.2,0.3,0.231233947530638,0.291482656207754,0.202758489588582,0.312303458615577,0.798333333333333,0.375334544353618,0,1
19,0.2,0.3,0.229930820618583,0.293317562781693,0.20181011197158,0.316299653118415,0.804722222222222,0.373268240993036,0,1
20,0.2,0.3,0.231142731465161,0.295613674711721,0.194667419726656,0.312811222342855,0.799444444444444,0.374774447471995,0,1
1,0.4,0.3,0.250125101097558,0.328232392313739,0.195051397421598,0.282281656907885,0.613333333333333,0.411907356948229,0,1
2,0.4,0.3,0.256162445348303,0.334794816664957,0.190779447835411,0.288946857026837,0.595555555555556,0.419597335755374,0,1
3,0.4,0.3,0.258943530251884,0.344840930612928,0.177578621529644,0.264333341631162,0.584722222222222,0.420868907054193,0,1
4,0.4,0.3,0.255905183755863,0.326284295541254,0.181035490925965,0.284146679398554,0.5975,0.41915834090221,0,1
5,0.4,0.3,0.254809483220236,0.335834981709405,0.184984724252042,0.28635025320689,0.602777777777778,0.414541326067212,0,1
6,0.4,0.3,0.252685379589781,0.334498717834955,0.202204861857055,0.286612215009248,0.606111111111111,0.413625491976991,0,1
7,0.4,0.3,0.257116930341249,0.339449403818379,0.201666029683553,0.282755709615597,0.589444444444444,0.417962458371178,0,1
8,0.4,0.3,0.257129072290881,0.343282717328839,0.191510947423855,0.269961001660081,0.593611111111111,0.419930366333636,0,1
9,0.4,0.3,0.254220921323648,0.329430506205883,0.202154413764756,0.289534874520453,0.603611111111111,0.416153496821072,0,1
10,0.4,0.3,0.260319331552704,0.345365669526827,0.186749731200389,0.268758210797846,0.585,0.422254011504693,0,1
11,0.4,0.3,0.25702009892863,0.337320422864648,0.199080951735317,0.279304314840249,0.586666666666667,0.419869815319407,0,1
12,0.4,0.3,0.257198497455122,0.335300445537357,0.197945359439024,0.281720712873073,0.593055555555556,0.416902815622162,0,1
13,0.4,0.3,0.253111066497327,0.329970916327463,0.190979437272893,0.281983522560631,0.598055555555556,0.416668180442022,0,1
14,0.4,0.3,0.255645195098327,0.331839704899448,0.192115818148824,0.290698209228034,0.602777777777778,0.415676657584015,0,1
15,0.4,0.3,0.254513088224327,0.331788803536606,0.197928067817463,0.289464961648649,0.603888888888889,0.414299122010294,0,1
16,0.4,0.3,0.25409105263813,0.331457675983572,0.203661718551761,0.2848931232521,0.605555555555556,0.416032394792613,0,1
17,0.4,0.3,0.254182825985348,0.328556549870303,0.199592782219607,0.277727571767072,0.615,0.413443838934302,0,1
18,0.4,0.3,0.255719754218853,0.331688301025451,0.184808376414814,0.271598665187244,0.593333333333333,0.415457160157433,0,1
19,0.4,0.3,0.255306822752498,0.329257741499839,0.190752610771216,0.282488607468672,0.584166666666667,0.419673024523161,0,1
20,0.4,0.3,0.257673627789141,0.333690613812078,0.192792400850952,0.284793700683431,0.597777777777778,0.419309718437784,0,1
1,0.6,0.3,0.304881421892411,0.409861837155832,0.189953972817641,0.240713683759031,0.395833333333333,0.509190130184681,1,1
2,0.6,0.3,0.296158010260134,0.381911042057766,0.18191606708877,0.236323839795477,0.411111111111111,0.490343627005752,1,1
3,0.6,0.3,0.300948888454474,0.413843611465646,0.178920833884325,0.251354736922409,0.401944444444444,0.490911292764154,0,1
