seed,method,mode,scenario,RMSE,MAXERR,MINSEP,SAFEFAIL,DIVERGED,ROLLPEAK,PITCHPEAK,THRUSTSAT,TORQUESAT,SATURATION,PERDRONEPEAKSAT,CONTROLEFFORT,DATARATE,ACKRATE,TRUEAOI,ESTAOI,HARDRATIO,ADAPTRATIO,REFRESHRATIO,TRACEHASH,ACKTRACEHASH
2,Causal-v3,DI,Stressed,0.117230280257799,0.157098326099898,0.45605082744107,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182.033333333333,108.033333333333,0.190534059945504,0.310374659400543,0.00274674967954587,0.997253250320454,0,7.68585529559551e+15,8.25698385050303e+15
3,Causal-v3,DI,Stressed,0.116950646888351,0.151437853426809,0.454973487434469,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182.233333333333,110.666666666667,0.18933514986376,0.309284741144412,0.00274373513810134,0.997256264861899,0,7.76560119547868e+15,7.91445571770918e+15
1,P10,6DOF,Stressed,0.145951371182042,0.192696766067396,0.419480261498724,0,0,9.91467999999943,13.5127216589312,0,0,0,0,1.01534248229019,100,NaN,0.233069936421435,NaN,NaN,NaN,NaN,8.17980883676274e+15,7.34802476492642e+15
2,P10,6DOF,Stressed,0.145519435164638,0.196629175045098,0.427323010794786,0,0,9.95837698262421,13.1780444649226,0,0,0,0,1.01533594989978,100,NaN,0.234423251589464,NaN,NaN,NaN,NaN,7.68585529559551e+15,8.25698385050303e+15
3,P10,6DOF,Stressed,0.147013686322528,0.197782486869306,0.416199447610053,0,0,9.94941407610189,13.2506933248769,0,0,0,0,1.01531851724717,100,NaN,0.234141689373297,NaN,NaN,NaN,NaN,7.76560119547868e+15,7.91445571770918e+15
1,P20,6DOF,Stressed,0.111512936059857,0.145038886454201,0.460672365009466,0,0,9.89841847151173,13.2263230739013,0,0,0,0,1.01531142424431,200,NaN,0.177326067211626,NaN,NaN,NaN,NaN,8.17980883676274e+15,7.34802476492642e+15
2,P20,6DOF,Stressed,0.111991734814819,0.145398485573759,0.461474547585598,0,0,9.9515738441756,13.0706414607647,0,0,0,0,1.01532709401533,200,NaN,0.179455040871935,NaN,NaN,NaN,NaN,7.68585529559551e+15,8.25698385050303e+15
3,P20,6DOF,Stressed,0.112362381629963,0.147343936990217,0.45859519206682,0,0,9.94941407610189,13.0338903733602,0,0,0,0,1.01530943618989,200,NaN,0.179122615803815,NaN,NaN,NaN,NaN,7.76560119547868e+15,7.91445571770918e+15
1,State-event,6DOF,Stressed,0.25414503473752,0.42326546963428,0.287328966006456,0,0,9.95836863739159,13.2976477445714,0,0,0,0,1.0153042017102,42.4666666666667,NaN,0.42960944595822,NaN,NaN,NaN,NaN,8.17980883676274e+15,7.34802476492642e+15
2,State-event,6DOF,Stressed,0.245293413230071,0.361552897402708,0.299894523527488,0,0,9.95836863739159,13.2095297083768,0,0,0,0,1.01532023419687,42.5666666666667,NaN,0.410828337874659,NaN,NaN,NaN,NaN,7.68585529559551e+15,8.25698385050303e+15
3,State-event,6DOF,Stressed,0.266965098912499,0.426801174557876,0.240500619242684,1,0,9.95836863739159,13.6398874509446,0,0,0,0,1.01534882582076,42.5,NaN,0.439082652134423,NaN,NaN,NaN,NaN,7.76560119547868e+15,7.91445571770918e+15
1,Causal-v3,6DOF,Stressed,0.11930089732262,0.154556675342056,0.448925679235062,0,0,9.95678394435544,13.30448562394,0,0,0,0,1.01532362163232,182.733333333333,110.566666666667,0.189645776566758,0.309611716621251,0.00109449106165633,0.998905508938344,0,8.17980883676274e+15,7.34802476492642e+15
2,Causal-v3,6DOF,Stressed,0.118053802083851,0.151365518950699,0.450654752890377,0,0,9.95352144197101,13.106162110533,0,0,0,0,1.01533473294732,182.933333333333,110.633333333333,0.189046321525886,0.308276566757491,0.0010932944606414,0.998906705539359,0,7.68585529559551e+15,8.25698385050303e+15
3,Causal-v3,6DOF,Stressed,0.119413909888761,0.153515295939001,0.45279195437768,0,0,9.95352144197101,13.1069789068534,0,0,0,0,1.01532656721022,182.966666666667,111.2,0.19008174386921,0.310279291553132,0.00109309528147204,0.998906904718528,0,7.76560119547868e+15,7.91445571770918e+15
