seed,N,caseId,caseKind,erasureProbability,selectorAdmissible,selectorReason,selectorHash,rawTraceHash,finalTraceHash,stateHash,slotChanged,oldSlot,newSlot,addedEdges,removedEdges,unionEdges,unionWitnessCovered,maxIncidentEntriesAtWitness,maxMigrationResponseBytes,eventFrame,eligibleFrame,activationFrame,reacquired,firstReacquiredFrame,finalSuppressed,finalSlot,transactionOpen,acceptedEntries,requiredEntries,responseEntriesAttempted,unsupportedConcurrent,actualSubsetUnion,scheduledCollisionFrames,scheduledCollisionEdges,unsafeReuseFrames,claimAttempts,lockProofAttempts,responseAttempts,revokeAttempts,claimBytes,lockProofBytes,responseBytes,revokeBytes,controlAttempts,controlBytes,controlAirtimeSec,recipientAttempts,recipientSuccess,recipientErasure,recipientCollision,attemptBound,byteBound,attemptBoundRatio,byteBoundRatio,futureRandomReads,receiverTruthReads
16084013,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51253909436,50762451081,56660130,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,39,0,1,0,0,0,49,40,39,1,1372,1120,1014,24,129,3530,0.11296,2451,1897,554,0,188,5064,0.686170212765957,0.697077409162717,0,0
16084013,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51253909436,51244091903,56494190,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,652,203,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084013,20,stale-response,stale-response,0.2,1,admissible,6447123,51253909436,51251821056,56088288,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,87,0,1,0,0,0,49,40,87,1,1372,1120,2262,24,177,4778,0.152896,3363,2654,709,0,188,5064,0.941489361702128,0.943522906793049,0,0
16084013,20,incomplete-union,incomplete-union,0.2,1,admissible,6447123,51253909436,51254818240,56494190,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,670,185,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084013,20,concurrent-migration,concurrent,0.2,1,admissible,6447123,51253909436,51253915748,55418803,1,2,3,1,1,20,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084013,20,missing-witness,missing-witness,0.2,0,union_witness_uncovered,6006032,51253909436,51253909436,55452543,1,2,3,1,1,20,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084013,20,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,6358735,51253909436,51253909436,55452543,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,19,18,1,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084014,5,zero-loss-valid,valid,0,1,admissible,55956,3288372037,275675799,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,176,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084014,5,iid20-valid,valid,0.2,1,admissible,55956,3288372037,3288372037,4625924,1,1,3,1,1,5,1,1,26,8,12,9,1,16,0,3,0,2,2,2,0,1,0,0,0,5,40,2,1,140,1120,52,24,48,1336,0.042752,192,147,45,0,188,5064,0.25531914893617,0.263823064770932,0,0
16084014,5,iid40-valid,valid,0.4,1,admissible,55956,3288372037,3288372037,4652460,1,1,3,1,1,5,1,1,26,8,12,9,1,17,0,3,0,2,2,2,0,1,0,0,0,6,40,2,1,168,1120,52,24,49,1364,0.043648,196,120,76,0,188,5064,0.26063829787234,0.269352290679305,0,0
16084014,5,response-blackout,response-blackout,0.2,1,admissible,55956,3288372037,3161805714,4622897,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,1,2,34,0,1,0,0,0,49,40,34,1,1372,1120,884,24,124,3400,0.1088,496,364,132,0,188,5064,0.659574468085106,0.671406003159558,0,0
16084014,5,revoke-blackout,revoke-blackout,0.2,1,admissible,55956,3288372037,3286559257,4625924,1,1,3,1,1,5,1,1,26,8,12,9,1,16,0,3,0,2,2,2,0,1,0,0,0,5,40,2,1,140,1120,52,24,48,1336,0.042752,192,143,49,0,188,5064,0.25531914893617,0.263823064770932,0,0
16084014,5,stale-response,stale-response,0.2,1,admissible,55956,3288372037,3286422572,4859007,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,0,2,82,0,1,0,0,0,49,40,82,1,1372,1120,2132,24,172,4648,0.148736,688,550,138,0,188,5064,0.914893617021277,0.917851500789889,0,0
16084014,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3288372037,3289068369,4625924,1,1,3,1,1,5,1,1,26,8,12,9,1,16,0,3,0,2,2,2,0,0,52,52,0,5,40,2,1,140,1120,52,24,48,1336,0.042752,192,147,45,0,188,5064,0.25531914893617,0.263823064770932,0,0
16084014,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3288372037,3288378106,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084014,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3288372037,3288372037,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084014,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3288372037,3288372037,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,4,0,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084014,10,zero-loss-valid,valid,0,1,admissible,511308,12869833792,1174228485,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,396,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084014,10,iid20-valid,valid,0.2,1,admissible,511308,12869833792,12869833792,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,319,77,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084014,10,iid40-valid,valid,0.4,1,admissible,511308,12869833792,12869833792,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,228,168,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084014,10,response-blackout,response-blackout,0.2,1,admissible,511308,12869833792,12623205068,15885380,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,45,0,1,0,0,0,49,40,45,1,1372,1120,1170,24,135,3686,0.117952,1215,945,270,0,188,5064,0.718085106382979,0.727883096366509,0,0
16084014,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12869833792,12866022989,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,311,85,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084014,10,stale-response,stale-response,0.2,1,admissible,511308,12869833792,12869349672,15153124,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,93,0,1,0,0,0,49,40,93,1,1372,1120,2418,24,183,4934,0.157888,1647,1321,326,0,188,5064,0.973404255319149,0.97432859399684,0,0
16084014,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12869833792,12870390140,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,0,52,52,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,319,77,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084014,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12869833792,12869837915,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084014,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12869833792,12869833792,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084014,10,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,488460,12869833792,12869833792,14740603,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,9,8,1,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084014,20,zero-loss-valid,valid,0,1,admissible,6447123,51282530910,4719194398,56391581,1,2,3,1,1,20,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,836,836,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084014,20,iid20-valid,valid,0.2,1,admissible,6447123,51282530910,51282530910,56494190,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,685,170,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084014,20,iid40-valid,valid,0.4,1,admissible,6447123,51282530910,51282530910,56056693,1,2,3,1,1,20,1,1,26,8,12,9,1,16,0,3,0,2,2,5,0,1,0,0,0,5,40,5,1,140,1120,130,24,51,1414,0.045248,969,591,378,0,188,5064,0.271276595744681,0.279225908372828,0,0
16084014,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51282530910,50799104779,56862304,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,41,0,1,0,0,0,49,40,41,1,1372,1120,1066,24,131,3582,0.114624,2489,1968,521,0,188,5064,0.696808510638298,0.707345971563981,0,0
16084014,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51282530910,51271549469,56494190,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,669,186,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084014,20,stale-response,stale-response,0.2,1,admissible,6447123,51282530910,51280442530,56290462,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,89,0,1,0,0,0,49,40,89,1,1372,1120,2314,24,179,4830,0.15456,3401,2718,683,0,188,5064,0.952127659574468,0.953791469194313,0,0
16084014,20,incomplete-union,incomplete-union,0.2,1,admissible,6447123,51282530910,51283439714,56494190,1,2,3,1,1,20,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,855,685,170,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084014,20,concurrent-migration,concurrent,0.2,1,admissible,6447123,51282530910,51282537222,55418803,1,2,3,1,1,20,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084014,20,missing-witness,missing-witness,0.2,0,union_witness_uncovered,6006032,51282530910,51282530910,55452543,1,2,3,1,1,20,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084014,20,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,6358735,51282530910,51282530910,55452543,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,19,16,3,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084015,5,zero-loss-valid,valid,0,1,admissible,55956,3292384160,275675799,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,176,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,5,iid20-valid,valid,0.2,1,admissible,55956,3292384160,3292384160,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,135,41,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,5,iid40-valid,valid,0.4,1,admissible,55956,3292384160,3292384160,4542406,1,1,3,1,1,5,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,180,93,87,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084015,5,response-blackout,response-blackout,0.2,1,admissible,55956,3292384160,3163909812,4789589,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,1,2,40,0,1,0,0,0,49,40,40,1,1372,1120,1040,24,130,3556,0.113792,520,389,131,0,188,5064,0.691489361702128,0.702211690363349,0,0
16084015,5,revoke-blackout,revoke-blackout,0.2,1,admissible,55956,3292384160,3290954309,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,133,43,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,5,stale-response,stale-response,0.2,1,admissible,55956,3292384160,3290434695,5025699,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,0,2,88,0,1,0,0,0,49,40,88,1,1372,1120,2288,24,178,4804,0.153728,712,587,125,0,188,5064,0.946808510638298,0.948657187993681,0,0
16084015,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3292384160,3293080492,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,0,52,52,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,135,41,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3292384160,3292390229,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084015,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3292384160,3292384160,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084015,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3292384160,3292384160,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,2,2,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084015,10,zero-loss-valid,valid,0,1,admissible,511308,12877878876,1174228485,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,396,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,10,iid20-valid,valid,0.2,1,admissible,511308,12877878876,12877878876,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,304,92,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,10,iid40-valid,valid,0.4,1,admissible,511308,12877878876,12877878876,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,221,175,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,10,response-blackout,response-blackout,0.2,1,admissible,511308,12877878876,12631624036,15467644,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,37,0,1,0,0,0,49,40,37,1,1372,1120,962,24,127,3478,0.111296,1143,883,260,0,188,5064,0.675531914893617,0.686808846761453,0,0
16084015,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12877878876,12872032959,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,297,99,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,10,stale-response,stale-response,0.2,1,admissible,511308,12877878876,12877394756,15783961,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,85,0,1,0,0,0,49,40,85,1,1372,1120,2210,24,175,4726,0.151232,1575,1260,315,0,188,5064,0.930851063829787,0.933254344391785,0,0
16084015,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12877878876,12878435224,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,0,52,52,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,304,92,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12877878876,12877882999,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084015,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12877878876,12877878876,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084015,10,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,488460,12877878876,12877878876,14740603,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,9,7,2,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084015,20,zero-loss-valid,valid,0,1,admissible,6447123,51303149977,4719194398,56391581,1,2,3,1,1,20,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,836,836,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084015,20,iid20-valid,valid,0.2,1,admissible,6447123,51303149977,51303149977,56897903,1,2,3,1,1,20,1,1,26,8,12,9,1,15,0,3,0,2,2,4,0,1,0,0,0,4,40,4,1,112,1120,104,24,49,1360,0.04352,931,741,190,0,188,5064,0.26063829787234,0.268562401263823,0,0
16084015,20,iid40-valid,valid,0.4,1,admissible,6447123,51303149977,51303149977,57000506,1,2,3,1,1,20,1,1,26,8,12,9,1,16,0,3,0,2,2,4,0,1,0,0,0,5,40,4,1,140,1120,104,24,50,1388,0.044416,950,587,363,0,188,5064,0.265957446808511,0.274091627172196,0,0
16084015,20,response-blackout,response-blackout,0.2,1,admissible,6447123,51303149977,50811466946,56113319,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,1,2,44,0,1,0,0,0,49,40,44,1,1372,1120,1144,24,134,3660,0.11712,2546,1975,571,0,188,5064,0.712765957446808,0.722748815165877,0,0
16084015,20,revoke-blackout,revoke-blackout,0.2,1,admissible,6447123,51303149977,51291926978,56897903,1,2,3,1,1,20,1,1,26,8,12,9,1,15,0,3,0,2,2,4,0,1,0,0,0,4,40,4,1,112,1120,104,24,49,1360,0.04352,931,728,203,0,188,5064,0.26063829787234,0.268562401263823,0,0
16084015,20,stale-response,stale-response,0.2,1,admissible,6447123,51303149977,51301061597,56492636,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,1,0,2,91,0,1,0,0,0,49,40,91,1,1372,1120,2366,24,181,4882,0.156224,3439,2717,722,0,188,5064,0.962765957446808,0.964060031595577,0,0
16084015,20,incomplete-union,incomplete-union,0.2,1,admissible,6447123,51303149977,51304058781,56897903,1,2,3,1,1,20,1,1,26,8,12,9,1,15,0,3,0,2,2,4,0,0,52,52,0,4,40,4,1,112,1120,104,24,49,1360,0.04352,931,741,190,0,188,5064,0.26063829787234,0.268562401263823,0,0
16084015,20,concurrent-migration,concurrent,0.2,1,admissible,6447123,51303149977,51303156289,55418803,1,2,3,1,1,20,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084015,20,missing-witness,missing-witness,0.2,0,union_witness_uncovered,6006032,51303149977,51303149977,55452543,1,2,3,1,1,20,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084015,20,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,6358735,51303149977,51303149977,55452543,1,2,3,1,1,20,1,1,26,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,19,13,6,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084016,5,zero-loss-valid,valid,0,1,admissible,55956,3202762793,275675799,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,176,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084016,5,iid20-valid,valid,0.2,1,admissible,55956,3202762793,3202762793,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,152,24,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084016,5,iid40-valid,valid,0.4,1,admissible,55956,3202762793,3202762793,4570897,1,1,3,1,1,5,1,1,26,8,12,9,1,14,0,3,0,2,2,2,0,1,0,0,0,3,40,2,1,84,1120,52,24,46,1280,0.04096,184,120,64,0,188,5064,0.24468085106383,0.252764612954186,0,0
16084016,5,response-blackout,response-blackout,0.2,1,admissible,55956,3202762793,3087492014,4872935,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,1,2,43,0,1,0,0,0,49,40,43,1,1372,1120,1118,24,133,3634,0.116288,532,410,122,0,188,5064,0.707446808510638,0.717614533965245,0,0
16084016,5,revoke-blackout,revoke-blackout,0.2,1,admissible,55956,3202762793,3200120999,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,148,28,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084016,5,stale-response,stale-response,0.2,1,admissible,55956,3202762793,3200813328,5109045,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,1,0,2,91,0,1,0,0,0,49,40,91,1,1372,1120,2366,24,181,4882,0.156224,724,599,125,0,188,5064,0.962765957446808,0.964060031595577,0,0
16084016,5,incomplete-union,incomplete-union,0.2,1,admissible,55956,3202762793,3203459125,4515858,1,1,3,1,1,5,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,0,52,52,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,176,152,24,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084016,5,concurrent-migration,concurrent,0.2,1,admissible,55956,3202762793,3202768862,4107538,1,1,3,1,1,5,1,1,26,NaN,12,9,0,NaN,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084016,5,missing-witness,missing-witness,0.2,0,union_witness_uncovered,53405,3202762793,3202762793,4118388,1,1,3,1,1,5,0,0,0,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
16084016,5,over-mtu,over-mtu,0.2,0,migration_response_exceeds_mtu,49678,3202762793,3202762793,4118388,1,1,3,1,1,5,1,1,26,8,12,9,0,NaN,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,4,4,0,0,188,5064,0.00531914893617021,0.004739336492891,0,0
16084016,10,zero-loss-valid,valid,0,1,admissible,511308,12871563488,1174228485,15289947,1,2,3,1,1,10,1,1,26,8,12,9,1,12,0,3,0,2,2,2,0,1,0,0,0,1,40,2,1,28,1120,52,24,44,1224,0.039168,396,396,0,0,188,5064,0.234042553191489,0.241706161137441,0,0
16084016,10,iid20-valid,valid,0.2,1,admissible,511308,12871563488,12871563488,15343066,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,405,317,88,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084016,10,iid40-valid,valid,0.4,1,admissible,511308,12871563488,12871563488,15343066,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,405,241,164,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084016,10,response-blackout,response-blackout,0.2,1,admissible,511308,12871563488,12628052109,15572078,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,1,2,39,0,1,0,0,0,49,40,39,1,1372,1120,1014,24,129,3530,0.11296,1161,886,275,0,188,5064,0.686170212765957,0.697077409162717,0,0
16084016,10,revoke-blackout,revoke-blackout,0.2,1,admissible,511308,12871563488,12866463235,15343066,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,1,0,0,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,405,310,95,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084016,10,stale-response,stale-response,0.2,1,admissible,511308,12871563488,12871079368,15888395,1,2,3,1,1,10,1,1,26,8,12,9,0,NaN,1,2,1,0,2,87,0,1,0,0,0,49,40,87,1,1372,1120,2262,24,177,4778,0.152896,1593,1271,322,0,188,5064,0.941489361702128,0.943522906793049,0,0
16084016,10,incomplete-union,incomplete-union,0.2,1,admissible,511308,12871563488,12872119836,15343066,1,2,3,1,1,10,1,1,26,8,12,9,1,13,0,3,0,2,2,2,0,0,52,52,0,2,40,2,1,56,1120,52,24,45,1252,0.040064,405,317,88,0,188,5064,0.23936170212766,0.247235387045814,0,0
16084016,10,concurrent-migration,concurrent,0.2,1,admissible,511308,12871563488,12871567611,14722123,1,2,3,1,1,10,1,1,26,NaN,12,9,0,NaN,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5064,0,0,0,0
16084016,10,missing-witness,missing-witness,0.2,0,union_witness_uncovered,480402,12871563488,12871563488,14740603,1,2,3,1,1,10,0,0,0,8,12,9,0,NaN,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,24,1,24,0.000768,0,0,0,0,139,4280,0.00719424460431655,0.00560747663551402,0,0
