stage,seed,scenario,residualLoss,family,arm,pointIndex,parameterValue,method,feedbackMode,macType,pAccess,backgroundLoad,historySize,ackDeadline,posThreshold,velThreshold,aoiThreshold,maxSilence,minInterTx,aoiMinInterTx,scaleBase,scaleMin,adaptRange,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_UTIL,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,BELIEF_UPDATES
contention,13013002,Moderate,0.1,Periodic-P10,csma-bg010,7,0.2,periodic,none,csma,0.2,0.1,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0537445073448675,0.531684715541864,0,0.0738127544097692,0.18,0.219999999999999,NaN,NaN,600,920,570,0,0,2017,1133,884,348,0.378260869565217,0,0,320,0,1,32,0,0,0,0,0,0,0,0.160416666666655,0.0766666666666667,0.920000000000001,0,0,1.18899999999995,0.0990833333333289,0,0.184,47.5,94.4166666666667,0,0.00613260869565231,0.0179999999999998,NaN,NaN,0.999876900350834,0.27834,0,194982426980,0
contention,13013002,Moderate,0.1,Causal-Broadcast,csma-bg010,7,0.2,causal-broadcast,hybrid,csma,0.2,0.1,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0531010524401946,0.533841336136225,0,0.0755133423790138,0.140000000000001,0.200000000000001,0.113876074174581,0.0383627317955676,627,738,617,637,970,1632,1230,402,217,0.157818181818182,0,0,111,0,2,32,0,0,0,0,637,473,0,0.204333333333317,0.114583333333333,0.738000000000001,0.637,0.0302720000000001,1.18899999999995,0.0990833333333289,0,0.275,51.4166666666667,102.5,80.8333333333333,0.00536509090909097,0.0169999999999999,0.0271247422680413,0.0449999999999999,0.99775649006015,0.4186742,0,194982426980,0
contention,13013002,Moderate,0.1,Periodic-P10,csma-bg030,8,0.2,periodic,none,csma,0.2,0.3,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0552931419207396,0.527862362134369,0,0.0763907734056987,0.18,0.26,NaN,NaN,600,923,568,0,0,2030,1131,899,349,0.378114842903575,0,0,323,0,1,32,0,0,0,0,0,0,0,0.35641666666664,0.0769166666666667,0.923000000000001,0,0,3.53999999999965,0.29499999999997,0,0.1846,47.3333333333333,94.25,0,0.00830877573131107,0.022,NaN,NaN,0.999733506863748,0.279235,0,194982426980,0
contention,13013002,Moderate,0.1,Causal-Broadcast,csma-bg030,8,0.2,causal-broadcast,hybrid,csma,0.2,0.3,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0533011284466683,0.532218974429596,0,0.0773315241971957,0.159999999999998,0.200000000000001,0.112826775214835,0.0354952510176391,613,737,603,616,996,1628,1212,416,207,0.152993348115299,0,1,125,0,2,32,0,0,0,0,616,462,2,0.39883333333332,0.11275,0.737000000000001,0.616,0.0295680000000002,3.53999999999965,0.29499999999997,0,0.2706,50.25,101,83,0.00644124168514416,0.0199999999999998,0.0292650602409639,0.0510000000000002,0.998336147605123,0.4173188,0,194982426980,0
contention,13013002,History-Stress,0.3,Periodic-P10,history-stress,9,0.2,periodic,none,csma,0.2,0,2,0.5,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0710144143223645,0.506312347049925,0,0.10239710538218,0.26,0.358000000000001,NaN,NaN,600,915,529,0,0,2005,878,1127,347,0.379234972677596,0,0,315,0,1,2,0,0,0,0,0,0,0,0.0609999999999998,0.0762500000000001,0.915000000000001,0,0,0,0,0,0.183,44.0833333333333,73.1666666666667,0,0.00549508196721325,0.016,NaN,NaN,0.998487146093875,0.2729262,0,194982426980,0
contention,13013002,History-Stress,0.3,Causal-Broadcast,history-stress,9,0.2,causal-broadcast,hybrid,csma,0.2,0,2,0.5,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0559345932972389,0.528697672727799,0,0.0820985979194933,0.199999999999999,0.26,0.176508367254636,0.0944097693351426,891,1046,810,0,725,2301,1363,938,159,0.152007648183556,0,1,156,0,1,2,0,0,9,0,0,1213,1,0.0803333333333331,0.0871666666666663,1.046,0,0.0776320000000004,0,0,0,0.209199999999999,67.5,113.583333333333,60.4166666666667,0.0045927342256215,0.0139999999999993,0.0365779310344828,0.084000000000001,0.996173817983055,0.391114,0,194982426980,0
contention,13013003,Moderate,0.1,Periodic-P10,csma-p010,1,0.1,periodic,none,csma,0.1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0513399892242311,0.533461076467727,0,0.0715513342379013,0.140000000000001,0.200000000000001,NaN,NaN,600,742,593,0,0,1630,1210,420,144,0.194070080862534,0,0,142,0,1,32,0,0,0,0,0,0,0,0.0555833333333331,0.0618333333333334,0.742000000000001,0,0,0,0,0,0.1484,49.4166666666667,100.833333333333,0,0.00966307277628044,0.03095,NaN,NaN,0.999954502154039,0.3436346,0,195381151625,0
contention,13013003,Moderate,0.1,Causal-Broadcast,csma-p010,1,0.1,causal-broadcast,hybrid,csma,0.1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.055409465170966,0.529077871896648,0,0.0789507010402531,0.16,0.219999999999999,0.116689280868385,0.0377385798281321,627,673,618,632,1017,1484,1240,244,117,0.0896551724137931,0,3,49,0,2,32,0,0,0,0,632,432,3,0.10383333333333,0.10875,0.673,0.632,0.0276480000000001,0,0,0,0.261,51.5,103.333333333333,84.75,0.00954636015325673,0.0299999999999994,0.0340796460176992,0.0612000000000001,0.998624656817885,0.7768245,0,195381151625,0
contention,13013003,Moderate,0.1,Periodic-P10,csma-p020,2,0.2,periodic,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0533840734377192,0.530888187587799,0,0.0739936680235187,0.18,0.218000000000001,NaN,NaN,600,955,566,0,0,2101,1148,953,376,0.393717277486911,0,0,355,0,1,32,0,0,0,0,0,0,0,0.0628333333333332,0.0795833333333334,0.955000000000001,0,0,0,0,0,0.191,47.1666666666667,95.6666666666667,0,0.00541361256544513,0.016,NaN,NaN,0.998989647000125,0.4906586,0,195381151625,0
contention,13013003,Moderate,0.1,Causal-Broadcast,csma-p020,2,0.2,causal-broadcast,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0539451340557658,0.532090309210623,0,0.0761465400271369,0.140000000000001,0.200000000000001,0.108792401628222,0.0326458616010855,611,722,602,654,997,1597,1212,385,196,0.142441860465116,0,0,111,0,2,32,0,0,0,0,654,422,0,0.106499999999997,0.114666666666667,0.722000000000001,0.654,0.0270080000000001,0,0,0,0.2752,50.1666666666667,101,83.0833333333333,0.00430668604651167,0.0140000000000002,0.0256730190571716,0.042,0.99597108857559,0.7373954,0,195381151625,0
contention,13013003,Moderate,0.1,Periodic-P10,csma-p040,3,0.4,periodic,none,csma,0.4,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0726148941572751,0.506085497571729,0,0.105020352781547,0.260000000000001,0.360000000000001,NaN,NaN,600,1391,400,0,0,3045,810,2235,986,0.708842559309849,0,0,791,0,1,32,0,0,0,0,0,0,0,0.0669166666666667,0.115916666666663,1.39099999999996,0,0,0,0,0,0.278199999999992,33.3333333333333,67.5,0,0.00303666427030924,0.00800000000000001,NaN,NaN,0.99676052828308,0.545792799999999,0,195381151625,0
contention,13013003,Moderate,0.1,Causal-Broadcast,csma-p040,3,0.4,causal-broadcast,hybrid,csma,0.4,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0533601059483849,0.531072427351333,0,0.0766711895070103,0.16,0.220000000000001,0.115440976933514,0.0387697874265038,658,953,623,645,919,2115,1250,865,474,0.296620775969962,0,0,295,0,1,32,0,0,0,0,645,502,0,0.111916666666663,0.133166666666667,0.953000000000001,0.645,0.0321280000000002,0,0,0,0.3196,51.9166666666667,104.166666666667,76.5833333333333,0.00194931163954948,0.00600000000000023,0.0209727965179544,0.032,0.995470575411329,0.7662409,0,195381151625,0
contention,13013003,Moderate,0.1,Periodic-P10,csma-p100,4,1,periodic,none,csma,1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,1.73723982506985,0.544841883628634,0,10,11.8,11.96,NaN,NaN,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,0,1,32,0,0,0,0,0,0,0,0.03,0.149999999999993,1.79999999999991,0,0,0,0,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,0,0.608796599999999,0,195381151625,0
contention,13013003,Moderate,0.1,Causal-Broadcast,csma-p100,4,1,causal-broadcast,hybrid,csma,1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.358275291069405,0.18699609098999,1,0.615594753505202,1.92,2.24,3.76452284034374,3.14892808683854,1119,3017,168,148,31,6715,333,6382,2977,0.940600315955766,0,0,1898,0,1,32,0,0,0,0,148,459,0,0.106499999999997,0.263749999999982,3.01699999999978,0.148,0.0293760000000003,0,0,0,0.632999999999956,14,27.75,2.58333333333333,0.000899526066350831,0.00200000000000067,0.0196129032258066,0.0220000000000002,0.981021897810219,0.8670358,0,195381151625,0
contention,13013003,Moderate,0.1,Periodic-P10,aloha-p020,5,0.2,periodic,none,aloha,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0533840734377192,0.530888187587799,0,0.0739936680235187,0.18,0.218000000000001,NaN,NaN,600,955,566,0,0,2101,1148,953,376,0.393717277486911,0,0,355,0,1,32,0,0,0,0,0,0,0,0.0628333333333332,0.0795833333333334,0.955000000000001,0,0,0,0,0,0.191,47.1666666666667,95.6666666666667,0,0.00541361256544513,0.016,NaN,NaN,0.998989647000125,0.5353336,0,195381151625,0
contention,13013003,Moderate,0.1,Causal-Broadcast,aloha-p020,5,0.2,causal-broadcast,hybrid,aloha,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0539451340557658,0.532090309210623,0,0.0761465400271369,0.140000000000001,0.200000000000001,0.108792401628222,0.0326458616010855,611,722,602,654,997,1597,1212,385,196,0.142441860465116,0,0,111,0,2,32,0,0,0,0,654,422,0,0.106499999999997,0.114666666666667,0.722000000000001,0.654,0.0270080000000001,0,0,0,0.2752,50.1666666666667,101,83.0833333333333,0.00430668604651167,0.0140000000000002,0.0256730190571716,0.042,0.99597108857559,0.755434,0,195381151625,0
contention,13013003,Moderate,0.1,Periodic-P10,tdma-reference,6,0.2,periodic,none,tdma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0500748107772106,0.53569838748389,0,0.069244685662596,0.16,0.200000000000001,NaN,NaN,600,600,596,0,0,1320,1207,113,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0.05,0.05,0.6,0,0,0,0,0,0.12,49.6666666666667,100.583333333333,0,0.00200000000000012,0.00400000000000045,NaN,NaN,0.999960588914225,0.4476222,0,195381151625,0
contention,13013003,Moderate,0.1,Causal-Broadcast,tdma-reference,6,0.2,causal-broadcast,hybrid,tdma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0544463764161917,0.532070751039734,0,0.0801628222523742,0.16,0.220000000000001,0.103907734056988,0.0237449118046133,573,573,570,627,1036,1268,1146,122,0,0,0,0,0,0,1,32,0,0,0,0,627,345,0,0.0999999999999982,0.1,0.573,0.627,0.0220800000000001,0,0,0,0.24,47.5,95.5,86.3333333333333,0.00181000000000003,0.004,0.0208088803088804,0.0280000000000005,0.998126017633867,0.721334700000001,0,195381151625,0
contention,13013003,Moderate,0.1,Periodic-P10,csma-bg010,7,0.2,periodic,none,csma,0.2,0.1,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0539894689099686,0.527979781866936,0,0.0734961555857078,0.18,0.200000000000001,NaN,NaN,600,969,565,0,0,2127,1147,980,390,0.402476780185758,0,0,369,0,1,32,0,0,0,0,0,0,0,0.160666666666656,0.0807500000000001,0.969000000000001,0,0,1.16799999999995,0.0973333333333293,0,0.1938,47.0833333333333,95.5833333333333,0,0.00599484004127977,0.0170000000000002,NaN,NaN,0.998842284766658,0.534128200000001,0,195381151625,0
contention,13013003,Moderate,0.1,Causal-Broadcast,csma-bg010,7,0.2,causal-broadcast,hybrid,csma,0.2,0.1,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0519339416569913,0.534957058174376,0,0.0743012211668927,0.140000000000001,0.200000000000001,0.111488014473089,0.0371867933061963,618,747,604,661,989,1647,1221,426,223,0.158380681818182,0,0,129,0,2,32,0,0,0,0,661,440,0,0.204999999999984,0.117333333333333,0.747000000000001,0.661,0.0281600000000002,1.16799999999995,0.0973333333333293,0,0.2816,50.3333333333333,101.75,82.4166666666667,0.00499928977272732,0.016,0.0268523761375127,0.0449999999999999,0.996792262083663,0.7806073,0,195381151625,0
contention,13013003,Moderate,0.1,Periodic-P10,csma-bg030,8,0.2,periodic,none,csma,0.2,0.3,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0572565509273582,0.523793871516869,0,0.0757575757575757,0.18,0.200000000000001,NaN,NaN,600,966,554,0,0,2124,1127,997,396,0.409937888198758,0,0,366,0,1,32,0,0,0,0,0,0,0,0.355833333333307,0.0805000000000001,0.966000000000001,0,0,3.51699999999965,0.293083333333305,0,0.1932,46.1666666666667,93.9166666666667,0,0.00786749482401665,0.0229999999999999,NaN,NaN,0.999303226646697,0.5108289,0,195381151625,0
contention,13013003,Moderate,0.1,Causal-Broadcast,csma-bg030,8,0.2,causal-broadcast,hybrid,csma,0.2,0.3,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0542118006601986,0.531702873834982,0,0.0763726820443238,0.140000000000001,0.200000000000001,0.115703301673451,0.0393306196291271,626,765,611,647,974,1692,1238,454,253,0.179178470254958,0,2,141,0,2,32,0,0,0,0,647,450,2,0.40008333333332,0.117666666666667,0.765000000000001,0.647,0.0288000000000002,3.51699999999965,0.293083333333305,0,0.2824,50.9166666666667,103.166666666667,81.1666666666667,0.00674220963172809,0.021,0.0296396303901438,0.0520000000000005,0.997931006829816,0.7788036,0,195381151625,0
contention,13013003,History-Stress,0.3,Periodic-P10,history-stress,9,0.2,periodic,none,csma,0.2,0,2,0.5,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0748818450742902,0.504992877378062,0,0.106467661691542,0.279999999999999,0.398000000000002,NaN,NaN,600,955,521,0,0,2101,873,1228,376,0.393717277486911,0,0,355,0,1,2,0,0,0,0,0,0,0,0.0628333333333332,0.0795833333333334,0.955000000000001,0,0,0,0,0,0.191,43.4166666666667,72.75,0,0.00541361256544513,0.016,NaN,NaN,0.996790481611369,0.517074400000001,0,195381151625,0
contention,13013003,History-Stress,0.3,Causal-Broadcast,history-stress,9,0.2,causal-broadcast,hybrid,csma,0.2,0,2,0.5,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0570438581624761,0.526210032540919,0,0.0817458163726819,0.199999999999999,0.260000000000002,0.166793306196291,0.0850474898236094,870,973,801,0,728,2151,1347,804,105,0.107913669064748,0,2,105,0,1,2,0,0,11,0,0,1176,2,0.0765,0.0810833333333334,0.973000000000001,0,0.0752640000000005,0,0,0,0.1946,66.75,112.25,60.6666666666667,0.00436176772867433,0.014,0.0368406593406594,0.0850000000000005,0.995602349344775,0.6748953,0,195381151625,0
contention,13013004,Moderate,0.1,Periodic-P10,csma-p010,1,0.1,periodic,none,csma,0.1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0544189293735403,0.531197074043616,0,0.0763907734056987,0.18,0.220000000000001,NaN,NaN,600,741,591,0,0,1632,1183,449,142,0.191632928475034,0,0,141,0,1,32,0,0,0,0,0,0,0,0.0556666666666662,0.06175,0.741000000000001,0,0,0,0,0,0.1482,49.25,98.5833333333333,0,0.0099352226720649,0.029,NaN,NaN,0.99995991926595,0.5089131,0,195115925922,0
contention,13013004,Moderate,0.1,Causal-Broadcast,csma-p010,1,0.1,causal-broadcast,hybrid,csma,0.1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0552277189518152,0.530032098092104,0,0.0797195838986883,0.16,0.219999999999999,0.116399819086386,0.0366802351876979,634,701,625,642,1036,1550,1241,309,135,0.100521221146687,0,4,72,0,2,32,0,0,0,0,642,454,6,0.106166666666663,0.111916666666667,0.701000000000001,0.642,0.0290560000000002,0,0,0,0.2686,52.0833333333333,103.416666666667,86.3333333333333,0.00983767684288911,0.03,0.0355057915057916,0.0640000000000006,0.999207029301546,0.7351944,0,195115925922,0
contention,13013004,Moderate,0.1,Periodic-P10,csma-p020,2,0.2,periodic,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0559056921542792,0.527739839712203,0,0.0778380823156941,0.18,0.298000000000001,NaN,NaN,600,938,567,0,0,2060,1115,945,367,0.391257995735608,0,0,338,0,1,32,0,0,0,0,0,0,0,0.0615833333333332,0.0781666666666667,0.938000000000001,0,0,0,0,0,0.1876,47.25,92.9166666666667,0,0.00533262260127942,0.0150000000000006,NaN,NaN,0.999794747399356,0.502593999999999,0,195115925922,0
contention,13013004,Moderate,0.1,Causal-Broadcast,csma-p020,2,0.2,causal-broadcast,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0524505763828918,0.533232158482211,0,0.0739755766621437,0.140000000000001,0.200000000000001,0.118154681139756,0.0441791044776119,620,747,611,664,976,1649,1235,414,246,0.174344436569809,0,1,128,0,2,32,0,0,0,0,664,463,1,0.10708333333333,0.117583333333333,0.747000000000001,0.664,0.0296320000000001,0,0,0,0.2822,50.9166666666667,102.916666666667,81.3333333333333,0.00434018426647775,0.0140000000000001,0.0256495901639345,0.0419999999999998,0.999721496953873,0.7519292,0,195115925922,0
contention,13013004,Moderate,0.1,Periodic-P10,csma-p040,3,0.4,periodic,none,csma,0.4,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.086326341080181,0.48982503572319,0,0.139303482587065,0.4,0.578000000000002,NaN,NaN,600,1439,393,0,0,3170,790,2380,1042,0.724113968033356,0,0,839,0,1,32,0,0,0,0,0,0,0,0.0680833333333334,0.119916666666663,1.43899999999995,0,0,0,0,0,0.28779999999999,32.75,65.8333333333333,0,0.00307088255733159,0.00800000000000001,NaN,NaN,0.990915215089982,0.5546716,0,195115925922,0
contention,13013004,Moderate,0.1,Causal-Broadcast,csma-p040,3,0.4,causal-broadcast,hybrid,csma,0.4,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0529574876163531,0.532772464326519,0,0.0755676164631387,0.16,0.24,0.122406151062867,0.0468385345997287,651,894,622,641,929,1989,1253,736,428,0.278827361563518,0,0,243,0,1,32,0,0,0,0,641,507,0,0.109083333333331,0.127916666666667,0.894000000000001,0.641,0.0324480000000003,0,0,0,0.307,51.8333333333333,104.416666666667,77.4166666666667,0.00187557003257334,0.00600000000000023,0.0210053821313241,0.0309999999999997,0.995840411840412,0.7832972,0,195115925922,0
contention,13013004,Moderate,0.1,Periodic-P10,csma-p100,4,1,periodic,none,csma,1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,1.73723982506985,0.544841883628634,0,10,11.8,11.96,NaN,NaN,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,0,1,32,0,0,0,0,0,0,0,0.03,0.149999999999993,1.79999999999991,0,0,0,0,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,0,0.5740828,0,195115925922,0
contention,13013004,Moderate,0.1,Causal-Broadcast,csma-p100,4,1,causal-broadcast,hybrid,csma,1,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.384781253360965,0.175274354451319,1,0.721999095431932,2.06,2.86,4.78618724559023,4.0641881501583,1116,3050,147,120,22,6781,292,6489,3006,0.948264984227129,0,0,1934,0,1,32,0,0,0,0,120,470,0,0.104999999999998,0.264166666666648,3.04999999999978,0.12,0.0300800000000003,0,0,0,0.633999999999955,12.25,24.3333333333333,1.83333333333333,0.000915141955836076,0.00200000000000067,0.0216363636363639,0.0220000000000002,0.932829699978416,0.8168135,0,195115925922,0
contention,13013004,Moderate,0.1,Periodic-P10,aloha-p020,5,0.2,periodic,none,aloha,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0559056921542792,0.527739839712203,0,0.0778380823156941,0.18,0.298000000000001,NaN,NaN,600,938,567,0,0,2060,1115,945,367,0.391257995735608,0,0,338,0,1,32,0,0,0,0,0,0,0,0.0615833333333332,0.0781666666666667,0.938000000000001,0,0,0,0,0,0.1876,47.25,92.9166666666667,0,0.00533262260127942,0.0150000000000006,NaN,NaN,0.999794747399356,0.480910999999999,0,195115925922,0
contention,13013004,Moderate,0.1,Causal-Broadcast,aloha-p020,5,0.2,causal-broadcast,hybrid,aloha,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0524505763828918,0.533232158482211,0,0.0739755766621437,0.140000000000001,0.200000000000001,0.118154681139756,0.0441791044776119,620,747,611,664,976,1649,1235,414,246,0.174344436569809,0,1,128,0,2,32,0,0,0,0,664,463,1,0.10708333333333,0.117583333333333,0.747000000000001,0.664,0.0296320000000001,0,0,0,0.2822,50.9166666666667,102.916666666667,81.3333333333333,0.00434018426647775,0.0140000000000001,0.0256495901639345,0.0419999999999998,0.999721496953873,0.7427036,0,195115925922,0
contention,13013004,Moderate,0.1,Periodic-P10,tdma-reference,6,0.2,periodic,none,tdma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0499718663637695,0.536497057788002,0,0.0701944821347806,0.16,0.200000000000001,NaN,NaN,600,600,596,0,0,1320,1210,110,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0.05,0.05,0.6,0,0,0,0,0,0.12,49.6666666666667,100.833333333333,0,0.00200000000000012,0.00400000000000045,NaN,NaN,0.999904292751583,0.4554252,0,195115925922,0
contention,13013004,Moderate,0.1,Causal-Broadcast,tdma-reference,6,0.2,causal-broadcast,hybrid,tdma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.055107242225526,0.529430893078218,0,0.078543645409317,0.16,0.200000000000001,0.100388964269561,0.0218453188602442,562,562,557,643,1034,1238,1134,104,0,0,0,0,0,0,1,32,0,0,0,0,643,343,0,0.100416666666665,0.100416666666667,0.562,0.643,0.0219520000000001,0,0,0,0.241,46.4166666666667,94.5,86.1666666666667,0.00189958506224069,0.004,0.0204148936170213,0.0289999999999999,0.999207716710414,0.6766494,0,195115925922,0
contention,13013004,Moderate,0.1,Periodic-P10,csma-bg010,7,0.2,periodic,none,csma,0.2,0.1,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0565302293884727,0.52618324547949,0,0.0787426503844413,0.199999999999999,0.298000000000002,NaN,NaN,600,939,570,0,0,2065,1121,944,363,0.386581469648562,0,0,339,0,1,32,0,0,0,0,0,0,0,0.165249999999989,0.0782500000000001,0.939000000000001,0,0,1.24199999999995,0.103499999999996,0,0.1878,47.5,93.4166666666667,0,0.00602129925452619,0.0170000000000003,NaN,NaN,0.999938446386803,0.5203824,0,195115925922,0
contention,13013004,Moderate,0.1,Causal-Broadcast,csma-bg010,7,0.2,causal-broadcast,hybrid,csma,0.2,0.1,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0521727632459664,0.534755527089529,0,0.074228855721393,0.140000000000001,0.199999999999999,0.111732247851651,0.0375033921302578,616,748,606,645,988,1657,1237,420,234,0.167982770997846,0,0,132,0,2,32,0,0,0,0,645,443,0,0.20966666666665,0.116083333333333,0.748000000000001,0.645,0.0283520000000002,1.24199999999995,0.103499999999996,0,0.2786,50.5,103.083333333333,82.3333333333333,0.0050739411342427,0.016,0.0266396761133604,0.0460000000000003,0.999064149300832,0.7720382,0,195115925922,0
contention,13013004,Moderate,0.1,Periodic-P10,csma-bg030,8,0.2,periodic,none,csma,0.2,0.3,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0550087552580266,0.528766263194627,0,0.076933514246947,0.18,0.26,NaN,NaN,600,929,571,0,0,2043,1132,911,349,0.375672766415501,0,0,329,0,1,32,0,0,0,0,0,0,0,0.365416666666643,0.0774166666666667,0.929000000000001,0,0,3.64499999999963,0.30374999999997,0,0.1858,47.5833333333333,94.3333333333333,0,0.00786006458557598,0.0239999999999991,NaN,NaN,0.999742430049828,0.5223434,0,195115925922,0
contention,13013004,Moderate,0.1,Causal-Broadcast,csma-bg030,8,0.2,causal-broadcast,hybrid,csma,0.2,0.3,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0532772830588284,0.53318403245333,0,0.0757756671189505,0.140000000000001,0.199999999999999,0.118082315694256,0.0423066485753053,638,742,626,649,978,1639,1257,382,230,0.165348670021567,0,2,106,0,2,32,0,0,0,0,650,442,3,0.409916666666656,0.115916666666667,0.742000000000001,0.649,0.0282880000000002,3.64499999999963,0.30374999999997,0,0.2782,52.1666666666667,104.75,81.5,0.00678001437814525,0.0219999999999992,0.0297862985685072,0.0509999999999998,0.998130460253177,0.7770625,0,195115925922,0
contention,13013004,History-Stress,0.3,Periodic-P10,history-stress,9,0.2,periodic,none,csma,0.2,0,2,0.5,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0774058441150748,0.500622088837845,0,0.11456354590683,0.299999999999999,0.4,NaN,NaN,600,938,511,0,0,2060,842,1218,367,0.391257995735608,0,0,338,0,1,2,0,0,0,0,0,0,0,0.0615833333333332,0.0781666666666667,0.938000000000001,0,0,0,0,0,0.1876,42.5833333333333,70.1666666666667,0,0.00533262260127942,0.0150000000000006,NaN,NaN,0.997882869972294,0.498164599999999,0,195115925922,0
