stage,seed,scenario,residualLoss,family,arm,pointIndex,parameterValue,method,feedbackMode,macType,pAccess,backgroundLoad,historySize,ackDeadline,posThreshold,velThreshold,aoiThreshold,maxSilence,minInterTx,aoiMinInterTx,scaleBase,scaleMin,adaptRange,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_UTIL,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,BELIEF_UPDATES
mechanism,13013003,Moderate,0.1,Causal unicast + standalone ACK,causal-unicast,1,NaN,causal-unicast,standalone,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.052369759321673,0.534837557926729,0,0.0763364993215738,0.16,0.219999999999999,0.12400723654455,0.047670737222976,1475,1843,1311,993,942,1843,1311,532,576,0.203102961918195,0,4,372,0,4,32,0,0,0,0,993,0,0,0.211833333333318,0.236333333333326,1.84299999999991,0.993000000000001,0,0,0,0,0.567199999999982,109.25,109.25,78.5,0.00796650211565592,0.024,0.0345690021231424,0.054,0.953153153153153,0.9869307,0,195381151625,0
mechanism,13013003,Moderate,0.1,Broadcast DATA only,broadcast-data-only,2,NaN,state-event,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.107924686567661,0.467541847729913,0,0.15906829488919,0.359999999999999,0.518000000000001,NaN,NaN,303,317,299,0,0,695,597,98,14,0.0441640378548896,0,0,14,0,1,32,0,0,0,0,0,0,0,0.0258333333333334,0.0264166666666667,0.317,0,0,0,0,0,0.0634000000000001,24.9166666666667,49.75,0,0.00353312302839129,0.0110000000000002,NaN,NaN,0.999172953338922,0.4105782,0,195381151625,0
mechanism,13013003,Moderate,0.1,Broadcast + standalone ACK,broadcast-standalone,3,NaN,causal-broadcast,standalone,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0525875715013413,0.533226632361997,0,0.0736499321573947,0.140000000000001,0.200000000000001,0.115540479421076,0.0418905472636816,647,765,644,949,949,1692,1296,396,289,0.168611435239207,0,0,118,0,2,32,0,0,0,0,949,0,0,0.130583333333328,0.142833333333333,0.765000000000001,0.949000000000001,0,0,0,0,0.3428,53.6666666666667,108,79.0833333333333,0.00456417736289385,0.0149999999999988,0.0288356164383562,0.0429999999999999,0.99782504090078,0.8380152,0,195381151625,0
mechanism,13013003,Moderate,0.1,Broadcast + piggyback ACK,broadcast-piggyback,4,NaN,causal-broadcast,piggyback,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0501289271981158,0.535172169172801,0,0.06955223880597,0.140000000000001,0.200000000000001,0.137729534147445,0.0681772953414746,742,869,727,0,894,1910,1443,467,133,0.153049482163406,0,0,127,0,1,32,0,0,0,0,0,1163,0,0.0666666666666667,0.0724166666666667,0.869000000000001,0,0.0744320000000005,0,0,0,0.1738,60.5833333333333,120.25,74.5,0.00449367088607605,0.0140000000000008,0.0389988814317674,0.0923500000000001,0.998741484707905,0.6539342,0,195381151625,0
mechanism,13013003,Moderate,0.1,Full Causal-Broadcast,broadcast-hybrid,5,NaN,causal-broadcast,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0539451340557658,0.532090309210623,0,0.0761465400271369,0.140000000000001,0.200000000000001,0.108792401628222,0.0326458616010855,611,722,602,654,997,1597,1212,385,196,0.142441860465116,0,0,111,0,2,32,0,0,0,0,654,422,0,0.106499999999997,0.114666666666667,0.722000000000001,0.654,0.0270080000000001,0,0,0,0.2752,50.1666666666667,101,83.0833333333333,0.00430668604651167,0.0140000000000002,0.0256730190571716,0.042,0.99597108857559,0.7789112,0,195381151625,0
mechanism,13013003,Stressed,0.3,Causal unicast + standalone ACK,causal-unicast,1,NaN,causal-unicast,standalone,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0626608578588242,0.520765231092662,0,0.0879330619629125,0.219999999999999,0.300000000000001,0.189968340117594,0.102035278154681,2011,2592,1343,999,710,2592,1343,1249,886,0.246727930938457,0,56,638,0,4,32,0,0,0,0,999,0,0,0.261083333333312,0.299249999999986,2.59199999999983,0.999000000000001,0,0,0,0,0.718199999999965,111.916666666667,111.916666666667,59.1666666666667,0.00854636591478704,0.0250000000000004,0.0350394366197184,0.0530000000000008,0.956170861330895,1.1069572,0,195381151625,0
mechanism,13013003,Stressed,0.3,Broadcast DATA only,broadcast-data-only,2,NaN,state-event,none,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.154156574317605,0.40034165345756,0,0.240226142017187,0.7,1,NaN,NaN,295,315,277,0,0,691,470,221,20,0.0634920634920635,0,0,20,0,1,32,0,0,0,0,0,0,0,0.0254166666666667,0.02625,0.315,0,0,0,0,0,0.063,23.0833333333333,39.1666666666667,0,0.00391428571428581,0.0123000000000003,NaN,NaN,0.997192800051985,0.4123188,0,195381151625,0
mechanism,13013003,Stressed,0.3,Broadcast + standalone ACK,broadcast-standalone,3,NaN,causal-broadcast,standalone,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0592418099765518,0.525184003621662,0,0.085391225689733,0.219999999999999,0.280000000000001,0.155477159656264,0.0700859339665312,851,1057,761,955,754,2343,1285,1058,376,0.186878727634195,0,1,207,0,2,32,0,0,0,0,955,0,0,0.151666666666659,0.167666666666666,1.05699999999999,0.955000000000001,0,0,0,0,0.402399999999999,63.4166666666667,107.083333333333,62.8333333333333,0.00475198807157063,0.0150000000000001,0.0290159151193635,0.045,0.995694820545884,0.8567977,0,195381151625,0
mechanism,13013003,Stressed,0.3,Broadcast + piggyback ACK,broadcast-piggyback,4,NaN,causal-broadcast,piggyback,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0569063152420612,0.527028613395882,0,0.0824151967435548,0.199999999999999,0.26,0.17667118950701,0.0942559927634557,868,1012,799,0,747,2234,1352,882,151,0.149209486166008,0,0,144,0,1,32,0,0,0,0,0,1207,0,0.0778333333333333,0.0843333333333333,1.012,0,0.0772480000000005,0,0,0,0.2024,66.5833333333333,112.666666666667,62.25,0.0042401185770752,0.0130000000000017,0.03845515394913,0.0880000000000001,0.998242445565068,0.6566082,0,195381151625,0
mechanism,13013003,Stressed,0.3,Full Causal-Broadcast,broadcast-hybrid,5,NaN,causal-broadcast,hybrid,csma,0.2,0,32,0.02,0.05,0.1,0.12,0.5,0.02,0.1,0.5,0.2,1,0.0554741772245242,0.529386846908751,0,0.0803527815468113,0.199999999999999,0.26,0.142406151062867,0.0620533695160561,809,972,736,596,794,2153,1243,910,226,0.144132653061224,0,0,163,0,2,32,0,0,0,0,596,521,0,0.121166666666662,0.130666666666667,0.972000000000001,0.596,0.0333440000000002,0,0,0,0.3136,61.3333333333333,103.583333333333,66.1666666666667,0.00432780612244905,0.014,0.0249647355163729,0.0409999999999999,0.992099045805022,0.815784299999999,0,195381151625,0
