seed,method,fault,topology,scenario,RMSE,MINEVAL,PEAKERR,RECOVERY,PEAKAOI,NDATA,NACK,MISSION,SAFEFAIL,MINSEPFAULT,TXFAULT,CONNECTED,ISOLATED,LAMBDA2
1,Causal-v3,none,ring2,Stressed,0.218827857143613,0.359628071625897,0.291929592260295,NaN,0.234166666666667,25171,15098,30,0,0.359628071625897,800.545454545455,1,0,0.498132719947257
2,Causal-v3,none,ring2,Stressed,0.218621097983312,0.359940231876851,0.28845625324446,NaN,0.227083333333334,25197,14956,30,0,0.359940231876851,800.363636363636,1,0,0.498132719947257
3,Causal-v3,none,ring2,Stressed,0.218226670378606,0.36673214787638,0.294176552056532,NaN,0.227499999999998,25190,14987,30,0,0.36673214787638,800.136363636364,1,0,0.498132719947257
1,P10,perm 10%,ring2,Stressed,0.79486033087879,0.284634044559802,1.61349696602858,NaN,2.74333333333333,14400,0,30,0,0.284634044559802,480,1,0,0.498132719947257
2,P10,perm 10%,ring2,Stressed,0.762373414754911,0.320931973361739,1.73605451041488,NaN,2.74541666666667,14400,0,30,0,0.320931973361739,480,1,0,0.498132719947257
3,P10,perm 10%,ring2,Stressed,0.846031892685739,0.242503618805807,1.93581311116109,NaN,2.76,14400,0,30,1,0.242503618805807,480,1,0,0.498132719947257
1,P20,perm 10%,ring2,Stressed,0.786611861532847,0.284399185378964,1.60741073934722,NaN,2.67791666666667,28800,0,30,0,0.284399185378964,960,1,0,0.498132719947257
2,P20,perm 10%,ring2,Stressed,0.751061315209962,0.317580246404997,1.73250086923434,NaN,2.68375,28800,0,30,0,0.317580246404997,960,1,0,0.498132719947257
3,P20,perm 10%,ring2,Stressed,0.837508589570281,0.243227122229202,1.93043482258579,NaN,2.68041666666667,28800,0,30,1,0.243227122229202,960,1,0,0.498132719947257
1,State-event,perm 10%,ring2,Stressed,0.861097349640589,0.213208805894275,1.64621216742293,NaN,3.055,10009,0,30,1,0.213208805894275,327.409090909091,1,0,0.498132719947257
2,State-event,perm 10%,ring2,Stressed,0.833863036290018,0.113746623600109,1.76060554530212,NaN,3.00083333333334,10311,0,30,1,0.113746623600109,337.818181818182,1,0,0.498132719947257
3,State-event,perm 10%,ring2,Stressed,0.907742137175995,0.234265562273466,2.01966127470706,NaN,3.12833333333333,10188,0,30,1,0.234265562273466,332.318181818182,1,0,0.498132719947257
1,Causal-v3,perm 10%,ring2,Stressed,0.791307150772061,0.284712549493136,1.61106054515416,NaN,2.69583333333333,19723,10894,30,0,0.284712549493136,614.136363636364,1,0,0.498132719947257
2,Causal-v3,perm 10%,ring2,Stressed,0.755420106608599,0.320205849165333,1.73501319756805,NaN,2.69041666666667,20878,11678,30,0,0.320205849165333,655,1,0,0.498132719947257
3,Causal-v3,perm 10%,ring2,Stressed,0.841482236299559,0.238596540740603,1.93440485087292,NaN,2.74333333333334,20323,11371,30,1,0.238596540740603,634.909090909091,1,0,0.498132719947257
1,P10,perm 20%,ring2,Stressed,1.12519027372612,0.35402169769826,2.35660717582739,NaN,5.84125,14400,0,30,0,0.35402169769826,480,1,1,0.498132719947257
2,P10,perm 20%,ring2,Stressed,1.04427728347297,0.321032522027578,2.29272124125871,NaN,5.22041666666667,14400,0,30,0,0.321032522027578,480,1,1,0.413655787819168
3,P10,perm 20%,ring2,Stressed,1.14572940422296,0.217180228390579,2.29272124125871,NaN,5.22875,14400,0,30,1,0.217180228390579,480,1,1,0.413655787819169
1,P20,perm 20%,ring2,Stressed,1.12068353853758,0.353328771783657,2.35660717582739,NaN,5.78041666666667,28800,0,30,0,0.353328771783657,960,1,1,0.498132719947257
2,P20,perm 20%,ring2,Stressed,1.04006751502669,0.346890298907118,2.29272124125871,NaN,5.16416666666667,28800,0,30,0,0.346890298907118,960,1,1,0.413655787819168
3,P20,perm 20%,ring2,Stressed,1.14332918404134,0.217090247165273,2.29272124125871,NaN,5.16291666666667,28800,0,30,1,0.217090247165273,960,1,1,0.413655787819169
1,State-event,perm 20%,ring2,Stressed,1.16574367710488,0.347562204298206,2.35660717582739,NaN,6.175,16730,0,30,0,0.347562204298206,554.090909090909,1,1,0.498132719947257
2,State-event,perm 20%,ring2,Stressed,1.08046479139984,0.232307929003105,2.29272124125871,NaN,5.48625,15577,0,30,1,0.232307929003105,514.5,1,1,0.413655787819168
3,State-event,perm 20%,ring2,Stressed,1.17791083164039,0.21825335761481,2.29272124125871,NaN,5.52833333333333,15428,0,30,1,0.21825335761481,508.636363636364,1,1,0.413655787819169
1,Causal-v3,perm 20%,ring2,Stressed,1.12402101083277,0.353959250086019,2.35660717582739,NaN,5.82333333333333,17284,8527,30,0,0.353959250086019,533.318181818182,1,1,0.498132719947257
2,Causal-v3,perm 20%,ring2,Stressed,1.04293960496792,0.331459634107471,2.29272124125871,NaN,5.19125,17656,9263,30,0,0.331459634107471,542.272727272727,1,1,0.413655787819168
3,Causal-v3,perm 20%,ring2,Stressed,1.14572382604901,0.217081982696167,2.29272124125871,NaN,5.24041666666667,16784,8736,30,1,0.217081982696167,514.545454545455,1,1,0.413655787819169
1,P10,perm 30%,ring2,Stressed,1.26243017469542,0.394135222610255,2.35660717582739,NaN,7.69958333333333,14400,0,30,0,0.394135222610255,480,1,1,0.421327531917019
2,P10,perm 30%,ring2,Stressed,1.16380086385858,0.233062973186265,2.29272124125871,NaN,7.07875,14400,0,30,1,0.233062973186265,480,1,1,0.381966011250105
3,P10,perm 30%,ring2,Stressed,1.29873854285523,0.343502970837001,2.35206486603986,NaN,7.085,14400,0,30,0,0.343502970837001,480,1,3,0.413655787819169
1,P20,perm 30%,ring2,Stressed,1.26012956618058,0.393782045765524,2.35660717582739,NaN,7.64125,28800,0,30,0,0.393782045765524,960,1,1,0.421327531917019
2,P20,perm 30%,ring2,Stressed,1.16085899175547,0.251327072311075,2.29272124125871,NaN,7.0225,28800,0,30,0,0.251327072311075,960,1,1,0.381966011250105
3,P20,perm 30%,ring2,Stressed,1.29739617666385,0.343428583162236,2.35206486603986,NaN,7.02541666666667,28800,0,30,0,0.343428583162236,960,1,3,0.413655787819169
1,State-event,perm 30%,ring2,Stressed,1.28602361725738,0.409795746659469,2.35660717582739,NaN,8.06958333333333,20867,0,30,0,0.409795746659469,693.772727272727,1,1,0.421327531917019
2,State-event,perm 30%,ring2,Stressed,1.19146297955062,0.166368359472309,2.29272124125871,NaN,7.32208333333333,19703,0,30,1,0.166368359472309,653.363636363636,1,1,0.381966011250105
3,State-event,perm 30%,ring2,Stressed,1.31753015801004,0.345010311249017,2.35206486603986,NaN,7.43416666666667,19657,0,30,0,0.345010311249017,651.5,1,3,0.413655787819169
1,Causal-v3,perm 30%,ring2,Stressed,1.26286545908405,0.394617568892764,2.35660717582739,NaN,7.67458333333333,15587,7346,30,0,0.394617568892764,474.909090909091,1,1,0.421327531917019
2,Causal-v3,perm 30%,ring2,Stressed,1.16329444903606,0.239378738017984,2.29272124125871,NaN,7.08958333333333,16635,8377,30,1,0.239378738017984,509.545454545455,1,1,0.381966011250105
3,Causal-v3,perm 30%,ring2,Stressed,1.2989079566987,0.34358698324368,2.35206486603986,NaN,7.11791666666667,15589,7820,30,0,0.34358698324368,475.818181818182,1,3,0.413655787819169
1,P10,burst 2s,ring2,Stressed,0.296810517048554,0.296897179923478,0.583026347664567,4.26,0.81,14400,0,30,0,0.378186059509035,480,1,1,0.421327531917019
2,P10,burst 2s,ring2,Stressed,0.28981694355389,0.308277941904706,0.573513130233056,4.28,0.739166666666667,14400,0,30,0,0.351968966273854,480,1,1,0.381966011250105
3,P10,burst 2s,ring2,Stressed,0.293678092223105,0.304805714022859,0.598605780140399,4.86,0.747500000000001,14400,0,30,0,0.350264460553896,480,1,3,0.413655787819169
1,P20,burst 2s,ring2,Stressed,0.22992635764784,0.376642723526212,0.477977688055184,4.22,0.709583333333333,28800,0,30,0,0.431800069943972,960,1,1,0.421327531917019
2,P20,burst 2s,ring2,Stressed,0.22592057260123,0.371847122506057,0.493236552793816,4.24,0.655833333333333,28800,0,30,0,0.395039289347583,960,1,1,0.381966011250105
3,P20,burst 2s,ring2,Stressed,0.230636727865947,0.372226329282523,0.498035240452397,4.34,0.664583333333333,28800,0,30,0,0.397353012723312,960,1,3,0.413655787819169
1,State-event,burst 2s,ring2,Stressed,0.490910767596302,0.049942154544626,0.743751305033335,4.52,1.09125,6476,0,30,1,0.20617942728576,704.5,1,1,0.421327531917019
2,State-event,burst 2s,ring2,Stressed,0.478339158788319,0.127912488210427,0.768775380796501,3.64,1.05875,6365,0,30,1,0.14792562997001,635,1,1,0.381966011250105
3,State-event,burst 2s,ring2,Stressed,0.497194115131462,0.04244462404771,0.976292210545461,2.58,1.12333333333333,6353,0,30,1,0.0548908708260526,632.5,1,3,0.413655787819169
1,Causal-v3,burst 2s,ring2,Stressed,0.241572603122641,0.358518052171204,0.496391308612399,4.22,0.7225,24958,14770,30,0,0.418910505217181,711.5,1,1,0.421327531917019
2,Causal-v3,burst 2s,ring2,Stressed,0.239969177951932,0.3580431732719,0.515835557702241,4.52,0.698750000000001,25001,14628,30,0,0.381169039742814,716,1,1,0.381966011250105
3,Causal-v3,burst 2s,ring2,Stressed,0.245117299844347,0.345752686240511,0.52762605485693,4.22,0.675833333333333,25101,14754,30,0,0.398514264515643,707.5,1,3,0.413655787819169
1,P10,burst 5s,ring2,Stressed,0.384828716584992,0.021435792743602,1.09196780693555,4.7,1.55375,14400,0,30,1,0.0796595674667416,480,1,1,0.421327531917019
2,P10,burst 5s,ring2,Stressed,0.370304312656664,0.0508452221153394,1.08195323447658,4.82,1.48291666666667,14400,0,30,1,0.0533417697828554,480,1,1,0.381966011250105
3,P10,burst 5s,ring2,Stressed,0.38360931583633,0.091182733544181,1.09249259257203,4.76,1.45375,14400,0,30,1,0.155304331051791,480,1,3,0.413655787819169
1,P20,burst 5s,ring2,Stressed,0.32330675826018,0.106481407239986,1.00315165424697,4.56,1.46916666666667,28800,0,30,1,0.134107740401369,960,1,1,0.421327531917019
2,P20,burst 5s,ring2,Stressed,0.31086845239759,0.0134280740407282,1.02042877049191,4.46,1.37625,28800,0,30,1,0.0388095819139588,960,1,1,0.381966011250105
3,P20,burst 5s,ring2,Stressed,0.329213966060205,0.0579524973652682,1.0153578609725,4.54,1.35958333333333,28800,0,30,1,0.0579524973652682,960,1,3,0.413655787819169
1,State-event,burst 5s,ring2,Stressed,0.549075160320271,0.0694400303864572,1.20147911044764,4.16,1.82333333333333,8180,0,30,1,0.20617942728576,699.2,1,1,0.421327531917019
2,State-event,burst 5s,ring2,Stressed,0.542987013889695,0.0933887205780741,1.1860871006545,4.6,1.72583333333333,7884,0,30,1,0.14792562997001,644.4,1,1,0.381966011250105
3,State-event,burst 5s,ring2,Stressed,0.577308528678401,0.0336313939878538,1.31016898585476,3.76,1.8275,7866,0,30,1,0.0356956943000378,644,1,3,0.413655787819169
1,Causal-v3,burst 5s,ring2,Stressed,0.334009319681932,0.0683605337845456,1.02435389565067,4.2,1.52,24866,14506,30,1,0.102355575734774,582,1,1,0.421327531917019
2,Causal-v3,burst 5s,ring2,Stressed,0.321474182369924,0.00668398943070411,1.01388702520732,4.22,1.38333333333333,24952,14466,30,1,0.0235436187902996,603,1,1,0.381966011250105
3,Causal-v3,burst 5s,ring2,Stressed,0.339151356641434,0.0668591939269889,1.03456859803057,4.28,1.39208333333333,24870,14465,30,1,0.0668591939269889,580.8,1,3,0.413655787819169
1,P10,none,sparse4,Stressed,0.387326628578515,0.21402386719391,0.513854826680365,NaN,0.320465116279072,25800,0,30,1,0.21402386719391,860,1,0,0.89697385380051
2,P10,none,sparse4,Stressed,0.381380543060907,0.218072275063797,0.519058038311531,NaN,0.309999999999999,25800,0,30,1,0.218072275063797,860,1,0,0.89697385380051
3,P10,none,sparse4,Stressed,0.384445747697296,0.219731326999361,0.522358511561126,NaN,0.321627906976743,25800,0,30,1,0.219731326999361,860,1,0,0.89697385380051
1,P20,none,sparse4,Stressed,0.29602097875687,0.303021595804854,0.397400240052029,NaN,0.215813953488372,51600,0,30,0,0.303021595804854,1720,1,0,0.89697385380051
2,P20,none,sparse4,Stressed,0.294651837554136,0.298451120264454,0.396963007901531,NaN,0.217674418604651,51600,0,30,0,0.298451120264454,1720,1,0,0.89697385380051
3,P20,none,sparse4,Stressed,0.295579259963574,0.297391930426983,0.399485988112338,NaN,0.214883720930232,51600,0,30,0,0.297391930426983,1720,1,0,0.89697385380051
1,State-event,none,sparse4,Stressed,0.658511029701999,0.00594644118687769,0.944063026856039,NaN,0.638604651162791,8434,0,30,1,0.00594644118687769,274.954545454545,1,0,0.89697385380051
2,State-event,none,sparse4,Stressed,0.647729447203449,0.0491799021765869,0.88200044101767,NaN,0.700465116279069,8452,0,30,1,0.0491799021765869,274.863636363636,1,0,0.89697385380051
3,State-event,none,sparse4,Stressed,0.665057064971392,0.0274743310000138,0.915811097236584,NaN,0.652325581395349,8420,0,30,1,0.0274743310000138,274.136363636364,1,0,0.89697385380051
1,Causal-v3,none,sparse4,Stressed,0.31380330415425,0.281428730363899,0.418257510522958,NaN,0.220232558139536,44407,26484,30,0,0.281428730363899,1433.86363636364,1,0,0.89697385380051
2,Causal-v3,none,sparse4,Stressed,0.314274855796021,0.278321111433559,0.418365792318513,NaN,0.220697674418604,44381,26504,30,0,0.278321111433559,1433.95454545455,1,0,0.89697385380051
3,Causal-v3,none,sparse4,Stressed,0.313218382082067,0.280793883396606,0.415298767531763,NaN,0.216976744186046,44493,26651,30,0,0.280793883396606,1433.27272727273,1,0,0.89697385380051
1,P10,perm 10%,sparse4,Stressed,0.99617752988745,0.347810981987508,1.7138313746988,NaN,3.04023255813954,25800,0,30,0,0.347810981987508,860,1,0,0.89697385380051
2,P10,perm 10%,sparse4,Stressed,1.00894739919283,0.274368297420457,1.6769642079054,NaN,3.03325581395349,25800,0,30,0,0.274368297420457,860,1,0,0.89697385380051
3,P10,perm 10%,sparse4,Stressed,0.895260591306304,0.261443716328159,1.45162931127646,NaN,3.05186046511628,25800,0,30,0,0.261443716328159,860,1,0,0.89697385380051
1,P20,perm 10%,sparse4,Stressed,0.987365686702772,0.348359930751474,1.7062154362719,NaN,2.96558139534884,51600,0,30,0,0.348359930751474,1720,1,0,0.89697385380051
2,P20,perm 10%,sparse4,Stressed,1.00211079168553,0.275680788957379,1.67316056089383,NaN,2.96744186046512,51600,0,30,0,0.275680788957379,1720,1,0,0.89697385380051
3,P20,perm 10%,sparse4,Stressed,0.883487740701178,0.268830078719791,1.44426677039488,NaN,2.96953488372093,51600,0,30,0,0.268830078719791,1720,1,0,0.89697385380051
1,State-event,perm 10%,sparse4,Stressed,1.07977602053552,0.339454858583796,1.81313961884175,NaN,3.40883720930233,18042,0,30,0,0.339454858583796,593.772727272727,1,0,0.89697385380051
2,State-event,perm 10%,sparse4,Stressed,1.08001662580204,0.265490386893605,1.71676311132207,NaN,3.44790697674419,17999,0,30,0,0.265490386893605,591.954545454545,1,0,0.89697385380051
3,State-event,perm 10%,sparse4,Stressed,1.01740759782012,0.269635154027508,1.54430474244088,NaN,3.34627906976744,18038,0,30,0,0.269635154027508,593.136363636364,1,0,0.89697385380051
1,Causal-v3,perm 10%,sparse4,Stressed,0.995308032308135,0.34729752432116,1.71495919045424,NaN,3.02441860465116,29635,16203,30,0,0.34729752432116,923.818181818182,1,0,0.89697385380051
2,Causal-v3,perm 10%,sparse4,Stressed,1.00935450146187,0.27312795649355,1.67719723726762,NaN,3.03348837209302,28868,15744,30,0,0.27312795649355,899.363636363636,1,0,0.89697385380051
3,Causal-v3,perm 10%,sparse4,Stressed,0.892861425769346,0.263758827510689,1.45251004572391,NaN,2.98627906976744,31354,17127,30,0,0.263758827510689,979.272727272727,1,0,0.89697385380051
1,P10,perm 20%,sparse4,Stressed,1.32072175784403,0.36578945503497,1.82825069343391,NaN,5.80883720930233,25800,0,30,0,0.36578945503497,860,1,0,0.89697385380051
2,P10,perm 20%,sparse4,Stressed,1.3199099312045,0.270179292253519,2.01381464535187,NaN,5.45418604651163,25800,0,30,0,0.270179292253519,860,1,0,0.809348129339752
3,P10,perm 20%,sparse4,Stressed,1.19701053623017,0.345296909670791,1.73381974051734,NaN,5.46232558139535,25800,0,30,0,0.345296909670791,860,1,0,0.89697385380051
1,P20,perm 20%,sparse4,Stressed,1.31843602583566,0.365828025298406,1.82623993199112,NaN,5.73674418604651,51600,0,30,0,0.365828025298406,1720,1,0,0.89697385380051
2,P20,perm 20%,sparse4,Stressed,1.31746357180092,0.271418017020251,2.0121131759236,NaN,5.38953488372093,51600,0,30,0,0.271418017020251,1720,1,0,0.809348129339752
3,P20,perm 20%,sparse4,Stressed,1.19374940393266,0.345093207018632,1.72973727425503,NaN,5.39279069767442,51600,0,30,0,0.345093207018632,1720,1,0,0.89697385380051
1,State-event,perm 20%,sparse4,Stressed,1.34805751291958,0.365635140501319,1.86922912542501,NaN,6.12976744186046,28953,0,30,0,0.365635140501319,963.318181818182,1,0,0.89697385380051
2,State-event,perm 20%,sparse4,Stressed,1.35348924739847,0.241634494664555,2.04002823290768,NaN,5.82558139534884,27607,0,30,1,0.241634494664555,916.636363636364,1,0,0.809348129339752
3,State-event,perm 20%,sparse4,Stressed,1.24117320080156,0.319850162020496,1.80373733276054,NaN,5.7693023255814,27757,0,30,0,0.319850162020496,919.590909090909,1,0,0.89697385380051
1,Causal-v3,perm 20%,sparse4,Stressed,1.32231930689604,0.365204544127142,1.83150864709557,NaN,5.83837209302326,23153,11275,30,0,0.365204544127142,705,1,0,0.89697385380051
2,Causal-v3,perm 20%,sparse4,Stressed,1.32167677280893,0.268536685679129,2.01604179841393,NaN,5.47348837209302,23578,11771,30,0,0.268536685679129,721.545454545455,1,0,0.809348129339752
3,Causal-v3,perm 20%,sparse4,Stressed,1.19789316758224,0.345278484546964,1.73609840395523,NaN,5.47441860465116,25757,13325,30,0,0.345278484546964,788.590909090909,1,0,0.89697385380051
1,P10,perm 30%,sparse4,Stressed,1.50630658572116,0.406138397906503,2.11440010914482,NaN,8.57395348837209,25800,0,30,0,0.406138397906503,860,1,0,0.794451844338976
2,P10,perm 30%,sparse4,Stressed,1.50453994643787,0.299049693034063,2.16838349715013,NaN,8.22162790697675,25800,0,30,0,0.299049693034063,860,1,0,0.760379445582519
3,P10,perm 30%,sparse4,Stressed,1.40506145120341,0.352897717163429,2.13126127394633,NaN,8.22860465116279,25800,0,30,0,0.352897717163429,860,1,0,0.85680841832488
1,P20,perm 30%,sparse4,Stressed,1.50547541877133,0.406313531334648,2.11385082251876,NaN,8.50674418604651,51600,0,30,0,0.406313531334648,1720,1,0,0.794451844338976
2,P20,perm 30%,sparse4,Stressed,1.50375414124165,0.298765919804689,2.16793209575415,NaN,8.16418604651163,51600,0,30,0,0.298765919804689,1720,1,0,0.760379445582519
3,P20,perm 30%,sparse4,Stressed,1.40393907378848,0.352794353301915,2.13028818319089,NaN,8.16232558139535,51600,0,30,0,0.352794353301915,1720,1,0,0.85680841832488
1,State-event,perm 30%,sparse4,Stressed,1.51611036748844,0.407103162814889,2.12230489637815,NaN,8.87162790697674,40288,0,30,0,0.407103162814889,1346.18181818182,1,0,0.794451844338976
2,State-event,perm 30%,sparse4,Stressed,1.51495445668208,0.301451159560883,2.17827385484456,NaN,8.56906976744186,38987,0,30,0,0.301451159560883,1300,1,0,0.760379445582519
3,State-event,perm 30%,sparse4,Stressed,1.4220041521271,0.362295158180165,2.14669212165203,NaN,8.46255813953488,39102,0,30,0,0.362295158180165,1302.54545454545,1,0,0.85680841832488
1,Causal-v3,perm 30%,sparse4,Stressed,1.50741744684597,0.40539022170135,2.11630064291218,NaN,8.72790697674419,20096,8957,30,0,0.40539022170135,602.272727272727,1,0,0.794451844338976
2,Causal-v3,perm 30%,sparse4,Stressed,1.50628333727039,0.297878262378503,2.16970150264037,NaN,8.2693023255814,20312,9298,30,0,0.297878262378503,613.363636363636,1,0,0.760379445582519
3,Causal-v3,perm 30%,sparse4,Stressed,1.4064361802585,0.352439635979248,2.13421624642391,NaN,8.20906976744186,21895,10596,30,0,0.352439635979248,661,1,0,0.85680841832488
1,P10,burst 2s,sparse4,Stressed,0.418629603454915,0.213321654547356,0.707200942598502,4.92,0.863488372093024,25800,0,30,1,0.290483509871669,860,1,0,0.794451844338976
2,P10,burst 2s,sparse4,Stressed,0.412648958248988,0.217442931876016,0.698101882454076,4.76,0.83093023255814,25800,0,30,1,0.293885216979562,860,1,0,0.760379445582519
3,P10,burst 2s,sparse4,Stressed,0.41329248841997,0.219058209374601,0.697068343445474,5.32,0.834418604651163,25800,0,30,1,0.32674780598184,860,1,0,0.85680841832488
1,P20,burst 2s,sparse4,Stressed,0.327764053925839,0.302357025675328,0.597679548912728,4.78,0.771162790697674,51600,0,30,0,0.362291683495054,1720,1,0,0.794451844338976
2,P20,burst 2s,sparse4,Stressed,0.325677565046038,0.297918849255094,0.584364659541962,4.78,0.741395348837209,51600,0,30,0,0.356747552576614,1720,1,0,0.760379445582519
3,P20,burst 2s,sparse4,Stressed,0.323991312060849,0.296721200470466,0.573602648240463,4.76,0.75046511627907,51600,0,30,0,0.388256641683161,1720,1,0,0.85680841832488
1,State-event,burst 2s,sparse4,Stressed,0.687019777995544,0.0163355823533744,1.06195905260724,3.54,1.24441860465116,10430,0,30,1,0.109107163810147,1304.5,1,0,0.794451844338976
2,State-event,burst 2s,sparse4,Stressed,0.686186315774266,0.0315304900531185,1.05379578128372,4.5,1.13209302325581,10356,0,30,1,0.0888686734027478,1246.5,1,0,0.760379445582519
3,State-event,burst 2s,sparse4,Stressed,0.690477593046718,0.0264275578699867,1.02255037359911,2.96,1.19279069767442,10283,0,30,1,0.129081527943168,1258,1,0,0.85680841832488
1,Causal-v3,burst 2s,sparse4,Stressed,0.350204384007596,0.273027937791385,0.629580697062019,5.1,0.796976744186047,43396,25403,30,0,0.348465288011125,1154.5,1,0,0.794451844338976
2,Causal-v3,burst 2s,sparse4,Stressed,0.347641723587655,0.276729474074333,0.618571978966993,5.14,0.782325581395349,43392,25568,30,0,0.344467996656677,1160.5,1,0,0.760379445582519
3,Causal-v3,burst 2s,sparse4,Stressed,0.345980288058535,0.277938434387455,0.616095582520535,5.24,0.77093023255814,43576,25728,30,0,0.371181193814602,1172.5,1,0,0.85680841832488
1,P10,burst 5s,sparse4,Stressed,0.52136170778066,0.111993522871144,1.09274871168279,5.42,1.70186046511628,25800,0,30,1,0.259375969933042,860,1,0,0.794451844338976
2,P10,burst 5s,sparse4,Stressed,0.515809629104697,0.110824964345689,1.14014273250186,5.26,1.65186046511628,25800,0,30,1,0.248900000640802,860,1,0,0.760379445582519
3,P10,burst 5s,sparse4,Stressed,0.504602298101079,0.097845227675097,1.08765700464077,5.54,1.6553488372093,25800,0,30,1,0.173133221566365,860,1,0,0.85680841832488
1,P20,burst 5s,sparse4,Stressed,0.439166038705827,0.0924894666772084,1.0240194522372,5.12,1.60581395348837,51600,0,30,1,0.149983597200867,1720,1,0,0.794451844338976
2,P20,burst 5s,sparse4,Stressed,0.435526791384649,0.102786990504412,1.04458846254944,5.04,1.55186046511628,51600,0,30,1,0.149556922906425,1720,1,0,0.760379445582519
3,P20,burst 5s,sparse4,Stressed,0.426652694241606,0.0715286498722211,1.00800709038638,5.12,1.56255813953488,51600,0,30,1,0.0802470055242665,1720,1,0,0.85680841832488
1,State-event,burst 5s,sparse4,Stressed,0.754913650971352,0.0274217776868879,1.38538095390546,4.32,2.12116279069767,13781,0,30,1,0.0967708603516112,1328.6,1,0,0.794451844338976
2,State-event,burst 5s,sparse4,Stressed,0.736926963370385,0.0527767045395141,1.29419977802929,4.08,1.95558139534884,13579,0,30,1,0.0748627624088542,1277.4,1,0,0.760379445582519
3,State-event,burst 5s,sparse4,Stressed,0.754787533041222,0.0631940011281811,1.31981024041108,4.56,2.08232558139535,13513,0,30,1,0.0631940011281811,1284.6,1,0,0.85680841832488
1,Causal-v3,burst 5s,sparse4,Stressed,0.457516325087967,0.110953698685853,1.05668422438638,4.72,1.77023255813954,43066,24814,30,1,0.177021285733871,844,1,0,0.794451844338976
2,Causal-v3,burst 5s,sparse4,Stressed,0.4535097505124,0.120553808249836,1.05578007292892,4.76,1.66767441860465,43111,25146,30,1,0.168349720086641,859,1,0,0.760379445582519
3,Causal-v3,burst 5s,sparse4,Stressed,0.447742739126617,0.0935869155267837,1.05319556787333,4.88,1.61279069767442,43206,25209,30,1,0.0962860795626092,892,1,0,0.85680841832488
