seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16042056,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30404083796,30404083796,1062269,556351,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,22,4677,4677,0,0,47,37,0,10,0,8,0.482732448772216,0.481981795748338,1,0,0
16042056,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113505308750,113505308750,1756965,4137559,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,10295,0,0,16,16,0,0,0,0,0.537319208165026,0.374816425232144,1,0,0
16042056,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113505308750,113505308750,2412835,4137559,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,9744,551,0,16,16,0,0,0,0,0.537319208165026,0.374816425232144,1,0,0
16042056,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113505308750,113505308750,2081331,4126537,504232854,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.98775,0,0,0,0,NaN,NaN,NaN,0,1980,1777,5643,3757,33813,32166,1647,0,3951,9,10286,10286,0,0,19,19,0,0,0,0,0.536427278176372,0.374130325240872,1,0,0
16042056,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113505308750,113505308750,1746049,733926,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,628,2798,2798,0,0,1378,1226,0,152,0,110,0.167442702870044,0.149020918104378,1,0,0
16042056,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113505308750,74715040340,1854906,4497261,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,96,9497,9497,0,0,192,192,0,0,0,0,0.518828813400234,0.397080369948936,1,0,0
16042056,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113505308750,113505308750,1757384,4137594,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,10,10291,10291,0,0,20,20,0,0,0,0,0.53735351316459,0.37505656022909,1,0,0
16042056,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113505308750,113505308750,1757387,4135593,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,49,9825,9825,0,0,113,105,0,8,0,6,0.526684658300303,0.377663740195925,1,0,0
16042057,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30550171912,30550171912,1062147,556655,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4777,0,0,8,8,0,0,0,0,0.486610822728919,0.486423159472949,1,0,0
16042057,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30550171912,30550171912,1718017,556655,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4559,218,0,8,8,0,0,0,0,0.486610822728919,0.486423159472949,1,0,0
16042057,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30550171912,30550171912,1386513,553889,177282265,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.993,0,0,0,0,NaN,NaN,NaN,0,995,791,1884,1786,7144,6824,320,0,1986,5,4768,4768,0,0,8,8,0,0,0,0,0.485359734355789,0.485172071099819,1,0,0
16042057,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30550171912,30550171912,1061693,590599,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,482,1998,1998,0,0,989,883,0,106,0,106,0.277929282090832,0.261977905333425,1,0,0
16042057,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30550171912,20739292558,1160088,1043016,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,173,3979,3979,0,0,344,342,0,2,0,2,0.468094714806594,0.467719388294655,1,0,0
16042057,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30550171912,30550171912,1062266,556631,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,8,8,0,0,0,0,0.486298050635636,0.486110387379667,1,0,0
16042057,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30550171912,30550171912,1062269,556159,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,22,4677,4677,0,0,40,40,0,0,0,0,0.482732448772216,0.482169459004307,1,0,0
16042057,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113119073944,113119073944,1756965,4137596,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,10295,0,0,17,17,0,0,0,0,0.537422123163717,0.374919340230835,1,0,0
16042057,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113119073944,113119073944,2412835,4137596,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,9798,497,0,17,17,0,0,0,0,0.537422123163717,0.374919340230835,1,0,0
16042057,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113119073944,113119073944,2081331,4125058,504250009,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,NaN,0,1980,1779,5633,3759,33831,32113,1718,0,3953,10,10289,10289,0,0,20,20,0,0,0,0,0.536804633171572,0.374404765237381,1,0,0
16042057,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113119073944,113119073944,1746049,734022,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,619,2798,2798,0,0,1335,1184,0,151,0,121,0.166516467881826,0.148506343110924,1,0,0
16042057,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113119073944,74268444515,1854906,4497113,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,92,9497,9497,0,0,183,183,0,0,0,0,0.51841715340547,0.396668709954172,1,0,0
16042057,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113119073944,113119073944,1757384,4137557,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,9,10291,10291,0,0,17,17,0,0,0,0,0.537250598165899,0.374953645230399,1,0,0
16042057,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113119073944,113119073944,1757387,4135326,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,46,9825,9825,0,0,109,107,0,2,0,2,0.526375913304231,0.377766655194616,1,0,0
16042058,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30484744304,30484744304,1062147,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,10,6,0,4,0,2,0.486423159472949,0.48623549621698,1,0,0
16042058,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30484744304,30484744304,1718017,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4561,216,0,10,6,0,4,0,2,0.486423159472949,0.48623549621698,1,0,0
16042058,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30484744304,30484744304,1386513,554362,177390891,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,998,785,1891,1783,7132,6784,348,0,1988,5,4773,4773,0,0,12,8,0,4,0,2,0.485547397611758,0.485359734355789,1,0,0
16042058,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30484744304,30484744304,1061693,591093,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,487,1998,1998,0,0,1011,887,0,124,0,122,0.27886759837068,0.260476599285669,1,0,0
16042058,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30484744304,20790272794,1160088,1043170,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,180,3979,3979,0,0,362,358,0,4,0,2,0.469408357598381,0.469220694342412,1,0,0
16042058,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30484744304,30484744304,1062266,556701,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,6,4773,4773,0,0,14,10,0,4,0,2,0.486485713891606,0.486298050635636,1,0,0
16042058,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30484744304,30484744304,1062269,556277,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,23,4677,4677,0,0,48,42,0,6,0,4,0.482920112028185,0.482544785516246,1,0,0
16042058,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113147379949,113147379949,1756965,4137937,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,10295,0,0,26,20,0,6,0,4,0.537936698157172,0.375125170228217,1,0,0
16042058,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113147379949,113147379949,2412835,4137937,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,9790,505,0,26,20,0,6,0,4,0.537936698157172,0.375125170228217,1,0,0
16042058,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113147379949,113147379949,2081331,4125776,504268217,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.9885,0,0,0,0,NaN,NaN,NaN,0,1981,1781,5622,3762,33858,32150,1708,0,3954,14,10293,10293,0,0,26,20,0,6,0,4,0.537422123163717,0.374713510233454,1,0,0
16042058,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113147379949,113147379949,1746049,737367,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,682,2798,2798,0,0,1481,1274,0,207,0,147,0.173000112799351,0.151696708070341,1,0,0
16042058,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113147379949,74443053204,1854906,4497528,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,99,9497,9497,0,0,196,190,0,6,0,4,0.519137558396306,0.397080369948936,1,0,0
16042058,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113147379949,113147379949,1757384,4137972,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,16,10291,10291,0,0,30,24,0,6,0,4,0.537971003156735,0.375365305225162,1,0,0
16042058,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113147379949,113147379949,1757387,4136074,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,62,9825,9825,0,0,139,131,0,8,0,6,0.528022553283285,0.379001635178906,1,0,0
16042059,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30516008578,30516008578,1062147,556703,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4777,0,0,7,5,0,2,0,2,0.486610822728919,0.48623549621698,1,0,0
16042059,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30516008578,30516008578,1718017,556703,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4538,239,0,7,5,0,2,0,2,0.486610822728919,0.48623549621698,1,0,0
16042059,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30516008578,30516008578,1386513,554450,177406529,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,783,1892,1780,7120,6753,367,0,1989,7,4775,4775,0,0,11,9,0,2,0,2,0.485922724123697,0.485547397611758,1,0,0
16042059,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30516008578,30516008578,1061693,590387,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,468,1998,1998,0,0,962,852,0,110,0,110,0.275301996507259,0.258599966725974,1,0,0
16042059,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30516008578,20759256358,1160088,1043192,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,181,3979,3979,0,0,359,357,0,2,0,2,0.46959602085435,0.469220694342412,1,0,0
16042059,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30516008578,30516008578,1062266,556701,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,6,4773,4773,0,0,9,7,0,2,0,2,0.486485713891606,0.486110387379667,1,0,0
16042059,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30516008578,30516008578,1062269,556141,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,19,4677,4677,0,0,36,34,0,2,0,2,0.482169459004307,0.481606469236399,1,0,0
16042059,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113038048483,113038048483,1756965,4137674,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,10295,0,0,20,16,0,4,0,2,0.537422123163717,0.375022255229526,1,0,0
16042059,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113038048483,113038048483,2412835,4137674,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,9754,541,0,20,16,0,4,0,2,0.537422123163717,0.375022255229526,1,0,0
16042059,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113038048483,113038048483,2081331,4125929,504268456,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.9885,0,0,0,0,NaN,NaN,NaN,0,1980,1781,5638,3761,33849,32143,1706,0,3954,10,10292,10292,0,0,23,19,0,4,0,2,0.53697615816939,0.374576290235199,1,0,0
16042059,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113038048483,113038048483,1746049,733950,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,616,2798,2798,0,0,1354,1204,0,150,0,122,0.166207722885753,0.147888853118779,1,0,0
16042059,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113038048483,74356702320,1854906,4496899,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,82,9497,9497,0,0,166,160,0,6,0,4,0.517388003418561,0.395639559967264,1,0,0
16042059,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113038048483,113038048483,1757384,4137709,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,11,10291,10291,0,0,24,20,0,4,0,2,0.537456428163281,0.375262390226472,1,0,0
16042059,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113038048483,113038048483,1757387,4135182,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,40,9825,9825,0,0,92,84,0,8,0,4,0.525758423312085,0.377149165202471,1,0,0
16042060,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30445259505,30445259505,1062147,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,8,6,0,2,0,2,0.486423159472949,0.48623549621698,1,0,0
16042060,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30445259505,30445259505,1718017,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4542,235,0,8,5,1,2,0,2,0.486423159472949,0.48623549621698,1,0,0
16042060,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30445259505,30445259505,1386513,554149,177406128,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,996,788,1877,1784,7136,6762,374,0,1989,4,4774,4774,0,0,8,6,0,2,0,2,0.485609952030415,0.485422288774445,1,0,0
16042060,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30445259505,30445259505,1061693,591465,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,493,1998,1998,0,0,1034,902,0,132,0,132,0.279993577906497,0.262916221613272,1,0,0
16042060,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30445259505,20754053685,1160088,1042840,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,165,3979,3979,0,0,330,328,0,2,0,2,0.466593408758838,0.466405745502869,1,0,0
16042060,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30445259505,30445259505,1062266,556701,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,6,4773,4773,0,0,12,10,0,2,0,2,0.486485713891606,0.486298050635636,1,0,0
16042060,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30445259505,30445259505,1062269,556417,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,25,4677,4677,0,0,50,42,0,8,0,8,0.483295438540124,0.482169459004307,1,0,0
16042060,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,112959323062,112959323062,1756965,4137822,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,13,10295,10295,0,0,29,25,0,4,0,2,0.537833783158481,0.375228085226908,1,0,0
16042060,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,112959323062,112959323062,2412835,4137822,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,13,10295,9804,491,0,29,25,0,4,0,2,0.537833783158481,0.375228085226908,1,0,0
16042060,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,112959323062,112959323062,2081331,4124248,504202255,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.98725,0,0,0,0,NaN,NaN,NaN,0,1982,1781,5633,3763,33867,32169,1698,0,3949,14,10280,10280,0,0,32,28,0,4,0,2,0.536941853169826,0.374541985235635,1,0,0
16042060,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,112959323062,112959323062,1746049,736779,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,664,2798,2798,0,0,1469,1272,0,197,0,149,0.171147642822915,0.15046172808605,1,0,0
16042060,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,112959323062,74375241635,1854906,4497006,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,87,9497,9497,0,0,177,173,0,4,0,2,0.517902578412016,0.396051219962027,1,0,0
16042060,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,112959323062,112959323062,1757384,4137857,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,15,10291,10291,0,0,33,29,0,4,0,2,0.537868088158044,0.375468220223853,1,0,0
16042060,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,112959323062,112959323062,1757387,4135930,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,56,9825,9825,0,0,133,121,0,12,0,8,0.527405063291139,0.378384145186761,1,0,0
16042061,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30475442969,30475442969,1062147,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,9,7,0,2,0,2,0.486423159472949,0.48623549621698,1,0,0
16042061,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30475442969,30475442969,1718017,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4532,245,0,9,6,1,2,0,2,0.486423159472949,0.48623549621698,1,0,0
16042061,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30475442969,30475442969,1386513,554033,177369686,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.9935,0,0,0,0,NaN,NaN,NaN,0,997,792,1868,1789,7156,6764,392,0,1987,4,4769,4769,0,0,9,7,0,2,0,2,0.485547397611758,0.485359734355789,1,0,0
