seed,method,fault,topology,N,scenario,RMSE,MINEVAL,PEAKERR,MINSEPBO,RECOVERY,PEAKAOI,TRUEAOI,ESTAOI,SAFEFAIL,DATAPRE,DATADUR,DATAPOST,ACKPRE,ACKDUR,ACKPOST,OUTMEAN,OUTMAX,PROBES,MAXGAP,CONNECTED,ISOLATED,LAMBDA2,DISCDUR
1,State-event,none,sparse4,N10,Stressed,0.454616140997393,0.026001399385331,0.616510756680558,0.026001399385331,NaN,0.596341463414632,0.443270419352695,NaN,1,129.333333333333,147.090909090909,NaN,0,0,0,NaN,NaN,15,NaN,1,0,2.06456766802997,0
2,State-event,none,sparse4,N10,Stressed,0.457853219930049,0.0377223752468454,0.6056601414555,0.0377223752468454,NaN,0.623658536585365,0.448101061119603,NaN,1,132.666666666667,147.090909090909,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
3,State-event,none,sparse4,N10,Stressed,0.453031048147574,0.0297564886842308,0.617252737499143,0.0297564886842308,NaN,0.68560975609756,0.444080326089364,NaN,1,133.666666666667,146.727272727273,NaN,0,0,0,NaN,NaN,15,NaN,1,0,2.06456766802997,0
1,Causal-v3,none,sparse4,N10,Stressed,0.211100198759011,0.333506464300905,0.273041478537619,0.333506464300905,NaN,0.231951219512196,0.190655280122283,0.311295791704486,0,683.333333333333,683.409090909091,NaN,406.666666666667,408.227272727273,NaN,4.50156806031751,16,0,0.18,1,0,2.06456766802997,0
2,Causal-v3,none,sparse4,N10,Stressed,0.2104474338392,0.342836109509466,0.274767746094715,0.342836109509466,NaN,0.228048780487803,0.190677875988569,0.310210414774422,0,682,683.454545454545,NaN,405,410.363636363636,NaN,4.50974147316423,17,0,0.18,1,0,2.06456766802997,0
3,Causal-v3,none,sparse4,N10,Stressed,0.209280003328868,0.344115466812256,0.278506360923881,0.344115466812256,NaN,0.22609756097561,0.189100152854389,0.309008477141967,0,682,683.954545454545,NaN,409.333333333333,414.227272727273,NaN,4.48617994507727,17,0,0.22,1,0,2.06456766802997,0
1,P10,1node 2s,sparse4,N10,Stressed,0.272014818461345,0.283114138465927,0.423746479584688,0.350510061474103,3.4,0.680731707317073,0.260459670809242,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
2,P10,1node 2s,sparse4,N10,Stressed,0.274655098173786,0.269074863812094,0.431539907388271,0.35540446874209,3.16,0.688048780487805,0.260167253716134,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
3,P10,1node 2s,sparse4,N10,Stressed,0.275465597803967,0.27479970223484,0.525397347570384,0.363790660733217,4.22,0.712439024390244,0.260577080702687,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.5857864376269,0
1,P20,1node 2s,sparse4,N10,Stressed,0.206448161670998,0.356174091968302,0.372071199297868,0.408843572862461,3.14,0.571951219512196,0.199071575729381,NaN,0,817.666666666667,680,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
2,P20,1node 2s,sparse4,N10,Stressed,0.207003152731464,0.353134492024127,0.371671212420939,0.408625870568451,3.06,0.586585365853659,0.198569593052879,NaN,0,817.666666666667,680,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
3,P20,1node 2s,sparse4,N10,Stressed,0.21180199425065,0.356029239671076,0.450659561928582,0.420680923940803,3.6,0.625609756097561,0.200632462727897,NaN,0,817.333333333333,660,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.5857864376269,0
1,State-event,1node 2s,sparse4,N10,Stressed,0.470397051454884,0.0362640476500493,0.679147358419749,0.173894267667036,0,0.908536585365854,0.479362220597683,NaN,1,149,122.5,146.375,0,0,0,NaN,NaN,15,NaN,1,0,1.60217262186377,0
2,State-event,1node 2s,sparse4,N10,Stressed,0.472550397061936,0.010784183950474,0.649109497936285,0.178070501907816,0,0.932926829268294,0.483087880197603,NaN,1,143,119.5,147.0625,0,0,0,NaN,NaN,11,NaN,1,0,1.60217262186377,0
3,State-event,1node 2s,sparse4,N10,Stressed,0.470617363355467,0.0661813394347281,0.734998463331112,0.167070211111521,3.18,1.07829268292683,0.475692829135376,NaN,1,141.666666666667,110,149.1875,0,0,0,NaN,NaN,19,NaN,1,0,1.5857864376269,0
1,Causal-v3,1node 2s,sparse4,N10,Stressed,0.220955430482461,0.338179820500509,0.387418590104121,0.398177818425218,2.9,0.592439024390245,0.211431957643827,0.334437884751209,0,681.333333333333,540,684.5,411,328.5,410.75,4.48135389415187,16,0,2.08,1,0,1.60217262186377,0
2,Causal-v3,1node 2s,sparse4,N10,Stressed,0.221200845566609,0.341569176534429,0.379921643377443,0.397195735844383,3.34,0.607073170731709,0.211498416074079,0.333202644060928,0,682.333333333333,537.5,683.9375,414.333333333333,320,408.4375,4.49696950000812,17,0,2.08,1,0,1.60217262186377,0
3,Causal-v3,1node 2s,sparse4,N10,Stressed,0.228606249987635,0.337240109838899,0.467031492743372,0.408048480089331,3.74,0.675365853658538,0.215330409162402,0.338001311938616,0,681.333333333333,498,683,400.333333333333,311.5,409.375,4.48476625339205,17,0,2.08,1,0,1.5857864376269,0
1,P10,1node 5s,sparse4,N10,Stressed,0.321039979856668,0.270143138883887,0.944439341906398,0.348410127652124,4.06,1.27829268292683,0.361886311778649,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
2,P10,1node 5s,sparse4,N10,Stressed,0.324034677851474,0.256100192394995,0.957480947546716,0.354238802394585,4.4,1.25146341463415,0.362347090228395,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
3,P10,1node 5s,sparse4,N10,Stressed,0.341005978555704,0.272176703961459,1.04589003975009,0.363790660733217,4.4,1.39048780487805,0.373700405396424,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.5857864376269,0
1,P20,1node 5s,sparse4,N10,Stressed,0.258003818730963,0.313878772119694,0.901682415756182,0.391597545716305,4.02,1.16219512195122,0.295310028577125,NaN,0,817.666666666667,680,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
2,P20,1node 5s,sparse4,N10,Stressed,0.258833811561137,0.314312373559715,0.902942708389187,0.391982435114221,3.92,1.16707317073171,0.295748211160586,NaN,0,817.666666666667,680,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
3,P20,1node 5s,sparse4,N10,Stressed,0.283093570541583,0.317217277603413,0.98742213399676,0.409752375429093,4.16,1.30219512195122,0.310680091269578,NaN,0,817.333333333333,660,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.5857864376269,0
1,State-event,1node 5s,sparse4,N10,Stressed,0.500769943247616,0.0320699664799166,1.03688322549857,0.173894267667036,3.3,1.57829268292683,0.584071908021533,NaN,1,149,106.6,151,0,0,0,NaN,NaN,33,NaN,1,0,1.60217262186377,0
2,State-event,1node 5s,sparse4,N10,Stressed,0.497895658301946,0.0133951829528599,1.04607596225851,0.178070501907816,3.2,1.53634146341463,0.57555946921867,NaN,1,143,106.8,153.384615384615,0,0,0,NaN,NaN,23,NaN,1,0,1.60217262186377,0
3,State-event,1node 5s,sparse4,N10,Stressed,0.538087011514664,0.0045328237754227,1.20020745281962,0.167070211111521,4.82,1.6690243902439,0.623143705279015,NaN,1,141.666666666667,100,150.461538461538,0,0,0,NaN,NaN,53,NaN,1,0,1.5857864376269,0
1,Causal-v3,1node 5s,sparse4,N10,Stressed,0.272038434815965,0.302985285605645,0.919805204316656,0.391311240712499,3.56,1.21243902439024,0.308292461398729,0.433691593500836,0,681.333333333333,488.2,709.461538461538,411,292.4,426.307692307692,4.46544580036073,16,0,5.08,1,0,1.60217262186377,0
2,Causal-v3,1node 5s,sparse4,N10,Stressed,0.27364449311333,0.303194163496228,0.917097715074337,0.388970077786625,3.72,1.19536585365854,0.313672049799517,0.437308507417479,0,682.333333333333,486.8,709,414.333333333333,289.2,422.153846153846,4.48743114346533,17,0,5.08,1,0,1.60217262186377,0
3,Causal-v3,1node 5s,sparse4,N10,Stressed,0.296696174037396,0.309095388094372,0.997874863221573,0.394090148268198,3.82,1.34073170731707,0.327140958330564,0.454180038348975,0,681.333333333333,441.2,721.076923076923,400.333333333333,271.2,426.230769230769,4.48666742496872,17,0,5.08,1,0,1.5857864376269,0
1,P10,2node 2s,sparse4,N10,Stressed,0.284350177872254,0.283029781729611,0.495002487168201,0.347611957476362,4.02,1.0319512195122,0.280707339225981,NaN,0,405.333333333333,270,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.52557169793067,0
2,P10,2node 2s,sparse4,N10,Stressed,0.292839799306514,0.268916564974076,0.582005257989204,0.339200848661274,4.36,1.09048780487805,0.284612879643783,NaN,0,405,260,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.16914729158763,0
3,P10,2node 2s,sparse4,N10,Stressed,0.284213220578449,0.274734562665796,0.530174340187316,0.341647858961011,4.64,1.0490243902439,0.279307281628675,NaN,0,405.333333333333,270,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.43844718719117,0
1,P20,2node 2s,sparse4,N10,Stressed,0.218032539849225,0.356192275510981,0.417393843538648,0.405594082071253,3.92,0.904634146341464,0.216640969406969,NaN,0,815.333333333333,540,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.52557169793067,0
2,P20,2node 2s,sparse4,N10,Stressed,0.222551218575841,0.353146797999701,0.491759766945743,0.395355285975513,4.02,0.964634146341464,0.218971445027802,NaN,0,815,520,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.16914729158763,0
3,P20,2node 2s,sparse4,N10,Stressed,0.220989657429591,0.356042071708629,0.452888185338205,0.387789118392177,3.96,0.96609756097561,0.219344498349616,NaN,0,815.333333333333,540,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.43844718719117,0
1,State-event,2node 2s,sparse4,N10,Stressed,0.480778279448716,0.00119136720581112,0.722276161876206,0.173894267667036,0,1.28658536585366,0.506085155401963,NaN,1,148.666666666667,92,146.4375,0,0,0,NaN,NaN,25,NaN,1,0,1.52557169793067,0
2,State-event,2node 2s,sparse4,N10,Stressed,0.481072768391499,0.0659894496534974,0.828712476923827,0.176846740100158,4.8,1.2919512195122,0.504881371702001,NaN,1,143,86.5,149.1875,0,0,0,NaN,NaN,22,NaN,1,0,1.16914729158763,0
3,State-event,2node 2s,sparse4,N10,Stressed,0.482985049060442,0.034151118548908,0.75908409091883,0.146839847694605,4.02,1.31195121951219,0.50137724020292,NaN,1,140.666666666667,88.5,148.0625,0,0,0,NaN,NaN,18,NaN,1,0,1.43844718719117,0
1,Causal-v3,2node 2s,sparse4,N10,Stressed,0.234110177221618,0.33354020027575,0.43567652945967,0.394295623843574,3.92,0.970000000000001,0.231909572229237,0.359523160762916,0,679.666666666667,394.5,683.1875,409.666666666667,236.5,403.9375,4.47628410328074,16,0,2.08,1,0,1.52557169793067,0
2,Causal-v3,2node 2s,sparse4,N10,Stressed,0.236399631293624,0.340849700531834,0.505982250040193,0.381224889375579,4,1.01341463414634,0.232245851886312,0.358808658795008,0,682,367.5,687.25,414,223,412.125,4.47412294242862,17,0,2.08,1,0,1.16914729158763,0
3,Causal-v3,2node 2s,sparse4,N10,Stressed,0.237391547018898,0.34051062271898,0.483385836202755,0.372837321478312,4,1.02219512195122,0.233407102190913,0.357387223735971,0,680.666666666667,376.5,691,399.666666666667,236,410,4.50182804959295,17,0,2.08,1,0,1.43844718719117,0
1,P10,2node 5s,sparse4,N10,Stressed,0.38044078967525,0.0322571103979256,1.02291498333228,0.102801709057888,4.72,2.12707317073171,0.469061606964843,NaN,1,405.333333333333,270,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.52557169793067,0
2,P10,2node 5s,sparse4,N10,Stressed,0.391508442727531,0.243504529619433,1.09135205715478,0.297669140399867,4.84,2.21487804878049,0.483279280476728,NaN,1,405,260,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.16914729158763,0
3,P10,2node 5s,sparse4,N10,Stressed,0.37908591634968,0.260968495676509,1.04589037915099,0.330340292458349,4.6,2.24902439024391,0.479756983673379,NaN,0,405.333333333333,270,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.43844718719117,0
1,P20,2node 5s,sparse4,N10,Stressed,0.316498146735116,0.0284041973444542,0.950846086931185,0.0284041973444542,4.48,1.99829268292683,0.398087547905452,NaN,1,815.333333333333,540,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.52557169793067,0
2,P20,2node 5s,sparse4,N10,Stressed,0.32652123889056,0.294949768881183,1.01859161205248,0.349730276365929,4.48,2.12756097560976,0.412603841297268,NaN,0,815,520,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.16914729158763,0
3,P20,2node 5s,sparse4,N10,Stressed,0.323454685684913,0.292756436731058,0.989366008859465,0.365902521772438,4.34,2.16560975609756,0.414271947896591,NaN,0,815.333333333333,540,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.43844718719117,0
1,State-event,2node 5s,sparse4,N10,Stressed,0.544329233205722,0.00328401239843125,1.12269619758147,0.173894267667036,4.18,2.50560975609756,0.682231009503556,NaN,1,148.666666666667,74.4,157.461538461538,0,0,0,NaN,NaN,119,NaN,1,0,1.52557169793067,0
2,State-event,2node 5s,sparse4,N10,Stressed,0.553456301850493,0.0116251575961876,1.25457459117699,0.176846740100158,4.18,2.50609756097561,0.698732637735097,NaN,1,143,73.2,156.615384615385,0,0,0,NaN,NaN,88,NaN,1,0,1.16914729158763,0
3,State-event,2node 5s,sparse4,N10,Stressed,0.553578450687636,0.0171357969420762,1.20736382958625,0.146839847694605,4.12,2.55878048780487,0.711620256529541,NaN,1,140.666666666667,75.6,156.307692307692,0,0,0,NaN,NaN,62,NaN,1,0,1.43844718719117,0
1,Causal-v3,2node 5s,sparse4,N10,Stressed,0.328956022216769,0.0436315534205119,0.966749686171893,0.0528655478467137,3.84,2.07536585365853,0.414084092067079,0.558651226158034,1,679.666666666667,327.8,736.692307692308,409.666666666667,198,441.076923076923,4.46760696121285,16,0,5.08,1,0,1.52557169793067,0
2,Causal-v3,2node 5s,sparse4,N10,Stressed,0.338718564893142,0.294818436510582,1.03028961889597,0.336929702727724,4.04,2.2070731707317,0.4311873906205,0.575895650418832,0,682,311.6,739.307692307692,414,191.2,436,4.48302757511253,17,0,5.08,1,0,1.16914729158763,0
3,Causal-v3,2node 5s,sparse4,N10,Stressed,0.333914500892527,0.290922839558417,1.00191116275324,0.354244496367623,3.96,2.19731707317073,0.428371325402627,0.557139469169478,0,680.666666666667,328.8,735.692307692308,399.666666666667,198.8,441.769230769231,4.48858484587511,17,0,5.08,1,0,1.43844718719117,0
1,P10,none,ring2,N20,Stressed,0.269184226087375,0.306221558668581,0.361096769697042,0.306221558668581,NaN,0.349583333333334,0.238368150166515,NaN,0,480,480,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.498132719947257,0
2,P10,none,ring2,N20,Stressed,0.268000355694752,0.312498325406226,0.354825834311427,0.312498325406226,NaN,0.324583333333333,0.236723811686346,NaN,0,480,480,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.498132719947257,0
3,P10,none,ring2,N20,Stressed,0.266839527145456,0.308903850468388,0.346512623649435,0.308903850468388,NaN,0.31625,0.236356721162579,NaN,0,480,480,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.498132719947257,0
1,P20,none,ring2,N20,Stressed,0.205191524093595,0.375465672290957,0.279133955509107,0.375465672290957,NaN,0.223749999999999,0.179330911292764,NaN,0,960,960,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.498132719947257,0
2,P20,none,ring2,N20,Stressed,0.205253508037408,0.375501868140789,0.28009581130372,0.375501868140789,NaN,0.220833333333334,0.178992960944596,NaN,0,960,960,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.498132719947257,0
3,P20,none,ring2,N20,Stressed,0.204722842074347,0.377138983344043,0.277086402617759,0.377138983344043,NaN,0.22625,0.178311005146836,NaN,0,960,960,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.498132719947257,0
1,State-event,none,ring2,N20,Stressed,0.470278931316102,0.125425672126864,0.727766641316733,0.125425672126864,NaN,0.599166666666667,0.453286406297305,NaN,1,158.666666666667,173.181818181818,NaN,0,0,0,NaN,NaN,39,NaN,1,0,0.498132719947257,0
2,State-event,none,ring2,N20,Stressed,0.46566789173969,0.0557213553222167,0.786036228904012,0.0557213553222167,NaN,0.655833333333333,0.463332954889494,NaN,1,159.333333333333,171.909090909091,NaN,0,0,0,NaN,NaN,42,NaN,1,0,0.498132719947257,0
3,State-event,none,ring2,N20,Stressed,0.458602999071651,0.0689859740488315,0.618822908190884,0.0689859740488315,NaN,0.625416666666668,0.438824931880109,NaN,1,164,174.045454545455,NaN,0,0,0,NaN,NaN,26,NaN,1,0,0.498132719947257,0
1,Causal-v3,none,ring2,N20,Stressed,0.218971078029586,0.357411058211825,0.291037060983881,0.357411058211825,NaN,0.224166666666669,0.191066076294278,0.311009608489864,0,800,800.454545454545,NaN,484.333333333333,475.318181818182,NaN,4.50496890961581,18,0,0.22,1,0,0.498132719947257,0
2,Causal-v3,none,ring2,N20,Stressed,0.218943762596444,0.360411659608246,0.290475587032887,0.360411659608246,NaN,0.225000000000002,0.190819709355132,0.310658253262558,0,800,800.5,NaN,468.666666666667,478.409090909091,NaN,4.49826504552521,16,0,0.22,1,0,0.498132719947257,0
3,Causal-v3,none,ring2,N20,Stressed,0.216785641536803,0.361205971336342,0.296130022309104,0.361205971336342,NaN,0.22375,0.189276793823797,0.309252832353337,0,800,800.227272727273,NaN,479.666666666667,482.318181818182,NaN,4.48049911170331,16,0,0.24,1,0,0.498132719947257,0
1,P10,1node 2s,ring2,N20,Stressed,0.27585019459579,0.30614054758746,0.543368156077865,0.373121189045437,3.46,0.466249999999999,0.247781940660006,NaN,0,478.666666666667,440,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.526652189602559,0
2,P10,1node 2s,ring2,N20,Stressed,0.276806379809434,0.312257949771015,0.520503413323251,0.38274302388611,3.92,0.484999999999999,0.249458446866485,NaN,0,478.666666666667,440,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.381966011250106,0
3,P10,1node 2s,ring2,N20,Stressed,0.273887009010508,0.263332429671439,0.568990361416066,0.281047838451261,3.6,0.422500000000001,0.245420451105056,NaN,0,478.666666666667,440,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.501210479829133,0
1,P20,1node 2s,ring2,N20,Stressed,0.211543080776308,0.375722577365432,0.474910946423335,0.421264655775429,3.44,0.370416666666666,0.188130487435665,NaN,0,958.666666666667,880,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.526652189602559,0
2,P20,1node 2s,ring2,N20,Stressed,0.213381133656649,0.375375557464104,0.448141354867076,0.432678796365219,3.86,0.402083333333334,0.190398122918559,NaN,0,958.666666666667,880,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.381966011250106,0
3,P20,1node 2s,ring2,N20,Stressed,0.211743442775257,0.317986813827472,0.489463318643263,0.336521052499449,3.74,0.362916666666667,0.187008401453224,NaN,0,958.666666666667,880,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.501210479829133,0
1,State-event,1node 2s,ring2,N20,Stressed,0.463567341610506,0.130344101942837,0.718008466050947,0.20494340636931,3.32,0.690833333333333,0.449141689373297,NaN,1,176,156,174.9375,0,0,0,NaN,NaN,39,NaN,1,0,0.526652189602559,0
2,State-event,1node 2s,ring2,N20,Stressed,0.46778951270927,0.0678298375486981,0.760452152160737,0.238221336909751,6.82,0.777916666666666,0.457625643354526,NaN,1,176.333333333333,153.5,173.625,0,0,0,NaN,NaN,37,NaN,1,0,0.381966011250106,0
3,State-event,1node 2s,ring2,N20,Stressed,0.458618950249333,0.0540475860432698,0.712483459231964,0.142757489178454,1.76,0.654583333333334,0.45234029669997,NaN,1,171,159.5,174.4375,0,0,0,NaN,NaN,28,NaN,1,0,0.501210479829133,0
1,Causal-v3,1node 2s,ring2,N20,Stressed,0.225476898130032,0.358391231509496,0.483195159013492,0.416596619243574,3.38,0.367916666666667,0.200328489252195,0.323694727281392,0,799,722,801.25,460,425.5,477.0625,4.50283144570286,18,0,2.08,1,0,0.526652189602559,0
2,Causal-v3,1node 2s,ring2,N20,Stressed,0.22608206004881,0.360246840357837,0.46285594944942,0.418008841860733,3.62,0.41,0.201346124735089,0.323186576796188,0,799.333333333333,704,803.9375,492,424,480.4375,4.50024983344437,16,0,2.08,1,0,0.381966011250106,0
3,Causal-v3,1node 2s,ring2,N20,Stressed,0.223032325038199,0.316513292538487,0.482153625764216,0.330233127008972,3.64,0.352083333333333,0.197590448077505,0.320864286055712,0,800,727,801.0625,486,447,480.875,4.47451698867422,16,0,2.04,1,0,0.501210479829133,0
1,P10,1node 5s,ring2,N20,Stressed,0.297488358377785,0.285471090448257,1.05171282911311,0.285471090448257,3.44,0.6975,0.289221541023312,NaN,0,478.666666666667,440,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.526652189602559,0
2,P10,1node 5s,ring2,N20,Stressed,0.308885596739886,0.3108290336103,1.06239973035394,0.38274302388611,4.4,0.8225,0.302090523766273,NaN,0,478.666666666667,440,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.381966011250106,0
3,P10,1node 5s,ring2,N20,Stressed,0.300301360071809,0.260289339312882,1.0761834666345,0.260289339312882,4.18,0.701666666666669,0.286472146533454,NaN,0,478.666666666667,440,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.501210479829133,0
1,P20,1node 5s,ring2,N20,Stressed,0.238144077143532,0.310968059245518,1.0051443046148,0.310968059245518,3.74,0.614583333333333,0.228484332425068,NaN,0,958.666666666667,880,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.526652189602559,0
2,P20,1node 5s,ring2,N20,Stressed,0.249361106039579,0.373189466233487,0.999167510370723,0.432678796365219,4.2,0.74,0.242495458673933,NaN,0,958.666666666667,880,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.381966011250106,0
3,P20,1node 5s,ring2,N20,Stressed,0.240245443842503,0.30745064605687,1.01422542027453,0.30745064605687,3.92,0.623333333333337,0.227977974568574,NaN,0,958.666666666667,880,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.501210479829133,0
1,State-event,1node 5s,ring2,N20,Stressed,0.477079648781001,0.118549317478591,1.16385384545143,0.20494340636931,3.84,0.944166666666666,0.489174235543445,NaN,1,176,152,176.846153846154,0,0,0,NaN,NaN,40,NaN,1,0,0.526652189602559,0
2,State-event,1node 5s,ring2,N20,Stressed,0.488529747405006,0.0308414772748782,1.11740065130885,0.216230091197223,3.56,1.02541666666667,0.511262110202846,NaN,1,176.333333333333,145.4,177.769230769231,0,0,0,NaN,NaN,50,NaN,1,0,0.381966011250106,0
3,State-event,1node 5s,ring2,N20,Stressed,0.493439577403564,0.0868726172424528,1.26576210789032,0.114098711709831,4.76,0.934999999999998,0.514406221616712,NaN,1,171,155,174.538461538462,0,0,0,NaN,NaN,44,NaN,1,0,0.501210479829133,0
1,Causal-v3,1node 5s,ring2,N20,Stressed,0.25142252991865,0.305000162101911,1.01244004608843,0.305000162101911,3.42,0.629583333333331,0.241436572812595,0.376849753812293,0,799,710.6,816.153846153846,460,417.2,491.538461538462,4.50945203197868,18,0,5.08,1,0,0.526652189602559,0
2,Causal-v3,1node 5s,ring2,N20,Stressed,0.260177230177157,0.358612404032807,0.995016301372831,0.418008841860733,3.92,0.730416666666667,0.252574174992431,0.377266121707512,0,799.333333333333,686.6,814.307692307692,492,409.2,485.461538461538,4.49943093493227,16,0,5.08,1,0,0.381966011250106,0
3,Causal-v3,1node 5s,ring2,N20,Stressed,0.251632939614973,0.300530570938858,1.03029760137475,0.300530570938858,3.76,0.61625,0.240026491068725,0.375950571250986,0,800,713.6,814.615384615385,486,429.2,489.461538461538,4.4797496113702,16,0,5.04,1,0,0.501210479829133,0
1,P10,2node 2s,ring2,N20,Stressed,0.278847200017977,0.306139001637765,0.547309955305596,0.341018860881359,3.92,0.599583333333334,0.256609143203149,NaN,0,477.666666666667,410,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.389353310078985,0
2,P10,2node 2s,ring2,N20,Stressed,0.283978002975189,0.312099034784059,0.608678578607943,0.38274302388611,4.4,0.695416666666666,0.261152361489555,NaN,0,477.333333333333,400,480,0,0,0,NaN,NaN,NaN,NaN,0,1,3.16803874807722e-16,2
3,P10,2node 2s,ring2,N20,Stressed,0.27710899015368,0.263332429671439,0.568990361416066,0.281047838451261,3.6,0.580833333333333,0.255553284892522,NaN,0,477.666666666667,410,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.428302435480014,0
1,P20,2node 2s,ring2,N20,Stressed,0.214591234357189,0.369667458213141,0.478612327595301,0.386601396998143,3.68,0.515416666666667,0.196482364517106,NaN,0,957.666666666667,820,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.389353310078985,0
2,P20,2node 2s,ring2,N20,Stressed,0.220266388380728,0.375374668772249,0.52243943726137,0.432678796365219,4.3,0.602083333333334,0.20128557372086,NaN,0,957.333333333333,800,960,0,0,0,NaN,NaN,NaN,NaN,0,1,3.16803874807722e-16,2
3,P20,2node 2s,ring2,N20,Stressed,0.214774259498513,0.317986813827472,0.489463318643263,0.336521052499449,3.74,0.517916666666666,0.195887072358462,NaN,0,957.666666666667,820,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.428302435480014,0
1,State-event,2node 2s,ring2,N20,Stressed,0.463978129849971,0.0979831035609586,0.731937896605233,0.202914150061612,4.56,0.828749999999999,0.460739857705117,NaN,1,176,141,173.9375,0,0,0,NaN,NaN,40,NaN,1,0,0.389353310078985,0
2,State-event,2node 2s,ring2,N20,Stressed,0.466920562888894,0.0818251951671389,0.882302298499844,0.238221336909751,5.74,1.00625,0.459488343929761,NaN,1,176,136,175.75,0,0,0,NaN,NaN,42,NaN,0,1,3.16803874807722e-16,2
3,State-event,2node 2s,ring2,N20,Stressed,0.4589245092219,0.123101535159837,0.712483459231964,0.142757489178454,1.76,0.78375,0.449455419315774,NaN,1,171,142.5,176.875,0,0,0,NaN,NaN,28,NaN,1,0,0.428302435480014,0
1,Causal-v3,2node 2s,ring2,N20,Stressed,0.228313294887278,0.353331359615014,0.489632520371414,0.367142089139961,3.56,0.549166666666667,0.209052376627309,0.331959940723716,0,798.333333333333,651,805.8125,459.666666666667,384.5,480.8125,4.50448312236287,18,0,2.08,1,0,0.389353310078985,0
2,Causal-v3,2node 2s,ring2,N20,Stressed,0.23252088271379,0.362415412753023,0.536696178415144,0.418008841860733,3.98,0.623750000000001,0.211928549803209,0.335501697021819,0,798.666666666667,622.5,808.125,491.666666666667,377,483.4375,4.51036808794137,16,0,2.08,0,1,3.16803874807722e-16,2
3,Causal-v3,2node 2s,ring2,N20,Stressed,0.226427225049539,0.316513292538487,0.482153625764216,0.330233127008972,3.64,0.52125,0.207303587647593,0.330575553324702,0,799,658,802.875,485,405,477.6875,4.47745947146347,16,0,2.08,1,0,0.428302435480014,0
1,P10,2node 5s,ring2,N20,Stressed,0.31730748287247,0.275328007280173,1.05306564508674,0.285471090448257,3.76,1.0975,0.34047229791099,NaN,0,477.666666666667,410,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.389353310078985,0
2,P10,2node 5s,ring2,N20,Stressed,0.338840925694759,0.0622069932728644,1.10370751993582,0.109914365538089,4.76,1.32041666666667,0.366255676657584,NaN,1,477.333333333333,400,480,0,0,0,NaN,NaN,NaN,NaN,0,1,3.16803874807722e-16,5
