seed,family,point,scenario,RMSE,MAXERR,MINEVAL,AOI,TXRATE,TXCOUNT,PDR,ACKUPDATE,ACKMISS,FORMFAIL,SAFEFAIL,periodicRateHz,epsP
4,State-event,p4,Moderate,0.160211494518911,0.210530011021855,0.401829441707459,0.269856191341205,4.28888888888889,1544,0.809585492227979,0,0,1,0,10,0.05
5,State-event,p4,Moderate,0.166616800117589,0.242572033186931,0.391876020611795,0.27330608537693,4.28333333333333,1542,0.801556420233463,0,0,1,0,10,0.05
6,State-event,p4,Moderate,0.167225111851845,0.231490788047886,0.371039888734805,0.27256736300333,4.30555555555556,1550,0.807096774193548,0,0,1,0,10,0.05
7,State-event,p4,Moderate,0.166077818585827,0.233328612921245,0.374018741531743,0.266987587042083,4.3,1548,0.797157622739018,0,0,1,0,10,0.05
8,State-event,p4,Moderate,0.169432037314838,0.23712827138657,0.384627487533781,0.269809264305177,4.29444444444444,1546,0.802069857697283,0,0,1,0,10,0.05
9,State-event,p4,Moderate,0.166774084883301,0.229521648862545,0.37328022551522,0.276460793218286,4.29444444444444,1546,0.804010349288486,0,0,1,0,10,0.05
10,State-event,p4,Moderate,0.170869604009654,0.263324544756928,0.37891327187699,0.275661519830457,4.29444444444444,1546,0.789780077619664,0,0,1,0,10,0.05
11,State-event,p4,Moderate,0.161746855382082,0.226197928334933,0.385512598262848,0.269090221011202,4.30555555555556,1550,0.814838709677419,0,0,1,0,10,0.05
12,State-event,p4,Moderate,0.171951995697918,0.260889190634712,0.390492021410458,0.275202845897669,4.28333333333333,1542,0.799610894941634,0,0,1,0,10,0.05
13,State-event,p4,Moderate,0.173268403378664,0.240381298367153,0.393596849013445,0.284600363306086,4.28888888888889,1544,0.794041450777202,0,0,1,0,10,0.05
14,State-event,p4,Moderate,0.164812661646326,0.276037864760556,0.396296114167213,0.269311232213139,4.29444444444444,1546,0.794954721862872,0,0,1,0,10,0.05
15,State-event,p4,Moderate,0.166442925966507,0.223266451559899,0.401179571066175,0.267341810475325,4.30555555555556,1550,0.810322580645161,0,0,1,0,10,0.05
16,State-event,p4,Moderate,0.166372240546573,0.235033146804016,0.400104918114268,0.272505298213745,4.28888888888889,1544,0.805051813471503,0,0,1,0,10,0.05
17,State-event,p4,Moderate,0.16504743327191,0.230606269480809,0.393898654295589,0.271984559491371,4.29444444444444,1546,0.799482535575679,0,0,1,0,10,0.05
18,State-event,p4,Moderate,0.169076161050116,0.234713079032151,0.375578225589609,0.275675143808659,4.27777777777778,1540,0.790909090909091,0,0,1,0,10,0.05
19,State-event,p4,Moderate,0.173028453431738,0.247557292704326,0.38308439157155,0.282891310929458,4.29444444444444,1546,0.792367399741268,0,0,1,0,10,0.05
20,State-event,p4,Moderate,0.166541342959902,0.226432694968742,0.375243127913069,0.269594308204663,4.29444444444444,1546,0.807244501940492,0,0,1,0,10,0.05
1,Full-AoI,p4,Moderate,0.0982580753168318,0.127626439900011,0.478284472709273,0.157912503784438,11.2694444444444,4057,0.799112644811437,3232,0,0,0,10,0.05
2,Full-AoI,p4,Moderate,0.0981681951266535,0.12743653845813,0.473613497304107,0.158875264910687,11.2472222222222,4049,0.798468757717955,3226,0,0,0,10,0.05
3,Full-AoI,p4,Moderate,0.0972603194902425,0.125427321877345,0.475428596514827,0.157644565546473,11.1611111111111,4018,0.803882528621205,3220,0,0,0,10,0.05
4,Full-AoI,p4,Moderate,0.097664939222869,0.126340586784634,0.476277245048797,0.158527096578868,11.1944444444444,4030,0.803225806451613,3233,0,0,0,10,0.05
5,Full-AoI,p4,Moderate,0.097218895425475,0.123898878047858,0.47679141431446,0.157600666061156,11.1277777777778,4006,0.804043934098852,3213,0,0,0,10,0.05
6,Full-AoI,p4,Moderate,0.0973149184672894,0.124764344015371,0.478299438862348,0.158437783832879,11.1277777777778,4006,0.802795806290564,3209,0,0,0,10,0.05
7,Full-AoI,p4,Moderate,0.098075657675678,0.126256170264904,0.474653194297327,0.1589842567363,11.3222222222222,4076,0.791952894995093,3219,0,0,0,10,0.05
8,Full-AoI,p4,Moderate,0.0969038310297145,0.125036065545815,0.478320447802403,0.156595519224947,11.1277777777778,4006,0.808287568647029,3232,0,0,0,10,0.05
9,Full-AoI,p4,Moderate,0.097925219339609,0.126662119172243,0.479695569778496,0.158156221616712,11.2638888888889,4055,0.797287299630086,3227,0,0,0,10,0.05
10,Full-AoI,p4,Moderate,0.0972083767260906,0.125776887434561,0.476722564991884,0.157523463518014,11.2083333333333,4035,0.796034696406444,3206,0,0,0,10,0.05
11,Full-AoI,p4,Moderate,0.0978985983682053,0.1269348818926,0.476265463099802,0.158599757795943,11.2388888888889,4046,0.803509639149778,3245,0,0,0,10,0.05
12,Full-AoI,p4,Moderate,0.0974698721068591,0.127310220649849,0.477238148151669,0.157226763548289,11.1388888888889,4010,0.805985037406484,3226,0,0,0,10,0.05
13,Full-AoI,p4,Moderate,0.0981706141700246,0.127196941686165,0.476450509266382,0.158162276718135,11.3222222222222,4076,0.799313052011776,3253,0,0,0,10,0.05
14,Full-AoI,p4,Moderate,0.0973836576250618,0.126646517521478,0.478620570468143,0.157190432939752,11.1916666666667,4029,0.804666170265575,3237,0,0,0,10,0.05
15,Full-AoI,p4,Moderate,0.0971877720232438,0.1244450765201,0.477815948013982,0.157696033908568,11.2138888888889,4037,0.80629180084221,3250,0,0,0,10,0.05
16,Full-AoI,p4,Moderate,0.0975847364241599,0.126285749537813,0.474553579925,0.158066908870723,11.1694444444444,4021,0.803034071126585,3221,0,0,0,10,0.05
17,Full-AoI,p4,Moderate,0.0974760431469959,0.126486271405889,0.478381819335894,0.1582455343627,11.2194444444444,4039,0.799702896756623,3225,0,0,0,10,0.05
18,Full-AoI,p4,Moderate,0.0980585303180819,0.128566642781873,0.473957272047172,0.158381774144717,11.2861111111111,4063,0.793256214619739,3217,0,0,0,10,0.05
19,Full-AoI,p4,Moderate,0.0978046034025308,0.127364557084283,0.479242160956534,0.158610354223433,11.2166666666667,4038,0.793462109955424,3199,0,0,0,10,0.05
20,Full-AoI,p4,Moderate,0.0968632209045786,0.125125601721018,0.476898901815973,0.157378141083863,11.1916666666667,4029,0.806651774633904,3241,0,0,0,10,0.05
1,Periodic,p5,Moderate,0.0802797797646147,0.102399758936376,0.499047741956228,0.130134726006661,15,5400,0.800555555555556,0,0,0,0,15,0.08
2,Periodic,p5,Moderate,0.0808899673525157,0.105368476460731,0.496533902552537,0.130750832576446,15,5400,0.800555555555556,0,0,0,0,15,0.08
3,Periodic,p5,Moderate,0.0801593550863929,0.105161411478224,0.501518258469008,0.129806236754466,15,5400,0.805185185185185,0,0,0,0,15,0.08
4,Periodic,p5,Moderate,0.0808460090211089,0.104451577507285,0.495653260039675,0.130743263699667,15,5400,0.802222222222222,0,0,0,0,15,0.08
5,Periodic,p5,Moderate,0.0809606055346167,0.104628146825229,0.499325192379489,0.1307387223736,15,5400,0.80037037037037,0,0,0,0,15,0.08
6,Periodic,p5,Moderate,0.0807008058172286,0.105085905271562,0.495875187773523,0.130691795337572,15,5400,0.802592592592593,0,0,0,0,15,0.08
7,Periodic,p5,Moderate,0.0816982896269893,0.105841809358219,0.497309458953203,0.131822585528308,15,5400,0.793148148148148,0,0,0,0,15,0.08
8,Periodic,p5,Moderate,0.0800380992977077,0.105295891365808,0.499305148101017,0.12950650923403,15,5400,0.806111111111111,0,0,0,0,15,0.08
9,Periodic,p5,Moderate,0.0808987678003453,0.105254309508198,0.500153683999955,0.130541931577354,15,5400,0.796666666666667,0,0,0,0,15,0.08
10,Periodic,p5,Moderate,0.0811336337988229,0.106082501931962,0.497621467659885,0.130849227974569,15,5400,0.795925925925926,0,0,0,0,15,0.08
11,Periodic,p5,Moderate,0.0813341078637413,0.105023383055392,0.498183459247982,0.131916439600363,15,5400,0.798888888888889,0,0,0,0,15,0.08
12,Periodic,p5,Moderate,0.080372685414265,0.105593101678594,0.496128216802028,0.130434453527097,15,5400,0.802407407407407,0,0,0,0,15,0.08
13,Periodic,p5,Moderate,0.0809517870918599,0.10572020409949,0.495186949420178,0.130772025431426,15,5400,0.799074074074074,0,0,0,0,15,0.08
14,Periodic,p5,Moderate,0.0800887928402985,0.10321044999418,0.50060410139074,0.129957614290039,15,5400,0.804074074074074,0,0,0,0,15,0.08
15,Periodic,p5,Moderate,0.0804330069951214,0.107867841158333,0.500724526786244,0.130222524977294,15,5400,0.805555555555556,0,0,0,0,15,0.08
16,Periodic,p5,Moderate,0.0802092921392694,0.104048136742324,0.49636080138084,0.129344535270966,15,5400,0.807592592592593,0,0,0,0,15,0.08
17,Periodic,p5,Moderate,0.0805908996683874,0.104832804206615,0.498544913417882,0.130587344838026,15,5400,0.800740740740741,0,0,0,0,15,0.08
18,Periodic,p5,Moderate,0.0807663118137736,0.103857791915703,0.497806267500364,0.130529821374508,15,5400,0.797777777777778,0,0,0,0,15,0.08
19,Periodic,p5,Moderate,0.0806026881994366,0.103120350817794,0.499697554623031,0.130776566757493,15,5400,0.794074074074074,0,0,0,0,15,0.08
20,Periodic,p5,Moderate,0.0808601169873673,0.104665398302831,0.498028120520763,0.13104753254617,15,5400,0.801666666666667,0,0,0,0,15,0.08
1,State-event,p5,Moderate,0.244265058757611,0.35828283223096,0.263266732464599,0.403001816530427,2.69444444444444,970,0.794845360824742,0,0,1,0,15,0.08
2,State-event,p5,Moderate,0.236602481120243,0.431511552977476,0.298860537526023,0.385997577959431,2.69444444444444,970,0.803092783505155,0,0,1,0,15,0.08
3,State-event,p5,Moderate,0.24513845171789,0.365331258367189,0.306114161886201,0.398048743566455,2.68333333333333,966,0.798136645962733,0,0,1,0,15,0.08
4,State-event,p5,Moderate,0.22298413509936,0.327276356626334,0.307001187032322,0.366815016651529,2.68888888888889,968,0.81301652892562,0,0,1,0,15,0.08
5,State-event,p5,Moderate,0.237131731366801,0.343301037902145,0.290091550414658,0.398570996064184,2.67777777777778,964,0.794605809128631,0,0,1,0,15,0.08
6,State-event,p5,Moderate,0.232101255903004,0.328091939127782,0.318361894568858,0.387128368150166,2.68333333333333,966,0.814699792960663,0,0,1,0,15,0.08
7,State-event,p5,Moderate,0.239565735371746,0.387154506910617,0.336021372237745,0.396657584014532,2.68333333333333,966,0.780538302277433,0,0,1,0,15,0.08
8,State-event,p5,Moderate,0.242499636514249,0.359001520090318,0.270951477188139,0.394411141386618,2.67777777777778,964,0.796680497925311,0,0,1,0,15,0.08
9,State-event,p5,Moderate,0.232790011758474,0.331327207999406,0.30407797071773,0.394610959733575,2.67222222222222,962,0.797297297297297,0,0,1,0,15,0.08
10,State-event,p5,Moderate,0.238666359717005,0.366682361068842,0.291558609615573,0.401332122313049,2.68333333333333,966,0.782608695652174,0,0,1,0,15,0.08
11,State-event,p5,Moderate,0.235705088583752,0.359847223336299,0.290924289641426,0.38513472600666,2.68333333333333,966,0.814699792960663,0,0,1,0,15,0.08
12,State-event,p5,Moderate,0.241084811235379,0.339084095967034,0.289175741189535,0.405797759612473,2.68888888888889,968,0.794421487603306,0,0,1,0,15,0.08
13,State-event,p5,Moderate,0.236195921694996,0.327581707791695,0.321868956409786,0.405693309112928,2.67777777777778,964,0.789419087136929,0,0,1,0,15,0.08
14,State-event,p5,Moderate,0.247361088909597,0.388245236243184,0.269578941019334,0.399532243415077,2.68888888888889,968,0.787190082644628,0,0,1,0,15,0.08
15,State-event,p5,Moderate,0.23978277699563,0.377410847227048,0.325305393630677,0.398695125643355,2.68333333333333,966,0.801242236024845,0,0,1,0,15,0.08
16,State-event,p5,Moderate,0.239353116552256,0.354281994620532,0.314522142363069,0.395025734181048,2.68333333333333,966,0.803312629399586,0,0,1,0,15,0.08
17,State-event,p5,Moderate,0.229063797886226,0.345070263134027,0.328791447975023,0.3941689373297,2.69444444444444,970,0.791752577319588,0,0,1,0,15,0.08
18,State-event,p5,Moderate,0.241659817008081,0.368930130641212,0.298637927033965,0.402405389040266,2.68333333333333,966,0.787784679089027,0,0,1,0,15,0.08
19,State-event,p5,Moderate,0.240879910822945,0.33715017313922,0.320425753567351,0.406347260066606,2.68333333333333,966,0.780538302277433,0,0,1,0,15,0.08
20,State-event,p5,Moderate,0.240148966682907,0.354380831057286,0.269940179784971,0.398516500151377,2.67777777777778,964,0.803941908713693,0,0,1,0,15,0.08
1,Full-AoI,p5,Moderate,0.111544866604904,0.147764555957856,0.461295854522104,0.180270965788677,7.72777777777778,2782,0.805535585909418,2238,0,1,0,15,0.08
2,Full-AoI,p5,Moderate,0.112946889504924,0.147932686147716,0.455658486220354,0.182758098698153,7.77222222222222,2798,0.796997855611151,2226,0,1,0,15,0.08
3,Full-AoI,p5,Moderate,0.111305238252768,0.148459153427563,0.459495824824021,0.179544353617923,7.69166666666667,2769,0.810400866738895,2241,0,1,0,15,0.08
4,Full-AoI,p5,Moderate,0.112895654142329,0.147076068868783,0.459200450129584,0.183228882833787,7.76666666666667,2796,0.799713876967096,2231,0,1,0,15,0.08
5,Full-AoI,p5,Moderate,0.111580522126933,0.145439543274639,0.460531589226403,0.1807387223736,7.77777777777778,2800,0.799285714285714,2233,0,1,0,15,0.08
6,Full-AoI,p5,Moderate,0.112576227001071,0.148276199346215,0.460010665883747,0.182497729336966,7.73333333333333,2784,0.802083333333333,2228,0,1,0,15,0.08
7,Full-AoI,p5,Moderate,0.112324685800701,0.146342499632147,0.460061093209303,0.181562216167121,7.79444444444444,2806,0.795794725588026,2229,0,1,0,15,0.08
8,Full-AoI,p5,Moderate,0.112159416540353,0.147649888335624,0.45738493017866,0.180983953981229,7.75277777777778,2791,0.805446076675027,2244,0,1,0,15,0.08
9,Full-AoI,p5,Moderate,0.112446789705584,0.146499110117622,0.460253598020875,0.18261731759007,7.76111111111111,2794,0.796707229778096,2223,0,1,0,15,0.08
10,Full-AoI,p5,Moderate,0.111907318499237,0.144863562234512,0.458347910123428,0.181077808053285,7.75833333333333,2793,0.796992481203008,2221,0,1,0,15,0.08
11,Full-AoI,p5,Moderate,0.112214236615968,0.14840953629459,0.451844365394352,0.18186799878898,7.75555555555556,2792,0.805157593123209,2245,0,1,0,15,0.08
12,Full-AoI,p5,Moderate,0.111911516532549,0.144433658842131,0.459445810512339,0.180867393278837,7.76944444444444,2797,0.803003217733286,2241,0,1,0,15,0.08
13,Full-AoI,p5,Moderate,0.112241640720628,0.149267123822431,0.458942182785978,0.182255525280048,7.74444444444444,2788,0.797704447632712,2217,0,1,0,15,0.08
14,Full-AoI,p5,Moderate,0.110824255404085,0.146275265612702,0.460323122011828,0.17964123524069,7.70833333333333,2775,0.805405405405405,2228,0,1,0,15,0.08
15,Full-AoI,p5,Moderate,0.111620204950509,0.142491284517496,0.458606108890206,0.179423251589464,7.70555555555556,2774,0.809661139149243,2243,0,1,0,15,0.08
16,Full-AoI,p5,Moderate,0.111725635654485,0.149469181497037,0.462857289666203,0.181000605510142,7.68055555555556,2765,0.804701627486438,2220,0,1,0,15,0.08
17,Full-AoI,p5,Moderate,0.112432951022671,0.145737122513462,0.456715757561597,0.18207387223736,7.76944444444444,2797,0.798355380765105,2226,0,1,0,15,0.08
18,Full-AoI,p5,Moderate,0.112358807249141,0.145951029758419,0.456050117373264,0.181656070239176,7.77222222222222,2798,0.796283059328092,2224,0,1,0,15,0.08
19,Full-AoI,p5,Moderate,0.112429022095256,0.145019755677226,0.458784784077248,0.182461398728429,7.83611111111111,2821,0.789436370081531,2223,0,1,0,15,0.08
20,Full-AoI,p5,Moderate,0.112037147669989,0.145668897260185,0.463155012621316,0.181597033000303,7.70833333333333,2775,0.802522522522523,2225,0,1,0,15,0.08
1,Periodic,p6,Moderate,0.0727218127193209,0.0925350903232939,0.509351761695762,0.118253103239479,20,7200,0.798472222222222,0,0,0,0,20,0.12
2,Periodic,p6,Moderate,0.0728555228922733,0.0934859413515102,0.506999401937701,0.118371177717227,20,7200,0.799305555555555,0,0,0,0,20,0.12
3,Periodic,p6,Moderate,0.0722902509455044,0.0937110304796182,0.510162217359165,0.11773085074175,20,7200,0.806666666666667,0,0,0,0,20,0.12
4,Periodic,p6,Moderate,0.0727763157557856,0.0945318902410083,0.508494138626611,0.11783378746594,20,7200,0.803333333333333,0,0,0,0,20,0.12
5,Periodic,p6,Moderate,0.0728485564943187,0.0933711262647052,0.507307977418995,0.117782319103845,20,7200,0.805416666666667,0,0,0,0,20,0.12
6,Periodic,p6,Moderate,0.0727839243118129,0.0937850321560345,0.507775647023545,0.118135028761732,20,7200,0.800138888888889,0,0,0,0,20,0.12
7,Periodic,p6,Moderate,0.0733275440016232,0.0938685590580978,0.507364837860258,0.118657281259461,20,7200,0.795555555555556,0,0,0,0,20,0.12
8,Periodic,p6,Moderate,0.0721722166885649,0.0934666685557786,0.510770468054384,0.117367544656373,20,7200,0.8075,0,0,0,0,20,0.12
9,Periodic,p6,Moderate,0.0730529678291325,0.0935436448341685,0.509317151683726,0.118207689978807,20,7200,0.800138888888889,0,0,0,0,20,0.12
10,Periodic,p6,Moderate,0.0729158215859287,0.0939357635913652,0.509701529437033,0.118265213442325,20,7200,0.797916666666667,0,0,0,0,20,0.12
11,Periodic,p6,Moderate,0.0731795607609384,0.0935700563488464,0.507171129484688,0.118820768997881,20,7200,0.800138888888889,0,0,0,0,20,0.12
12,Periodic,p6,Moderate,0.0727053314971025,0.0933742941798889,0.510040329739743,0.118086587950348,20,7200,0.802083333333333,0,0,0,0,20,0.12
13,Periodic,p6,Moderate,0.0729213917662619,0.0940564590628923,0.507796533583859,0.118074477747502,20,7200,0.798194444444444,0,0,0,0,20,0.12
14,Periodic,p6,Moderate,0.0724429777364106,0.0928047160794386,0.509072082584153,0.118272782319104,20,7200,0.799861111111111,0,0,0,0,20,0.12
15,Periodic,p6,Moderate,0.072479494307859,0.0948938784015658,0.507541178700813,0.117636996669694,20,7200,0.806805555555556,0,0,0,0,20,0.12
16,Periodic,p6,Moderate,0.0723486065102727,0.0933716243136997,0.507958946502024,0.117220708446866,20,7200,0.805,0,0,0,0,20,0.12
17,Periodic,p6,Moderate,0.0725617139571097,0.093200256056251,0.507975895030728,0.117895852255525,20,7200,0.8025,0,0,0,0,20,0.12
18,Periodic,p6,Moderate,0.0727942733771913,0.0927017296126367,0.508202766820424,0.11812140478353,20,7200,0.797916666666667,0,0,0,0,20,0.12
19,Periodic,p6,Moderate,0.0728703050754478,0.0935012485420178,0.508436839184615,0.118393884347563,20,7200,0.795694444444444,0,0,0,0,20,0.12
20,Periodic,p6,Moderate,0.0729016515446863,0.0940320899710349,0.508102669133239,0.118424159854678,20,7200,0.800833333333333,0,0,0,0,20,0.12
1,State-event,p6,Moderate,0.289326969393567,0.404268353693084,0.254258141817668,0.4686148955495,2.14444444444444,772,0.792746113989637,0,0,1,0,20,0.12
2,State-event,p6,Moderate,0.27903628157493,0.427091811743958,0.174448597138226,0.464488343929761,2.15,774,0.803617571059432,0,0,1,1,20,0.12
3,State-event,p6,Moderate,0.267882639825544,0.379123210671207,0.28040022170868,0.457826218589161,2.13888888888889,770,0.797402597402597,0,0,1,0,20,0.12
4,State-event,p6,Moderate,0.265318537245092,0.367914912287098,0.251762414496502,0.441604601877081,2.14444444444444,772,0.805699481865285,0,0,1,0,20,0.12
5,State-event,p6,Moderate,0.264849903870974,0.381185050469092,0.272503419126079,0.444267332727823,2.13888888888889,770,0.805194805194805,0,0,1,0,20,0.12
6,State-event,p6,Moderate,0.269181169734462,0.375044030560048,0.245692578530042,0.447426581895246,2.14444444444444,772,0.809585492227979,0,0,1,1,20,0.12
7,State-event,p6,Moderate,0.288067869514283,0.407958120082205,0.251282657744252,0.46208446866485,2.13888888888889,770,0.775324675324675,0,0,1,0,20,0.12
8,State-event,p6,Moderate,0.278492655488887,0.377533165875513,0.235594810159988,0.449981834695731,2.14444444444444,772,0.800518134715026,0,0,1,1,20,0.12
9,State-event,p6,Moderate,0.28227159844718,0.399495830859979,0.261378737856311,0.44709506509234,2.13888888888889,770,0.797402597402597,0,0,1,0,20,0.12
10,State-event,p6,Moderate,0.274099375249136,0.38491013999968,0.280504177989606,0.465762942779291,2.15,774,0.780361757105943,0,0,1,0,20,0.12
11,State-event,p6,Moderate,0.26310612711289,0.360943307005454,0.274570990671927,0.443776869512564,2.13888888888889,770,0.812987012987013,0,0,1,0,20,0.12
12,State-event,p6,Moderate,0.283184671148196,0.411833210050103,0.246468876567168,0.476949742658189,2.14444444444444,772,0.791450777202073,0,0,1,1,20,0.12
13,State-event,p6,Moderate,0.267804803462042,0.371458714360939,0.251107789776758,0.458932788374204,2.13333333333333,768,0.795572916666667,0,0,1,0,20,0.12
14,State-event,p6,Moderate,0.287973652176135,0.423901055352917,0.231311302934475,0.489424765364819,2.15555555555556,776,0.779639175257732,0,0,1,1,20,0.12
15,State-event,p6,Moderate,0.275610012943117,0.390931308205558,0.255327283757478,0.454082652134423,2.13888888888889,770,0.803896103896104,0,0,1,0,20,0.12
16,State-event,p6,Moderate,0.282892852603874,0.390920015665153,0.220945301680817,0.447446260974871,2.15,774,0.810077519379845,0,0,1,1,20,0.12
17,State-event,p6,Moderate,0.286722657130918,0.41801900998828,0.211057154295644,0.46530881017257,2.14444444444444,772,0.790155440414508,0,0,1,1,20,0.12
18,State-event,p6,Moderate,0.296496416941888,0.486693029847308,0.250465892151683,0.46794732061762,2.15,774,0.785529715762274,0,0,1,0,20,0.12
19,State-event,p6,Moderate,0.29411394979095,0.515493697431994,0.257498077300094,0.473773841961853,2.13888888888889,770,0.792207792207792,0,0,1,0,20,0.12
20,State-event,p6,Moderate,0.281163558836861,0.403743186268149,0.206899809215583,0.456880108991825,2.15,774,0.803617571059432,0,0,1,1,20,0.12
1,Full-AoI,p6,Moderate,0.124286166867885,0.166298511470544,0.447175204517201,0.201627308507417,5.96111111111111,2146,0.797763280521901,1709,0,1,0,20,0.12
2,Full-AoI,p6,Moderate,0.124839858063171,0.164248950501568,0.446927121343161,0.202282773236452,5.97222222222222,2150,0.801395348837209,1717,0,1,0,20,0.12
3,Full-AoI,p6,Moderate,0.1247523045644,0.162819408024507,0.438519746741854,0.202070844686648,5.93611111111111,2137,0.803930744033692,1714,0,1,0,20,0.12
4,Full-AoI,p6,Moderate,0.124040569603575,0.163117345857956,0.444003255055247,0.201763548289434,5.96111111111111,2146,0.801491146318733,1717,0,1,0,20,0.12
5,Full-AoI,p6,Moderate,0.124860564675088,0.167263434061685,0.433341608911896,0.202470481380563,5.975,2151,0.796838679683868,1711,0,1,0,20,0.12
6,Full-AoI,p6,Moderate,0.125983901563034,0.167414106691349,0.434927468171685,0.203012412957917,5.925,2133,0.802625410220347,1708,0,1,0,20,0.12
7,Full-AoI,p6,Moderate,0.124637097301683,0.166737257255902,0.446339772565882,0.202883742052679,6.00833333333333,2163,0.789644012944984,1703,0,1,0,20,0.12
8,Full-AoI,p6,Moderate,0.123054785994411,0.162881690025763,0.443881073417247,0.201049046321526,5.96111111111111,2146,0.807548928238583,1730,0,1,0,20,0.12
9,Full-AoI,p6,Moderate,0.123882089508328,0.161201538272147,0.441735161916487,0.200252800484408,5.96666666666667,2148,0.80633147113594,1730,0,1,0,20,0.12
10,Full-AoI,p6,Moderate,0.124731598389202,0.164279060573695,0.44526105055733,0.202310021192855,5.98611111111111,2155,0.794431554524362,1707,0,1,0,20,0.12
11,Full-AoI,p6,Moderate,0.123815525435947,0.166930630194703,0.437109984469053,0.201245837117772,5.91111111111111,2128,0.808740601503759,1717,0,1,0,20,0.12
12,Full-AoI,p6,Moderate,0.125638999234636,0.166696847555993,0.433486598221487,0.202435664547381,5.93055555555556,2135,0.80327868852459,1709,0,1,0,20,0.12
13,Full-AoI,p6,Moderate,0.123755739291512,0.158373530271485,0.44495622776221,0.20198153194066,5.98611111111111,2155,0.794895591647332,1708,0,1,0,20,0.12
14,Full-AoI,p6,Moderate,0.122312935556026,0.158064205712708,0.447066924174184,0.200325461701483,5.99444444444444,2158,0.800278035217794,1722,0,1,0,20,0.12
15,Full-AoI,p6,Moderate,0.123460304175571,0.163069473536368,0.448292310822411,0.200696336663639,5.925,2133,0.805907172995781,1716,0,1,0,20,0.12
16,Full-AoI,p6,Moderate,0.124391187570822,0.169207744725851,0.444287138282945,0.203427187405389,5.93888888888889,2138,0.799345182413471,1704,0,1,0,20,0.12
17,Full-AoI,p6,Moderate,0.125159654585694,0.166653387114084,0.43612495588688,0.202596124735089,6.01388888888889,2165,0.795842956120092,1715,0,1,0,20,0.12
18,Full-AoI,p6,Moderate,0.124997287738208,0.163210503978698,0.438906613897086,0.201572812594611,6,2160,0.796759259259259,1720,0,1,0,20,0.12
19,Full-AoI,p6,Moderate,0.125312662449567,0.160737838775351,0.445650988009682,0.205278534665456,5.96944444444444,2149,0.785016286644951,1685,0,1,0,20,0.12
20,Full-AoI,p6,Moderate,0.124771140450762,0.160239071035165,0.443322227388117,0.203433242506812,6.00277777777778,2161,0.798241554835724,1722,0,1,0,20,0.12
1,Periodic,p1,Stressed,0.411241464339173,0.650697425789895,0.0749650063964807,0.705352709657886,2,720,0.6,0,0,1,1,2,0.01
2,Periodic,p1,Stressed,0.419681030665425,0.767627177106108,0.0399948390335522,0.693393884347562,2,720,0.608333333333333,0,0,1,1,2,0.01
3,Periodic,p1,Stressed,0.372452648406431,0.539147897758997,0.137853834548317,0.621943687556767,2,720,0.634722222222222,0,0,1,1,2,0.01
4,Periodic,p1,Stressed,0.39043661439758,0.585001778244716,0.110753511935474,0.674736603088101,2,720,0.609722222222222,0,0,1,1,2,0.01
5,Periodic,p1,Stressed,0.415572407578278,0.610252071400372,0.0608695304905428,0.7133378746594,2,720,0.591666666666667,0,0,1,1,2,0.01
6,Periodic,p1,Stressed,0.405564006464662,0.720432576151148,0.0195535902196163,0.6897229791099,2,720,0.594444444444444,0,0,1,1,2,0.01
7,Periodic,p1,Stressed,0.429863916809895,0.698156704947904,0.111286088976114,0.722761126248864,2,720,0.586111111111111,0,0,1,1,2,0.01
8,Periodic,p1,Stressed,0.386593907995788,0.590839359755447,0.0820043826427017,0.651765062064789,2,720,0.634722222222222,0,0,1,1,2,0.01
9,Periodic,p1,Stressed,0.425717068191342,0.695567987760683,0.0415598728455788,0.730821980018165,2,720,0.597222222222222,0,0,1,1,2,0.01
10,Periodic,p1,Stressed,0.40153931844242,0.653491386672444,0.107596260901313,0.695815924916742,2,720,0.598611111111111,0,0,1,1,2,0.01
11,Periodic,p1,Stressed,0.424145215179982,0.651079567455672,0.0675485196538705,0.717614290039358,2,720,0.601388888888889,0,0,1,1,2,0.01
12,Periodic,p1,Stressed,0.399492290924463,0.567831570580021,0.135410804802179,0.717727823191038,2,720,0.577777777777778,0,0,1,1,2,0.01
13,Periodic,p1,Stressed,0.390851821299657,0.658582994988623,0.140720331313617,0.660280048440811,2,720,0.598611111111111,0,0,1,1,2,0.01
14,Periodic,p1,Stressed,0.412868393532527,0.586090802326387,0.121874107656406,0.710991522858007,2,720,0.598611111111111,0,0,1,1,2,0.01
15,Periodic,p1,Stressed,0.437263971558694,0.598412603523041,0.0645251812282515,0.758524069028156,2,720,0.575,0,0,1,1,2,0.01
16,Periodic,p1,Stressed,0.415922288570717,0.611213572632125,0.0777124171878204,0.715419315773539,2,720,0.576388888888889,0,0,1,1,2,0.01
17,Periodic,p1,Stressed,0.462785262857604,0.8282627900694,0.0639093087635738,0.74455949137148,2,720,0.583333333333333,0,0,1,1,2,0.01
18,Periodic,p1,Stressed,0.451228545471197,0.814577047520037,0.0273901997801986,0.73419013018468,2,720,0.594444444444444,0,0,1,1,2,0.01
19,Periodic,p1,Stressed,0.417456689956244,0.601462972179337,0.0747881841135136,0.712429609445958,2,720,0.580555555555555,0,0,1,1,2,0.01
20,Periodic,p1,Stressed,0.430841568476661,0.647803052622401,0.0498530791005227,0.691993642143506,2,720,0.590277777777778,0,0,1,1,2,0.01
