arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,reliabilityCertificateHash,transactionHorizonFeasible,transactionFailureUpperBound,completionProbabilityLowerBound,prepareFailureUpperBound,evidenceFailureUpperBound,responseFailureUpperBound,commitFailureUpperBound,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,maxCommandPairRadialContraction,maxLeaderPairRadialContraction,maxOtherPairRadialContraction,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
closure-commit-blackout-emergency,closure,commit-blackout,16094219,1316119,12187840,12187840,0,1647702,628428,18628486437,55079887,657338755,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,1.04507953602855,0,1.04507953602855,0,13744,0.929264873736561,1,0.0855459808769754,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.121357560585122,0.219466702565996,0.0965558963606886,0.0886911454855268,0.195145623484678,0.0461672763178975,1,1,326,1,1,1,121,121,6,29,213,58,0,0,0,0,0,0,0,996,996,252,252,121,121,4130,0.13216,0.13216,1,8.88178419700125e-16,0,0,0.141549099281386,0.143051230957964,1.03528635809378,0,0,1.47455999999999,0.13216,0.153020952380951
closure-iid20-emergency,closure,none,16094220,1184097,16393448,16393448,0,1728576,628428,18739693294,54547129,656300479,139584678,139584678,1,1,4,2,5,4,1,52,56,1,1,1,22,1,1,5,0,0,0,4.51491969950798,0.514919699507979,1,1.03153575556326,0,1.03153575556326,0,13744,0.923392344279833,1,0.0464019058211385,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.129623065767428,0.216622508668285,0.102166526074197,0.0748296161710058,0.193912392298765,0.0534702105725371,1,1,326,1,1,1,35,35,6,8,61,15,0,0,0,0,0,0,0,999,999,249,249,118,118,4306,0.137792,0.137792,1,8.88178419700125e-16,0,0,0.147604830064557,0.150549333118147,1.01640190582114,0,0,1.47455999999999,0.137792,0.153557333333332
closure-response-blackout-emergency,closure,response-blackout,16094220,1184097,16393448,16393448,0,1728576,628428,18498637592,52795602,657050714,139584678,139584678,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,1.03326954576166,0,1.03326954576166,0,13744,0.911395390036729,1,0.0527972183316208,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.12136031656238,0.216986604609948,0.103767804205364,0.0737705290914357,0.191393031907713,0.0512100198189844,1,1,326,1,1,1,144,144,28,29,245,71,0,0,0,0,0,0,0,995,995,253,253,304,304,13748,0.439935999999998,0.439936,1,8.88178419700125e-16,0,0,0.149662220841341,0.152724251188314,1.02279721833162,0,0,1.47455999999999,0.439935999999998,0.182332952380951
closure-response-blackout-no-emergency,closure,response-blackout,16094220,1184097,16393448,16393448,0,1728576,628428,18498637592,52795602,397851076,139584678,139584678,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,7.31646227055443,0,7.31646227055443,0,13744,6.39684213732906,0,-0.20325675284933,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.475403367069477,0.876514955469365,0.804810849760987,0.243707708238312,0.658553430137597,0.703652635106197,0,0,326,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,750,750,182,182,304,304,13748,0.439935999999998,0.439936,1,8.88178419700125e-16,0,0,0.394849342214796,0.408864326804023,0.76674324715067,0,0,1.032192,0.439935999999998,0.140202666666666
closure-prepare-blackout-emergency,closure,prepare-blackout,16094220,1184097,16393448,16393448,0,1728576,628428,18713603845,52474916,656110051,139584678,139584678,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.03070680563188,0,1.03070680563188,0,14344,0.911326857989022,1,0.0528883263383342,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.122418022518274,0.216448429182695,0.103224580562704,0.0730459781030532,0.191378640177695,0.0512688159906807,1,1,326,1,1,1,115,115,0,29,198,60,0,0,0,0,0,0,0,994,994,254,254,10,10,436,0.013952,0.013952,1,0,0,0,0.147379952879946,0.162922512872244,1.02288832633833,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094220,1184097,16393448,16393448,0,1728576,628428,18650500691,55106442,656147102,139584678,139584678,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,1.03741483902021,0,1.03741483902021,0,13744,0.911302084333799,1,0.0492752096436937,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.124155207145038,0.217857116194243,0.104399550587425,0.0778603114890715,0.191373437710098,0.0508593314267665,1,1,326,1,1,1,122,122,7,29,215,57,0,0,0,0,0,0,0,996,996,252,252,122,122,4418,0.141376,0.141376,1,8.88178419700125e-16,0,0,0.149027933940103,0.152055047521184,1.01927520964369,0,0,1.47455999999999,0.141376,0.153898666666666
closure-iid20-emergency,closure,none,16094221,1781009,13083979,13083979,0,1504385,628428,18744858420,55318835,656458813,139584678,139584678,1,1,4,2,5,4,1,52,56,1,1,1,21,1,1,5,0,0,0,4.29992352334093,0.299923523340933,1,1.05118926434546,0,1.05118926434546,0,13722,0.938194541079495,1,0.0929246069720679,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.114741763242046,0.220749745512547,0.109235725464153,0.0847487537746803,0.197020853626694,0.0589333609833904,1,1,326,1,1,1,25,25,5,5,39,16,0,0,0,0,0,0,0,1012,1012,236,236,113,113,3938,0.126016,0.126016,1,1.11022302462516e-16,0,0,0.145466486512568,0.147294480013966,1.04309458676949,0,0,1.47455999999999,0.126016,0.152435809523809
closure-response-blackout-emergency,closure,response-blackout,16094221,1781009,13083979,13083979,0,1504385,628428,18503802718,52699982,656414134,139584678,139584678,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,1.05365966690274,0,1.05365966690274,0,13722,0.929760556428526,1,0.0719669169838899,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.1183789278173,0.221268530049576,0.110145819568174,0.0831972546729376,0.19524971684999,0.057411504570329,1,1,326,1,1,1,145,145,29,29,254,65,0,0,0,0,0,0,0,1011,1011,237,237,305,305,13718,0.438975999999998,0.438976,1,1.11022302462516e-16,0,0,0.144338568579268,0.14609673878119,1.04196691698389,0,0,1.47455999999999,0.438975999999998,0.182241523809523
closure-response-blackout-no-emergency,closure,response-blackout,16094221,1781009,13083979,13083979,0,1504385,628428,18503802718,52699982,396719048,139584678,139584678,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,7.21208887096652,0,7.21208887096652,0,13722,6.28282387768833,0,-0.195940609266443,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.482586000076192,0.866979028899714,0.793329775806317,0.219888308029012,0.664151518993134,0.691110626545716,0,0,326,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,757,757,172,172,305,305,13718,0.438975999999998,0.438976,1,1.11022302462516e-16,0,0,0.399349244081949,0.41310911444913,0.774059390733557,0,0,1.02912,0.438975999999998,0.139818666666666
closure-prepare-blackout-emergency,closure,prepare-blackout,16094221,1781009,13083979,13083979,0,1504385,628428,18722966489,52479278,656536218,139584678,139584678,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.05321155945934,0,1.05321155945934,0,14344,0.9297317658862,1,0.0723136711237651,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.116697047755604,0.221174427486461,0.110058934269764,0.0830796219548544,0.195243670836102,0.0577007095252449,1,1,326,1,1,1,116,116,0,29,211,50,0,0,0,0,0,0,0,1018,1018,230,230,10,10,436,0.013952,0.013952,1,1.11022302462516e-16,0,0,0.140344661369608,0.154924664440215,1.04231367112377,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094221,1781009,13083979,13083979,0,1504385,628428,18650982647,54953312,656255299,139584678,139584678,1,1,4,2,5,4,1,52,56,1,1,1,21,1,0,1,4,0,1,4.29992352334093,0.299923523340933,1,1.0532553105099,0,1.0532553105099,0,13722,0.929751883003713,1,0.0979176356777915,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.114044575967574,0.22118361520708,0.110090304908895,0.084254434216414,0.19524789543078,0.0577923173055743,1,1,326,1,1,1,121,121,5,29,218,53,0,0,0,0,0,0,0,1015,1015,233,233,118,118,4078,0.130496,0.130496,1,1.11022302462516e-16,0,0,0.143043815222116,0.144718529742845,1.04236839644411,0,0,1.47455999999999,0.130496,0.152862476190475
closure-iid20-emergency,closure,none,16094222,1875856,13984109,13984109,0,1284340,628428,18697044427,54464309,656229671,139577078,139577078,1,1,4,2,5,4,1,52,56,1,1,1,22,1,1,5,0,0,0,4.51491969950798,0.514919699507979,1,1.06792865031076,0,1.06792865031076,0,13744,0.95499276961073,1,0.0892218217088236,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.119271665633432,0.224265016565259,0.107310596569291,0.0932277910914232,0.200548481618253,0.0684685521343953,1,1,326,1,1,1,31,31,6,7,56,12,0,0,0,0,0,0,0,1008,1008,240,240,115,115,4006,0.128192,0.128192,1,8.88178419700125e-16,0,0,0.146389739921238,0.149027213661202,1.02388646736181,0,0,1.47455999999999,0.128192,0.152643047619047
closure-response-blackout-emergency,closure,response-blackout,16094222,1875856,13984109,13984109,0,1284340,628428,18455988725,52978983,656370184,139577078,139577078,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,1.09856239098938,0,1.09856239098938,0,13744,0.960613143404675,1,0.100225762048084,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.12617243672066,0.23069810210777,0.113266298253538,0.0919150431793352,0.201728760114982,0.0757185141105048,1,1,326,1,1,1,145,145,29,29,264,55,0,0,0,0,0,0,0,1015,1015,233,233,307,307,13794,0.441407999999998,0.441408,1,8.88178419700125e-16,0,0,0.146734475081095,0.149390563042979,0.99728366407354,0,0,1.47455999999999,0.441407999999998,0.182473142857142
closure-response-blackout-no-emergency,closure,response-blackout,16094222,1875856,13984109,13984109,0,1284340,628428,18455988725,52978983,396253075,139577078,139577078,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,7.10895250116404,0,7.10895250116404,0,13744,6.21929283118508,0,-0.193434796179217,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.46294001956502,0.86367707367449,0.781984775128044,0.250869855310727,0.686699521675045,0.684122211430359,0,0,326,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,751,751,178,178,307,307,13794,0.441407999999998,0.441408,1,8.88178419700125e-16,0,0,0.408746065634336,0.423227444562637,0.776565203820783,0,0,1.02912,0.441407999999998,0.140050285714285
closure-prepare-blackout-emergency,closure,prepare-blackout,16094222,1875856,13984109,13984109,0,1284340,628428,18671069092,52569523,656713963,139577078,139577078,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.0985795130784,0,1.0985795130784,0,14344,0.960658125867609,1,0.0984664379285016,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.124692920480015,0.230701697746465,0.113264336782895,0.100245302369619,0.201738206432198,0.0757573293926335,1,1,326,1,1,1,116,116,0,29,215,46,0,0,0,0,0,0,0,1011,1011,237,237,11,11,460,0.01472,0.01472,1,1.11022302462516e-16,0,0,0.144465716759262,0.158604574664882,1.0684664379285,0,0,1.47455999999999,0.01472,0.14183619047619
closure-commit-blackout-emergency,closure,commit-blackout,16094222,1875856,13984109,13984109,0,1284340,628428,18605974284,55029706,656503435,139577078,139577078,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,1.09839433175296,0,1.09839433175296,0,13744,0.960605342756166,1,0.0946488245065542,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.125918053102434,0.230662809668122,0.1132404095395,0.0946298538964991,0.201727121978795,0.0757948911803443,1,1,326,1,1,1,122,122,6,29,225,48,0,0,0,0,0,0,0,1009,1009,239,239,119,119,4118,0.131776,0.131776,1,8.88178419700125e-16,0,0,0.146903161943422,0.149567423143891,0.996254868994087,0,0,1.47455999999999,0.131776,0.15298438095238
closure-iid20-emergency,closure,none,16094223,927108,17049459,17049459,0,1049878,628428,18737899841,54838461,657242698,139590378,139590378,1,1,4,2,5,4,1,52,56,1,1,1,22,1,1,5,0,0,0,4.51491969950798,0.514919699507979,1,0.9851150851246,1,0.9851150851246,1,13744,0.893481173078665,1,0.076374393420926,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.115239081507003,0.206874167876166,0.0923955844866998,0.0886861752130126,0.18763104634652,0.0576798361830519,1,1,326,1,1,1,37,37,7,9,60,21,0,0,0,0,0,0,0,1008,1008,240,240,120,120,4382,0.140224,0.140224,1,8.88178419700125e-16,0,0,0.14582785536601,0.148770549565147,1.03566221135867,0,0,1.47455999999999,0.140224,0.153788952380951
closure-response-blackout-emergency,closure,response-blackout,16094223,927108,17049459,17049459,0,1049878,628428,18496844139,52858388,657106564,139590378,139590378,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,0.977143428064944,1,0.977143428064944,1,13744,0.888555405498929,1,0.0858518263094148,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.11419669152601,0.205200119893638,0.0900556242404819,0.0860952731999773,0.186596635154775,0.0574547344938476,1,1,326,1,1,1,144,144,28,29,248,69,0,0,0,0,0,0,0,1006,1006,242,242,305,305,13764,0.440447999999998,0.440448,1,8.88178419700125e-16,0,0,0.143080039280455,0.145868180634224,1.03283313901715,0,0,1.47455999999999,0.440447999999998,0.182381714285713
closure-response-blackout-no-emergency,closure,response-blackout,16094223,927108,17049459,17049459,0,1049878,628428,18496844139,52858388,398196007,139590378,139590378,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,7.23141723758654,0,7.23141723758654,0,13744,6.27837539886343,0,-0.207915048888563,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.469666576732979,0.871375740805559,0.79545589613452,0.253647884550569,0.659242538890309,0.690621293874977,0,0,326,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,758,758,173,173,305,305,13764,0.440447999999998,0.440448,1,8.88178419700125e-16,0,0,0.394140530443371,0.408141374807986,0.762084951111436,0,0,1.032192,0.440447999999998,0.140251428571428
closure-prepare-blackout-emergency,closure,prepare-blackout,16094223,927108,17049459,17049459,0,1049878,628428,18713131614,52474820,656560231,139590378,139590378,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,0.978902248138155,1,0.978902248138155,1,14344,0.888694693548235,1,0.0786210644920617,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.111911980667385,0.205569472109012,0.0904380859211695,0.0896028826844455,0.186625885645129,0.057211462709809,1,1,326,1,1,1,115,115,0,29,206,53,0,0,0,0,0,0,0,1007,1007,241,241,10,10,436,0.013952,0.013952,1,0,0,0,0.140785063490918,0.155657692440461,1.04862106449206,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094223,927108,17049459,17049459,0,1049878,628428,18643675353,55174609,657110978,139590378,139590378,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,0.977276484273168,1,0.977276484273168,1,13744,0.888596374373584,1,0.0859147383212608,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.11440007231738,0.205228061697365,0.0900780741578075,0.0863859452084914,0.186605238618453,0.0574461215439295,1,1,326,1,1,1,122,122,7,29,216,57,0,0,0,0,0,0,0,1010,1010,238,238,122,122,4438,0.142016,0.142016,1,8.88178419700125e-16,0,0,0.142473460851903,0.145227173031425,1.03284126714268,0,0,1.47455999999999,0.142016,0.153959619047618
closure-iid20-emergency,closure,none,16094224,829546,15773130,15773130,0,1691300,628428,18699003503,54369919,656360775,139582778,139582778,1,1,4,2,5,4,1,52,56,1,1,1,22,1,1,5,0,0,0,4.51491969950798,0.514919699507979,1,1.02733190882733,0,1.02733190882733,0,13744,0.937020977017306,1,0.0644095327393066,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.122085383796805,0.215739700853739,0.0951034982983626,0.0822743651551052,0.196774405173634,0.044600555426757,1,1,326,1,1,1,29,29,5,6,54,10,0,0,0,0,0,0,0,1005,1005,243,243,115,115,3980,0.12736,0.12736,1,4.44089209850063e-16,0,0,0.142978882220539,0.145245864511273,1.0323504532247,0,0,1.47455999999999,0.12736,0.152563809523809
closure-response-blackout-emergency,closure,response-blackout,16094224,829546,15773130,15773130,0,1691300,628428,18457947801,53166449,656235024,139582778,139582778,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,1.0192515478797,0,1.0192515478797,0,13744,0.933849419371086,1,0.0967497847873422,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.124780912354875,0.214042825054737,0.0946833571773197,0.0753838746340683,0.196108378067928,0.0437406667614735,1,1,326,1,1,1,144,144,28,29,249,68,0,0,0,0,0,0,0,995,995,253,253,308,308,13846,0.443071999999998,0.443072,1,8.88178419700125e-16,0,0,0.142595904480426,0.144842914620975,1.0275543060291,0,0,1.47455999999999,0.443071999999998,0.182631619047618
closure-response-blackout-no-emergency,closure,response-blackout,16094224,829546,15773130,15773130,0,1691300,628428,18457947801,53166449,398044062,139582778,139582778,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,7.40000151156134,0,7.40000151156134,0,13744,6.56605019905103,0,-0.187145825895424,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.503461876705301,0.890659524224573,0.814000166271747,0.226000706921737,0.675142846798625,0.722265521895614,0,0,326,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,746,746,185,185,308,308,13846,0.443071999999998,0.443072,1,8.88178419700125e-16,0,0,0.396577558933591,0.410471323193051,0.782854174104576,0,0,1.032192,0.443071999999998,0.140501333333333
closure-prepare-blackout-emergency,closure,prepare-blackout,16094224,829546,15773130,15773130,0,1691300,628428,18675330922,52655454,656480560,139582778,139582778,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.01972532656804,0,1.01972532656804,0,14344,0.933968169560924,1,0.0906559900932833,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.115177819518919,0.214142318579289,0.0946931558229978,0.0767139288672891,0.196133315607794,0.0425396765468067,1,1,326,1,1,1,115,115,0,29,200,59,0,0,0,0,0,0,0,992,992,256,256,12,12,484,0.015488,0.015488,1,4.44089209850063e-16,0,0,0.139571694948345,0.154326292238893,1.06065599009328,0,0,1.47455999999999,0.015488,0.141909333333332
closure-commit-blackout-emergency,closure,commit-blackout,16094224,829546,15773130,15773130,0,1691300,628428,18599927755,55046891,656310589,139582778,139582778,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,1.01997333928444,0,1.01997333928444,0,13744,0.933922197174681,1,0.0745192055177295,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.124193634571655,0.214194401249733,0.0947461627249553,0.0816898647090605,0.196123661406683,0.042451736032679,1,1,326,1,1,1,121,121,6,29,215,56,0,0,0,0,0,0,0,994,994,254,254,120,120,4120,0.13184,0.13184,1,4.44089209850063e-16,0,0,0.142668342820429,0.144919020276024,1.03083833919641,0,0,1.47455999999999,0.13184,0.152990476190475
closure-iid20-emergency,closure,none,16094225,992331,11598507,11598507,0,1100089,628428,18671182640,55139704,657031332,139588478,139588478,1,1,4,2,5,4,1,52,56,1,1,1,21,1,1,5,0,0,0,4.29992352334093,0.299923523340933,1,1.0177487308156,0,1.0177487308156,0,13722,0.899589785972015,1,0.0845254706565366,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.118713550198642,0.213727233471277,0.104274339277549,0.0706742481136828,0.188913855054123,0.0556317628904206,1,1,326,1,1,1,26,26,5,6,47,10,0,0,0,0,0,0,0,1012,1012,236,236,112,112,3884,0.124288,0.124288,1,1.11022302462516e-16,0,0,0.142536402538402,0.144047247406547,1.02124129922606,0,0,1.47455999999999,0.124288,0.152271238095237
closure-response-blackout-emergency,closure,response-blackout,16094225,992331,11598507,11598507,0,1100089,628428,18430126938,52810952,657146077,139588478,139588478,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,1.00003091189726,0,1.00003091189726,0,13722,0.891258008707734,1,0.0909126937356,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.115928115872429,0.210006491498424,0.099005277598636,0.0735855042198266,0.187164181828624,0.051419337617681,1,1,326,1,1,1,145,145,29,29,258,61,0,0,0,0,0,0,0,1011,1011,237,237,305,305,13748,0.439935999999998,0.439936,1,1.11022302462516e-16,0,0,0.139642995513186,0.140964236566657,1.02731964539221,0,0,1.47455999999999,0.439935999999998,0.182332952380951
closure-response-blackout-no-emergency,closure,response-blackout,16094225,992331,11598507,11598507,0,1100089,628428,18430126938,52810952,397545998,139588478,139588478,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,7.38292021965024,0,7.38292021965024,0,13722,6.49364428249864,0,-0.189874342821153,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.503530723102442,0.882940444433105,0.812121224161526,0.21505569860389,0.668295659076057,0.714300871074851,0,0,326,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,753,753,176,176,305,305,13748,0.439935999999998,0.439936,1,1.11022302462516e-16,0,0,0.392639756233508,0.406078485475713,0.780125657178847,0,0,1.02912,0.439935999999998,0.139910095238095
