stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,factorMacAloha,factorAdaptive,primaryFactorialFlag,basePAccess
holdout,16022013,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-fixed-hybrid,3,NaN,causal-broadcast,CSMA fixed-deadline hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0574486740085544,0.527303522050473,0,0,9.648184840772,12.2891539348581,0,1.03664060802204,0.0797788833609727,0.16,0.220000000000001,0.279999999999999,0.115179657269209,0.0354007739082366,623,730,589,504,808,1348,1006,342,1042,808,234,0,0,0,171,0.138573743922204,0,1,108,0,2,32,32,0,0,0,0,504,401,1,0.275749999999977,0,0,0,0.246245318306151,0.304304739960495,0,0,0,0,0,0.296,2.92,0.632,0.102656,0,0,0.710400000000001,49.0833333333333,83.8333333333333,67.3333333333333,0.00635575364667749,0.02,0.0322586633663367,0.0536500000000002,0.988843758461955,1484,641,0.107142857142857,0.131045241809672,0.0942142976170638,0.101283119480087,1.4536889,0,666728097434,21191361149,105363559,0,137393512,fixed-hybrid,0,0,0,0.2
holdout,16022013,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-adaptive,4,NaN,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0746798378878234,0.49768516723016,0,0,9.74403640127063,12.7762140539377,0,1.03623991766092,0.10294085129906,0.260000000000002,0.418400000000001,0.68,0.2008181315644,0.0978772802653401,941,2156,442,332,406,3949,786,3163,1150,406,744,0,0,0,1815,0.729501607717042,0,37,1252,6,2,32,32,0,0,0,0,333,728,3,0.489666666666686,333,15,0,0.398060812833217,0.498705621327357,0,0,0,0,0,0.753749999999958,8.62399999999949,0.421,0.186368000000002,0,0,1.8089999999999,36.8333333333333,65.5,33.8333333333333,0.00953858520900329,0.0250000000000004,0.0356847290640395,0.0560000000000007,0.964903442485306,4228,422,0.0915326395458846,0.0781990521327014,0.0942142976170638,0.101283119480087,1.5671871,0,666728097434,21191361149,105363559,0,137379821,adaptive,1,1,1,0.2
holdout,16022013,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-piggyback,5,NaN,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0811118024944451,0.475850959149406,0,0,9.75544973631329,13.5217105651904,0,1.03652346086459,0.149585406301824,0.46,0.74,0.859999999999999,0.351044776119403,0.201459369817579,1039,2455,441,0,319,4580,760,3820,1408,319,1089,0,0,0,1999,0.814256619144603,0,50,1466,11,1,32,32,0,0,0,0,0,1408,15,0.508916666666691,0,0,0,0.427636613937676,0.536930669909746,0,0,0,0,0,0.81833333333328,9.81999999999936,0,0.360448,0,0,1.96399999999987,36.75,63.3333333333333,26.5833333333333,0.0101633401221997,0.0250000000000004,0.0492946708463951,0.1072,0.991364852809991,5080,0,0.0901574803149606,0,0.0942142976170638,0.101283119480087,1.5407711,0,666728097434,21191361149,105363559,0,107732542,piggyback,1,0,1,0.2
holdout,16022013,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-fixed-hybrid,6,NaN,causal-broadcast,ALOHA fixed-deadline hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0770050531686465,0.500501481550095,0,0,9.74403640127063,12.7762140539377,0,1.03637655368084,0.118264234383637,0.32,0.5,0.640000000000001,0.209242675511332,0.090978441127695,913,2074,439,323,416,3851,749,3102,1064,416,648,0,0,0,1737,0.724655819774718,0,31,1192,3,2,32,32,0,0,0,0,323,650,10,0.473500000000014,0,0,0,0.405390693432535,0.518584034455937,0,0,0,0,0,0.725416666666628,8.29599999999953,0.409,0.166400000000002,0,0,1.74099999999991,36.5833333333333,62.4166666666667,34.6666666666667,0.00909803921568635,0.0249999999999999,0.0346658653846155,0.0562500000000006,0.988388850424392,4098,414,0.100536847242557,0.111111111111111,0.0942142976170638,0.101283119480087,1.4586296,0,666728097434,21191361149,105363559,0,137396789,fixed-hybrid,1,0,0,0.2
holdout,16022014,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-adaptive,1,NaN,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0560565958138889,0.528897577536427,0,0,9.71020214705513,12.3344472436167,0,1.03669126618466,0.07828634604754,0.18,0.220000000000001,0.32,0.146213377556661,0.0679270315091211,706,808,664,64,734,1490,1148,340,914,734,179,1,2,1,112,0.128440366972477,0,0,102,0,2,32,32,0,0,0,0,64,782,0,0.261499999999979,64,0,0,0.243446348075056,0.3017852120585,0,0,0,0,0,0.279416666666667,3.232,0.121,0.200192000000002,0,0,0.670600000000001,55.3333333333333,95.6666666666667,61.1666666666667,0.0073933486238533,0.0219999999999998,0.0450708446866486,0.0973500000000008,0.985925445560053,1785,132,0.119327731092437,0.0909090909090909,0.105759040159973,0.106922179636727,1.6855685,0,666644172757,21210611616,105363559,0,137376943,adaptive,0,1,1,0.2
holdout,16022014,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-piggyback,2,NaN,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0542676116296415,0.530121686387362,0,0,9.71020214705513,12.3344472436167,0,1.03668455932474,0.0715201768933111,0.16,0.200000000000001,0.300000000000001,0.146710889994472,0.075190713101161,714,833,676,0,711,1553,1174,379,932,711,221,0,0,0,126,0.151260504201681,0,1,120,0,1,32,32,0,0,0,0,0,932,1,0.255666666666646,0,0,0,0.229143551530648,0.287300857719387,0,0,0,0,0,0.277666666666667,3.332,0,0.238592000000002,0,0,0.666400000000001,56.3333333333333,97.8333333333333,59.25,0.0073781512605043,0.0220000000000002,0.0455471167369903,0.0985,0.983018908512057,1901,0,0.117306680694371,0,0.105759040159973,0.106922179636727,1.2479505,0,666644172757,21210611616,105363559,0,107729558,piggyback,0,0,1,0.2
holdout,16022014,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-fixed-hybrid,3,NaN,causal-broadcast,CSMA fixed-deadline hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0584109220804509,0.524488502182731,0,0,9.73817281470802,12.4259718092768,0,1.0366443829649,0.081160862354892,0.16,0.219999999999999,0.32,0.114361525704809,0.0332006633499171,619,706,576,526,798,1312,988,324,1011,798,213,0,0,0,161,0.130681818181818,0,1,88,0,2,32,32,0,0,0,0,526,331,0,0.275083333333311,0,0,0,0.239256559973536,0.281222858114731,0,0,0,0,0,0.29125,2.824,0.671,0.0847360000000002,0,0,0.699000000000001,48,82.3333333333333,66.5,0.00595535714285718,0.0189999999999998,0.0322456140350878,0.0500000000000003,0.983506254817099,1416,680,0.132062146892655,0.0867647058823529,0.105759040159973,0.106922179636727,1.4371583,0,666644172757,21210611616,105363559,0,137393514,fixed-hybrid,0,0,0,0.2
holdout,16022014,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-adaptive,4,NaN,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0692235649377604,0.506345481339707,0,0,9.85832893621318,12.8408400169074,0,1.03628833850714,0.0893753454947484,0.200000000000001,0.279999999999999,0.34,0.150149253731343,0.0607739082365949,947,2133,447,340,435,3888,777,3111,1154,435,719,0,0,0,1773,0.716942984229681,0,45,1231,11,2,32,32,0,0,0,0,341,743,17,0.48433333333335,341,14,0,0.360902335152761,0.476674395123833,0,0,0,0,0,0.745083333333292,8.5319999999995,0.409,0.190208000000002,0,0,1.7881999999999,37.25,64.75,36.25,0.00918156085725846,0.025,0.0347724137931035,0.0589999999999993,0.973372305443917,4160,411,0.113221153846154,0.0997566909975669,0.105759040159973,0.106922179636727,1.5512022,0,666644172757,21210611616,105363559,0,137379823,adaptive,1,1,1,0.2
holdout,16022014,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-piggyback,5,NaN,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0721637223155673,0.503249877822693,0,0,9.85832893621318,12.8408400169074,0,1.03630235607556,0.0922498618021005,0.220000000000001,0.358400000000001,0.460000000000001,0.202786069651741,0.110536207849641,1018,2256,466,0,364,4090,813,3277,1381,364,1017,0,0,0,1762,0.781028368794326,0,45,1283,11,1,32,32,0,0,0,0,0,1381,17,0.473416666666682,0,0,0,0.349826477710495,0.516240962404702,0,0,0,0,0,0.751999999999954,9.02399999999945,0,0.353536000000002,0,0,1.80479999999989,38.8333333333333,67.75,30.3333333333333,0.00978812056737597,0.0250000000000004,0.0487994505494506,0.104849999999999,0.973488142735464,4616,0,0.120883882149047,0,0.105759040159973,0.106922179636727,1.4723637,0,666644172757,21210611616,105363559,0,107732544,piggyback,1,0,1,0.2
holdout,16022014,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-fixed-hybrid,6,NaN,causal-broadcast,ALOHA fixed-deadline hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0739428437336071,0.492508628410525,0,0,9.85832893621318,12.8408400169074,0,1.03624230273285,0.125008291873963,0.351999999999998,0.518400000000001,0.66,0.212482034273079,0.0874737423991157,960,2198,420,324,383,4006,724,3280,1075,383,692,1,2,0,1863,0.738699444885012,0,36,1276,8,2,32,32,0,0,0,0,324,663,13,0.491833333333352,0,0,0,0.404535390910974,0.525033258347419,0,0,0,0,0,0.766999999999956,8.79199999999948,0.412,0.169728000000002,0,0,1.8407999999999,35,60.3333333333333,31.9166666666667,0.00941752577319595,0.0259999999999998,0.0336135770234988,0.056,0.973993705482856,4234,412,0.111714690599906,0.0800970873786408,0.105759040159973,0.106922179636727,1.5013991,0,666644172757,21210611616,105363559,0,137396791,fixed-hybrid,1,0,0,0.2
holdout,16022015,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-adaptive,1,NaN,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0548466265634603,0.530518086057518,0,0,9.57646336520295,12.3340674616735,0,1.03666943977005,0.0736318407960198,0.16,0.219999999999999,0.32,0.136196793808734,0.0625649530127143,701,831,672,54,724,1522,1137,385,933,724,209,0,0,0,141,0.159322033898305,0,2,132,0,2,32,32,0,0,0,0,54,822,3,0.262583333333312,54,0,0,0.236414327893148,0.286937417113409,0,0,0,0,0,0.285583333333334,3.324,0.103,0.210432000000002,0,0,0.685400000000001,56,94.75,60.3333333333333,0.00732994350282495,0.024,0.0450041436464089,0.104,0.989708073989655,1812,111,0.102649006622517,0.0630630630630631,0.102762872854524,0.0942642892851192,1.5963849,0,666846592065,21201351077,105363559,0,137376945,adaptive,0,1,1,0.2
holdout,16022015,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-piggyback,2,NaN,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0535512419809943,0.532677608719768,0,0,9.57646336520295,12.4074579232196,0,1.03667449241457,0.0720508568269762,0.16,0.219999999999999,0.380000000000001,0.140773908236595,0.0687230514096186,726,840,693,0,723,1548,1188,360,927,723,204,0,0,0,122,0.145238095238095,0,2,116,0,1,32,32,0,0,0,0,0,927,0,0.258999999999979,0,0,0,0.230763536425494,0.290502111394215,0,0,0,0,0,0.28,3.36,0,0.237312000000002,0,0,0.672000000000001,57.75,99,60.25,0.00715714285714296,0.0219999999999998,0.0440401106500693,0.0967000000000003,0.990622840582102,1889,0,0.107464266807835,0,0.102762872854524,0.0942642892851192,1.3272943,0,666846592065,21201351077,105363559,0,107729560,piggyback,0,0,1,0.2
holdout,16022015,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-fixed-hybrid,3,NaN,causal-broadcast,CSMA fixed-deadline hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0578471154851159,0.527824799393351,0,0,9.69525683464021,12.6979815612722,0,1.03664013006562,0.081282476506357,0.18,0.220000000000001,0.279999999999999,0.113421779988944,0.0321393034825871,601,683,577,513,825,1253,983,270,1013,825,188,0,0,0,137,0.114548494983278,0,1,83,0,2,32,32,0,0,0,0,513,330,2,0.267999999999978,0,0,0,0.239089552350903,0.298226775684738,0,0,0,0,0,0.28375,2.732,0.673,0.0844800000000002,0,0,0.681,48.0833333333333,81.9166666666667,68.75,0.0057182274247492,0.0180000000000007,0.0318957575757576,0.0500000000000006,0.988756069673166,1369,683,0.105916727538349,0.0907759882869693,0.102762872854524,0.0942642892851192,1.5283454,0,666846592065,21201351077,105363559,0,137393516,fixed-hybrid,0,0,0,0.2
holdout,16022015,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-adaptive,4,NaN,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0926486836781597,0.475479412966797,0,0,9.56305447241585,12.3578183577483,0,1.03632411498962,0.135135433941404,0.459999999999999,0.620000000000001,0.82,0.235765616362631,0.100630182421227,942,2225,400,295,363,4065,703,3362,1040,363,677,0,0,0,1925,0.763888888888889,0,38,1321,3,2,32,32,0,0,0,0,295,649,8,0.494166666666687,295,10,0,0.414417718878416,0.569320091724075,0,0,0,0,0,0.773749999999955,8.89999999999946,0.385,0.166144000000002,0,0,1.85699999999989,33.3333333333333,58.5833333333333,30.25,0.00904126984126992,0.024,0.0347713498622591,0.0559999999999992,0.983888820563276,4278,391,0.111968209443665,0.0920716112531969,0.102762872854524,0.0942642892851192,1.6030019,0,666846592065,21201351077,105363559,0,137379825,adaptive,1,1,1,0.2
holdout,16022015,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-piggyback,5,NaN,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0802839915780842,0.486684263705741,0,0,9.60073829743244,12.9212986800977,0,1.03620330471842,0.121050304035378,0.34,0.520000000000001,0.600000000000001,0.269087893864013,0.148037589828635,997,2321,444,0,342,4327,739,3588,1303,342,961,0,0,0,1857,0.800086169754416,0,48,1372,2,1,32,32,0,0,0,0,0,1303,10,0.50166666666669,0,0,0,0.400131910203941,0.537038759350506,0,0,0,0,0,0.773666666666618,9.28399999999942,0,0.333568000000002,0,0,1.85679999999988,37,61.5833333333333,28.5,0.00970917707884542,0.0249999999999995,0.050263157894737,0.109949999999999,0.993478808647886,4714,0,0.111582520152737,0,0.102762872854524,0.0942642892851192,1.4332672,0,666846592065,21201351077,105363559,0,107732546,piggyback,1,0,1,0.2
holdout,16022015,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-fixed-hybrid,6,NaN,causal-broadcast,ALOHA fixed-deadline hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0780796987054685,0.496800235937055,0,0,9.56305447241585,12.3578183577483,0,1.03623187936909,0.0925483692647871,0.220000000000001,0.32,0.779999999999999,0.164532891100055,0.0719845218352682,935,2185,409,296,408,4029,713,3316,1032,408,624,0,0,0,1869,0.753325272067715,0,40,1290,3,2,32,32,0,0,0,0,296,648,8,0.484500000000017,0,0,0,0.372296109621693,0.490591899560714,0,0,0,0,0,0.760166666666623,8.73999999999948,0.382,0.165888000000002,0,0,1.8243999999999,34.0833333333333,59.4166666666667,34,0.00898508665860547,0.024,0.0342058823529413,0.0560000000000006,0.981149007302267,4258,384,0.115312353217473,0.122395833333333,0.102762872854524,0.0942642892851192,1.4334327,0,666846592065,21201351077,105363559,0,137396793,fixed-hybrid,1,0,0,0.2
holdout,16022016,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-adaptive,1,NaN,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0550333421740591,0.529132200789762,0,0,9.70158993290406,12.5814710489464,0,1.03666998366627,0.0728358208955223,0.16,0.200000000000001,0.34,0.137744610281924,0.0649087893864013,710,850,677,62,742,1569,1165,404,976,742,234,0,0,0,152,0.166666666666667,0,2,142,0,2,32,32,0,0,0,0,62,845,2,0.268083333333311,62,0,0,0.235105166422712,0.292061812536984,0,0,0,0,0,0.293416666666667,3.4,0.121,0.216320000000002,0,0,0.704200000000001,56.4166666666667,97.0833333333333,61.8333333333333,0.00755043859649133,0.025,0.0462371967654987,0.106,0.986152141404796,1887,131,0.101748807631161,0.106870229007634,0.0980569905015831,0.097633727712048,1.6332501,0,666533074053,21196672741,105363559,0,137376947,adaptive,0,1,1,0.2
holdout,16022016,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-piggyback,2,NaN,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0546822530900439,0.528532067057873,0,0,9.70158993290406,12.5814710489464,0,1.03666757465045,0.0704367053620784,0.140000000000001,0.199999999999999,0.279999999999999,0.140873410724157,0.0704367053620786,718,849,678,0,721,1574,1183,391,950,721,229,0,0,0,136,0.160188457008245,0,3,134,0,1,32,32,0,0,0,0,0,950,4,0.259999999999979,0,0,0,0.235644650599048,0.303356899184982,0,0,0,0,0,0.283,3.396,0,0.243200000000002,0,0,0.679200000000001,56.5,98.5833333333333,60.0833333333333,0.00712485276796238,0.0209999999999996,0.0447877947295424,0.0979999999999999,0.982818780466946,1927,0,0.100674623767514,0,0.0980569905015831,0.097633727712048,1.3396274,0,666533074053,21196672741,105363559,0,107729562,piggyback,0,0,1,0.2
holdout,16022016,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-fixed-hybrid,3,NaN,causal-broadcast,CSMA fixed-deadline hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0575262723493632,0.525494292552113,0,0,9.70158993290406,12.5798557077357,0,1.03663944629144,0.0787064676616914,0.16,0.200000000000001,0.239999999999998,0.112061912658927,0.033355444997236,616,716,586,548,820,1335,1020,315,1061,820,241,0,0,0,177,0.14003164556962,0,0,100,0,2,32,32,0,0,0,0,548,354,0,0.278999999999977,0,0,0,0.244849780645478,0.309298085926733,0,0,0,0,0,0.296833333333334,2.864,0.698000000000001,0.0906240000000003,0,0,0.712400000000001,48.8333333333333,85,68.3333333333333,0.00616297468354433,0.0188499999999997,0.0321280487804879,0.0520500000000013,0.983182065450797,1458,707,0.0987654320987654,0.11032531824611,0.0980569905015831,0.097633727712048,1.5166284,0,666533074053,21196672741,105363559,0,137393518,fixed-hybrid,0,0,0,0.2
holdout,16022016,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-adaptive,4,NaN,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0788816514772077,0.493619897170067,0,0,10.032075058938,12.9136267641689,0,1.03640623464515,0.118651188501935,0.32,0.5,0.66,0.245649530127142,0.126998341625208,960,2209,453,307,401,4054,799,3255,1198,401,797,0,0,0,1859,0.738871224165342,0,43,1292,6,2,32,32,0,0,0,0,307,814,19,0.492833333333353,307,20,0,0.426314868584268,0.515370667813204,0,0,0,0,0,0.768333333333289,8.83599999999947,0.384,0.208384000000003,0,0,1.84399999999989,37.75,66.5833333333333,33.4166666666667,0.00922813990461056,0.0249999999999999,0.035059850374065,0.0570000000000004,0.974008591024515,4383,384,0.103125712981976,0.122395833333333,0.0980569905015831,0.097633727712048,1.5837517,0,666533074053,21196672741,105363559,0,137379827,adaptive,1,1,1,0.2
holdout,16022016,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-piggyback,5,NaN,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0761286084658193,0.491142022499316,0,0,10.032075058938,12.9136267641689,0,1.03638143289678,0.107650635710337,0.279999999999999,0.44,0.74,0.271498065229408,0.163847429519072,1004,2282,466,0,375,4208,828,3380,1527,375,1152,0,0,0,1799,0.788343558282209,0,53,1331,8,1,32,32,0,0,0,0,0,1527,26,0.490916666666686,0,0,0,0.421263652418138,0.586351928832523,0,0,0,0,0,0.76066666666662,9.12799999999944,0,0.390912000000001,0,0,1.82559999999989,38.8333333333333,69,31.25,0.010058282208589,0.0259999999999998,0.0493173333333335,0.1083,0.973313612119582,4858,0,0.100041169205434,0,0.0980569905015831,0.097633727712048,1.4910434,0,666533074053,21196672741,105363559,0,107732548,piggyback,1,0,1,0.2
holdout,16022016,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-fixed-hybrid,6,NaN,causal-broadcast,ALOHA fixed-deadline hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0726560148564629,0.500648913088993,0,0,10.032075058938,12.9136267641689,0,1.03636148686267,0.0963736871199556,0.24,0.359999999999999,0.56,0.174074074074074,0.0777003869541184,924,2032,468,362,464,3799,838,2961,1194,464,730,0,0,0,1676,0.700083542188805,0,43,1151,8,2,32,32,0,0,0,0,362,723,22,0.472000000000014,0,0,0,0.373272073560971,0.499229520843402,0,0,0,0,0,0.716249999999962,8.12799999999955,0.467,0.185088000000002,0,0,1.71899999999991,39,69.8333333333333,38.6666666666667,0.00897702589807858,0.024,0.0352004310344829,0.0578499999999999,0.962954495493515,4139,471,0.108721913505678,0.133757961783439,0.0980569905015831,0.097633727712048,1.5032799,0,666533074053,21196672741,105363559,0,137396795,fixed-hybrid,1,0,0,0.2
holdout,16022017,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-adaptive,1,NaN,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0541589183379211,0.529451333769818,0,0,9.54051366762115,12.4036239963544,0,1.03666147592224,0.070801547816473,0.140000000000001,0.199999999999999,0.24,0.136451077943615,0.0656495301271421,717,815,684,62,735,1473,1165,308,937,735,202,0,0,0,103,0.117445838084379,0,1,99,0,2,32,32,0,0,0,0,62,809,2,0.264166666666645,62,0,0,0.232005552083124,0.290735441516538,0,0,0,0,0,0.281333333333334,3.26,0.116,0.207104000000002,0,0,0.675200000000001,57,97.0833333333333,61.25,0.00685518814139118,0.0200000000000001,0.043530612244898,0.0963,0.989626871985786,1784,128,0.109865470852018,0.1171875,0.105265789035161,0.107335444092651,1.6472261,0,666390191612,21218172213,105363559,0,137376949,adaptive,0,1,1,0.2
holdout,16022017,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-piggyback,2,NaN,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0540732764722965,0.528578529165119,0,0,9.54051366762115,12.4036239963544,0,1.03666050133693,0.071077943615257,0.140000000000001,0.200000000000001,0.279999999999999,0.14342730790492,0.0723493642896629,713,816,669,0,734,1482,1161,321,954,734,220,0,0,0,112,0.137254901960784,0,1,104,0,1,32,32,0,0,0,0,0,954,2,0.25299999999998,0,0,0,0.223804441896132,0.27526858969459,0,0,0,0,0,0.272,3.264,0,0.244224000000002,0,0,0.6528,55.75,96.75,61.1666666666667,0.00703676470588247,0.0222500000000015,0.0455108991825614,0.102050000000001,0.985090296807422,1828,0,0.0973741794310722,0,0.105265789035161,0.107335444092651,1.3561362,0,666390191612,21218172213,105363559,0,107729564,piggyback,0,0,1,0.2
