seed,cell,arm,N,rho,lambda,epsilon,slots,burnIn,MEAN_AOII,MEAN_MAX_AOII,ATTEMPTS,ATTEMPT_RATE,SUCCESSES,SUCCESS_RATE,COLLISIONS,COLLISION_SLOT_RATE,ERASURES,FEEDBACK_GENERATED,FEEDBACK_DELIVERED,FEEDBACK_DROPPED,FEEDBACK_EVENT_RATE,PHASE_DIVERGENCE_FRACTION,MAX_FEEDBACK_QUEUE,FUTURE_FEEDBACK_READS,DRAW_HASH_EXACT
16027102,n20-rho20-eps05,delta-public,20,0.2,0.01,0.05,20000,1000,0.0342425,0.3872,5763,0.274428571428571,4142,0.197238095238095,661,0.0314761904761905,237,5040,100800,0,0.24,0,0,0,891836822828
16027102,n20-rho20-eps05,delta-private-delayed,20,0.2,0.01,0.05,20000,1000,36.2532425,129.29885,39422,1.8772380952381,5525,0.263095238095238,12293,0.585380952380952,297,362300,325987,36254,17.252380952381,0.724190476190476,5,0,891836822828
16027102,n20-rho20-eps05,zero-wait,20,0.2,0.01,0.05,20000,1000,0.5428675,7.3561,5404,0.257333333333333,3909,0.186142857142857,614,0.0292380952380952,202,0,0,0,0,0,0,0,891836822828
16027102,n20-rho20-eps05,max-age-first,20,0.2,0.01,0.05,20000,1000,0.71176,8.6521,21000,1,19943,0.949666666666667,0,0,1057,0,0,0,0,0,0,0,891836822828
16027102,n20-rho20-eps05,round-robin,20,0.2,0.01,0.05,20000,1000,0.863165,10.82245,21000,1,19943,0.949666666666667,0,0,1057,0,0,0,0,0,0,0,891836822828
16027102,n20-rho20-eps20,delta-public,20,0.2,0.01,0.2,20000,1000,0.1046675,1.1608,7182,0.342,4081,0.194333333333333,989,0.0470952380952381,1014,6084,121680,0,0.289714285714286,0,0,0,891836822828
16027102,n20-rho20-eps20,delta-private-delayed,20,0.2,0.01,0.2,20000,1000,54.0256425,178.43595,39303,1.87157142857143,4635,0.220714285714286,12245,0.583095238095238,1218,361960,325872,36048,17.2361904761905,0.709333333333333,5,0,891836822828
16027102,n20-rho20-eps20,zero-wait,20,0.2,0.01,0.2,20000,1000,0.88783,11.05305,6758,0.321809523809524,3829,0.182333333333333,921,0.0438571428571429,977,0,0,0,0,0,0,0,891836822828
16027102,n20-rho20-eps20,max-age-first,20,0.2,0.01,0.2,20000,1000,1.015445,11.44155,21000,1,16785,0.799285714285714,0,0,4215,0,0,0,0,0,0,0,891836822828
16027102,n20-rho20-eps20,round-robin,20,0.2,0.01,0.2,20000,1000,1.6443475,19.32195,21000,1,16785,0.799285714285714,0,0,4215,0,0,0,0,0,0,0,891836822828
16027102,n20-rho50-eps05,delta-public,20,0.5,0.025,0.05,20000,1000,1.2240075,7.0481,18070,0.860476190476191,8637,0.411285714285714,4020,0.191428571428571,454,13111,262220,0,0.624333333333333,0,0,0,891836822828
16027102,n20-rho50-eps05,delta-private-delayed,20,0.5,0.025,0.05,20000,1000,47.91455,150.64225,45153,2.15014285714286,4849,0.230904761904762,13892,0.66152380952381,270,380220,342172,37989,18.1057142857143,0.802952380952381,5,0,891836822828
16027102,n20-rho50-eps05,zero-wait,20,0.5,0.025,0.05,20000,1000,10.76709,54.43705,25802,1.22866666666667,6737,0.320809523809524,7130,0.33952380952381,353,0,0,0,0,0,0,0,891836822828
16027102,n20-rho50-eps05,max-age-first,20,0.5,0.025,0.05,20000,1000,1.65463,12.9387,21000,1,19943,0.949666666666667,0,0,1057,0,0,0,0,0,0,0,891836822828
16027102,n20-rho50-eps05,round-robin,20,0.5,0.025,0.05,20000,1000,1.9275525,16.40995,21000,1,19943,0.949666666666667,0,0,1057,0,0,0,0,0,0,0,891836822828
16027102,n20-rho50-eps20,delta-public,20,0.5,0.025,0.2,20000,1000,4.26356,18.1235,17828,0.848952380952381,7112,0.338666666666667,3965,0.188809523809524,1826,12903,258060,0,0.614428571428571,0,0,0,891836822828
16027102,n20-rho50-eps20,delta-private-delayed,20,0.5,0.025,0.2,20000,1000,56.4371,168.4722,42793,2.0377619047619,4484,0.21352380952381,13020,0.62,1138,372840,335563,37218,17.7542857142857,0.77647619047619,5,0,891836822828
16027102,n20-rho50-eps20,zero-wait,20,0.5,0.025,0.2,20000,1000,38.779415,154.5872,39591,1.88528571428571,4647,0.221285714285714,11480,0.546666666666667,1142,0,0,0,0,0,0,0,891836822828
