seed,N,condition,conditionLabel,scope,topology,maxFrames,dataErasureProbability,managementErasureProbability,churnEnabled,firstResolutionFrame,firstConvergenceFrame,recoveryFrame,finalAllResolved,finalCollisionFree,finalFrameAgreement,finalConverged,finalDataSlots,finalResolvedNodes,finalAssignedNodes,maxFrameDisagreement,maxAssignedSlot,conflictFrameFraction,falseResolvedNodeFrames,dataAttempts,dataRecipientAttempts,dataRecipientSuccess,dataRecipientErasure,dataRecipientCollision,dataCollisionFrames,managementAttempts,managementRecipientAttempts,managementRecipientSuccess,managementRecipientErasure,managementRecipientCollision,managementCollisionSlots,growRequests,growNacks,growthEvents,shrinkRequests,shrinkObjects,shrinkNacks,shrinkEvents,elapsedSec,offeredAirtimeSec,busyAirtimeSec,offeredUtilization,channelUtilization,accountingCloses,deliveryWitnessValid,futureRandomReads,receiverTruthDecisionReads,traceHash,configHash,realizationHash
16034025,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,9,59,3,1,1,1,1,8,10,10,0,10,0.03,3,1977,6713,6685,0,28,16,1110,4898,1179,0,3719,198,1,0,1,326,101,682,3,12.40135885,12.644352,7.610368,1.01959407456385,0.613672105778957,1,1,0,0,65046353398,1432655,305287684
16034026,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,6,16,NaN,1,1,1,1,5,5,5,0,7,0.01,1,994,2777,2771,0,6,6,316,1002,640,0,362,61,0,0,0,142,93,81,5,9.5038451,5.36576,4.964352,0.564588326465885,0.522351947844773,1,1,0,0,16866864819,1081016,80750789
16034026,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,6,25,NaN,0,1,1,0,9,3,5,0,9,0.075,3,979,2715,2506,159,50,32,342,1130,724,0,406,68,15,0,15,110,163,54,18,10.444957566,5.410816,4.964352,0.518031400875487,0.475286947661689,1,1,0,0,16866864819,2014329,92936337
16034026,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,6,NaN,NaN,1,1,0,0,5,5,5,8,8,0.135,50,979,2655,2557,0,98,80,256,607,413,0,194,63,15,6,11,115,85,35,51,11.501970582,5.05856,4.583424,0.439799420798066,0.398490325403268,1,1,0,0,16866864819,1080674,118254537
16034026,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,6,16,3,1,1,1,1,5,5,5,0,7,0.01,1,992,2769,2763,0,6,6,317,990,604,0,386,65,1,0,1,143,89,84,6,9.52702521,5.361664,4.93568,0.562784697407135,0.51807147469488,1,1,0,0,16866864819,1081034,81063651
16034026,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,9,60,NaN,1,1,1,1,8,10,10,0,10,0.02,1,1980,6730,6722,0,8,8,1038,4722,1242,0,3480,182,0,0,0,313,96,629,2,12.484807246,12.361728,7.811072,0.990141678315503,0.625646183084051,1,1,0,0,65137691778,1432637,322564234
16034026,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,14,NaN,NaN,0,1,1,0,11,9,10,0,17,0.095,7,1976,6707,6324,333,50,41,1192,5832,1368,0,4464,239,4,0,4,287,278,623,11,16.541326496,12.976128,8.859648,0.784467195127178,0.535606863339674,1,1,0,0,65137691778,2365950,280483294
16034026,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,9,NaN,NaN,0,0,0,0,10,5,8,11,13,0.285,91,1963,6574,6316,0,258,193,594,1828,1138,0,690,157,17,3,15,263,194,117,59,14.705461784,10.473472,6.959104,0.712216464456455,0.473232605831646,1,1,0,0,65137691778,1423023,271495931
16034026,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,9,81,3,1,1,1,1,8,10,10,0,10,0.02,1,1978,6722,6714,0,8,8,1178,5194,1134,0,4060,213,1,0,1,346,92,739,3,12.577527686,12.926976,7.888896,1.02778354560006,0.6272215173719,1,1,0,0,65137691778,1432655,327744183
16034027,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,7,18,NaN,1,1,1,1,5,5,5,0,10,0.015,2,994,2777,2771,0,6,6,326,986,548,0,438,74,0,0,0,148,80,98,5,9.508481122,5.40672,4.923392,0.568620785026364,0.517789533031583,1,1,0,0,16813544951,1081016,78930854
16034027,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,10,59,NaN,0,1,1,0,13,4,5,0,12,0.105,7,977,2685,2488,139,58,43,346,1096,628,0,468,79,16,3,15,95,198,34,22,11.432430252,5.419008,4.878336,0.474003154233282,0.426710322518397,1,1,0,0,16813544951,2014329,109301356
16034027,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,7,NaN,NaN,1,0,0,0,3,5,5,6,10,0.92,720,994,2407,972,0,1435,727,63,138,97,0,41,14,0,0,0,32,22,9,14,8.423651974,4.329472,2.752512,0.513966153084567,0.32675993838489,1,1,0,0,16813544951,1080674,219329684
16034027,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,7,18,3,1,1,1,1,5,5,5,0,10,0.015,2,992,2769,2763,0,6,6,356,1082,608,0,474,80,1,0,1,161,88,106,6,9.531661232,5.521408,5.001216,0.57927027257991,0.524695105949607,1,1,0,0,16813544951,1081034,78907920
16034027,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,18,NaN,NaN,1,1,1,0,10,10,10,0,16,0.065,5,1975,6684,6616,0,68,40,1000,4330,900,0,3430,182,3,8,2,268,116,605,6,14.561745102,12.1856,8.359936,0.836822778770269,0.574102618981553,1,1,0,0,64910658452,1432637,256389230
16034027,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,23,NaN,NaN,0,1,1,0,24,8,10,0,26,0.085,5,1966,6639,6218,339,82,49,639,3675,1161,0,2514,135,12,16,10,112,328,171,16,25.303408076,10.67008,8.536064,0.421685488688002,0.337348390950402,1,1,0,0,64910658452,2365950,274972800
16034027,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,23,NaN,NaN,1,1,0,0,9,10,10,12,16,0.28,82,1964,6550,6289,0,261,195,560,1638,1102,0,536,137,14,4,11,255,197,90,60,14.427300464,10.338304,7.299072,0.716579239879065,0.505920842101622,1,1,0,0,64910658452,1423023,264673156
16034027,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,18,72,2,1,1,1,1,9,10,10,0,16,0.065,5,1974,6680,6612,0,68,40,1145,4951,945,0,4006,210,3,8,2,318,119,697,7,13.963698264,12.775424,8.491008,0.914902610931983,0.608077304412312,1,1,0,0,64910658452,1432655,240119698
16034028,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,4,21,NaN,1,1,1,1,5,5,5,0,8,0,0,994,2783,2783,0,0,0,292,952,636,0,316,53,0,0,0,135,85,72,5,9.55020532,5.267456,4.939776,0.551554215171575,0.517242910961835,1,1,0,0,16777283463,1081016,80194194
16034028,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,5,51,NaN,1,1,1,1,5,5,5,0,10,0.08,2,983,2728,2558,128,42,32,393,1210,588,0,622,104,10,3,9,137,160,83,20,11.163540976,5.636096,4.988928,0.504866333371893,0.446894763115527,1,1,0,0,16777283463,2014329,108368079
16034028,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,4,NaN,NaN,1,0,0,0,5,5,5,9,11,0.25,87,975,2613,2428,0,185,148,213,461,355,0,106,39,19,1,18,63,124,6,46,11.96093676,4.866048,4.333568,0.406828336077583,0.362310083813201,1,1,0,0,16777283463,1080674,114334414
16034028,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,4,21,3,1,1,1,1,5,5,5,0,8,0,0,992,2775,2775,0,0,0,301,956,592,0,364,61,1,0,1,138,80,82,6,9.57338543,5.296128,4.919296,0.553213702584625,0.513851242694613,1,1,0,0,16777283463,1081034,80515572
16034028,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,11,185,NaN,1,1,1,1,8,10,10,0,12,0.025,0,1979,6718,6702,0,16,13,1100,4862,1161,0,3701,196,1,0,1,320,101,678,5,13.680900922,12.611584,7.815168,0.92183870579163,0.571246590013131,1,1,0,0,64865310715,1432637,249081308
16034028,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,19,NaN,NaN,0,1,1,0,16,8,10,0,19,0.12,6,1975,6687,6270,335,82,57,1355,6519,1206,0,5313,285,5,0,5,326,299,725,9,17.969221272,13.63968,9.09312,0.75905793542949,0.50603862361966,1,1,0,0,64865310715,2365950,282689304
16034028,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,13,NaN,NaN,1,1,0,0,10,10,10,14,12,0.19,45,1971,6635,6452,0,183,129,615,1833,1078,0,755,169,9,4,7,296,159,147,46,14.960442994,10.592256,7.483392,0.708017536930431,0.500211925743193,1,1,0,0,64865310715,1423023,268036186
16034028,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,11,97,2,1,1,1,1,8,10,10,0,12,0.025,0,1978,6714,6698,0,16,13,1074,4682,999,0,3683,195,1,0,1,310,94,669,5,13.194118612,12.500992,7.733248,0.947467001594968,0.586113269662942,1,1,0,0,64865310715,1432655,305021890
16034029,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,4,12,NaN,1,1,1,1,5,5,5,0,10,0,0,994,2783,2783,0,0,0,279,920,648,0,272,46,0,0,0,135,86,58,5,9.466756924,5.214208,4.923392,0.550791368349282,0.520071661237892,1,1,0,0,16780599715,1081016,80312610
16034029,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,7,15,NaN,1,1,1,1,5,5,5,0,10,0.035,0,982,2732,2561,147,24,14,431,1298,660,0,638,108,12,6,10,154,155,104,19,10.658214578,5.787648,5.111808,0.543022281794409,0.479612036574256,1,1,0,0,16780599715,2014329,99318773
16034029,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,4,NaN,NaN,1,1,0,0,7,5,5,8,11,0.35,159,979,2603,2231,0,372,206,225,552,396,0,156,46,15,2,14,82,110,16,44,11.54369478,4.931584,4.268032,0.427210186511879,0.36972841723038,1,1,0,0,16780599715,1080674,126510696
16034029,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,4,12,3,1,1,1,1,5,5,5,0,10,0,0,992,2775,2775,0,0,0,320,1004,612,0,392,66,1,0,1,156,82,81,6,9.517753166,5.373952,4.960256,0.564624014331157,0.521158293715725,1,1,0,0,16780599715,1081034,80239266
16034029,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,8,27,NaN,1,1,1,1,7,10,10,0,10,0.025,4,1978,6720,6700,0,20,16,877,4095,1161,0,2934,156,0,0,0,263,105,509,3,11.353617878,11.69408,6.828032,1.02998710416877,0.60139702369504,1,1,0,0,65107036322,1432637,274625119
16034029,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,29,NaN,NaN,1,1,1,0,19,10,10,0,19,0.105,5,1971,6664,6255,321,88,54,1011,5175,1215,0,3960,216,7,0,7,229,308,467,12,18.831521364,12.214272,8.626176,0.648607818981098,0.458071115618442,1,1,0,0,65107036322,2365950,264016839
16034029,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,8,NaN,NaN,1,1,0,0,9,10,10,15,12,0.235,77,1962,6584,6352,0,232,157,578,1807,1107,0,700,162,16,1,15,269,154,138,51,14.631285432,10.40384,7.217152,0.711068077261743,0.493268485092595,1,1,0,0,65107036322,1423023,258665776
16034029,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,8,27,3,1,1,1,1,7,10,10,0,10,0.025,4,1976,6712,6692,0,20,16,1017,4641,1143,0,3498,185,1,0,1,305,106,605,4,11.376797988,12.259328,6.938624,1.07757279446562,0.609892520489395,1,1,0,0,65107036322,1432655,276064548
16034030,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,7,15,NaN,1,1,1,1,5,5,5,0,8,0.015,2,994,2777,2767,0,10,8,301,920,536,0,384,65,0,0,0,134,81,86,5,9.513117144,5.30432,4.870144,0.557579594543885,0.511939874836046,1,1,0,0,16738856769,1081016,79806227
16034030,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,12,49,NaN,1,1,1,0,7,5,5,0,13,0.075,2,983,2726,2546,138,42,32,390,1170,596,0,574,97,11,3,10,133,172,71,23,11.182085064,5.623808,4.968448,0.502930175169699,0.444322143103311,1,1,0,0,16738856769,2014329,107878394
16034030,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,7,NaN,NaN,1,1,0,0,9,5,5,8,9,0.235,89,980,2614,2428,0,186,142,228,522,335,0,187,55,14,2,13,79,108,25,34,11.38143401,4.947968,4.36224,0.434740296842436,0.383276834550658,1,1,0,0,16738856769,1080674,108188994
16034030,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,7,15,3,1,1,1,1,5,5,5,0,8,0.015,2,992,2769,2759,0,10,8,328,1028,644,0,384,65,1,0,1,146,95,86,6,9.545569298,5.40672,4.972544,0.566411476488136,0.520926918527725,1,1,0,0,16738856769,1081034,79731763
16034030,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,12,66,NaN,1,1,1,1,7,10,10,0,13,0.035,2,1979,6706,6675,0,31,26,1171,5251,1035,0,4216,221,1,0,1,341,131,698,6,12.174193772,12.9024,7.053312,1.05981556081971,0.579365839914775,1,1,0,0,65153452650,1432637,275876760
16034030,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,11,NaN,NaN,0,0,1,0,10,7,10,0,14,0.07,2,1977,6702,6291,351,60,38,1262,5992,1215,0,4777,257,2,0,2,311,281,668,6,15.665118338,13.266944,8.245248,0.846909912440139,0.526344443884532,1,1,0,0,65153452650,2365950,298824359
16034030,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,18,NaN,NaN,0,1,0,0,15,9,10,13,15,0.28,59,1963,6574,6348,0,226,173,680,1919,1181,0,738,173,17,2,16,307,212,142,46,15.989639878,10.825728,7.61856,0.677046392701753,0.476468516997828,1,1,0,0,65153452650,1423023,266855073
16034030,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,12,71,2,1,1,1,1,7,10,10,0,13,0.035,2,1978,6702,6671,0,31,26,1188,5306,1080,0,4226,218,1,0,1,351,121,715,6,12.197373882,12.967936,7.057408,1.06317442799201,0.578600612580615,1,1,0,0,65153452650,1432655,281250737
16034031,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,4,12,NaN,1,1,1,1,5,5,5,0,9,0,0,994,2783,2783,0,0,0,275,924,668,0,256,43,0,0,0,133,89,53,5,9.462120902,5.197824,4.931584,0.549329696146806,0.52119224126143,1,1,0,0,16780219400,1081016,80254735
16034031,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,14,75,NaN,0,1,1,0,5,4,4,0,13,0.12,6,983,2720,2514,136,70,50,400,1152,556,0,596,102,11,0,11,120,197,72,22,11.539058758,5.664768,4.911104,0.490921150399085,0.425606984330082,1,1,0,0,16780219400,2014329,111886192
16034031,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,4,NaN,NaN,1,0,0,0,3,5,5,7,10,0.465,218,977,2581,2071,0,510,296,257,573,352,0,221,63,17,2,16,73,151,14,44,10.1992484,5.054464,4.112384,0.49557220314391,0.403204612606552,1,1,0,0,16780219400,1080674,137876497
16034031,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,4,12,3,1,1,1,1,5,5,5,0,9,0,0,992,2775,2775,0,0,0,301,956,592,0,364,61,1,0,1,137,80,83,6,9.485301012,5.296128,4.919296,0.558351073234237,0.518623077304191,1,1,0,0,16780219400,1081034,80603619
16034031,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,14,90,NaN,1,1,1,1,9,10,10,0,13,0.045,6,1977,6691,6630,0,61,39,1168,5236,1161,0,4075,210,2,8,1,345,128,685,4,13.810709538,12.88192,8.589312,0.932748600971989,0.621931261125043,1,1,0,0,65039722596,1432637,240369722
16034031,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,29,NaN,NaN,0,1,1,0,16,7,10,0,23,0.14,8,1967,6635,6169,326,140,84,1211,5785,1260,0,4525,244,11,24,8,246,353,577,18,21.780031356,13.017088,8.78592,0.597661582172793,0.403393358640856,1,1,0,0,65039722596,2365950,296636678
16034031,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,17,NaN,NaN,1,1,0,0,13,10,10,12,16,0.155,24,1970,6627,6466,0,161,98,618,1782,1012,0,770,177,9,6,6,310,133,160,45,17.853320722,10.600448,7.790592,0.59375217445892,0.436366551708217,1,1,0,0,65039722596,1423023,278261152
16034031,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,14,71,2,1,1,1,1,9,10,10,0,13,0.045,6,1976,6687,6626,0,61,39,1134,4980,1125,0,3855,204,2,8,1,317,126,681,4,13.72262512,12.73856,8.544256,0.928288857897475,0.622640050666924,1,1,0,0,65039722596,1432655,246598868
16034032,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,6,13,NaN,1,1,1,1,5,5,5,0,9,0.01,1,994,2779,2775,0,4,4,316,1004,616,0,388,65,0,0,0,143,86,87,5,9.485301012,5.36576,4.960256,0.565692115960442,0.52294133773137,1,1,0,0,16853198355,1081016,78990937
16034032,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,6,13,NaN,0,1,1,0,16,4,5,0,15,0.095,6,981,2711,2520,135,56,40,449,1280,576,0,704,121,13,3,12,145,180,108,16,11.562238868,5.85728,5.021696,0.506587008525726,0.434318652064714,1,1,0,0,16853198355,2014329,107996453
16034032,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,6,NaN,NaN,0,1,0,0,6,4,5,7,9,0.335,103,971,2597,2346,0,251,194,277,587,426,0,161,54,23,2,21,78,163,11,51,10.80193126,5.111808,4.36224,0.473230932224984,0.403838896490071,1,1,0,0,16853198355,1080674,116418246
16034032,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,6,13,3,1,1,1,1,5,5,5,0,9,0.01,1,992,2771,2767,0,4,4,312,996,620,0,376,63,1,0,1,142,87,82,6,9.508481122,5.341184,4.947968,0.561728411874529,0.520374172963521,1,1,0,0,16853198355,1081034,79304610
16034032,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,15,NaN,NaN,1,1,1,0,10,10,10,0,15,0.055,3,1977,6697,6645,0,52,42,937,4085,936,0,3149,169,3,8,2,252,138,536,6,15.632666184,11.935744,8.31488,0.763513009202244,0.531891355072256,1,1,0,0,65101970625,1432637,327614000
16034032,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,30,NaN,NaN,1,1,1,0,13,10,10,0,19,0.135,7,1970,6648,6225,313,110,69,915,4635,1188,0,3447,186,10,32,6,178,333,362,15,19.225583234,11.81696,8.536064,0.614647673164057,0.443995060961488,1,1,0,0,65101970625,2365950,272841951
16034032,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,14,NaN,NaN,1,1,0,0,12,10,10,10,15,0.17,54,1966,6616,6438,0,178,122,660,1877,1068,0,809,175,14,1,13,319,154,172,51,15.312780666,10.756096,7.471104,0.702426047535735,0.487899889834418,1,1,0,0,65101970625,1423023,251702228
16034032,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,15,85,2,1,1,1,1,9,10,10,0,15,0.055,3,1976,6693,6641,0,52,42,1014,4608,1179,0,3429,179,3,8,2,292,151,560,7,14.316035936,12.24704,8.462336,0.855477036712574,0.591108882223471,1,1,0,0,65101970625,1432655,267740325
16034033,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,5,20,NaN,1,1,1,1,5,5,5,0,9,0.01,0,993,2776,2768,0,8,4,338,1062,644,0,418,70,0,0,0,156,90,92,5,9.494573056,5.451776,5.005312,0.574199173343008,0.527176100544821,1,1,0,0,16730271610,1081016,78831469
16034033,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,8,22,NaN,1,1,1,1,5,5,5,0,10,0.06,0,984,2726,2527,153,46,24,363,1156,648,0,508,85,9,0,9,123,161,70,20,11.075456558,5.517312,4.993024,0.498156619648763,0.450818796846208,1,1,0,0,16730271610,2014329,105257785
16034033,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,5,128,NaN,1,0,0,0,9,5,5,9,11,0.24,71,974,2602,2411,0,191,127,254,614,407,0,207,55,19,4,17,92,117,22,53,12.781512654,5.029888,4.44416,0.393528382450561,0.347702194591905,1,1,0,0,16730271610,1080674,97285880
16034033,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,5,20,3,1,1,1,1,5,5,5,0,9,0.01,0,991,2768,2760,0,8,4,323,1018,624,0,394,66,1,0,1,145,88,89,6,9.517753166,5.382144,4.960256,0.565484721670076,0.521158293715725,1,1,0,0,16730271610,1081034,79105159
16034033,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,6,29,NaN,1,1,1,1,7,10,10,0,10,0.01,0,1979,6725,6717,0,8,4,1053,4667,1098,0,3569,195,0,0,0,302,103,648,3,11.325801746,12.419072,6.975488,1.09652917104841,0.615893528461557,1,1,0,0,65058154340,1432637,265564631
16034033,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,19,NaN,NaN,1,1,1,0,20,10,10,0,22,0.19,8,1963,6579,6101,320,158,108,1137,5527,1125,0,4402,232,14,31,9,226,391,475,15,16.949296432,12.6976,8.187904,0.749152040082745,0.483082234879164,1,1,0,0,65058154340,2365950,289996333
16034033,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,6,NaN,NaN,1,1,0,0,15,10,10,15,16,0.28,81,1965,6565,6312,0,253,186,550,1665,1073,0,592,134,14,0,14,238,210,88,54,16.128720538,10.30144,7.24992,0.638701623958909,0.449503727398516,1,1,0,0,65058154340,1423023,287524512
16034033,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,6,29,3,1,1,1,1,7,10,10,0,10,0.01,0,1977,6717,6709,0,8,4,1103,4899,1134,0,3765,200,1,0,1,329,95,678,4,11.353617878,12.61568,7.00416,1.11115946789486,0.616909964318248,1,1,0,0,65058154340,1432655,267091870
16034034,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,4,12,NaN,1,1,1,1,5,5,5,0,10,0,0,994,2783,2783,0,0,0,282,896,556,0,340,57,0,0,0,128,75,79,5,9.471392946,5.226496,4.87424,0.551819149495564,0.514627576723919,1,1,0,0,16743412799,1081016,79153924
16034034,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,4,18,NaN,1,1,1,1,5,5,5,0,10,0.065,0,981,2715,2514,152,49,28,363,1144,680,0,464,78,13,0,13,123,167,60,20,10.908559766,5.505024,4.972544,0.50465177054428,0.455838727262467,1,1,0,0,16743412799,2014329,103246349
16034034,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,4,NaN,NaN,0,0,0,0,11,4,5,9,10,0.265,89,975,2635,2413,0,222,142,234,541,360,0,181,56,19,2,18,69,132,12,45,12.299366366,4.952064,4.366336,0.402627570611226,0.355004954732479,1,1,0,0,16743412799,1080674,97266576
16034034,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,4,12,3,1,1,1,1,5,5,5,0,10,0,0,992,2775,2775,0,0,0,314,984,584,0,400,67,1,0,1,140,79,94,6,9.5038451,5.349376,4.93568,0.562864392644615,0.519335063657551,1,1,0,0,16743412799,1081034,79123058
16034034,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,9,40,NaN,1,1,1,1,8,10,10,0,10,0.03,5,1980,6724,6706,0,18,18,1087,4683,963,0,3720,201,0,0,0,308,97,682,2,12.322546476,12.562432,7.737344,1.01946720383382,0.627901385080562,1,1,0,0,65096202051,1432637,306217776
16034034,10,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,16,NaN,NaN,0,1,1,0,27,7,10,0,27,0.17,11,1969,6645,6193,318,134,91,851,4453,1134,0,3319,183,11,8,10,157,335,340,13,20.778650604,11.55072,8.425472,0.555893653545357,0.405486966433617,1,1,0,0,65096202051,2365950,261395202
16034034,10,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,13,NaN,NaN,1,1,0,0,14,10,10,12,13,0.24,88,1963,6563,6355,0,208,161,569,1730,1122,0,608,147,17,4,15,262,172,114,56,14.914082774,10.371072,7.315456,0.695387853021715,0.490506597747544,1,1,0,0,65096202051,1423023,279166475
16034034,10,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,9,40,3,1,1,1,1,8,10,10,0,10,0.03,5,1978,6716,6698,0,18,18,1121,5047,1107,0,3940,204,1,0,1,342,104,674,3,12.317910454,12.693504,7.806976,1.03049166069218,0.6337906115777,1,1,0,0,65096202051,1432655,318747311
16034035,5,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,4,12,NaN,1,1,1,1,5,5,5,0,10,0,0,994,2783,2783,0,0,0,305,992,672,0,320,54,0,0,0,144,89,72,5,9.471392946,5.320704,4.980736,0.561765732911236,0.525871540585114,1,1,0,0,16738412357,1081016,80173488
16034035,5,beacon-loss,Beacon loss 0.05,boundary,compact-hex-safety-graph,200,0.05,0,0,4,45,NaN,0,1,1,0,9,3,5,0,10,0.065,4,984,2735,2566,133,36,26,403,1276,684,0,592,99,10,3,9,145,161,84,18,11.024460316,5.681152,5.083136,0.51532245907356,0.461077989697396,1,1,0,0,16738412357,2014329,106930820
16034035,5,restricted-management,Local-only management,boundary,compact-hex-local-management,200,0,0,0,4,NaN,NaN,0,0,0,0,4,4,5,11,11,0.2,62,977,2630,2498,0,132,108,219,528,420,0,108,46,17,0,17,80,105,17,46,11.3582539,4.898816,4.452352,0.431300096223417,0.391992645982319,1,1,0,0,16738412357,1080674,108345131
16034035,5,churn-rejoin,State-loss and rejoin,boundary,compact-hex-safety-graph,200,0,0,1,4,12,3,1,1,1,1,5,5,5,0,10,0,0,992,2775,2775,0,0,0,265,860,568,0,292,49,1,0,1,121,77,66,6,9.494573056,5.148672,4.845568,0.542275252360752,0.510351331378497,1,1,0,0,16738412357,1081034,79828178
16034035,10,native,Native hex safety graph,source-native,compact-hex-safety-graph,200,0,0,0,13,NaN,NaN,1,1,1,0,12,10,10,0,12,0.04,1,1977,6704,6678,0,26,19,930,4150,1332,0,2818,158,3,7,1,246,124,550,1,15.71611458,11.907072,8.491008,0.757634588332201,0.540273994362797,1,1,0,0,65015245934,1432637,274520503
