seed,method,mode,scenario,RMSE,MAXERR,MINSEP,SAFEFAIL,DIVERGED,ROLLPEAK,PITCHPEAK,THRUSTSAT,TORQUESAT,SATURATION,PERDRONEPEAKSAT,CONTROLEFFORT,DATARATE,ACKRATE,TRUEAOI,ESTAOI,HARDRATIO,ADAPTRATIO,REFRESHRATIO,TRACEHASH,ACKTRACEHASH
6,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,8.60606290912169e+15,8.93068542200178e+15
7,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.95658604779871e+15,8.43253488544166e+15
8,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.86472232977282e+15,7.17154713560127e+15
9,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.93066959714476e+15,8.79630826170674e+15
10,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,6.60469958422716e+15,7.93979336453666e+15
11,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.90766468649423e+15,7.31781766718345e+15
12,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.41381036305046e+15,7.7437217478861e+15
13,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,6.48820294350338e+15,8.22658599082911e+15
14,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.98418072224415e+15,7.24072230900614e+15
15,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,7.18625724296476e+15,8.13696766333679e+15
16,P10,6DOF,Clean,0.0360644929479548,0.0491932922102625,0.552258954099122,0,0,9.63660690664737,12.3218113420818,0,0,0,0,1.01541611487189,100,NaN,0.0499636693914622,NaN,NaN,NaN,NaN,8.62249290227846e+15,7.29382360782028e+15
