seed,N,conditionIndex,positionError,velocityError,BASE_REALIZATION_HASH,STATE_HASH_EXACT,MANAGEMENT_GRAPH_HASH,SELECTOR_HASH_EXACT,selectedHorizonSec,selectedIndex,selectedEdgeCount,selectedColorCount,selectedWitnessCovered,selectedPayloadFits,targetHorizonSelected,noLeaseIssued,infeasibleHorizonCount,actualSubsetViolations,sameColorConflictViolations,horizonMonotonicViolations,normalSelfRevocations,injectedViolationMisses,futureRandomReads,receiverTruthDecisionReads,condition,speedScale,accelerationScale,managementRadius,DATA_NEIGHBOR_GRAPH_HASH,dataNeighborEdges,selectedPhysicalEdges,hiddenSenderConflictEdges,reachOnlyActualConflictEdges,directDeliveryCollisionViolations
16078082,10,1,0.02,0.02,71715272,12160504,40685,5834281,6.8,6,5,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36620,5,5,0,0,0
16078082,10,2,0.02,0.02,71715272,26321945,36620,6721315,0.5,2,5,3,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36620,5,4,69,0,0
16078082,10,3,0.3,0.1,71715272,25738733,36620,5524570,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36620,5,0,86,0,0
16078083,5,1,0.02,0.02,34201060,4305132,2730,5394065,6.8,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2460,1,1,0,0,0
16078083,5,2,0.02,0.02,34201060,11794842,2460,4407139,1,3,1,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2460,1,1,13,0,0
16078083,5,3,0.3,0.1,34201060,13508527,2460,7154964,0.5,2,1,2,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2460,1,2,15,0,0
16078083,10,1,0.02,0.02,69552161,12028574,40685,6833049,6.8,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36484,4,4,0,0,0
16078083,10,2,0.02,0.02,69552161,26041470,36484,6575376,0.5,2,4,2,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36484,4,3,74,0,0
16078083,10,3,0.3,0.1,69552161,25458258,36484,4907694,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36484,4,0,106,0,0
16078084,5,1,0.02,0.02,33337481,4675120,2730,5635565,6.8,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2484,1,1,0,0,0
16078084,5,2,0.02,0.02,33337481,12979582,2484,3722467,2,4,1,2,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2484,1,2,11,0,0
16078084,5,3,0.3,0.1,33337481,14693267,2484,5492067,1,3,1,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2484,1,2,14,0,0
16078084,10,1,0.02,0.02,63566102,11590759,40685,4915827,6.8,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36289,2,2,0,0,0
16078084,10,2,0.02,0.02,63566102,25396312,36289,6136112,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36289,2,2,53,0,0
16078084,10,3,0.3,0.1,63566102,24813100,36289,5479984,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36289,2,0,64,0,0
16078085,5,1,0.02,0.02,34223567,4350146,2730,5272345,6.8,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2478,1,1,0,0,0
16078085,5,2,0.02,0.02,34223567,10955982,2478,5752945,2,4,1,2,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2478,1,1,8,0,0
16078085,5,3,0.3,0.1,34223567,12669667,2478,5389194,1,3,1,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2478,1,1,9,0,0
16078085,10,1,0.02,0.02,60451011,11652015,40685,4665029,6.8,6,7,4,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36540,7,7,0,0,0
16078085,10,2,0.02,0.02,60451011,26639812,36540,5808629,1,3,7,4,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36540,7,7,62,0,0
16078085,10,3,0.3,0.1,60451011,26056600,36540,4755724,0.25,1,7,4,1,1,0,0,5,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36540,7,7,78,0,0
16078086,5,1,0.02,0.02,31873393,4892663,2730,4305236,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2450,0,0,0,0,0
16078086,5,2,0.02,0.02,31873393,11214600,2450,5192553,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2450,0,10,0,0,0
16078086,5,3,0.3,0.1,31873393,12928285,2450,5908523,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2450,0,10,0,0,0
16078086,10,1,0.02,0.02,71235445,12249423,40685,4570309,6.8,6,8,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36705,7,5,6,174,0
16078086,10,2,0.02,0.02,71235445,29298498,36705,5174433,0.5,2,8,3,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36705,7,4,89,246,0
16078086,10,3,0.3,0.1,71235445,28715286,36705,6468140,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36705,7,0,117,142,0
16078087,5,1,0.02,0.02,32765319,4579369,2730,6372684,6.8,6,3,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2476,2,1,6,0,0
16078087,5,2,0.02,0.02,32765319,11371657,2476,5479729,2,4,3,3,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2476,2,2,18,24,0
16078087,5,3,0.3,0.1,32765319,13085342,2476,5149148,1,3,3,3,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2476,2,2,19,37,0
16078087,10,1,0.02,0.02,71082607,11943747,40685,5422253,6.8,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36528,4,3,0,0,0
16078087,10,2,0.02,0.02,71082607,26732714,36528,6599067,2,4,4,3,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36528,4,4,50,0,0
16078087,10,3,0.3,0.1,71082607,26149502,36528,6293775,1,3,4,3,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36528,4,4,65,0,0
16078088,5,1,0.02,0.02,37234342,4080258,2730,5040545,6.8,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2460,1,1,0,0,0
16078088,5,2,0.02,0.02,37234342,13504797,2460,5257929,2,4,1,2,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2460,1,1,8,0,0
16078088,5,3,0.3,0.1,37234342,15218482,2460,5930495,2,4,1,2,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2460,1,1,9,0,0
16078088,10,1,0.02,0.02,68656053,12333504,40685,5275823,6.8,6,8,4,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36646,6,5,12,0,0
16078088,10,2,0.02,0.02,68656053,27534593,36646,4292725,1,3,8,4,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36646,6,5,81,2,0
16078088,10,3,0.3,0.1,68656053,26951381,36646,5358168,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36646,6,0,99,0,0
16078089,5,1,0.02,0.02,37551543,4714660,2730,6597988,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2450,0,0,0,0,0
16078089,5,2,0.02,0.02,37551543,13213262,2450,5552506,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2450,0,10,0,0,0
16078089,5,3,0.3,0.1,37551543,14926947,2450,6244944,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2450,0,10,0,0,0
16078089,10,1,0.02,0.02,64964699,12290807,40685,6703213,6.8,6,10,5,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36426,6,6,24,0,0
16078089,10,2,0.02,0.02,64964699,26491733,36426,4895491,2,4,10,5,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36426,6,10,74,122,0
16078089,10,3,0.3,0.1,64964699,25908521,36426,4328389,1,3,10,5,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36426,6,10,82,120,0
16078090,5,1,0.02,0.02,32946907,4942545,2730,5503521,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2450,0,0,0,0,0
16078090,5,2,0.02,0.02,32946907,15063520,2450,4976437,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2450,0,10,0,0,0
16078090,5,3,0.3,0.1,32946907,16777205,2450,6730708,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2450,0,10,0,0,0
16078090,10,1,0.02,0.02,70849149,11476831,40685,4564165,6.8,6,5,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36455,5,4,0,0,0
16078090,10,2,0.02,0.02,70849149,26314938,36455,4646734,2,4,5,3,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36455,5,5,53,0,0
16078090,10,3,0.3,0.1,70849149,25731726,36455,4329381,1,3,5,3,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36455,5,5,71,0,0
16078091,5,1,0.02,0.02,33819009,4589603,2730,5269703,6.8,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2496,1,1,0,0,0
16078091,5,2,0.02,0.02,33819009,13923536,2496,5657127,1,3,1,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2496,1,1,12,0,0
16078091,5,3,0.3,0.1,33819009,15637221,2496,5256303,0.5,2,1,2,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2496,1,1,15,0,0
16078091,10,1,0.02,0.02,73151616,11887473,40685,6778875,6.8,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36201,2,2,0,0,0
16078091,10,2,0.02,0.02,73151616,23776668,36201,7422755,0.5,2,2,2,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36201,2,2,43,0,0
16078091,10,3,0.3,0.1,73151616,23193456,36201,5191038,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36201,2,0,59,0,0
16078092,5,1,0.02,0.02,30922887,5088797,2730,5550842,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2450,0,0,0,0,0
16078092,5,2,0.02,0.02,30922887,13435588,2450,5155841,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2450,0,10,0,0,0
16078092,5,3,0.3,0.1,30922887,15149273,2450,4835214,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2450,0,10,0,0,0
16078092,10,1,0.02,0.02,67671301,11412573,40685,6383141,6.8,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36223,2,2,0,0,0
16078092,10,2,0.02,0.02,67671301,27126337,36223,4230281,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36223,2,4,51,0,0
16078092,10,3,0.3,0.1,67671301,26543125,36223,7953364,0.5,2,2,2,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36223,2,4,64,0,0
16078093,5,1,0.02,0.02,33842103,4635791,2730,5801376,6.8,6,6,4,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2578,5,4,6,0,0
16078093,5,2,0.02,0.02,33842103,12727357,2578,5435950,2,4,6,4,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2578,5,6,14,34,0
16078093,5,3,0.3,0.1,33842103,14441042,2578,4089286,2,4,6,4,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2578,5,6,14,33,0
16078093,10,1,0.02,0.02,61391561,11435969,40685,4794765,6.8,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36359,3,3,0,0,0
16078093,10,2,0.02,0.02,61391561,26037963,36359,4905066,1,3,3,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36359,3,3,58,0,0
16078093,10,3,0.3,0.1,61391561,25454751,36359,7472890,0.5,2,3,2,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36359,3,3,71,0,0
16078094,5,1,0.02,0.02,29732876,4805921,2730,5219268,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2450,0,0,0,0,0
16078094,5,2,0.02,0.02,29732876,13470496,2450,4872986,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2450,0,10,0,0,0
16078094,5,3,0.3,0.1,29732876,15184181,2450,5601412,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2450,0,10,0,0,0
16078094,10,1,0.02,0.02,74691048,11820618,40685,5863703,6.8,6,13,4,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36863,8,7,30,552,0
16078094,10,2,0.02,0.02,74691048,26540860,36863,5746498,0.5,2,13,4,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36863,8,6,93,615,0
16078094,10,3,0.3,0.1,74691048,25957648,36863,5014963,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36863,8,0,115,794,0
16078095,5,1,0.02,0.02,35625469,5056804,2730,6773967,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2450,0,0,0,0,0
16078095,5,2,0.02,0.02,35625469,13616279,2450,4987816,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2450,0,10,0,0,0
16078095,5,3,0.3,0.1,35625469,15329964,2450,6777107,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2450,0,10,0,0,0
16078095,10,1,0.02,0.02,69138160,12249145,40685,6793670,6.8,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36370,3,1,6,0,0
16078095,10,2,0.02,0.02,69138160,25961194,36370,3561033,1,3,4,3,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36370,3,1,60,58,0
16078095,10,3,0.3,0.1,69138160,25377982,36370,5433174,0.5,2,4,3,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36370,3,4,75,62,0
16078096,5,1,0.02,0.02,35455585,4717036,2730,4546610,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2450,0,0,0,0,0
16078096,5,2,0.02,0.02,35455585,13070684,2450,6127748,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2450,0,10,0,0,0
16078096,5,3,0.3,0.1,35455585,14784369,2450,6829766,6.8,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2450,0,10,0,0,0
16078096,10,1,0.02,0.02,72608730,11850274,40685,5850235,6.8,6,4,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36484,4,2,0,0,0
16078096,10,2,0.02,0.02,72608730,27599692,36484,5723005,0.5,2,4,3,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36484,4,2,59,0,0
16078096,10,3,0.3,0.1,72608730,27016480,36484,3631951,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36484,4,0,73,0,0
16078097,5,1,0.02,0.02,37744704,5100982,2730,6952636,6.8,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2478,1,1,0,0,0
16078097,5,2,0.02,0.02,37744704,12005482,2478,5264607,1,3,1,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2478,1,1,15,0,0
16078097,5,3,0.3,0.1,37744704,13719167,2478,6054685,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2478,1,0,21,0,0
16078097,10,1,0.02,0.02,67298120,11714784,40685,6133712,6.8,6,6,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36631,5,3,6,246,0
16078097,10,2,0.02,0.02,67298120,25477652,36631,5352216,1,3,6,3,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36631,5,3,71,246,0
16078097,10,3,0.3,0.1,67298120,24894440,36631,5820921,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36631,5,0,101,149,0
16078098,5,1,0.02,0.02,35400751,4607368,2730,6013468,6.8,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2460,1,1,0,0,0
16078098,5,2,0.02,0.02,35400751,10458897,2460,6120501,2,4,1,2,1,1,0,0,2,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2460,1,1,10,0,0
16078098,5,3,0.3,0.1,35400751,12172582,2460,4739379,1,3,1,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2460,1,1,12,0,0
16078098,10,1,0.02,0.02,65638435,11541133,40685,5827451,6.8,6,9,4,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36720,8,3,6,0,0
16078098,10,2,0.02,0.02,65638435,25713550,36720,6010961,0.5,2,9,4,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36720,8,3,78,26,0
16078098,10,3,0.3,0.1,65638435,25130338,36720,4269531,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36720,8,0,104,22,0
16078099,5,1,0.02,0.02,36815652,4291451,2730,5776446,6.8,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2460,1,1,0,0,0
16078099,5,2,0.02,0.02,36815652,14155622,2460,5515212,0.5,2,1,2,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2460,1,0,12,0,0
16078099,5,3,0.3,0.1,36815652,15869307,2460,4327992,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2460,1,0,18,0,0
16078099,10,1,0.02,0.02,73496034,11527736,40685,4882523,6.8,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36311,2,2,0,0,0
16078099,10,2,0.02,0.02,73496034,24092935,36311,5725308,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36311,2,2,51,0,0
16078099,10,3,0.3,0.1,73496034,23509723,36311,5210984,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36311,2,2,61,0,0
16078100,5,1,0.02,0.02,39495042,4407366,2730,5074451,6.8,6,3,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,2546,3,2,0,0,0
16078100,5,2,0.02,0.02,39495042,12870766,2546,5709785,1,3,3,3,1,1,0,0,3,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,2546,3,2,14,0,0
16078100,5,3,0.3,0.1,39495042,14584451,2546,5343553,0.5,2,3,3,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,2546,3,3,20,0,0
16078100,10,1,0.02,0.02,73184064,11952369,40685,6863893,6.8,6,6,3,1,1,1,0,0,0,0,0,0,0,0,0,static-wide-low,0,0,Inf,36418,4,3,12,0,0
16078100,10,2,0.02,0.02,73184064,27451999,36418,5581886,0.5,2,6,3,1,1,0,0,4,0,0,0,0,0,0,0,mobile-limited-low,1,1,1.5,36418,4,3,69,115,0
16078100,10,3,0.3,0.1,73184064,26868787,36418,5609173,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,mobile-limited-high,1,1,1.5,36418,4,0,86,115,0
