time_s,seed,receiver,sender,physicalAge_s,loggedAoI_s,positionError_m,localPositionBound_m,globalPositionBound_m,velocityError_mps,velocityBound_mps,acceptedPayloadSpeed_mps
15.52,27020001,3,2,0.119999999999999,0.129999999999999,0.0242681852548896,0.0410141215600134,7.2168,0.00544230109131798,0.24,0.201784346333445
15.54,27020001,3,2,0.139999999999999,0.149999999999999,0.0283221814779407,0.0506498084866823,8.4224,0.00619535105553307,0.28,0.201784346333445
15.56,27020001,3,2,0.16,0.17,0.0323728748768901,0.0610854954133512,9.6288,0.00700138488907733,0.32,0.201784346333445
15.58,27020001,3,2,0.18,0.19,0.0364124705425722,0.0723211823400201,10.836,0.0076862307558019,0.36,0.201784346333445
15.6,27020001,3,2,0.199999999999999,0.209999999999999,0.040434152233643,0.084356869266689,12.044,0.00833871275711541,0.4,0.201784346333445
15.62,27020001,3,2,0.219999999999999,0.229999999999999,0.0444541641808862,0.0971925561933579,13.2528,0.00925224236817317,0.44,0.201784346333445
15.64,27020001,3,2,0.120000000000001,0.130000000000001,0.0242001527765845,0.0411501864005229,7.2168,0.00528205494178216,0.24,0.202918220004357
15.66,27020001,3,2,0.140000000000001,0.150000000000001,0.0282257422905879,0.05080855080061,8.4224,0.00587810274670505,0.28,0.202918220004357
15.68,27020001,3,2,0.16,0.17,0.0322710616936976,0.0612669152006971,9.6288,0.00672243155553735,0.32,0.202918220004357
15.7,27020001,3,2,0.18,0.19,0.0363254942007179,0.0725252796007843,10.836,0.00759867733118361,0.36,0.202918220004357
15.72,27020001,3,2,0.199999999999999,0.209999999999999,0.0403901415025052,0.0845836440008714,12.044,0.00847125233084147,0.4,0.202918220004357
15.74,27020001,3,2,0.220000000000001,0.230000000000001,0.0444555121632364,0.0974420084009586,13.2528,0.00922204739764324,0.44,0.202918220004357
15.76,27020001,3,2,0.24,0.25,0.0485132785344382,0.111100372801046,14.4624,0.00986125745423084,0.48,0.202918220004357
15.78,27020001,3,2,0.26,0.27,0.0525561512383796,0.125558737201133,15.6728,0.0104448281943493,0.52,0.202918220004357
15.8,27020001,3,2,0.279999999999999,0.289999999999999,0.0565914805515707,0.14081710160122,16.884,0.0111825319985321,0.56,0.202918220004357
15.82,27020001,3,2,0.300000000000001,0.310000000000001,0.0606120236333495,0.156875466001307,18.096,0.011881571326526,0.6,0.202918220004357
15.84,27020001,3,2,0.32,0.33,0.0646322513058124,0.173733830401394,19.3088,0.0125816926338801,0.64,0.202918220004357
15.86,27020001,3,2,0.34,0.35,0.0686694176819737,0.191392194801481,20.5224,0.0135100386023416,0.68,0.202918220004357
15.88,27020001,3,2,0.119999999999999,0.129999999999999,0.0242094816131237,0.0411531766572727,7.2168,0.00456002191785544,0.24,0.202943138810605
15.9,27020001,3,2,0.140000000000001,0.150000000000001,0.0282615390678062,0.0508120394334848,8.4224,0.00535432995382984,0.28,0.202943138810605
15.92,27020001,3,2,0.16,0.17,0.0323191985742887,0.0612709022096969,9.6288,0.0062015026848664,0.32,0.202943138810605
15.94,27020001,3,2,0.18,0.19,0.0363735478669436,0.072529764985909,10.836,0.00694817341225925,0.36,0.202943138810605
15.96,27020001,3,2,0.199999999999999,0.209999999999999,0.0404167760501928,0.0845886277621211,12.044,0.00762797258898776,0.4,0.202943138810605
15.98,27020001,3,2,0.220000000000001,0.230000000000001,0.0444711449002225,0.0974474905383332,13.2528,0.00862205723113979,0.44,0.202943138810605
16,27020001,3,2,0.24,0.25,0.0485270860263812,0.111106353314545,14.4624,0.00951181093133271,0.48,0.202943138810605
16.02,27020001,3,2,0.26,0.27,0.0525762024761023,0.125565216090757,15.6728,0.0102915068417661,0.52,0.202943138810605
16.04,27020001,3,2,0.279999999999999,0.289999999999999,0.0566264163502643,0.14082407886697,16.884,0.0112129811112713,0.56,0.202943138810605
16.06,27020001,3,2,0.300000000000002,0.310000000000002,0.0606694093066027,0.156882941643182,18.096,0.012027065431448,0.6,0.202943138810605
16.08,27020001,3,2,0.319999999999999,0.329999999999999,0.0646978974641822,0.173741804419394,19.3088,0.0127752443491939,0.64,0.202943138810605
16.1,27020001,3,2,0.340000000000002,0.350000000000002,0.0687207638993767,0.191400667195606,20.5224,0.0136574585849415,0.68,0.202943138810605
16.12,27020001,3,2,0.119999999999997,0.129999999999997,0.0242144100327362,0.0411424759195004,7.2168,0.00532652585973113,0.24,0.202853965995837
16.14,27020001,3,2,0.140000000000001,0.150000000000001,0.0282070697814253,0.0507995552394172,8.4224,0.00635915588484804,0.28,0.202853965995837
16.16,27020001,3,2,0.16,0.17,0.0321899367756196,0.0612566345593339,9.6288,0.00731577674189402,0.32,0.202853965995837
16.18,27020001,3,2,0.119999999999997,0.129999999999997,0.024010418951986,0.0410688040869496,7.2168,0.00599007897030278,0.24,0.202240034057913
16.2,27020001,3,2,0.139999999999997,0.149999999999997,0.0279543460606538,0.0507136047681079,8.4224,0.00721743618460822,0.28,0.202240034057913
16.22,27020001,3,2,0.159999999999997,0.169999999999997,0.0318857974562566,0.0611584054492662,9.6288,0.00822603762370233,0.32,0.202240034057913
16.24,27020001,3,2,0.18,0.19,0.0357983517783204,0.0724032061304244,10.836,0.00938351393705483,0.36,0.202240034057913
16.26,27020001,3,2,0.199999999999996,0.209999999999996,0.0396864141950113,0.0844480068115827,12.044,0.0106845300116176,0.4,0.202240034057913
16.28,27020001,3,2,0.219999999999999,0.229999999999999,0.0435604279013118,0.097292807492741,13.2528,0.0117327257022274,0.44,0.202240034057913
16.3,27020001,3,2,0.119999999999997,0.129999999999997,0.0234067349191901,0.0406004457782896,7.2168,0.00703199470268176,0.24,0.198337048152413
16.32,27020001,3,2,0.140000000000001,0.150000000000001,0.0272954405672665,0.0501671867413378,8.4224,0.00653348772036803,0.28,0.198337048152413
16.34,27020001,3,2,0.16,0.17,0.0312146850071348,0.0605339277043861,9.6288,0.00668268502555244,0.32,0.198337048152413
16.36,27020001,3,2,0.119999999999997,0.129999999999997,0.0233649621346467,0.0402782550926397,7.2168,0.00509866819120425,0.24,0.195652125771997
16.38,27020001,3,2,0.139999999999997,0.149999999999997,0.0273119680108131,0.0497912976080796,8.4224,0.00593034801513595,0.28,0.195652125771997
16.4,27020001,3,2,0.159999999999997,0.169999999999997,0.0312806997129906,0.0601043401235196,9.6288,0.00724326382060686,0.32,0.195652125771997
16.42,27020001,3,2,0.120000000000005,0.130000000000005,0.0236439654988572,0.0399283727533565,7.2168,0.008260638889848,0.24,0.192736439611304
16.44,27020001,3,2,0.140000000000001,0.150000000000001,0.0276257589208545,0.0493831015455826,8.4224,0.00882259621526993,0.28,0.192736439611304
16.46,27020001,3,2,0.160000000000004,0.170000000000004,0.0316162479044321,0.0596378303378087,9.6288,0.00976310266038149,0.32,0.192736439611304
16.48,27020001,3,2,0.180000000000003,0.190000000000003,0.0356062807344122,0.0706925591300348,10.836,0.0103188252462672,0.36,0.192736439611304
16.5,27020001,3,2,0.200000000000003,0.210000000000003,0.0396177611473571,0.0825472879222609,12.044,0.0117159215346982,0.4,0.192736439611304
16.52,27020001,3,2,0.220000000000002,0.230000000000002,0.0436467746213513,0.095202016714487,13.2528,0.012974173393644,0.44,0.192736439611304
16.54,27020001,3,2,0.119999999999997,0.129999999999997,0.024042943897079,0.0406826766132776,7.2168,0.0057715234234051,0.24,0.199022305110647
16.56,27020001,3,2,0.140000000000001,0.150000000000001,0.0280881180779856,0.0502631227154905,8.4224,0.00663434081671781,0.28,0.199022305110647
16.58,27020001,3,2,0.159999999999997,0.169999999999997,0.0321389926100893,0.0606435688177035,9.6288,0.0074499063436484,0.32,0.199022305110647
16.6,27020001,3,2,0.120000000000001,0.130000000000001,0.0242242722159092,0.0407440130147414,7.2168,0.00557360686322107,0.24,0.199533441789512
16.62,27020001,3,2,0.139999999999997,0.149999999999997,0.0282694107506264,0.0503346818505316,8.4224,0.0060827496994159,0.28,0.199533441789512
16.64,27020001,3,2,0.16,0.17,0.0323293451484066,0.0607253506863219,9.6288,0.00728361818236331,0.32,0.199533441789512
16.66,27020001,3,2,0.18,0.19,0.0363940279578553,0.0719160195221121,10.836,0.00813658124178186,0.36,0.199533441789512
16.68,27020001,3,2,0.199999999999999,0.209999999999999,0.0404546375081719,0.0839066883579023,12.044,0.0087049290464081,0.4,0.199533441789512
16.7,27020001,3,2,0.219999999999999,0.229999999999999,0.0445256389677918,0.0966973571936926,13.2528,0.00982283525396582,0.44,0.199533441789512
16.72,27020001,3,2,0.119999999999997,0.129999999999997,0.0243765629354932,0.0410891726282311,7.2168,0.00519583282877147,0.24,0.202409771901926
16.74,27020001,3,2,0.140000000000001,0.150000000000001,0.0284593074476067,0.0507373680662696,8.4224,0.0061909021576037,0.28,0.202409771901926
16.76,27020001,3,2,0.159999999999997,0.169999999999997,0.0325510472352932,0.0611855635043081,9.6288,0.00719626529974165,0.32,0.202409771901926
16.78,27020001,3,2,0.120000000000001,0.130000000000001,0.0244729415763717,0.0411914729161902,7.2168,0.00534826676797473,0.24,0.203262274301585
16.8,27020001,3,2,0.139999999999997,0.149999999999997,0.0285640465832386,0.0508567184022218,8.4224,0.00607915091365924,0.28,0.203262274301585
16.82,27020001,3,2,0.16,0.17,0.0326600779333594,0.0613219638882535,9.6288,0.00698971386303368,0.32,0.203262274301585
16.84,27020001,3,2,0.120000000000001,0.130000000000001,0.0245474920319364,0.0412379505651823,7.2168,0.00508468072762718,0.24,0.203649588043186
16.86,27020001,3,2,0.140000000000001,0.150000000000001,0.0286281572620968,0.050910942326046,8.4224,0.00566710668314919,0.28,0.203649588043186
16.88,27020001,3,2,0.16,0.17,0.0327072188413875,0.0613839340869097,9.6288,0.00650718693209212,0.32,0.203649588043186
16.9,27020001,3,2,0.119999999999997,0.129999999999997,0.0245105083347289,0.0413520065897292,7.2168,0.00479012954656979,0.24,0.20460005491441
16.92,27020001,3,2,0.140000000000001,0.150000000000001,0.0285838293846261,0.0510440076880174,8.4224,0.00554244648591955,0.28,0.20460005491441
16.94,27020001,3,2,0.159999999999997,0.169999999999997,0.0326742965486115,0.0615360087863056,9.6288,0.00652015859972081,0.32,0.20460005491441
16.96,27020001,3,2,0.120000000000001,0.130000000000001,0.024492202699681,0.0413559342552031,7.2168,0.00503720798311637,0.24,0.204632785460026
16.98,27020001,3,2,0.140000000000001,0.150000000000001,0.0285969569029338,0.0510485899644036,8.4224,0.0059324761474702,0.28,0.204632785460026
17,27020001,3,2,0.16,0.17,0.032706554258016,0.0615412456736041,9.6288,0.00682111379153445,0.32,0.204632785460026
17.02,27020001,3,2,0.120000000000001,0.130000000000001,0.0245832442608989,0.0412195537260347,7.2168,0.00553139802276337,0.24,0.203496281050289
17.04,27020001,3,2,0.140000000000001,0.150000000000001,0.0286855964123189,0.0508894793470405,8.4224,0.00616930637603883,0.28,0.203496281050289
17.06,27020001,3,2,0.160000000000004,0.170000000000004,0.0328003714451325,0.0613594049680463,9.6288,0.00731229557760692,0.32,0.203496281050289
17.08,27020001,3,2,0.119999999999997,0.129999999999997,0.0246568052682037,0.0413872519353404,7.2168,0.00518241267265258,0.24,0.204893766127837
17.1,27020001,3,2,0.140000000000001,0.150000000000001,0.0287759349573622,0.0510851272578971,8.4224,0.00600449001653214,0.28,0.204893766127837
17.12,27020001,3,2,0.159999999999997,0.169999999999997,0.0328964272525061,0.0615830025804538,9.6288,0.00685471011436919,0.32,0.204893766127837
17.14,27020001,3,2,0.18,0.19,0.0370097665535418,0.0728808779030106,10.836,0.00753799668719855,0.36,0.204893766127837
17.16,27020001,3,2,0.199999999999999,0.209999999999999,0.041115158454642,0.0849787532255673,12.044,0.00820671088189623,0.4,0.204893766127837
17.18,27020001,3,2,0.219999999999999,0.229999999999999,0.0452190074177029,0.097876628548124,13.2528,0.00903251825567096,0.44,0.204893766127837
17.2,27020001,3,2,0.120000000000001,0.130000000000001,0.0246599368184623,0.0415079427271176,7.2168,0.00482345024848747,0.24,0.20589952272598
17.22,27020001,3,2,0.140000000000001,0.150000000000001,0.0287493036125254,0.0512259331816372,8.4224,0.00559227430346461,0.28,0.20589952272598
17.24,27020001,3,2,0.160000000000004,0.170000000000004,0.0328493014864263,0.0617439236361568,9.6288,0.00647743835466669,0.32,0.20589952272598
17.26,27020001,3,2,0.18,0.19,0.0369503219324558,0.0730619140906764,10.836,0.00733874097423215,0.36,0.20589952272598
17.28,27020001,3,2,0.200000000000003,0.210000000000003,0.0410544499265363,0.085179904545196,12.044,0.00816784585533735,0.4,0.20589952272598
17.3,27020001,3,2,0.219999999999999,0.229999999999999,0.0451529899186369,0.0980978949997156,13.2528,0.00892516650424302,0.44,0.20589952272598
17.32,27020001,3,2,0.240000000000002,0.250000000000002,0.0492383256161725,0.111815885454235,14.4624,0.00964411177326056,0.48,0.20589952272598
17.34,27020001,3,2,0.260000000000002,0.270000000000002,0.0533117806617818,0.126333875908755,15.6728,0.0103638163241311,0.52,0.20589952272598
17.36,27020001,3,2,0.280000000000001,0.290000000000001,0.0573971951869832,0.141651866363274,16.884,0.0112831809719688,0.56,0.20589952272598
17.38,27020001,3,2,0.300000000000001,0.310000000000001,0.0614848396521161,0.157769856817794,18.096,0.0121591108692187,0.6,0.20589952272598
17.4,27020001,3,2,0.32,0.33,0.0655767885599019,0.174687847272314,19.3088,0.0130031880274005,0.64,0.20589952272598
17.42,27020001,3,2,0.340000000000003,0.350000000000003,0.0696794935901402,0.192405837726833,20.5224,0.0139745491118612,0.68,0.20589952272598
17.44,27020001,3,2,0.359999999999999,0.369999999999999,0.073783346185531,0.210923828181353,21.7368,0.0148418460323086,0.72,0.20589952272598
17.46,27020001,3,2,0.380000000000003,0.390000000000003,0.0778893740283347,0.230241818635872,22.952,0.0156732129190116,0.76,0.20589952272598
17.48,27020001,3,2,0.400000000000002,0.410000000000002,0.0819974194809134,0.250359809090392,24.168,0.0165325656528848,0.8,0.20589952272598
17.5,27020001,3,2,0.120000000000001,0.130000000000001,0.0246302894161973,0.0413360295660642,7.2168,0.0052156266029628,0.24,0.204466913050535
17.52,27020001,3,2,0.140000000000001,0.150000000000001,0.028728426453544,0.0510253678270749,8.4224,0.00588150434776847,0.28,0.204466913050535
17.54,27020001,3,2,0.16,0.17,0.0328123736859303,0.0615147060880856,9.6288,0.00648441436981394,0.32,0.204466913050535
17.56,27020001,3,2,0.120000000000005,0.130000000000005,0.0245714596889266,0.0414390800202989,7.2168,0.0048180705793786,0.24,0.205325666835824
17.58,27020001,3,2,0.140000000000001,0.150000000000001,0.0286138728916891,0.0511455933570154,8.4224,0.00579514411751312,0.28,0.205325666835824
17.6,27020001,3,2,0.160000000000004,0.170000000000004,0.0326672573264122,0.0616521066937319,9.6288,0.00644648319925471,0.32,0.205325666835824
17.62,27020001,3,2,0.119999999999997,0.129999999999997,0.0243976572211027,0.0414305303572893,7.2168,0.0050267058693906,0.24,0.205254419644078
17.64,27020001,3,2,0.140000000000001,0.150000000000001,0.0284458093564509,0.0511356187501709,8.4224,0.00588525434828216,0.28,0.205254419644078
17.66,27020001,3,2,0.16,0.17,0.0324865571352364,0.0616407071430524,9.6288,0.00676493216951328,0.32,0.205254419644078
17.68,27020001,3,2,0.18,0.19,0.0365126282867208,0.072945795535934,10.836,0.00773187068663156,0.36,0.205254419644078
17.7,27020001,3,2,0.199999999999999,0.209999999999999,0.0405176731778265,0.0850508839288155,12.044,0.00880769163945673,0.4,0.205254419644078
17.72,27020001,3,2,0.219999999999999,0.229999999999999,0.0445199580387242,0.0979559723216971,13.2528,0.0096485568943437,0.44,0.205254419644078
17.74,27020001,3,2,0.120000000000005,0.130000000000005,0.0241173038126822,0.0411318710468552,7.2168,0.00558639391253357,0.24,0.202765592057127
17.76,27020001,3,2,0.140000000000001,0.150000000000001,0.0281197292417836,0.0507871828879978,8.4224,0.00613412217911281,0.28,0.202765592057127
17.78,27020001,3,2,0.160000000000004,0.170000000000004,0.0321311836683584,0.0612424947291403,9.6288,0.00682807221066536,0.32,0.202765592057127
17.8,27020001,3,2,0.119999999999997,0.129999999999997,0.0240274705298717,0.0409596420180817,7.2168,0.00502787398920646,0.24,0.201330350150681
17.82,27020001,3,2,0.140000000000001,0.150000000000001,0.0280389659541499,0.0505862490210954,8.4224,0.00579413001817187,0.28,0.201330350150681
17.84,27020001,3,2,0.16,0.17,0.0320560004287076,0.061012856024109,9.6288,0.00665437741404003,0.32,0.201330350150681
17.86,27020001,3,2,0.18,0.19,0.0360697571401176,0.0722394630271226,10.836,0.00743837450368698,0.36,0.201330350150681
17.88,27020001,3,2,0.199999999999999,0.209999999999999,0.0400786252569226,0.0842660700301362,12.044,0.00818627705211798,0.4,0.201330350150681
17.9,27020001,3,2,0.219999999999999,0.229999999999999,0.044075083123519,0.0970926770331498,13.2528,0.00889515520697601,0.44,0.201330350150681
17.92,27020001,3,2,0.240000000000002,0.250000000000002,0.0480525581931863,0.110719284036163,14.4624,0.00962687383024756,0.48,0.201330350150681
17.94,27020001,3,2,0.259999999999998,0.269999999999998,0.0520117490641776,0.125145891039177,15.6728,0.0104020829867148,0.52,0.201330350150681
17.96,27020001,3,2,0.280000000000001,0.290000000000001,0.0559859894553856,0.140372498042191,16.884,0.0112600287655526,0.56,0.201330350150681
17.98,27020001,3,2,0.120000000000001,0.130000000000001,0.0239016025177164,0.0408862681838538,7.2168,0.00483368302115223,0.24,0.200718901532115
18,27020001,3,2,0.140000000000001,0.150000000000001,0.0278910434312544,0.0505006462144961,8.4224,0.00559880943328668,0.28,0.200718901532115
18.02,27020001,3,2,0.16,0.17,0.031886852582817,0.0609150242451383,9.6288,0.00644180074518363,0.32,0.200718901532115
18.04,27020001,3,2,0.18,0.19,0.0358801574606848,0.0721294022757806,10.836,0.00724593581149044,0.36,0.200718901532115
18.06,27020001,3,2,0.200000000000003,0.210000000000003,0.0398734399102055,0.0841437803064229,12.044,0.00801174643646397,0.4,0.200718901532115
18.08,27020001,3,2,0.219999999999999,0.229999999999999,0.0438824021774573,0.0969581583370652,13.2528,0.00900704002205765,0.44,0.200718901532115
18.1,27020001,3,2,0.120000000000001,0.130000000000001,0.0239994487840846,0.0406863507407748,7.2168,0.00561692037135661,0.24,0.19905292283979
18.12,27020001,3,2,0.139999999999997,0.149999999999997,0.0280209442805015,0.0502674091975707,8.4224,0.00652560445828481,0.28,0.19905292283979
18.14,27020001,3,2,0.16,0.17,0.0320463410823724,0.0606484676543665,9.6288,0.00740153800789341,0.32,0.19905292283979
18.16,27020001,3,2,0.18,0.19,0.0360670059592021,0.0718295261111623,10.836,0.00805111808683614,0.36,0.19905292283979
18.18,27020001,3,2,0.199999999999999,0.209999999999999,0.0400863423025195,0.0838105845679581,12.044,0.00875202237146161,0.4,0.19905292283979
18.2,27020001,3,2,0.219999999999999,0.229999999999999,0.0440963673105558,0.0965916430247539,13.2528,0.00928893726551235,0.44,0.19905292283979
18.22,27020001,3,2,0.119999999999997,0.129999999999997,0.0240943827670573,0.0408953629032503,7.2168,0.00453854693636867,0.24,0.200794690860419
18.24,27020001,3,2,0.140000000000001,0.150000000000001,0.0280665219927134,0.0505112567204587,8.4224,0.00536623524293997,0.28,0.200794690860419
18.26,27020001,3,2,0.159999999999997,0.169999999999997,0.0320502634419376,0.0609271505376671,9.6288,0.00615910097211161,0.32,0.200794690860419
18.28,27020001,3,2,0.18,0.19,0.0360361150484219,0.0721430443548755,10.836,0.00701616130345206,0.36,0.200794690860419
18.3,27020001,3,2,0.199999999999996,0.209999999999996,0.0400340004952,0.0841589381720839,12.044,0.00784565967969899,0.4,0.200794690860419
18.32,27020001,3,2,0.219999999999999,0.229999999999999,0.0440496564534857,0.0969748319892923,13.2528,0.00886252447175802,0.44,0.200794690860419
18.34,27020001,3,2,0.120000000000001,0.130000000000001,0.023981593412557,0.0407680274362209,7.2168,0.0055425870320482,0.24,0.199733561968508
18.36,27020001,3,2,0.140000000000001,0.150000000000001,0.0280040879334044,0.0503626986755911,8.4224,0.00629581414297576,0.28,0.199733561968508
18.38,27020001,3,2,0.16,0.17,0.0320239926477823,0.0607573699149613,9.6288,0.00705570186737074,0.32,0.199733561968508
18.4,27020001,3,2,0.119999999999997,0.129999999999997,0.0240924545428689,0.0407182764078165,7.2168,0.00531070371135253,0.24,0.199318970065138
18.42,27020001,3,2,0.140000000000001,0.150000000000001,0.0281027335350095,0.0503046558091193,8.4224,0.00605074600907727,0.28,0.199318970065138
18.44,27020001,3,2,0.159999999999997,0.169999999999997,0.0321290737648483,0.060691035210422,9.6288,0.00724681452960781,0.32,0.199318970065138
18.46,27020001,3,2,0.120000000000001,0.130000000000001,0.0241232816707742,0.0409459893046085,7.2168,0.00500994056279939,0.24,0.201216577538404
18.48,27020001,3,2,0.140000000000001,0.150000000000001,0.0281624725427922,0.0505703208553766,8.4224,0.00589594139524843,0.28,0.201216577538404
18.5,27020001,3,2,0.16,0.17,0.0322060849506713,0.0609946524061447,9.6288,0.00677208268710675,0.32,0.201216577538404
18.52,27020001,3,2,0.120000000000001,0.130000000000001,0.0241933505139672,0.0408607801609635,7.2168,0.00532382788266217,0.24,0.200506501341362
18.54,27020001,3,2,0.140000000000001,0.150000000000001,0.0282210715209753,0.0504709101877907,8.4224,0.00582502182086778,0.28,0.200506501341362
18.56,27020001,3,2,0.160000000000004,0.170000000000004,0.0322471375840264,0.060881040214618,9.6288,0.00663351604182647,0.32,0.200506501341362
18.58,27020001,3,2,0.119999999999997,0.129999999999997,0.0241946748968656,0.0409976094041852,7.2168,0.00471892942845755,0.24,0.201646745034877
18.6,27020001,3,2,0.140000000000001,0.150000000000001,0.0282143685924103,0.0506305443048828,8.4224,0.00547590124197526,0.28,0.201646745034877
18.62,27020001,3,2,0.159999999999997,0.169999999999997,0.0322284550792426,0.0610634792055803,9.6288,0.00619033307195271,0.32,0.201646745034877
18.64,27020001,3,2,0.120000000000001,0.130000000000001,0.0241070178879279,0.0410395203334274,7.2168,0.00469527899882831,0.24,0.201996002778562
18.66,27020001,3,2,0.140000000000001,0.150000000000001,0.0280988528348184,0.0506794403889986,8.4224,0.00544450861907427,0.28,0.201996002778562
18.68,27020001,3,2,0.16,0.17,0.0320742847147481,0.0611193604445699,9.6288,0.00629851282918451,0.32,0.201996002778562
18.7,27020001,3,2,0.120000000000001,0.130000000000001,0.023956726761914,0.0409019958028586,7.2168,0.00486122558643162,0.24,0.200849965023821
18.72,27020001,3,2,0.140000000000001,0.150000000000001,0.0278918603122118,0.050518995103335,8.4224,0.00583211146552527,0.28,0.200849965023821
18.74,27020001,3,2,0.160000000000004,0.170000000000004,0.031828665259765,0.0609359944038114,9.6288,0.00639284222336739,0.32,0.200849965023821
18.76,27020001,3,2,0.119999999999997,0.129999999999997,0.0237237493149687,0.0408088668447587,7.2168,0.00508742169317645,0.24,0.200073890372989
18.78,27020001,3,2,0.140000000000001,0.150000000000001,0.0276405761019832,0.0504103446522185,8.4224,0.00601261558428754,0.28,0.200073890372989
18.8,27020001,3,2,0.159999999999997,0.169999999999997,0.0315459410954955,0.0608118224596783,9.6288,0.00690295683400129,0.32,0.200073890372989
18.82,27020001,3,2,0.120000000000001,0.130000000000001,0.023513074605443,0.0405197953682671,7.2168,0.00512987857804348,0.24,0.197664961402226
18.84,27020001,3,2,0.140000000000001,0.150000000000001,0.0273954786261305,0.0500730945963116,8.4224,0.00582493905209733,0.28,0.197664961402226
18.86,27020001,3,2,0.16,0.17,0.0313154053762345,0.0604263938243561,9.6288,0.00620982945536852,0.32,0.197664961402226
18.88,27020001,3,2,0.120000000000001,0.130000000000001,0.0234585284533515,0.0403838802277146,7.2168,0.00516652350930954,0.24,0.196532335230955
18.9,27020001,3,2,0.140000000000001,0.150000000000001,0.0274272515971957,0.0499145269323337,8.4224,0.00649672458458919,0.28,0.196532335230955
18.92,27020001,3,2,0.160000000000004,0.170000000000004,0.0314153637640374,0.0602451736369528,9.6288,0.00782168643648924,0.32,0.196532335230955
18.94,27020001,3,2,0.18,0.19,0.0354124193100424,0.0713758203415719,10.836,0.00884102737011809,0.36,0.196532335230955
18.96,27020001,3,2,0.200000000000003,0.210000000000003,0.0394092325040063,0.083306467046191,12.044,0.0095767060114643,0.4,0.196532335230955
18.98,27020001,3,2,0.220000000000002,0.230000000000002,0.0434146659777145,0.0960371137508101,13.2528,0.0106298426508033,0.44,0.196532335230955
19,27020001,3,2,0.120000000000001,0.130000000000001,0.0239663510002607,0.0404740277649672,7.2168,0.0063832866022408,0.24,0.19728356470806
19.02,27020001,3,2,0.140000000000001,0.150000000000001,0.0279639236158086,0.0500196990591284,8.4224,0.00685634012905419,0.28,0.19728356470806
19.04,27020001,3,2,0.16,0.17,0.0319597081929823,0.0603653703532896,9.6288,0.00761834127570701,0.32,0.19728356470806
19.06,27020001,3,2,0.120000000000005,0.130000000000005,0.0239913156663112,0.0407878409076517,7.2168,0.00495462336813975,0.24,0.199898674230431
19.08,27020001,3,2,0.140000000000001,0.150000000000001,0.027988739605465,0.0503858143922604,8.4224,0.00578456921042208,0.28,0.199898674230431
19.1,27020001,3,2,0.160000000000004,0.170000000000004,0.0320114890778318,0.060783787876869,9.6288,0.00702525230895791,0.32,0.199898674230431
19.12,27020001,3,2,0.119999999999997,0.129999999999997,0.0240388851914488,0.0408381835665569,7.2168,0.00551153822187503,0.24,0.200318196387974
19.14,27020001,3,2,0.140000000000001,0.150000000000001,0.0280871875992827,0.0504445474943164,8.4224,0.00653896873226959,0.28,0.200318196387974
19.16,27020001,3,2,0.16,0.17,0.0321369992065109,0.0608509114220759,9.6288,0.00730570564332741,0.32,0.200318196387974
19.18,27020001,3,2,0.18,0.19,0.0361799249102071,0.0720572753498354,10.836,0.00786679033665426,0.36,0.200318196387974
19.2,27020001,3,2,0.199999999999999,0.209999999999999,0.0402086144925122,0.0840636392775949,12.044,0.00831087850878822,0.4,0.200318196387974
19.22,27020001,3,2,0.219999999999999,0.229999999999999,0.0442473516298205,0.0968700032053544,13.2528,0.00938038559124418,0.44,0.200318196387974
19.24,27020001,3,2,0.240000000000002,0.250000000000002,0.0482867336714879,0.110476367133114,14.4624,0.0102407010113159,0.48,0.200318196387974
19.26,27020001,3,2,0.259999999999998,0.269999999999998,0.052318510599054,0.124882731060873,15.6728,0.0109281360525739,0.52,0.200318196387974
19.28,27020001,3,2,0.280000000000001,0.290000000000001,0.0563354597660541,0.140089094988633,16.884,0.0115086531600074,0.56,0.200318196387974
19.3,27020001,3,2,0.119999999999997,0.129999999999997,0.0241579532979622,0.0410613943022435,7.2168,0.0050336490176434,0.24,0.202178285852029
19.32,27020001,3,2,0.140000000000001,0.150000000000001,0.0281285461769016,0.0507049600192841,8.4224,0.00616636184869152,0.28,0.202178285852029
19.34,27020001,3,2,0.16,0.17,0.0320847524630509,0.0611485257363247,9.6288,0.00716509643571691,0.32,0.202178285852029
19.36,27020001,3,2,0.119999999999997,0.129999999999997,0.0239118282712978,0.0410431950287218,7.2168,0.00650802089255958,0.24,0.202026625239348
19.38,27020001,3,2,0.139999999999997,0.149999999999997,0.0278547041774029,0.0506837275335087,8.4224,0.00676061072797774,0.28,0.202026625239348
19.4,27020001,3,2,0.159999999999997,0.169999999999997,0.0318249277919454,0.0611242600382957,9.6288,0.00681945936873085,0.32,0.202026625239348
19.42,27020001,3,2,0.120000000000005,0.130000000000005,0.0237632492663362,0.0407842013123415,7.2168,0.00485795215605546,0.24,0.199868344269512
19.44,27020001,3,2,0.140000000000001,0.150000000000001,0.0277622018824676,0.0503815681977317,8.4224,0.00575632963596358,0.28,0.199868344269512
19.46,27020001,3,2,0.160000000000004,0.170000000000004,0.0317793283004884,0.060778935083122,9.6288,0.00688139282804051,0.32,0.199868344269512
19.48,27020001,3,2,0.180000000000003,0.190000000000003,0.0358042685202856,0.0719763019685122,10.836,0.00784461313342451,0.36,0.199868344269512
