scenarioId,scenario,seed,anchor_s,decisionTime_s,selectionShift_s,linkClass,receiver,sender,eventWindow,expectedIsolatedEnergy,expectedCrossContribution,expectedTotalBenefit,conditionalIsolatedEnergy,conditionalTotalBenefit,baselineFormationEnergy,branchFormationEnergy,realizedBenefit,forcedAttempted,forcedDropped,forcedAccepted,txDelta,broadcastDelta,rxDelta,dropDelta,tracePaired,phasePaired,schedulePaired,preDecisionIdentity,dropStateIdentity,baselineSaturationFraction,branchSaturationFraction,runtime_s
S2,Formation-switching,27020004,12.5,12.52,0.0199999999999996,ordinary,4,3,1,2.81214693486677e-05,-0.00157790460094781,-0.00160602607029648,3.51518366858346e-05,-0.0020075325878706,1.71289663664745,1.7130827214767,-0.000186084829243205,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2028387
S2,Formation-switching,27020004,13.5,13.5,0,ordinary,4,5,1,0.000205933495819655,0.000512423282225082,0.000306489786405427,0.000257416869774569,0.000383112233006784,1.89638256531751,1.89670396939687,-0.000321404079369092,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2015018
S2,Formation-switching,27020004,14.5,14.52,0.0199999999999996,ordinary,5,1,0,2.34058429641696e-05,0.00178481313486926,0.00176140729190509,2.9257303705212e-05,0.00220175911488136,0.783995343034915,0.783864635809305,0.000130707225609261,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2117439
S2,Formation-switching,27020004,15.5,15.5,0,ordinary,5,4,0,7.29826683226011e-05,0.00380874974029115,0.00373576707196854,9.12283354032514e-05,0.00466970883996068,0.526560161713402,0.525718223634251,0.000841938079150673,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2216408
S2,Formation-switching,27020004,16.5,16.52,0.0199999999999996,pinned-leader,2,1,0,1.13422366764706e-05,0.00170017198372368,0.00168882974704721,1.41777958455883e-05,0.00211103718380901,0.539149276286351,0.539149276286351,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0.205158
S2,Formation-switching,27020004,17.5,17.52,0.0199999999999996,pinned-leader,4,1,0,1.26022421101231e-05,0.00234392604322306,0.00233132380111293,1.57528026376539e-05,0.00291415475139117,0.534165176092676,0.534026058273037,0.000139117819639156,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2038441
S2,Formation-switching,27020004,18.5,18.52,0.0199999999999996,ordinary,2,1,0,1.72230248772021e-05,0.00188113546968429,0.00186391244480708,2.15287810965027e-05,0.00232989055600885,0.514094478184337,0.514094478184337,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0.2035595
S2,Formation-switching,27020004,19.5,19.52,0.0199999999999996,ordinary,2,3,0,7.7709465324647e-06,0.00131376654428353,0.00130599559775106,9.71368316558087e-06,0.00163249449718883,0.5401328804121,0.539967663033743,0.000165217378357063,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2092517
S2,Formation-switching,27020004,20.5,20.5,0,ordinary,3,2,1,1.22739027729619e-05,0.00015063663252733,0.000138362729754368,1.53423784662023e-05,0.000172953412192961,0.963871493723822,0.963903528689602,-3.20349657798591e-05,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2193004
S2,Formation-switching,27020004,21.5,21.5,0,ordinary,3,4,1,2.68689892390828e-05,0.000563923497329301,0.000537054508090218,3.35862365488534e-05,0.000671318135112773,1.61212196700054,1.612092339087,2.96279135396649e-05,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2052902
