armId,methodFamily,method,parameterName,parameterValue,period_s,epsilonPosition_m,retryInterval_s,seed,scenarioId,scenario,formationRMSE_m,primaryFormationRMSE_m,maxFormationError_m,primaryMaxFormationError_m,txCount,ackCount,dataRatePerChannel_Hz,cost025PerChannel_Hz,evaluationCost025PerChannel_Hz,eventCost025PerChannel_Hz,quietCost025PerChannel_Hz,eventTrafficConcentration,eventDurationFraction,eventAllocationRatio,broadcastRate_Hz,maxEvaluationAcceleration_mps2,saturationFraction,diverged,invariantViolations,traceHashExact,controlViolationRatio,controlMaxNormalizedRisk,runtime_s,failed,errorIdentifier,errorMessage
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020001,S4,Time-varying-congestion,0.0738490792874292,0.0751603085182699,0.154723029062879,0.154723029062879,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.909090909090909,0.909090909090909,1,299.8,0.200184545254407,0,0,0,47187688286,NaN,NaN,1.4500058,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020002,S4,Time-varying-congestion,0.0736194340128541,0.0748917367950448,0.154540523438416,0.154540523438416,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.909090909090909,0.909090909090909,1,299.8,0.162287244480426,0,0,0,47256918831,NaN,NaN,2.0958997,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020003,S4,Time-varying-congestion,0.0737766398550921,0.0750768051938547,0.156416297487081,0.156416297487081,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.909090909090909,0.909090909090909,1,299.8,0.183965427267844,0,0,0,47240498210,NaN,NaN,2.438517,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020004,S4,Time-varying-congestion,0.0735991886422259,0.0748546451488172,0.156139695876556,0.156139695876556,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.909090909090909,0.909090909090909,1,299.8,0.181527578877165,0,0,0,47136378024,NaN,NaN,1.3607236,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020005,S4,Time-varying-congestion,0.0736200612384036,0.0749161287910165,0.154389758884874,0.154389758884874,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.909090909090909,0.909090909090909,1,299.8,0.178777977994897,0,0,0,47246216507,NaN,NaN,1.3835333,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020001,S4,Time-varying-congestion,0.0847577868701363,0.0862276418561744,0.177809349269594,0.177809349269594,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.909090909090909,0.909090909090909,1,149.8,0.209547076642708,0,0,0,47187688286,NaN,NaN,0.8703752,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020002,S4,Time-varying-congestion,0.0858846180327737,0.0874269895113623,0.182156592580571,0.182156592580571,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.909090909090909,0.909090909090909,1,149.8,0.203646964544628,0,0,0,47256918831,NaN,NaN,1.0288978,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020003,S4,Time-varying-congestion,0.0855644111389777,0.0870841156524634,0.183380676552763,0.183380676552763,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.909090909090909,0.909090909090909,1,149.8,0.212268666675122,0,0,0,47240498210,NaN,NaN,1.0201504,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020004,S4,Time-varying-congestion,0.0848603489823678,0.0863377720799731,0.178571778997925,0.178571778997925,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.909090909090909,0.909090909090909,1,149.8,0.227605833674916,0,0,0,47136378024,NaN,NaN,0.9638939,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020005,S4,Time-varying-congestion,0.0849796814030246,0.0864424625046921,0.177911093443321,0.177911093443321,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.909090909090909,0.909090909090909,1,149.8,0.214573957403462,0,0,0,47246216507,NaN,NaN,1.0291457,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020001,S4,Time-varying-congestion,0.0958344259928842,0.0973458264381763,0.194584191889964,0.194584191889964,4990,0,16.6333333333333,16.6333333333333,16.6636363636364,16.655,16.75,0.908619749045281,0.909090909090909,0.999481723949809,99.8,0.28919313058,0,0,0,47187688286,NaN,NaN,0.8027701,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020002,S4,Time-varying-congestion,0.0950976830168574,0.096627217765182,0.195558152984931,0.195558152984931,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.68,16.6,0.90948745910578,0.909090909090909,1.00043620501636,99.8,0.229207972264349,0,0,0,47256918831,NaN,NaN,0.8674591,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020003,S4,Time-varying-congestion,0.0961809241948458,0.0978393258425951,0.205851967082445,0.205851967082445,4990,0,16.6333333333333,16.6333333333333,16.65,16.655,16.6,0.909363909363909,0.909090909090909,1.0003003003003,99.8,0.255805597292641,0,0,0,47240498210,NaN,NaN,0.9232465,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020004,S4,Time-varying-congestion,0.0945492991660186,0.096017314352189,0.198503062848171,0.198503062848171,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.69,16.5,0.910032715376227,0.909090909090909,1.00103598691385,99.8,0.280822906074277,0,0,0,47136378024,NaN,NaN,0.9401626,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020005,S4,Time-varying-congestion,0.0974345155504733,0.0992301668718327,0.199436250514339,0.199436250514339,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.68,16.6,0.90948745910578,0.909090909090909,1.00043620501636,99.8,0.219583258449655,0,0,0,47246216507,NaN,NaN,0.8925517,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020001,S4,Time-varying-congestion,0.105191573818003,0.106845062693207,0.217125975082262,0.217125975082262,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.909090909090909,0.909090909090909,1,74.8,0.220863607935778,0,0,0,47187688286,NaN,NaN,0.9778105,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020002,S4,Time-varying-congestion,0.10555810110715,0.107285588885681,0.216632870293771,0.216632870293771,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.909090909090909,0.909090909090909,1,74.8,0.252433980339068,0,0,0,47256918831,NaN,NaN,0.8535513,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020003,S4,Time-varying-congestion,0.106153460772784,0.107788377956042,0.213369598120583,0.213369598120583,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.909090909090909,0.909090909090909,1,74.8,0.228589995216049,0,0,0,47240498210,NaN,NaN,1.031432,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020004,S4,Time-varying-congestion,0.105221178787751,0.106717606659771,0.219082874242384,0.219082874242384,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.909090909090909,0.909090909090909,1,74.8,0.281156336224143,0,0,0,47136378024,NaN,NaN,1.7084053,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020005,S4,Time-varying-congestion,0.107485860636798,0.109477474240546,0.218382016958174,0.218382016958174,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.909090909090909,0.909090909090909,1,74.8,0.278298140567463,0,0,0,47246216507,NaN,NaN,1.7961729,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020001,S4,Time-varying-congestion,0.116054445006681,0.118147031213925,0.241400461311637,0.241400461311637,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.909090909090909,0.909090909090909,1,59.8,0.286408510728114,0,0,0,47187688286,NaN,NaN,1.8734662,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020002,S4,Time-varying-congestion,0.12021759626035,0.122381249226356,0.253119949727618,0.253119949727618,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.909090909090909,0.909090909090909,1,59.8,0.452905312984142,0,0,0,47256918831,NaN,NaN,1.5839601,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020003,S4,Time-varying-congestion,0.117043930517524,0.118952743192784,0.252495405606466,0.252495405606466,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.909090909090909,0.909090909090909,1,59.8,0.257685271413855,0,0,0,47240498210,NaN,NaN,1.5983648,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020004,S4,Time-varying-congestion,0.114449952866053,0.115665890719637,0.223547273569986,0.223547273569986,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.909090909090909,0.909090909090909,1,59.8,0.231873315604068,0,0,0,47136378024,NaN,NaN,0.4903385,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020005,S4,Time-varying-congestion,0.119408361741713,0.121551557455588,0.244372097680044,0.244372097680044,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.909090909090909,0.909090909090909,1,59.8,0.305744150917303,0,0,0,47246216507,NaN,NaN,0.5567274,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020001,S4,Time-varying-congestion,0.139761418961022,0.141281477052803,0.271667160290141,0.271667160290141,1865,0,6.21666666666667,6.21666666666667,6.25909090909091,6.25,6.35,0.907770515613653,0.909090909090909,0.998547567175018,37.3,0.298577373168018,0,0,0,47187688286,NaN,NaN,0.5505026,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020002,S4,Time-varying-congestion,0.146121285077758,0.148131562076302,0.289201931117273,0.289201931117273,1864,0,6.21333333333333,6.21333333333333,6.23636363636364,6.25,6.1,0.911078717201166,0.909090909090909,1.00218658892128,37.3,0.570737178658694,0,0,0,47256918831,NaN,NaN,0.5075473,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020003,S4,Time-varying-congestion,0.147623760421671,0.149598931813827,0.299264007570194,0.299264007570194,1863,0,6.21,6.21,6.25909090909091,6.25,6.35,0.907770515613653,0.909090909090909,0.998547567175018,37.2666666666667,0.44948576342221,0,0,0,47240498210,NaN,NaN,0.4217536,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020004,S4,Time-varying-congestion,0.146437493219707,0.14748299901516,0.286666260283853,0.286666260283853,1866,0,6.22,6.22,6.23636363636364,6.25,6.1,0.911078717201166,0.909090909090909,1.00218658892128,37.3,0.337953567449385,0,0,0,47136378024,NaN,NaN,0.4159336,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020005,S4,Time-varying-congestion,0.147136191732751,0.149533799369902,0.300155636350795,0.300155636350795,1867,0,6.22333333333333,6.22333333333333,6.23636363636364,6.25,6.1,0.911078717201166,0.909090909090909,1.00218658892128,37.3333333333333,0.418138442674383,0,0,0,47246216507,NaN,NaN,0.4427728,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020001,S4,Time-varying-congestion,0.168766987556654,0.171770321051513,0.342187965767457,0.342187965767457,1490,0,4.96666666666667,4.96666666666667,5,5,5,0.909090909090909,0.909090909090909,1,29.8,0.412930344132495,0,0,0,47187688286,NaN,NaN,0.4111432,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020002,S4,Time-varying-congestion,0.172336174621787,0.17462548941414,0.334720624985676,0.334720624985676,1490,0,4.96666666666667,4.96666666666667,5,5,5,0.909090909090909,0.909090909090909,1,29.8,0.469192148350851,0,0,0,47256918831,NaN,NaN,0.4431145,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020003,S4,Time-varying-congestion,0.165328020104844,0.167830155557378,0.334557409641681,0.334557409641681,1490,0,4.96666666666667,4.96666666666667,5,5,5,0.909090909090909,0.909090909090909,1,29.8,0.584787382468248,0,0,0,47240498210,NaN,NaN,0.4119884,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020004,S4,Time-varying-congestion,0.165459419663574,0.167042098812988,0.325082122751736,0.325082122751736,1490,0,4.96666666666667,4.96666666666667,5,5,5,0.909090909090909,0.909090909090909,1,29.8,0.565632109318365,0,0,0,47136378024,NaN,NaN,0.445203,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020005,S4,Time-varying-congestion,0.169510260075161,0.171600964446544,0.337618701733246,0.337618701733246,1490,0,4.96666666666667,4.96666666666667,5,5,5,0.909090909090909,0.909090909090909,1,29.8,0.524200958066853,0,0,0,47246216507,NaN,NaN,0.4129947,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020001,S4,Time-varying-congestion,0.211487132927891,0.213558268344711,0.472040481769552,0.472040481769552,990,0,3.3,3.3,3.34090909090909,3.335,3.4,0.907482993197279,0.909090909090909,0.998231292517007,19.8,0.890661965141505,0,0,0,47187688286,NaN,NaN,0.3662132,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020002,S4,Time-varying-congestion,0.21031634507359,0.211383017371607,0.36735301643425,0.36735301643425,990,0,3.3,3.3,3.33636363636364,3.34,3.3,0.91008174386921,0.909090909090909,1.00108991825613,19.8,0.624664476927628,0,0,0,47256918831,NaN,NaN,0.387706,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020003,S4,Time-varying-congestion,0.213854829002251,0.216995209261551,0.426204088277817,0.426204088277817,990,0,3.3,3.3,3.33636363636364,3.335,3.35,0.908719346049046,0.909090909090909,0.999591280653951,19.8,0.574484780545441,0,0,0,47240498210,NaN,NaN,0.3289558,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020004,S4,Time-varying-congestion,0.209080317730243,0.212425200842639,0.40983972922854,0.40983972922854,990,0,3.3,3.3,3.33181818181818,3.345,3.2,0.91268758526603,0.909090909090909,1.00395634379263,19.8,0.604828970282929,0,0,0,47136378024,NaN,NaN,0.4069957,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020005,S4,Time-varying-congestion,0.231447945247433,0.22933315028379,0.436805286315812,0.436805286315812,990,0,3.3,3.3,3.33181818181818,3.34,3.25,0.911323328785812,0.909090909090909,1.00245566166439,19.8,0.853023869128127,0,0,0,47246216507,NaN,NaN,0.3444354,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020001,S4,Time-varying-congestion,0.248873773047993,0.249407468369233,0.476736552617939,0.476736552617939,740,0,2.46666666666667,2.46666666666667,2.5,2.5,2.5,0.909090909090909,0.909090909090909,1,14.8,0.611070137595274,0,0,0,47187688286,NaN,NaN,0.3696231,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020002,S4,Time-varying-congestion,0.244785799204687,0.247496030264593,0.427396525028517,0.427396525028517,740,0,2.46666666666667,2.46666666666667,2.5,2.5,2.5,0.909090909090909,0.909090909090909,1,14.8,0.798770881211667,0,0,0,47256918831,NaN,NaN,0.3857719,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020003,S4,Time-varying-congestion,0.263512285217627,0.267952423747034,0.531757342050582,0.531757342050582,740,0,2.46666666666667,2.46666666666667,2.5,2.5,2.5,0.909090909090909,0.909090909090909,1,14.8,0.875730459434804,0,0,0,47240498210,NaN,NaN,0.3346059,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020004,S4,Time-varying-congestion,0.271904280481538,0.275123536861632,0.578008620176682,0.578008620176682,740,0,2.46666666666667,2.46666666666667,2.5,2.5,2.5,0.909090909090909,0.909090909090909,1,14.8,1.01828479570373,0,0,0,47136378024,NaN,NaN,0.3487903,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020005,S4,Time-varying-congestion,0.255480309260191,0.258678218183101,0.472939504558148,0.472939504558148,740,0,2.46666666666667,2.46666666666667,2.5,2.5,2.5,0.909090909090909,0.909090909090909,1,14.8,0.790919761288297,0,0,0,47246216507,NaN,NaN,0.3725751,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020001,S4,Time-varying-congestion,0.29852298340674,0.302575743132492,0.577839351182531,0.577839351182531,590,0,1.96666666666667,1.96666666666667,2,2,2,0.909090909090909,0.909090909090909,1,11.8,1.22125288331278,0,0,0,47187688286,NaN,NaN,0.3130988,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020002,S4,Time-varying-congestion,0.306201570837609,0.309048499572883,0.629511073951365,0.629511073951365,590,0,1.96666666666667,1.96666666666667,2,2,2,0.909090909090909,0.909090909090909,1,11.8,0.892547573982831,0,0,0,47256918831,NaN,NaN,0.286857,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020003,S4,Time-varying-congestion,0.315239723037682,0.320870793917703,0.548687938354141,0.548687938354141,590,0,1.96666666666667,1.96666666666667,2,2,2,0.909090909090909,0.909090909090909,1,11.8,0.92803453595531,0,0,0,47240498210,NaN,NaN,0.3011121,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020004,S4,Time-varying-congestion,0.293118942290671,0.290954223825414,0.481614003127277,0.481614003127277,590,0,1.96666666666667,1.96666666666667,2,2,2,0.909090909090909,0.909090909090909,1,11.8,0.80403914260402,0,0,0,47136378024,NaN,NaN,0.3314368,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020005,S4,Time-varying-congestion,0.293618109732905,0.294525251520135,0.54012774363325,0.54012774363325,590,0,1.96666666666667,1.96666666666667,2,2,2,0.909090909090909,0.909090909090909,1,11.8,1.36729354673944,0,0,0,47246216507,NaN,NaN,0.3633332,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020001,S4,Time-varying-congestion,0.450516787008089,0.455237362908463,0.842500331708877,0.842500331708877,365,0,1.21666666666667,1.21666666666667,1.25,1.25,1.25,0.909090909090909,0.909090909090909,1,7.3,1.68431653249343,0,0,0,47187688286,NaN,NaN,0.2760081,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020002,S4,Time-varying-congestion,0.404813111398368,0.406814417058029,0.707814143615729,0.707814143615729,364,0,1.21333333333333,1.21333333333333,1.24545454545455,1.25,1.2,0.912408759124088,0.909090909090909,1.0036496350365,7.3,2,0.000454132606721163,0,0,47256918831,NaN,NaN,0.3234013,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020003,S4,Time-varying-congestion,0.440746457389371,0.439956279564861,0.775320716235756,0.775320716235756,363,0,1.21,1.21,1.24545454545455,1.25,1.2,0.912408759124088,0.909090909090909,1.0036496350365,7.26666666666667,1.2247146903751,0,0,0,47240498210,NaN,NaN,0.3383395,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020004,S4,Time-varying-congestion,0.417841376908981,0.418330283928478,0.689998425859273,0.689998425859273,366,0,1.22,1.22,1.24545454545455,1.25,1.2,0.912408759124088,0.909090909090909,1.0036496350365,7.3,1.57369944612493,0,0,0,47136378024,NaN,NaN,0.3100503,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020005,S4,Time-varying-congestion,0.447898089797322,0.441034912351275,0.871351425387129,0.871351425387129,367,0,1.22333333333333,1.22333333333333,1.25454545454545,1.25,1.3,0.905797101449275,0.909090909090909,0.996376811594203,7.33333333333333,1.46930473162814,0,0,0,47246216507,NaN,NaN,0.298366,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020001,S4,Time-varying-congestion,0.0931907543827094,0.094872365281214,0.20207582689813,0.20207582689813,6696,5121,22.32,26.5875,23.2840909090909,23.19875,24.1375,0.905758906783797,0.909090909090909,0.996334797462177,146.233333333333,0.193495780702142,0,0,0,47187688286,0.989540306462358,75.8410791203923,4.1805469,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020002,S4,Time-varying-congestion,0.0931177635734691,0.0949064619790121,0.195433970599026,0.195433970599026,6710,5106,22.3666666666667,26.6216666666667,23.2534090909091,23.19125,23.875,0.906660802423887,0.909090909090909,0.997326882666276,146.433333333333,0.221010350808037,0,0,0,47256918831,0.990273151232512,73.6046659713333,4.3412343,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020003,S4,Time-varying-congestion,0.0938465400524329,0.0954928178315967,0.20098055017006,0.20098055017006,6703,5106,22.3433333333333,26.5983333333333,23.2761363636364,23.205,23.9875,0.906312551872284,0.909090909090909,0.996943807059513,146.3,0.202757221013883,0,0,0,47240498210,0.989740173217855,75.7947404412996,4.2856875,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020004,S4,Time-varying-congestion,0.0935073522065742,0.0952018758018844,0.206013320404123,0.206013320404123,6696,5097,22.32,26.5675,23.2159090909091,23.1675,23.7,0.9071953010279,0.909090909090909,0.99791483113069,146.166666666667,0.256085620095282,0,0,0,47136378024,0.98927381745503,75.7947404412996,4.4644786,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020005,S4,Time-varying-congestion,0.0929749584361165,0.094746411325244,0.196778376360465,0.196778376360465,6705,5138,22.35,26.6316666666667,23.2715909090909,23.18125,24.175,0.905561795009522,0.909090909090909,0.996117974510474,146.366666666667,0.195950236499971,0,0,0,47246216507,0.989473684210526,73.6046659713333,4.8752629,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020001,S4,Time-varying-congestion,0.104742790544402,0.10666881407953,0.218728723140648,0.218728723140648,4830,3735,16.1,19.2125,15.9659090909091,15.9625,16,0.908896797153025,0.909090909090909,0.999786476868327,107.366666666667,0.283034863797989,0,0,0,47187688286,0.963357761492338,50.5607194135949,5.0994206,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020002,S4,Time-varying-congestion,0.103135319452388,0.104826988855674,0.21153293240351,0.21153293240351,4816,3760,16.0533333333333,19.1866666666667,15.9136363636364,15.91625,15.8875,0.909240217080834,0.909090909090909,1.00016423878892,107.066666666667,0.269515059862422,0,0,0,47256918831,0.96215856095936,49.0697773142222,4.9948595,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020003,S4,Time-varying-congestion,0.105812118450337,0.107670557985949,0.221959972965234,0.221959972965234,4831,3733,16.1033333333333,19.2141666666667,15.9602272727273,15.95125,16.05,0.908579565681737,0.909090909090909,0.999437522249911,107.333333333333,0.232609904710349,0,0,0,47240498210,0.962958027981346,50.5298269608664,5.9978341,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020004,S4,Time-varying-congestion,0.107104228283892,0.108943575107646,0.226766317231407,0.226766317231407,4834,3695,16.1133333333333,19.1925,15.9647727272727,15.96125,16,0.908890312477756,0.909090909090909,0.999779343725532,107.4,0.248104529442149,0,0,0,47136378024,0.963291139240506,50.5298269608664,4.1963993,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020005,S4,Time-varying-congestion,0.103872713942492,0.105739252203824,0.210880434827924,0.210880434827924,4817,3757,16.0566666666667,19.1875,15.9318181818182,15.9125,16.125,0.907988587731812,0.909090909090909,0.998787446504993,107.133333333333,0.245135432027841,0,0,0,47246216507,0.962291805463025,49.0697773142222,3.9780124,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020001,S4,Time-varying-congestion,0.11380001557709,0.115624709456877,0.234578627626743,0.234578627626743,3851,3008,12.8366666666667,15.3433333333333,12.775,12.7925,12.6,0.910336239103362,0.909090909090909,1.0013698630137,86.8333333333333,0.246511121331563,0,0,0,47187688286,0.937974683544304,37.9205395601962,3.7942754,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020002,S4,Time-varying-congestion,0.114195237035242,0.115809948528511,0.226519289953264,0.226519289953264,3858,3014,12.86,15.3716666666667,12.7727272727273,12.79125,12.5875,0.910409252669039,0.909090909090909,1.00145017793594,89,0.247280460199359,0,0,0,47256918831,0.93944037308461,36.8023329856667,3.6335514,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020003,S4,Time-varying-congestion,0.114197788584447,0.115814752485397,0.233536094851872,0.233536094851872,3857,3000,12.8566666666667,15.3566666666667,12.7522727272727,12.77125,12.5625,0.910443771163785,0.909090909090909,1.00148814828016,88.2666666666667,0.332083276090973,0,0,0,47240498210,0.937508327781479,37.8973702206498,3.7681512,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020004,S4,Time-varying-congestion,0.11208377576679,0.113207190795167,0.228224411607767,0.228224411607767,3850,3009,12.8333333333333,15.3408333333333,12.7909090909091,12.8275,12.425,0.911691542288557,0.909090909090909,1.00286069651741,88.5333333333333,0.23909595416207,0,0,0,47136378024,0.936775483011326,37.8973702206498,3.7727294,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020005,S4,Time-varying-congestion,0.115886068218552,0.117422145245746,0.235536610678079,0.235536610678079,3850,2991,12.8333333333333,15.3258333333333,12.7443181818182,12.76,12.5875,0.91020954079358,0.909090909090909,1.00123049487294,89,0.241104959884367,0,0,0,47246216507,0.940173217854763,36.8023329856667,3.8119283,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020001,S4,Time-varying-congestion,0.122203947151132,0.123949493171648,0.242802374339573,0.242802374339573,3051,2369,10.17,12.1441666666667,10.3295454545455,10.325,10.375,0.908690869086909,0.909090909090909,0.9995599559956,71.2666666666667,0.281584955775257,0,0,0,47187688286,0.882944703530979,25.0671878942209,3.4051143,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020002,S4,Time-varying-congestion,0.128746408541592,0.130827821015659,0.268960512905705,0.268960512905705,3058,2372,10.1933333333333,12.17,10.3318181818182,10.3275,10.375,0.908710954685438,0.909090909090909,0.999582050153981,70.3333333333333,0.34382894715624,0,0,0,47256918831,0.883211192538308,24.4917706299782,3.7393178,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020003,S4,Time-varying-congestion,0.120399587352614,0.12230099546628,0.238246708733038,0.238246708733038,3049,2386,10.1633333333333,12.1516666666667,10.3352272727273,10.33125,10.375,0.908741066520066,0.909090909090909,0.999615173172072,70.2,0.30149878674931,0,0,0,47240498210,0.880079946702199,25.0671878942209,4.3792381,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020004,S4,Time-varying-congestion,0.120169287303901,0.121908871355539,0.236579263796984,0.236579263796984,3044,2379,10.1466666666667,12.1291666666667,10.3420454545455,10.335,10.4125,0.908471596527854,0.909090909090909,0.999318756180639,73.0333333333333,0.28286858148976,0,0,0,47136378024,0.879746835443038,25.0671878942209,1.8568351,0,,
