communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,scenarioId
19.0810454545455,0.17218845299003,0.170275457004302,0.00191299598572775,S2
19.2967090909091,0.172070844254897,0.170196219718463,0.00187462453643431,S2
19.5123727272727,0.171953235519765,0.170116982432624,0.00183625308714086,S2
19.7280363636364,0.171835626784632,0.170037745146785,0.00179788163784744,S2
19.9437,0.1717180180495,0.169958507860946,0.00175951018855403,S2
20.1593636363636,0.171600409314367,0.169879270575106,0.00172113873926058,S2
20.3750272727273,0.171482800579234,0.169800033289267,0.00168276728996719,S2
20.5906909090909,0.171365191844102,0.169720796003428,0.00164439584067372,S2
20.8063545454545,0.171247583108969,0.169641558717589,0.00160602439138027,S2
21.0220181818182,0.171129974373837,0.16956232143175,0.00156765294208686,S2
21.2376818181818,0.171012365638704,0.169483084145911,0.00152928149279344,S2
21.4533454545455,0.170894756903571,0.169403846860071,0.00149091004349999,S2
21.6690090909091,0.170777148168439,0.169324609574232,0.00145253859420658,S2
21.8846727272727,0.170659539433306,0.169245372288393,0.00141416714491313,S2
22.1003363636364,0.170541930698174,0.169166135002554,0.00137579569561971,S2
22.316,0.170424321963041,0.169086897716715,0.00133742424632627,S2
22.5316636363636,0.170306713227908,0.169007660430876,0.00129905279703285,S2
22.7473272727273,0.170189104492776,0.168928423145036,0.00126068134773943,S2
22.9629909090909,0.170071495757643,0.168849185859197,0.00122230989844596,S2
23.1786545454545,0.169953887022511,0.168769948573358,0.00118393844915254,S2
23.3943181818182,0.169836278287378,0.168690711287519,0.0011455669998591,S2
2.38545454545455,0.510843631705036,0.368239524524915,0.142604107180121,S3
2.59129090909091,0.477444161268294,0.351711811314603,0.125732349953691,S3
2.79712727272727,0.444044690831552,0.336734208815382,0.10731048201617,S3
3.00296363636364,0.41064522039481,0.321756606316161,0.0888886140786487,S3
3.2088,0.392022714236164,0.30677900381694,0.0852437104192238,S3
3.41463636363636,0.375721568880404,0.2949589784261,0.0807625904543039,S3
3.62047272727273,0.359420423524644,0.288189626315853,0.0712307972087911,S3
3.82630909090909,0.343119278168884,0.281420274205606,0.0616990039632783,S3
4.03214545454545,0.326818132813124,0.274650922095359,0.0521672107177655,S3
4.23798181818182,0.311304134147653,0.267881569985112,0.0434225641625412,S3
4.44381818181818,0.302268612665319,0.261112217874865,0.0411563947904546,S3
4.64965454545455,0.293233091182985,0.254342865764618,0.0388902254183679,S3
