seed,method,fault,topology,N,scenario,RMSE,MINEVAL,PEAKERR,MINSEPBO,RECOVERY,PEAKAOI,TRUEAOI,ESTAOI,SAFEFAIL,DATAPRE,DATADUR,DATAPOST,ACKPRE,ACKDUR,ACKPOST,OUTMEAN,OUTMAX,PROBES,MAXGAP,CONNECTED,ISOLATED,LAMBDA2,DISCDUR
19,Causal-v3,2node 5s,ring2,N10,Moderate,0.25244580462861,0.306950517050299,0.935093854538215,0.358597188943142,3.82,2.13608695652174,0.373400860877463,0.457936219598366,0,288,161.8,303.846153846154,229.333333333333,133,242.538461538462,2.08605856964922,9,0,5.12,0,1,3.92966675769828e-16,5
20,Causal-v3,2node 5s,ring2,N10,Moderate,0.267583972368878,0.286685916489882,0.922014458296395,0.300545443592713,3.74,2.1195652173913,0.372434150772025,0.491293773337389,0,285.666666666667,152.6,308.461538461538,236,122.4,247.307692307692,2.10555281985922,8,0,5.1,1,0,0.381966011250104,0
1,P10,none,sparse4,N10,Moderate,0.170182833466001,0.386961435648587,0.220312121450758,0.386961435648587,NaN,0.218780487804882,0.155479719102368,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
2,P10,none,sparse4,N10,Moderate,0.169695338178151,0.388541927266431,0.22477997716776,0.388541927266431,NaN,0.221219512195121,0.154383155003212,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
3,P10,none,sparse4,N10,Moderate,0.169788904801857,0.385240673562466,0.226553607231397,0.385240673562466,NaN,0.223658536585365,0.154075230943045,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
4,P10,none,sparse4,N10,Moderate,0.169577773888596,0.391349228352482,0.222731258051995,0.391349228352482,NaN,0.218780487804878,0.154480627367581,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
5,P10,none,sparse4,N10,Moderate,0.171935033283768,0.387451456211158,0.223391897610524,0.387451456211158,NaN,0.2309756097561,0.156682616689927,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
6,P10,none,sparse4,N10,Moderate,0.171665406741175,0.383569287612945,0.22299138409744,0.383569287612945,NaN,0.228536585365854,0.156656033317826,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
7,P10,none,sparse4,N10,Moderate,0.169681592721645,0.387264844780802,0.22540619121221,0.387264844780802,NaN,0.223658536585366,0.154356571631111,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
8,P10,none,sparse4,N10,Moderate,0.168382875053112,0.389496807298622,0.219139626369955,0.389496807298622,NaN,0.216341463414634,0.153603376088257,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
9,P10,none,sparse4,N10,Moderate,0.1694016902911,0.386465881785415,0.221889640657568,0.386465881785415,NaN,0.223658536585366,0.15430340488691,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
10,P10,none,sparse4,N10,Moderate,0.17191156312447,0.387809136362124,0.227940318039019,0.387809136362124,NaN,0.22609756097561,0.155880684964888,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
11,P10,none,sparse4,N10,Moderate,0.168974186501599,0.392658759797972,0.222131471057507,0.392658759797972,NaN,0.216341463414638,0.153984404421701,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
12,P10,none,sparse4,N10,Moderate,0.170049098497153,0.384954730317656,0.217852232943239,0.384954730317656,NaN,0.221219512195122,0.155320218869763,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
13,P10,none,sparse4,N10,Moderate,0.169800375631964,0.388462811107223,0.216298372290731,0.388462811107223,NaN,0.22609756097561,0.154863870982034,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
14,P10,none,sparse4,N10,Moderate,0.170492188433498,0.391747904632239,0.22067401839687,0.391747904632239,NaN,0.221219512195123,0.1551452116701,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
15,P10,none,sparse4,N10,Moderate,0.169921371036329,0.384914361029507,0.224512202136209,0.384914361029507,NaN,0.21390243902439,0.154254668704725,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
16,P10,none,sparse4,N10,Moderate,0.169878438595726,0.393467349008365,0.222478380857661,0.393467349008365,NaN,0.252926829268293,0.154843933452958,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
17,P10,none,sparse4,N10,Moderate,0.170102069593056,0.387409235198132,0.222914093088853,0.387409235198132,NaN,0.223658536585366,0.154861655701026,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
18,P10,none,sparse4,N10,Moderate,0.169554427359686,0.389932273246867,0.216805904224262,0.389932273246867,NaN,0.223658536585366,0.154651204005228,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
19,P10,none,sparse4,N10,Moderate,0.171108884301499,0.386766034670753,0.223320622848122,0.386766034670753,NaN,0.221219512195121,0.155834164063711,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
20,P10,none,sparse4,N10,Moderate,0.170735790297526,0.377986356563036,0.224132259668352,0.377986356563036,NaN,0.223658536585365,0.155061030991781,NaN,0,410,410,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
1,P20,none,sparse4,N10,Moderate,0.128211874135661,0.439960150584992,0.166361570400705,0.439960150584992,NaN,0.150975609756098,0.118282049577989,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
2,P20,none,sparse4,N10,Moderate,0.128242172127322,0.439061796545228,0.166396704076804,0.439061796545228,NaN,0.154878048780486,0.118161981347334,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
3,P20,none,sparse4,N10,Moderate,0.127774530668127,0.440610171336085,0.169005993033838,0.440610171336085,NaN,0.154390243902439,0.117697658447974,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
4,P20,none,sparse4,N10,Moderate,0.127825119505328,0.440944603733591,0.165797591703558,0.440944603733591,NaN,0.154390243902437,0.118050331184511,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
5,P20,none,sparse4,N10,Moderate,0.128523843182754,0.440126650743902,0.166171025208783,0.440126650743902,NaN,0.156829268292687,0.118470791519904,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
6,P20,none,sparse4,N10,Moderate,0.128548581051173,0.437716786870682,0.163816183547509,0.437716786870682,NaN,0.151951219512196,0.118671939035466,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
7,P20,none,sparse4,N10,Moderate,0.127696264656357,0.442067412264502,0.165136735662702,0.442067412264502,NaN,0.153414634146339,0.117855829511973,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
8,P20,none,sparse4,N10,Moderate,0.127656272458658,0.439365258796562,0.164495912335264,0.439365258796562,NaN,0.153414634146343,0.11784962672515,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
9,P20,none,sparse4,N10,Moderate,0.128004936611961,0.440783483524182,0.165255704888472,0.440783483524182,NaN,0.151463414634147,0.118088877074057,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
10,P20,none,sparse4,N10,Moderate,0.128464032249562,0.439106598555528,0.167778615391671,0.439106598555528,NaN,0.159756097560977,0.118295784320241,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
11,P20,none,sparse4,N10,Moderate,0.127930602220709,0.439907729372527,0.166260637708997,0.439907729372527,NaN,0.153414634146341,0.118016215856981,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
12,P20,none,sparse4,N10,Moderate,0.128061162091489,0.440663080476836,0.163804706181014,0.440663080476836,NaN,0.152926829268297,0.118383509448173,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
13,P20,none,sparse4,N10,Moderate,0.128233007864417,0.440134196091221,0.163854610116598,0.440134196091221,NaN,0.160243902439024,0.118252807868678,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
14,P20,none,sparse4,N10,Moderate,0.128288785542531,0.442000171907464,0.165360373214745,0.442000171907464,NaN,0.155853658536583,0.118239959238829,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
15,P20,none,sparse4,N10,Moderate,0.128229114427457,0.439358831915914,0.167564376674607,0.439358831915914,NaN,0.15048780487805,0.118107928490729,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
16,P20,none,sparse4,N10,Moderate,0.12802064621219,0.440307759496661,0.165843703094971,0.440307759496661,NaN,0.158292682926829,0.118141600762057,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
17,P20,none,sparse4,N10,Moderate,0.128312670308514,0.439833705476389,0.168204437378838,0.439833705476389,NaN,0.152926829268293,0.118345849671031,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
18,P20,none,sparse4,N10,Moderate,0.127852705177468,0.440644668711054,0.164618852036158,0.440644668711054,NaN,0.152439024390244,0.11827717595977,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
19,P20,none,sparse4,N10,Moderate,0.128821143083306,0.439370809333898,0.166262137358325,0.439370809333898,NaN,0.161219512195122,0.118735296072307,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
20,P20,none,sparse4,N10,Moderate,0.128078117882208,0.43818512930381,0.167246947337226,0.43818512930381,NaN,0.150487804878046,0.118017545025586,NaN,0,820,820,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,2.06456766802997,0
1,State-event,none,sparse4,N10,Moderate,0.304842499803194,0.234103813248635,0.420133938788323,0.234103813248635,NaN,0.408048780487806,0.277542588777386,NaN,1,139.666666666667,154.136363636364,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
2,State-event,none,sparse4,N10,Moderate,0.303564864614437,0.230070284161985,0.426529893976771,0.230070284161985,NaN,0.410487804878049,0.277596641633991,NaN,1,139.666666666667,154.636363636364,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
3,State-event,none,sparse4,N10,Moderate,0.310454901310185,0.2266229691127,0.413734154013472,0.2266229691127,NaN,0.395365853658537,0.287581799251235,NaN,1,141,153.136363636364,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
4,State-event,none,sparse4,N10,Moderate,0.306864274445543,0.221160810777188,0.440869814750893,0.221160810777188,NaN,0.415853658536586,0.28193150351122,NaN,1,136,154.954545454545,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
5,State-event,none,sparse4,N10,Moderate,0.309681701918565,0.201864479212929,0.424757250752412,0.201864479212929,NaN,0.400243902439024,0.283749806162912,NaN,1,141,153.454545454545,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
6,State-event,none,sparse4,N10,Moderate,0.307265446398898,0.221099469201099,0.419102031518334,0.221099469201099,NaN,0.392439024390244,0.282344874947387,NaN,1,144.333333333333,153.5,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
7,State-event,none,sparse4,N10,Moderate,0.303596809342653,0.219503220349938,0.413488935363401,0.219503220349938,NaN,0.397317073170731,0.277845196163133,NaN,1,143.333333333333,154.136363636364,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
8,State-event,none,sparse4,N10,Moderate,0.305913213291307,0.227576178508174,0.444438976824007,0.227576178508174,NaN,0.381707317073169,0.276597106843003,NaN,1,136,155.090909090909,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
9,State-event,none,sparse4,N10,Moderate,0.299244415352202,0.217429537484539,0.397262491732659,0.217429537484539,NaN,0.408536585365855,0.275052169867748,NaN,1,141.333333333333,154.772727272727,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
10,State-event,none,sparse4,N10,Moderate,0.307250913875739,0.217470361209216,0.41523205814715,0.217470361209216,NaN,0.380243902439026,0.279552734764405,NaN,1,141,154.272727272727,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
11,State-event,none,sparse4,N10,Moderate,0.300502338769146,0.216341656927688,0.420590972895478,0.216341656927688,NaN,0.39829268292683,0.273507675948694,NaN,1,138.666666666667,154.772727272727,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
12,State-event,none,sparse4,N10,Moderate,0.307151569774895,0.229808347250945,0.404367216318342,0.229808347250945,NaN,0.403658536585365,0.282446334817571,NaN,1,143.666666666667,153.636363636364,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
13,State-event,none,sparse4,N10,Moderate,0.302893891613139,0.210126106107305,0.405563966501837,0.210126106107305,NaN,0.427073170731705,0.279434881814758,NaN,1,143.333333333333,153.818181818182,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
14,State-event,none,sparse4,N10,Moderate,0.307033288171541,0.220565632454584,0.410151158548635,0.220565632454584,NaN,0.407073170731707,0.281913338206951,NaN,1,144.666666666667,154.090909090909,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
15,State-event,none,sparse4,N10,Moderate,0.302218746540365,0.232986053438459,0.426974942703412,0.232986053438459,NaN,0.388048780487805,0.275057486542168,NaN,1,137.333333333333,155.090909090909,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
16,State-event,none,sparse4,N10,Moderate,0.302485656649314,0.230050176357761,0.405514039277478,0.230050176357761,NaN,0.388048780487805,0.277663543120445,NaN,1,142.333333333333,154.636363636364,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
17,State-event,none,sparse4,N10,Moderate,0.304372552677239,0.211814002791838,0.410921597682746,0.211814002791838,NaN,0.382682926829267,0.280372388737511,NaN,1,142.333333333333,153.772727272727,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
18,State-event,none,sparse4,N10,Moderate,0.303441468085245,0.21225748927928,0.406362895700475,0.21225748927928,NaN,0.406097560975609,0.275499656631444,NaN,1,143.666666666667,154.636363636364,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
19,State-event,none,sparse4,N10,Moderate,0.301239447078933,0.214698981362851,0.425547030084563,0.214698981362851,NaN,0.373414634146341,0.275691943022972,NaN,1,138.333333333333,154.590909090909,NaN,0,0,0,NaN,NaN,14,NaN,1,0,2.06456766802997,0
20,State-event,none,sparse4,N10,Moderate,0.301281263706117,0.21769348620377,0.398832458824948,0.21769348620377,NaN,0.391463414634145,0.276734897321725,NaN,1,143.666666666667,154.227272727273,NaN,0,0,0,NaN,NaN,11,NaN,1,0,2.06456766802997,0
1,Causal-v3,none,sparse4,N10,Moderate,0.157025163260609,0.400954922218321,0.203528072975638,0.400954922218321,NaN,0.17048780487805,0.142760461664562,0.22262236350794,0,520,496.545454545455,NaN,407.666666666667,397.863636363636,NaN,2.04553062186185,8,0,0.16,1,0,2.06456766802997,0
2,Causal-v3,none,sparse4,N10,Moderate,0.157331607188582,0.404862159446804,0.201452219151935,0.404862159446804,NaN,0.167073170731708,0.14339048758335,0.223128973660326,0,516.666666666667,497.045454545455,NaN,416.333333333333,395.772727272727,NaN,2.04348320631774,10,0,0.16,1,0,2.06456766802997,0
3,Causal-v3,none,sparse4,N10,Moderate,0.157277177617035,0.404838587639946,0.202215084744765,0.404838587639946,NaN,0.168536585365856,0.14299749673246,0.223007367040082,0,517.333333333333,495.727272727273,NaN,410,397.454545454545,NaN,2.03992460311012,10,0,0.16,1,0,2.06456766802997,0
4,Causal-v3,none,sparse4,N10,Moderate,0.15711105437986,0.406412130512736,0.203029450684547,0.406412130512736,NaN,0.176341463414635,0.142703307414545,0.22272731859927,0,515.333333333333,497.045454545455,NaN,403.333333333333,398.363636363636,NaN,2.04481565135438,9,0,0.14,1,0,2.06456766802997,0
5,Causal-v3,none,sparse4,N10,Moderate,0.158199318391592,0.401325887555089,0.201850252015021,0.401325887555089,NaN,0.170975609756095,0.143832214616424,0.223495307296414,0,514,499.363636363636,NaN,413,395.363636363636,NaN,2.06468858159601,10,0,0.16,1,0,2.06456766802997,0
6,Causal-v3,none,sparse4,N10,Moderate,0.157533944966914,0.401800607604369,0.202109980038687,0.401800607604369,NaN,0.168536585365854,0.143319598591081,0.223013422141504,0,515.666666666667,498.545454545455,NaN,414.333333333333,397.136363636364,NaN,2.05061666206269,9,0,0.16,1,0,2.06456766802997,0
7,Causal-v3,none,sparse4,N10,Moderate,0.157096994255133,0.404453394078269,0.203159286585341,0.404453394078269,NaN,0.17,0.142840654837066,0.222765667574949,0,519.333333333333,494.954545454545,NaN,413.333333333333,398.227272727273,NaN,2.03810467818202,10,0,0.18,1,0,2.06456766802997,0
8,Causal-v3,none,sparse4,N10,Moderate,0.157731132228733,0.399688764559343,0.201096811822378,0.399688764559343,NaN,0.172926829268293,0.143396690370173,0.223491270562132,0,512.666666666667,495.136363636364,NaN,419.333333333333,396.818181818182,NaN,2.03927462992152,9,0,0.16,1,0,2.06456766802997,0
9,Causal-v3,none,sparse4,N10,Moderate,0.15709016976891,0.401198247083884,0.200420922031645,0.401198247083884,NaN,0.168536585365853,0.143109146895284,0.22286002623879,0,513.333333333333,494.909090909091,NaN,413.333333333333,398.636363636364,NaN,2.03857590874376,10,0,0.16,1,0,2.06456766802997,0
10,Causal-v3,none,sparse4,N10,Moderate,0.157747022514866,0.40154700482414,0.204094950413594,0.40154700482414,NaN,0.176341463414632,0.143346181963182,0.22295337571906,0,519,498.727272727273,NaN,410,396.909090909091,NaN,2.05763637249963,9,0,0.16,1,0,2.06456766802997,0
11,Causal-v3,none,sparse4,N10,Moderate,0.157167467503671,0.402906014004434,0.201250872477804,0.402906014004434,NaN,0.169512195121952,0.1430342703972,0.222797961449205,0,520,495.863636363636,NaN,411.666666666667,397.681818181818,NaN,2.04205326530281,10,0,0.14,1,0,2.06456766802997,0
12,Causal-v3,none,sparse4,N10,Moderate,0.157440729287379,0.403220210412099,0.201818105673147,0.403220210412099,NaN,0.175853658536584,0.143547772534946,0.22336411343225,0,515,496.136363636364,NaN,414.333333333333,395.863636363636,NaN,2.04564436716985,9,0,0.14,1,0,2.06456766802997,0
13,Causal-v3,none,sparse4,N10,Moderate,0.157507474158344,0.405685713701074,0.201051914454413,0.405685713701074,NaN,0.177804878048779,0.143473339093064,0.223532647088522,0,515,496.090909090909,NaN,410.666666666667,396,NaN,2.04388943956062,10,0,0.16,1,0,2.06456766802997,0
14,Causal-v3,none,sparse4,N10,Moderate,0.157716444541485,0.403386498086802,0.201083122748531,0.403386498086802,NaN,0.168536585365854,0.14357790035666,0.223612877182376,0,517.666666666667,497.409090909091,NaN,414.666666666667,395.590909090909,NaN,2.04939796233405,10,0,0.16,1,0,2.06456766802997,0
15,Causal-v3,none,sparse4,N10,Moderate,0.15705797186214,0.406134271391854,0.201065334717121,0.406134271391854,NaN,0.169999999999999,0.142982432821603,0.222677364012531,0,519.666666666667,496.136363636364,NaN,417,396.909090909091,NaN,2.04502689264068,10,0,0.16,1,0,2.06456766802997,0
16,Causal-v3,none,sparse4,N10,Moderate,0.157385492931799,0.401065502603838,0.199929926952757,0.401065502603838,NaN,0.171951219512195,0.143218581777098,0.222970027247974,0,514.333333333333,494.818181818182,NaN,413,396.590909090909,NaN,2.03639849856193,10,0,0.18,1,0,2.06456766802997,0
17,Causal-v3,none,sparse4,N10,Moderate,0.1569683428276,0.403045499875675,0.203216920699838,0.403045499875675,NaN,0.172439024390245,0.142808754790545,0.222398829347076,0,517.666666666667,495.727272727273,NaN,409,398.545454545455,NaN,2.04031458702329,11,0,0.16,1,0,2.06456766802997,0
18,Causal-v3,none,sparse4,N10,Moderate,0.157114091095212,0.406524199492086,0.201325393164305,0.406524199492086,NaN,0.177317073170731,0.143187567842981,0.222828741548104,0,516,497.590909090909,NaN,416.333333333333,396.5,NaN,2.04798427064884,9,0,0.16,1,0,2.06456766802997,0
19,Causal-v3,none,sparse4,N10,Moderate,0.157886665282949,0.404370234334726,0.205337618609729,0.404370234334726,NaN,0.170487804878049,0.143494605790744,0.223274296094477,0,514,499.409090909091,NaN,417.666666666667,397.318181818182,NaN,2.05812385239109,9,0,0.16,1,0,2.06456766802997,0
20,Causal-v3,none,sparse4,N10,Moderate,0.157829584216041,0.400646912814039,0.20120916612059,0.400646912814039,NaN,0.171951219512195,0.143608914290778,0.223388333837942,0,520.666666666667,496.909090909091,NaN,412.333333333333,395.727272727273,NaN,2.05857883362311,9,0,0.16,1,0,2.06456766802997,0
1,P10,1node 2s,sparse4,N10,Moderate,0.181167453253005,0.386996242377251,0.348266841931235,0.425663969342895,3.36,0.591951219512196,0.177001174098934,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
2,P10,1node 2s,sparse4,N10,Moderate,0.180436341542213,0.388578675878031,0.349954778118491,0.426783664366356,3.52,0.59439024390244,0.175206796482134,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
3,P10,1node 2s,sparse4,N10,Moderate,0.187463913215289,0.385306240727937,0.434406706008122,0.442522306814638,3.76,0.667560975609756,0.178930683857247,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.5857864376269,0
4,P10,1node 2s,sparse4,N10,Moderate,0.180584802148125,0.391387096834545,0.358450122456596,0.445101717063573,3.18,0.587073170731707,0.175215657606167,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
5,P10,1node 2s,sparse4,N10,Moderate,0.182387959364479,0.387486251098681,0.347464865519546,0.442834735377596,2.94,0.582195121951219,0.176631222170532,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
6,P10,1node 2s,sparse4,N10,Moderate,0.182686367955755,0.383599978787125,0.366314772471548,0.447101993392045,3.46,0.591951219512195,0.178255023149686,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
7,P10,1node 2s,sparse4,N10,Moderate,0.180124219084587,0.387302141847354,0.344063782547889,0.426921946322355,3.16,0.582195121951221,0.175202365920117,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
8,P10,1node 2s,sparse4,N10,Moderate,0.184261551027807,0.389561278793623,0.437217635478932,0.418311309650108,3.84,0.587073170731708,0.174349482731884,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.54610303337217,0
9,P10,1node 2s,sparse4,N10,Moderate,0.181544535224977,0.386509357964472,0.39427867929623,0.449930731618584,3.46,0.540731707317073,0.172801001307016,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.91386980234851,0
10,P10,1node 2s,sparse4,N10,Moderate,0.188619950333977,0.349014906779783,0.460690396576603,0.365910150062415,3.62,0.599268292682927,0.177180611860614,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.54610303337218,0
11,P10,1node 2s,sparse4,N10,Moderate,0.183221466540592,0.392708339413861,0.396657502883945,0.428504699564006,3.48,0.633414634146342,0.17736669546532,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.79932415453444,0
12,P10,1node 2s,sparse4,N10,Moderate,0.182299380629125,0.384997037164874,0.388519556271053,0.447452383545315,3.82,0.562682926829268,0.173142154582308,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.91386980234851,0
13,P10,1node 2s,sparse4,N10,Moderate,0.186189234975776,0.361232117446893,0.442431249307936,0.377004997341895,4.02,0.604146341463415,0.175576748410536,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.54610303337218,0
14,P10,1node 2s,sparse4,N10,Moderate,0.181545367383842,0.391779930791287,0.358744118911406,0.440052237605831,3.14,0.61390243902439,0.176201457654903,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
15,P10,1node 2s,sparse4,N10,Moderate,0.181718425083447,0.384954017857091,0.382309117904435,0.446239853589023,3.34,0.550487804878049,0.172054451607186,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.91386980234851,0
16,P10,1node 2s,sparse4,N10,Moderate,0.186528500229751,0.393533093091045,0.422268011026871,0.445031990823175,3.6,0.650487804878049,0.1781265368512,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.5857864376269,0
17,P10,1node 2s,sparse4,N10,Moderate,0.181961788261058,0.329436109137455,0.390034045454973,0.337146508800628,2.92,0.545609756097562,0.172716820628697,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.9138698023485,0
18,P10,1node 2s,sparse4,N10,Moderate,0.185196600290159,0.389981949890844,0.405784595941141,0.412971065282417,3.74,0.63829268292683,0.178675926541282,NaN,0,407.333333333333,330,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.79932415453444,0
19,P10,1node 2s,sparse4,N10,Moderate,0.18315913788454,0.327590720344124,0.394523341074436,0.335213014165418,3.22,0.545609756097562,0.174464677344321,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.9138698023485,0
20,P10,1node 2s,sparse4,N10,Moderate,0.181384227703808,0.378023007770657,0.345986840110282,0.449424668091828,3.1,0.591951219512195,0.175607762344653,NaN,0,407.666666666667,340,410,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
1,P20,1node 2s,sparse4,N10,Moderate,0.138709678410936,0.440009723605714,0.318301869222778,0.458382770616986,3.24,0.528048780487804,0.138473892913316,NaN,0,817.666666666667,680,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
2,P20,1node 2s,sparse4,N10,Moderate,0.138402377863267,0.439117155721456,0.315474340011887,0.459129916008977,3.32,0.535853658536585,0.137547019339403,NaN,0,817.666666666667,680,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.60217262186377,0
3,P20,1node 2s,sparse4,N10,Moderate,0.144539184643251,0.440708878620941,0.376739790831223,0.479211764804696,3.56,0.598780487804879,0.140184532907999,NaN,0,817.333333333333,660,820,0,0,0,NaN,NaN,NaN,NaN,1,0,1.5857864376269,0
