scenarioId,seed,lambda,linkClass,receiver,sender,scheduledCount,evaluationCount,eventCount,acceptedCount,failedCount
S5,27020003,3e-06,ordinary,4,5,375,275,75,231,143
S5,27020003,3e-06,pinned-leader,2,1,363,275,75,293,69
S5,27020003,3e-06,pinned-leader,4,1,363,275,75,299,63
S5,27020004,3e-06,ordinary,2,1,366,275,75,285,80
S5,27020004,3e-06,ordinary,5,1,367,275,75,286,80
S5,27020004,3e-06,ordinary,3,2,368,275,75,304,64
S5,27020004,3e-06,ordinary,2,3,364,275,75,298,65
S5,27020004,3e-06,ordinary,4,3,373,275,75,298,74
S5,27020004,3e-06,ordinary,3,4,368,275,75,224,143
S5,27020004,3e-06,ordinary,5,4,373,275,75,228,145
S5,27020004,3e-06,ordinary,4,5,375,275,75,303,71
S5,27020004,3e-06,pinned-leader,2,1,361,275,75,283,77
S5,27020004,3e-06,pinned-leader,4,1,363,275,75,285,78
S5,27020005,3e-06,ordinary,2,1,366,275,75,284,81
S5,27020005,3e-06,ordinary,5,1,367,275,75,228,138
S5,27020005,3e-06,ordinary,3,2,370,275,75,284,85
S5,27020005,3e-06,ordinary,2,3,360,275,75,292,68
S5,27020005,3e-06,ordinary,4,3,370,275,75,313,56
S5,27020005,3e-06,ordinary,3,4,367,275,75,291,75
S5,27020005,3e-06,ordinary,5,4,370,275,75,236,133
S5,27020005,3e-06,ordinary,4,5,307,207,8,251,55
S5,27020005,3e-06,pinned-leader,2,1,361,275,75,293,68
S5,27020005,3e-06,pinned-leader,4,1,363,275,75,293,70
S5,27020001,1e-05,ordinary,2,1,366,275,75,291,74
S5,27020001,1e-05,ordinary,5,1,368,275,75,297,70
S5,27020001,1e-05,ordinary,3,2,369,275,75,300,68
S5,27020001,1e-05,ordinary,2,3,364,275,75,221,142
S5,27020001,1e-05,ordinary,4,3,371,275,75,282,88
S5,27020001,1e-05,ordinary,3,4,367,275,75,232,134
S5,27020001,1e-05,ordinary,5,4,373,275,75,296,76
S5,27020001,1e-05,ordinary,4,5,375,275,75,299,75
S5,27020001,1e-05,pinned-leader,2,1,361,275,75,293,67
S5,27020001,1e-05,pinned-leader,4,1,362,275,75,306,55
S5,27020002,1e-05,ordinary,2,1,366,275,75,290,75
S5,27020002,1e-05,ordinary,5,1,367,275,75,294,72
S5,27020002,1e-05,ordinary,3,2,370,275,75,304,65
S5,27020002,1e-05,ordinary,2,3,366,275,75,235,130
S5,27020002,1e-05,ordinary,4,3,371,275,75,287,83
S5,27020002,1e-05,ordinary,3,4,368,275,75,224,143
S5,27020002,1e-05,ordinary,5,4,373,275,75,295,77
S5,27020002,1e-05,ordinary,4,5,374,275,75,292,81
S5,27020002,1e-05,pinned-leader,2,1,362,275,75,288,73
S5,27020002,1e-05,pinned-leader,4,1,363,275,75,291,72
S5,27020003,1e-05,ordinary,2,1,366,275,75,288,77
S5,27020003,1e-05,ordinary,5,1,367,275,75,226,141
S5,27020003,1e-05,ordinary,3,2,370,275,75,298,71
S5,27020003,1e-05,ordinary,2,3,366,275,75,294,71
S5,27020003,1e-05,ordinary,4,3,372,275,75,299,72
S5,27020003,1e-05,ordinary,3,4,368,275,75,294,74
S5,27020003,1e-05,ordinary,5,4,373,275,75,306,66
S5,27020003,1e-05,ordinary,4,5,375,275,75,231,143
S5,27020003,1e-05,pinned-leader,2,1,363,275,75,293,69
S5,27020003,1e-05,pinned-leader,4,1,363,275,75,299,63
S5,27020004,1e-05,ordinary,2,1,366,275,75,285,80
S5,27020004,1e-05,ordinary,5,1,367,275,75,286,80
S5,27020004,1e-05,ordinary,3,2,368,275,75,304,64
S5,27020004,1e-05,ordinary,2,3,364,275,75,298,65
S5,27020004,1e-05,ordinary,4,3,373,275,75,298,74
S5,27020004,1e-05,ordinary,3,4,368,275,75,224,143
S5,27020004,1e-05,ordinary,5,4,373,275,75,228,145
S5,27020004,1e-05,ordinary,4,5,375,275,75,303,71
S5,27020004,1e-05,pinned-leader,2,1,361,275,75,283,77
S5,27020004,1e-05,pinned-leader,4,1,363,275,75,285,78
S5,27020005,1e-05,ordinary,2,1,366,275,75,284,81
S5,27020005,1e-05,ordinary,5,1,367,275,75,228,138
S5,27020005,1e-05,ordinary,3,2,370,275,75,284,85
S5,27020005,1e-05,ordinary,2,3,360,275,75,292,68
S5,27020005,1e-05,ordinary,4,3,370,275,75,313,56
S5,27020005,1e-05,ordinary,3,4,367,275,75,291,75
S5,27020005,1e-05,ordinary,5,4,370,275,75,236,133
S5,27020005,1e-05,ordinary,4,5,307,207,8,251,55
S5,27020005,1e-05,pinned-leader,2,1,361,275,75,293,68
S5,27020005,1e-05,pinned-leader,4,1,363,275,75,293,70
S5,27020001,3e-05,ordinary,2,1,366,275,75,291,74
S5,27020001,3e-05,ordinary,5,1,368,275,75,297,70
S5,27020001,3e-05,ordinary,3,2,370,275,75,291,78
S5,27020001,3e-05,ordinary,2,3,363,275,75,236,127
S5,27020001,3e-05,ordinary,4,3,369,275,75,304,64
S5,27020001,3e-05,ordinary,3,4,367,275,75,232,134
S5,27020001,3e-05,ordinary,5,4,373,275,75,296,76
S5,27020001,3e-05,ordinary,4,5,374,275,75,298,75
S5,27020001,3e-05,pinned-leader,2,1,361,275,75,287,73
S5,27020001,3e-05,pinned-leader,4,1,362,275,75,306,55
S5,27020002,3e-05,ordinary,2,1,366,275,75,290,75
S5,27020002,3e-05,ordinary,5,1,367,275,75,294,72
S5,27020002,3e-05,ordinary,3,2,370,275,75,304,65
S5,27020002,3e-05,ordinary,2,3,366,275,75,231,134
S5,27020002,3e-05,ordinary,4,3,371,275,75,287,83
S5,27020002,3e-05,ordinary,3,4,368,275,75,224,143
S5,27020002,3e-05,ordinary,5,4,372,275,75,297,74
S5,27020002,3e-05,ordinary,4,5,374,275,75,292,81
S5,27020002,3e-05,pinned-leader,2,1,362,275,75,288,73
S5,27020002,3e-05,pinned-leader,4,1,363,275,75,291,72
S5,27020003,3e-05,ordinary,2,1,366,275,75,288,77
S5,27020003,3e-05,ordinary,5,1,367,275,75,226,141
S5,27020003,3e-05,ordinary,3,2,370,275,75,298,71
S5,27020003,3e-05,ordinary,2,3,366,275,75,294,71
S5,27020003,3e-05,ordinary,4,3,372,275,75,299,72
S5,27020003,3e-05,ordinary,3,4,368,275,75,294,74
S5,27020003,3e-05,ordinary,5,4,373,275,75,306,66
S5,27020003,3e-05,ordinary,4,5,375,275,75,231,143
S5,27020003,3e-05,pinned-leader,2,1,363,275,75,293,69
S5,27020003,3e-05,pinned-leader,4,1,363,275,75,299,63
S5,27020004,3e-05,ordinary,2,1,366,275,75,285,80
S5,27020004,3e-05,ordinary,5,1,367,275,75,286,80
S5,27020004,3e-05,ordinary,3,2,368,275,75,304,64
S5,27020004,3e-05,ordinary,2,3,364,275,75,298,65
S5,27020004,3e-05,ordinary,4,3,373,275,75,298,74
S5,27020004,3e-05,ordinary,3,4,368,275,75,224,143
S5,27020004,3e-05,ordinary,5,4,373,275,75,228,145
S5,27020004,3e-05,ordinary,4,5,375,275,75,303,71
S5,27020004,3e-05,pinned-leader,2,1,361,275,75,283,77
S5,27020004,3e-05,pinned-leader,4,1,363,275,75,285,78
S5,27020005,3e-05,ordinary,2,1,366,275,75,284,81
S5,27020005,3e-05,ordinary,5,1,367,275,75,228,138
S5,27020005,3e-05,ordinary,3,2,370,275,75,284,85
S5,27020005,3e-05,ordinary,2,3,360,275,75,292,68
S5,27020005,3e-05,ordinary,4,3,370,275,75,313,56
S5,27020005,3e-05,ordinary,3,4,367,275,75,291,75
S5,27020005,3e-05,ordinary,5,4,370,275,75,236,133
S5,27020005,3e-05,ordinary,4,5,307,207,8,251,55
S5,27020005,3e-05,pinned-leader,2,1,361,275,75,293,68
S5,27020005,3e-05,pinned-leader,4,1,363,275,75,293,70
S5,27020001,0.0001,ordinary,2,1,366,275,75,291,74
S5,27020001,0.0001,ordinary,5,1,368,275,75,297,70
S5,27020001,0.0001,ordinary,3,2,368,275,75,299,68
S5,27020001,0.0001,ordinary,2,3,364,275,75,217,146
S5,27020001,0.0001,ordinary,4,3,370,275,75,298,71
S5,27020001,0.0001,ordinary,3,4,367,275,75,232,134
S5,27020001,0.0001,ordinary,5,4,372,275,75,305,66
S5,27020001,0.0001,ordinary,4,5,372,275,75,299,72
S5,27020001,0.0001,pinned-leader,2,1,361,275,75,293,67
S5,27020001,0.0001,pinned-leader,4,1,362,275,75,306,55
S5,27020002,0.0001,ordinary,2,1,366,275,75,290,75
S5,27020002,0.0001,ordinary,5,1,367,275,75,294,72
S5,27020002,0.0001,ordinary,3,2,369,275,75,304,64
S5,27020002,0.0001,ordinary,2,3,364,275,75,231,133
S5,27020002,0.0001,ordinary,4,3,371,275,75,288,82
S5,27020002,0.0001,ordinary,3,4,368,275,75,224,143
S5,27020002,0.0001,ordinary,5,4,372,275,75,297,74
S5,27020002,0.0001,ordinary,4,5,372,275,75,290,81
S5,27020002,0.0001,pinned-leader,2,1,361,275,75,287,73
S5,27020002,0.0001,pinned-leader,4,1,363,275,75,291,72
S5,27020003,0.0001,ordinary,2,1,366,275,75,288,77
S5,27020003,0.0001,ordinary,5,1,367,275,75,226,141
S5,27020003,0.0001,ordinary,3,2,370,275,75,298,71
S5,27020003,0.0001,ordinary,2,3,366,275,75,288,77
S5,27020003,0.0001,ordinary,4,3,371,275,75,298,72
S5,27020003,0.0001,ordinary,3,4,368,275,75,294,74
S5,27020003,0.0001,ordinary,5,4,371,275,75,306,64
S5,27020003,0.0001,ordinary,4,5,373,275,75,230,142
S5,27020003,0.0001,pinned-leader,2,1,363,275,75,293,69
S5,27020003,0.0001,pinned-leader,4,1,363,275,75,299,63
S5,27020004,0.0001,ordinary,2,1,366,275,75,285,80
S5,27020004,0.0001,ordinary,5,1,366,275,75,282,83
S5,27020004,0.0001,ordinary,3,2,369,275,75,299,69
S5,27020004,0.0001,ordinary,2,3,363,275,75,298,64
S5,27020004,0.0001,ordinary,4,3,372,275,75,315,56
S5,27020004,0.0001,ordinary,3,4,368,275,75,224,143
S5,27020004,0.0001,ordinary,5,4,372,275,75,251,120
S5,27020004,0.0001,ordinary,4,5,370,275,75,297,72
S5,27020004,0.0001,pinned-leader,2,1,360,275,75,283,76
S5,27020004,0.0001,pinned-leader,4,1,363,275,75,285,78
S5,27020005,0.0001,ordinary,2,1,366,275,75,284,81
S5,27020005,0.0001,ordinary,5,1,367,275,75,228,138
S5,27020005,0.0001,ordinary,3,2,369,275,75,295,73
S5,27020005,0.0001,ordinary,2,3,361,275,75,293,68
S5,27020005,0.0001,ordinary,4,3,370,275,75,285,84
S5,27020005,0.0001,ordinary,3,4,365,275,75,291,73
S5,27020005,0.0001,ordinary,5,4,369,275,75,243,125
S5,27020005,0.0001,ordinary,4,5,304,205,7,233,70
S5,27020005,0.0001,pinned-leader,2,1,360,275,75,292,68
S5,27020005,0.0001,pinned-leader,4,1,363,275,75,293,70
S5,27020001,0.0003,ordinary,2,1,365,275,75,297,67
S5,27020001,0.0003,ordinary,5,1,366,275,75,299,66
S5,27020001,0.0003,ordinary,3,2,367,275,75,298,68
S5,27020001,0.0003,ordinary,2,3,362,275,75,217,144
S5,27020001,0.0003,ordinary,4,3,365,271,71,289,75
S5,27020001,0.0003,ordinary,3,4,367,275,75,230,136
S5,27020001,0.0003,ordinary,5,4,371,275,75,292,78
S5,27020001,0.0003,ordinary,4,5,370,275,75,297,72
S5,27020001,0.0003,pinned-leader,2,1,360,275,75,298,61
S5,27020001,0.0003,pinned-leader,4,1,361,275,75,307,53
S5,27020002,0.0003,ordinary,2,1,365,275,75,285,80
S5,27020002,0.0003,ordinary,5,1,366,275,75,292,73
S5,27020002,0.0003,ordinary,3,2,367,275,75,296,70
S5,27020002,0.0003,ordinary,2,3,363,275,75,228,134
S5,27020002,0.0003,ordinary,4,3,364,270,70,293,70
S5,27020002,0.0003,ordinary,3,4,366,275,75,229,136
S5,27020002,0.0003,ordinary,5,4,371,275,75,308,62
S5,27020002,0.0003,ordinary,4,5,372,275,75,289,82
S5,27020002,0.0003,pinned-leader,2,1,360,275,75,290,69
S5,27020002,0.0003,pinned-leader,4,1,361,275,75,289,72
S5,27020003,0.0003,ordinary,2,1,365,275,75,293,72
S5,27020003,0.0003,ordinary,5,1,366,275,75,224,142
S5,27020003,0.0003,ordinary,3,2,367,275,75,299,67
S5,27020003,0.0003,ordinary,2,3,363,275,75,291,71
S5,27020003,0.0003,ordinary,4,3,368,275,75,293,74
S5,27020003,0.0003,ordinary,3,4,367,275,75,297,69
S5,27020003,0.0003,ordinary,5,4,371,275,75,305,65
S5,27020003,0.0003,ordinary,4,5,371,275,75,227,143
S5,27020003,0.0003,pinned-leader,2,1,360,275,75,284,76
S5,27020003,0.0003,pinned-leader,4,1,362,275,75,296,65
S5,27020004,0.0003,ordinary,2,1,365,275,75,290,74
S5,27020004,0.0003,ordinary,5,1,366,275,75,282,83
S5,27020004,0.0003,ordinary,3,2,369,275,75,299,69
S5,27020004,0.0003,ordinary,2,3,355,268,68,291,63
S5,27020004,0.0003,ordinary,4,3,369,274,74,308,60
S5,27020004,0.0003,ordinary,3,4,368,275,75,224,143
S5,27020004,0.0003,ordinary,5,4,371,275,75,240,131
S5,27020004,0.0003,ordinary,4,5,369,275,75,296,72
S5,27020004,0.0003,pinned-leader,2,1,361,275,75,282,78
S5,27020004,0.0003,pinned-leader,4,1,362,275,75,283,79
S5,27020005,0.0003,ordinary,2,1,365,275,75,290,74
S5,27020005,0.0003,ordinary,5,1,366,275,75,226,139
S5,27020005,0.0003,ordinary,3,2,367,275,75,294,73
S5,27020005,0.0003,ordinary,2,3,361,275,75,297,64
S5,27020005,0.0003,ordinary,4,3,367,275,75,292,74
S5,27020005,0.0003,ordinary,3,4,364,275,75,288,75
S5,27020005,0.0003,ordinary,5,4,368,275,75,238,129
S5,27020005,0.0003,ordinary,4,5,300,202,4,228,71
S5,27020005,0.0003,pinned-leader,2,1,360,275,75,293,67
S5,27020005,0.0003,pinned-leader,4,1,362,275,75,292,70
S5,27020001,0.001,ordinary,2,1,250,185,67,195,55
S5,27020001,0.001,ordinary,5,1,261,195,64,213,47
S5,27020001,0.001,ordinary,3,2,331,245,71,267,63
S5,27020001,0.001,ordinary,2,3,262,193,74,148,113
S5,27020001,0.001,ordinary,4,3,278,194,39,215,63
S5,27020001,0.001,ordinary,3,4,335,251,75,207,128
S5,27020001,0.001,ordinary,5,4,267,184,52,214,53
S5,27020001,0.001,ordinary,4,5,304,222,70,245,58
S5,27020001,0.001,pinned-leader,2,1,219,166,65,169,49
S5,27020001,0.001,pinned-leader,4,1,263,199,68,210,53
S5,27020002,0.001,ordinary,2,1,249,185,68,200,49
S5,27020002,0.001,ordinary,5,1,267,198,64,214,52
S5,27020002,0.001,ordinary,3,2,329,243,70,271,57
S5,27020002,0.001,ordinary,2,3,266,196,75,153,112
S5,27020002,0.001,ordinary,4,3,275,193,40,216,59
S5,27020002,0.001,ordinary,3,4,334,249,75,203,130
S5,27020002,0.001,ordinary,5,4,267,187,51,215,51
S5,27020002,0.001,ordinary,4,5,306,223,70,245,60
S5,27020002,0.001,pinned-leader,2,1,217,166,65,177,40
S5,27020002,0.001,pinned-leader,4,1,263,201,68,211,51
S5,27020003,0.001,ordinary,2,1,226,162,52,185,40
S5,27020003,0.001,ordinary,5,1,278,209,75,165,113
S5,27020003,0.001,ordinary,3,2,329,243,73,269,59
S5,27020003,0.001,ordinary,2,3,230,161,46,185,45
S5,27020003,0.001,ordinary,4,3,305,221,68,247,57
S5,27020003,0.001,ordinary,3,4,316,230,62,263,53
S5,27020003,0.001,ordinary,5,4,278,198,64,222,55
S5,27020003,0.001,ordinary,4,5,308,225,75,186,122
S5,27020003,0.001,pinned-leader,2,1,187,136,44,160,26
S5,27020003,0.001,pinned-leader,4,1,266,202,69,212,54
S5,27020004,0.001,ordinary,2,1,246,183,65,201,44
S5,27020004,0.001,ordinary,5,1,285,210,72,213,72
S5,27020004,0.001,ordinary,3,2,326,241,72,280,45
S5,27020004,0.001,ordinary,2,3,227,158,38,176,51
S5,27020004,0.001,ordinary,4,3,290,207,54,236,54
S5,27020004,0.001,ordinary,3,4,330,245,75,207,123
S5,27020004,0.001,ordinary,5,4,292,211,75,180,112
S5,27020004,0.001,ordinary,4,5,295,213,60,237,57
S5,27020004,0.001,pinned-leader,2,1,216,162,60,164,52
S5,27020004,0.001,pinned-leader,4,1,270,205,70,204,65
S5,27020005,0.001,ordinary,2,1,228,165,51,180,48
S5,27020005,0.001,ordinary,5,1,277,208,74,165,111
S5,27020005,0.001,ordinary,3,2,332,245,72,253,78
S5,27020005,0.001,ordinary,2,3,234,161,41,191,43
S5,27020005,0.001,ordinary,4,3,308,224,69,247,60
S5,27020005,0.001,ordinary,3,4,320,233,60,250,69
S5,27020005,0.001,ordinary,5,4,292,210,74,183,108
S5,27020005,0.001,ordinary,4,5,238,154,3,192,45
S5,27020005,0.001,pinned-leader,2,1,193,140,43,154,39
S5,27020005,0.001,pinned-leader,4,1,269,204,69,219,50
S5,27020001,0.003,ordinary,2,1,143,101,38,115,28
S5,27020001,0.003,ordinary,5,1,136,94,32,116,20
S5,27020001,0.003,ordinary,3,2,199,144,45,165,33
S5,27020001,0.003,ordinary,2,3,191,147,75,88,103
S5,27020001,0.003,ordinary,4,3,160,104,17,130,30
S5,27020001,0.003,ordinary,3,4,234,176,75,133,100
S5,27020001,0.003,ordinary,5,4,148,94,25,127,21
S5,27020001,0.003,ordinary,4,5,184,127,42,146,37
S5,27020001,0.003,pinned-leader,2,1,106,80,34,90,16
S5,27020001,0.003,pinned-leader,4,1,141,102,38,114,27
S5,27020002,0.003,ordinary,2,1,138,99,38,113,25
S5,27020002,0.003,ordinary,5,1,142,99,30,112,29
S5,27020002,0.003,ordinary,3,2,204,146,45,162,42
S5,27020002,0.003,ordinary,2,3,191,145,74,92,98
S5,27020002,0.003,ordinary,4,3,168,113,17,128,40
S5,27020002,0.003,ordinary,3,4,231,174,73,134,97
S5,27020002,0.003,ordinary,5,4,152,98,23,118,33
S5,27020002,0.003,ordinary,4,5,187,129,41,141,46
S5,27020002,0.003,pinned-leader,2,1,110,84,33,89,20
S5,27020002,0.003,pinned-leader,4,1,137,101,37,116,21
S5,27020003,0.003,ordinary,2,1,120,81,24,100,20
S5,27020003,0.003,ordinary,5,1,192,148,75,95,97
S5,27020003,0.003,ordinary,3,2,200,142,45,157,42
S5,27020003,0.003,ordinary,2,3,126,84,21,105,21
S5,27020003,0.003,ordinary,4,3,188,136,42,148,40
S5,27020003,0.003,ordinary,3,4,191,131,32,154,37
S5,27020003,0.003,ordinary,5,4,173,117,37,137,36
S5,27020003,0.003,ordinary,4,5,219,166,75,107,112
S5,27020003,0.003,pinned-leader,2,1,99,70,23,76,23
S5,27020003,0.003,pinned-leader,4,1,145,107,43,121,24
S5,27020004,0.003,ordinary,2,1,127,88,33,108,19
S5,27020004,0.003,ordinary,5,1,165,121,48,130,34
S5,27020004,0.003,ordinary,3,2,210,149,50,164,45
S5,27020004,0.003,ordinary,2,3,130,84,14,98,31
S5,27020004,0.003,ordinary,4,3,166,113,21,132,33
S5,27020004,0.003,ordinary,3,4,235,176,74,127,107
S5,27020004,0.003,ordinary,5,4,208,154,75,99,109
S5,27020004,0.003,ordinary,4,5,167,114,28,142,25
S5,27020004,0.003,pinned-leader,2,1,104,76,28,80,24
S5,27020004,0.003,pinned-leader,4,1,150,112,41,116,34
S5,27020005,0.003,ordinary,2,1,126,86,25,98,28
S5,27020005,0.003,ordinary,5,1,183,143,73,97,86
S5,27020005,0.003,ordinary,3,2,206,146,43,152,53
S5,27020005,0.003,ordinary,2,3,123,77,19,107,16
S5,27020005,0.003,ordinary,4,3,193,137,46,152,40
S5,27020005,0.003,ordinary,3,4,191,131,31,152,39
S5,27020005,0.003,ordinary,5,4,206,153,74,110,96
S5,27020005,0.003,ordinary,4,5,143,88,2,117,25
S5,27020005,0.003,pinned-leader,2,1,94,68,22,76,18
S5,27020005,0.003,pinned-leader,4,1,148,111,42,123,25
S5,27020001,0.01,ordinary,2,1,67,45,18,51,16
S5,27020001,0.01,ordinary,5,1,71,48,16,55,16
S5,27020001,0.01,ordinary,3,2,104,72,19,85,18
S5,27020001,0.01,ordinary,2,3,137,114,69,45,92
S5,27020001,0.01,ordinary,4,3,82,53,7,67,15
S5,27020001,0.01,ordinary,3,4,157,126,75,72,85
S5,27020001,0.01,ordinary,5,4,72,44,12,59,13
S5,27020001,0.01,ordinary,4,5,92,63,20,69,22
S5,27020001,0.01,pinned-leader,2,1,51,41,15,39,12
S5,27020001,0.01,pinned-leader,4,1,61,44,16,52,9
S5,27020002,0.01,ordinary,2,1,65,46,15,52,13
S5,27020002,0.01,ordinary,5,1,68,45,15,56,12
S5,27020002,0.01,ordinary,3,2,110,74,16,86,24
S5,27020002,0.01,ordinary,2,3,129,111,71,50,79
S5,27020002,0.01,ordinary,4,3,87,57,7,66,21
S5,27020002,0.01,ordinary,3,4,156,124,71,72,84
S5,27020002,0.01,ordinary,5,4,71,45,11,57,13
S5,27020002,0.01,ordinary,4,5,93,60,21,70,23
S5,27020002,0.01,pinned-leader,2,1,46,35,12,40,6
S5,27020002,0.01,pinned-leader,4,1,69,50,14,51,18
S5,27020003,0.01,ordinary,2,1,62,43,14,47,14
S5,27020003,0.01,ordinary,5,1,128,106,74,46,82
S5,27020003,0.01,ordinary,3,2,105,67,19,73,31
S5,27020003,0.01,ordinary,2,3,65,43,11,50,15
S5,27020003,0.01,ordinary,4,3,99,68,20,76,23
S5,27020003,0.01,ordinary,3,4,101,68,15,79,22
S5,27020003,0.01,ordinary,5,4,78,54,15,67,11
S5,27020003,0.01,ordinary,4,5,154,123,73,61,93
S5,27020003,0.01,pinned-leader,2,1,50,36,11,36,14
S5,27020003,0.01,pinned-leader,4,1,74,54,18,53,21
S5,27020004,0.01,ordinary,2,1,59,40,17,50,9
S5,27020004,0.01,ordinary,5,1,78,54,19,60,18
S5,27020004,0.01,ordinary,3,2,106,74,20,89,17
S5,27020004,0.01,ordinary,2,3,66,46,6,50,16
S5,27020004,0.01,ordinary,4,3,87,59,10,70,17
S5,27020004,0.01,ordinary,3,4,159,127,73,71,88
S5,27020004,0.01,ordinary,5,4,140,114,72,52,88
S5,27020004,0.01,ordinary,4,5,86,56,11,76,10
S5,27020004,0.01,pinned-leader,2,1,47,32,10,38,9
S5,27020004,0.01,pinned-leader,4,1,68,50,20,52,16
S5,27020005,0.01,ordinary,2,1,60,36,11,47,13
S5,27020005,0.01,ordinary,5,1,133,108,74,46,87
S5,27020005,0.01,ordinary,3,2,99,65,19,82,17
S5,27020005,0.01,ordinary,2,3,62,42,9,49,13
S5,27020005,0.01,ordinary,4,3,98,66,20,77,21
S5,27020005,0.01,ordinary,3,4,103,69,14,80,23
S5,27020005,0.01,ordinary,5,4,137,113,69,58,79
S5,27020005,0.01,ordinary,4,5,81,50,1,63,18
S5,27020005,0.01,pinned-leader,2,1,52,40,16,35,17
S5,27020005,0.01,pinned-leader,4,1,66,50,20,56,10
S5,27020001,0.03,ordinary,2,1,32,23,9,26,6
S5,27020001,0.03,ordinary,5,1,41,28,7,27,14
S5,27020001,0.03,ordinary,3,2,50,36,7,44,6
S5,27020001,0.03,ordinary,2,3,94,86,63,23,71
S5,27020001,0.03,ordinary,4,3,46,35,3,33,12
S5,27020001,0.03,ordinary,3,4,112,98,70,33,79
S5,27020001,0.03,ordinary,5,4,37,26,5,28,9
S5,27020001,0.03,ordinary,4,5,42,30,9,34,8
S5,27020001,0.03,pinned-leader,2,1,24,18,5,20,4
S5,27020001,0.03,pinned-leader,4,1,36,25,9,26,10
S5,27020002,0.03,ordinary,2,1,36,26,7,25,10
S5,27020002,0.03,ordinary,5,1,34,22,7,28,6
S5,27020002,0.03,ordinary,3,2,56,41,11,40,16
S5,27020002,0.03,ordinary,2,3,74,67,44,24,50
S5,27020002,0.03,ordinary,4,3,46,33,4,34,12
S5,27020002,0.03,ordinary,3,4,116,102,72,33,82
S5,27020002,0.03,ordinary,5,4,36,26,5,29,7
S5,27020002,0.03,ordinary,4,5,44,32,9,34,10
S5,27020002,0.03,pinned-leader,2,1,22,17,6,20,2
S5,27020002,0.03,pinned-leader,4,1,31,22,8,26,5
S5,27020003,0.03,ordinary,2,1,33,25,6,24,8
S5,27020003,0.03,ordinary,5,1,104,93,73,23,81
S5,27020003,0.03,ordinary,3,2,50,33,10,40,10
S5,27020003,0.03,ordinary,2,3,30,21,7,24,5
S5,27020003,0.03,ordinary,4,3,48,35,8,35,13
S5,27020003,0.03,ordinary,3,4,46,30,5,40,6
S5,27020003,0.03,ordinary,5,4,43,31,5,31,12
S5,27020003,0.03,ordinary,4,5,101,85,58,31,70
S5,27020003,0.03,pinned-leader,2,1,23,17,7,19,4
S5,27020003,0.03,pinned-leader,4,1,36,25,9,26,10
S5,27020004,0.03,ordinary,2,1,30,20,7,25,5
S5,27020004,0.03,ordinary,5,1,35,25,10,30,5
S5,27020004,0.03,ordinary,3,2,59,39,15,42,17
S5,27020004,0.03,ordinary,2,3,32,24,3,25,7
S5,27020004,0.03,ordinary,4,3,40,28,4,36,4
S5,27020004,0.03,ordinary,3,4,117,102,70,35,82
S5,27020004,0.03,ordinary,5,4,95,86,61,25,70
S5,27020004,0.03,ordinary,4,5,43,31,8,35,8
S5,27020004,0.03,pinned-leader,2,1,29,20,7,19,10
S5,27020004,0.03,pinned-leader,4,1,32,24,8,26,6
S5,27020005,0.03,ordinary,2,1,35,19,5,24,10
S5,27020005,0.03,ordinary,5,1,99,89,75,23,76
S5,27020005,0.03,ordinary,3,2,56,42,11,39,17
S5,27020005,0.03,ordinary,2,3,29,21,4,25,4
S5,27020005,0.03,ordinary,4,3,50,37,12,34,16
S5,27020005,0.03,ordinary,3,4,51,33,6,39,12
S5,27020005,0.03,ordinary,5,4,105,95,68,26,79
S5,27020005,0.03,ordinary,4,5,42,27,0,34,8
S5,27020005,0.03,pinned-leader,2,1,24,19,4,19,5
S5,27020005,0.03,pinned-leader,4,1,31,22,8,26,5
S5,27020001,0.1,ordinary,2,1,16,11,4,12,4
S5,27020001,0.1,ordinary,5,1,19,14,3,13,6
S5,27020001,0.1,ordinary,3,2,23,18,5,17,6
S5,27020001,0.1,ordinary,2,3,64,61,55,8,56
S5,27020001,0.1,ordinary,4,3,14,11,1,13,1
S5,27020001,0.1,ordinary,3,4,85,80,69,14,71
S5,27020001,0.1,ordinary,5,4,15,11,3,12,3
S5,27020001,0.1,ordinary,4,5,17,13,5,13,3
S5,27020001,0.1,pinned-leader,2,1,11,8,2,9,2
S5,27020001,0.1,pinned-leader,4,1,17,13,6,12,5
S5,27020002,0.1,ordinary,2,1,13,10,3,12,1
S5,27020002,0.1,ordinary,5,1,15,11,2,13,2
S5,27020002,0.1,ordinary,3,2,21,16,3,16,5
S5,27020002,0.1,ordinary,2,3,40,38,30,8,32
S5,27020002,0.1,ordinary,4,3,14,10,3,12,2
S5,27020002,0.1,ordinary,3,4,88,82,73,12,76
S5,27020002,0.1,ordinary,5,4,13,9,2,11,2
S5,27020002,0.1,ordinary,4,5,16,13,4,14,2
S5,27020002,0.1,pinned-leader,2,1,11,9,3,9,2
S5,27020002,0.1,pinned-leader,4,1,16,12,3,11,5
S5,27020003,0.1,ordinary,2,1,17,10,3,12,5
S5,27020003,0.1,ordinary,5,1,68,63,55,12,56
S5,27020003,0.1,ordinary,3,2,23,16,5,17,6
S5,27020003,0.1,ordinary,2,3,13,11,3,9,4
S5,27020003,0.1,ordinary,4,3,21,13,4,13,8
S5,27020003,0.1,ordinary,3,4,20,16,5,16,4
S5,27020003,0.1,ordinary,5,4,13,10,3,12,1
S5,27020003,0.1,ordinary,4,5,85,81,71,13,72
