stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate
development-amendment,16024005,n5-stressed-bg0,N5 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.100910404502733,0.47122241974626,0,0,9.71257806014762,12.6440708081387,0,1.03644821072919,0.15444997236042,0.4,0.66,0.9,0.38620232172471,0.23175234936429,1100,982,488,0,342,1810,747,1063,836,342,494,0,0,0,400,0.407331975560081,0,491,374,16,1,32,32,0,0,0,0,0,836,503,0.283083333333307,0,255,0,0.279594607354832,0.346351277768053,0,0,0,0,0,0.327333333333334,3.928,0,0.214016000000002,0,0,0.785600000000001,40.6666666666667,62.25,28.5,0.0232841140529533,0.0570000000000004,0.0777222222222224,0.1759,0.954408464251363,2098,0,0.30791229742612,0,0.296640559906682,0.29257790368272,2.452665,0,667063187090,21783082457,110997405,0,187195285,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,255,0,255,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71
development-amendment,16024005,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.100715523633103,0.456097267436813,0,0,9.78092871346612,12.5270440285706,0,1.03647534082343,0.156473189607518,0.44,0.758400000000001,0.879999999999999,0.436517412935323,0.280044223327806,1131,2207,450,0,242,4024,685,3339,1447,242,1205,0,0,0,1694,0.767557770729497,0,263,1341,36,1,32,32,0,0,0,0,0,1447,209,0.75708333333335,0,11,0,0.725216065985674,0.786876678013202,0,0,0,0,0,0.735666666666623,8.82799999999947,0,0.370432,3.50799999999967,1437,1.76559999999989,37.5,57.0833333333333,20.1666666666667,0.0181504304485728,0.0449999999999999,0.0632768595041323,0.13395,0.974588507074791,4534,0,0.307013674459638,0,0.296640559906682,0.29257790368272,2.7563334,0,667063187090,21783082457,110997405,0,187385641,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,11,0,11,0,1,0,symmetric p-persistent CSMA renewal approximation,4.62882647433178,8.33333333333333,0.555459176919813,0.2401,0.71
development-amendment,16024005,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.353471551103914,0.195608949618304,1,0,9.95836863739159,13.972200041265,0,1.03671583861994,0.763195135433942,2.772,4.0184,4.38,2.43464897733555,1.67145384190161,1128,1339,138,0,62,2455,205,2248,763,62,700,1,2,1,1174,0.876773711725168,0,793,1006,50,1,32,32,0,0,0,0,0,763,522,0.554000000000031,0,24,0,0.548672138298398,0.604404006266945,0,0,0,0,0,0.446333333333321,5.35599999999985,0,0.195328000000002,3.50799999999967,1009,1.07119999999997,11.5,17.0833333333333,5.16666666666667,0.0278618371919344,0.0591000000000009,0.168983870967742,0.5044,0.988271925272444,2707,0,0.319541928333949,0,0.296640559906682,0.29257790368272,2.3406582,0,667063187090,21783082457,110997405,0,187412512,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,24,0,24,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71
development-amendment,16024005,n10-moderate-bg0,N10 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0915457961536811,0.506579496038167,0,0,NaN,NaN,NaN,NaN,0.0825728500355365,0.18,0.239999999999998,0.360000000000001,0.160388533522862,0.0778156834873254,1562,1924,1338,48,1609,4183,2693,1490,2393,1609,784,0,0,0,552,0.279918864097363,0,149,513,1,2,32,32,0,0,0,0,48,2271,170,0.555166666666702,48,55,0,0.529513000314663,0.639347387579792,0,0,0,0,0,0.6493333333333,7.6959999999996,0.0960000000000001,0.581375999999998,0,0,1.55839999999992,111.5,224.416666666667,134.083333333333,0.0187616632860042,0.05245,0.05702796768179,0.112000000000001,0.987437535162326,4769,122,0.110505347032921,0.10655737704918,0.0999141809698384,0.0979411764705882,3.2705805,0,2586675260145,84894818796,410907084,0,272549934,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,103,48,0,55,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903
development-amendment,16024005,n10-moderate-bg0,N10 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.228710604602423,0.352436065052471,1,0,NaN,NaN,NaN,NaN,0.220488036010424,0.58,0.780000000000001,1.04,0.452594171997157,0.232106135986733,2112,1318,579,0,596,2784,1143,1641,1438,596,842,0,0,0,718,0.544764795144158,0,1461,674,29,1,32,32,0,0,0,0,0,1438,1790,0.35641666666664,0,151,0,0.372475970358231,0.433676151109049,0,0,0,0,0,0.439333333333322,5.27199999999986,0,0.368128,0,0,1.05439999999997,48.25,95.25,49.6666666666667,0.027759484066768,0.0579999999999998,0.123555369127517,0.293,0.991045614449996,3138,0,0.0978330146590185,0,0.0999141809698384,0.0979411764705882,2.6957986,0,2586675260145,84894818796,410907084,0,272039403,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,151,0,151,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903
development-amendment,16024005,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.283259790358662,0.336677909290923,1,0,NaN,NaN,NaN,NaN,0.277806207059938,0.779999999999999,1.08,1.32,0.712854773750296,0.435048566690359,2129,3045,488,0,370,6429,971,5456,2543,370,2171,1,2,2,2538,0.833497536945813,0,1220,2143,63,1,32,32,0,0,0,0,0,2543,1274,0.856833333333294,0,0,0,0.853465304752366,0.880590893420726,0,0,0,0,0,1.01499999999993,12.1799999999991,0,0.651007999999997,3.56099999999966,2035,2.43599999999982,40.6666666666667,80.9166666666667,30.8333333333333,0.0261697865353039,0.0569999999999999,0.112191891891892,0.27065,0.979693927924963,7124,0,0.110471645143178,0,0.0999141809698384,0.0979411764705882,3.1373554,0,2586675260145,84894818796,410907084,0,272767219,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,0,0,0,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903
development-amendment,16024005,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.668029430939017,0.167452600659061,1,0,NaN,NaN,NaN,NaN,0.99998578535892,3.2,4.4,4.96,2.66342572850035,1.66343994314144,1803,1461,145,0,108,3082,294,2786,1208,108,1100,1,2,0,1308,0.895277207392197,0,1506,1173,49,1,32,32,0,0,0,0,0,1208,1377,0.566083333333369,0,22,0,0.578480870324013,0.644947997441369,0,0,0,0,0,0.486999999999983,5.8439999999998,0,0.309248000000001,3.56099999999966,1109,1.16879999999996,12.0833333333333,24.5,9,0.0380041067761808,0.0920000000000005,0.324898148148148,0.75525,0.880812735651445,3389,0,0.0994393626438477,0,0.0999141809698384,0.0979411764705882,2.4841452,0,2586675260145,84894818796,410907084,0,272256688,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,22,0,22,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903
development-amendment,16024005,n10-stressed-bg0,N10 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.110579688779527,0.487818969632409,0,0,NaN,NaN,NaN,NaN,0.101828950485667,0.24,0.359999999999999,0.640000000000001,0.211821843165127,0.10999289267946,1835,2188,1406,5,1259,4736,2456,2280,2399,1259,1140,0,0,0,620,0.282717738258094,0,229,582,8,2,32,32,0,0,0,0,5,2384,254,0.621666666666721,5,54,0,0.600850083180113,0.736338824956347,0,0,0,0,0,0.730166666666623,8.75199999999948,0.01,0.610303999999999,0,0,1.7523999999999,117.166666666667,204.666666666667,104.916666666667,0.0187729138166896,0.0500000000000004,0.058196981731533,0.119,0.971399087978615,5358,15,0.299925345278089,0.4,0.299331778036994,0.297057157140477,3.2224858,0,2586675260145,87281054894,419797754,0,278585634,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,59,5,0,54,1,1,symmetric p-persistent CSMA renewal approximation,9.31184279488188,8.33333333333333,1.11742113538583,1,0.71
development-amendment,16024005,n10-stressed-bg0,N10 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.282002966275787,0.259206548376561,1,0,NaN,NaN,NaN,NaN,0.303591565979626,0.88,1.26,1.74,0.710708362947169,0.407116796967544,2162,1322,527,0,381,2806,892,1912,1178,381,797,1,2,0,716,0.54160363086233,0,1499,668,33,1,32,32,0,0,0,0,0,1178,1614,0.35816666666664,0,129,0,0.366276165708109,0.431254293724445,0,0,0,0,0,0.440666666666655,5.28799999999986,0,0.301568000000001,0,0,1.05759999999997,43.9166666666667,74.3333333333333,31.75,0.0266074130105902,0.0579999999999998,0.138233595800525,0.343,0.971861986912552,3083,0,0.303276029841064,0,0.299331778036994,0.297057157140477,2.6072789,0,2586675260145,87281054894,419797754,0,278075103,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,129,0,129,0,1,0,independent-start vulnerable-period ALOHA,3.75822527179351,8.33333333333333,0.450987032615222,1,0.71
development-amendment,16024005,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.315462483456048,0.295196536412027,1,0,NaN,NaN,NaN,NaN,0.33663586827766,0.94,1.36,2.54,1.28463397299218,0.947998104714525,2108,3024,451,0,237,6377,774,5603,2106,237,1869,0,0,0,2502,0.827380952380952,0,1194,2116,76,1,32,32,0,0,0,0,0,2106,1080,0.860166666666625,0,4,0,0.861575993793507,0.903788258638464,0,0,0,0,0,1.00799999999993,12.0959999999991,0,0.539135999999997,3.56099999999966,2006,2.41919999999982,37.5833333333333,64.5,19.75,0.0265601851851853,0.0570000000000004,0.117033755274262,0.283400000000001,0.957226222410466,6904,0,0.306778679026651,0,0.299331778036994,0.297057157140477,3.1043243,0,2586675260145,87281054894,419797754,0,278802919,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,4,0,4,0,1,0,symmetric p-persistent CSMA renewal approximation,2.23577345505114,8.33333333333333,0.268292814606137,0.2401,0.71
development-amendment,16024005,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.708032288172594,0.192071167958119,1,0,NaN,NaN,NaN,NaN,1.19944089078417,3.64,5.276,6.12,3.10665719023928,1.9072162994551,1749,1439,134,0,82,3041,242,2797,1013,82,931,1,2,0,1283,0.891591382904795,0,1458,1157,35,1,32,32,0,0,0,0,0,1013,1167,0.563250000000035,0,21,0,0.577137505830678,0.645928145262664,0,0,0,0,0,0.479666666666651,5.75599999999981,0,0.259328000000003,3.56099999999966,1094,1.15119999999996,11.1666666666667,20.1666666666667,6.83333333333333,0.0385469075747048,0.0910000000000003,0.365268292682927,0.7811,0.87590243902439,3294,0,0.300546448087432,0,0.299331778036994,0.297057157140477,2.5153156,0,2586675260145,87281054894,419797754,0,278292388,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,21,0,21,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71
development-amendment,16024005,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0539301061204909,0.531264652121396,0,0,9.60494132133409,12.4130044544535,0,1.03669614469296,0.0701934770591487,0.16,0.220000000000001,0.279999999999999,0.145074626865672,0.0748811498065231,725,845,695,65,711,1558,1214,344,967,711,256,0,0,0,126,0.138461538461538,0,2,122,0,2,32,32,0,0,0,0,65,827,3,0.271083333333311,65,2,0,0.240603846666357,0.298034879283976,0,0,0,0,0,0.29225,3.38,0.127,0.211712000000002,0,0,0.701400000000001,57.9166666666667,101.166666666667,59.25,0.00713626373626381,0.0219999999999996,0.0437791842475388,0.0954999999999999,0.990241602345296,1877,140,0.0942994139584443,0.257142857142857,0.0985902349608399,0.266155640726546,2.3545216,0,667063187090,21452443091,109459431,0,185140100,context-aware-v2,frame-aware,service-certificate-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,67,65,0,2,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024005,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.081555407689387,0.497931682337506,0,0,9.58189370704445,12.3712925913569,0,1.0365648999926,0.115964621337756,0.260000000000002,0.34,0.44,0.241857379767827,0.125892758430072,1005,900,522,145,506,1680,908,772,939,506,433,0,0,0,397,0.379904306220096,0,435,331,16,2,32,32,0,0,0,0,145,764,477,0.273916666666641,153,10,0,0.275887429332195,0.338762067556844,0,0,0,0,0,0.314416666666667,3.6,0.173,0.195584000000002,0,0,0.754600000000001,43.5,75.6666666666667,42.1666666666667,0.0271732057416269,0.0690000000000007,0.0722865612648222,0.151,0.980052512318815,1951,175,0.0963608405945669,0.228571428571429,0.0985902349608399,0.266155640726546,2.4538192,0,667063187090,21452443091,109459431,0,185166971,context-aware-v2,frame-aware,service-certificate-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,163,153,0,10,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024005,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0589884070251872,0.52402865682584,0,0,9.55929670181258,12.3198094835067,0,1.03658104065669,0.0810171365395246,0.18,0.24,0.340000000000002,0.163825317855168,0.0828081813156441,830,1329,600,40,625,2432,1040,1392,1281,625,656,0,0,0,708,0.517165814463112,0,57,556,11,2,32,32,0,0,0,0,40,1197,53,0.357749999999977,40,11,0,0.203489903546515,0.321688892880446,0,0,0,0,0,0.449333333333321,5.31599999999986,0.0760000000000001,0.306432000000002,0,0,1.07839999999997,50,86.6666666666667,52.0833333333333,0.00941782322863412,0.0259999999999998,0.0486768000000001,0.106799999999999,0.987816924596641,2872,84,0.102019498607242,0.0595238095238095,0.0985902349608399,0.104019330111648,2.5504439,0,667063187090,21207123957,105363559,0,184464782,context-aware-v2,frame-aware,service-certificate-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,51,40,0,11,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024005,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0849513752228216,0.491589695354952,0,0,9.58189370704445,12.3712925913569,0,1.03656017047142,0.125538971807628,0.280000000000001,0.398400000000001,0.5,0.245594250967385,0.120055279159757,1003,919,502,134,496,1724,868,856,914,496,418,0,0,0,427,0.405508072174739,0,449,366,14,2,32,32,0,0,0,0,135,745,492,0.274916666666641,154,14,0,0.179767720527495,0.246227927433712,0,0,0,0,0,0.32025,3.676,0.167,0.190720000000002,0,0,0.768600000000001,41.8333333333333,72.3333333333333,41.3333333333333,0.0272621082621083,0.069,0.0752237903225807,0.1595,0.981897525813365,1977,169,0.0991401112797167,0.106508875739645,0.0985902349608399,0.104019330111648,2.5067231,0,667063187090,21207123957,105363559,0,184491653,context-aware-v2,frame-aware,service-certificate-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,168,154,0,14,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024006,n5-moderate-bg0,N5 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0541652817344433,0.5314436760886,0,0,9.62455467376059,12.3874496537662,0,1.03666382627943,0.0739414040906577,0.16,0.200000000000001,0.279999999999999,0.138308457711443,0.064367053620785,702,816,664,55,745,1491,1151,340,943,745,198,0,0,0,125,0.143513203214696,0,0,115,0,2,32,32,0,0,0,0,55,825,0,0.260749999999979,55,5,0,0.227702772574986,0.283471004407845,0,0,0,0,0,0.280833333333334,3.264,0.106,0.211200000000002,0,0,0.674,55.3333333333333,95.9166666666667,62.0833333333333,0.00705855338691167,0.0199999999999998,0.04523355704698,0.100799999999999,0.988533889374678,1787,118,0.107442641298265,0.0423728813559322,0.102302949508415,0.106958840193301,2.3239626,0,667069651927,21207426713,105363559,0,184457992,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,60,55,0,5,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024006,n5-moderate-bg0,N5 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0820898567428739,0.494756242962064,0,0,9.59963518238923,13.1647392510194,0,1.0365887792746,0.11927031509121,0.28,0.399999999999999,0.52,0.199767827529022,0.080497512437811,956,914,521,151,554,1675,915,760,945,554,391,0,0,0,402,0.377464788732394,0,389,349,10,2,32,32,0,0,0,0,151,742,396,0.279999999999975,178,18,0,0.265017291271782,0.346207968167777,0,0,0,0,0,0.321416666666667,3.656,0.201,0.189952000000002,0,0,0.771400000000001,43.4166666666667,76.25,46.1666666666667,0.0264131455399062,0.068,0.0702545126353792,0.145,0.982005318090552,1930,203,0.0870466321243523,0.0541871921182266,0.102302949508415,0.106958840193301,2.4827357,0,667069651927,21207426713,105363559,0,184484863,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,196,178,0,18,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024006,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.09045890577114,0.484870260907802,0,0,9.60368613387621,12.6037442459516,0,1.03644362391341,0.122675511332228,0.300000000000001,0.4184,0.56,0.298584853510227,0.175909342177999,1040,2173,459,0,347,4003,791,3212,1560,347,1213,0,0,0,1687,0.776346065347446,0,192,1327,26,1,32,32,0,0,0,0,0,1560,166,0.744083333333357,0,16,0,0.727145880388315,0.809881711639368,0,0,0,0,0,0.724333333333291,8.69199999999949,0,0.399359999999998,3.56299999999966,1412,1.7383999999999,38.25,65.9166666666667,28.9166666666667,0.0183607915324437,0.0470000000000006,0.0593342939481269,0.1207,0.991649996469841,4516,0,0.0934455270150576,0,0.102302949508415,0.106958840193301,2.76119,0,667069651927,21207426713,105363559,0,184675219,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,16,0,16,0,1,0,symmetric p-persistent CSMA renewal approximation,5.88708493848112,8.33333333333333,0.706450192617734,0.2401,0.903
development-amendment,16024006,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.270085261449362,0.306132837143894,1,0,9.95036779057686,12.8916512808669,0,1.03659680064216,0.361182974018795,1.12,1.52,1.64,0.859303482587065,0.49812050856827,1157,1379,164,0,115,2481,268,2213,872,115,757,0,0,0,1211,0.878172588832487,0,828,1055,38,1,32,32,0,0,0,0,0,872,621,0.562583333333368,0,23,0,0.557625105461146,0.621131421797624,0,0,0,0,0,0.459666666666653,5.51599999999984,0,0.223232000000003,3.56299999999966,1046,1.10319999999997,13.6666666666667,22.3333333333333,9.58333333333333,0.0261776649746194,0.0579999999999998,0.141278260869565,0.3801,0.967482014388489,2708,0,0.0886262924667651,0,0.102302949508415,0.106958840193301,2.355384,0,667069651927,21207426713,105363559,0,184702090,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,23,0,23,0,1,0,independent-start vulnerable-period ALOHA,2.31196650322817,8.33333333333333,0.27743598038738,0.2401,0.903
