seed,method,N,scenario,RMSE,MAXERR,MINEVAL,AOI,TXRATECHANNEL,TXRATEAGENT,TXRATETOTAL,TXCOUNT,PDR,ACKUPDATE,ACKMISS,FORMFAIL,SAFEFAIL
10,State-event,20,Stressed,0.456835038792589,0.687120177905092,0.0499291621064735,0.438846866485013,3.784,9.46,189.2,5676,0.600246652572234,0,0,1,1
11,State-event,20,Stressed,0.454844472681381,0.617093930516164,0.0882024413334756,0.437670118074478,3.78933333333333,9.47333333333333,189.466666666667,5684,0.599049964813512,0,0,1,1
12,State-event,20,Stressed,0.454785318286919,0.70726079420315,0.113684473043886,0.443241416893733,3.78133333333333,9.45333333333333,189.066666666667,5672,0.603138222849083,0,0,1,1
13,State-event,20,Stressed,0.466531023975344,0.666107724077999,0.127606777132852,0.449220708446866,3.776,9.44,188.8,5664,0.596398305084746,0,0,1,1
14,State-event,20,Stressed,0.463569251482438,0.728587349889787,0.0833031681495485,0.451064486830154,3.77466666666667,9.43666666666667,188.733333333333,5662,0.598904980572236,0,0,1,1
15,State-event,20,Stressed,0.464946003171616,0.660920257198533,0.0841080545868586,0.450384014532243,3.75866666666667,9.39666666666667,187.933333333333,5638,0.592586023412558,0,0,1,1
16,State-event,20,Stressed,0.458633309160636,0.664501394258997,0.0754619492715639,0.438911534968211,3.78266666666667,9.45666666666667,189.133333333333,5674,0.600105745505816,0,0,1,1
17,State-event,20,Stressed,0.452961646529904,0.62355453060659,0.0877571759936963,0.442394550408719,3.78666666666667,9.46666666666667,189.333333333333,5680,0.602816901408451,0,0,1,1
18,State-event,20,Stressed,0.456259643461613,0.61657495063555,0.0279367743925665,0.442099545867393,3.76933333333333,9.42333333333333,188.466666666667,5654,0.600459851432614,0,0,1,1
19,State-event,20,Stressed,0.461003610365427,0.711224199037549,0.0824757715932539,0.44465068119891,3.76533333333333,9.41333333333333,188.266666666667,5648,0.603576487252125,0,0,1,1
20,State-event,20,Stressed,0.455447964338532,0.713492163345038,0.105734507238727,0.441276294277929,3.77333333333333,9.43333333333333,188.666666666667,5660,0.593286219081272,0,0,1,1
1,Full-AoI,20,Stressed,0.242676120441446,0.326407594809741,0.335944800473093,0.213023069936421,14.724,36.81,736.2,22086,0.596667572217694,13127,0,1,0
2,Full-AoI,20,Stressed,0.243063226012839,0.329193197392452,0.331345371190499,0.212354586739327,14.7066666666667,36.7666666666667,735.333333333333,22060,0.600271985494107,13197,0,1,0
3,Full-AoI,20,Stressed,0.24172987214539,0.324615900591807,0.336758385329388,0.211824523160763,14.694,36.735,734.7,22041,0.602785717526428,13228,0,1,0
4,Full-AoI,20,Stressed,0.242592094320961,0.32411143223667,0.341857787232867,0.21243851044505,14.7266666666667,36.8166666666667,736.333333333333,22090,0.600316885468538,13206,0,1,0
5,Full-AoI,20,Stressed,0.243672763303127,0.330650834359163,0.331136151544118,0.212967120799273,14.7686666666667,36.9216666666667,738.433333333333,22153,0.598474247280278,13198,0,1,0
6,Full-AoI,20,Stressed,0.242232902031149,0.326712843831037,0.338130355081898,0.212127883742052,14.7233333333333,36.8083333333333,736.166666666667,22085,0.601177269640027,13225,0,1,0
7,Full-AoI,20,Stressed,0.242319908888455,0.327045134338482,0.332616078503153,0.212329155313351,14.674,36.685,733.7,22011,0.604652219344873,13271,0,1,0
8,Full-AoI,20,Stressed,0.243607451609371,0.327858027215184,0.334562843780357,0.213218891916439,14.8026666666667,37.0066666666667,740.133333333333,22204,0.593766888848856,13139,0,1,0
9,Full-AoI,20,Stressed,0.243280358846238,0.331013726994357,0.335537654793915,0.212812715712988,14.796,36.99,739.8,22194,0.595926827070379,13187,0,1,0
10,Full-AoI,20,Stressed,0.243020316977413,0.322459260941265,0.335731678755036,0.212774205267938,14.76,36.9,738,22140,0.599909665763324,13235,0,1,0
11,Full-AoI,20,Stressed,0.241699863421672,0.329091220564834,0.337839106742602,0.211844504995458,14.6766666666667,36.6916666666667,733.833333333333,22015,0.601771519418578,13202,0,1,0
12,Full-AoI,20,Stressed,0.242739747519963,0.32880031116707,0.340418866212133,0.212971843778383,14.732,36.83,736.6,22098,0.599782785772468,13209,0,1,0
13,Full-AoI,20,Stressed,0.242230505802775,0.326625276779332,0.334594409858774,0.212618710263396,14.762,36.905,738.1,22143,0.598428397236147,13208,0,1,0
14,Full-AoI,20,Stressed,0.242569112747283,0.328438739342846,0.336485991629919,0.212115531335149,14.736,36.84,736.8,22104,0.598579442634817,13185,0,1,0
15,Full-AoI,20,Stressed,0.242109745053429,0.326805970918213,0.335527776640873,0.212215440508628,14.7893333333333,36.9733333333333,739.466666666667,22184,0.601875225387667,13298,0,1,0
16,Full-AoI,20,Stressed,0.24221724963911,0.323110690356558,0.337619323117146,0.211916439600363,14.688,36.72,734.4,22032,0.602078794480755,13212,0,1,0
17,Full-AoI,20,Stressed,0.243057746915589,0.320954425310286,0.336749167516919,0.213236330608537,14.7253333333333,36.8133333333333,736.266666666667,22088,0.599827960883738,13201,0,1,0
18,Full-AoI,20,Stressed,0.243218672046787,0.327227868592117,0.333498619476373,0.212813079019073,14.8046666666667,37.0116666666667,740.233333333333,22207,0.597784482370424,13223,0,1,0
19,Full-AoI,20,Stressed,0.241817773862651,0.326605930121505,0.339681149534812,0.212258673932788,14.68,36.7,734,22020,0.601952770208901,13208,0,1,0
20,Full-AoI,20,Stressed,0.242106712015547,0.32342990379254,0.335135766029697,0.212484650317892,14.7333333333333,36.8333333333333,736.666666666667,22100,0.599592760180995,13195,0,1,0
1,Periodic10,50,Stressed,0.287743533358964,0.365839166909772,0.31262798324472,0.235525885558583,10,25,1250,37500,0.60312,0,0,1,0
2,Periodic10,50,Stressed,0.288863974350351,0.369132711373635,0.312121233679855,0.237101907356948,10,25,1250,37500,0.597093333333333,0,0,1,0
3,Periodic10,50,Stressed,0.287847332820681,0.351774217427137,0.312335322807696,0.236370208900999,10,25,1250,37500,0.600133333333333,0,0,1,0
4,Periodic10,50,Stressed,0.290340918113211,0.372205627188385,0.303798407024954,0.238619073569482,10,25,1250,37500,0.5968,0,0,1,0
5,Periodic10,50,Stressed,0.288628183371447,0.369473831480065,0.313260883998514,0.236883923705722,10,25,1250,37500,0.596586666666667,0,0,1,0
6,Periodic10,50,Stressed,0.288891095024591,0.362490910253013,0.307715766971389,0.237087375113533,10,25,1250,37500,0.599226666666667,0,0,1,0
7,Periodic10,50,Stressed,0.288353168242439,0.358446367979829,0.305622800735787,0.236412352406903,10,25,1250,37500,0.60176,0,0,1,0
8,Periodic10,50,Stressed,0.288607952592245,0.360793587448836,0.306260161545209,0.236939146230699,10,25,1250,37500,0.598,0,0,1,0
9,Periodic10,50,Stressed,0.287916750100148,0.360014116342125,0.302486732847924,0.235863760217984,10,25,1250,37500,0.60312,0,0,1,0
10,Periodic10,50,Stressed,0.28873130760729,0.36042213990629,0.318865624998479,0.23759527702089,10,25,1250,37500,0.5984,0,0,1,0
11,Periodic10,50,Stressed,0.288786553220235,0.375653061389894,0.307121125026887,0.236142779291553,10,25,1250,37500,0.597653333333333,0,0,1,0
12,Periodic10,50,Stressed,0.286895265663718,0.364917433496757,0.306447623728564,0.234805086285195,10,25,1250,37500,0.60384,0,0,1,0
13,Periodic10,50,Stressed,0.288483947104801,0.362834674816977,0.290844215171744,0.236868664850136,10,25,1250,37500,0.602453333333333,0,0,1,0
14,Periodic10,50,Stressed,0.288757363089298,0.35884536283363,0.295083547641154,0.236732061762034,10,25,1250,37500,0.599493333333333,0,0,1,0
15,Periodic10,50,Stressed,0.288311565117761,0.369257920670516,0.302759330003488,0.236648501362398,10,25,1250,37500,0.600906666666667,0,0,1,0
16,Periodic10,50,Stressed,0.28884704390708,0.36238688530017,0.310445182144321,0.23728646684832,10,25,1250,37500,0.60008,0,0,1,0
17,Periodic10,50,Stressed,0.288869438284925,0.364893779373699,0.310288182353335,0.23801961852861,10,25,1250,37500,0.59904,0,0,1,0
18,Periodic10,50,Stressed,0.288098608949658,0.365230568673038,0.302209452769246,0.236144232515894,10,25,1250,37500,0.602373333333333,0,0,1,0
19,Periodic10,50,Stressed,0.290337723021048,0.359136180753646,0.314985256647571,0.239179291553133,10,25,1250,37500,0.59528,0,0,1,0
20,Periodic10,50,Stressed,0.287101862270009,0.361494540197292,0.278161837528279,0.234978019981835,10,25,1250,37500,0.6028,0,0,1,0
1,Periodic20,50,Stressed,0.220800005480931,0.281156581775156,0.37073255025566,0.178614859218892,20,50,2500,75000,0.60044,0,0,1,0
2,Periodic20,50,Stressed,0.221311354755256,0.284806482315344,0.37478884850282,0.178697693006358,20,50,2500,75000,0.59908,0,0,1,0
3,Periodic20,50,Stressed,0.221217657430094,0.278533944571348,0.372948511286146,0.178839673024523,20,50,2500,75000,0.59988,0,0,1,0
4,Periodic20,50,Stressed,0.221230130455589,0.28836704361129,0.377097466123035,0.178915967302452,20,50,2500,75000,0.598493333333333,0,0,1,0
5,Periodic20,50,Stressed,0.220828517849311,0.281494214916217,0.376311528030123,0.178444105358765,20,50,2500,75000,0.598613333333333,0,0,1,0
6,Periodic20,50,Stressed,0.220948936202436,0.286249841858927,0.377426237457438,0.178608900999092,20,50,2500,75000,0.601013333333333,0,0,1,0
7,Periodic20,50,Stressed,0.221043038421873,0.284433631115474,0.37276997748942,0.178738528610354,20,50,2500,75000,0.599893333333333,0,0,1,0
8,Periodic20,50,Stressed,0.220297605853681,0.280551005364559,0.374899852625559,0.178258964577657,20,50,2500,75000,0.601546666666667,0,0,1,0
9,Periodic20,50,Stressed,0.22007531210498,0.278512488402963,0.378155244507368,0.178030663033606,20,50,2500,75000,0.60416,0,0,1,0
10,Periodic20,50,Stressed,0.221043800199225,0.288633297293759,0.37598415081226,0.178801307901907,20,50,2500,75000,0.598586666666667,0,0,1,0
11,Periodic20,50,Stressed,0.220678217876112,0.281496744332712,0.373527387676347,0.178465177111716,20,50,2500,75000,0.598933333333333,0,0,1,0
12,Periodic20,50,Stressed,0.220580323702535,0.279788987782331,0.372059276522267,0.178459800181653,20,50,2500,75000,0.602373333333333,0,0,1,0
13,Periodic20,50,Stressed,0.221310204253966,0.282292501904652,0.372063033791951,0.179000690281562,20,50,2500,75000,0.600146666666667,0,0,1,0
14,Periodic20,50,Stressed,0.221305473621295,0.282825219544677,0.374619151663139,0.178620090826521,20,50,2500,75000,0.599946666666667,0,0,1,0
15,Periodic20,50,Stressed,0.220955642426046,0.286052215909093,0.373812196069881,0.178618056312443,20,50,2500,75000,0.60164,0,0,1,0
16,Periodic20,50,Stressed,0.221353984767587,0.282378950341615,0.374194089450161,0.179200944595822,20,50,2500,75000,0.59804,0,0,1,0
17,Periodic20,50,Stressed,0.221085353829188,0.28591829686682,0.375097698453262,0.178430445049955,20,50,2500,75000,0.601826666666667,0,0,1,0
18,Periodic20,50,Stressed,0.220835551964301,0.281624008351299,0.3755512589245,0.178492788374205,20,50,2500,75000,0.6028,0,0,1,0
19,Periodic20,50,Stressed,0.221317512145602,0.282377515564709,0.371444659973734,0.178896348773842,20,50,2500,75000,0.59708,0,0,1,0
20,Periodic20,50,Stressed,0.220438357203432,0.280790184974268,0.378993802866989,0.178377547683924,20,50,2500,75000,0.600786666666667,0,0,1,0
1,State-event,50,Stressed,0.503154486869553,0.694831023347827,0.0984454153133646,0.463443487738419,3.65813333333333,9.14533333333333,457.266666666667,13718,0.59585945473101,0,0,1,1
2,State-event,50,Stressed,0.495204080702279,0.674246356770509,0.128725039258214,0.451383324250681,3.6784,9.196,459.8,13794,0.59815861968972,0,0,1,1
3,State-event,50,Stressed,0.492097743037813,0.682683996225871,0.0206060178951456,0.453052643051771,3.68266666666667,9.20666666666667,460.333333333333,13810,0.598841419261405,0,0,1,1
4,State-event,50,Stressed,0.494923802855284,0.774999520318831,0.103301636026701,0.459097910990009,3.66666666666667,9.16666666666667,458.333333333333,13750,0.595927272727273,0,0,1,1
5,State-event,50,Stressed,0.487902479317903,0.77243994513036,0.0682801049261894,0.448816930063579,3.67946666666667,9.19866666666667,459.933333333333,13798,0.595086244383244,0,0,1,1
6,State-event,50,Stressed,0.493167855643043,0.679504713743124,0.113836926695399,0.448571480472298,3.67946666666667,9.19866666666667,459.933333333333,13798,0.597332946803885,0,0,1,1
7,State-event,50,Stressed,0.489604939304863,0.736383316169556,0.0803649823998608,0.450158692098092,3.68106666666667,9.20266666666667,460.133333333333,13804,0.602578962619531,0,0,1,1
8,State-event,50,Stressed,0.501028065943067,0.711425377723402,0.117118466296757,0.452630045413261,3.6736,9.184,459.2,13776,0.595891405342625,0,0,1,1
9,State-event,50,Stressed,0.494294054151426,0.711317987405811,0.103882843887425,0.448679164396003,3.6912,9.228,461.4,13842,0.601213697442566,0,0,1,1
10,State-event,50,Stressed,0.498775744610617,0.746964927900844,0.133533324420963,0.456244940962761,3.67733333333333,9.19333333333333,459.666666666667,13790,0.595213923132705,0,0,1,1
11,State-event,50,Stressed,0.50119092481972,0.734843338894657,0.0525158390948451,0.459155458673933,3.6656,9.164,458.2,13746,0.59064455114215,0,0,1,1
12,State-event,50,Stressed,0.489240701323617,0.674426909241828,0.0922841356587626,0.447384632152588,3.6896,9.224,461.2,13836,0.602052616363111,0,0,1,1
13,State-event,50,Stressed,0.50121787416088,0.775443011891963,0.0910595482660913,0.456981144414169,3.67573333333333,9.18933333333333,459.466666666667,13784,0.600333720255368,0,0,1,1
14,State-event,50,Stressed,0.492732238754382,0.828296865695435,0.101559217269909,0.449837093551317,3.67893333333333,9.19733333333333,459.866666666667,13796,0.595172513772108,0,0,1,1
15,State-event,50,Stressed,0.496532433599372,0.720486097175004,0.0809275385349969,0.45466732061762,3.6848,9.212,460.6,13818,0.601751338833406,0,0,1,1
16,State-event,50,Stressed,0.496825984021356,0.726411493337262,0.116694766756032,0.454013514986376,3.67466666666667,9.18666666666667,459.333333333333,13780,0.602902757619739,0,0,1,1
17,State-event,50,Stressed,0.496664473876905,0.716657642121761,0.108053598160382,0.455523560399637,3.66986666666667,9.17466666666667,458.733333333333,13762,0.598386862374655,0,0,1,1
18,State-event,50,Stressed,0.499161548641071,0.746895909788876,0.0982394444659156,0.457359709355132,3.6784,9.196,459.8,13794,0.597941133826301,0,0,1,1
19,State-event,50,Stressed,0.497304515792352,0.70813400650335,0.113394750779177,0.459692279745686,3.67146666666667,9.17866666666667,458.933333333333,13768,0.59507553747821,0,0,1,1
20,State-event,50,Stressed,0.497010450730224,0.726100695265251,0.112362155161569,0.456375004541326,3.6704,9.176,458.8,13764,0.599462365591398,0,0,1,1
1,Full-AoI,50,Stressed,0.260912615426044,0.327763616101657,0.32871105581289,0.212205849227974,14.4378666666667,36.0946666666667,1804.73333333333,54142,0.601695541354217,32459,0,1,0
2,Full-AoI,50,Stressed,0.261812361030494,0.329384111349427,0.332511088052376,0.21279527702089,14.4877333333333,36.2193333333333,1810.96666666667,54329,0.596679489775258,32304,0,1,0
3,Full-AoI,50,Stressed,0.26170672496692,0.330315524435913,0.33562203587883,0.212776966394187,14.4984,36.246,1812.3,54369,0.598134966617006,32404,0,1,0
4,Full-AoI,50,Stressed,0.262002044113625,0.328954349043175,0.337067776393943,0.212734968210717,14.4688,36.172,1808.6,54258,0.599063732537137,32395,0,1,0
5,Full-AoI,50,Stressed,0.26216463124047,0.33039745030267,0.336636251932762,0.212661435059037,14.5346666666667,36.3366666666667,1816.83333333333,54505,0.597101183377672,32418,0,1,0
6,Full-AoI,50,Stressed,0.261573704653999,0.329904611461693,0.334716567787115,0.212457402361489,14.4872,36.218,1810.9,54327,0.599296850553132,32447,0,1,0
7,Full-AoI,50,Stressed,0.261455259439824,0.329615410766913,0.336296520075176,0.212141180744777,14.4552,36.138,1806.9,54207,0.601306104377663,32477,0,1,0
8,Full-AoI,50,Stressed,0.261227119398165,0.328541441910341,0.338548977837384,0.212184050862851,14.4970666666667,36.2426666666667,1812.13333333333,54364,0.600893973953351,32557,0,1,0
9,Full-AoI,50,Stressed,0.260747702817007,0.330584019457711,0.337928580557118,0.211886575840145,14.4208,36.052,1802.6,54078,0.604460224120715,32565,0,1,0
10,Full-AoI,50,Stressed,0.261786798501525,0.330459684577049,0.336258363143348,0.212734968210717,14.4813333333333,36.2033333333333,1810.16666666667,54305,0.597642942638799,32342,0,1,0
11,Full-AoI,50,Stressed,0.260996370564068,0.331998812559379,0.33778908593044,0.212006612170753,14.4701333333333,36.1753333333333,1808.76666666667,54263,0.599635110480438,32414,0,1,0
12,Full-AoI,50,Stressed,0.26149990975297,0.325987608285793,0.33266375876863,0.212441998183469,14.4429333333333,36.1073333333333,1805.36666666667,54161,0.602186074850907,32494,0,1,0
13,Full-AoI,50,Stressed,0.261585276421398,0.32953959460633,0.333199222718347,0.21254532243415,14.4714666666667,36.1786666666667,1808.93333333333,54268,0.601459423601386,32509,0,1,0
14,Full-AoI,50,Stressed,0.261179792337013,0.330976781900596,0.336510363622484,0.212326612170753,14.4968,36.242,1812.1,54363,0.599139120357596,32452,0,1,0
15,Full-AoI,50,Stressed,0.260979743426517,0.33113623297875,0.335846001219623,0.212038873751135,14.4728,36.182,1809.1,54273,0.601532990621488,32530,0,1,0
16,Full-AoI,50,Stressed,0.261849032317011,0.330417993947777,0.333677660739424,0.212470481380563,14.5013333333333,36.2533333333333,1812.66666666667,54380,0.598859874954027,32441,0,1,0
17,Full-AoI,50,Stressed,0.261068940012233,0.32784401393046,0.335841328091528,0.211912733878292,14.464,36.16,1808,54240,0.6,32438,0,1,0
18,Full-AoI,50,Stressed,0.260791823263277,0.328225306498189,0.336325443678193,0.212074913714804,14.4714666666667,36.1786666666667,1808.93333333333,54268,0.601901673177563,32546,0,1,0
19,Full-AoI,50,Stressed,0.261753933501866,0.328480345859406,0.340515151936855,0.212553896457765,14.5162666666667,36.2906666666667,1814.53333333333,54436,0.597490631199941,32401,0,1,0
20,Full-AoI,50,Stressed,0.26108237207501,0.328930951790878,0.32871199823178,0.212031462306993,14.4645333333333,36.1613333333333,1808.06666666667,54242,0.602743261679142,32571,0,1,0
