stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate,routeRule
development-amendment-4,16024012,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.297725594952502,0.166753331047287,1,0,9.90759188222899,13.357607914804,0,1.0360888175899,0.550934217799889,1.42,1.74,1.9,2.93442786069652,2.38349364289662,1103,1394,128,0,46,2513,196,2317,670,46,624,0,0,0,1241,0.890243902439024,0,771,1066,39,1,32,32,0,0,0,0,0,670,472,0.562000000000034,0,13,0,0.560934882927696,0.675903121879204,0,0,0,0,0,0.464666666666652,5.57599999999983,0,0.171520000000002,3.52699999999965,1055,1.11519999999997,10.6666666666667,16.3333333333333,3.83333333333333,0.0260652797704449,0.0570000000000004,0.160260869565217,0.3445,0.984024024024024,2744,0,0.303935860058309,0,0.297893684385936,0.311718046992168,2.3355361,0,667185410586,21814402346,110997405,0,193956039,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,13,0,13,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71,capacity-gated-mac
development-amendment-4,16024012,n10-moderate-bg0,N10 Moderate bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0880173317293647,0.511276825221878,0,0,NaN,NaN,NaN,NaN,0.0790618336886993,0.18,0.220000000000001,0.32,0.154058280028429,0.0749964463397301,1537,1825,1358,0,1653,3929,2761,1168,2413,1653,760,0,0,0,426,0.233424657534247,0,102,393,4,1,32,32,0,0,0,0,0,2413,143,0.53300000000003,0,120,0,0.498632170875099,0.593314722059883,0,0,0,0,0,0.608333333333303,7.29999999999964,0,0.617727999999998,0,0,1.45999999999993,113.166666666667,230.083333333333,137.75,0.0178230136986302,0.0490000000000004,0.0562310949788265,0.113,0.986215600500551,4592,0,0.0934233449477352,0,0.0956898850191635,0.0961731378103649,3.2056688,0,2585947656914,84862252430,410907084,0,279093461,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,120,0,0,120,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903,capacity-gated-mac
development-amendment-4,16024012,n10-moderate-bg0,N10 Moderate bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.209478797349736,0.389727396858729,1,0,NaN,NaN,NaN,NaN,0.204145936981758,0.52,0.700000000000001,0.92,0.400985548448235,0.196839611466477,2110,1369,622,0,644,2912,1247,1665,1536,644,892,0,0,0,730,0.533235938641344,0,1411,678,39,1,32,32,0,0,0,0,0,1536,1813,0.373166666666645,0,146,0,0.381816762337234,0.46016408606798,0,0,0,0,0,0.45633333333332,5.47599999999984,0,0.393216,0,0,1.09519999999997,51.8333333333333,103.916666666667,53.6666666666667,0.0275493060628197,0.0589999999999993,0.118518633540373,0.28365,0.988967280163599,3327,0,0.0856627592425609,0,0.0956898850191635,0.0961731378103649,2.7286147,0,2585947656914,84862252430,410907084,0,278582930,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,146,0,146,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903,capacity-gated-mac
development-amendment-4,16024012,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.253875202894346,0.347127894307638,1,0,NaN,NaN,NaN,NaN,0.240488036010424,0.66,0.9,1.3,0.624183842691306,0.383695806680882,2143,3092,494,0,368,6521,960,5561,2461,368,2093,0,0,0,2583,0.835381630012937,0,1213,2169,80,1,32,32,0,0,0,0,0,2461,1192,0.85999999999996,0,3,0,0.858418739325252,0.894482878626771,0,0,0,0,0,1.03066666666659,12.3679999999991,0,0.630016,3.54799999999966,1989,2.47359999999982,41.1666666666667,80,30.6666666666667,0.0261203104786547,0.0560000000000009,0.101290760869565,0.24865,0.985765067054451,7126,0,0.0964075217513331,0,0.0956898850191635,0.0961731378103649,3.1711282,0,2585947656914,84862252430,410907084,0,279310746,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,3,0,3,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903,capacity-gated-mac
development-amendment-4,16024012,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.519676378462105,0.146037576167631,1,0,NaN,NaN,NaN,NaN,0.611679696754323,1.58,2.02,2.24,1.56431651267472,0.952636815920398,1898,1535,182,0,143,3259,373,2886,1409,143,1266,0,0,0,1348,0.878175895765472,0,1575,1221,53,1,32,32,0,0,0,0,0,1409,1540,0.583666666666708,0,25,0,0.582607361566921,0.637348525304633,0,0,0,0,0,0.511666666666647,6.13999999999977,0,0.360704,3.54799999999966,1129,1.22799999999995,15.1666666666667,31.0833333333333,11.9166666666667,0.0340351791530946,0.0790000000000006,0.266993006993007,0.698700000000001,0.956235565819861,3685,0,0.0881953867028494,0,0.0956898850191635,0.0961731378103649,2.5740337,0,2585947656914,84862252430,410907084,0,278800215,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,25,0,25,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903,capacity-gated-mac
development-amendment-4,16024012,n10-stressed-bg0,N10 Stressed bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.111427786541358,0.485619521828978,0,0,NaN,NaN,NaN,NaN,0.0995403932717366,0.24,0.34,0.5,0.213309642264866,0.11376924899313,1893,2277,1371,0,1163,4876,2385,2491,2468,1163,1305,0,0,0,699,0.306982872200263,0,264,650,19,1,32,32,0,0,0,0,0,2468,329,0.635666666666725,0,55,0,0.597884955802629,0.660462180448001,0,0,0,0,0,0.758999999999953,9.10799999999944,0,0.631807999999998,0,0,1.82159999999989,114.25,198.75,96.9166666666667,0.0187180500658763,0.0509999999999998,0.0577558039552882,0.119000000000001,0.967326426950333,5553,0,0.302899333693499,0,0.303209465089152,0.293699383436094,3.1983808,0,2585947656914,87279330259,419797754,0,285129161,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,55,0,0,55,1,1,symmetric p-persistent CSMA renewal approximation,9.31184279488188,8.33333333333333,1.11742113538583,1,0.71,capacity-gated-mac
development-amendment-4,16024012,n10-stressed-bg0,N10 Stressed bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.285357015858779,0.310096395722119,1,0,NaN,NaN,NaN,NaN,0.268509831793414,0.72,0.98,1.24,0.597900971333807,0.329391139540394,2091,1386,565,0,415,2938,977,1961,1265,415,850,0,0,0,734,0.52958152958153,0,1385,689,34,1,32,32,0,0,0,0,0,1265,1505,0.377416666666647,0,132,0,0.384470468111331,0.469019397768484,0,0,0,0,0,0.461999999999986,5.54399999999983,0,0.323840000000001,0,0,1.10879999999997,47.0833333333333,81.4166666666667,34.5833333333333,0.0271168831168832,0.0579999999999998,0.127857831325301,0.309,0.97002339785469,3293,0,0.293956878226541,0,0.303209465089152,0.293699383436094,2.6652082,0,2585947656914,87279330259,419797754,0,284618630,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,132,0,132,0,1,0,independent-start vulnerable-period ALOHA,3.75822527179351,8.33333333333333,0.450987032615222,1,0.71,capacity-gated-mac
development-amendment-4,16024012,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.296480916889232,0.283857947432402,1,0,NaN,NaN,NaN,NaN,0.309632788438759,0.859999999999999,1.24,1.94,0.983487325278371,0.673854536839612,2132,3027,454,0,242,6408,766,5642,2012,242,1770,0,0,0,2511,0.829534192269574,0,1204,2107,88,1,32,32,0,0,0,0,0,2012,971,0.860333333333292,0,3,0,0.853609811553265,0.884315182859402,0,0,0,0,0,1.00899999999993,12.1079999999991,0,0.515071999999996,3.54799999999966,1955,2.42159999999982,37.8333333333333,63.8333333333333,20.1666666666667,0.0261671622068055,0.0570000000000004,0.113822314049587,0.2768,0.973715041572184,6858,0,0.293088363954506,0,0.303209465089152,0.293699383436094,3.1267893,0,2585947656914,87279330259,419797754,0,285346446,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,3,0,3,0,1,0,symmetric p-persistent CSMA renewal approximation,2.23577345505114,8.33333333333333,0.268292814606137,0.2401,0.71,capacity-gated-mac
development-amendment-4,16024012,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.642108341000813,0.152358001787713,1,0,NaN,NaN,NaN,NaN,0.736323146173892,1.88,3.396,4.36,2.09326226012793,1.35693911395404,1820,1504,160,0,110,3200,291,2909,1197,110,1087,0,0,0,1323,0.879654255319149,0,1501,1194,52,1,32,32,0,0,0,0,0,1197,1302,0.57825000000004,0,26,0,0.579312122620743,0.631938769028629,0,0,0,0,0,0.501333333333315,6.01599999999978,0,0.306432000000002,3.54799999999966,1111,1.20319999999996,13.3333333333333,24.25,9.16666666666667,0.0359128989361703,0.0869999999999997,0.333172727272727,0.91175,0.917562724014337,3567,0,0.287075974208018,0,0.303209465089152,0.293699383436094,2.5888818,0,2585947656914,87279330259,419797754,0,284835915,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,26,0,26,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71,capacity-gated-mac
development-amendment-4,16024012,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0551064317229562,0.529538269638839,0,0,9.51179733700122,12.4839798614831,0,1.03667632202639,0.0736428966279711,0.16,0.219999999999999,0.26,0.13828634604754,0.0646434494195689,721,862,684,0,727,1589,1183,406,960,727,233,0,0,0,152,0.176334106728538,0,3,144,0,1,32,32,0,0,0,0,0,960,5,0.261333333333313,0,85,0,0.220109752677018,0.282471842031539,0,0,0,0,0,0.287333333333334,3.448,0,0.245760000000002,0,0,0.689600000000001,57,98.5833333333333,60.5833333333333,0.00704060324825994,0.02095,0.0448376891334251,0.0957000000000002,0.984069158446038,1929,0,0.0995334370139969,0,0.101529745042493,0.271541409765039,2.3353341,0,667185410586,21459722050,109459431,0,191683627,capacity-gated-selector,frame-aware,capacity-gated-mac,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,85,0,0,85,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,capacity-gated-mac
development-amendment-4,16024012,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0904779525750716,0.478078607128987,0,0,9.73384089701193,12.5348516400027,0,1.03648135440835,0.124809286898839,0.300000000000001,0.44,0.580000000000001,0.236915422885572,0.112106135986733,943,889,538,170,553,1643,928,715,990,553,437,0,0,0,369,0.348441926345609,0,351,300,21,2,32,32,0,0,0,0,171,768,400,0.277416666666641,187,0,0,0.263863184673665,0.339003899643424,0,0,0,0,0,0.314833333333334,3.556,0.222,0.196608000000002,0,0,0.755600000000001,44.8333333333333,77.3333333333333,46.0833333333333,0.0267006610009444,0.0700000000000003,0.0685117540687162,0.1344,0.992436139207955,1918,222,0.0985401459854015,0.220720720720721,0.101529745042493,0.271541409765039,2.4413926,0,667185410586,21459722050,109459431,0,191710498,capacity-gated-selector,frame-aware,capacity-gated-mac,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,187,187,0,0,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,capacity-gated-mac
development-amendment-4,16024012,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0626034187482272,0.513314900240535,0,0,9.54647551562232,12.4693387843761,0,1.03654390323987,0.0873079049198451,0.200000000000001,0.279999999999999,0.359999999999999,0.181846323935876,0.0945384190160311,854,1462,605,0,592,2718,1042,1676,1243,592,651,0,0,0,834,0.570451436388509,0,48,656,14,1,32,32,0,0,0,0,0,1243,30,0.376249999999984,0,67,0,0.223512646793301,0.424212099012991,0,0,0,0,0,0.487333333333317,5.8479999999998,0,0.318208000000002,0,0,1.16959999999996,50.4166666666667,86.8333333333333,49.3333333333333,0.0105232558139535,0.0300000000000002,0.0482483108108109,0.111,0.987908395298309,3144,0,0.0884223918575064,0,0.101529745042493,0.10694550908182,2.4965977,0,667185410586,21206332555,105363559,0,191008309,capacity-gated-selector,frame-aware,capacity-gated-mac,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,67,0,0,67,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,capacity-gated-mac
development-amendment-4,16024012,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0908925305796256,0.482087460096934,0,0,9.73384089701193,12.5348516400027,0,1.03638633345409,0.134317302377004,0.32,0.559999999999999,0.68,0.215234936428966,0.0809176340519624,930,904,523,172,551,1680,904,776,945,551,394,0,0,0,403,0.37453531598513,0,350,328,20,2,32,32,0,0,0,0,172,733,403,0.278916666666641,185,0,0,0.170407745814934,0.255301347712627,0,0,0,0,0,0.318916666666667,3.616,0.211,0.187648000000002,0,0,0.765400000000001,43.5833333333333,75.3333333333333,45.9166666666667,0.0276496282527882,0.07,0.0721343012704175,0.153000000000001,0.988272062144341,1941,212,0.0942812982998454,0.0990566037735849,0.101529745042493,0.10694550908182,2.4560684,0,667185410586,21206332555,105363559,0,191035180,capacity-gated-selector,frame-aware,capacity-gated-mac,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,185,185,0,0,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,capacity-gated-mac
development-amendment-4,16024013,n5-moderate-bg0,N5 Moderate bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0537787293673286,0.531463929447089,0,0,9.60838831457318,12.3463655537845,0,1.03667645564865,0.0736207849640685,0.16,0.219999999999999,0.299999999999999,0.142907683803206,0.0692868988391377,710,803,681,0,735,1469,1175,294,910,735,175,0,0,0,97,0.12079701120797,0,3,96,0,1,32,32,0,0,0,0,0,910,5,0.25099999999998,0,78,0,0.233767272042252,0.302353827345257,0,0,0,0,0,0.267666666666667,3.212,0,0.232960000000002,0,0,0.642400000000001,56.75,97.9166666666667,61.25,0.00675591531755925,0.0209999999999998,0.0449292517006804,0.0960000000000001,0.992224991709368,1808,0,0.0868362831858407,0,0.0950308281953008,0.0981336443926012,2.2549748,0,667291000579,21186390418,105363559,0,191001519,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,78,0,0,78,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,capacity-gated-mac
development-amendment-4,16024013,n5-moderate-bg0,N5 Moderate bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0819738075128057,0.493457984908817,0,0,9.64600633729401,12.3483593751745,0,1.03657508266787,0.114626865671642,0.26,0.36,0.48,0.187506909894969,0.0728800442233279,915,896,525,172,612,1651,917,732,979,612,366,1,2,1,382,0.357677902621723,0,344,326,10,2,32,32,0,0,0,0,172,758,393,0.275999999999974,187,0,0,0.263822169235632,0.334973386269822,0,0,0,0,0,0.316833333333334,3.584,0.218,0.194048000000002,0,0,0.760400000000001,43.75,76.4166666666667,51,0.0274176029962548,0.0716500000000002,0.0721356209150328,0.14,0.989516954172575,1937,221,0.0929272070211667,0.0769230769230769,0.0950308281953008,0.0981336443926012,2.431509,0,667291000579,21186390418,105363559,0,191028390,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,187,187,0,0,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,capacity-gated-mac
development-amendment-4,16024013,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0852061900460024,0.494174036347971,0,0,9.93741989103736,12.7812990518079,0,1.03661303992916,0.125317855168601,0.300000000000001,0.418400000000001,0.640000000000001,0.336683250414594,0.211365395245992,1079,2188,450,0,307,4075,770,3305,1528,307,1221,0,0,0,1730,0.790676416819013,0,235,1344,36,1,32,32,0,0,0,0,0,1528,214,0.760583333333348,0,18,0,0.740088314319379,0.820370694105704,0,0,0,0,0,0.72933333333329,8.75199999999948,0,0.391167999999999,3.67399999999963,1493,1.7503999999999,37.5,64.1666666666667,25.5833333333333,0.0182728519195614,0.0460000000000008,0.0596482084690555,0.1221,0.98698640152069,4596,0,0.0898607484769365,0,0.0950308281953008,0.0981336443926012,2.671217,0,667291000579,21186390418,105363559,0,191218746,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,18,0,18,0,1,0,symmetric p-persistent CSMA renewal approximation,5.88708493848112,8.33333333333333,0.706450192617734,0.2401,0.903,capacity-gated-mac
development-amendment-4,16024013,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0.3,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.299248139858992,0.266945573859751,1,0,9.73818711681977,13.2424607452543,0,1.03667129682695,0.370359314538419,1.04,1.2984,1.44,0.870812603648425,0.500453289110005,1179,1434,147,0,99,2582,251,2329,927,99,826,1,2,2,1282,0.894002789400279,0,833,1090,64,1,32,32,0,0,0,0,0,927,654,0.577916666666705,0,21,0,0.580077940695807,0.640660645369365,0,0,0,0,0,0.477999999999984,5.73599999999981,0,0.237312000000003,3.67399999999963,1094,1.14719999999996,12.25,20.9166666666667,8.25,0.0258075313807533,0.0560000000000009,0.176727272727273,0.493499999999999,0.985587229190422,2871,0,0.0912574016022292,0,0.0950308281953008,0.0981336443926012,2.3326637,0,667291000579,21186390418,105363559,0,191245617,capacity-gated-selector,frame-aware,capacity-gated-mac,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,21,0,21,0,1,0,independent-start vulnerable-period ALOHA,2.31196650322817,8.33333333333333,0.27743598038738,0.2401,0.903,capacity-gated-mac
development-amendment-4,16024013,n5-stressed-bg0,N5 Stressed bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0618320840301059,0.522059875735277,0,0,9.51431183539194,12.6726122070097,0,1.03662437569681,0.0858595909342176,0.219999999999999,0.3184,0.4,0.202133775566611,0.116274184632394,898,1045,729,0,539,1919,1130,789,962,539,423,0,0,0,165,0.157894736842105,0,14,161,1,1,32,32,0,0,0,0,0,962,11,0.320333333333306,0,53,0,0.268119274917669,0.319388798189595,0,0,0,0,0,0.348333333333332,4.17999999999998,0,0.246272000000003,0,0,0.835999999999997,60.75,94.1666666666667,44.9166666666667,0.00739712918660295,0.02,0.0432782931354361,0.101100000000001,0.944825992266323,2281,0,0.31477422183253,0,0.304445925679053,0.301426428928512,2.2890648,0,667291000579,21797672612,110997405,0,193711943,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,53,0,0,53,1,1,symmetric p-persistent CSMA renewal approximation,19.2787441663131,8.33333333333333,2.31344929995757,1,0.71,capacity-gated-mac
development-amendment-4,16024013,n5-stressed-bg0,N5 Stressed bg0,EXP18A4 capacity-gated selector,capacity-gated-selector,1,0,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0903611491629758,0.477171662531773,0,0,9.64631996418263,13.0721603088598,0,1.03651075352836,0.124035378662244,0.319999999999999,0.459999999999999,0.56,0.264444444444444,0.1404090657822,1082,1030,540,0,405,1888,831,1055,901,405,495,1,2,1,393,0.381553398058252,0,413,363,10,1,32,32,0,0,0,0,0,901,428,0.296916666666638,0,304,0,0.282463457197131,0.361200167387714,0,0,0,0,0,0.343333333333332,4.11999999999999,0,0.230656000000002,0,0,0.823999999999998,45,69.25,33.75,0.0229213592233011,0.0555500000000007,0.0724246913580248,0.1568,0.958832039984217,2212,0,0.296564195298373,0,0.304445925679053,0.301426428928512,2.4340909,0,667291000579,21797672612,110997405,0,193738814,capacity-gated-selector,frame-aware,capacity-gated-mac,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,304,0,304,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71,capacity-gated-mac
