stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY
development-falsification,16030009,n5-stressed-nominal,N5 Stressed nominal,EXP21A distributed scheduling reality check,distributed-reservation-p8p333,5,8.33333333333333,periodic,Distributed reservation 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0810861485435254,0.496955913135162,0,0,9.8071698667495,13.0022698104626,0,1.03701571744727,0.117545605306799,0.32,0.46,0.600000000000001,NaN,NaN,500,484,412,0,0,868,615,253,0,0,0,0,0,0,0,0,0,16,0,0,1,32,32,0,0,0,0,0,0,0,0.161333333333321,0,0,0,0.166369693743663,0.204621556615263,0,0,0,0,0,0.161333333333333,1.936,0,0,0,0,0.3872,34.3333333333333,51.25,0,0.0087334710743803,0.0160000000000008,NaN,NaN,0.974979896611143,868,0,0.298387096774194,0,0.301839693384436,0.285305782369605,2.1946808,0,1114503,21783558035,110997405,0,225826821,aloha,distributed-projection,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,8.33333333333333,NaN,6.86666666666667,5.41666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,484,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.191,484,nominal,full,1,0,503145594822,24,356,120,120,116,1393,1305,88,1,0.356,0.0296666666666667,4,0,5,0.0836475831333562,1,1,0,NaN,NaN,5,1,0,0,1
development-falsification,16030009,n5-stressed-nominal,N5 Stressed nominal,EXP21A distributed scheduling reality check,distributed-reservation-p10,6,10,periodic,Distributed reservation 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0701018127074242,0.511392922671585,0,0,9.86616327729155,13.165997322967,0,1.03708871754511,0.103537866224433,0.260000000000002,0.360000000000001,0.4,NaN,NaN,600,580,487,0,0,1040,737,303,0,0,0,0,0,0,0,0,0,20,0,0,1,32,32,0,0,0,0,0,0,0,0.193333333333318,0,0,0,0.199851488012405,0.236892587889489,0,0,0,0,0,0.193333333333333,2.32,0,0,0,0,0.464,40.5833333333333,61.4166666666667,0,0.0109482758620691,0.027000000000001,NaN,NaN,0.970909835226691,1040,0,0.296153846153846,0,0.301839693384436,0.285305782369605,2.162127,0,1114503,21783558035,110997405,0,225668904,aloha,distributed-sensitivity,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,10,NaN,8.11666666666667,6.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,580,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.223,580,nominal,full,1,0,503145594822,24,356,120,120,116,1393,1305,88,1,0.356,0.0296666666666667,4,0,5,0.0836475831333562,1,1,0,NaN,NaN,5,1,0,0,1
development-falsification,16030009,n5-stressed-nominal,N5 Stressed nominal,EXP21A distributed scheduling reality check,zmac-like-hybrid,7,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.140762913888659,0.400558424770243,0,0,9.67848081356265,12.6511696794177,0,1.03656272431394,0.233034825870647,0.6,0.898400000000002,1.1,NaN,NaN,304,326,269,0,0,584,405,179,0,0,0,0,0,0,22,0.0674846625766871,0,0,22,0,1,32,32,0,0,0,0,0,0,0,0.104999999999998,0,0,0,0.0786007767805555,0.118596428492302,0,0,0,0,0,0.108666666666667,1.304,0,0,0,0,0.2608,22.4166666666667,33.75,0,0.00257361963190195,0.00875000000000015,NaN,NaN,0.978711029958748,584,0,0.287671232876712,0,0.301839693384436,0.285305782369605,1.5074044,0,1114503,21783558035,110997405,0,228052135,aloha,prior-art-projection,none,zmac-like,none,zmac-like,NaN,NaN,NaN,4.48333333333333,3.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315,NaN,NaN,NaN,0,0,1,22,NaN,NaN,NaN,NaN,NaN,214,112,NaN,0,0,0.108666666666667,315,nominal,full,0,0,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030009,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0962763416018855,0.479488315471408,0,0,9.95836863739159,12.8783602745806,0,1.0365071185508,0.130116086235489,0.300000000000001,0.44,0.639999999999999,0.269364289662797,0.139248203427308,1061,1031,499,0,372,1867,747,1120,890,372,518,0,0,0,454,0.440349175557711,0,454,424,11,1,32,32,0,0,0,0,0,890,407,0.294999999999972,0,0,0,0.275102515234398,0.360325654099103,0,0,0,0,0,0.343666666666666,4.12399999999999,0,0.227840000000002,0,0,0.824799999999998,41.5833333333333,62.25,31,0.0237410281280311,0.056,0.0796451612903227,0.16935,0.975651901338088,2132,0,0.307692307692308,0,0.301839693384436,0.285305782369605,2.0917495,0,1114503,21783558035,110997405,0,260365268,aloha,current,piggyback,frame-aware,piggyback,native,NaN,NaN,NaN,8.31666666666667,6.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,1,454,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.343666666666666,0,single-fault,full,0,0,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030009,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,ideal-tdma-p8p333,2,8.33333333333333,periodic,Ideal TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0804362715576676,0.500730933284751,0,0,9.72916024182561,12.485900318837,0,1.03648867692033,0.117810945273632,0.300000000000001,0.42,0.48,NaN,NaN,500,500,421,0,0,900,643,257,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,35.0833333333333,53.5833333333333,0,0.00800000000000013,0.016,NaN,NaN,0.971582842263944,900,0,0.301111111111111,0,0.301839693384436,0.285305782369605,1.6669229,0,1114503,21783558035,110997405,0,226840032,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,7.01666666666667,5.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,single-fault,full,0,1,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030009,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,ideal-tdma-p10,3,10,periodic,Ideal TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.069132815406642,0.513623152650883,0,0,9.86572543438729,12.6225663010304,0,1.0366336074083,0.102487562189055,0.26,0.378400000000001,0.5,NaN,NaN,600,600,502,0,0,1080,763,317,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.199999999999984,0,0,0,0.19984747759072,0.233206941122285,0,0,0,0,0,0.2,2.4,0,0,0,0,0.48,41.8333333333333,63.5833333333333,0,0.00800000000000012,0.016,NaN,NaN,0.972800617641382,1080,0,0.306481481481481,0,0.301839693384436,0.285305782369605,1.7269239,0,1114503,21783558035,110997405,0,226681790,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,10,NaN,8.36666666666667,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.2,600,single-fault,full,0,1,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030009,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,local-static-p8p333,4,8.33333333333333,periodic,Local static TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.06303108045405,0.368898748258273,1,0,9.86344198494414,13.4046224348149,0,1.02576777136545,5.37512437810944,9.34,10.5584,10.92,NaN,NaN,500,1208,132,0,0,2106,211,1895,0,0,0,0,0,0,1062,0.879139072847682,0,0,708,0,1,32,32,0,0,0,0,0,0,0,0.225666666666651,0,0,0,0.232217812401695,0.269003740882096,0,0,0,0,0,0.402666666666659,4.83199999999991,0,0,0,0,0.966399999999982,11,17.5833333333333,0,0.0170521523178809,0.032,NaN,NaN,0.65825462788062,2106,0,0.311965811965812,0,0.301839693384436,0.285305782369605,2.3274421,0,1114503,21783558035,110997405,0,226750899,aloha,clock-isolation,none,fixed-map-local-clock,none,local-static-tdma,NaN,8.33333333333333,NaN,2.2,0.583333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,677,NaN,NaN,NaN,0,0,1,1062,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.402666666666659,677,single-fault,full,0,0,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,5,1,0.000167483800878436,36.9376967165742,1
development-falsification,16030009,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,distributed-reservation-p8p333,5,8.33333333333333,periodic,Distributed reservation 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.18507435222216,0.537186794606973,0,0,10.0329424832116,13.972200041265,0,1.02109655476804,5.63900497512438,9.712,11.1584,11.52,NaN,NaN,500,1172,126,0,0,2118,184,1934,0,0,0,0,0,0,1020,0.870307167235495,0,8,680,0,1,32,32,0,0,0,0,0,0,0,0.220666666666648,0,0,0,0.23234615350953,0.273878698500921,0,0,0,0,0,0.390666666666661,4.68799999999993,0,0,0,0,0.937599999999985,10.5,15.3333333333333,0,0.0170827645051196,0.0330000000000013,NaN,NaN,0.773684210526316,2118,0,0.314447592067989,0,0.301839693384436,0.285305782369605,2.3956861,0,1114503,21783558035,110997405,0,226828244,aloha,distributed-projection,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,8.33333333333333,NaN,2.1,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,662,NaN,NaN,NaN,0,0,1,1020,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.420499999999994,662,single-fault,full,1,0,503145594822,24,358,120,120,118,1400,1315,85,1,0.358,0.0298333333333334,2,0,5,0.0420881193211041,0.503,1,0,NaN,NaN,5,1,0.000167483800878436,36.9376967165742,1
development-falsification,16030009,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,distributed-reservation-p10,6,10,periodic,Distributed reservation 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.19840139728272,0.511658650639397,0,0,10.0495447841515,13.972200041265,0,1.02198488007503,4.52338308457711,7.54,7.82,7.9,NaN,NaN,600,1364,171,0,0,2458,250,2208,0,0,0,0,0,0,1174,0.860703812316716,0,20,784,0,1,32,32,0,0,0,0,0,0,0,0.258999999999977,0,0,0,0.279826094093094,0.317241111676189,0,0,0,0,0,0.454666666666654,5.45599999999984,0,0,0,0,1.09119999999997,14.25,20.8333333333333,0,0.0201143695014664,0.0420000000000003,NaN,NaN,0.466549660949342,2458,0,0.30553295362083,0,0.301839693384436,0.285305782369605,2.3478624,0,1114503,21783558035,110997405,0,226670327,aloha,distributed-sensitivity,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,10,NaN,2.85,0.0833333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,777,NaN,NaN,NaN,0,0,1,1174,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.48433333333332,777,single-fault,full,1,0,503145594822,24,356,120,120,116,1393,1305,88,1,0.356,0.0296666666666667,4,0,5,0.0836475831333562,1,1,0,NaN,NaN,5,1,0.000167483800878436,36.9376967165742,1
development-falsification,16030009,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,zmac-like-hybrid,7,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.140762913888659,0.400558424770243,0,0,9.67848081356265,12.6511696794177,0,1.03656272431394,0.233034825870647,0.6,0.898400000000002,1.1,NaN,NaN,304,326,269,0,0,584,405,179,0,0,0,0,0,0,22,0.0674846625766871,0,0,22,0,1,32,32,0,0,0,0,0,0,0,0.104999999999998,0,0,0,0.0786007767805555,0.118596428492302,0,0,0,0,0,0.108666666666667,1.304,0,0,0,0,0.2608,22.4166666666667,33.75,0,0.00257361963190195,0.00875000000000015,NaN,NaN,0.978711029958748,584,0,0.287671232876712,0,0.301839693384436,0.285305782369605,1.4580182,0,1114503,21783558035,110997405,0,228553478,aloha,prior-art-projection,none,zmac-like,none,zmac-like,NaN,NaN,NaN,4.48333333333333,3.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315,NaN,NaN,NaN,0,0,1,22,NaN,NaN,NaN,NaN,NaN,214,112,NaN,0,0,0.108666666666667,315,single-fault,full,0,0,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030009,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0962763416018855,0.479488315471408,0,0,9.95836863739159,12.8783602745806,0,1.0365071185508,0.130116086235489,0.300000000000001,0.44,0.639999999999999,0.269364289662797,0.139248203427308,1061,1031,499,0,372,1867,747,1120,890,372,518,0,0,0,454,0.440349175557711,0,454,424,11,1,32,32,0,0,0,0,0,890,407,0.294999999999972,0,0,0,0.275102515234398,0.360325654099103,0,0,0,0,0,0.343666666666666,4.12399999999999,0,0.227840000000002,0,0,0.824799999999998,41.5833333333333,62.25,31,0.0237410281280311,0.056,0.0796451612903227,0.16935,0.975651901338088,2132,0,0.307692307692308,0,0.301839693384436,0.285305782369605,2.1097002,0,1114503,21783558035,110997405,0,260376175,aloha,current,piggyback,frame-aware,piggyback,native,NaN,NaN,NaN,8.31666666666667,6.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,1,454,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.343666666666666,0,single-fault,full,0,0,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030009,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,ideal-tdma-p8p333,2,8.33333333333333,periodic,Ideal TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0804362715576676,0.500730933284751,0,0,9.72916024182561,12.485900318837,0,1.03648867692033,0.117810945273632,0.300000000000001,0.42,0.48,NaN,NaN,500,500,421,0,0,900,643,257,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,35.0833333333333,53.5833333333333,0,0.00800000000000013,0.016,NaN,NaN,0.971582842263944,900,0,0.301111111111111,0,0.301839693384436,0.285305782369605,1.7336173,0,1114503,21783558035,110997405,0,226850939,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,7.01666666666667,5.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,single-fault,full,0,1,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030009,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,ideal-tdma-p10,3,10,periodic,Ideal TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.069132815406642,0.513623152650883,0,0,9.86572543438729,12.6225663010304,0,1.0366336074083,0.102487562189055,0.26,0.378400000000001,0.5,NaN,NaN,600,600,502,0,0,1080,763,317,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.199999999999984,0,0,0,0.19984747759072,0.233206941122285,0,0,0,0,0,0.2,2.4,0,0,0,0,0.48,41.8333333333333,63.5833333333333,0,0.00800000000000012,0.016,NaN,NaN,0.972800617641382,1080,0,0.306481481481481,0,0.301839693384436,0.285305782369605,1.746185,0,1114503,21783558035,110997405,0,226692697,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,10,NaN,8.36666666666667,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.2,600,single-fault,full,0,1,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030009,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,local-static-p8p333,4,8.33333333333333,periodic,Local static TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0791606274684711,0.50129339886001,0,0,9.9388415807316,13.0949949981124,0,1.03659058918578,0.11820895522388,0.32,0.44,0.6,NaN,NaN,500,500,423,0,0,900,638,262,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,35.25,53.1666666666667,0,0.00800000000000013,0.016,NaN,NaN,0.980298589234351,900,0,0.306666666666667,0,0.301839693384436,0.285305782369605,2.1071922,0,1114503,21783558035,110997405,0,226755413,aloha,clock-isolation,none,fixed-map-local-clock,none,local-static-tdma,NaN,8.33333333333333,NaN,7.05,5.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,single-fault,full,0,0,503145594822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,5,1,0,0,1
development-falsification,16030009,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,distributed-reservation-p8p333,5,8.33333333333333,periodic,Distributed reservation 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0810861485435254,0.496955913135162,0,0,9.8071698667495,13.0022698104626,0,1.03701571744727,0.117545605306799,0.32,0.46,0.600000000000001,NaN,NaN,500,484,412,0,0,868,615,253,0,0,0,0,0,0,0,0,0,16,0,0,1,32,32,0,0,0,0,0,0,0,0.161333333333321,0,0,0,0.166369693743663,0.204621556615263,0,0,0,0,0,0.161333333333333,1.936,0,0,0,0,0.3872,34.3333333333333,51.25,0,0.0087334710743803,0.0160000000000008,NaN,NaN,0.974979896611143,868,0,0.298387096774194,0,0.301839693384436,0.285305782369605,2.1994449,0,1114503,21783558035,110997405,0,226832758,aloha,distributed-projection,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,8.33333333333333,NaN,6.86666666666667,5.41666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,484,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.190916666666667,484,single-fault,full,1,0,503145594822,24,355,120,120,115,1301,970,331,1,0.355,0.0295833333333334,3,0,5,0.083640414774188,1,1,0,NaN,NaN,5,1,0,0,1
development-falsification,16030009,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,distributed-reservation-p10,6,10,periodic,Distributed reservation 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0701456506614585,0.511396434949173,0,0,9.86616327729155,13.165997322967,0,1.03708797821466,0.103537866224433,0.260000000000002,0.360000000000001,0.4,NaN,NaN,600,580,486,0,0,1040,734,306,0,0,0,0,0,0,0,0,0,20,0,0,1,32,32,0,0,0,0,0,0,0,0.193333333333318,0,0,0,0.199851487993408,0.236892587889489,0,0,0,0,0,0.193333333333333,2.32,0,0,0,0,0.464,40.5,61.1666666666667,0,0.0109396551724139,0.027000000000001,NaN,NaN,0.969884613805281,1040,0,0.295192307692308,0,0.301839693384436,0.285305782369605,2.1122877,0,1114503,21783558035,110997405,0,226674841,aloha,distributed-sensitivity,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,10,NaN,8.1,6.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,580,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.222916666666667,580,single-fault,full,1,0,503145594822,24,355,120,120,115,1301,970,331,1,0.355,0.0295833333333334,3,0,5,0.083640414774188,1,1,0,NaN,NaN,5,1,0,0,1
