seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,SCHEDULE_STATE_HASH,WITNESS_HASH_EXACT,CONFLICT_EDGES,HIDDEN_CONFLICT_EDGES,MAX_WITNESS_LOAD,FINAL_ALL_CERTIFIED,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,CLAIM_ATTEMPTS,CERTIFICATE_ATTEMPTS,CONTROL_ATTEMPTS,CONTROL_ATTEMPT_BOUND,CONTROL_ATTEMPT_BOUND_RATIO,CLAIM_BYTES,CERTIFICATE_BYTES,CONTROL_BYTES,CONTROL_BYTE_BOUND,CONTROL_BYTE_BOUND_RATIO,CERTIFICATE_ENTRIES_ATTEMPTED,LOCAL_CERTIFICATE_ENTRIES,CERTIFICATE_WITHOUT_FRESH_CLAIMS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_WITNESS,BLACKOUT_CLIENT_FINAL_ACTIVE,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16057077,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30181978090,30181978090,17549688,17131430,44314,10,4,3,0,14,0.964,0,0,1,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,668,14,0,1928,26,4649,4649,0,0,54,52,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057077,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30181978090,30181978090,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4571,229,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057077,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30181978090,25343689457,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,137,4000,4000,0,0,274,274,0,0,1,1,2,1,0,1,0,0
16057077,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113384994773,113384994773,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057077,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113384994773,113384994773,17967341,70189529,681878,30,17,8,0,14,0.8715,0,0,6,310,306,616,620,0.993548387096774,7440,10048,17488,17608,0.993184915947297,644,278,0,1603,1555,48,0,3486,91,9185,9185,0,0,208,187,0,21,1,NaN,NaN,NaN,NaN,1,0,0
16057077,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113384994773,113384994773,17967341,71208782,681878,30,17,8,0,1,0.96325,0,0,1,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1577,35,0,3853,27,10043,10043,0,0,63,61,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057077,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113384994773,113384994773,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9870,530,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057077,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113384994773,93983520998,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,76,9600,9600,0,0,152,152,0,0,1,1,2,1,0,1,0,0
16057078,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30422991024,30422991024,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057078,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30422991024,30422991024,17549688,17029370,44314,10,4,3,1,1,0.934,0,0,3,155,124,279,279,1,3720,3464,7184,7192,0.99888765294772,185,124,0,682,665,17,0,1868,52,4488,4488,0,0,121,115,0,6,1,NaN,NaN,NaN,NaN,1,0,0
16057078,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30422991024,30422991024,17549688,17118260,44314,10,4,3,1,1,0.965,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,664,18,0,1930,22,4639,4639,0,0,52,52,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057078,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30422991024,30422991024,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4561,239,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057078,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30422991024,25524874738,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,154,4000,4000,0,0,308,308,0,0,1,1,2,1,0,1,0,0
16057078,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,112984204958,112984204958,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057078,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,112984204958,112984204958,17967341,70285360,681878,30,17,8,0,14,0.8855,0,0,5,310,310,620,620,1,7440,10168,17608,17608,1,651,278,0,1612,1568,44,0,3542,95,9320,9320,0,0,212,200,0,12,1,NaN,NaN,NaN,NaN,1,0,0
16057078,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,112984204958,112984204958,17967341,71061475,681878,30,17,8,1,1,0.95975,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1574,38,0,3839,35,10043,10043,0,0,77,77,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057078,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,112984204958,112984204958,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9871,529,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057078,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,112984204958,93609127564,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,74,9600,9600,0,0,148,148,0,0,1,1,2,1,0,1,0,0
16057079,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30394242324,30394242324,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057079,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30394242324,30394242324,17549688,17091709,44314,10,4,3,1,1,0.951,0,0,2,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,670,12,0,1902,40,4583,4583,0,0,85,81,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057079,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30394242324,30394242324,17549688,17116944,44314,10,4,3,1,1,0.9615,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,666,16,0,1923,33,4632,4632,0,0,73,73,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057079,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30394242324,30394242324,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4576,224,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057079,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30394242324,25540362091,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,138,4000,4000,0,0,276,276,0,0,1,1,2,1,0,1,0,0
16057079,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113244819422,113244819422,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057079,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113244819422,113244819422,17967341,70502198,681878,30,17,8,1,1,0.912,0,0,1,310,308,618,620,0.996774193548387,7440,10112,17552,17608,0.996819627442072,648,277,0,1608,1579,29,0,3648,78,9591,9591,0,0,170,168,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057079,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113244819422,113244819422,17967341,71096268,681878,30,17,8,1,1,0.962,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1573,39,0,3848,35,10033,10033,0,0,83,83,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057079,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113244819422,113244819422,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9871,529,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057079,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113244819422,93938478118,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,87,9600,9600,0,0,174,174,0,0,1,1,2,1,0,1,0,0
16057080,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30278914814,30278914814,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057080,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30278914814,30278914814,17549688,17031499,44314,10,4,3,0,1,0.9315,0,0,2,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,663,19,0,1863,46,4480,4480,0,0,106,102,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057080,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30278914814,30278914814,17549688,17150572,44314,10,4,3,1,1,0.9755,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,668,14,0,1951,17,4702,4702,0,0,34,34,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057080,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30278914814,30278914814,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4583,217,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057080,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30278914814,25501969616,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,150,4000,4000,0,0,300,300,0,0,1,1,2,1,0,1,0,0
16057080,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113244955577,113244955577,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057080,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113244955577,113244955577,17967341,70563509,681878,30,17,8,0,14,0.91125,0,0,2,310,309,619,620,0.998387096774194,7440,10120,17560,17608,0.997273966378919,647,278,0,1610,1574,36,0,3645,64,9565,9565,0,0,143,139,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057080,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113244955577,113244955577,17967341,71284445,681878,30,17,8,1,1,0.9705,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1578,34,0,3882,30,10136,10136,0,0,69,69,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057080,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113244955577,113244955577,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9888,512,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057080,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113244955577,93943086799,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,86,9600,9600,0,0,172,172,0,0,1,1,2,1,0,1,0,0
16057081,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30299805642,30299805642,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057081,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30299805642,30299805642,17549688,17026778,44314,10,4,3,1,14,0.938,0,0,1,155,122,277,279,0.992831541218638,3720,3424,7144,7192,0.993325917686318,184,124,0,677,659,18,0,1876,41,4525,4525,0,0,92,87,0,5,1,NaN,NaN,NaN,NaN,1,0,0
16057081,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30299805642,30299805642,17549688,17170802,44314,10,4,3,1,1,0.979,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,671,11,0,1958,18,4695,4695,0,0,46,46,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057081,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30299805642,30299805642,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4551,249,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057081,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30299805642,25517075545,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,150,4000,4000,0,0,300,300,0,0,1,1,2,1,0,1,0,0
16057081,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113053805949,113053805949,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057081,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113053805949,113053805949,17967341,70374965,681878,30,17,8,1,14,0.882,0,0,2,310,304,614,620,0.990322580645161,7440,10000,17440,17608,0.990458882326215,642,276,0,1598,1555,43,0,3528,89,9265,9265,0,0,206,200,0,6,1,NaN,NaN,NaN,NaN,1,0,0
16057081,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113053805949,113053805949,17967341,71174729,681878,30,17,8,1,14,0.9655,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1575,37,0,3862,23,10083,10083,0,0,49,49,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057081,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113053805949,113053805949,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9907,493,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057081,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113053805949,93636171080,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,71,9600,9600,0,0,142,142,0,0,1,1,2,1,0,1,0,0
16057082,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30384988937,30384988937,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057082,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30384988937,30384988937,17549688,16958477,44314,10,4,3,0,14,0.9035,0,0,6,155,124,279,279,1,3720,3472,7192,7192,1,186,123,0,682,659,23,0,1807,62,4361,4361,0,0,135,114,0,21,1,NaN,NaN,NaN,NaN,1,0,0
16057082,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30384988937,30384988937,17549688,17119798,44314,10,4,3,1,1,0.955,0,0,2,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,663,19,0,1910,28,4599,4599,0,0,60,54,0,6,1,NaN,NaN,NaN,NaN,1,0,0
16057082,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30384988937,30384988937,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4561,239,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057082,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30384988937,25567681698,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,138,4000,4000,0,0,276,276,0,0,1,1,2,1,0,1,0,0
16057082,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113271517891,113271517891,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057082,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113271517891,113271517891,17967341,70070183,681878,30,17,8,0,14,0.8735,0,0,2,310,309,619,620,0.998387096774194,7440,10088,17528,17608,0.995456610631531,643,275,0,1609,1567,42,0,3494,85,9205,9205,0,0,195,191,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057082,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113271517891,113271517891,17967341,71042344,681878,30,17,8,1,1,0.95825,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1569,43,0,3833,31,10010,10010,0,0,75,75,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057082,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113271517891,113271517891,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9885,515,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057082,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113271517891,93975014259,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,84,9600,9600,0,0,168,168,0,0,1,1,2,1,0,1,0,0
16057083,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30541107244,30541107244,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057083,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30541107244,30541107244,17549688,17091730,44314,10,4,3,1,1,0.9545,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,668,14,0,1909,19,4604,4604,0,0,40,40,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057083,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30541107244,30541107244,17549688,17168739,44314,10,4,3,0,1,0.9735,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,665,17,0,1947,17,4680,4680,0,0,39,39,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057083,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30541107244,30541107244,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4589,211,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057083,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30541107244,25650283171,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,152,4000,4000,0,0,304,304,0,0,1,1,2,1,0,1,0,0
16057083,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113097712448,113097712448,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057083,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113097712448,113097712448,17967341,70317022,681878,30,17,8,0,14,0.88725,0,0,4,310,309,619,620,0.998387096774194,7440,10080,17520,17608,0.995002271694684,642,278,0,1610,1567,43,0,3549,87,9326,9326,0,0,196,180,0,16,1,NaN,NaN,NaN,NaN,1,0,0
16057083,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113097712448,113097712448,17967341,71224641,681878,30,17,8,0,1,0.964,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1570,42,0,3856,20,10070,10070,0,0,45,45,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057083,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113097712448,113097712448,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9899,501,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057083,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113097712448,93713366292,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,67,9600,9600,0,0,134,134,0,0,1,1,2,1,0,1,0,0
16057084,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30454910938,30454910938,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057084,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30454910938,30454910938,17549688,16988372,44314,10,4,3,0,14,0.913,0,0,2,155,123,278,279,0.996415770609319,3720,3448,7168,7192,0.996662958843159,185,123,0,680,660,20,0,1826,70,4369,4369,0,0,171,167,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057084,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30454910938,30454910938,17549688,17157668,44314,10,4,3,0,1,0.9735,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,668,14,0,1947,17,4680,4680,0,0,39,39,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057084,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30454910938,30454910938,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4564,236,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057084,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30454910938,25588100198,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,132,4000,4000,0,0,264,264,0,0,1,1,2,1,0,1,0,0
16057084,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113334883314,113334883314,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
