seed,commRateHz,packetLoss,delay,RMSE,MAXERR,MINFULL,MINEVAL,PDR,AOI,ARRIVAL,TXRATE,SAFETYFAIL,FORMATIONFAIL
15,20,0.4,0,0.0375511508911389,0.0551643381181902,0.266080956134547,0.549865361404209,0.605138888888889,0.0587148047229791,0.605138888888889,240,0,0
16,20,0.4,0,0.0371131234762626,0.0552335072110827,0.246996157764355,0.550642163253056,0.604166666666667,0.0578216772630942,0.604166666666667,240,0,0
17,20,0.4,0,0.0385174043994521,0.0533493460112048,0.266027870349406,0.548612162420614,0.596666666666667,0.0594762337269149,0.596666666666667,240,0,0
18,20,0.4,0,0.038825175966243,0.063251834307841,0.260787177319778,0.541552636112166,0.600833333333333,0.0597426581895246,0.600833333333333,240,0,0
19,20,0.4,0,0.0391126698331854,0.0575507146687464,0.271838734066558,0.54747610565506,0.596805555555556,0.0592521949742658,0.596805555555556,240,0,0
20,20,0.4,0,0.0380635188624147,0.0544027830855923,0.256591980026904,0.547585005856789,0.605,0.0585346654556464,0.605,240,0,0
1,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
2,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
3,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
4,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
5,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
6,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
7,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
8,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
9,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
10,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
11,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
12,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
13,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
14,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
15,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
16,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
17,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
18,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
19,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
20,5,0,0.08,0.107940830273387,0.136685605663652,0.242863536342155,0.465261890788332,1,0.180027247956404,0.993333333333333,60,0,1
1,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
2,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
3,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
4,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
5,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
6,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
7,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
8,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
9,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
10,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
11,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
12,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
13,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
14,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
15,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
16,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
17,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
18,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
19,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
20,10,0,0.08,0.0802955028277136,0.101327341537748,0.254010216789875,0.499094905633904,1,0.129981834695732,0.996666666666667,120,0,0
1,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
2,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
3,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
4,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
5,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
6,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
7,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
8,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
9,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
10,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
11,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
12,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
13,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
14,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
15,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
16,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
17,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
18,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
19,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
20,20,0,0.08,0.065417300084087,0.0825775562342023,0.257870077686883,0.517501764327284,1,0.106003633060854,0.996666666666667,240,0,0
1,5,0.2,0.08,0.140415818034349,0.186697975075278,0.246106929389023,0.417452244520995,0.781111111111111,0.233342415985468,0.775555555555556,60,0,1
2,5,0.2,0.08,0.141704650875566,0.19649133032483,0.242863536342155,0.42273079956607,0.8,0.233054798667878,0.795555555555556,60,0,1
3,5,0.2,0.08,0.141422078608876,0.204058851441727,0.225050710902108,0.423341381640868,0.783888888888889,0.232888283378747,0.778333333333333,60,0,1
4,5,0.2,0.08,0.141672479435458,0.194683943562754,0.240459720425895,0.432389997360969,0.793333333333333,0.233872237359976,0.787222222222222,60,0,1
5,5,0.2,0.08,0.13588378747441,0.184624606628206,0.249023723623492,0.426484980684335,0.807222222222222,0.226394187102634,0.802777777777778,60,0,1
6,5,0.2,0.08,0.140405478848625,0.206211698001376,0.206075202887446,0.39854752739127,0.798888888888889,0.231238268240993,0.792777777777778,60,0,1
7,5,0.2,0.08,0.137211167077594,0.177882538897815,0.242014149924304,0.432002052614361,0.814444444444444,0.227438692098093,0.809444444444444,60,0,1
8,5,0.2,0.08,0.135419207293016,0.190110572589798,0.242860682989733,0.423720677750681,0.805555555555556,0.226091432031486,0.8,60,0,1
9,5,0.2,0.08,0.138637494513565,0.193546258672935,0.250059623423464,0.418892881417056,0.792777777777778,0.229391462306994,0.787222222222222,60,0,1
10,5,0.2,0.08,0.143319023132249,0.211473162967591,0.246500823165222,0.432085616393483,0.805,0.233463518013927,0.798333333333333,60,0,1
11,5,0.2,0.08,0.134898939693787,0.1884224865307,0.243315129274567,0.440517494112903,0.812777777777778,0.226333636088404,0.807222222222222,60,0,1
12,5,0.2,0.08,0.133331071035575,0.195451397809357,0.236644782151393,0.442239661047541,0.812777777777778,0.220899182561308,0.807222222222222,60,0,1
13,5,0.2,0.08,0.142080001816908,0.193043539710359,0.247826910370104,0.427903477749695,0.786666666666667,0.230254314259764,0.78,60,0,1
14,5,0.2,0.08,0.136528605748606,0.182592135647708,0.243836497390331,0.419562312582279,0.806111111111111,0.226409324856192,0.801111111111111,60,0,1
15,5,0.2,0.08,0.144410954600944,0.203737090684243,0.242662460186285,0.420545692132828,0.786111111111111,0.238610354223433,0.782222222222222,60,0,1
16,5,0.2,0.08,0.138111618934853,0.187684482579833,0.245903942693358,0.430736035918666,0.806666666666667,0.226182258552831,0.802222222222222,60,0,1
17,5,0.2,0.08,0.135545605796094,0.186771573535591,0.22273544006179,0.423129035469111,0.803888888888889,0.225682712685438,0.797777777777778,60,0,1
18,5,0.2,0.08,0.137381760235756,0.179977715853523,0.242174002755548,0.427001941237237,0.802777777777778,0.230814411141387,0.797777777777778,60,0,1
19,5,0.2,0.08,0.14100464163643,0.19065844258887,0.242439615366075,0.430883820831042,0.788888888888889,0.235855283075992,0.783888888888889,60,0,1
20,5,0.2,0.08,0.139529467201539,0.204567185591943,0.2042435836306,0.40515074750308,0.797222222222222,0.229255222524977,0.792222222222222,60,0,1
1,10,0.2,0.08,0.0970605416377113,0.131609933141666,0.248624199341357,0.4801693379651,0.793611111111111,0.156964880411747,0.791388888888889,120,0,0
2,10,0.2,0.08,0.0970201692002182,0.125870670304537,0.239572424578596,0.477604496777873,0.791388888888889,0.158493793521042,0.788055555555556,120,0,0
3,10,0.2,0.08,0.0964175069585742,0.130871624585982,0.25454401118839,0.481271110894141,0.792777777777778,0.156927036027854,0.790833333333333,120,0,0
4,10,0.2,0.08,0.095790525644637,0.130187548470594,0.234610033824134,0.480887167219604,0.791111111111111,0.15521646987587,0.788055555555556,120,0,0
5,10,0.2,0.08,0.0958222949555068,0.132145577564967,0.249665528628744,0.472356098597308,0.795833333333333,0.154754768392371,0.7925,120,0,0
6,10,0.2,0.08,0.0957852158143163,0.12285866096744,0.240246530848444,0.478710503914998,0.804722222222222,0.154504995458674,0.802222222222222,120,0,0
7,10,0.2,0.08,0.0970969440516102,0.129111823852855,0.238492412760915,0.478497573268546,0.790833333333333,0.157108689070542,0.788055555555556,120,0,0
8,10,0.2,0.08,0.0949200639741213,0.127450219969601,0.247193545175081,0.480547679616575,0.798055555555556,0.153785952164699,0.795833333333333,120,0,0
9,10,0.2,0.08,0.0961968662510838,0.129601656085739,0.255415863031473,0.481657103026875,0.803055555555556,0.15642749016046,0.801111111111111,120,0,0
10,10,0.2,0.08,0.0956500112190554,0.124472563342076,0.251534953872291,0.479647307982458,0.801388888888889,0.155299727520436,0.798611111111111,120,0,0
11,10,0.2,0.08,0.092457306376851,0.118285288128977,0.251797542611657,0.48318448450118,0.816388888888889,0.152007266121708,0.813611111111111,120,0,0
12,10,0.2,0.08,0.095603143257153,0.129460045511751,0.258373642212703,0.476470442041378,0.805277777777778,0.154618528610354,0.801944444444444,120,0,0
13,10,0.2,0.08,0.0970381757876179,0.12604306487606,0.248963362750271,0.47519851728666,0.792777777777778,0.155890099909174,0.790277777777778,120,0,0
14,10,0.2,0.08,0.0951140424532144,0.12489612604033,0.25190953502913,0.481364536625067,0.805,0.155239176506207,0.801944444444444,120,0,0
15,10,0.2,0.08,0.0943402216835735,0.124748587991751,0.246657566329911,0.485646307365398,0.808611111111111,0.15360429912201,0.806111111111111,120,0,0
16,10,0.2,0.08,0.0942487410832829,0.12356524680228,0.254193135666969,0.479810589943935,0.806666666666667,0.154338480169543,0.803888888888889,120,0,0
17,10,0.2,0.08,0.0947260383184794,0.125883222390985,0.243328908649583,0.480535707610818,0.8025,0.153536179231002,0.8,120,0,0
18,10,0.2,0.08,0.0950459377082272,0.127232994127293,0.255048727409346,0.483820746123889,0.8025,0.154482288828338,0.799722222222222,120,0,0
19,10,0.2,0.08,0.0974137971746673,0.128157161173909,0.250793723664449,0.472617462044623,0.788333333333333,0.157244928852558,0.785833333333333,120,0,0
20,10,0.2,0.08,0.0970169906373106,0.130670148414349,0.24912973557852,0.475923034106271,0.794166666666667,0.156472903421132,0.791666666666667,120,0,0
1,20,0.2,0.08,0.0731447217347279,0.0949911058281681,0.257540213942356,0.508756713694779,0.799305555555555,0.118502876173176,0.79625,240,0,0
2,20,0.2,0.08,0.073255892286685,0.0936081836015924,0.257036053154739,0.506847283178773,0.792361111111111,0.118717832273691,0.79,240,0,0
3,20,0.2,0.08,0.0728518263737884,0.0938959157530727,0.257832025230291,0.508332436489805,0.80375,0.118141083863155,0.800833333333333,240,0,0
4,20,0.2,0.08,0.0731950125460813,0.0946789378216818,0.256214682283809,0.507727677414813,0.79625,0.118790493490766,0.793333333333333,240,0,0
5,20,0.2,0.08,0.0733030604918784,0.094292767706294,0.256994103511148,0.507792245066254,0.796666666666667,0.118427187405389,0.794305555555556,240,0,0
6,20,0.2,0.08,0.0728015808850318,0.0936957096407365,0.255666815366653,0.508383077056933,0.799305555555555,0.118248561913412,0.796805555555556,240,0,0
7,20,0.2,0.08,0.0732738066490455,0.0942135197594188,0.256870381158914,0.505948663507282,0.791666666666667,0.118737511353315,0.789027777777778,240,0,0
8,20,0.2,0.08,0.0726375346982834,0.0929940038694216,0.251765717828611,0.508290104758151,0.803333333333333,0.117332727823191,0.801527777777778,240,0,0
9,20,0.2,0.08,0.0727677126391251,0.093556896425263,0.256243700156665,0.507538786243462,0.802916666666667,0.118218286406297,0.8,240,0,0
10,20,0.2,0.08,0.0732595265135338,0.0947461799412944,0.257419073249836,0.506822393883901,0.800555555555556,0.118489252194974,0.797916666666667,240,0,0
11,20,0.2,0.08,0.0726851193379777,0.0941091569645104,0.254066324359287,0.507599375468685,0.802361111111111,0.117744474719952,0.799583333333333,240,0,0
12,20,0.2,0.08,0.0732133742130454,0.0942152236673472,0.258280931263422,0.50767736110951,0.795416666666667,0.118437783832879,0.792361111111111,240,0,0
13,20,0.2,0.08,0.0732952405213122,0.0946349783759178,0.256604704515757,0.50767554688468,0.799166666666667,0.118574023614895,0.796666666666667,240,0,0
14,20,0.2,0.08,0.0730976359353635,0.0942046331018,0.258967075779434,0.506952507876928,0.793888888888889,0.118528610354223,0.791388888888889,240,0,0
15,20,0.2,0.08,0.073075424020193,0.0936876185672023,0.257982701381919,0.508697589624204,0.794583333333333,0.118764759309718,0.791527777777778,240,0,0
16,20,0.2,0.08,0.0730131387072322,0.0939443025697064,0.258518205842579,0.507736928412723,0.797361111111111,0.118348471086891,0.794305555555556,240,0,0
17,20,0.2,0.08,0.0734499614848066,0.0958903899734586,0.257269809585268,0.510046075834883,0.791944444444444,0.119150772025431,0.789305555555556,240,0,0
18,20,0.2,0.08,0.0731798470209879,0.0962468374085372,0.256848955406621,0.506241704172655,0.8,0.118268240993037,0.797222222222222,240,0,0
19,20,0.2,0.08,0.0727511813285674,0.0936006999668028,0.256423063864537,0.508187491113077,0.796805555555556,0.118154707841356,0.794027777777778,240,0,0
20,20,0.2,0.08,0.0732265027496846,0.0937875855515519,0.257151192110793,0.508143519282019,0.799583333333333,0.118483197093551,0.796805555555556,240,0,0
1,5,0.4,0.08,0.184279930734516,0.258023435427351,0.184507370909343,0.348103721959328,0.612777777777778,0.300735694822888,0.609444444444444,60,0,1
2,5,0.4,0.08,0.189140167028657,0.267467078559895,0.209685063937552,0.368135338510657,0.588888888888889,0.312633969118983,0.586111111111111,60,0,1
3,5,0.4,0.08,0.186186112454036,0.262247863464804,0.224018141291423,0.384342189451194,0.596111111111111,0.30613987284287,0.592222222222222,60,0,1
4,5,0.4,0.08,0.182798815798029,0.248413067859709,0.201601885872882,0.361981021289132,0.598888888888889,0.310105964274902,0.592222222222222,60,0,1
5,5,0.4,0.08,0.192168360894274,0.287720710453521,0.221743790923245,0.32050023482198,0.596111111111111,0.317901907356948,0.590555555555556,60,0,1
6,5,0.4,0.08,0.197565622170997,0.315759739485056,0.23727566231272,0.307124324807048,0.597222222222222,0.316842264607932,0.592777777777778,60,0,1
7,5,0.4,0.08,0.194570039316768,0.291733478890866,0.198067142951294,0.367386212505301,0.586666666666667,0.323412049651832,0.583333333333333,60,0,1
8,5,0.4,0.08,0.1807376402899,0.241993185571343,0.205886798370828,0.368414515900841,0.613333333333333,0.30878897971541,0.607777777777778,60,0,1
9,5,0.4,0.08,0.190590113778095,0.279595078855432,0.16443367577835,0.381445009845539,0.628888888888889,0.307396306388132,0.625555555555556,60,0,1
10,5,0.4,0.08,0.18481174412271,0.281125734800389,0.210764010303493,0.391052216090581,0.591666666666667,0.310469270360279,0.587222222222222,60,0,1
11,5,0.4,0.08,0.188157342434105,0.264023987148408,0.24815515491501,0.345685604769505,0.594444444444444,0.319809264305177,0.59,60,0,1
12,5,0.4,0.08,0.207448022434894,0.324250344031729,0.203166937367698,0.280531078498433,0.585,0.327907962458371,0.582222222222222,60,0,1
13,5,0.4,0.08,0.188021488438104,0.262786797673503,0.216132079494628,0.37339844133653,0.607222222222222,0.316751438086588,0.601666666666667,60,0,1
14,5,0.4,0.08,0.189537690289913,0.295035037142376,0.201444290164637,0.332321747319392,0.608333333333333,0.315949137148047,0.603888888888889,60,0,1
15,5,0.4,0.08,0.187575147586101,0.278456340572348,0.203740468668767,0.339012190062808,0.601666666666667,0.309651831668181,0.6,60,0,1
16,5,0.4,0.08,0.191540016634076,0.293531514682682,0.242934657832655,0.374550837996476,0.606666666666667,0.318477141992128,0.602777777777778,60,0,1
17,5,0.4,0.08,0.180975181341383,0.261668173458864,0.247154330568936,0.36981549737387,0.612222222222222,0.302643051771117,0.607777777777778,60,0,1
18,5,0.4,0.08,0.190141178144226,0.259668905149191,0.218367360425118,0.38276889617521,0.598888888888889,0.316615198304572,0.596111111111111,60,0,1
19,5,0.4,0.08,0.190908166038808,0.296694945370912,0.221170717495967,0.345328148571581,0.603888888888889,0.315252800484408,0.598888888888889,60,0,1
20,5,0.4,0.08,0.190814829440936,0.288392870758427,0.224208922006276,0.370356128458898,0.610555555555556,0.315283075991523,0.606111111111111,60,0,1
1,10,0.4,0.08,0.122064937182598,0.170271342997718,0.228928320159674,0.453677096042094,0.600277777777778,0.201151983045716,0.597777777777778,120,0,1
2,10,0.4,0.08,0.119725095375736,0.164344883235946,0.250422883709917,0.453669174993404,0.606388888888889,0.194287011807448,0.603888888888889,120,0,1
3,10,0.4,0.08,0.120698570943664,0.161129097259663,0.222265533921843,0.445008620676582,0.605277777777778,0.192894338480169,0.603888888888889,120,0,1
4,10,0.4,0.08,0.124220211341177,0.183983789444373,0.249711624775759,0.457056282657098,0.595277777777778,0.198124432334242,0.593333333333333,120,0,1
5,10,0.4,0.08,0.1240339601048,0.169837653345473,0.24834039886112,0.441750567054795,0.586944444444444,0.200531335149864,0.585,120,0,1
6,10,0.4,0.08,0.120982647110236,0.162847823571551,0.248505810920062,0.448644923759644,0.591111111111111,0.197125340599455,0.589166666666667,120,0,1
7,10,0.4,0.08,0.121298179334451,0.184420065290154,0.245909870494848,0.41628556310227,0.6,0.195747805025734,0.597777777777778,120,0,1
8,10,0.4,0.08,0.119695583089121,0.167557272840721,0.255005766518884,0.433655750053767,0.598333333333333,0.194120496518317,0.596666666666667,120,0,1
9,10,0.4,0.08,0.120360256113533,0.177705494844821,0.225488824471809,0.44792415849377,0.609722222222222,0.19455949137148,0.606944444444444,120,0,1
10,10,0.4,0.08,0.119668296372186,0.160139598111022,0.216457030355833,0.445259794285651,0.601666666666667,0.195551014229488,0.6,120,0,1
11,10,0.4,0.08,0.118945091948455,0.157754912232968,0.254300266488084,0.453855093943679,0.615,0.193333333333333,0.6125,120,0,1
12,10,0.4,0.08,0.119492765573851,0.161080161612547,0.213498178397883,0.439391943724798,0.618333333333333,0.193287920072661,0.616388888888889,120,0,1
13,10,0.4,0.08,0.120560794418177,0.157243879084183,0.254010355003398,0.453109032624089,0.601388888888889,0.195051468362095,0.6,120,0,1
14,10,0.4,0.08,0.11794260326345,0.158662312689442,0.256642032856328,0.448325966664911,0.612777777777778,0.192076899788071,0.610277777777778,120,0,1
15,10,0.4,0.08,0.122721946121053,0.166503164168196,0.241672014278254,0.456026929536823,0.598888888888889,0.199577656675749,0.595833333333333,120,0,1
16,10,0.4,0.08,0.121063236326774,0.169706816930718,0.235504298995884,0.434274185977074,0.616111111111111,0.196928549803209,0.613611111111111,120,0,1
17,10,0.4,0.08,0.120051701287235,0.163693080941363,0.249160027207842,0.445786819914176,0.591388888888889,0.198094156827127,0.589722222222222,120,0,1
18,10,0.4,0.08,0.120619746507646,0.170388967031372,0.237586585856809,0.448777268082455,0.5975,0.196777172267636,0.595555555555556,120,0,1
19,10,0.4,0.08,0.119337753601199,0.170342344681999,0.226214278423351,0.451648458202653,0.6075,0.192886769603391,0.605,120,0,1
20,10,0.4,0.08,0.12545076306921,0.186577082339392,0.240493367670678,0.438998161261698,0.596944444444444,0.200077202543143,0.595277777777778,120,0,1
1,20,0.4,0.08,0.0859474585243667,0.115011491806886,0.253843467703089,0.491790748568149,0.605833333333333,0.139550408719346,0.603611111111111,240,0,0
2,20,0.4,0.08,0.0863324976800768,0.113494206153585,0.244029085628362,0.491354603956561,0.591666666666667,0.139741144414169,0.589305555555556,240,0,0
3,20,0.4,0.08,0.0860758928656217,0.114129509590153,0.252920185563592,0.492695043037325,0.594722222222222,0.139433848016954,0.592777777777778,240,0,0
4,20,0.4,0.08,0.0844135877711395,0.111668007856597,0.252241568076101,0.492043485222947,0.601666666666667,0.137465940054496,0.600277777777778,240,0,0
5,20,0.4,0.08,0.0854007564704351,0.110877756859748,0.260418683408064,0.489765601701769,0.595972222222222,0.138620950650923,0.594305555555556,240,0,0
6,20,0.4,0.08,0.0849546008762541,0.11184391765358,0.257737550646831,0.490168006608944,0.60375,0.137599152285801,0.601527777777778,240,0,0
7,20,0.4,0.08,0.0851209962533745,0.11323935323603,0.258161227503751,0.491614809002645,0.601527777777778,0.138471086890705,0.599861111111111,240,0,0
8,20,0.4,0.08,0.0847375823326208,0.114150996352354,0.249022016445795,0.494280264184598,0.607916666666667,0.136734786557675,0.605833333333333,240,0,0
9,20,0.4,0.08,0.085546771271281,0.114929591517739,0.257281175741103,0.490988198206154,0.599166666666667,0.138820768997881,0.5975,240,0,0
10,20,0.4,0.08,0.0852081480820227,0.114008766685766,0.257734190126734,0.492415867206117,0.601388888888889,0.139000908265213,0.599305555555556,240,0,0
11,20,0.4,0.08,0.0866945021730674,0.115275489741195,0.257143302234594,0.496362325464062,0.604166666666667,0.140006055101423,0.601944444444444,240,0,0
12,20,0.4,0.08,0.0865211291769748,0.114519035480999,0.252467456573002,0.493257785282986,0.590833333333333,0.141127762640024,0.588888888888889,240,0,0
13,20,0.4,0.08,0.0852126133698665,0.113889941727602,0.258307538737059,0.493435728089033,0.601944444444444,0.137960944595822,0.599861111111111,240,0,0
14,20,0.4,0.08,0.0839762274036379,0.110407634356539,0.248298536609785,0.490638543980952,0.610555555555556,0.136740841659098,0.608472222222222,240,0,0
15,20,0.4,0.08,0.0854816691440366,0.112355061637938,0.25660597860234,0.492662273628826,0.609027777777778,0.137938237965486,0.607361111111111,240,0,0
16,20,0.4,0.08,0.0851213659701773,0.112796154301489,0.253498815799677,0.493642088720337,0.601388888888889,0.138935815924917,0.599444444444444,240,0,0
17,20,0.4,0.08,0.0860901094552636,0.113455139676089,0.256991234005874,0.494082982425626,0.598888888888889,0.139473206176203,0.596944444444444,240,0,0
18,20,0.4,0.08,0.0856416892503313,0.115789390534495,0.249691360022096,0.493459660063848,0.599305555555556,0.138138056312443,0.596944444444444,240,0,0
19,20,0.4,0.08,0.0853353368681255,0.112982581064875,0.252287790076515,0.497144620272709,0.595,0.138923705722071,0.5925,240,0,0
20,20,0.4,0.08,0.0860826970783024,0.119308814401981,0.254021265630694,0.491381436525577,0.60125,0.139022101120194,0.599027777777778,240,0,0
1,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
2,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
3,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
4,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
5,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
6,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
7,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
8,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
9,5,0,0.12,0.131730752747085,0.16780541061636,0.233979792186804,0.435980199979819,1,0.219990917347866,0.993333333333333,60,0,1
