scenarioId,scenario,seed,time_s,linkClass,receiver,sender,isolatedResponseEnergy,crossContribution,expectedBenefit,eventWindow
S2,Formation-switching,27020001,16.12,ordinary,2,1,4.11267711049246e-05,0.00343410014090793,0.00339297336980301,0
S2,Formation-switching,27020001,16.14,ordinary,2,1,4.61053701207529e-05,0.00362752304407709,0.00358141767395634,0
S2,Formation-switching,27020001,16.16,ordinary,2,1,5.13679551016668e-05,0.00382022505292541,0.00376885709782374,0
S2,Formation-switching,27020001,16.18,ordinary,2,1,5.69144418464194e-05,0.00401232116181497,0.00395540671996855,0
S2,Formation-switching,27020001,16.2,ordinary,2,1,6.27447416113411e-05,0.00420395333044804,0.0041412085888367,0
S2,Formation-switching,27020001,16.22,ordinary,2,1,6.88587611117602e-05,0.00439528836199293,0.00432642960088116,0
S2,Formation-switching,27020001,16.24,ordinary,2,1,7.52564025234957e-05,0.00458641915670653,0.00451116275418304,0
S2,Formation-switching,27020001,16.26,ordinary,2,1,2.27774364476426e-06,0.000789587440610027,0.000787309696965263,0
S2,Formation-switching,27020001,16.28,ordinary,2,1,3.55893173727394e-06,0.000985467975454546,0.000981909043717272,0
S2,Formation-switching,27020001,16.3,ordinary,2,1,5.12478653697561e-06,0.00118088191805754,0.00117575713152057,0
S2,Formation-switching,27020001,16.32,ordinary,2,1,6.97528299022713e-06,0.00137589769914936,0.00136892241615913,0
S2,Formation-switching,27020001,16.34,ordinary,2,1,9.11039148912388e-06,0.00157058979355343,0.00156147940206431,0
S2,Formation-switching,27020001,16.36,ordinary,2,1,1.15300778719757e-05,0.00176503366782549,0.00175350358995351,0
S2,Formation-switching,27020001,16.38,ordinary,2,1,1.4234303423852e-05,0.00195919651591718,0.00194496221249333,0
S2,Formation-switching,27020001,16.4,ordinary,2,1,1.72230248772014e-05,0.00215303668558221,0.00213581366070501,0
S2,Formation-switching,27020001,16.42,ordinary,2,1,2.04961944125458e-05,0.00234651367514312,0.00232601748073057,0
S2,Formation-switching,27020001,16.44,ordinary,2,1,2.40537596592398e-05,0.0025395431364789,0.00251548937681966,0
S2,Formation-switching,27020001,16.46,ordinary,2,1,2.78956636963181e-05,0.0027320505994511,0.00270415493575479,0
S2,Formation-switching,27020001,16.48,ordinary,2,1,3.20218450533964e-05,0.00292390784641378,0.00289188600136038,0
S2,Formation-switching,27020001,16.5,ordinary,2,1,3.64322377116616e-05,0.00311500493259379,0.00307857269488212,0
S2,Formation-switching,27020001,16.52,ordinary,2,1,4.11267711049252e-05,0.0033052569277113,0.00326413015660637,0
S2,Formation-switching,27020001,16.54,ordinary,2,1,4.6105370120753e-05,0.00349460935905653,0.00344850398893577,0
S2,Formation-switching,27020001,16.56,ordinary,2,1,5.13679551016674e-05,0.00368301910774747,0.0036316511526458,0
S2,Formation-switching,27020001,16.58,ordinary,2,1,5.69144418464187e-05,0.00387039879005428,0.00381348434820787,0
S2,Formation-switching,27020001,16.6,ordinary,2,1,6.27447416113418e-05,0.00405669997074249,0.00399395522913115,0
S2,Formation-switching,27020001,16.62,ordinary,2,1,6.88587611117595e-05,0.00424191579193102,0.00417305703081926,0
S2,Formation-switching,27020001,16.64,ordinary,2,1,7.5256402523495e-05,0.00442596999959154,0.00435071359706805,0
S2,Formation-switching,27020001,16.66,ordinary,2,1,8.19375634844193e-05,0.00460883172470731,0.00452689416122289,0
S2,Formation-switching,27020001,16.68,ordinary,2,1,8.89021370961004e-05,0.0047904133055093,0.0047015111684132,0
S2,Formation-switching,27020001,16.7,ordinary,2,1,9.61500119255092e-05,0.00497067668273723,0.00487452667081172,0
S2,Formation-switching,27020001,16.72,ordinary,2,1,0.000103681072006802,0.00514963292862537,0.00504595185661857,0
S2,Formation-switching,27020001,16.74,ordinary,2,1,0.000111495196843181,0.00532734151935582,0.00521584632251264,0
S2,Formation-switching,27020001,16.76,ordinary,2,1,0.000119592261408811,0.0055038822148177,0.00538428995340889,0
S2,Formation-switching,27020001,16.78,ordinary,2,1,0.000127972136150837,0.00567937868702179,0.00555140655087095,0
S2,Formation-switching,27020001,16.8,ordinary,2,1,0.000136634686991436,0.00585399535143585,0.00571736066444442,0
S2,Formation-switching,27020001,16.82,ordinary,2,1,0.000145579775329986,0.00602793188425414,0.00588235210892416,0
S2,Formation-switching,27020001,16.84,ordinary,2,1,0.000154807258045259,0.00620127427660027,0.00604646701855501,0
S2,Formation-switching,27020001,16.86,ordinary,2,1,2.27774364476438e-06,0.000740731237209052,0.000738453493564288,0
S2,Formation-switching,27020001,16.88,ordinary,2,1,3.55893173727363e-06,0.000923933326087094,0.00092037439434982,0
S2,Formation-switching,27020001,16.9,ordinary,2,1,5.12478653697565e-06,0.00110641675935389,0.00110129197281692,0
S2,Formation-switching,27020001,16.92,ordinary,2,1,6.97528299022736e-06,0.00128822868921958,0.00128125340622935,0
S2,Formation-switching,27020001,16.94,ordinary,2,1,9.11039148912363e-06,0.00146942502324571,0.00146031463175658,0
S2,Formation-switching,27020001,16.96,ordinary,2,1,1.15300778719757e-05,0.00165007701353125,0.00163854693565928,0
S2,Formation-switching,27020001,16.98,ordinary,2,1,1.4234303423852e-05,0.00183027356773162,0.00181603926430777,0
S2,Formation-switching,27020001,17,ordinary,2,1,1.72230248772018e-05,0.00201012292954923,0.00199289990467203,0
S2,Formation-switching,27020001,17.02,ordinary,2,1,2.04961944125454e-05,0.00218975312791245,0.0021692569334999,0
S2,Formation-switching,27020001,17.04,ordinary,2,1,2.40537596592398e-05,0.00236929750513246,0.00234524374547322,0
S2,Formation-switching,27020001,17.06,ordinary,2,1,2.27774364476451e-06,0.000724886752421951,0.000722609008777186,0
S2,Formation-switching,27020001,17.08,ordinary,2,1,3.55893173727363e-06,0.000905407577164606,0.000901848645427333,0
S2,Formation-switching,27020001,17.1,ordinary,2,1,5.12478653697584e-06,0.00108587165603703,0.00108074686950005,0
S2,Formation-switching,27020001,17.12,ordinary,2,1,6.97528299022689e-06,0.00126639995509092,0.00125942467210069,0
S2,Formation-switching,27020001,17.14,ordinary,2,1,9.11039148912388e-06,0.0014471215063084,0.00143801111481927,0
S2,Formation-switching,27020001,17.16,ordinary,2,1,1.15300778719757e-05,0.00162817608230377,0.00161664600443179,0
S2,Formation-switching,27020001,17.18,ordinary,2,1,1.42343034238521e-05,0.0018095961149646,0.00179536181154075,0
S2,Formation-switching,27020001,17.2,ordinary,2,1,1.72230248772014e-05,0.00199140404532737,0.00197418102045017,0
S2,Formation-switching,27020001,17.22,ordinary,2,1,2.0496194412545e-05,0.00217362058530786,0.00215312439089531,0
S2,Formation-switching,27020001,17.24,ordinary,2,1,2.40537596592406e-05,0.00235626263290332,0.00233220887324408,0
S2,Formation-switching,27020001,17.26,ordinary,2,1,2.78956636963176e-05,0.00253935611029055,0.00251146044659424,0
S2,Formation-switching,27020001,17.28,ordinary,2,1,3.20218450533965e-05,0.00272290085697222,0.00269087901191882,0
S2,Formation-switching,27020001,17.3,ordinary,2,1,3.64322377116607e-05,0.00290691052034476,0.0028704782826331,0
S2,Formation-switching,27020001,17.32,ordinary,2,1,4.11267711049252e-05,0.00309141610417767,0.00305028933307275,0
S2,Formation-switching,27020001,17.34,ordinary,2,1,4.61053701207529e-05,0.00327646608430136,0.00323036071418061,0
S2,Formation-switching,27020001,17.36,ordinary,2,1,5.13679551016661e-05,0.00346206681587365,0.00341069886077199,0
S2,Formation-switching,27020001,17.38,ordinary,2,1,5.69144418464188e-05,0.0036481679144657,0.00359125347261928,0
S2,Formation-switching,27020001,17.4,ordinary,2,1,6.27447416113405e-05,0.00383474537040576,0.00377200062879442,0
S2,Formation-switching,27020001,17.42,ordinary,2,1,6.88587611117601e-05,0.0040218049503924,0.00395294618928064,0
S2,Formation-switching,27020001,17.44,ordinary,2,1,7.52564025234942e-05,0.00420935550323676,0.00413409910071327,0
S2,Formation-switching,27020001,17.46,ordinary,2,1,8.19375634844193e-05,0.00439743978403822,0.0043155022205538,0
S2,Formation-switching,27020001,17.48,ordinary,2,1,8.89021370961004e-05,0.00458606811072296,0.00449716597362686,0
S2,Formation-switching,27020001,17.5,ordinary,2,1,9.61500119255092e-05,0.00477528721295364,0.00467913720102813,0
S2,Formation-switching,27020001,17.52,ordinary,2,1,0.000103681072006802,0.00496517930774999,0.00486149823574318,0
S2,Formation-switching,27020001,17.54,ordinary,2,1,0.00011149519684318,0.00515585555162335,0.00504436035478017,0
S2,Formation-switching,27020001,17.56,ordinary,2,1,0.000119592261408813,0.00534742922077572,0.00522783695936691,0
S2,Formation-switching,27020001,17.58,ordinary,2,1,0.000127972136150836,0.0055399257210911,0.00541195358494026,0
S2,Formation-switching,27020001,17.6,ordinary,2,1,0.000136634686991437,0.00573340603792645,0.00559677135093501,0
S2,Formation-switching,27020001,17.62,ordinary,2,1,0.000145579775329984,0.00592796288322144,0.00578238310789146,0
S2,Formation-switching,27020001,17.64,ordinary,2,1,0.000154807258045259,0.0061232640349301,0.00596845677688484,0
S2,Formation-switching,27020001,17.66,ordinary,2,1,2.27774364476451e-06,0.000735148494707793,0.000732870751063029,0
S2,Formation-switching,27020001,17.68,ordinary,2,1,3.55893173727379e-06,0.000920556356609062,0.000916997424871788,0
S2,Formation-switching,27020001,17.7,ordinary,2,1,5.12478653697583e-06,0.00110653497998801,0.00110141019345104,0
S2,Formation-switching,27020001,17.72,ordinary,2,1,6.97528299022713e-06,0.0012930369171046,0.00128606163411438,0
S2,Formation-switching,27020001,17.74,ordinary,2,1,9.11039148912414e-06,0.00148002130295067,0.00147091091146154,0
S2,Formation-switching,27020001,17.76,ordinary,2,1,1.15300778719757e-05,0.00166745247228841,0.00165592239441643,0
S2,Formation-switching,27020001,17.78,ordinary,2,1,1.42343034238524e-05,0.00185527115740922,0.00184103685398536,0
S2,Formation-switching,27020001,17.8,ordinary,2,1,1.72230248772014e-05,0.00204343093443398,0.00202620790955678,0
S2,Formation-switching,27020001,17.82,ordinary,2,1,2.04961944125458e-05,0.00223190368286914,0.0022114074884566,0
S2,Formation-switching,27020001,17.84,ordinary,2,1,2.40537596592402e-05,0.00242064008316364,0.0023965863235044,0
S2,Formation-switching,27020001,17.86,ordinary,2,1,2.27774364476426e-06,0.000742473907065376,0.000740196163420612,0
S2,Formation-switching,27020001,17.88,ordinary,2,1,3.55893173727363e-06,0.000929025923697048,0.000925466991959775,0
S2,Formation-switching,27020001,17.9,ordinary,2,1,5.12478653697564e-06,0.00111579664636437,0.00111067185982739,0
S2,Formation-switching,27020001,17.92,ordinary,2,1,6.97528299022712e-06,0.00130269477938938,0.00129571949639916,0
S2,Formation-switching,27020001,17.94,ordinary,2,1,9.11039148912339e-06,0.00148963879250013,0.00148052840101101,0
S2,Formation-switching,27020001,17.96,ordinary,2,1,1.15300778719757e-05,0.00167655755475822,0.00166502747688625,0
S2,Formation-switching,27020001,17.98,ordinary,2,1,1.4234303423852e-05,0.00186336123011298,0.00184912692668913,0
S2,Formation-switching,27020001,18,ordinary,2,1,1.72230248772014e-05,0.0020499780587957,0.0020327550339185,0
S2,Formation-switching,27020001,18.02,ordinary,2,1,2.0496194412545e-05,0.00223635967731302,0.00221586348290048,0
S2,Formation-switching,27020001,18.04,ordinary,2,1,2.40537596592398e-05,0.00242245151253018,0.00239839775287094,0
S2,Formation-switching,27020001,18.06,ordinary,2,1,2.27774364476439e-06,0.000742083631526998,0.000739805887882234,0
S2,Formation-switching,27020001,18.08,ordinary,2,1,3.55893173727362e-06,0.000927358868408346,0.000923799936671072,0
S2,Formation-switching,27020001,18.1,ordinary,2,1,5.12478653697583e-06,0.00111243753603583,0.00110731274949886,0
S2,Formation-switching,27020001,18.12,ordinary,2,1,6.97528299022668e-06,0.00129729593884047,0.00129032065585024,0
S2,Formation-switching,27020001,18.14,ordinary,2,1,9.11039148912389e-06,0.00148193004753749,0.00147281965604837,0
S2,Formation-switching,27020001,18.16,ordinary,2,1,1.15300778719754e-05,0.00166636024658336,0.00165483016871139,0
S2,Formation-switching,27020001,18.18,ordinary,2,1,1.42343034238517e-05,0.00185059375820351,0.00183635945477965,0
S2,Formation-switching,27020001,18.2,ordinary,2,1,1.72230248772014e-05,0.00203465803146361,0.00201743500658641,0
S2,Formation-switching,27020001,18.22,ordinary,2,1,2.0496194412545e-05,0.00221860331511943,0.00219810712070689,0
S2,Formation-switching,27020001,18.24,ordinary,2,1,2.40537596592402e-05,0.00240240197729823,0.00237834821763899,0
S2,Formation-switching,27020001,18.26,ordinary,2,1,2.27774364476426e-06,0.000735777775226347,0.000733500031581583,0
S2,Formation-switching,27020001,18.28,ordinary,2,1,3.55893173727395e-06,0.000919364993313454,0.00091580606157618,0
S2,Formation-switching,27020001,18.3,ordinary,2,1,5.12478653697564e-06,0.00110282105119822,0.00109769626466125,0
S2,Formation-switching,27020001,18.32,ordinary,2,1,6.97528299022713e-06,0.00128616858379353,0.0012791933008033,0
S2,Formation-switching,27020001,18.34,ordinary,2,1,9.11039148912389e-06,0.00146944498530184,0.00146033459381271,0
S2,Formation-switching,27020001,18.36,ordinary,2,1,1.15300778719757e-05,0.00165268677956885,0.00164115670169688,0
S2,Formation-switching,27020001,18.38,ordinary,2,1,1.4234303423852e-05,0.00183590607199704,0.00182167176857319,0
S2,Formation-switching,27020001,18.4,ordinary,2,1,1.72230248772018e-05,0.00201912540413745,0.00200190237926025,0
S2,Formation-switching,27020001,18.42,ordinary,2,1,2.04961944125458e-05,0.00220238190259263,0.00218188570818009,0
S2,Formation-switching,27020001,18.44,ordinary,2,1,2.40537596592398e-05,0.00238567608963691,0.00236162232997767,0
S2,Formation-switching,27020001,18.46,ordinary,2,1,2.27774364476451e-06,0.000730955052197613,0.000728677308552848,0
S2,Formation-switching,27020001,18.48,ordinary,2,1,3.55893173727379e-06,0.000913723771244235,0.000910164839506961,0
S2,Formation-switching,27020001,18.5,ordinary,2,1,5.12478653697583e-06,0.00109656059378989,0.00109143580725291,0
S2,Formation-switching,27020001,18.52,ordinary,2,1,6.97528299022713e-06,0.00127951413883396,0.00127253885584374,0
S2,Formation-switching,27020001,18.54,ordinary,2,1,9.1103914891239e-06,0.00146265027912957,0.00145353988764045,0
S2,Formation-switching,27020001,18.56,ordinary,2,1,1.1530077871976e-05,0.00164604302718196,0.00163451294930999,0
S2,Formation-switching,27020001,18.58,ordinary,2,1,1.42343034238517e-05,0.00182974423453145,0.0018155099311076,0
S2,Formation-switching,27020001,18.6,ordinary,2,1,1.72230248772021e-05,0.00201381678718515,0.00199659376230795,0
S2,Formation-switching,27020001,18.62,ordinary,2,1,2.0496194412545e-05,0.00219833740921641,0.00217784121480387,0
S2,Formation-switching,27020001,18.64,ordinary,2,1,2.40537596592402e-05,0.00238334269105288,0.00235928893139364,0
S2,Formation-switching,27020001,18.66,ordinary,2,1,2.2777436447645e-06,0.000730930505440028,0.000728652761795263,0
S2,Formation-switching,27020001,18.68,ordinary,2,1,3.55893173727393e-06,0.000914523759486193,0.000910964827748919,0
S2,Formation-switching,27020001,18.7,ordinary,2,1,5.12478653697599e-06,0.00109843356017211,0.00109330877363513,0
S2,Formation-switching,27020001,18.72,ordinary,2,1,6.97528299022733e-06,0.00128260053930079,0.00127562525631056,0
S2,Formation-switching,27020001,18.74,ordinary,2,1,9.11039148912438e-06,0.00146695738524363,0.0014578469937545,0
S2,Formation-switching,27020001,18.76,ordinary,2,1,1.15300778719757e-05,0.00165143651635075,0.00163990643847877,0
S2,Formation-switching,27020001,18.78,ordinary,2,1,1.42343034238526e-05,0.00183594078959544,0.00182170648617158,0
S2,Formation-switching,27020001,18.8,ordinary,2,1,1.72230248772017e-05,0.00202038253469932,0.00200315950982211,0
S2,Formation-switching,27020001,18.82,ordinary,2,1,2.04961944125458e-05,0.00220469092992298,0.00218419473551044,0
S2,Formation-switching,27020001,18.84,ordinary,2,1,2.40537596592405e-05,0.00238880056147713,0.00236474680181789,0
S2,Formation-switching,27020001,18.86,ordinary,2,1,2.27774364476426e-06,0.000732011598734833,0.000729733855090068,0
S2,Formation-switching,27020001,18.88,ordinary,2,1,3.55893173727362e-06,0.000915016883510758,0.000911457951773484,0
S2,Formation-switching,27020001,18.9,ordinary,2,1,5.12478653697544e-06,0.00109794301425228,0.00109281822771531,0
S2,Formation-switching,27020001,18.92,ordinary,2,1,6.97528299022712e-06,0.00128078794497046,0.00127381266198024,0
S2,Formation-switching,27020001,18.94,ordinary,2,1,9.11039148912338e-06,0.00146357580723273,0.00145446541574361,0
S2,Formation-switching,27020001,18.96,ordinary,2,1,1.15300778719754e-05,0.0016463450135364,0.00163481493566443,0
S2,Formation-switching,27020001,18.98,ordinary,2,1,1.42343034238517e-05,0.00182912005293327,0.00181488574950941,0
S2,Formation-switching,27020001,19,ordinary,2,1,1.72230248772014e-05,0.00201194475974504,0.00199472173486784,0
S2,Formation-switching,27020001,19.02,ordinary,2,1,2.0496194412545e-05,0.00219488471865908,0.00217438852424654,0
S2,Formation-switching,27020001,19.04,ordinary,2,1,2.40537596592398e-05,0.00237792899808988,0.00235387523843064,0
S2,Formation-switching,27020001,19.06,ordinary,2,1,2.2777436447645e-06,0.000728723115674567,0.000726445372029802,0
S2,Formation-switching,27020001,19.08,ordinary,2,1,3.55893173727364e-06,0.00091106957494298,0.000907510643205707,0
S2,Formation-switching,27020001,19.1,ordinary,2,1,5.12478653697604e-06,0.00109352453308944,0.00108839974655247,0
S2,Formation-switching,27020001,19.12,ordinary,2,1,6.97528299022691e-06,0.00127612309670039,0.00126914781371016,0
S2,Formation-switching,27020001,19.14,ordinary,2,1,9.11039148912389e-06,0.0014589126832031,0.00144980229171398,0
S2,Formation-switching,27020001,19.16,ordinary,2,1,1.15300778719757e-05,0.00164195634788963,0.00163042627001766,0
S2,Formation-switching,27020001,19.18,ordinary,2,1,1.4234303423852e-05,0.00182529466476707,0.00181106036134321,0
S2,Formation-switching,27020001,19.2,ordinary,2,1,1.72230248772018e-05,0.00200897909782275,0.00199175607294555,0
S2,Formation-switching,27020001,19.22,ordinary,2,1,2.04961944125451e-05,0.00219307496972637,0.00217257877531383,0
S2,Formation-switching,27020001,19.24,ordinary,2,1,2.40537596592406e-05,0.00237762000444882,0.00235356624478958,0
S2,Formation-switching,27020001,19.26,ordinary,2,1,2.27774364476427e-06,0.000729197666153947,0.000726919922509182,0
S2,Formation-switching,27020001,19.28,ordinary,2,1,3.5589317372738e-06,0.00091240078715613,0.000908841855418856,0
S2,Formation-switching,27020001,19.3,ordinary,2,1,5.12478653697568e-06,0.00109608012721962,0.00109095534068265,0
S2,Formation-switching,27020001,19.32,ordinary,2,1,6.97528299022716e-06,0.00128031217136055,0.00127333688837033,0
S2,Formation-switching,27020001,19.34,ordinary,2,1,9.11039148912391e-06,0.00146518697469474,0.00145607658320562,0
S2,Formation-switching,27020001,19.36,ordinary,2,1,1.15300778719757e-05,0.00165079013203039,0.00163926005415841,0
S2,Formation-switching,27020001,19.38,ordinary,2,1,1.42343034238518e-05,0.00183717956982213,0.00182294526639828,0
S2,Formation-switching,27020001,19.4,ordinary,2,1,1.72230248772014e-05,0.00202441971870808,0.00200719669383088,0
S2,Formation-switching,27020001,19.42,ordinary,2,1,2.04961944125458e-05,0.00221258501684805,0.0021920888224355,0
S2,Formation-switching,27020001,19.44,ordinary,2,1,2.40537596592398e-05,0.00240169966510589,0.00237764590544665,0
S2,Formation-switching,27020001,19.46,ordinary,2,1,2.27774364476452e-06,0.000737501317374027,0.000735223573729262,0
S2,Formation-switching,27020001,19.48,ordinary,2,1,3.55893173727396e-06,0.0009238451993487,0.000920286267611426,0
S2,Formation-switching,27020001,19.5,ordinary,2,1,5.12478653697603e-06,0.00111092564408087,0.00110580085754389,0
S2,Formation-switching,27020001,19.52,ordinary,2,1,6.97528299022735e-06,0.00129625781806553,0.00128928253507531,0
S2,Formation-switching,27020001,19.54,ordinary,2,1,9.11039148912388e-06,0.00147895019893423,0.0014698398074451,0
S2,Formation-switching,27020001,19.56,ordinary,2,1,1.15300778719762e-05,0.00165821424575494,0.00164668416788297,0
S2,Formation-switching,27020001,19.58,ordinary,2,1,1.4234303423852e-05,0.00183333665762201,0.00181910235419816,0
S2,Formation-switching,27020001,19.6,ordinary,2,1,1.72230248772021e-05,0.00200371507973228,0.00198649205485508,0
S2,Formation-switching,27020001,19.62,ordinary,2,1,2.04961944125454e-05,0.00216886159872422,0.00214836540431167,0
S2,Formation-switching,27020001,19.64,ordinary,2,1,2.40537596592406e-05,0.00232838808341304,0.0023043343237538,0
S2,Formation-switching,27020001,19.66,ordinary,2,1,2.27774364476451e-06,0.000707210836158723,0.000704933092513959,0
S2,Formation-switching,27020001,19.68,ordinary,2,1,3.55893173727395e-06,0.000874461344313374,0.0008709024125761,0
S2,Formation-switching,27020001,19.7,ordinary,2,1,5.12478653697583e-06,0.00103710473433884,0.00103197994780187,0
S2,Formation-switching,27020001,19.72,ordinary,2,1,6.97528299022712e-06,0.001194927028095,0.00118795174510477,0
S2,Formation-switching,27020001,19.74,ordinary,2,1,9.11039148912442e-06,0.00134781027882538,0.00133869988733625,0
S2,Formation-switching,27020001,19.76,ordinary,2,1,1.15300778719757e-05,0.00149572004472672,0.00148418996685475,0
S2,Formation-switching,27020001,19.78,ordinary,2,1,1.42343034238524e-05,0.00163866432094928,0.00162443001752543,0
S2,Formation-switching,27020001,19.8,ordinary,2,1,1.72230248772014e-05,0.00177671795084385,0.00175949492596665,0
S2,Formation-switching,27020001,19.82,ordinary,2,1,2.04961944125458e-05,0.00191001584287285,0.0018895196484603,0
S2,Formation-switching,27020001,19.84,ordinary,2,1,2.40537596592406e-05,0.00203864079958107,0.00201458703992183,0
S2,Formation-switching,27020001,19.86,ordinary,2,1,2.27774364476425e-06,0.000618940556430412,0.000616662812785648,0
S2,Formation-switching,27020001,19.88,ordinary,2,1,3.55893173727362e-06,0.00076247088113093,0.000758911949393656,0
S2,Formation-switching,27020001,19.9,ordinary,2,1,5.12478653697561e-06,0.000901582200888542,0.000896457414351566,0
S2,Formation-switching,27020001,19.92,ordinary,2,1,6.97528299022707e-06,0.00103631301711159,0.00102933773412137,0
S2,Formation-switching,27020001,19.94,ordinary,2,1,9.11039148912363e-06,0.00116670623218126,0.00115759584069213,0
S2,Formation-switching,27020001,19.96,ordinary,2,1,1.15300778719756e-05,0.00129279614094974,0.00128126606307776,0
S2,Formation-switching,27020001,19.98,ordinary,2,1,1.4234303423852e-05,0.00141458970981091,0.00140035540638706,0
S2,Formation-switching,27020001,20,ordinary,2,1,1.72230248772018e-05,0.0015321033456342,0.001514880320757,1
S2,Formation-switching,27020001,20.02,ordinary,2,1,2.0496194412545e-05,0.0016453687190696,0.00162487252465705,1
S2,Formation-switching,27020001,20.04,ordinary,2,1,2.40537596592398e-05,0.00175437820982344,0.0017303244501642,1
S2,Formation-switching,27020001,20.06,ordinary,2,1,2.2777436447645e-06,0.000535271252421958,0.000532993508777194,1
S2,Formation-switching,27020001,20.08,ordinary,2,1,3.5589317372736e-06,0.000658734866340811,0.000655175934603537,1
S2,Formation-switching,27020001,20.1,ordinary,2,1,5.12478653697579e-06,0.000778104673800398,0.000772979887263422,1
S2,Formation-switching,27020001,20.12,ordinary,2,1,6.97528299022666e-06,0.000893430054107682,0.000886454771117455,1
S2,Formation-switching,27020001,20.14,ordinary,2,1,9.11039148912385e-06,0.00100477750179139,0.000995667110302262,1
S2,Formation-switching,27020001,20.16,ordinary,2,1,1.15300778719757e-05,0.00111222689605778,0.00110069681818581,1
S2,Formation-switching,27020001,20.18,ordinary,2,1,1.42343034238517e-05,0.00121584150932628,0.00120160720590243,1
S2,Formation-switching,27020001,20.2,ordinary,2,1,1.72230248772014e-05,0.00131570173316871,0.00129847870829151,1
S2,Formation-switching,27020001,20.22,ordinary,2,1,2.0496194412545e-05,0.00141190806949983,0.00139141187508729,1
S2,Formation-switching,27020001,20.24,ordinary,2,1,2.40537596592402e-05,0.00150452399599955,0.00148047023634031,1
S2,Formation-switching,27020001,20.26,ordinary,2,1,2.27774364476437e-06,0.000462118953740789,0.000459841210096024,1
S2,Formation-switching,27020001,20.28,ordinary,2,1,3.55893173727394e-06,0.000568605958668333,0.000565047026931059,1
S2,Formation-switching,27020001,20.3,ordinary,2,1,5.12478653697564e-06,0.000671627292542843,0.000666502506005868,1
S2,Formation-switching,27020001,20.32,ordinary,2,1,6.97528299022735e-06,0.000771275352449733,0.000764300069459506,1
S2,Formation-switching,27020001,20.34,ordinary,2,1,9.11039148912392e-06,0.000867655411043042,0.000858545019553918,1
S2,Formation-switching,27020001,20.36,ordinary,2,1,1.15300778719757e-05,0.000960876200660717,0.000949346122788741,1
S2,Formation-switching,27020001,20.38,ordinary,2,1,1.4234303423852e-05,0.00105102086855441,0.00103678656513055,1
S2,Formation-switching,27020001,20.4,ordinary,2,1,1.72230248772017e-05,0.00113818120941518,0.00112095818453798,1
S2,Formation-switching,27020001,20.42,ordinary,2,1,2.04961944125457e-05,0.00122246105394961,0.00120196485953706,1
S2,Formation-switching,27020001,20.44,ordinary,2,1,2.40537596592397e-05,0.00130392285161132,0.00127986909195208,1
S2,Formation-switching,27020001,20.46,ordinary,2,1,2.27774364476455e-06,0.000404198879036124,0.00040192113539136,1
S2,Formation-switching,27020001,20.48,ordinary,2,1,3.55893173727398e-06,0.0004979815272231,0.000494422595485826,1
S2,Formation-switching,27020001,20.5,ordinary,2,1,5.12478653697584e-06,0.000589026621239804,0.000583901834702828,1
S2,Formation-switching,27020001,20.52,ordinary,2,1,6.97528299022716e-06,0.000677431786295594,0.000670456503305367,1
S2,Formation-switching,27020001,20.54,ordinary,2,1,9.11039148912391e-06,0.000763305557172539,0.000754195165683415,1
S2,Formation-switching,27020001,20.56,ordinary,2,1,1.15300778719761e-05,0.000846756415758574,0.000835226337886598,1
S2,Formation-switching,27020001,20.58,ordinary,2,1,1.42343034238521e-05,0.000927865578178199,0.000913631274754347,1
S2,Formation-switching,27020001,20.6,ordinary,2,1,1.72230248772022e-05,0.00100672121016801,0.000989498185290813,1
S2,Formation-switching,27020001,20.62,ordinary,2,1,2.04961944125452e-05,0.00108342197968238,0.00106292578526984,1
S2,Formation-switching,27020001,20.64,ordinary,2,1,2.40537596592407e-05,0.00115803593342642,0.00113398217376718,1
S2,Formation-switching,27020001,20.66,ordinary,2,1,2.27774364476435e-06,0.000362854981824836,0.000360577238180071,1
S2,Formation-switching,27020001,20.68,ordinary,2,1,3.55893173727374e-06,0.000448097273382734,0.00044453834164546,1
S2,Formation-switching,27020001,20.7,ordinary,2,1,5.12478653697579e-06,0.000531329120219764,0.000526204333682788,1
S2,Formation-switching,27020001,20.72,ordinary,2,1,6.97528299022709e-06,0.000612653540671869,0.000605678257681642,1
S2,Formation-switching,27020001,20.74,ordinary,2,1,9.11039148912407e-06,0.000692182266787954,0.00068307187529883,1
S2,Formation-switching,27020001,20.76,ordinary,2,1,1.15300778719754e-05,0.000770029646375806,0.000758499568503831,1
S2,Formation-switching,27020001,20.78,ordinary,2,1,1.42343034238523e-05,0.00084628228447935,0.000832047981055498,1
S2,Formation-switching,27020001,20.8,ordinary,2,1,1.72230248772014e-05,0.000921032517926881,0.00090380949304968,1
S2,Formation-switching,27020001,20.82,ordinary,2,1,2.04961944125453e-05,0.000994381589641645,0.0009738853952291,1
S2,Formation-switching,27020001,20.84,ordinary,2,1,2.40537596592402e-05,0.00106639826884973,0.00104234450919049,1
S2,Formation-switching,27020001,20.86,ordinary,2,1,2.27774364476421e-06,0.000337982142477946,0.000335704398833181,1
S2,Formation-switching,27020001,20.88,ordinary,2,1,3.55893173727361e-06,0.000418839205384336,0.000415280273647062,1
S2,Formation-switching,27020001,20.9,ordinary,2,1,5.12478653697561e-06,0.000498427153639224,0.000493302367102248,1
