seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16045086,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113186230960,113186230960,1757384,4137409,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,5,10291,10291,0,0,11,11,0,0,0,0,1,0.536838938171136,0.374747815233017,1,0,0
16045086,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113186230960,113186230960,1757387,4135449,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,43,9825,9825,0,0,103,90,0,13,0,8,1,0.526067168308158,0.377149165202471,1,0,0
16045087,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30421635177,30421635177,1062147,556567,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4777,0,0,2,2,0,0,0,0,1,0.485860169705041,0.485860169705041,1,0,0
16045087,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30421635177,30421635177,1718017,556567,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4530,247,0,2,2,0,0,0,0,1,0.485860169705041,0.485860169705041,1,0,0
16045087,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30421635177,30421635177,1386513,554179,177380408,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,NaN,0,997,790,1891,1787,7148,6786,362,0,1988,2,4773,4773,0,0,4,4,0,0,0,0,1,0.485234625518476,0.485234625518476,1,0,0
16045087,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30421635177,30421635177,1061693,588145,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,401,1998,1998,0,0,858,780,0,78,0,78,1,0.262728558357303,0.250530446719285,1,0,0
16045087,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30421635177,20730147658,1160088,1042264,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,141,3979,3979,0,0,282,282,0,0,0,0,1,0.46208949061557,0.46208949061557,1,0,0
16045087,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30421635177,30421635177,1062266,556543,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,1,4773,4773,0,0,2,2,0,0,0,0,1,0.485547397611758,0.485547397611758,1,0,0
16045087,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30421635177,30421635177,1062269,556031,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,14,4677,4677,0,0,30,26,0,4,0,2,1,0.48123114272446,0.48104347946849,1,0,0
16045087,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113244157368,113244157368,1756965,4137411,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,4,10295,10295,0,0,8,8,0,0,0,0,1,0.536907548170263,0.374610595234763,1,0,0
16045087,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113244157368,113244157368,2412835,4137411,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,4,10295,9755,540,0,8,8,0,0,0,0,1,0.536907548170263,0.374610595234763,1,0,0
16045087,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113244157368,113244157368,2081331,4126371,504260560,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98775,0,0,0,0,NaN,NaN,NaN,0,1983,1780,5643,3763,33867,32243,1624,0,3951,5,10285,10285,0,0,11,11,0,0,0,0,1,0.53622144817899,0.374233240239563,1,0,0
16045087,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113244157368,113244157368,1746049,732857,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,597,2798,2798,0,0,1316,1163,0,153,0,112,1,0.164252337910627,0.147477193124015,1,0,0
16045087,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113244157368,74554381297,1854906,4496891,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,86,9497,9497,0,0,172,172,0,0,0,0,1,0.517799663413325,0.396257049959409,1,0,0
16045087,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113244157368,113244157368,1757384,4137372,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,4,10291,10291,0,0,8,8,0,0,0,0,1,0.536736023172445,0.374644900234326,1,0,0
16045087,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113244157368,113244157368,1757387,4135108,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,38,9825,9825,0,0,88,84,0,4,0,4,1,0.525552593314704,0.376840420206398,1,0,0
16045088,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30442862359,30442862359,1062147,556655,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4777,0,0,12,12,0,0,0,0,1,0.486610822728919,0.486610822728919,1,0,0
16045088,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30442862359,30442862359,1718017,556655,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4545,232,0,12,11,1,0,0,0,1,0.486610822728919,0.486610822728919,1,0,0
16045088,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30442862359,30442862359,1386513,554353,177329249,NaN,NaN,NaN,NaN,NaN,3,3,1,1,7,0.993,0,0,0,0,NaN,NaN,NaN,0,995,787,1887,1782,7128,6771,357,0,1986,7,4768,4768,0,0,15,13,0,2,0,2,1,0.485484843193102,0.485297179937132,1,0,0
16045088,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30442862359,30442862359,1061693,589561,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,437,1998,1998,0,0,917,813,0,104,0,104,1,0.269484435572205,0.255409691374492,1,0,0
16045088,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30442862359,20780730046,1160088,1042620,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,155,3979,3979,0,0,312,310,0,2,0,2,1,0.464716776199143,0.464529112943174,1,0,0
16045088,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30442862359,30442862359,1062266,556631,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,12,12,0,0,0,0,1,0.486298050635636,0.486298050635636,1,0,0
16045088,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30442862359,30442862359,1062269,556281,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,21,4677,4677,0,0,43,37,0,6,0,6,1,0.482544785516246,0.481981795748338,1,0,0
16045088,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113015434837,113015434837,1756965,4137596,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,10295,0,0,18,18,0,0,0,0,1,0.537422123163717,0.374816425232144,1,0,0
16045088,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113015434837,113015434837,2412835,4137596,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,9775,520,0,18,16,2,0,0,0,1,0.537422123163717,0.374816425232144,1,0,0
16045088,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113015434837,113015434837,2081331,4124597,504164699,NaN,NaN,NaN,NaN,NaN,3,3,1,1,13,0.9865,0,0,0,0,NaN,NaN,NaN,0,1977,1774,5603,3751,33759,32066,1693,0,3946,10,10273,10273,0,0,21,21,0,0,0,0,1,0.535809788184227,0.373409920250036,1,0,0
16045088,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113015434837,113015434837,1746049,734572,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,617,2798,2798,0,0,1382,1201,0,181,0,137,1,0.166310637884444,0.147580108122706,1,0,0
16045088,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113015434837,74347474892,1854906,4497154,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,91,9497,9497,0,0,182,180,0,2,0,2,1,0.518314238406779,0.3963599649581,1,0,0
16045088,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113015434837,113015434837,1757384,4137557,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,9,10291,10291,0,0,18,18,0,0,0,0,1,0.537250598165899,0.374850730231708,1,0,0
16045088,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113015434837,113015434837,1757387,4135482,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,46,9825,9825,0,0,103,97,0,6,0,6,1,0.526375913304231,0.377354995199852,1,0,0
16045089,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30465090404,30465090404,1062147,556633,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,10,10,0,0,0,0,1,0.486423159472949,0.486423159472949,1,0,0
16045089,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30465090404,30465090404,1718017,556633,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4571,206,0,10,10,0,0,0,0,1,0.486423159472949,0.486423159472949,1,0,0
16045089,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30465090404,30465090404,1386513,554082,177370818,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,996,788,1888,1784,7136,6779,357,0,1989,4,4775,4775,0,0,10,10,0,0,0,0,1,0.485609952030415,0.485609952030415,1,0,0
16045089,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30465090404,30465090404,1061693,589805,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,435,1998,1998,0,0,891,775,0,116,0,116,1,0.269109109060266,0.253157732302858,1,0,0
16045089,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30465090404,20765184506,1160088,1042264,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,141,3979,3979,0,0,284,284,0,0,0,0,1,0.46208949061557,0.46208949061557,1,0,0
16045089,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30465090404,30465090404,1062266,556631,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,12,12,0,0,0,0,1,0.486298050635636,0.486298050635636,1,0,0
16045089,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30465090404,30465090404,1062269,556305,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,21,4677,4677,0,0,44,35,0,9,0,7,1,0.482544785516246,0.481794132492368,1,0,0
16045089,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113224516765,113224516765,1756965,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,10295,0,0,15,15,0,0,0,0,1,0.537113378167645,0.374713510233454,1,0,0
16045089,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113224516765,113224516765,2412835,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,9807,488,0,15,14,1,0,0,0,1,0.537113378167645,0.374713510233454,1,0,0
16045089,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113224516765,113224516765,2081331,4125216,504251402,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.988,0,0,0,0,NaN,NaN,NaN,0,1982,1790,5621,3772,33948,32261,1687,0,3952,8,10288,10288,0,0,19,19,0,0,0,0,1,0.536941853169826,0.374644900234326,1,0,0
16045089,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113224516765,113224516765,1746049,732516,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,592,2798,2798,0,0,1305,1163,0,142,0,108,1,0.163737762917172,0.147168448127942,1,0,0
16045089,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113224516765,74601238146,1854906,4497113,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,92,9497,9497,0,0,187,187,0,0,0,0,1,0.51841715340547,0.396771624952863,1,0,0
16045089,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113224516765,113224516765,1757384,4137446,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,6,10291,10291,0,0,15,15,0,0,0,0,1,0.536941853169826,0.374747815233017,1,0,0
16045089,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113224516765,113224516765,1757387,4135223,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,39,9825,9825,0,0,95,85,0,10,0,6,1,0.525655508313394,0.376943335205089,1,0,0
16045090,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30233925813,30233925813,1062147,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,8,6,0,2,0,2,1,0.486423159472949,0.48623549621698,1,0,0
16045090,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30233925813,30233925813,1718017,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4516,261,0,8,6,0,2,0,2,1,0.486423159472949,0.48623549621698,1,0,0
16045090,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30233925813,30233925813,1386513,554260,177399718,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.9935,0,0,0,0,NaN,NaN,NaN,0,998,796,1873,1794,7176,6783,393,0,1987,5,4770,4770,0,0,10,8,0,2,0,2,1,0.48604783296101,0.485860169705041,1,0,0
16045090,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30233925813,30233925813,1061693,589881,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,445,1998,1998,0,0,909,799,0,110,0,110,1,0.270985741619961,0.254096048582706,1,0,0
16045090,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30233925813,20628375601,1160088,1042620,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,155,3979,3979,0,0,310,308,0,2,0,2,1,0.464716776199143,0.464529112943174,1,0,0
16045090,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30233925813,30233925813,1062266,556679,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,10,8,0,2,0,2,1,0.486298050635636,0.486110387379667,1,0,0
16045090,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30233925813,30233925813,1062269,556211,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,20,4677,4677,0,0,41,37,0,4,0,4,1,0.482357122260277,0.481794132492368,1,0,0
16045090,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113186325633,113186325633,1756965,4137670,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,11,10295,10295,0,0,22,22,0,0,0,0,1,0.537627953161099,0.375125170228217,1,0,0
16045090,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113186325633,113186325633,2412835,4137670,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,11,10295,9807,488,0,22,21,1,0,0,0,1,0.537627953161099,0.375125170228217,1,0,0
16045090,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113186325633,113186325633,2081331,4125094,504208520,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.987,0,0,0,0,NaN,NaN,NaN,0,1979,1779,5601,3758,33822,32121,1701,0,3948,12,10279,10279,0,0,24,24,0,0,0,0,1,0.536461583175936,0.374473375236508,1,0,0
16045090,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113186325633,113186325633,1746049,730550,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,561,2798,2798,0,0,1228,1115,0,113,0,87,1,0.160547397957755,0.145624723147579,1,0,0
16045090,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113186325633,74353237213,1854906,4496854,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,85,9497,9497,0,0,170,170,0,0,0,0,1,0.517696748414634,0.395845389964645,1,0,0
16045090,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113186325633,113186325633,1757384,4137631,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,11,10291,10291,0,0,22,22,0,0,0,0,1,0.537456428163281,0.375159475227781,1,0,0
16045090,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113186325633,113186325633,1757387,4135326,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,46,9825,9825,0,0,104,102,0,2,0,2,1,0.526375913304231,0.377766655194616,1,0,0
16045091,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30399316155,30399316155,1062147,556725,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,6,4777,4777,0,0,13,11,0,2,0,2,1,0.486798485984888,0.486610822728919,1,0,0
16045091,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30399316155,30399316155,1718017,556725,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,6,4777,4535,242,0,13,11,0,2,0,2,1,0.486798485984888,0.486610822728919,1,0,0
16045091,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30399316155,30399316155,1386513,554420,177268268,NaN,NaN,NaN,NaN,NaN,3,3,1,1,7,0.993,0,0,0,0,NaN,NaN,NaN,0,994,793,1896,1787,7148,6771,377,0,1986,7,4767,4767,0,0,16,14,0,2,0,2,1,0.485797615286384,0.485609952030415,1,0,0
16045091,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30399316155,30399316155,1061693,588975,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,430,1998,1998,0,0,908,822,0,86,0,86,1,0.268170792780418,0.255597354630462,1,0,0
16045091,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30399316155,20675685618,1160088,1042400,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,145,3979,3979,0,0,291,289,0,2,0,2,1,0.462840143639448,0.462652480383479,1,0,0
16045091,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30399316155,30399316155,1062266,556701,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,6,4773,4773,0,0,13,11,0,2,0,2,1,0.486485713891606,0.486298050635636,1,0,0
16045091,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30399316155,30399316155,1062269,556233,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,21,4677,4677,0,0,44,40,0,4,0,4,1,0.482544785516246,0.482169459004307,1,0,0
16045091,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,112955687317,112955687317,1756965,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,10295,0,0,14,14,0,0,0,0,1,0.537113378167645,0.374816425232144,1,0,0
