arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
closure-response-blackout-emergency,closure,response-blackout,16094238,847326,14772566,14772566,0,1326245,591631,18547570714,47415399,656970872,303381246,303381246,1,1,1,1,3,1,1,44,56,1,1,1,30,0,0,0,3,0,0,6.23488910884435,0.234889108844352,1,0.918703664610928,1,0.918703664610928,1,9278,0.732196237721345,1,0.181811293975444,1,1,0.117987783253041,0.192927769568295,0.096453958961807,1,1,226,1,1,1,60,60,20,20,98,22,0,0,0,0,0,0,0,992,992,256,256,189,189,6960,0.22272,0.22272,1,4.44089209850063e-16,0,0,0.141306867996612,0.140114846448018,1.04653804144441,0,0,1.47455999999999,0.22272,0.161645714285713
closure-response-blackout-no-emergency,closure,response-blackout,16094238,847326,14772566,14772566,0,1326245,591631,18547570714,47415399,520817356,303381246,303381246,1,1,1,1,3,1,1,44,56,1,1,1,30,0,0,0,3,0,0,6.23488910884435,0.234889108844352,1,4.3860830548522,0,4.3860830548522,0,9278,3.30360421710489,0,0.080379934194591,1,0,0.269948757392361,0.519360083571094,0.482469136033742,1,1,226,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,894,894,234,234,189,189,6960,0.22272,0.22272,1,4.44089209850063e-16,0,0,0.227416824468296,0.234376217855724,0.690976202311252,0,0,1.29023999999999,0.22272,0.144091428571428
closure-prepare-blackout-emergency,closure,prepare-blackout,16094238,847326,14772566,14772566,0,1326245,591631,18775500927,46425094,656947410,303381246,303381246,1,1,1,1,3,1,1,44,56,1,0,0,NaN,0,0,0,2,1,0,NaN,NaN,1,0.919240315225534,1,0.919240315225534,1,9492,0.732291446076721,1,0.155434774832822,1,1,0.112059229224728,0.193040466197362,0.0965445354558655,1,1,226,1,1,1,40,40,0,20,69,11,0,0,0,0,0,0,0,994,994,254,254,16,16,544,0.017408,0.017408,1,4.44089209850063e-16,0,0,0.138019921729366,0.147922399538841,1.06381965916065,0,0,1.47455999999999,0.017408,0.14209219047619
closure-commit-blackout-emergency,closure,commit-blackout,16094238,847326,14772566,14772566,0,1326245,591631,18746112638,48099093,656512261,303381246,303381246,1,1,1,1,3,1,1,44,56,1,1,1,30,1,0,1,2,0,1,6.23488910884435,0.234889108844352,1,0.918792554636671,1,0.918792554636671,1,9278,0.732190341806289,1,0.181811293975444,1,1,0.117605038703619,0.192946436473701,0.0964754717712846,1,1,226,1,1,1,46,46,6,20,71,21,0,0,0,0,0,0,0,990,990,258,258,119,119,3920,0.12544,0.12544,1,4.44089209850063e-16,0,0,0.141022737948911,0.139796222593665,1.04534626827354,0,0,1.47455999999999,0.12544,0.152380952380951
periodic-iid20,periodic,none,16094239,1168582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.100934057957399,0.0979640723879335,1.06207954113227,0,0,2.70335999999998,0,0.257462857142855
closure-iid20-emergency,closure,none,16094239,1168582,12686741,12686741,0,1394466,610566,18767956095,51666588,656831182,303350446,303350446,1,1,3,1,4,1,1,48,56,1,1,1,30,1,1,4,0,0,0,6.23488910884435,0.234889108844352,1,1.03315045725029,0,1.03315045725029,0,9290,0.765020540361054,1,0.189476988367646,1,1,0.130098760804206,0.209109014920581,0.113646550297532,1,1,226,1,1,1,34,34,8,10,56,12,0,0,0,0,0,0,0,992,992,256,256,124,124,4574,0.146368,0.146368,1,8.88178419700125e-16,0,0,0.141001730382341,0.139090794990974,1.01676563956735,0,0,1.47455999999999,0.146368,0.154374095238094
closure-response-blackout-emergency,closure,response-blackout,16094239,1168582,12686741,12686741,0,1394466,610566,18520559603,50856696,656277935,303350446,303350446,1,1,3,1,4,1,1,48,56,1,1,1,30,0,0,0,4,0,0,6.23488910884435,0.234889108844352,1,1.02546445851598,0,1.02546445851598,0,9290,0.766220641569519,1,0.182128540344189,1,1,0.128855205828738,0.208073656878189,0.112801090436758,1,1,226,1,1,1,80,80,20,20,133,27,0,0,0,0,0,0,0,1000,1000,248,248,188,188,7490,0.23968,0.23968,1,8.88178419700125e-16,0,0,0.139993120537453,0.137954396138589,1.01426924178969,0,0,1.47455999999999,0.23968,0.163260952380951
closure-response-blackout-no-emergency,closure,response-blackout,16094239,1168582,12686741,12686741,0,1394466,610566,18520559603,50856696,484246093,303350446,303350446,1,1,3,1,4,1,1,48,56,1,1,1,30,0,0,0,4,0,0,6.23488910884435,0.234889108844352,1,4.7300288732343,0,4.7300288732343,0,9290,3.51385367221586,0,0.0571367538468381,1,0,0.30748161145295,0.56744581541408,0.520303176055773,1,1,226,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,867,867,221,221,188,188,7490,0.23968,0.23968,1,8.88178419700125e-16,0,0,0.254597574053132,0.263253950357949,0.661604533889762,0,0,1.22879999999999,0.23968,0.139855238095237
closure-prepare-blackout-emergency,closure,prepare-blackout,16094239,1168582,12686741,12686741,0,1394466,610566,18743856064,49668639,656678968,303350446,303350446,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.02632181232183,0,1.02632181232183,0,9718,0.766321958075083,1,0.134818591808156,1,1,0.115393380857,0.208193271367023,0.112895399355401,1,1,226,1,1,1,60,60,0,20,99,21,0,0,0,0,0,0,0,993,993,255,255,21,21,696,0.022272,0.022272,1,4.44089209850063e-16,0,0,0.137127427230143,0.146149059210326,1.06657530971742,0,0,1.47455999999999,0.022272,0.142555428571428
closure-commit-blackout-emergency,closure,commit-blackout,16094239,1168582,12686741,12686741,0,1394466,610566,18689225774,50986568,657098655,303350446,303350446,1,1,3,1,4,1,1,48,56,1,1,1,30,1,0,1,3,0,1,6.23488910884435,0.234889108844352,1,1.02549125226712,0,1.02549125226712,0,9290,0.766225808895841,1,0.185309620902406,1,1,0.128889445069611,0.208080876367069,0.112804037749383,1,1,226,1,1,1,68,68,8,20,112,24,0,0,0,0,0,0,0,997,997,251,251,127,127,4658,0.149056,0.149056,1,8.88178419700125e-16,0,0,0.140433291970532,0.138450372499614,1.01832585279624,0,0,1.47455999999999,0.149056,0.154630095238094
periodic-iid20,periodic,none,16094240,1238611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.100104277223435,0.0969729935351266,1.06067344700233,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094240,1238611,13742623,13742623,0,617051,610566,18673730305,50982991,656984693,303358846,303358846,1,1,3,1,4,1,1,48,56,1,1,1,30,1,1,4,0,0,0,6.23488910884435,0.234889108844352,1,0.911661483122959,1,0.911661483122959,1,9290,0.772162856982835,1,0.189890903846221,1,1,0.110177822264578,0.191448911455821,0.0934433208739039,1,1,226,1,1,1,20,20,5,5,35,5,0,0,0,0,0,0,0,1004,1004,244,244,105,105,3534,0.113088,0.113088,1,4.44089209850063e-16,0,0,0.13941807610421,0.136997033713188,1.04558565685817,0,0,1.47455999999999,0.113088,0.15120457142857
closure-response-blackout-emergency,closure,response-blackout,16094240,1238611,13742623,13742623,0,617051,610566,18426333813,50856696,656409332,303358846,303358846,1,1,3,1,4,1,1,48,56,1,1,1,30,0,0,0,4,0,0,6.23488910884435,0.234889108844352,1,0.910225657161601,1,0.910225657161601,1,9290,0.773407375032155,1,0.189890903846221,1,1,0.109057607509885,0.191147388003936,0.0936366957308678,1,1,226,1,1,1,80,80,20,20,127,33,0,0,0,0,0,0,0,998,998,250,250,188,188,7490,0.23968,0.23968,1,4.44089209850063e-16,0,0,0.138480043118032,0.135936572351036,1.04702834926486,0,0,1.47455999999999,0.23968,0.163260952380951
closure-response-blackout-no-emergency,closure,response-blackout,16094240,1238611,13742623,13742623,0,617051,610566,18426333813,50856696,484083188,303358846,303358846,1,1,3,1,4,1,1,48,56,1,1,1,30,0,0,0,4,0,0,6.23488910884435,0.234889108844352,1,4.72270664109377,0,4.72270664109377,0,9290,3.48441705693434,0,0.0552121690890819,1,0,0.321074814384404,0.566048334925386,0.519497730520315,1,1,226,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,871,871,217,217,188,188,7490,0.23968,0.23968,1,4.44089209850063e-16,0,0,0.253907379217835,0.262345460107338,0.659808495831761,0,0,1.22879999999999,0.23968,0.139855238095237
closure-prepare-blackout-emergency,closure,prepare-blackout,16094240,1238611,13742623,13742623,0,617051,610566,18647477875,49668639,656396680,303358846,303358846,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.910945715275057,1,0.910945715275057,1,9718,0.773469966783296,1,0.155346056637771,1,1,0.0971074858142405,0.191298600207762,0.093777232263464,1,1,226,1,1,1,60,60,0,20,94,26,0,0,0,0,0,0,0,997,997,251,251,21,21,696,0.022272,0.022272,1,4.44089209850063e-16,0,0,0.134611281051488,0.143101404910632,1.06337813118044,0,0,1.47455999999999,0.022272,0.142555428571428
closure-commit-blackout-emergency,closure,commit-blackout,16094240,1238611,13742623,13742623,0,617051,610566,18605534600,51585071,656771898,303358846,303358846,1,1,3,1,4,1,1,48,56,1,1,1,30,1,0,1,3,0,1,6.23488910884435,0.234889108844352,1,0.910037188782061,1,0.910037188782061,1,9290,0.773414862152694,1,0.189890903846221,1,1,0.110051952329628,0.191107809644233,0.093594705862998,1,1,226,1,1,1,65,65,5,20,104,26,0,0,0,0,0,0,0,1001,1001,247,247,110,110,3674,0.117568,0.117568,1,4.44089209850063e-16,0,0,0.138638103482982,0.136116009164088,1.04504237095173,0,0,1.47455999999999,0.117568,0.151631238095237
periodic-iid20,periodic,none,16094241,572986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105459965303846,0.102726157175833,1.05235504088291,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094241,572986,15454031,15454031,0,1070832,610566,18718699379,51731388,656899428,303328046,303328046,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,1.01566482593574,0,1.01566482593574,0,9312,0.69230833963336,1,0.181800517961481,1,1,0.118412486340997,0.196317412887199,0.111723130852932,1,1,226,1,1,1,26,26,6,7,46,6,0,0,0,0,0,0,0,1013,1013,235,235,115,115,4050,0.1296,0.1296,1,0,0,0,0.138705357037014,0.137934449852943,1.0298798463592,0,0,1.47455999999999,0.1296,0.152777142857142
closure-response-blackout-emergency,closure,response-blackout,16094241,572986,15454031,15454031,0,1070832,610566,18471302887,51053396,657451987,303328046,303328046,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,1.01114371874422,0,1.01114371874422,0,9312,0.694883878408457,1,0.181800517961481,1,1,0.120012421908062,0.195731577717962,0.111225809061864,1,1,226,1,1,1,78,78,19,20,124,32,0,0,0,0,0,0,0,1006,1006,242,242,189,189,7548,0.241536,0.241536,1,0,0,0,0.138656141824569,0.13788050937497,1.02927680053286,0,0,1.47455999999999,0.241536,0.163437714285713
closure-response-blackout-no-emergency,closure,response-blackout,16094241,572986,15454031,15454031,0,1070832,610566,18471302887,51053396,487319020,303328046,303328046,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.45692325518452,0,4.45692325518452,0,9312,3.15412633155684,0,0.0699119474858747,1,0,0.292924076335931,0.542822990697297,0.490261558070297,1,1,226,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,882,882,210,210,189,189,7548,0.241536,0.241536,1,0,0,0,0.242418435067108,0.251028743084593,0.668287923105968,0,0,1.23494399999999,0.241536,0.140617142857142
closure-prepare-blackout-emergency,closure,prepare-blackout,16094241,572986,15454031,15454031,0,1070832,610566,18697608287,49659879,656569336,303328046,303328046,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.01250623749682,0,1.01250623749682,0,9718,0.694859573140117,1,0.141709106297256,1,1,0.104441795460971,0.195814496864277,0.11137568612465,1,1,226,1,1,1,58,58,0,20,94,22,0,0,0,0,0,0,0,1012,1012,236,236,21,21,696,0.022272,0.022272,1,0,0,0,0.134379781507747,0.143837404948956,1.0693756154555,0,0,1.47455999999999,0.022272,0.142555428571428
closure-commit-blackout-emergency,closure,commit-blackout,16094241,572986,15454031,15454031,0,1070832,610566,18646466307,51274314,657019604,303328046,303328046,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,1.01118797133393,0,1.01118797133393,0,9312,0.694882258923328,1,0.181800517961481,1,1,0.119196417604792,0.195741264315278,0.111230676846732,1,1,226,1,1,1,65,65,7,20,105,25,0,0,0,0,0,0,0,1009,1009,239,239,120,120,4190,0.13408,0.13408,1,0,0,0,0.138909249667128,0.138162022611505,1.03172352023799,0,0,1.47455999999999,0.13408,0.153203809523809
periodic-iid20,periodic,none,16094242,960628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10026871475013,0.0969278470379616,1.06386713620942,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094242,960628,13379733,13379733,0,1540977,610566,18729430056,51542890,657003647,303364446,303364446,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,1.0505585649598,0,1.0505585649598,0,9312,0.752256227110176,1,0.177811992790186,1,1,0.13961733579145,0.214019139434942,0.115561442145578,1,1,226,1,1,1,24,24,6,6,40,8,0,0,0,0,0,0,0,991,991,257,257,110,110,3710,0.11872,0.11872,1,4.44089209850063e-16,0,0,0.144283653577251,0.143029994264305,1.03821045739578,0,0,1.47455999999999,0.11872,0.151740952380951
closure-response-blackout-emergency,closure,response-blackout,16094242,960628,13379733,13379733,0,1540977,610566,18482033564,50137639,657499651,303364446,303364446,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,1.05338488033128,0,1.05338488033128,0,9312,0.74676169440501,1,0.177811992790186,1,1,0.147697630248825,0.213795484600203,0.115872336836441,1,1,226,1,1,1,80,80,20,20,131,29,0,0,0,0,0,0,0,993,993,255,255,192,192,7580,0.24256,0.24256,1,8.88178419700125e-16,0,0,0.143898201041452,0.142610392233168,1.04515749320177,0,0,1.47455999999999,0.24256,0.163535238095237
closure-response-blackout-no-emergency,closure,response-blackout,16094242,960628,13379733,13379733,0,1540977,610566,18482033564,50137639,484642901,303364446,303364446,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.54225706942601,0,4.54225706942601,0,9312,3.28436067316181,0,0.0867049879625998,1,0,0.279785902418454,0.551342914478243,0.499648277636861,1,1,226,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,862,862,226,226,192,192,7580,0.24256,0.24256,1,8.88178419700125e-16,0,0,0.262555330483483,0.272059406534979,0.663139579995169,0,0,1.22879999999999,0.24256,0.140129523809523
closure-prepare-blackout-emergency,closure,prepare-blackout,16094242,960628,13379733,13379733,0,1540977,610566,18704161955,49668639,656940935,303364446,303364446,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.05668082620567,0,1.05668082620567,0,9718,0.746665156675923,1,0.162057890575468,1,1,0.119807952811678,0.214054283767807,0.116234890882624,1,1,226,1,1,1,60,60,0,20,101,19,0,0,0,0,0,0,0,999,999,249,249,21,21,696,0.022272,0.022272,1,4.44089209850063e-16,0,0,0.138674833862351,0.14791604829673,1.0545610972086,0,0,1.47455999999999,0.022272,0.142555428571428
closure-commit-blackout-emergency,closure,commit-blackout,16094242,960628,13379733,13379733,0,1540977,610566,18654619658,51091108,656650473,303364446,303364446,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,1.0538538046827,0,1.0538538046827,0,9312,0.746757394138608,1,0.177811992790186,1,1,0.147359381054512,0.213841392528839,0.115923918515096,1,1,226,1,1,1,66,66,6,20,107,25,0,0,0,0,0,0,0,991,991,257,257,115,115,3850,0.1232,0.1232,1,4.44089209850063e-16,0,0,0.143761247740262,0.142456842903108,1.04091615142721,0,0,1.47455999999999,0.1232,0.152167619047618
periodic-iid20,periodic,none,16094243,853106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0989683204500936,0.0964139477812375,1.06846323853469,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094243,853106,14804751,14804751,0,737191,610566,18746490385,51467949,656671053,303350446,303350446,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,0.865901462583424,1,0.865901462583424,1,9312,0.749855348219906,1,0.182117987620288,1,1,0.122868199096858,0.181839307142519,0.0881402183416677,1,1,226,1,1,1,24,24,5,7,35,13,0,0,0,0,0,0,0,1002,1002,246,246,109,109,3688,0.118016,0.118016,1,8.88178419700125e-16,0,0,0.138808729269511,0.13869977667895,1.03947789854058,0,0,1.47455999999999,0.118016,0.151673904761904
closure-response-blackout-emergency,closure,response-blackout,16094243,853106,14804751,14804751,0,737191,610566,18499093893,51041414,657070293,303350446,303350446,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,0.867534273715273,1,0.867534273715273,1,9312,0.740984439386587,1,0.188809064027772,1,1,0.121862528346344,0.182182197480207,0.0886173437486259,1,1,226,1,1,1,79,79,19,20,124,34,0,0,0,0,0,0,0,1003,1003,245,245,189,189,7544,0.241408,0.241408,1,8.88178419700125e-16,0,0,0.138362183563553,0.138203503871918,1.04316594118949,0,0,1.47455999999999,0.241408,0.163425523809523
closure-response-blackout-no-emergency,closure,response-blackout,16094243,853106,14804751,14804751,0,737191,610566,18499093893,51041414,486009227,303350446,303350446,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.40078976179979,0,4.40078976179979,0,9312,3.14520653172791,0,0.0746120894902793,1,0,0.299533090311855,0.537118929153935,0.484086873797977,1,1,226,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,879,879,211,211,189,189,7544,0.241408,0.241408,1,8.88178419700125e-16,0,0,0.240801989842084,0.249600072367507,0.670200468760137,0,0,1.23187199999999,0.241408,0.14031238095238
closure-prepare-blackout-emergency,closure,prepare-blackout,16094243,853106,14804751,14804751,0,737191,610566,18721871499,49846549,656538567,303350446,303350446,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.867481281799395,1,0.867481281799395,1,9718,0.741171703142021,1,0.161243742501491,1,1,0.0947311971263172,0.182171069177873,0.0887079938584683,1,1,226,1,1,1,60,60,0,20,96,24,0,0,0,0,0,0,0,1005,1005,243,243,23,23,744,0.023808,0.023808,1,1.11022302462516e-16,0,0,0.133035992746648,0.14423572463604,1.05343067382353,0,0,1.47455999999999,0.023808,0.142701714285713
closure-commit-blackout-emergency,closure,commit-blackout,16094243,853106,14804751,14804751,0,737191,610566,18679020202,50907349,657214497,303350446,303350446,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,0.867386443419643,1,0.867386443419643,1,9312,0.740979761111542,1,0.188809064027772,1,1,0.121275214426725,0.182151153118125,0.0885937007932329,1,1,226,1,1,1,65,65,6,20,101,29,0,0,0,0,0,0,0,1003,1003,245,245,113,113,3800,0.1216,0.1216,1,8.88178419700125e-16,0,0,0.138259298260311,0.138088271080716,1.0420785062491,0,0,1.47455999999999,0.1216,0.152015238095237
periodic-iid20,periodic,none,16094244,1764259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.101664281574786,0.0986246471001625,1.05507385009921,0,0,2.70335999999998,0,0.257462857142855
closure-iid20-emergency,closure,none,16094244,1764259,13370333,13370333,0,1234497,610566,18685659718,50778994,656810657,303372846,303372846,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,1.2792366461288,0,1.2792366461288,0,9312,0.703643648019851,1,0.174858735340282,1,1,0.14207136232688,0.230269751263712,0.140716031074168,1,1,226,1,1,1,23,23,5,7,37,9,0,0,0,0,0,0,0,987,987,261,261,112,112,3800,0.1216,0.1216,1,8.88178419700125e-16,0,0,0.144850353393097,0.14307370415159,1.03998051424794,0,0,1.47455999999999,0.1216,0.152015238095237
closure-response-blackout-emergency,closure,response-blackout,16094244,1764259,13370333,13370333,0,1234497,610566,18438263226,50350816,656478834,303372846,303372846,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,1.26441088319833,0,1.26441088319833,0,9312,0.695407563949544,1,0.174858735340282,1,1,0.143821516772747,0.229288579993776,0.139085197151816,1,1,226,1,1,1,78,78,19,20,120,36,0,0,0,0,0,0,0,986,986,262,262,184,184,7358,0.235456,0.235456,1,8.88178419700125e-16,0,0,0.146459155412009,0.144885181524221,1.04811818651953,0,0,1.47455999999999,0.235456,0.162858666666666
closure-response-blackout-no-emergency,closure,response-blackout,16094244,1764259,13370333,13370333,0,1234497,610566,18438263226,50350816,487125088,303372846,303372846,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.47820726764474,0,4.47820726764474,0,9312,3.24253461931571,0,0.0504570299659033,1,0,0.287094717142573,0.543307892472108,0.492602799440922,1,1,226,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,866,866,226,226,184,184,7358,0.235456,0.235456,1,8.88178419700125e-16,0,0,0.255634878186017,0.264327606197913,0.667687416137024,0,0,1.23494399999999,0.235456,0.140038095238095
closure-prepare-blackout-emergency,closure,prepare-blackout,16094244,1764259,13370333,13370333,0,1234497,610566,18661311756,49659879,655983080,303372846,303372846,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.26808726511843,0,1.26808726511843,0,9718,0.695393550213232,1,0.142886839302789,1,1,0.132217226842146,0.228981329804884,0.139489599163028,1,1,226,1,1,1,58,58,0,20,93,23,0,0,0,0,0,0,0,991,991,257,257,21,21,696,0.022272,0.022272,1,1.11022302462516e-16,0,0,0.143135675800426,0.151904473385028,1.05113532270627,0,0,1.47455999999999,0.022272,0.142555428571428
