seed,scenario,scenarioLabel,N,horizon,sourceReceiver,targetSender,actualSeq,actualGenTime,actualTime,actualFrameId,actualBytes,shadowSeq,shadowGenTime,shadowTime,leadSeconds,isEarlier,shadowEarlierOrEqual,censored,actualTraceHash,shadowTraceHash,actualChannelHash,shadowChannelHash
16018006,n5-aloha,N5 ALOHA,5,12,4,3,139,8.46,8.494,926,24,149,8.56,8.611,0.117000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,1,165,8.48,8.533,928,32,164,8.58,8.611,0.0780000000000012,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,5,126,8.5,8.533,928,32,134,8.56,8.611,0.0780000000000012,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,1,169,8.72,8.737,946,40,166,8.72,8.754,0.0169999999999995,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,3,143,8.72,8.737,946,40,156,9.08,9.117,0.380000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,5,128,8.7,8.737,946,40,135,8.7,8.754,0.0169999999999995,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,1,169,8.72,8.757,948,24,171,9.02,9.101,0.344000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,2,152,8.74,8.772,949,24,154,9.12,9.145,0.372999999999999,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,170,8.84,8.876,954,24,171,9.02,9.067,0.191000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,2,153,8.88,8.921,958,32,154,9.12,9.145,0.224,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,3,145,8.92,8.937,961,32,156,9.08,9.117,0.180000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,5,130,8.9,8.937,961,32,140,9.08,9.117,0.180000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,171,8.92,8.956,963,32,171,9.02,9.067,0.111000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,145,8.92,8.956,963,32,158,9.2,9.269,0.313000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,1,171,8.92,8.958,964,32,171,9.02,9.101,0.143000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,4,146,8.94,8.958,964,32,152,9.04,9.101,0.143000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,4,146,8.94,8.978,965,24,152,9.04,9.097,0.119,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,2,154,9,9.027,967,24,154,9.12,9.145,0.117999999999999,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,4,149,9.2,9.251,985,24,154,9.22,9.275,0.0240000000000009,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,1,175,9.26,9.285,990,24,174,9.28,9.352,0.0670000000000002,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,3,149,9.26,9.311,993,24,159,9.26,9.305,0,0,1,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,149,9.26,9.314,992,24,160,9.36,9.411,0.0969999999999995,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,176,9.32,9.358,998,24,181,9.74,9.759,0.401,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,1,177,9.38,9.393,1001,32,176,9.44,9.456,0.0629999999999988,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,5,136,9.36,9.393,1001,32,143,9.42,9.456,0.0629999999999988,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,1,185,9.88,9.913,1052,32,182,9.88,9.915,0.00200000000000067,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,4,159,9.88,9.913,1052,32,164,10.1,10.124,0.211,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,185,9.88,9.92,1053,32,187,10.2,10.216,0.296000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,158,9.9,9.92,1053,32,166,9.9,9.945,0.0250000000000004,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,3,158,9.9,9.93,1054,24,174,10.38,10.42,0.49,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,2,166,9.96,10.023,1060,32,169,10.38,10.392,0.369,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,4,160,10,10.023,1060,32,168,10.34,10.392,0.369,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,1,186,10,10.041,1063,32,189,10.32,10.356,0.315,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,5,143,10.02,10.041,1063,32,156,10.46,10.551,0.51,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,159,10.04,10.08,1065,24,171,10.2,10.216,0.136000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,3,159,10.04,10.082,1066,24,174,10.38,10.42,0.337999999999999,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,2,167,10.1,10.118,1070,32,169,10.38,10.392,0.273999999999999,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,4,161,10.08,10.118,1070,32,168,10.34,10.392,0.273999999999999,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,4,161,10.08,10.121,1071,24,164,10.1,10.124,0.00300000000000011,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,1,190,10.26,10.274,1084,32,189,10.32,10.356,0.081999999999999,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,3,161,10.24,10.274,1084,32,174,10.38,10.42,0.145999999999999,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,2,169,10.3,10.346,1091,32,169,10.38,10.392,0.0459999999999994,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,4,163,10.3,10.346,1091,32,168,10.34,10.392,0.0459999999999994,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,192,10.38,10.395,1096,32,191,10.5,10.584,0.189,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,163,10.36,10.395,1096,32,179,10.68,10.727,0.332000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,1,193,10.46,10.479,1103,32,191,10.5,10.556,0.077,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,4,164,10.44,10.479,1103,32,170,10.54,10.556,0.077,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,193,10.46,10.484,1104,32,191,10.5,10.584,0.0999999999999996,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,164,10.44,10.484,1104,32,179,10.68,10.727,0.243,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,1,193,10.46,10.493,1105,32,191,10.5,10.551,0.0579999999999998,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,3,164,10.44,10.493,1105,32,175,10.44,10.551,0.0579999999999998,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,1,200,11,11.039,1150,32,198,11.06,11.086,0.0470000000000006,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,4,172,11,11.039,1150,32,178,11.2,11.23,0.191000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,1,200,11,11.058,1151,24,199,11.12,11.131,0.0730000000000004,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,2,179,11.06,11.108,1155,24,181,11.38,11.389,0.281000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,1,201,11.14,11.193,1163,24,204,11.5,11.568,0.375,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,202,11.22,11.267,1173,24,200,11.24,11.268,0.00100000000000122,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,4,176,11.24,11.278,1174,24,180,11.36,11.389,0.111000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,175,11.3,11.34,1179,24,189,11.5,11.526,0.186,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,3,2,183,11.4,11.44,1190,24,183,11.6,11.647,0.207000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,5,1,204,11.44,11.477,1196,24,204,11.5,11.568,0.0909999999999993,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,204,11.44,11.488,1195,32,204,11.5,11.526,0.0380000000000003,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,177,11.44,11.488,1195,32,189,11.5,11.526,0.0380000000000003,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,3,180,11.7,11.743,1217,24,194,11.9,11.95,0.207000000000001,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,4,5,166,11.76,11.816,1224,24,173,11.86,11.88,0.0639999999999983,1,0,0,667045593904,667045593904,21201824418,21201824418
16018006,n5-aloha,N5 ALOHA,5,12,2,1,210,11.88,11.936,1233,24,NaN,NaN,NaN,0.0640000000000001,1,0,1,667045593904,667045593904,21201824418,21201824418
16018007,n5-csma,N5 CSMA,5,12,5,1,3,0.3,0.335,24,32,3,0.3,0.352,0.017,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,9,0.46,0.528,39,32,9,0.52,0.53,0.002,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,5,0.48,0.572,44,32,8,0.66,0.669,0.097,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,10,0.52,0.572,44,32,10,0.58,0.613,0.0409999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,7,0.62,0.644,50,40,8,0.66,0.69,0.046,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,11,0.58,0.644,50,40,12,0.68,0.69,0.046,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,5,6,0.6,0.644,50,40,7,0.66,0.69,0.046,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,10,0.8,0.832,64,32,12,0.98,1.036,0.204,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,19,1.24,1.291,103,32,20,1.26,1.268,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,21,1.24,1.291,103,32,22,1.34,1.384,0.0930000000000002,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,44,2.58,2.641,220,32,47,2.62,2.646,0.00499999999999989,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,48,2.62,2.641,220,32,50,2.78,2.826,0.185,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,45,2.66,2.715,226,32,48,2.68,2.705,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,51,2.7,2.715,226,32,48,2.96,2.992,0.277,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,55,2.98,3.019,251,32,50,3.12,3.146,0.127,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,2,43,3.06,3.189,259,32,47,3.24,3.314,0.125,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,56,3.1,3.189,259,32,50,3.12,3.168,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,63,3.82,3.938,302,40,63,4,4.024,0.0859999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,63,4.08,4.156,314,32,67,4.08,4.11,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,66,4.12,4.156,314,32,64,4.12,4.224,0.0680000000000005,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,63,4.08,4.162,315,40,67,4.08,4.104,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,65,4.04,4.162,315,40,65,4.22,4.241,0.0789999999999997,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,5,50,4.08,4.162,315,40,56,4.16,4.241,0.0789999999999997,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,63,4.08,4.199,318,32,68,4.14,4.174,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,67,4.16,4.199,318,32,61,4.16,4.174,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,2,58,4.34,4.36,329,32,60,4.42,4.455,0.0950000000000006,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,68,4.24,4.36,329,32,64,4.4,4.455,0.0950000000000006,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,68,4.48,4.515,338,32,72,4.54,4.607,0.0920000000000005,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,71,4.5,4.515,338,32,66,4.58,4.607,0.0920000000000005,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,73,4.7,4.736,348,24,68,4.78,4.805,0.069,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,73,4.8,4.855,357,32,72,4.84,4.868,0.0129999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,72,4.88,4.951,362,32,76,4.94,5.026,0.0749999999999993,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,75,4.9,4.951,362,32,70,4.94,5.026,0.0749999999999993,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,74,5.06,5.134,377,32,79,5.16,5.206,0.0720000000000001,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,77,5.1,5.134,377,32,74,5.34,5.414,0.279999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,76,5.2,5.267,383,40,80,5.28,5.298,0.0309999999999997,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,79,5.22,5.267,383,40,79,5.34,5.348,0.0809999999999995,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,5,60,5.16,5.267,383,40,66,5.2,5.214,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,2,71,5.48,5.534,400,32,72,5.52,5.573,0.0390000000000006,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,81,5.5,5.534,400,32,77,5.56,5.573,0.0390000000000006,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,81,5.7,5.711,409,32,85,5.76,5.785,0.0739999999999998,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,83,5.68,5.711,409,32,79,5.68,5.785,0.0739999999999998,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,84,5.8,5.851,417,32,85,6.1,6.191,0.34,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,84,5.94,6.052,429,32,87,5.96,6.05,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,87,6,6.052,429,32,89,6.08,6.175,0.122999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,85,6.08,6.096,433,32,88,6.08,6.148,0.0519999999999996,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,88,6.4,6.462,452,32,92,6.42,6.506,0.0440000000000005,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,92,6.4,6.462,452,32,91,6.54,6.584,0.122000000000001,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,89,6.5,6.528,457,32,93,6.54,6.625,0.0969999999999995,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,92,6.5,6.528,457,32,94,6.52,6.545,0.0169999999999995,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,89,6.5,6.578,460,40,94,6.62,6.644,0.0659999999999998,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,92,6.5,6.578,460,40,94,6.52,6.551,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,93,6.84,6.895,479,32,96,6.84,6.857,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,97,6.88,6.895,479,32,98,7.16,7.204,0.308999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,93,6.84,6.914,481,32,96,6.84,6.87,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,95,6.8,6.914,481,32,101,7.06,7.084,0.170000000000001,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,100,7.38,7.401,511,32,102,7.42,7.476,0.0750000000000002,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,102,7.38,7.401,511,32,105,7.46,7.476,0.0750000000000002,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,2,89,7.42,7.496,516,32,91,7.54,7.572,0.0759999999999996,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,104,7.48,7.496,516,32,102,7.54,7.572,0.0759999999999996,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,102,7.58,7.594,522,40,105,7.72,7.733,0.139,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,104,7.58,7.594,522,40,110,7.88,7.909,0.315,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,5,84,7.54,7.594,522,40,92,7.54,7.565,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,105,7.86,7.905,538,32,108,8.04,8.091,0.185999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,107,7.84,7.905,538,32,111,7.98,8.004,0.0989999999999993,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,2,99,8.36,8.422,570,32,99,8.44,8.458,0.0359999999999996,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,114,8.38,8.422,570,32,112,8.52,8.553,0.131,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,113,8.6,8.648,583,32,114,8.62,8.65,0.00200000000000067,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,118,8.7,8.754,590,24,115,8.74,8.766,0.0120000000000005,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,114,8.74,8.773,593,32,116,8.82,8.911,0.138,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,117,8.7,8.773,593,32,120,8.78,8.827,0.0540000000000003,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,2,104,8.86,8.899,599,32,104,8.9,8.984,0.0849999999999991,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,119,8.82,8.899,599,32,117,8.88,8.905,0.00599999999999845,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,117,8.98,9.021,608,32,118,9.02,9.122,0.100999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,121,8.96,9.021,608,32,119,9.06,9.122,0.100999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,3,4,122,9.02,9.112,613,32,120,9.12,9.166,0.0540000000000003,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,119,9.2,9.236,622,40,120,9.22,9.229,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,122,9.2,9.236,622,40,127,9.4,9.43,0.193999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,5,101,9.18,9.236,622,40,109,9.32,9.35,0.113999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,122,9.5,9.586,643,40,123,9.52,9.588,0.00200000000000067,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,126,9.52,9.586,643,40,128,9.54,9.588,0.00200000000000067,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,127,9.82,9.868,662,32,127,9.92,9.965,0.0969999999999995,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,130,9.8,9.868,662,32,128,9.84,9.89,0.0220000000000002,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,127,9.82,9.925,666,40,127,9.92,9.97,0.0449999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,130,9.86,9.925,666,40,132,9.92,9.97,0.0449999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,5,108,9.88,9.925,666,40,115,9.96,9.97,0.0449999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,129,10.04,10.132,677,32,130,10.2,10.228,0.0960000000000001,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,135,10.58,10.612,703,32,135,10.68,10.725,0.113,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,138,10.58,10.612,703,32,141,10.7,10.725,0.113,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,1,135,10.58,10.629,704,32,134,10.6,10.631,0.00200000000000067,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,140,10.72,10.776,714,24,138,10.82,10.866,0.0899999999999999,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,1,137,10.76,10.85,719,40,136,10.8,10.824,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,3,141,10.84,10.85,719,40,144,10.96,10.974,0.124000000000001,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,4,5,116,10.78,10.85,719,40,125,10.94,10.974,0.124000000000001,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,139,10.94,10.969,725,32,138,11.02,11.065,0.0960000000000001,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,3,141,10.84,10.969,725,32,145,11.02,11.065,0.0960000000000001,1,0,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,5,4,143,11.04,11.173,735,32,140,11.04,11.076,0,0,1,0,667329844865,667329844865,21199191016,21199191016
16018007,n5-csma,N5 CSMA,5,12,2,1,145,11.46,11.508,756,32,144,11.52,11.567,0.0589999999999993,1,0,0,667329844865,667329844865,21199191016,21199191016
