seed,arm,kind,condition,dataLoss,controlLoss,traceHash,geometryHash,selectorHash,scheduleHash,kernelTraceHash,kernelStateHash,interferenceEventHash,RMSE,MINSEP,SAFEFAIL,DIVERGED,TOTAL_COST,DATA_AIRTIME,MANAGEMENT_AIRTIME,DATA_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,BACKGROUND_COLLISION_FRAMES,graphAdmissible,graphLocalOnly,graphAddedEdges,graphRemovedEdges,oldSlot,newSlot,eventFrame,eligibleFrame,reacquired,firstReacquiredFrame,finalSuppressed,controlAttempts,controlBytes,controlAirtime,expectedControlAttempts,expectedControlAirtime,expectedDataSuccess,expectedDataErasure,expectedDataCollision,observedDataSuccess,observedDataErasure,observedDataCollision,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,suppressionHash,reacquisitionHash,revokeBlackout,responseBlackout,geometryCoupledToPlant,emergencyEnabled,emergencySlot,emergencyOpportunities,emergencyExpectedSuccess,emergencyExpectedErasure,emergencyExpectedCollision,claimBackoffEnabled,claimDenseRetryFrames,claimMaxBackoffFrames,claimRetryAttemptLimit,claimOpportunityCount,claimScheduleHash,claimAttempts,lockProofAttempts,responseAttempts,retryBudgetExhausted,retryEntryFailureBound,retryUnionFailureBound
16088001,periodic-iid20,periodic,iid20,0.2,0,681336,2364930,565053,NaN,NaN,NaN,593702,0.0826849480150668,0.495788537232602,0,0,0.255999999999998,3.07199999999997,0,1000,2093,507,0,0,NaN,NaN,NaN,NaN,NaN,NaN,45,48,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16088001,migration-dense-iid20-emergency,migration,iid20,0.2,0.2,681336,2364930,565053,1143374895,18682023350,144261981,593702,0.0818363710753853,0.506966878355543,0,0,0.237061333333331,2.67263999999998,0.172096,870,1813,449,0,0,1,1,1,0,7,9,45,48,1,49,0,191,5378,0.172096,191,0.172096,1813,449,0,1813,449,0,0,0,0,1,0,0,0,27595,27455,0,0,0,1,10,4,8,0,0,0,NaN,1,Inf,40,30145,2,180,8,0,1.04889763931541e-14,9.44007875383873e-14
16088001,migration-backoff-iid20-emergency,migration,iid20,0.2,0.2,681336,2364930,565053,1143646714,18682023350,144485437,593702,0.0818363710753853,0.506966878355543,0,0,0.237061333333331,2.67263999999998,0.172096,870,1813,449,0,0,1,1,1,0,7,9,45,48,1,49,0,191,5378,0.172096,191,0.172096,1813,449,0,1813,449,0,0,0,0,1,0,0,0,27595,27455,0,0,0,1,10,4,8,0,0,1,6,8,10,10,27974,2,180,8,0,6.50276694672842e-05,0.000585249025205558
16088001,migration-dense-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,681336,2364930,565053,1143727664,18487443386,172062298,593702,0.0833268767175286,0.50693140013109,0,0,0.253402666666665,2.67263999999998,0.368192,870,1805,457,0,0,1,1,1,0,7,9,45,48,0,NaN,1,388,11506,0.368192,388,0.368192,1805,457,0,1805,457,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,63,23,0,0,NaN,1,Inf,40,30145,40,180,167,0,1.04889763931541e-14,9.44007875383873e-14
16088001,migration-backoff-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,681336,2364930,565053,1143011468,18487443386,150486183,593702,0.0833268767175286,0.50693140013109,0,0,0.240783999999998,2.67263999999998,0.216768,870,1805,457,0,0,1,1,1,0,7,9,45,48,0,NaN,1,236,6774,0.216768,236,0.216768,1805,457,0,1805,457,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,63,23,0,1,6,8,10,10,27974,10,180,45,1,6.50276694672842e-05,0.000585249025205558
16088001,migration-backoff-iid20-emergency-revoke-blackout,migration,iid20,0.2,0.2,681336,2364930,565053,1143733456,18675795508,144485437,593702,0.0818363710753853,0.506966878355543,0,0,0.237061333333331,2.67263999999998,0.172096,870,1813,449,0,0,1,1,1,0,7,9,45,48,1,49,0,191,5378,0.172096,191,0.172096,1813,449,0,1813,449,0,0,0,0,1,0,0,0,27595,27455,1,0,0,1,10,4,8,0,0,1,6,8,10,10,27974,2,180,8,0,6.50276694672842e-05,0.000585249025205558
16088002,periodic-iid20,periodic,iid20,0.2,0,640406,2364930,565053,NaN,NaN,NaN,593702,0.0824737340024363,0.498998041879832,0,0,0.255999999999998,3.07199999999997,0,1000,2096,504,0,0,NaN,NaN,NaN,NaN,NaN,NaN,45,48,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16088002,migration-dense-iid20-emergency,migration,iid20,0.2,0.2,640406,2364930,565053,1143005732,18779889502,144685279,593702,0.084117990278623,0.505396359797757,0,0,0.237194666666665,2.67263999999998,0.173696,870,1840,422,0,0,1,1,1,0,7,9,45,48,1,50,0,194,5428,0.173696,194,0.173696,1840,422,0,1840,422,0,0,0,0,1,0,0,0,27645,27456,0,0,0,1,10,5,7,3,0,0,NaN,1,Inf,40,30145,3,180,10,0,1.04889763931541e-14,9.44007875383873e-14
16088002,migration-backoff-iid20-emergency,migration,iid20,0.2,0.2,640406,2364930,565053,1142763637,18779889502,144908735,593702,0.084117990278623,0.505396359797757,0,0,0.237194666666665,2.67263999999998,0.173696,870,1840,422,0,0,1,1,1,0,7,9,45,48,1,50,0,194,5428,0.173696,194,0.173696,1840,422,0,1840,422,0,0,0,0,1,0,0,0,27645,27456,0,0,0,1,10,5,7,3,0,1,6,8,10,10,27974,3,180,10,0,6.50276694672842e-05,0.000585249025205558
16088002,migration-dense-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,640406,2364930,565053,1143379101,18581828215,171817473,593702,0.083166530680196,0.505406450057961,0,0,0.252863999999998,2.67263999999998,0.361728,870,1848,414,0,0,1,1,1,0,7,9,45,48,0,NaN,1,381,11304,0.361728,381,0.361728,1848,414,0,1848,414,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,73,13,0,0,NaN,1,Inf,40,30145,40,180,160,0,1.04889763931541e-14,9.44007875383873e-14
16088002,migration-backoff-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,640406,2364930,565053,1142572811,18581828215,150049184,593702,0.083166530680196,0.505406450057961,0,0,0.240453333333331,2.67263999999998,0.2128,870,1848,414,0,0,1,1,1,0,7,9,45,48,0,NaN,1,232,6650,0.2128,232,0.2128,1848,414,0,1848,414,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,73,13,0,1,6,8,10,10,27974,10,180,41,1,6.50276694672842e-05,0.000585249025205558
16088002,migration-backoff-iid20-emergency-revoke-blackout,migration,iid20,0.2,0.2,640406,2364930,565053,1142863492,18776464431,144908735,593702,0.084117990278623,0.505396359797757,0,0,0.237194666666665,2.67263999999998,0.173696,870,1840,422,0,0,1,1,1,0,7,9,45,48,1,50,0,194,5428,0.173696,194,0.173696,1840,422,0,1840,422,0,0,0,0,1,0,0,0,27645,27456,1,0,0,1,10,5,7,3,0,1,6,8,10,10,27974,3,180,10,0,6.50276694672842e-05,0.000585249025205558
16088003,periodic-iid20,periodic,iid20,0.2,0,1011204,2364930,565053,NaN,NaN,NaN,593702,0.0807275523791473,0.515890976695808,0,0,0.255999999999998,3.07199999999997,0,1000,2082,518,0,0,NaN,NaN,NaN,NaN,NaN,NaN,45,48,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16088003,migration-dense-iid20-emergency,migration,iid20,0.2,0.2,1011204,2364930,565053,1143420787,18626457375,144761477,593702,0.0862721752225782,0.509995235473781,0,0,0.237322666666665,2.67263999999998,0.175232,870,1811,451,0,0,1,1,1,0,7,9,45,48,1,53,0,196,5476,0.175232,196,0.175232,1811,451,0,1811,451,0,0,0,0,1,0,0,0,27801,27459,0,0,0,1,10,8,13,3,0,0,NaN,1,Inf,40,30145,6,180,9,0,1.04889763931541e-14,9.44007875383873e-14
16088003,migration-backoff-iid20-emergency,migration,iid20,0.2,0.2,1011204,2364930,565053,1143147223,18626457375,144984933,593702,0.0862721752225782,0.509995235473781,0,0,0.237322666666665,2.67263999999998,0.175232,870,1811,451,0,0,1,1,1,0,7,9,45,48,1,53,0,196,5476,0.175232,196,0.175232,1811,451,0,1811,451,0,0,0,0,1,0,0,0,27801,27459,0,0,0,1,10,8,13,3,0,1,6,8,10,10,27974,6,180,9,0,6.50276694672842e-05,0.000585249025205558
16088003,migration-dense-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,1011204,2364930,565053,1143045138,18438305891,171267710,593702,0.086072582753798,0.509991420679435,0,0,0.252965333333331,2.67263999999998,0.362944,870,1816,446,0,0,1,1,1,0,7,9,45,48,0,NaN,1,384,11342,0.362944,384,0.362944,1816,446,0,1816,446,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,75,11,0,0,NaN,1,Inf,40,30145,40,180,163,0,1.04889763931541e-14,9.44007875383873e-14
16088003,migration-backoff-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,1011204,2364930,565053,1143387663,18438305891,148729587,593702,0.086072582753798,0.509991420679435,0,0,0.239919999999998,2.67263999999998,0.2064,870,1816,446,0,0,1,1,1,0,7,9,45,48,0,NaN,1,227,6450,0.2064,227,0.2064,1816,446,0,1816,446,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,75,11,0,1,6,8,10,10,27974,10,180,36,1,6.50276694672842e-05,0.000585249025205558
16088003,migration-backoff-iid20-emergency-revoke-blackout,migration,iid20,0.2,0.2,1011204,2364930,565053,1143204522,18620270636,144984933,593702,0.0862721752225782,0.509995235473781,0,0,0.237322666666665,2.67263999999998,0.175232,870,1811,451,0,0,1,1,1,0,7,9,45,48,1,53,0,196,5476,0.175232,196,0.175232,1811,451,0,1811,451,0,0,0,0,1,0,0,0,27801,27459,1,0,0,1,10,8,13,3,0,1,6,8,10,10,27974,6,180,9,0,6.50276694672842e-05,0.000585249025205558
16088004,periodic-iid20,periodic,iid20,0.2,0,1464388,2364930,565053,NaN,NaN,NaN,593702,0.0828724153946657,0.496084677553298,0,0,0.255999999999998,3.07199999999997,0,1000,2080,520,0,0,NaN,NaN,NaN,NaN,NaN,NaN,45,48,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16088004,migration-dense-iid20-emergency,migration,iid20,0.2,0.2,1464388,2364930,565053,1142735472,18710531826,143948739,593702,0.0855474967130233,0.50387346725149,0,0,0.237029333333331,2.67263999999998,0.171712,870,1804,458,0,0,1,1,1,0,7,9,45,48,1,50,0,192,5366,0.171712,192,0.171712,1804,458,0,1804,458,0,0,0,0,1,0,0,0,27645,27456,0,0,0,1,10,5,10,0,0,0,NaN,1,Inf,40,30145,3,180,8,0,1.04889763931541e-14,9.44007875383873e-14
16088004,migration-backoff-iid20-emergency,migration,iid20,0.2,0.2,1464388,2364930,565053,1142325699,18710531826,144172195,593702,0.0855474967130233,0.50387346725149,0,0,0.237029333333331,2.67263999999998,0.171712,870,1804,458,0,0,1,1,1,0,7,9,45,48,1,50,0,192,5366,0.171712,192,0.171712,1804,458,0,1804,458,0,0,0,0,1,0,0,0,27645,27456,0,0,0,1,10,5,10,0,0,1,6,8,10,10,27974,3,180,8,0,6.50276694672842e-05,0.000585249025205558
16088004,migration-dense-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,1464388,2364930,565053,1142738860,18517615154,170995628,593702,0.085448829054746,0.503868199760383,0,0,0.252442666666665,2.67263999999998,0.356672,870,1806,456,0,0,1,1,1,0,7,9,45,48,0,NaN,1,378,11146,0.356672,378,0.356672,1806,456,0,1806,456,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,75,11,0,0,NaN,1,Inf,40,30145,40,180,157,0,1.04889763931541e-14,9.44007875383873e-14
16088004,migration-backoff-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,1464388,2364930,565053,1142952793,18517615154,148372218,593702,0.085448829054746,0.503868199760383,0,0,0.239850666666665,2.67263999999998,0.205568,870,1806,456,0,0,1,1,1,0,7,9,45,48,0,NaN,1,226,6424,0.205568,226,0.205568,1806,456,0,1806,456,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,75,11,0,1,6,8,10,10,27974,10,180,35,1,6.50276694672842e-05,0.000585249025205558
16088004,migration-backoff-iid20-emergency-revoke-blackout,migration,iid20,0.2,0.2,1464388,2364930,565053,1142292739,18704761407,144172195,593702,0.0855474967130233,0.50387346725149,0,0,0.237029333333331,2.67263999999998,0.171712,870,1804,458,0,0,1,1,1,0,7,9,45,48,1,50,0,192,5366,0.171712,192,0.171712,1804,458,0,1804,458,0,0,0,0,1,0,0,0,27645,27456,1,0,0,1,10,5,10,0,0,1,6,8,10,10,27974,3,180,8,0,6.50276694672842e-05,0.000585249025205558
16088005,periodic-iid20,periodic,iid20,0.2,0,1121446,2364930,565053,NaN,NaN,NaN,593702,0.0828935716320915,0.507751553361471,0,0,0.255999999999998,3.07199999999997,0,1000,2091,509,0,0,NaN,NaN,NaN,NaN,NaN,NaN,45,48,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16088005,migration-dense-iid20-emergency,migration,iid20,0.2,0.2,1121446,2364930,565053,1142582974,18710756059,143559980,593702,0.0841161333412198,0.505943635051461,0,0,0.236943999999998,2.67263999999998,0.170688,870,1828,434,0,0,1,1,1,0,7,9,45,48,1,50,0,190,5334,0.170688,190,0.170688,1828,434,0,1828,434,0,0,0,0,1,0,0,0,27645,27456,0,0,0,1,10,5,8,2,0,0,NaN,1,Inf,40,30145,3,180,6,0,1.04889763931541e-14,9.44007875383873e-14
16088005,migration-backoff-iid20-emergency,migration,iid20,0.2,0.2,1121446,2364930,565053,1143054096,18710756059,143783436,593702,0.0841161333412198,0.505943635051461,0,0,0.236943999999998,2.67263999999998,0.170688,870,1828,434,0,0,1,1,1,0,7,9,45,48,1,50,0,190,5334,0.170688,190,0.170688,1828,434,0,1828,434,0,0,0,0,1,0,0,0,27645,27456,0,0,0,1,10,5,8,2,0,1,6,8,10,10,27974,3,180,6,0,6.50276694672842e-05,0.000585249025205558
16088005,migration-dense-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,1121446,2364930,565053,1142138970,18506397883,170481323,593702,0.0833940338649381,0.505960450056799,0,0,0.252341333333331,2.67263999999998,0.355456,870,1839,423,0,0,1,1,1,0,7,9,45,48,0,NaN,1,375,11108,0.355456,375,0.355456,1839,423,0,1839,423,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,75,11,0,0,NaN,1,Inf,40,30145,40,180,154,0,1.04889763931541e-14,9.44007875383873e-14
16088005,migration-backoff-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,1121446,2364930,565053,1142807209,18506397883,148774810,593702,0.0833940338649381,0.505960450056799,0,0,0.240165333333331,2.67263999999998,0.209344,870,1839,423,0,0,1,1,1,0,7,9,45,48,0,NaN,1,229,6542,0.209344,229,0.209344,1839,423,0,1839,423,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,75,11,0,1,6,8,10,10,27974,10,180,38,1,6.50276694672842e-05,0.000585249025205558
16088005,migration-backoff-iid20-emergency-revoke-blackout,migration,iid20,0.2,0.2,1121446,2364930,565053,1143034873,18705396889,143783436,593702,0.0841161333412198,0.505943635051461,0,0,0.236943999999998,2.67263999999998,0.170688,870,1828,434,0,0,1,1,1,0,7,9,45,48,1,50,0,190,5334,0.170688,190,0.170688,1828,434,0,1828,434,0,0,0,0,1,0,0,0,27645,27456,1,0,0,1,10,5,8,2,0,1,6,8,10,10,27974,3,180,6,0,6.50276694672842e-05,0.000585249025205558
16088006,periodic-iid20,periodic,iid20,0.2,0,807462,2364930,565053,NaN,NaN,NaN,593702,0.0825341305450114,0.505192924696547,0,0,0.255999999999998,3.07199999999997,0,1000,2054,546,0,0,NaN,NaN,NaN,NaN,NaN,NaN,45,48,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16088006,migration-dense-iid20-emergency,migration,iid20,0.2,0.2,807462,2364930,565053,1142508387,18662255153,144347351,593702,0.0829484051241406,0.504974363332905,0,0,0.237157333333331,2.67263999999998,0.173248,870,1786,476,0,0,1,1,1,0,7,9,45,48,1,51,0,193,5414,0.173248,193,0.173248,1786,476,0,1786,476,0,0,0,0,1,0,0,0,27696,27457,0,0,0,1,10,6,10,2,0,0,NaN,1,Inf,40,30145,4,180,8,0,1.04889763931541e-14,9.44007875383873e-14
16088006,migration-backoff-iid20-emergency,migration,iid20,0.2,0.2,807462,2364930,565053,1142465595,18662255153,144570807,593702,0.0829484051241406,0.504974363332905,0,0,0.237157333333331,2.67263999999998,0.173248,870,1786,476,0,0,1,1,1,0,7,9,45,48,1,51,0,193,5414,0.173248,193,0.173248,1786,476,0,1786,476,0,0,0,0,1,0,0,0,27696,27457,0,0,0,1,10,6,10,2,0,1,6,8,10,10,27974,4,180,8,0,6.50276694672842e-05,0.000585249025205558
16088006,migration-dense-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,807462,2364930,565053,1142335301,18465600805,172716917,593702,0.0836713423826225,0.504951184923922,0,0,0.253306666666665,2.67263999999998,0.36704,870,1786,476,0,0,1,1,1,0,7,9,45,48,0,NaN,1,387,11470,0.36704,387,0.36704,1786,476,0,1786,476,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,64,22,0,0,NaN,1,Inf,40,30145,40,180,166,0,1.04889763931541e-14,9.44007875383873e-14
16088006,migration-backoff-iid20-emergency-response-blackout,migration,iid20,0.2,0.2,807462,2364930,565053,1143151187,18465600805,149038435,593702,0.0836713423826225,0.504951184923922,0,0,0.240234666666665,2.67263999999998,0.210176,870,1786,476,0,0,1,1,1,0,7,9,45,48,0,NaN,1,230,6568,0.210176,230,0.210176,1786,476,0,1786,476,0,0,0,0,1,0,0,0,30286,27405,0,1,0,1,10,43,64,22,0,1,6,8,10,10,27974,10,180,39,1,6.50276694672842e-05,0.000585249025205558
16088006,migration-backoff-iid20-emergency-revoke-blackout,migration,iid20,0.2,0.2,807462,2364930,565053,1143245983,18656355248,144570807,593702,0.0829484051241406,0.504974363332905,0,0,0.237157333333331,2.67263999999998,0.173248,870,1786,476,0,0,1,1,1,0,7,9,45,48,1,51,0,193,5414,0.173248,193,0.173248,1786,476,0,1786,476,0,0,0,0,1,0,0,0,27696,27457,1,0,0,1,10,6,10,2,0,1,6,8,10,10,27974,4,180,8,0,6.50276694672842e-05,0.000585249025205558
16088007,periodic-iid20,periodic,iid20,0.2,0,718506,2364930,565053,NaN,NaN,NaN,593702,0.0859874163343559,0.499904684494015,0,0,0.255999999999998,3.07199999999997,0,1000,2060,540,0,0,NaN,NaN,NaN,NaN,NaN,NaN,45,48,NaN,NaN,NaN,0,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16088007,migration-dense-iid20-emergency,migration,iid20,0.2,0.2,718506,2364930,565053,1142866073,18694164007,144676182,593702,0.09142856574039,0.497449247106956,0,0,0.237226666666665,2.67263999999998,0.17408,870,1784,478,0,0,1,1,1,0,7,9,45,48,1,51,0,194,5440,0.17408,194,0.17408,1784,478,0,1784,478,0,0,0,0,1,0,0,0,27696,27457,0,0,0,1,10,6,11,1,0,0,NaN,1,Inf,40,30145,4,180,9,0,1.04889763931541e-14,9.44007875383873e-14
