seed,N,condition,traceHash,selectorHash,stateHash,physicalChangeCount,senderChangeCount,nonincidentSenderChangeCount,initiatorIsChangedEndpoint,affectedCount,affectedHash,changedSlotCount,outsideUnchanged,candidateProper,prepareBytes,maxResponseBytes,barrierClosed,barrierFrame,motionAuthorized,activationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,edgeReceipts,requiredEdgeReceipts,actualSubsetUnion,collisionFrames,collisionEdges,controlAttempts,controlBytes,controlAirtime,attemptBound,byteBound,attemptBoundRatio,byteBoundRatio,recipientAttempts,recipientSuccess,recipientErasure,prepareAttempts,quietAttempts,claimAttempts,proofAttempts,responseAttempts,commitAttempts,revokeAttempts,futureRandomReads,receiverTruthReads
16091059,10,response-blackout,2635587769,498489,45176236,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,0,0,0,6,0,0,0,5,1,0,0,122,5940,0.19008,170,7340,0.717647058823529,0.809264305177112,1098,1098,0,1,5,60,0,50,0,6,0,0
16091059,10,commit-blackout,2941906479,498489,45700963,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,0,1,5,0,1,5,5,1,0,0,29,1050,0.0336,170,7340,0.170588235294118,0.143051771117166,261,231,30,1,5,6,0,5,6,6,0,0
16091059,10,revoke-blackout,2910134286,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,162,54,1,5,6,0,5,1,6,0,0
16091059,10,incomplete-union,2943971769,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,0,53,53,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,216,0,1,5,6,0,5,1,6,0,0
16091060,10,nominal-zero,2935230280,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,108,0,1,2,3,0,2,1,3,0,0
16091060,10,iid20,23404055623,468692,39994893,1,1,1,0,3,111,1,1,1,44,26,1,6,1,7,1,1,3,0,0,0,2,2,1,0,0,18,772,0.024704,83,3656,0.216867469879518,0.211159737417943,162,129,33,2,3,6,0,2,2,3,0,0
16091060,10,prepare-blackout,2934904390,468692,39551048,1,1,1,0,3,111,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,162,154,8,8,8,0,0,0,0,2,0,0
16091060,10,quiescent-blackout,2934835990,468692,39368417,1,1,1,0,3,111,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,243,235,8,8,16,0,0,0,0,3,0,0
16091060,10,response-blackout,2627609846,468692,40266573,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,504,504,0,1,2,30,0,20,0,3,0,0
16091060,10,commit-blackout,2934565180,468692,40495944,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,153,141,12,1,2,3,0,2,6,3,0,0
16091060,10,revoke-blackout,2901768337,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,81,27,1,2,3,0,2,1,3,0,0
16091060,10,incomplete-union,2935566220,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,108,0,1,2,3,0,2,1,3,0,0
16091061,10,nominal-zero,2936376207,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,144,0,1,3,4,0,3,1,4,0,0
16091061,10,iid20,23378090372,477876,42453246,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,26,1240,0.03968,112,4884,0.232142857142857,0.253890253890254,234,189,45,1,3,12,0,4,2,4,0,0
16091061,10,prepare-blackout,2936050317,477876,41048799,2,2,2,0,4,168,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,243,235,8,8,16,0,0,0,0,3,0,0
16091061,10,quiescent-blackout,2935981917,477876,40879668,2,2,2,0,4,168,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,324,316,8,8,24,0,0,0,0,4,0,0
16091061,10,response-blackout,2628096740,477876,41395203,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,702,702,0,1,3,40,0,30,0,4,0,0
16091061,10,commit-blackout,2935373157,477876,41827846,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,189,171,18,1,3,4,0,3,6,4,0,0
16091061,10,revoke-blackout,2902914264,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,108,36,1,3,4,0,3,1,4,0,0
16091061,10,incomplete-union,2936751747,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,144,0,1,3,4,0,3,1,4,0,0
16091062,10,nominal-zero,2935217317,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,180,0,1,4,5,0,4,1,5,0,0
16091062,10,iid20,23358263108,487806,43810593,3,3,3,0,5,240,3,1,1,52,26,1,7,1,8,1,1,5,0,0,0,4,4,1,0,0,33,1372,0.043904,141,6112,0.234042553191489,0.224476439790576,297,242,55,3,9,10,0,4,2,5,0,0
16091062,10,prepare-blackout,2934891427,487806,42609310,3,3,3,0,5,240,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,324,316,8,8,24,0,0,0,0,4,0,0
16091062,10,quiescent-blackout,2934823027,487806,42453679,3,3,3,0,5,240,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,405,397,8,8,32,0,0,0,0,5,0,0
16091062,10,response-blackout,2626890462,487806,43730806,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,900,900,0,1,4,50,0,40,0,5,0,0
16091062,10,commit-blackout,2933872717,487806,44261901,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,225,201,24,1,4,5,0,4,6,5,0,0
16091062,10,revoke-blackout,2901755374,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,135,45,1,4,5,0,4,1,5,0,0
16091062,10,incomplete-union,2935592857,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,180,0,1,4,5,0,4,1,5,0,0
16091063,10,nominal-zero,2943596229,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,216,0,1,5,6,0,5,1,6,0,0
16091063,10,iid20,23257186759,498489,45454266,4,4,4,0,6,329,4,1,1,56,26,1,7,1,8,1,1,6,0,0,0,5,5,1,0,0,49,2164,0.069248,170,7340,0.288235294117647,0.294822888283379,441,357,84,3,11,18,0,8,3,6,0,0
16091063,10,prepare-blackout,2943270339,498489,44232581,4,4,4,0,6,329,4,1,1,56,26,0,NaN,0,NaN,0,0,0,5,1,0,0,5,1,0,0,45,1336,0.042752,170,7340,0.264705882352941,0.182016348773842,405,397,8,8,32,0,0,0,0,5,0,0
16091063,10,quiescent-blackout,2943201939,498489,44090450,4,4,4,0,6,329,4,1,1,56,26,0,NaN,0,NaN,0,0,0,6,1,0,0,5,1,0,0,54,1552,0.049664,170,7340,0.317647058823529,0.211444141689373,486,478,8,8,40,0,0,0,0,6,0,0
16091063,10,response-blackout,2635587769,498489,45176236,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,0,0,0,6,0,0,0,5,1,0,0,122,5940,0.19008,170,7340,0.717647058823529,0.809264305177112,1098,1098,0,1,5,60,0,50,0,6,0,0
16091063,10,commit-blackout,2941906479,498489,45700963,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,0,1,5,0,1,5,5,1,0,0,29,1050,0.0336,170,7340,0.170588235294118,0.143051771117166,261,231,30,1,5,6,0,5,6,6,0,0
16091063,10,revoke-blackout,2910134286,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,162,54,1,5,6,0,5,1,6,0,0
16091063,10,incomplete-union,2943971769,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,0,53,53,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,216,0,1,5,6,0,5,1,6,0,0
16091064,10,nominal-zero,2935230280,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,108,0,1,2,3,0,2,1,3,0,0
16091064,10,iid20,23261646218,468692,40278365,1,1,1,0,3,111,1,1,1,44,26,1,7,1,8,1,1,3,0,0,0,2,2,1,0,0,21,862,0.027584,83,3656,0.253012048192771,0.235776805251641,189,149,40,3,5,6,0,3,1,3,0,0
16091064,10,prepare-blackout,2934904390,468692,39551048,1,1,1,0,3,111,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,162,154,8,8,8,0,0,0,0,2,0,0
16091064,10,quiescent-blackout,2934835990,468692,39368417,1,1,1,0,3,111,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,243,235,8,8,16,0,0,0,0,3,0,0
16091064,10,response-blackout,2627609846,468692,40266573,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,504,504,0,1,2,30,0,20,0,3,0,0
16091064,10,commit-blackout,2934565180,468692,40495944,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,153,141,12,1,2,3,0,2,6,3,0,0
16091064,10,revoke-blackout,2901768337,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,81,27,1,2,3,0,2,1,3,0,0
16091064,10,incomplete-union,2935566220,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,108,0,1,2,3,0,2,1,3,0,0
16091065,10,nominal-zero,2936376207,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,144,0,1,3,4,0,3,1,4,0,0
16091065,10,iid20,23361059739,477876,41780840,2,2,2,0,4,168,2,1,1,48,26,1,6,1,7,1,1,4,0,0,0,3,3,1,0,0,25,1044,0.033408,112,4884,0.223214285714286,0.213759213759214,225,174,51,2,6,8,0,4,1,4,0,0
16091065,10,prepare-blackout,2936050317,477876,41048799,2,2,2,0,4,168,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,243,235,8,8,16,0,0,0,0,3,0,0
16091065,10,quiescent-blackout,2935981917,477876,40879668,2,2,2,0,4,168,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,324,316,8,8,24,0,0,0,0,4,0,0
16091065,10,response-blackout,2628096740,477876,41395203,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,702,702,0,1,3,40,0,30,0,4,0,0
16091065,10,commit-blackout,2935373157,477876,41827846,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,189,171,18,1,3,4,0,3,6,4,0,0
16091065,10,revoke-blackout,2902914264,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,108,36,1,3,4,0,3,1,4,0,0
16091065,10,incomplete-union,2936751747,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,144,0,1,3,4,0,3,1,4,0,0
16091066,10,nominal-zero,2935217317,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,180,0,1,4,5,0,4,1,5,0,0
16091066,10,iid20,23436363296,487806,43403744,3,3,3,0,5,240,3,1,1,52,26,1,6,1,7,1,1,5,0,0,0,4,4,1,0,0,29,1248,0.039936,141,6112,0.205673758865248,0.204188481675393,261,206,55,2,6,10,0,4,2,5,0,0
16091066,10,prepare-blackout,2934891427,487806,42609310,3,3,3,0,5,240,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,324,316,8,8,24,0,0,0,0,4,0,0
16091066,10,quiescent-blackout,2934823027,487806,42453679,3,3,3,0,5,240,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,405,397,8,8,32,0,0,0,0,5,0,0
16091066,10,response-blackout,2626890462,487806,43730806,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,900,900,0,1,4,50,0,40,0,5,0,0
16091066,10,commit-blackout,2933872717,487806,44261901,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,225,201,24,1,4,5,0,4,6,5,0,0
16091066,10,revoke-blackout,2901755374,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,135,45,1,4,5,0,4,1,5,0,0
16091066,10,incomplete-union,2935592857,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,180,0,1,4,5,0,4,1,5,0,0
16091067,10,nominal-zero,2943596229,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,216,0,1,5,6,0,5,1,6,0,0
16091067,10,iid20,23283134440,498489,46386849,4,4,4,0,6,329,4,1,1,56,26,1,6,1,7,1,1,6,0,0,0,5,5,1,0,0,36,1522,0.048704,170,7340,0.211764705882353,0.207356948228883,324,261,63,2,8,12,0,7,1,6,0,0
16091067,10,prepare-blackout,2943270339,498489,44232581,4,4,4,0,6,329,4,1,1,56,26,0,NaN,0,NaN,0,0,0,5,1,0,0,5,1,0,0,45,1336,0.042752,170,7340,0.264705882352941,0.182016348773842,405,397,8,8,32,0,0,0,0,5,0,0
16091067,10,quiescent-blackout,2943201939,498489,44090450,4,4,4,0,6,329,4,1,1,56,26,0,NaN,0,NaN,0,0,0,6,1,0,0,5,1,0,0,54,1552,0.049664,170,7340,0.317647058823529,0.211444141689373,486,478,8,8,40,0,0,0,0,6,0,0
16091067,10,response-blackout,2635587769,498489,45176236,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,0,0,0,6,0,0,0,5,1,0,0,122,5940,0.19008,170,7340,0.717647058823529,0.809264305177112,1098,1098,0,1,5,60,0,50,0,6,0,0
16091067,10,commit-blackout,2941906479,498489,45700963,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,0,1,5,0,1,5,5,1,0,0,29,1050,0.0336,170,7340,0.170588235294118,0.143051771117166,261,231,30,1,5,6,0,5,6,6,0,0
16091067,10,revoke-blackout,2910134286,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,162,54,1,5,6,0,5,1,6,0,0
16091067,10,incomplete-union,2943971769,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,0,53,53,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,216,0,1,5,6,0,5,1,6,0,0
16091068,10,nominal-zero,2935230280,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,108,0,1,2,3,0,2,1,3,0,0
16091068,10,iid20,23263322317,468692,39987627,1,1,1,0,3,111,1,1,1,44,26,1,6,1,7,1,1,3,0,0,0,2,2,1,0,0,18,770,0.02464,83,3656,0.216867469879518,0.210612691466083,162,124,38,2,3,6,0,3,1,3,0,0
16091068,10,prepare-blackout,2934904390,468692,39551048,1,1,1,0,3,111,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,162,154,8,8,8,0,0,0,0,2,0,0
16091068,10,quiescent-blackout,2934835990,468692,39368417,1,1,1,0,3,111,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,243,235,8,8,16,0,0,0,0,3,0,0
16091068,10,response-blackout,2627609846,468692,40266573,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,504,504,0,1,2,30,0,20,0,3,0,0
16091068,10,commit-blackout,2934565180,468692,40495944,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,153,141,12,1,2,3,0,2,6,3,0,0
16091068,10,revoke-blackout,2901768337,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,81,27,1,2,3,0,2,1,3,0,0
16091068,10,incomplete-union,2935566220,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,108,0,1,2,3,0,2,1,3,0,0
16091069,10,nominal-zero,2936376207,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,144,0,1,3,4,0,3,1,4,0,0
16091069,10,iid20,23380085926,477876,42101702,2,2,2,0,4,168,2,1,1,48,26,1,7,1,8,1,1,4,0,0,0,3,3,1,0,0,23,830,0.02656,112,4884,0.205357142857143,0.16994266994267,207,163,44,3,7,4,0,3,2,4,0,0
16091069,10,prepare-blackout,2936050317,477876,41048799,2,2,2,0,4,168,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,243,235,8,8,16,0,0,0,0,3,0,0
16091069,10,quiescent-blackout,2935981917,477876,40879668,2,2,2,0,4,168,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,324,316,8,8,24,0,0,0,0,4,0,0
16091069,10,response-blackout,2628096740,477876,41395203,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,702,702,0,1,3,40,0,30,0,4,0,0
16091069,10,commit-blackout,2935373157,477876,41827846,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,189,171,18,1,3,4,0,3,6,4,0,0
16091069,10,revoke-blackout,2902914264,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,108,36,1,3,4,0,3,1,4,0,0
16091069,10,incomplete-union,2936751747,477876,42442539,2,2,2,0,4,168,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,144,144,0,1,3,4,0,3,1,4,0,0
16091070,10,nominal-zero,2935217317,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,180,0,1,4,5,0,4,1,5,0,0
16091070,10,iid20,23391283916,487806,44190684,3,3,3,0,5,240,3,1,1,52,26,1,6,1,7,1,1,5,0,0,0,4,4,1,0,0,26,1172,0.037504,141,6112,0.184397163120567,0.191753926701571,234,191,43,2,4,10,0,4,1,5,0,0
16091070,10,prepare-blackout,2934891427,487806,42609310,3,3,3,0,5,240,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,324,316,8,8,24,0,0,0,0,4,0,0
16091070,10,quiescent-blackout,2934823027,487806,42453679,3,3,3,0,5,240,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,405,397,8,8,32,0,0,0,0,5,0,0
16091070,10,response-blackout,2626890462,487806,43730806,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,900,900,0,1,4,50,0,40,0,5,0,0
16091070,10,commit-blackout,2933872717,487806,44261901,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,225,201,24,1,4,5,0,4,6,5,0,0
16091070,10,revoke-blackout,2901755374,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,135,45,1,4,5,0,4,1,5,0,0
16091070,10,incomplete-union,2935592857,487806,43862516,3,3,3,0,5,240,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,180,180,0,1,4,5,0,4,1,5,0,0
16091071,10,nominal-zero,2943596229,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,216,0,1,5,6,0,5,1,6,0,0
16091071,10,iid20,23331010434,498489,45597100,4,4,4,0,6,329,4,1,1,56,26,1,7,1,8,1,1,6,0,0,0,5,5,1,0,0,51,2206,0.070592,170,7340,0.3,0.300544959128065,459,377,82,3,15,18,0,7,2,6,0,0
16091071,10,prepare-blackout,2943270339,498489,44232581,4,4,4,0,6,329,4,1,1,56,26,0,NaN,0,NaN,0,0,0,5,1,0,0,5,1,0,0,45,1336,0.042752,170,7340,0.264705882352941,0.182016348773842,405,397,8,8,32,0,0,0,0,5,0,0
16091071,10,quiescent-blackout,2943201939,498489,44090450,4,4,4,0,6,329,4,1,1,56,26,0,NaN,0,NaN,0,0,0,6,1,0,0,5,1,0,0,54,1552,0.049664,170,7340,0.317647058823529,0.211444141689373,486,478,8,8,40,0,0,0,0,6,0,0
16091071,10,response-blackout,2635587769,498489,45176236,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,0,0,0,6,0,0,0,5,1,0,0,122,5940,0.19008,170,7340,0.717647058823529,0.809264305177112,1098,1098,0,1,5,60,0,50,0,6,0,0
16091071,10,commit-blackout,2941906479,498489,45700963,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,0,1,5,0,1,5,5,1,0,0,29,1050,0.0336,170,7340,0.170588235294118,0.143051771117166,261,231,30,1,5,6,0,5,6,6,0,0
16091071,10,revoke-blackout,2910134286,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,162,54,1,5,6,0,5,1,6,0,0
16091071,10,incomplete-union,2943971769,498489,46387826,4,4,4,0,6,329,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,0,53,53,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,216,216,0,1,5,6,0,5,1,6,0,0
16091072,10,nominal-zero,2935230280,468692,40030749,1,1,1,0,3,111,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,108,108,0,1,2,3,0,2,1,3,0,0
16091072,10,iid20,23370243101,468692,40451176,1,1,1,0,3,111,1,1,1,44,26,1,7,1,8,1,1,3,0,0,0,2,2,1,0,0,16,596,0.019072,83,3656,0.192771084337349,0.163019693654267,144,110,34,3,4,3,0,2,1,3,0,0
