stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH
development,16016003,n5-aloha,N5 ALOHA,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0764302224616785,0.495763243645316,0,0,9.60473053794781,12.4348890382449,0,1.03643608776434,0.105052515201769,0.26,0.4,0.66,0.224754007739082,0.119701492537314,936,2140,447,353,416,3950,787,3163,1095,416,679,0,0,0,1820,0.730044123545929,0,42,1246,9,2,32,32,0,0,0,0,353,648,8,0.495333333333353,0,0,0,0.42709397248491,0.524144824351084,0,0,0,0,0,0.750166666666625,8.5599999999995,0.442,0.165888000000002,0,0,1.8003999999999,37.25,65.5833333333333,34.6666666666667,0.00892940232651432,0.0249999999999999,0.0334110576923078,0.0542500000000001,0.961244076684386,4180,447,0.104066985645933,0.0782997762863535,0.102756207298784,0.100676553907682,1.1959325,0,666960701207,21202365970,105363559,0,132991007
development,16016003,n5-aloha,N5 ALOHA,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0790231893528002,0.495099877900778,0,0,9.60473053794781,12.4348890382449,0,1.03639606821346,0.122067440574903,0.311999999999999,0.460000000000001,0.66,0.195621890547264,0.0735544499723605,936,2288,386,272,345,4207,684,3523,1059,345,714,0,0,0,1992,0.778125,0,1,1353,5,1,32,32,0,0,0,0,272,733,2,0.488333333333352,272,5,0,0.386167964787102,0.496114958461077,75,18,63,73,2,0.789749999999953,9.15199999999944,0.325,0.187648000000002,0,0,1.89539999999989,32.1666666666667,57,28.75,0.00979257812500007,0.0259999999999998,0.0346000000000002,0.0590000000000001,0.980623930498881,4528,326,0.105786219081272,0.0920245398773006,0.102756207298784,0.100676553907682,1.1943483,0,666960701207,21202365970,105363559,0,133001047
development,16016003,n5-aloha,N5 ALOHA,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0790231893528002,0.495099877900778,0,0,9.60473053794781,12.4348890382449,0,1.03639606821346,0.122067440574903,0.311999999999999,0.460000000000001,0.66,0.195621890547264,0.0735544499723605,936,2288,386,272,345,4207,684,3523,1059,345,714,0,0,0,1992,0.778125,0,1,1353,5,1,32,32,0,0,0,0,272,733,2,0.488333333333352,272,5,0,0.386167964787102,0.496114958461077,75,18,63,73,2,0.789749999999953,9.15199999999944,0.325,0.187648000000002,0,0,1.89539999999989,32.1666666666667,57,28.75,0.00979257812500007,0.0259999999999998,0.0346000000000002,0.0590000000000001,0.980623930498881,4528,326,0.105786219081272,0.0920245398773006,0.102756207298784,0.100676553907682,1.1889882,0,666960701207,21202365970,105363559,0,132987732
development,16016003,n5-background030,N5 30% background,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0918398889221452,0.475549272921366,0,0,9.99343577349966,12.5254612036544,0,1.03642050388655,0.120995024875622,0.300000000000001,0.42,0.539999999999999,0.247153123272526,0.126158098396905,1041,2094,422,165,330,3826,728,3098,1280,330,950,0,0,0,1720,0.761398849048251,0,221,1276,26,2,32,32,0,0,0,0,165,1069,155,0.755083333333351,0,0,0,0.708538660005396,0.800920185318077,0,0,0,0,0,0.71524999999996,8.37599999999952,0.207,0.273664000000002,3.65699999999963,1406,1.7165999999999,35.1666666666667,60.6666666666667,27.5,0.0171106684373618,0.0430000000000001,0.0480030303030304,0.08555,0.975642360159974,4192,211,0.100667938931298,0.0805687203791469,0.102756207298784,0.100676553907682,1.4411698,0,666960701207,21202365970,105363559,0,133223565
development,16016003,n5-background030,N5 30% background,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0854231217427093,0.487059918648397,0,0,9.99343577349966,12.5254612036544,0,1.03645162435346,0.12342730790492,0.34,0.48,0.699999999999999,0.342841348811498,0.219414040906578,1082,2202,435,0,300,4030,758,3272,1504,300,1204,0,0,0,1748,0.793823796548592,0,239,1362,31,1,32,32,0,0,0,0,0,1504,190,0.760250000000015,0,0,0,0.712521097401099,0.812507669111519,0,0,0,0,0,0.733999999999956,8.80799999999947,0,0.385024,3.65699999999963,1483,1.76159999999989,36.25,63.1666666666667,25,0.0179877384196186,0.0459499999999993,0.0611800000000001,0.123,0.983830296097954,4545,0,0.102970297029703,0,0.102756207298784,0.100676553907682,1.3201227,0,666960701207,21202365970,105363559,0,133231715
development,16016003,n5-background030,N5 30% background,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0835365283139304,0.48574413995977,0,0,9.99343577349966,12.5254612036544,0,1.03645863117871,0.115964621337756,0.280000000000001,0.440000000000001,0.66,0.264367053620785,0.148402432283029,1071,2169,437,14,313,3990,763,3227,1447,313,1134,0,0,0,1714,0.785158039395328,0,239,1338,28,2,32,32,0,0,0,0,14,1419,188,0.75783333333335,14,4,0,0.715953465477798,0.829658384131868,0,0,0,0,0,0.725083333333291,8.67599999999949,0.025,0.363264000000001,3.65699999999963,1465,1.7401999999999,36.4166666666667,63.5833333333333,26.0833333333333,0.0180302336234541,0.0450000000000017,0.0607891373801919,0.129,0.986231827923671,4478,28,0.0973648950424296,0.142857142857143,0.102756207298784,0.100676553907682,1.2311241,0,666960701207,21202365970,105363559,0,133225665
development,16016003,n5-background030,N5 30% background,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0918398889221452,0.475549272921366,0,0,9.99343577349966,12.5254612036544,0,1.03642050388655,0.120995024875622,0.300000000000001,0.42,0.539999999999999,0.247153123272526,0.126158098396905,1041,2094,422,165,330,3826,728,3098,1280,330,950,0,0,0,1720,0.761398849048251,0,221,1276,26,2,32,32,0,0,0,0,165,1069,155,0.755083333333351,0,0,0,0.708538660005396,0.800920185318077,0,0,0,0,0,0.71524999999996,8.37599999999952,0.207,0.273664000000002,3.65699999999963,1406,1.7165999999999,35.1666666666667,60.6666666666667,27.5,0.0171106684373618,0.0430000000000001,0.0480030303030304,0.08555,0.975642360159974,4192,211,0.100667938931298,0.0805687203791469,0.102756207298784,0.100676553907682,1.3225508,0,666960701207,21202365970,105363559,0,133220669
development,16016003,n5-background030,N5 30% background,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.085737339075841,0.485799010216984,0,0,9.99490607034959,12.9878687436002,0,1.03649388384669,0.123725815367606,0.311999999999998,0.460000000000001,0.639999999999999,0.315710337202874,0.191984521835268,885,2118,426,17,295,3912,725,3187,1301,295,1006,0,0,0,1680,0.786885245901639,0,3,1239,17,1,32,32,0,0,0,0,17,1266,12,0.748416666666687,17,5,0,0.719879599862849,0.801898081249124,326,137,236,312,14,0.708749999999959,8.47199999999951,0.033,0.324096000000001,3.65699999999963,1427,1.7009999999999,35.5,60.4166666666667,24.5833333333333,0.022433255269321,0.0583000000000004,0.0607186440677967,0.1223,0.98789330430049,4332,35,0.0974145891043398,0.114285714285714,0.102756207298784,0.100676553907682,1.1941703,0,666960701207,21202365970,105363559,0,133230709
development,16016003,n5-background030,N5 30% background,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.085737339075841,0.485799010216984,0,0,9.99490607034959,12.9878687436002,0,1.03649388384669,0.123725815367606,0.311999999999998,0.460000000000001,0.639999999999999,0.315710337202874,0.191984521835268,885,2118,426,17,295,3912,725,3187,1301,295,1006,0,0,0,1680,0.786885245901639,0,3,1239,17,1,32,32,0,0,0,0,17,1266,12,0.748416666666687,17,5,0,0.719879599862849,0.801898081249124,326,137,236,312,14,0.708749999999959,8.47199999999951,0.033,0.324096000000001,3.65699999999963,1427,1.7009999999999,35.5,60.4166666666667,24.5833333333333,0.022433255269321,0.0583000000000004,0.0607186440677967,0.1223,0.98789330430049,4332,35,0.0974145891043398,0.114285714285714,0.102756207298784,0.100676553907682,1.0962787,0,666960701207,21202365970,105363559,0,133217394
development,16016003,n5-hidden,N5 hidden terminals,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0628192833883419,0.517267788233798,0,0,9.65663119887328,12.4060137782643,0,1.03653721112803,0.0860364842454393,0.199999999999999,0.279999999999999,0.399999999999999,0.128535102266445,0.0424986180210061,753,1250,538,436,662,2329,930,1399,1191,662,529,0,0,0,784,0.465005931198102,0,58,555,12,2,32,32,0,0,0,0,436,653,54,0.368833333333314,0,0,0,0.19628518107429,0.301000742269872,0,0,0,0,0,0.461166666666658,4.99999999999989,0.534,0.167168000000002,0,0,1.10679999999998,44.8333333333333,77.5,55.1666666666667,0.00854151838671417,0.0259999999999998,0.0340543806646527,0.05695,0.987256975237056,2557,538,0.102463824794681,0.105947955390335,0.102756207298784,0.100676553907682,1.27432,0,666960701207,21202365970,105363559,0,133003853
development,16016003,n5-hidden,N5 hidden terminals,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0594049785742752,0.519802827293952,0,0,9.65663119887328,12.3070219452306,0,1.03658765052298,0.0773797678275289,0.18,0.24,0.34,0.160431177446103,0.0830514096185739,914,1614,600,0,542,2955,1050,1905,1407,542,865,0,0,0,992,0.614622057001239,0,86,786,17,1,32,32,0,0,0,0,0,1407,60,0.409083333333327,0,0,0,0.2072510755138,0.309451662493494,0,0,0,0,0,0.537999999999978,6.45599999999973,0,0.360192000000002,0,0,1.29119999999995,50,87.5,45.1666666666667,0.0104739776951674,0.0299999999999999,0.0495369003690038,0.109999999999999,0.982774153039775,3501,0,0.109111682376464,0,0.102756207298784,0.100676553907682,1.1583319,0,666960701207,21202365970,105363559,0,133012003
development,16016003,n5-hidden,N5 hidden terminals,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0582441740689761,0.525635112104101,0,0,9.65663119887328,12.3070219452306,0,1.03662069783381,0.0788059701492537,0.18,0.220000000000001,0.279999999999999,0.156318407960199,0.0775124378109454,876,1510,589,46,566,2780,1010,1770,1301,566,735,0,0,0,907,0.582904884318766,0,66,700,12,2,32,32,0,0,0,0,46,1209,62,0.395666666666657,46,0,0,0.191495472871939,0.272399730084168,0,0,0,0,0,0.510333333333315,6.03999999999978,0.0840000000000001,0.309504000000002,0,0,1.22479999999996,49.0833333333333,84.1666666666667,47.1666666666667,0.0102583547557841,0.0282500000000003,0.0493833922261485,0.11075,0.982820799750698,3220,92,0.108074534161491,0.0652173913043478,0.102756207298784,0.100676553907682,1.1206841,0,666960701207,21202365970,105363559,0,133005953
development,16016003,n5-hidden,N5 hidden terminals,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0628192833883419,0.517267788233798,0,0,9.65663119887328,12.4060137782643,0,1.03653721112803,0.0860364842454393,0.199999999999999,0.279999999999999,0.399999999999999,0.128535102266445,0.0424986180210061,753,1250,538,436,662,2329,930,1399,1191,662,529,0,0,0,784,0.465005931198102,0,58,555,12,2,32,32,0,0,0,0,436,653,54,0.368833333333314,0,0,0,0.19628518107429,0.301000742269872,0,0,0,0,0,0.461166666666658,4.99999999999989,0.534,0.167168000000002,0,0,1.10679999999998,44.8333333333333,77.5,55.1666666666667,0.00854151838671417,0.0259999999999998,0.0340543806646527,0.05695,0.987256975237056,2557,538,0.102463824794681,0.105947955390335,0.102756207298784,0.100676553907682,1.1070846,0,666960701207,21202365970,105363559,0,133000957
development,16016003,n5-hidden,N5 hidden terminals,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0608702642458132,0.522733102061467,0,0,9.65663119887328,12.3070219452306,0,1.0366253996366,0.0819126589275842,0.199999999999999,0.24,0.34,0.165085682697623,0.0831730237700388,831,1534,612,49,565,2894,1070,1824,1311,565,746,0,0,0,908,0.573594440934934,0,0,703,10,2,32,32,0,0,0,0,49,1209,8,0.401999999999991,49,0,0,0.229153649914215,0.342323280528241,79,0,79,76,3,0.519166666666647,6.13599999999977,0.0940000000000001,0.309504000000002,0,0,1.24599999999995,51,89.1666666666667,47.0833333333333,0.0115906506632976,0.034,0.049237168141593,0.108000000000001,0.983029316815832,3360,102,0.103869047619048,0.0980392156862745,0.102756207298784,0.100676553907682,1.120971,0,666960701207,21202365970,105363559,0,133010997
development,16016003,n5-hidden,N5 hidden terminals,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0608702642458132,0.522733102061467,0,0,9.65663119887328,12.3070219452306,0,1.0366253996366,0.0819126589275842,0.199999999999999,0.24,0.34,0.165085682697623,0.0831730237700388,831,1534,612,49,565,2894,1070,1824,1311,565,746,0,0,0,908,0.573594440934934,0,0,703,10,2,32,32,0,0,0,0,49,1209,8,0.401999999999991,49,0,0,0.229153649914215,0.342323280528241,79,0,79,76,3,0.519166666666647,6.13599999999977,0.0940000000000001,0.309504000000002,0,0,1.24599999999995,51,89.1666666666667,47.0833333333333,0.0115906506632976,0.034,0.049237168141593,0.108000000000001,0.983029316815832,3360,102,0.103869047619048,0.0980392156862745,0.102756207298784,0.100676553907682,1.0558195,0,666960701207,21202365970,105363559,0,132997682
development,16016003,n10-ring2,N10 ring2,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0941912999435335,0.50452966614095,0,0,NaN,NaN,NaN,NaN,0.0837194977493483,0.18,0.24,0.38,0.151727078891258,0.0680075811419097,1622,2689,1194,884,1480,5837,2420,3416,3108,1480,1627,1,1,1,1817,0.508536244052617,0,183,1252,16,2,32,32,0,0,0,0,885,1944,191,0.722916666666706,0,0,0,0.672950087955844,0.806779500350423,0,0,0,0,0,0.992416666666604,10.7559999999993,1.15299999999999,0.497663999999995,0,0,2.38179999999985,99.5,201.666666666667,123.333333333333,0.0143005877413939,0.0390000000000006,0.0445520270270271,0.0819999999999999,0.984922553991129,6420,1164,0.105140186915888,0.0867697594501718,0.1014755874021,0.099929178470255,1.783286,0,2585708962758,84934557766,410907084,0,141501859
development,16016003,n10-ring2,N10 ring2,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0851642452279305,0.515416626278089,0,0,NaN,NaN,NaN,NaN,0.0756645344705046,0.16,0.239999999999998,0.360000000000001,0.148372423596304,0.0727078891257998,1578,2358,1316,0,1559,5072,2642,2430,2866,1559,1307,0,0,0,1013,0.429601357082273,0,107,887,14,1,32,32,0,0,0,0,0,2866,120,0.597333333333385,0,0,0,0.52874811980376,0.666952022624969,0,0,0,0,0,0.78599999999995,9.43199999999941,0,0.733695999999996,0,0,1.88639999999988,109.666666666667,220.166666666667,129.916666666667,0.0134983036471587,0.0379999999999998,0.0518428479794741,0.105,0.988592565531099,5865,0,0.0958226768968457,0,0.1014755874021,0.099929178470255,1.3769397,0,2585708962758,84934557766,410907084,0,141510009
development,16016003,n10-ring2,N10 ring2,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0863766810621225,0.513694422172806,0,0,NaN,NaN,NaN,NaN,0.075432361999526,0.16,0.220000000000001,0.300000000000001,0.144567638000474,0.0691352760009479,1578,2348,1278,94,1542,5099,2559,2540,2853,1542,1311,0,0,0,1047,0.428746928746929,0,131,901,16,2,32,32,0,0,0,0,94,2624,140,0.606666666666721,94,2,0,0.521099185914794,0.618858562403824,0,0,0,0,0,0.798249999999951,9.39199999999941,0.187,0.671743999999997,0,0,1.91579999999988,106.5,213.25,128.5,0.0135028665028666,0.038,0.0517795071335929,0.106949999999999,0.989365413971069,5805,229,0.100947459086994,0.122270742358079,0.1014755874021,0.099929178470255,1.5269218,0,2585708962758,84934557766,410907084,0,141503959
development,16016003,n10-ring2,N10 ring2,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.097192024922643,0.501587517755346,0,0,NaN,NaN,NaN,NaN,0.0870409855484481,0.18,0.220000000000001,0.34,0.143975361288794,0.056934375740346,1539,1947,1248,783,1688,4211,2498,1713,2719,1688,1031,0,0,0,893,0.327106227106227,0,208,617,12,2,32,32,0,0,0,0,783,1628,274,0.622500000000053,0,0,0,0.578629009436531,0.650853143417585,0,0,0,0,0,0.737999999999965,7.78799999999959,1.068,0.416767999999998,0,0,1.77119999999992,104,208.166666666667,140.666666666667,0.0195750915750917,0.053999999999999,0.0532434834123224,0.0976500000000005,0.992736312065779,4639,1091,0.0974347919810304,0.103574702108158,0.1014755874021,0.099929178470255,1.570798,0,2585708962758,84934557766,410907084,0,141776406
development,16016003,n10-ring2,N10 ring2,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0871118140925334,0.515418324608072,0,0,NaN,NaN,NaN,NaN,0.0773655531864486,0.16,0.220000000000001,0.28,0.153546552949538,0.0761809997630895,1477,2313,1310,75,1566,5044,2596,2448,2795,1566,1229,0,0,0,988,0.413735343383585,0,2,838,10,1,32,32,0,0,0,0,75,2624,8,0.605000000000053,75,12,0,0.558649664413466,0.651251906293068,204,103,120,198,6,0.783083333333285,9.25199999999943,0.145,0.671743999999998,0,0,1.87939999999988,109.166666666667,216.333333333333,130.5,0.015032663316583,0.0449999999999999,0.0531883780332058,0.111,0.989414572835349,5740,171,0.111498257839721,0.128654970760234,0.1014755874021,0.099929178470255,1.4759385,0,2585708962758,84934557766,410907084,0,141509003
development,16016003,n10-ring2,N10 ring2,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0930968977621357,0.508934674117371,0,0,NaN,NaN,NaN,NaN,0.084363894811656,0.18,0.24,0.299999999999999,0.161175076995973,0.0768111821843166,1471,1976,1374,75,1628,4277,2721,1556,2509,1628,881,0,0,0,585,0.285226718673818,0,8,515,9,2,32,32,0,0,0,0,75,2340,24,0.572416666666707,75,0,0,0.548792894466668,0.644206485959844,317,0,317,310,7,0.670999999999964,7.90399999999957,0.148,0.599039999999998,0,0,1.61039999999991,114.5,226.75,135.666666666667,0.0230156021452951,0.0700000000000001,0.0602156019656021,0.11865,0.990740585247072,4915,169,0.100508646998983,0.106508875739645,0.1014755874021,0.099929178470255,1.4396719,0,2585708962758,84934557766,410907084,0,141495688
development,16016003,n20-ring2,N20 ring2,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.488790517251412,0.111302837588332,1,0,NaN,NaN,NaN,NaN,0.509126108587496,1.5,2.25099999999999,3.14,3.11380705169803,2.60468094311055,3640,8400,495,139,172,19770,1075,18694,2787,172,2615,1,1,0,8028,0.940156927040637,0,1071,5839,107,2,32,32,0,0,0,0,139,2633,569,0.978249999999893,0,0,0,0.987326084552212,0.997602615779141,0,0,0,0,0,2.81283333333359,33.6000000000031,0.154,0.674048000000003,0,0,6.75080000000063,41.25,89.5833333333333,14.3333333333333,0.0258852324628177,0.0580000000000016,0.0775174418604652,0.16595,0.950372352804282,20449,154,0.0996136730402465,0.116883116883117,0.100053532744543,0.100035619063489,2.4554596,0,10198161677922,339937008446,1676201720,0,167313717
development,16016003,n20-ring2,N20 ring2,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.503896473064087,0.185794605023228,1,0,NaN,NaN,NaN,NaN,0.525169803158121,1.6,3.26,3.98,3.00496647198789,2.47979666882975,3668,8546,507,0,183,20066,1085,18965,3106,183,2921,4,16,2,8031,0.93973788907091,0,1093,5979,95,1,32,32,0,0,0,0,0,3106,549,0.977499999999894,0,0,0,0.985557098767303,0.994516095629887,0,0,0,0,0,2.8486666666669,34.1840000000028,0,0.795136000000009,0,0,6.83680000000056,42.25,90.4166666666667,15.25,0.0258317341446291,0.0580000000000016,0.0849890710382516,0.182800000000001,0.981477663230241,20779,0,0.0977910390297897,0,0.100053532744543,0.100035619063489,2.3385329,0,10198161677922,339937008446,1676201720,0,167321867
development,16016003,n20-ring2,N20 ring2,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.503896473064087,0.185794605023228,1,0,NaN,NaN,NaN,NaN,0.525169803158121,1.6,3.26,3.98,3.00496647198789,2.47979666882975,3668,8546,507,0,183,20066,1085,18965,3106,183,2921,4,16,2,8031,0.93973788907091,0,1093,5979,95,1,32,32,0,0,0,0,0,3106,549,0.977499999999894,0,0,0,0.985557098767303,0.994516095629887,0,0,0,0,0,2.8486666666669,34.1840000000028,0,0.795136000000009,0,0,6.83680000000056,42.25,90.4166666666667,15.25,0.0258317341446291,0.0580000000000016,0.0849890710382516,0.182800000000001,0.981477663230241,20779,0,0.0977910390297897,0,0.100053532744543,0.100035619063489,2.4918552,0,10198161677922,339937008446,1676201720,0,167315817
