stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY,EXP21C_TRACE_HASH_EXACT,CONTINUOUS_START_OPPORTUNITIES,CONTINUOUS_START_ATTEMPTS,CONTINUOUS_GUARD_SEC,CONTINUOUS_SLOT_SEC,CONTINUOUS_SYNC_SEC,CONTINUOUS_MAX_CLOCK_RESIDUAL,CONTINUOUS_MAX_OFFSET_BOUND_SEC,CONTINUOUS_MAX_DRIFT_BOUND_PPM,CONTINUOUS_REALIZED_MAX_DRIFT_PPM,CONTINUOUS_EXACT_AIRTIME,ELCS_SCHEDULE_HASH_EXACT,ELCS_KERNEL_TRACE_HASH_EXACT,ELCS_KERNEL_CONFIG_HASH,ELCS_KERNEL_REALIZATION_HASH,ELCS_SCHEDULE_STATE_HASH,ELCS_LOGICAL_OPPORTUNITY_HASH_EXACT,ELCS_FINAL_ALL_CERTIFIED,ELCS_FIRST_ALL_CERTIFIED_FRAME,ELCS_FALSE_VALID_EDGE_FRAMES,ELCS_OWNER_LOCK_VIOLATIONS,ELCS_SCHEDULED_COLLISION_FRAMES,ELCS_SCHEDULED_OPPORTUNITIES,ELCS_FALLBACK_OPPORTUNITIES,ELCS_EXPECTED_DATA_COLLISION_FRAMES,ELCS_EXPECTED_DATA_RECIPIENT_SUCCESS,ELCS_EXPECTED_DATA_RECIPIENT_ERASURE,ELCS_EXPECTED_DATA_RECIPIENT_COLLISION,ELCS_OBSERVED_DATA_RECIPIENT_SUCCESS,ELCS_OBSERVED_DATA_RECIPIENT_ERASURE,ELCS_OBSERVED_DATA_RECIPIENT_COLLISION,ELCS_DATA_OUTCOME_MISMATCHES,ELCS_DATA_OPPORTUNITIES,ELCS_DATA_ATTEMPTS,ELCS_DATA_SKIPPED_NO_QUEUE,ELCS_DATA_COLLISION_WITNESS_MATCH,ELCS_MANAGEMENT_BUSY_SLOTS,ELCS_EXPECTED_MANAGEMENT_ATTEMPTS,ELCS_EXPECTED_MANAGEMENT_RECIPIENT_ATTEMPTS,ELCS_EXPECTED_MANAGEMENT_RECIPIENT_SUCCESS,ELCS_EXPECTED_MANAGEMENT_RECIPIENT_ERASURE,ELCS_EXPECTED_MANAGEMENT_RECIPIENT_COLLISION,ELCS_MANAGEMENT_ATTEMPTS,ELCS_MANAGEMENT_AIRTIME,ELCS_MANAGEMENT_RECIPIENT_ATTEMPTS,ELCS_MANAGEMENT_RECIPIENT_SUCCESS,ELCS_MANAGEMENT_RECIPIENT_ERASURE,ELCS_MANAGEMENT_RECIPIENT_COLLISION,ELCS_MANAGEMENT_ACCOUNTING_CLOSE,ELCS_CROSS_PLANE_OVERLAPS,ELCS_LAST_DATA_TIME,ELCS_LAST_CONTROL_TIME,ELCS_CLOCK_APPLIED,ELCS_CLOCK_BASE_SCHEDULE_HASH_EXACT,ELCS_CLOCK_MAX_OFFSET_BOUND_SEC,ELCS_CLOCK_MAX_DRIFT_BOUND_PPM,ELCS_CLOCK_REALIZED_MAX_OFFSET_SEC,ELCS_CLOCK_REALIZED_MAX_DRIFT_PPM,ELCS_CLOCK_LEAD_SEC,ELCS_CLOCK_SAFE_GUARD_SEC,ELCS_CLOCK_NOMINAL_CUTOFF_SEC,ELCS_CLOCK_TIMING_CONFLICT_FREE,ELCS_CLOCK_MIN_INTERGROUP_GAP_SEC,ELCS_CLOCK_MAX_INTRAGROUP_SKEW_SEC,ELCS_CLOCK_EQUATION_MAX_RESIDUAL_SEC
candidate-model-integration-falsification,16044015,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508661817994814,0.54264557479275,0,0,NaN,NaN,NaN,NaN,0.0655453501722157,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1112,1112,0,0,2901,2901,0,0,0,0,0,0,0,0,0,0,4878,0,0,1,32,32,0,0,0,0,0,0,0,0.264362666666644,0,0,0,0,0,0,0,0,0,0,0.376490666666665,3.41606399999997,0,0,0,0,0.903577599999995,92.6666666666667,241.75,0,0.0100431847420656,0.0190143333733338,NaN,NaN,0.999502085421449,2901,0,0,0,0,0,0.4111233,0,549207,0,410907079,0,43004907880,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.26666666666667,8.91666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1112,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.376490666666665,1112,nominal,full,1,0,1950229216947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691989337279,1113,1112,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,7000555103,113578481881,1800494,4137559,504292279,2102561437,1,10,0,0,0,1105,8,0,2903,0,0,2901,0,0,0,1113,1112,1,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9456446577863,11.9089521321653,0,6001508808,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044015,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508208348131174,0.542733814174929,0,0,NaN,NaN,NaN,NaN,0.0654688097971679,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1112,1112,0,0,2901,2901,0,0,0,0,0,0,0,0,0,0,4878,0,0,1,32,32,0,0,0,0,0,0,0,0.272102175268644,0,0,0,0,0,0,0,0,0,0,0.376490666666665,3.41606399999997,0,0,0,0,0.903577599999995,92.6666666666667,241.75,0,0.0100471073813792,0.0189656810487839,NaN,NaN,0.999502085421449,2901,0,0,0,0,0,0.4381925,0,549207,0,410907079,0,43043156052,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.26666666666667,8.91666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1112,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.376490666666665,1112,nominal,full,1,0,1950229216947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691989337279,1113,1112,0.00146005840233609,0.00453205840233609,Inf,1.11022302462516e-16,0.00025,40,38.2868753090658,1,6984879828,113578481881,1800494,4137559,504292279,2102561437,1,10,0,0,0,1105,8,0,2903,0,0,2901,0,0,0,1113,1112,1,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9456979817097,11.9091539526325,1,6001508808,0.00025,40,0.000239378978112365,38.2868753090658,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000682344955571068,0.000658437188583605,1.11022302462516e-16
candidate-model-integration-falsification,16044016,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0301467123580958,0.559445683733569,0,0,10.1355908656058,12.3107245606752,0,1.03684063653217,0.0409452736318409,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1054,1054,0,0,2530,2530,0,0,0,0,0,0,0,0,0,0,1943,0,0,1,32,32,0,0,0,0,0,0,0,0.350890666666645,0,0,0,0,0,0,0,0,0,0,0.350890666666666,3.23788799999997,0,0,0,0,0.842137599999997,87.8333333333333,210.833333333333,0,0.0100296361607782,0.0189853314452557,NaN,NaN,0.999978396673088,2530,0,0,0,0,0,0.3542681,0,224850,0,110997400,0,20133677902,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.5666666666667,17.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1054,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350890666666666,1054,nominal,full,1,0,503523631874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188891384477,1054,1054,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,5936207759,30416613301,1102951,556633,177409333,1252304525,1,5,0,0,0,1050,4,0,2530,0,0,2530,0,0,0,1054,1054,0,1,950,950,3800,3800,0,0,950,0.972800000000017,3800,3800,0,0,1,0,11.9879764528181,11.9949925696228,0,5045810006,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044016,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.030110742482102,0.559456321597036,0,0,10.1355908656058,12.3107245606752,0,1.03684051563715,0.0409286898839139,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1054,1054,0,0,2530,2530,0,0,0,0,0,0,0,0,0,0,1943,0,0,1,32,32,0,0,0,0,0,0,0,0.350890666666645,0,0,0,0,0,0,0,0,0,0,0.350890666666666,3.23788799999997,0,0,0,0,0.842137599999997,87.8333333333333,210.833333333333,0,0.0100354077943875,0.0189670681691621,NaN,NaN,0.999978396673088,2530,0,0,0,0,0,0.3752404,0,224850,0,110997400,0,20146290822,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.5666666666667,17.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1054,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350890666666666,1054,nominal,full,1,0,503523631874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188891384477,1054,1054,0.00146005840233609,0.00453205840233609,Inf,2.71050543121376e-20,0.00025,40,11.2162064497949,1,5935979446,30416613301,1102951,556633,177409333,1252304525,1,5,0,0,0,1050,4,0,2530,0,0,2530,0,0,0,1054,1054,0,1,950,950,3800,3800,0,0,950,0.972800000000017,3800,3800,0,0,1,0,11.9878902153213,11.9950866272016,1,5045810006,0.00025,40,0.000230613998309629,11.2162064497949,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00100085042645226,1.35958952429682e-16,2.71050543121376e-20
candidate-model-integration-falsification,16044016,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508668982549497,0.542634954006893,0,0,NaN,NaN,NaN,NaN,0.0655453501722157,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1114,1114,0,0,2906,2902,4,0,0,0,0,0,0,4,0.00359066427289048,0,4876,0,0,1,32,32,0,0,0,0,0,0,0,0.264106666666644,0,0,0,0,0,0,0,0,0,0,0.377002666666665,3.42220799999997,0,0,0,0,0.904806399999995,92.8333333333333,241.833333333333,0,0.0100552133068443,0.0190110788431526,NaN,NaN,0.999433035354756,2906,0,0,0,0,0,0.39657,0,634618,0,410907079,0,43001936712,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.28333333333333,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1114,NaN,NaN,NaN,0,0,1,4,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377002666666665,1114,nominal,full,1,0,1950303206575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691773727414,1114,1114,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,6961130031,113316831171,1800494,4137752,504292279,2103509983,1,10,0,0,0,1105,9,4,2902,0,4,2902,0,4,0,1114,1114,0,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9456446577863,11.9089521321653,0,5978441912,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044016,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508541544051482,0.542634458845478,0,0,NaN,NaN,NaN,NaN,0.065449674703406,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1114,1114,0,0,2906,2902,4,0,0,0,0,0,0,4,0.00359066427289048,0,4876,0,0,1,32,32,0,0,0,0,0,0,0,0.26886029406977,0,0,0,0,0,0,0,0,0,0,0.377002666666665,3.42220799999997,0,0,0,0,0.904806399999995,92.8333333333333,241.833333333333,0,0.00999817279457214,0.0189563108110141,NaN,NaN,0.999433035354756,2906,0,0,0,0,0,0.4076225,0,634618,0,410907079,0,43009368578,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.28333333333333,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1114,NaN,NaN,NaN,0,0,1,4,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377002666666665,1114,nominal,full,1,0,1950303206575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691773727414,1114,1114,0.00146005840233609,0.00453205840233609,Inf,1.11022302462516e-16,0.00025,40,38.2364142447275,1,6978694135,113316831171,1800494,4137752,504292279,2103509983,1,10,0,0,0,1105,9,4,2902,0,4,2902,0,4,0,1114,1114,0,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9449903525563,11.908808279739,1,5978441912,0.00025,40,0.000236904155309828,38.2364142447275,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000531788215825557,0.000370980060192511,1.11022302462516e-16
candidate-model-integration-falsification,16044017,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.03014612732402,0.559446824328105,0,0,10.0406709664177,12.3388201851159,0,1.03685736236875,0.0409452736318409,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1051,1051,0,0,2523,2523,0,0,0,0,0,0,0,0,0,0,1946,0,0,1,32,32,0,0,0,0,0,0,0,0.350122666666645,0,0,0,0,0,0,0,0,0,0,0.350122666666666,3.22867199999997,0,0,0,0,0.840294399999997,87.5833333333333,210.25,0,0.0100202031589538,0.0189676355054185,NaN,NaN,0.99996922060228,2523,0,0,0,0,0,0.3492626,0,1096627,0,110997400,0,20088714654,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.5166666666667,17.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1051,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350122666666666,1051,nominal,full,1,0,503472570725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188750160479,1051,1051,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,5949470509,30475887594,1102951,556567,177409333,1257347138,1,5,0,0,0,1050,1,0,2523,0,0,2523,0,0,0,1051,1051,0,1,950,950,3800,3800,0,0,950,0.972800000000017,3800,3800,0,0,1,0,11.9879764528181,11.9949925696228,0,4980883056,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044017,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0301209144366399,0.55945154711412,0,0,10.0406709664177,12.3388201851159,0,1.03685635778813,0.041011608623549,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1051,1051,0,0,2523,2523,0,0,0,0,0,0,0,0,0,0,1946,0,0,1,32,32,0,0,0,0,0,0,0,0.350122666666645,0,0,0,0,0,0,0,0,0,0,0.350122666666666,3.22867199999997,0,0,0,0,0.840294399999997,87.5833333333333,210.25,0,0.0100670569124669,0.0189958873185483,NaN,NaN,0.99996922060228,2523,0,0,0,0,0,0.3645305,0,1096627,0,110997400,0,20062496465,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.5166666666667,17.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1051,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350122666666666,1051,nominal,full,1,0,503472570725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188750160479,1051,1051,0.00146005840233609,0.00453205840233609,Inf,4.74338450462408e-20,0.00025,40,39.4494165837752,1,5985224262,30475887594,1102951,556567,177409333,1257347138,1,5,0,0,0,1050,1,0,2523,0,0,2523,0,0,0,1051,1051,0,1,950,950,3800,3800,0,0,950,0.972800000000017,3800,3800,0,0,1,0,11.9874712308078,11.9950100117095,1,4980883056,0.00025,40,0.000212105012437859,39.4494165837752,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000657929318800043,1.35958952429682e-16,4.74338450462408e-20
candidate-model-integration-falsification,16044017,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508676290868696,0.542626344972015,0,0,NaN,NaN,NaN,NaN,0.0655453501722157,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1116,1115,0,0,2906,2902,4,0,0,0,0,0,0,2,0.0017921146953405,0,4874,0,0,1,32,32,0,0,0,0,0,0,0,0.264618666666644,0,0,0,0,0,0,0,0,0,0,0.377514666666665,3.42835199999997,0,0,0,0,0.906035199999995,92.9166666666667,241.833333333333,0,0.0100662406722789,0.0190149017160683,NaN,NaN,0.999529670930448,2906,0,0,0,0,0,0.4038067,0,1212933,0,410907079,0,43031602898,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.29166666666667,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1116,NaN,NaN,NaN,0,0,1,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377514666666665,1116,nominal,full,1,0,1950653727911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691935299333,1116,1116,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,6968566259,113672038539,1800494,4137748,504292279,2105609269,1,10,0,0,0,1105,11,2,2902,0,4,2902,0,4,0,1116,1116,0,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9456446577863,11.9089521321653,0,5904261850,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044017,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508333365751334,0.542635776130139,0,0,NaN,NaN,NaN,NaN,0.0652965939533103,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1116,1115,0,0,2906,2902,4,0,0,0,0,0,0,2,0.0017921146953405,0,4874,0,0,1,32,32,0,0,0,0,0,0,0,0.269357436516092,0,0,0,0,0,0,0,0,0,0,0.377514666666665,3.42835199999997,0,0,0,0,0.906035199999995,92.9166666666667,241.833333333333,0,0.0100205302508357,0.0189992431544195,NaN,NaN,0.999529670930448,2906,0,0,0,0,0,0.4451063,0,1212933,0,410907079,0,43056793948,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.29166666666667,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1116,NaN,NaN,NaN,0,0,1,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377514666666665,1116,nominal,full,1,0,1950653727911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691935299333,1116,1116,0.00146005840233609,0.00453205840233609,Inf,1.11022302462516e-16,0.00025,40,28.4260334408141,1,7018434476,113672038539,1800494,4137748,504292279,2105609269,1,10,0,0,0,1105,11,2,2902,0,4,2902,0,4,0,1116,1116,0,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9453415688263,11.9086672569608,1,5904261850,0.00025,40,0.00023974315981947,28.4260334408141,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000742348694213746,0.000399782794438863,1.11022302462516e-16
